Orthogroup	MHP_1257_genes	MHP_MHP699_genes
OG0000482	ABKJ22_RS01225	DR100_RS00130
OG0000483	ABKJ22_RS02050	DR100_RS02565
OG0000484	ABKJ22_RS00195	DR100_RS04580
OG0000485	ABKJ22_RS01180	DR100_RS00085
OG0000486	ABKJ22_RS02105	DR100_RS03240
OG0000487	ABKJ22_RS01980	DR100_RS04810
OG0000488	ABKJ22_RS02020	DR100_RS02600
OG0000489	ABKJ22_RS00050	DR100_RS01140
OG0000490	ABKJ22_RS03495	DR100_RS01200
OG0000491	ABKJ22_RS01365	DR100_RS00270
OG0000493	ABKJ22_RS00580	DR100_RS02615
OG0000494	ABKJ22_RS01060	DR100_RS00755
OG0000495	ABKJ22_RS02780	DR100_RS01755
OG0000496	ABKJ22_RS02770	DR100_RS01765
OG0000497	ABKJ22_RS02765	DR100_RS01770
OG0000498	ABKJ22_RS02675	DR100_RS03270
OG0000499	ABKJ22_RS02640	DR100_RS02480
OG0000500	ABKJ22_RS01905	DR100_RS01990
OG0000501	ABKJ22_RS02970	DR100_RS01480
OG0000502	ABKJ22_RS01215	DR100_RS00120
OG0000503	ABKJ22_RS00940	DR100_RS00860
OG0000504	ABKJ22_RS00805	DR100_RS00995
OG0000505	ABKJ22_RS00755	DR100_RS02970
OG0000506	ABKJ22_RS00740	DR100_RS02960
OG0000507	ABKJ22_RS00705	DR100_RS02925
OG0000508	ABKJ22_RS00245	DR100_RS00595
OG0000509	ABKJ22_RS00280	DR100_RS00560
OG0000510	ABKJ22_RS00290	DR100_RS00550
OG0000511	ABKJ22_RS00435	DR100_RS00415
OG0000512	ABKJ22_RS02500	DR100_RS01915
OG0000513	ABKJ22_RS03310	DR100_RS01375
OG0000514	ABKJ22_RS02805	DR100_RS01730
OG0000516	ABKJ22_RS01985	DR100_RS04805
OG0000517	ABKJ22_RS00065	DR100_RS01125
OG0000518	ABKJ22_RS03010	DR100_RS01520
OG0000519	ABKJ22_RS00915	DR100_RS00885
OG0000520	ABKJ22_RS00790	DR100_RS01010
OG0000521	ABKJ22_RS00260	DR100_RS00580
OG0000522	ABKJ22_RS00295	DR100_RS00545
OG0000523	ABKJ22_RS03245	DR100_RS01440
OG0000524	ABKJ22_RS02615	DR100_RS02455
OG0000525	ABKJ22_RS03210	DR100_RS04860
OG0000526	ABKJ22_RS01820	DR100_RS04195
OG0000527	ABKJ22_RS01745	DR100_RS04455
OG0000528	ABKJ22_RS01990	DR100_RS02775
OG0000529	ABKJ22_RS02170	DR100_RS03015
OG0000530	ABKJ22_RS02300	DR100_RS03460
OG0000531	ABKJ22_RS01415	DR100_RS00320
OG0000532	ABKJ22_RS01625	DR100_RS03540
OG0000533	ABKJ22_RS01100	DR100_RS00715
OG0000534	ABKJ22_RS00375	DR100_RS00465
OG0000535	ABKJ22_RS00045	DR100_RS04635
OG0000537	ABKJ22_RS00975	DR100_RS00825
OG0000538	ABKJ22_RS01140	DR100_RS00040
OG0000539	ABKJ22_RS00210	DR100_RS00635
OG0000540	ABKJ22_RS02585	DR100_RS01830
OG0000541	ABKJ22_RS02655	DR100_RS02495
OG0000542	ABKJ22_RS00345	DR100_RS00495
OG0000544	ABKJ22_RS01265	DR100_RS04560
OG0000546	ABKJ22_RS02730, ABKJ22_RS02725	DR100_RS04445
OG0000547	ABKJ22_RS02860	DR100_RS01680
OG0000548	ABKJ22_RS01595	DR100_RS03425
OG0000549	ABKJ22_RS03200	DR100_RS04865
OG0000550	ABKJ22_RS03345	DR100_RS01340
OG0000551	ABKJ22_RS02925	DR100_RS03160
OG0000552	ABKJ22_RS03045	DR100_RS01555
OG0000553	ABKJ22_RS02630	DR100_RS04780
OG0000554	ABKJ22_RS02345	DR100_RS02285
OG0000557	ABKJ22_RS01275	DR100_RS00185
OG0000558	ABKJ22_RS01245	DR100_RS00155
OG0000559	ABKJ22_RS01695	DR100_RS02180
OG0000560	ABKJ22_RS01795	DR100_RS02115
OG0000561	ABKJ22_RS01125	DR100_RS00025
OG0000562	ABKJ22_RS01800	DR100_RS02110
OG0000563	ABKJ22_RS01785	DR100_RS02125
OG0000564	ABKJ22_RS01305	DR100_RS03935
OG0000565	ABKJ22_RS01850	DR100_RS02050
OG0000566	ABKJ22_RS01840	DR100_RS02065
OG0000567	ABKJ22_RS01815	DR100_RS02095
OG0000568	ABKJ22_RS01015	DR100_RS00785
OG0000569	ABKJ22_RS01250	DR100_RS00160
OG0000570	ABKJ22_RS01255	DR100_RS04555
OG0000571	ABKJ22_RS01260	DR100_RS00170
OG0000572	ABKJ22_RS01280	DR100_RS00190
OG0000573	ABKJ22_RS01690	DR100_RS02185
OG0000574	ABKJ22_RS01325	DR100_RS00230
OG0000575	ABKJ22_RS01235	DR100_RS00145
OG0000576	ABKJ22_RS01650	DR100_RS02230
OG0000577	ABKJ22_RS02605	DR100_RS01810
OG0000578	ABKJ22_RS02625	DR100_RS02465
OG0000579	ABKJ22_RS01760	DR100_RS03380
OG0000580	ABKJ22_RS02735	DR100_RS04170
OG0000581	ABKJ22_RS01750	DR100_RS03395
OG0000582	ABKJ22_RS01270	DR100_RS04565
OG0000583	ABKJ22_RS01680	DR100_RS02195
OG0000585	ABKJ22_RS02200	DR100_RS03870
OG0000586	ABKJ22_RS01665	DR100_RS02210
OG0000587	ABKJ22_RS01855	DR100_RS04190
OG0000588	ABKJ22_RS01640	DR100_RS02235
OG0000589	ABKJ22_RS02245	DR100_RS03530
OG0000591	ABKJ22_RS01870	DR100_RS04185
OG0000593	ABKJ22_RS03410	DR100_RS01275
OG0000594	ABKJ22_RS01240	DR100_RS00150
OG0000601	ABKJ22_RS01790	DR100_RS02120
OG0000604	ABKJ22_RS02740	DR100_RS04165
OG0000608	ABKJ22_RS01805	DR100_RS02105
OG0000622	ABKJ22_RS00760	DR100_RS04015
OG0000625	ABKJ22_RS01765	DR100_RS04940
