NC_007332.1	344982	345665	-	ID=cds-WP_011284056.1	Parent=gene-MHP7448_RS01560	
NC_007332.1	345687	345953	-	ID=cds-WP_011205932.1	Parent=gene-MHP7448_RS01565	
NC_007332.1	346206	346658	-	ID=cds-WP_011205931.1	Parent=gene-MHP7448_RS01570	
NC_007332.1	347729	348877	+	ID=cds-WP_044272413.1	Parent=gene-MHP7448_RS01580	
NC_007332.1	348891	349097	+	ID=cds-WP_041361748.1	Parent=gene-MHP7448_RS01585	
NC_007332.1	349078	350688	+	ID=cds-WP_044272416.1	Parent=gene-MHP7448_RS01590	
NC_007332.1	350793	352802	+	ID=cds-WP_011290135.1	Parent=gene-MHP7448_RS01595	
NC_007332.1	352832	353467	+	ID=cds-WP_081420841.1	Parent=gene-MHP7448_RS03970	
NC_007332.1	353352	354533	+	ID=cds-WP_081420842.1	Parent=gene-MHP7448_RS03725	
NC_007332.1	354753	355856	-	ID=cds-WP_011290136.1	Parent=gene-MHP7448_RS01610	
NC_007332.1	355866	356129	-	ID=cds-WP_011206141.1	Parent=gene-MHP7448_RS01615	
NC_007332.1	356147	356707	-	ID=cds-WP_011290137.1	Parent=gene-MHP7448_RS01620	
NC_007332.1	356725	357450	-	ID=cds-WP_011290138.1	Parent=gene-MHP7448_RS01625	
NC_007332.1	358202	359344	-	ID=cds-WP_011290139.1	Parent=gene-MHP7448_RS01635	
NC_007332.1	359383	360225	-	ID=cds-WP_020835667.1	Parent=gene-MHP7448_RS01640	
NC_007332.1	360345	361097	+	ID=cds-WP_011290141.1	Parent=gene-MHP7448_RS01645	
NC_007332.1	363850	364482	+	ID=cds-WP_044272707.1	Parent=gene-MHP7448_RS01665	
NC_007332.1	364617	366050	+	ID=cds-WP_011290144.1	Parent=gene-MHP7448_RS01670	
NC_007332.1	366043	366777	+	ID=cds-WP_011290145.1	Parent=gene-MHP7448_RS01675	
NC_007332.1	366782	367033	+	ID=cds-MHP7448_RS03735	Parent=gene-MHP7448_RS03735	
NC_007332.1	367358	369322	-	ID=cds-WP_011290146.1	Parent=gene-MHP7448_RS01680	
NC_007332.1	369400	371682	-	ID=cds-WP_011290147.1	Parent=gene-MHP7448_RS01685	
NC_007332.1	371648	372442	-	ID=cds-WP_228366131.1	Parent=gene-MHP7448_RS01690	
NC_007332.1	372756	372905	-	ID=cds-WP_225973034.1	Parent=gene-MHP7448_RS04120	
NC_007332.1	373037	378964	+	ID=cds-WP_044272427.1	Parent=gene-MHP7448_RS01695	
NC_007332.1	379274	380446	-	ID=cds-WP_011290150.1	Parent=gene-MHP7448_RS01700	
NC_007332.1	380449	381480	-	ID=cds-WP_011290151.1	Parent=gene-MHP7448_RS01705	
NC_007332.1	381483	382346	-	ID=cds-WP_020835676.1	Parent=gene-MHP7448_RS01710	
NC_007332.1	382327	382659	-	ID=cds-WP_011290153.1	Parent=gene-MHP7448_RS01715	
NC_007332.1	383067	383903	+	ID=cds-WP_044272430.1	Parent=gene-MHP7448_RS01720	
NC_007332.1	383906	386224	+	ID=cds-WP_011290155.1	Parent=gene-MHP7448_RS01725	
NC_007332.1	386315	388267	+	ID=cds-WP_011290156.1	Parent=gene-MHP7448_RS01730	
NC_007332.1	388416	388820	+	ID=cds-WP_044272432.1	Parent=gene-MHP7448_RS01735	
NC_007332.1	388798	390135	+	ID=cds-WP_081420845.1	Parent=gene-MHP7448_RS01740	
NC_007332.1	390140	392557	+	ID=cds-WP_020835682.1	Parent=gene-MHP7448_RS01745	
NC_007332.1	393209	394204	+	ID=cds-WP_044272436.1	Parent=gene-MHP7448_RS01750	
NC_007332.1	394227	395555	+	ID=cds-WP_020835684.1	Parent=gene-MHP7448_RS01755	
NC_007332.1	395545	395898	+	ID=cds-WP_044272437.1	Parent=gene-MHP7448_RS01760	
NC_007332.1	395990	396205	+	ID=cds-WP_041361626.1	Parent=gene-MHP7448_RS01765	
NC_007332.1	396233	396487	-	ID=cds-MHP7448_RS01770	Parent=gene-MHP7448_RS01770	
NC_007332.1	397045	398703	+	ID=cds-WP_011290162.1	Parent=gene-MHP7448_RS01775	
NC_007332.1	398847	400318	-	ID=cds-MHP7448_RS01780	Parent=gene-MHP7448_RS01780	
NC_007332.1	400308	400937	-	ID=cds-WP_044272440.1	Parent=gene-MHP7448_RS01785	
NC_007332.1	401245	401487	+	ID=cds-WP_041361759.1	Parent=gene-MHP7448_RS04125	
NC_007332.1	401618	402283	-	ID=cds-WP_020835689.1	Parent=gene-MHP7448_RS01795	
NC_007332.1	402382	403803	-	ID=cds-WP_020835690.1	Parent=gene-MHP7448_RS01800	
NC_007332.1	404312	405220	+	ID=cds-WP_011290167.1	Parent=gene-MHP7448_RS01805	
NC_007332.1	406254	407141	+	ID=cds-WP_020835692.1	Parent=gene-MHP7448_RS01815	
NC_007332.1	407785	407880	-	ID=cds-WP_308704619.1	Parent=gene-MHP7448_RS04130	
NC_007332.1	408193	409665	-	ID=cds-WP_044272443.1	Parent=gene-MHP7448_RS01825	
NC_007332.1	409655	411736	-	ID=cds-WP_044272444.1	Parent=gene-MHP7448_RS01830	
NC_007332.1	412079	412711	-	ID=cds-WP_011290172.1	Parent=gene-MHP7448_RS01835	
NC_007332.1	413125	414189	+	ID=cds-WP_020835695.1	Parent=gene-MHP7448_RS01840	
NC_007332.1	414258	414905	+	ID=cds-WP_011284100.1	Parent=gene-MHP7448_RS01845	
NC_007332.1	415468	415914	-	ID=cds-WP_020835696.1	Parent=gene-MHP7448_RS01850	
NC_007332.1	416420	417217	+	ID=cds-WP_011290175.1	Parent=gene-MHP7448_RS01860	
NC_007332.1	419303	420745	-	ID=cds-WP_228366134.1	Parent=gene-MHP7448_RS03985	
NC_007332.1	421664	424051	-	ID=cds-WP_011290178.1	Parent=gene-MHP7448_RS01885	
NC_007332.1	424038	425927	-	ID=cds-WP_228366135.1	Parent=gene-MHP7448_RS01890	
NC_007332.1	425930	426598	-	ID=cds-WP_011290180.1	Parent=gene-MHP7448_RS01895	
NC_007332.1	428201	429214	-	ID=cds-WP_011290181.1	Parent=gene-MHP7448_RS01900	
NC_007332.1	429596	429748	-	ID=cds-WP_143826160.1	Parent=gene-MHP7448_RS03820	
NC_007332.1	430203	431120	+	ID=cds-WP_044272453.1	Parent=gene-MHP7448_RS01905	
NC_007332.1	431144	432211	+	ID=cds-WP_044272456.1	Parent=gene-MHP7448_RS01910	
NC_007332.1	433349	434185	-	ID=cds-WP_020835708.1	Parent=gene-MHP7448_RS01925	
NC_007332.1	435202	435993	-	ID=cds-WP_014579804.1	Parent=gene-MHP7448_RS01935	
NC_007332.1	436192	437163	-	ID=cds-WP_011206196.1	Parent=gene-MHP7448_RS01940	
NC_007332.1	437184	438524	-	ID=cds-WP_011290187.1	Parent=gene-MHP7448_RS01945	
NC_007332.1	438684	440789	+	ID=cds-WP_044272458.1	Parent=gene-MHP7448_RS01950	
NC_007332.1	440805	442403	+	ID=cds-WP_011290189.1	Parent=gene-MHP7448_RS01955	
NC_007332.1	442435	442767	+	ID=cds-WP_011206200.1	Parent=gene-MHP7448_RS01960	
NC_007332.1	442822	444486	-	ID=cds-WP_044272461.1	Parent=gene-MHP7448_RS01965	
NC_007332.1	444600	446159	-	ID=cds-WP_011290191.1	Parent=gene-MHP7448_RS01970	
NC_007332.1	446273	447850	+	ID=cds-WP_011290192.1	Parent=gene-MHP7448_RS01975	
NC_007332.1	448242	448988	-	ID=cds-WP_011290193.1	Parent=gene-MHP7448_RS01980	
NC_007332.1	449002	450534	-	ID=cds-WP_011290194.1	Parent=gene-MHP7448_RS01985	
NC_007332.1	450873	452138	+	ID=cds-WP_011290195.1	Parent=gene-MHP7448_RS01990	
NC_007332.1	452122	452892	+	ID=cds-WP_011206207.1	Parent=gene-MHP7448_RS01995	
NC_007332.1	452885	454591	+	ID=cds-WP_044272464.1	Parent=gene-MHP7448_RS02000	
NC_007332.1	454701	455177	+	ID=cds-WP_011290197.1	Parent=gene-MHP7448_RS02005	
NC_007332.1	455345	456481	+	ID=cds-WP_228366136.1	Parent=gene-MHP7448_RS02010	
NC_007332.1	456400	457329	+	ID=cds-WP_014579818.1	Parent=gene-MHP7448_RS02015	
NC_007332.1	457638	459851	+	ID=cds-WP_228366137.1	Parent=gene-MHP7448_RS02020	
NC_007332.1	459872	461983	+	ID=cds-WP_044272470.1	Parent=gene-MHP7448_RS02025	
NC_007332.1	462010	462942	+	ID=cds-WP_011290200.1	Parent=gene-MHP7448_RS02030	
NC_007332.1	462956	465133	+	ID=cds-WP_011290201.1	Parent=gene-MHP7448_RS02035	
NC_007332.1	465133	466143	+	ID=cds-WP_014579823.1	Parent=gene-MHP7448_RS02040	
NC_007332.1	466106	467071	+	ID=cds-WP_011290203.1	Parent=gene-MHP7448_RS02045	
NC_007332.1	467075	467242	+	ID=cds-WP_011206218.1	Parent=gene-MHP7448_RS03895	
NC_007332.1	467402	470275	-	ID=cds-WP_011290204.1	Parent=gene-MHP7448_RS02050	
NC_007332.1	470288	473248	-	ID=cds-WP_044272715.1	Parent=gene-MHP7448_RS02055	
NC_007332.1	473417	473896	-	ID=cds-WP_011290206.1	Parent=gene-MHP7448_RS02060	
NC_007332.1	473921	474211	-	ID=cds-WP_011284142.1	Parent=gene-MHP7448_RS02065	
NC_007332.1	474640	476409	-	ID=cds-WP_011206223.1	Parent=gene-MHP7448_RS02070	
NC_007332.1	476508	477560	-	ID=cds-WP_011206224.1	Parent=gene-MHP7448_RS02075	
NC_007332.1	477746	479560	-	ID=cds-WP_011290207.1	Parent=gene-MHP7448_RS02080	
NC_007332.1	479704	480864	+	ID=cds-WP_044272474.1	Parent=gene-MHP7448_RS02085	
NC_007332.1	480809	481789	+	ID=cds-WP_011206227.1	Parent=gene-MHP7448_RS02090	
NC_007332.1	481773	482612	+	ID=cds-WP_044272477.1	Parent=gene-MHP7448_RS02095	
NC_007332.1	482622	483188	+	ID=cds-WP_044272480.1	Parent=gene-MHP7448_RS02100	
NC_007332.1	483298	485598	+	ID=cds-WP_011290211.1	Parent=gene-MHP7448_RS02105	
NC_007332.1	485694	486026	-	ID=cds-WP_011290212.1	Parent=gene-MHP7448_RS02110	
NC_007332.1	486093	487532	-	ID=cds-WP_011290213.1	Parent=gene-MHP7448_RS02115	
NC_007332.1	488019	488423	+	ID=cds-WP_044272483.1	Parent=gene-MHP7448_RS03990	
NC_007332.1	488407	489798	+	ID=cds-WP_228366139.1	Parent=gene-MHP7448_RS02135	
NC_007332.1	490885	492264	-	ID=cds-WP_011290214.1	Parent=gene-MHP7448_RS02145	
NC_007332.1	493036	493476	+	ID=cds-WP_011206239.1	Parent=gene-MHP7448_RS02150	
NC_007332.1	493478	494368	+	ID=cds-WP_011284163.1	Parent=gene-MHP7448_RS02155	
NC_007332.1	494399	495382	+	ID=cds-WP_044272490.1	Parent=gene-MHP7448_RS02160	
NC_007332.1	495611	496624	+	ID=cds-WP_011290216.1	Parent=gene-MHP7448_RS02165	
NC_007332.1	496614	497384	+	ID=cds-WP_044272492.1	Parent=gene-MHP7448_RS02170	
NC_007332.1	497377	498918	+	ID=cds-WP_011290218.1	Parent=gene-MHP7448_RS02175	
NC_007332.1	498915	499790	-	ID=cds-WP_011290219.1	Parent=gene-MHP7448_RS02180	
NC_007332.1	499991	500674	-	ID=cds-WP_011284169.1	Parent=gene-MHP7448_RS02185	
NC_007332.1	500738	501265	-	ID=cds-WP_011206247.1	Parent=gene-MHP7448_RS02190	
NC_007332.1	501454	503127	+	ID=cds-WP_020835754.1	Parent=gene-MHP7448_RS02195	
NC_007332.1	503764	505113	+	ID=cds-WP_011290222.1	Parent=gene-MHP7448_RS02200	
NC_007332.1	505127	505768	+	ID=cds-WP_020835755.1	Parent=gene-MHP7448_RS02205	
NC_007332.1	505770	508031	+	ID=cds-WP_020835756.1	Parent=gene-MHP7448_RS02210	
NC_007332.1	508033	509457	+	ID=cds-WP_011290225.1	Parent=gene-MHP7448_RS02215	
NC_007332.1	509561	510226	+	ID=cds-WP_011290226.1	Parent=gene-MHP7448_RS02220	
NC_007332.1	510204	511160	+	ID=cds-WP_011206256.1	Parent=gene-MHP7448_RS02225	
NC_007332.1	511176	513068	-	ID=cds-WP_044272496.1	Parent=gene-MHP7448_RS02230	
NC_007332.1	513095	514243	-	ID=cds-WP_011290228.1	Parent=gene-MHP7448_RS02235	
NC_007332.1	514367	515218	-	ID=cds-WP_011290229.1	Parent=gene-MHP7448_RS02240	
NC_007332.1	515344	516639	-	ID=cds-WP_148174330.1	Parent=gene-MHP7448_RS02245	
NC_007332.1	516614	517030	-	ID=cds-WP_052269173.1	Parent=gene-MHP7448_RS03825	
NC_007332.1	517361	517678	-	ID=cds-WP_225972978.1	Parent=gene-MHP7448_RS02255	
NC_007332.1	523680	524264	-	ID=cds-WP_011290233.1	Parent=gene-MHP7448_RS02270	
NC_007332.1	524257	526911	-	ID=cds-WP_044272499.1	Parent=gene-MHP7448_RS02275	
NC_007332.1	528723	529079	-	ID=cds-WP_014579686.1	Parent=gene-MHP7448_RS02285	
NC_007332.1	529296	530864	-	ID=cds-WP_020835556.1	Parent=gene-MHP7448_RS02290	
NC_007332.1	531131	531319	-	ID=cds-WP_014579683.1	Parent=gene-MHP7448_RS02300	
NC_007332.1	531469	532458	-	ID=cds-WP_011290237.1	Parent=gene-MHP7448_RS02305	
NC_007332.1	532570	533121	-	ID=cds-WP_011290238.1	Parent=gene-MHP7448_RS02310	
NC_007332.1	533125	533958	-	ID=cds-WP_011290239.1	Parent=gene-MHP7448_RS02315	
NC_007332.1	534987	537344	-	ID=cds-WP_044272507.1	Parent=gene-MHP7448_RS02330	
NC_007332.1	537352	538785	-	ID=cds-WP_011290242.1	Parent=gene-MHP7448_RS02335	
NC_007332.1	538789	539031	-	ID=cds-WP_041361554.1	Parent=gene-MHP7448_RS02340	
NC_007332.1	539049	539801	-	ID=cds-WP_020835551.1	Parent=gene-MHP7448_RS02345	
NC_007332.1	539842	540654	-	ID=cds-WP_041361551.1	Parent=gene-MHP7448_RS02350	
NC_007332.1	540785	541342	+	ID=cds-WP_011290245.1	Parent=gene-MHP7448_RS02355	
NC_007332.1	541381	543228	+	ID=cds-WP_011290246.1	Parent=gene-MHP7448_RS02360	
NC_007332.1	543401	544297	+	ID=cds-WP_044272509.1	Parent=gene-MHP7448_RS02365	
NC_007332.1	544297	545415	+	ID=cds-WP_011290248.1	Parent=gene-MHP7448_RS02370	
NC_007332.1	545455	546681	-	ID=cds-WP_014579864.1	Parent=gene-MHP7448_RS02375	
NC_007332.1	547078	548466	-	ID=cds-WP_081420850.1	Parent=gene-MHP7448_RS02380	
NC_007332.1	548678	550597	-	ID=cds-WP_011290251.1	Parent=gene-MHP7448_RS02385	
NC_007332.1	550720	551232	-	ID=cds-WP_011206271.1	Parent=gene-MHP7448_RS02390	
NC_007332.1	551225	552121	-	ID=cds-WP_228366098.1	Parent=gene-MHP7448_RS02395	
NC_007332.1	552105	552827	-	ID=cds-WP_011290254.1	Parent=gene-MHP7448_RS02400	
NC_007332.1	552817	553707	-	ID=cds-WP_044272514.1	Parent=gene-MHP7448_RS02405	
NC_007332.1	553682	554350	-	ID=cds-WP_011290256.1	Parent=gene-MHP7448_RS02410	
NC_007332.1	554663	556873	-	ID=cds-WP_044272517.1	Parent=gene-MHP7448_RS02415	
NC_007332.1	556944	558692	-	ID=cds-WP_081420852.1	Parent=gene-MHP7448_RS02420	
NC_007332.1	558948	560605	+	ID=cds-MHP7448_RS02425	Parent=gene-MHP7448_RS02425	
NC_007332.1	560805	562643	-	ID=cds-WP_228366099.1	Parent=gene-MHP7448_RS02430	
NC_007332.1	563107	574608	-	ID=cds-WP_044272519.1	Parent=gene-MHP7448_RS02435	
NC_007332.1	574709	586543	-	ID=cds-WP_044272522.1	Parent=gene-MHP7448_RS02440	
NC_007332.1	586887	587483	-	ID=cds-WP_044272526.1	Parent=gene-MHP7448_RS02445	
NC_007332.1	587625	588422	-	ID=cds-WP_020835781.1	Parent=gene-MHP7448_RS02450	
NC_007332.1	588669	589805	-	ID=cds-WP_044272529.1	Parent=gene-MHP7448_RS02460	
NC_007332.1	589893	590792	-	ID=cds-WP_044272532.1	Parent=gene-MHP7448_RS02465	
NC_007332.1	590901	598856	-	ID=cds-WP_044272534.1	Parent=gene-MHP7448_RS02470	
NC_007332.1	599048	599632	+	ID=cds-WP_011206287.1	Parent=gene-MHP7448_RS02475	
NC_007332.1	599646	600251	+	ID=cds-WP_011290271.1	Parent=gene-MHP7448_RS02480	
NC_007332.1	600310	600531	+	ID=cds-WP_011206289.1	Parent=gene-MHP7448_RS02485	
NC_007332.1	600549	600986	+	ID=cds-WP_041361671.1	Parent=gene-MHP7448_RS02490	
NC_007332.1	600964	601878	+	ID=cds-WP_044272538.1	Parent=gene-MHP7448_RS02495	
NC_007332.1	601940	602635	-	ID=cds-WP_011206292.1	Parent=gene-MHP7448_RS02500	
NC_007332.1	602637	603086	-	ID=cds-WP_011206293.1	Parent=gene-MHP7448_RS02505	
NC_007332.1	605685	607766	+	ID=cds-WP_228366102.1	Parent=gene-MHP7448_RS04030	
NC_007332.1	607973	609352	-	ID=cds-WP_044272542.1	Parent=gene-MHP7448_RS02535	
NC_007332.1	609496	610101	-	ID=cds-WP_011290278.1	Parent=gene-MHP7448_RS02540	
NC_007332.1	610125	610904	-	ID=cds-WP_044272546.1	Parent=gene-MHP7448_RS02545	
NC_007332.1	611057	611998	-	ID=cds-WP_011206299.1	Parent=gene-MHP7448_RS02550	
NC_007332.1	612003	614066	-	ID=cds-WP_020835793.1	Parent=gene-MHP7448_RS02555	
NC_007332.1	614066	614782	-	ID=cds-WP_014579890.1	Parent=gene-MHP7448_RS02560	
NC_007332.1	614782	616563	-	ID=cds-WP_011290282.1	Parent=gene-MHP7448_RS02565	
NC_007332.1	616745	617659	+	ID=cds-WP_044272549.1	Parent=gene-MHP7448_RS02570	
NC_007332.1	617734	619470	+	ID=cds-WP_011290284.1	Parent=gene-MHP7448_RS02575	
NC_007332.1	619644	620384	+	ID=cds-WP_011206305.1	Parent=gene-MHP7448_RS02580	
NC_007332.1	620384	621112	+	ID=cds-WP_011290285.1	Parent=gene-MHP7448_RS02585	
NC_007332.1	621142	621798	-	ID=cds-WP_044272552.1	Parent=gene-MHP7448_RS02590	
NC_007332.1	621779	622864	-	ID=cds-WP_011290287.1	Parent=gene-MHP7448_RS02595	
NC_007332.1	622868	623788	-	ID=cds-WP_011290288.1	Parent=gene-MHP7448_RS02600	
NC_007332.1	624347	625733	-	ID=cds-MHP7448_RS04135	Parent=gene-MHP7448_RS04135	
NC_007332.1	625736	627274	-	ID=cds-WP_011284228.1	Parent=gene-MHP7448_RS02610	
NC_007332.1	627274	629508	-	ID=cds-WP_041361674.1	Parent=gene-MHP7448_RS02615	
NC_007332.1	629501	629971	-	ID=cds-WP_011290290.1	Parent=gene-MHP7448_RS02620	
NC_007332.1	629972	630838	-	ID=cds-WP_011206314.1	Parent=gene-MHP7448_RS03915	
NC_007332.1	630857	631417	-	ID=cds-WP_011206315.1	Parent=gene-MHP7448_RS02630	
NC_007332.1	631436	632977	-	ID=cds-WP_041361676.1	Parent=gene-MHP7448_RS02635	
NC_007332.1	633299	634102	+	ID=cds-WP_011290293.1	Parent=gene-MHP7448_RS02640	
NC_007332.1	634147	634842	-	ID=cds-WP_020835805.1	Parent=gene-MHP7448_RS02645	
NC_007332.1	634953	636413	-	ID=cds-WP_044272553.1	Parent=gene-MHP7448_RS02650	
NC_007332.1	636423	637031	-	ID=cds-WP_011206320.1	Parent=gene-MHP7448_RS02655	
NC_007332.1	637266	639914	-	ID=cds-WP_011290296.1	Parent=gene-MHP7448_RS02660	
NC_007332.1	640265	641479	+	ID=cds-WP_011290297.1	Parent=gene-MHP7448_RS02665	
NC_007332.1	641655	641909	+	ID=cds-WP_011290298.1	Parent=gene-MHP7448_RS02670	
NC_007332.1	642021	644003	+	ID=cds-WP_011290299.1	Parent=gene-MHP7448_RS02675	
NC_007332.1	644006	644284	+	ID=cds-WP_011290300.1	Parent=gene-MHP7448_RS02680	
NC_007332.1	644287	645219	+	ID=cds-WP_044272554.1	Parent=gene-MHP7448_RS02685	
NC_007332.1	645409	647067	-	ID=cds-WP_011290302.1	Parent=gene-MHP7448_RS02690	
NC_007332.1	647538	653195	-	ID=cds-WP_011290303.1	Parent=gene-MHP7448_RS02695	
NC_007332.1	653322	657584	-	ID=cds-WP_011290304.1	Parent=gene-MHP7448_RS02700	
NC_007332.1	657874	659154	-	ID=cds-WP_044272556.1	Parent=gene-MHP7448_RS02705	
NC_007332.1	659138	660766	-	ID=cds-WP_011290306.1	Parent=gene-MHP7448_RS02710	
NC_007332.1	660768	661823	-	ID=cds-WP_044272557.1	Parent=gene-MHP7448_RS02715	
NC_007332.1	662031	664355	-	ID=cds-WP_044272559.1	Parent=gene-MHP7448_RS04110	
NC_007332.1	664355	665407	-	ID=cds-WP_011206333.1	Parent=gene-MHP7448_RS02725	
NC_007332.1	665407	666564	-	ID=cds-WP_011290309.1	Parent=gene-MHP7448_RS02730	
NC_007332.1	666557	667597	-	ID=cds-WP_011206335.1	Parent=gene-MHP7448_RS02735	
NC_007332.1	667597	670413	-	ID=cds-WP_011290310.1	Parent=gene-MHP7448_RS02740	
NC_007332.1	671452	672369	+	ID=cds-WP_011290311.1	Parent=gene-MHP7448_RS02745	
NC_007332.1	672369	674249	+	ID=cds-WP_011290312.1	Parent=gene-MHP7448_RS02750	
NC_007332.1	674478	675686	-	ID=cds-WP_011290313.1	Parent=gene-MHP7448_RS02755	
NC_007332.1	675686	676639	-	ID=cds-WP_011290314.1	Parent=gene-MHP7448_RS02760	
NC_007332.1	676758	677771	-	ID=cds-WP_011290315.1	Parent=gene-MHP7448_RS02765	
NC_007332.1	678764	679156	-	ID=cds-WP_228366104.1	Parent=gene-MHP7448_RS03920	
NC_007332.1	679137	679883	-	ID=cds-WP_228366105.1	Parent=gene-MHP7448_RS03675	
NC_007332.1	680272	681531	+	ID=cds-WP_011290318.1	Parent=gene-MHP7448_RS02785	
NC_007332.1	681658	683196	+	ID=cds-WP_044272560.1	Parent=gene-MHP7448_RS02790	
NC_007332.1	683196	684446	+	ID=cds-WP_011206347.1	Parent=gene-MHP7448_RS02795	
NC_007332.1	684547	685014	+	ID=cds-WP_228366106.1	Parent=gene-MHP7448_RS02800	
NC_007332.1	685001	685894	+	ID=cds-WP_020835828.1	Parent=gene-MHP7448_RS02805	
NC_007332.1	686135	687163	-	ID=cds-WP_020835829.1	Parent=gene-MHP7448_RS02810	
NC_007332.1	687199	687726	-	ID=cds-WP_044272727.1	Parent=gene-MHP7448_RS02815	
NC_007332.1	689586	691409	-	ID=cds-WP_044272563.1	Parent=gene-MHP7448_RS02825	
NC_007332.1	691638	697559	+	ID=cds-WP_044272566.1	Parent=gene-MHP7448_RS02830	
NC_007332.1	697660	698868	-	ID=cds-WP_011206373.1	Parent=gene-MHP7448_RS02835	
NC_007332.1	699167	701779	-	ID=cds-WP_044272567.1	Parent=gene-MHP7448_RS02840	
NC_007332.1	701950	702645	-	ID=cds-WP_011290327.1	Parent=gene-MHP7448_RS02845	
NC_007332.1	702648	703262	-	ID=cds-WP_011290328.1	Parent=gene-MHP7448_RS02850	
NC_007332.1	703355	704020	-	ID=cds-WP_011290329.1	Parent=gene-MHP7448_RS02855	
NC_007332.1	704461	707022	+	ID=cds-WP_044272572.1	Parent=gene-MHP7448_RS02865	
NC_007332.1	707063	707500	-	ID=cds-WP_011290331.1	Parent=gene-MHP7448_RS02870	
NC_007332.1	707575	708036	-	ID=cds-WP_020835837.1	Parent=gene-MHP7448_RS02875	
NC_007332.1	708096	709385	-	ID=cds-WP_011290333.1	Parent=gene-MHP7448_RS02880	
NC_007332.1	709524	713933	-	ID=cds-WP_011290334.1	Parent=gene-MHP7448_RS02885	
NC_007332.1	713967	714893	-	ID=cds-WP_011290335.1	Parent=gene-MHP7448_RS02890	
NC_007332.1	714895	715455	-	ID=cds-WP_011206384.1	Parent=gene-MHP7448_RS02895	
NC_007332.1	715459	716169	-	ID=cds-WP_011206385.1	Parent=gene-MHP7448_RS02900	
NC_007332.1	716329	717678	+	ID=cds-WP_044272575.1	Parent=gene-MHP7448_RS02905	
NC_007332.1	717717	718244	+	ID=cds-WP_225972996.1	Parent=gene-MHP7448_RS02910	
NC_007332.1	718264	719100	-	ID=cds-WP_044272578.1	Parent=gene-MHP7448_RS02915	
NC_007332.1	719136	720851	-	ID=cds-WP_044272582.1	Parent=gene-MHP7448_RS02920	
NC_007332.1	720836	721660	-	ID=cds-WP_011290340.1	Parent=gene-MHP7448_RS02925	
NC_007332.1	721653	722513	-	ID=cds-WP_011206391.1	Parent=gene-MHP7448_RS02930	
NC_007332.1	722500	723834	-	ID=cds-WP_011290341.1	Parent=gene-MHP7448_RS02935	
NC_007332.1	725100	726509	+	ID=cds-WP_011290343.1	Parent=gene-MHP7448_RS02950	
NC_007332.1	726591	727286	-	ID=cds-WP_011290344.1	Parent=gene-MHP7448_RS02955	
NC_007332.1	727584	729068	+	ID=cds-WP_011290345.1	Parent=gene-MHP7448_RS02960	
NC_007332.1	729311	733432	-	ID=cds-WP_044272729.1	Parent=gene-MHP7448_RS02965	
NC_007332.1	733753	734181	-	ID=cds-WP_011290347.1	Parent=gene-MHP7448_RS02970	
NC_007332.1	734172	735275	-	ID=cds-WP_020835851.1	Parent=gene-MHP7448_RS02975	
NC_007332.1	735275	736750	-	ID=cds-WP_011290349.1	Parent=gene-MHP7448_RS02980	
NC_007332.1	736784	737563	+	ID=cds-WP_044272588.1	Parent=gene-MHP7448_RS02985	
NC_007332.1	737882	739396	-	ID=cds-WP_011290351.1	Parent=gene-MHP7448_RS02990	
NC_007332.1	739412	739687	-	ID=cds-WP_011290352.1	Parent=gene-MHP7448_RS02995	
NC_007332.1	739677	740132	-	ID=cds-WP_011206405.1	Parent=gene-MHP7448_RS03000	
NC_007332.1	740119	740433	-	ID=cds-WP_041361690.1	Parent=gene-MHP7448_RS03005	
NC_007332.1	740434	741102	-	ID=cds-WP_011206407.1	Parent=gene-MHP7448_RS03010	
NC_007332.1	741704	742360	-	ID=cds-WP_011284299.1	Parent=gene-MHP7448_RS03020	
NC_007332.1	742876	743592	-	ID=cds-WP_044272591.1	Parent=gene-MHP7448_RS03025	
NC_007332.1	743579	745471	-	ID=cds-WP_011290355.1	Parent=gene-MHP7448_RS03030	
NC_007332.1	746315	748087	-	ID=cds-WP_228366110.1	Parent=gene-MHP7448_RS03035	
NC_007332.1	748059	748508	-	ID=cds-WP_011290357.1	Parent=gene-MHP7448_RS03040	
NC_007332.1	750199	751968	-	ID=cds-WP_228366111.1	Parent=gene-MHP7448_RS03055	
NC_007332.1	751940	753373	-	ID=cds-WP_044272600.1	Parent=gene-MHP7448_RS04065	
NC_007332.1	754135	755904	-	ID=cds-WP_228366112.1	Parent=gene-MHP7448_RS03065	
NC_007332.1	755876	757309	-	ID=cds-WP_044272603.1	Parent=gene-MHP7448_RS04070	
NC_007332.1	757946	758608	+	ID=cds-WP_002557698.1	Parent=gene-MHP7448_RS03080	
NC_007332.1	758738	760102	-	ID=cds-WP_011290363.1	Parent=gene-MHP7448_RS03085	
NC_007332.1	760278	761432	+	ID=cds-WP_044272610.1	Parent=gene-MHP7448_RS03090	
NC_007332.1	761487	762317	-	ID=cds-WP_020835862.1	Parent=gene-MHP7448_RS03095	
NC_007332.1	762317	764098	-	ID=cds-WP_081420854.1	Parent=gene-MHP7448_RS03100	
NC_007332.1	764123	764887	-	ID=cds-WP_011290367.1	Parent=gene-MHP7448_RS03105	
NC_007332.1	765255	765872	+	ID=cds-WP_011206424.1	Parent=gene-MHP7448_RS03115	
