Orthogroup	MHP_232_genes	MHP_UFV02_genes
OG0000531	MHP_RS00605	FEF31_RS01060
OG0000532	MHP_RS01630	FEF31_RS01290
OG0000533	MHP_RS01395	FEF31_RS00260
OG0000534	MHP_RS00390	FEF31_RS00045
OG0000535	MHP_RS00045	FEF31_RS04655
OG0000536	MHP_RS03460	FEF31_RS03215
OG0000537	MHP_RS01270	FEF31_RS00380
OG0000538	MHP_RS00885	FEF31_RS00780
OG0000539	MHP_RS00220	FEF31_RS03485
OG0000540	MHP_RS02505	FEF31_RS02380
OG0000541	MHP_RS02580	FEF31_RS02460
OG0000542	MHP_RS00360	FEF31_RS00015
OG0000544	MHP_RS00750	FEF31_RS04410
OG0000545	MHP_RS01810	FEF31_RS01575
OG0000546	MHP_RS02650	FEF31_RS02530
OG0000547	MHP_RS02855	FEF31_RS02650
OG0000548	MHP_RS01590	FEF31_RS01255
OG0000549	MHP_RS03245	FEF31_RS04580
OG0000550	MHP_RS03380	FEF31_RS03135
OG0000552	MHP_RS03075	FEF31_RS03710
OG0000553	MHP_RS02550	FEF31_RS04535
OG0000554	MHP_RS02265	FEF31_RS02125
OG0000555	MHP_RS03950	FEF31_RS02655
OG0000557	MHP_RS00740	FEF31_RS00920
OG0000558	MHP_RS00770	FEF31_RS00890
OG0000559	MHP_RS01690	FEF31_RS01360
OG0000560	MHP_RS01800	FEF31_RS01560
OG0000561	MHP_RS00900	FEF31_RS00765
OG0000562	MHP_RS01805	FEF31_RS01565
OG0000563	MHP_RS01790	FEF31_RS01550
OG0000564	MHP_RS03855	FEF31_RS00945
OG0000565	MHP_RS01845	FEF31_RS01620
OG0000566	MHP_RS01835	FEF31_RS01605
OG0000567	MHP_RS01815	FEF31_RS01580
OG0000568	MHP_RS01310	FEF31_RS00340
OG0000569	MHP_RS00765	FEF31_RS00895
OG0000570	MHP_RS00760	FEF31_RS04405
OG0000571	MHP_RS00755	FEF31_RS00905
OG0000572	MHP_RS00735	FEF31_RS00925
OG0000573	MHP_RS01685	FEF31_RS01355
OG0000574	MHP_RS00695	FEF31_RS00965
OG0000575	MHP_RS00780	FEF31_RS00880
OG0000576	MHP_RS03620	FEF31_RS01315
OG0000577	MHP_RS02525	FEF31_RS02400
OG0000578	MHP_RS02545	FEF31_RS02420
OG0000579	MHP_RS01780	FEF31_RS01540
OG0000580	MHP_RS02655	FEF31_RS02535
OG0000581	MHP_RS01765	FEF31_RS01530
OG0000582	MHP_RS03860	FEF31_RS04415
OG0000583	MHP_RS01675	FEF31_RS01345
OG0000584	MHP_RS02715	FEF31_RS01425
OG0000586	MHP_RS01665	FEF31_RS01330
OG0000587	MHP_RS03775	FEF31_RS04780
OG0000588	MHP_RS01645	FEF31_RS01305
OG0000591	MHP_RS03790	FEF31_RS04065
OG0000592	MHP_RS02515	FEF31_RS02390
OG0000593	MHP_RS03445	FEF31_RS03200
OG0000594	MHP_RS00775	FEF31_RS00885
OG0000598	MHP_RS01730	FEF31_RS01495
OG0000599	MHP_RS01735	FEF31_RS01500
OG0000600	MHP_RS02710	FEF31_RS01430
OG0000601	MHP_RS01795	FEF31_RS01555
OG0000604	MHP_RS03985	FEF31_RS04155
OG0000605	MHP_RS02700	FEF31_RS01445
OG0000606	MHP_RS01770	FEF31_RS01535
OG0000607	MHP_RS03745	FEF31_RS00870
OG0000610	MHP_RS03965	FEF31_RS03930
OG0000612	MHP_RS03895	FEF31_RS01505
OG0000615	MHP_RS02555	FEF31_RS02430
OG0000618	MHP_RS03210	FEF31_RS02240
OG0000645	MHP_RS03570	FEF31_RS00840
OG0000652	MHP_RS03970	FEF31_RS01250
