Orthogroup	MHP_116_genes	MHP_MHP691_genes
OG0000518	ABJ972_RS03015	DR087_RS00945
OG0000519	ABJ972_RS00880	DR087_RS02280
OG0000520	ABJ972_RS00755	DR087_RS02535
OG0000521	ABJ972_RS00250	DR087_RS01785
OG0000522	ABJ972_RS00285	DR087_RS01820
OG0000523	ABJ972_RS03265	DR087_RS00590
OG0000524	ABJ972_RS02605	DR087_RS01260
OG0000525	ABJ972_RS03240	DR087_RS04645
OG0000526	ABJ972_RS01800, ABJ972_RS01810	DR087_RS04050
OG0000528	ABJ972_RS01980	DR087_RS04415
OG0000529	ABJ972_RS02190	DR087_RS00205
OG0000530	ABJ972_RS02295	DR087_RS01735
OG0000531	ABJ972_RS01385	DR087_RS01130
OG0000532	ABJ972_RS01605	DR087_RS03180
OG0000533	ABJ972_RS01070	DR087_RS03510
OG0000534	ABJ972_RS00365	DR087_RS01900
OG0000535	ABJ972_RS00045	DR087_RS04460
OG0000537	ABJ972_RS00945	DR087_RS02220
OG0000538	ABJ972_RS01110	DR087_RS01975
OG0000539	ABJ972_RS00200	DR087_RS02345
OG0000540	ABJ972_RS02575	DR087_RS01290
OG0000542	ABJ972_RS00335	DR087_RS01870
OG0000544	ABJ972_RS01240	DR087_RS04710
OG0000545	ABJ972_RS01790	DR087_RS01630
OG0000546	ABJ972_RS02710	DR087_RS04305
OG0000547	ABJ972_RS02835	DR087_RS01470
OG0000548	ABJ972_RS01570	DR087_RS03220
OG0000549	ABJ972_RS03230	DR087_RS04650
OG0000550	ABJ972_RS03365	DR087_RS00690
OG0000551	ABJ972_RS02905	DR087_RS03385
OG0000552	ABJ972_RS03050	DR087_RS00910
OG0000553	ABJ972_RS02620	DR087_RS04565
OG0000554	ABJ972_RS02340	DR087_RS01690
OG0000555	ABJ972_RS02840	DR087_RS04580
OG0000557	ABJ972_RS01250	DR087_RS02850
OG0000558	ABJ972_RS01220	DR087_RS02820
OG0000559	ABJ972_RS01675	DR087_RS02085
OG0000560	ABJ972_RS01780	DR087_RS01645
OG0000561	ABJ972_RS01095	DR087_RS01990
OG0000562	ABJ972_RS01785	DR087_RS01640
OG0000563	ABJ972_RS01770	DR087_RS01655
OG0000564	ABJ972_RS01275	DR087_RS03320
OG0000565	ABJ972_RS01845	DR087_RS01590
OG0000566	ABJ972_RS01830	DR087_RS01600
OG0000567	ABJ972_RS01795	DR087_RS01625
OG0000568	ABJ972_RS00985	DR087_RS02180
OG0000569	ABJ972_RS01225	DR087_RS02825
OG0000570	ABJ972_RS01230	DR087_RS04705
OG0000571	ABJ972_RS01235	DR087_RS02835
OG0000572	ABJ972_RS01255	DR087_RS02855
OG0000573	ABJ972_RS01670	DR087_RS02080
OG0000574	ABJ972_RS01295	DR087_RS03300
OG0000575	ABJ972_RS01210	DR087_RS02810
OG0000576	ABJ972_RS01630	DR087_RS02035
OG0000577	ABJ972_RS02595	DR087_RS01270
OG0000578	ABJ972_RS02615	DR087_RS01250
OG0000580	ABJ972_RS02715	DR087_RS04010
OG0000582	ABJ972_RS01245	DR087_RS04715
OG0000583	ABJ972_RS01660	DR087_RS02070
OG0000585	ABJ972_RS02155	DR087_RS00170
OG0000586	ABJ972_RS01645	DR087_RS02055
OG0000587	ABJ972_RS01850	DR087_RS04775
OG0000588	ABJ972_RS01620	DR087_RS02030
OG0000589	ABJ972_RS02110	DR087_RS03500
OG0000592	ABJ972_RS02585	DR087_RS01280
OG0000593	ABJ972_RS03430	DR087_RS00755
OG0000594	ABJ972_RS01215	DR087_RS02815
OG0000595	ABJ972_RS02925	DR087_RS03405
OG0000597	ABJ972_RS02920	DR087_RS03400
OG0000601	ABJ972_RS01775	DR087_RS01650
OG0000609	ABJ972_RS01820	DR087_RS01615
OG0000611	ABJ972_RS00090	DR087_RS00520
