Orthogroup	MHP_116_genes	MHP_153B_genes
OG0000520	ABJ972_RS00755	NB625_RS00770
OG0000521	ABJ972_RS00250	NB625_RS00270
OG0000522	ABJ972_RS00285	NB625_RS00305
OG0000524	ABJ972_RS02605	NB625_RS02830
OG0000525	ABJ972_RS03240	NB625_RS03490
OG0000526	ABJ972_RS01800, ABJ972_RS01810	NB625_RS01825
OG0000527	ABJ972_RS01725	NB625_RS01765
OG0000529	ABJ972_RS02190	NB625_RS02385
OG0000530	ABJ972_RS02295	NB625_RS02490
OG0000532	ABJ972_RS01605	NB625_RS01625
OG0000533	ABJ972_RS01070	NB625_RS01090
OG0000535	ABJ972_RS00045	NB625_RS00045
OG0000536	ABJ972_RS03445	NB625_RS03690
OG0000539	ABJ972_RS00200	NB625_RS00220
OG0000540	ABJ972_RS02575	NB625_RS02795
OG0000542	ABJ972_RS00335	NB625_RS00355
OG0000544	ABJ972_RS01240	NB625_RS01250
OG0000545	ABJ972_RS01790	NB625_RS01815
OG0000546	ABJ972_RS02710	NB625_RS02945
OG0000551	ABJ972_RS02905	NB625_RS03140
OG0000552	ABJ972_RS03050	NB625_RS03305
OG0000553	ABJ972_RS02620	NB625_RS02850, NB625_RS02845
OG0000554	ABJ972_RS02340	NB625_RS02535
OG0000555	ABJ972_RS02840	NB625_RS03075
OG0000557	ABJ972_RS01250	NB625_RS01265
OG0000558	ABJ972_RS01220	NB625_RS01230
OG0000559	ABJ972_RS01675	NB625_RS01705
OG0000560	ABJ972_RS01780	NB625_RS01805
OG0000561	ABJ972_RS01095	NB625_RS01115
OG0000562	ABJ972_RS01785	NB625_RS01810
OG0000563	ABJ972_RS01770	NB625_RS01800
OG0000564	ABJ972_RS01275	NB625_RS01290
OG0000565	ABJ972_RS01845	NB625_RS01875
OG0000566	ABJ972_RS01830	NB625_RS01855
OG0000567	ABJ972_RS01795	NB625_RS01820
OG0000568	ABJ972_RS00985	NB625_RS01000
OG0000569	ABJ972_RS01225	NB625_RS01235
OG0000570	ABJ972_RS01230	NB625_RS01240
OG0000571	ABJ972_RS01235	NB625_RS01245
OG0000572	ABJ972_RS01255	NB625_RS01270
OG0000573	ABJ972_RS01670	NB625_RS01700
OG0000574	ABJ972_RS01295	NB625_RS01310
OG0000575	ABJ972_RS01210	NB625_RS01220
OG0000576	ABJ972_RS01630	NB625_RS01655
OG0000577	ABJ972_RS02595	NB625_RS02815
OG0000578	ABJ972_RS02615	NB625_RS02840
OG0000579	ABJ972_RS01735	NB625_RS01785
OG0000580	ABJ972_RS02715	NB625_RS02950
OG0000581	ABJ972_RS01730	NB625_RS01770
OG0000582	ABJ972_RS01245	NB625_RS01260
OG0000583	ABJ972_RS01660	NB625_RS01690
OG0000585	ABJ972_RS02155	NB625_RS02355
OG0000586	ABJ972_RS01645	NB625_RS01675
OG0000587	ABJ972_RS01850	NB625_RS01880
OG0000588	ABJ972_RS01620	NB625_RS01645
OG0000589	ABJ972_RS02110	NB625_RS02245
OG0000592	ABJ972_RS02585	NB625_RS02805
OG0000594	ABJ972_RS01215	NB625_RS01225
OG0000595	ABJ972_RS02925	NB625_RS03165
OG0000597	ABJ972_RS02920	NB625_RS03160
OG0000606	ABJ972_RS01740	NB625_RS01775
OG0000609	ABJ972_RS01820	NB625_RS01835
OG0000611	ABJ972_RS00090	NB625_RS00095
OG0000621	ABJ972_RS01860	NB625_RS01890
