Orthogroup	MHP_116_genes	MHP_112B_genes
OG0000502	ABJ972_RS01190	NBX26_RS01325
OG0000503	ABJ972_RS00905	NBX26_RS00770
OG0000504	ABJ972_RS00770	NBX26_RS00905
OG0000505	ABJ972_RS00735	NBX26_RS01070
OG0000507	ABJ972_RS00690	NBX26_RS01115
OG0000508	ABJ972_RS00235	NBX26_RS00245
OG0000511	ABJ972_RS00415	NBX26_RS00425
OG0000512	ABJ972_RS02490	NBX26_RS02715
OG0000513	ABJ972_RS03330	NBX26_RS03625
OG0000514	ABJ972_RS02785	NBX26_RS03035
OG0000516	ABJ972_RS01975	NBX26_RS02090
OG0000517	ABJ972_RS00065	NBX26_RS00065
OG0000518	ABJ972_RS03015	NBX26_RS03275
OG0000521	ABJ972_RS00250	NBX26_RS00260
OG0000522	ABJ972_RS00285	NBX26_RS00295
OG0000523	ABJ972_RS03265	NBX26_RS03560
OG0000525	ABJ972_RS03240	NBX26_RS03520
OG0000527	ABJ972_RS01725	NBX26_RS02325
OG0000528	ABJ972_RS01980	NBX26_RS02085
OG0000530	ABJ972_RS02295	NBX26_RS02495
OG0000532	ABJ972_RS01605	NBX26_RS01750
OG0000533	ABJ972_RS01070	NBX26_RS00600
OG0000534	ABJ972_RS00365	NBX26_RS00375
OG0000535	ABJ972_RS00045	NBX26_RS00045
OG0000536	ABJ972_RS03445	NBX26_RS03740
OG0000540	ABJ972_RS02575	NBX26_RS02805
OG0000542	ABJ972_RS00335	NBX26_RS00345
OG0000544	ABJ972_RS01240	NBX26_RS01380
OG0000545	ABJ972_RS01790	NBX26_RS02280
OG0000546	ABJ972_RS02710	NBX26_RS02960
OG0000551	ABJ972_RS02905	NBX26_RS03155
OG0000552	ABJ972_RS03050	NBX26_RS03320
OG0000553	ABJ972_RS02620	NBX26_RS02865
OG0000554	ABJ972_RS02340	NBX26_RS02545
OG0000555	ABJ972_RS02840	NBX26_RS03090
OG0000557	ABJ972_RS01250	NBX26_RS01390
OG0000558	ABJ972_RS01220	NBX26_RS01360
OG0000559	ABJ972_RS01675	NBX26_RS01830
OG0000560	ABJ972_RS01780	NBX26_RS02300
OG0000561	ABJ972_RS01095	NBX26_RS01245
OG0000562	ABJ972_RS01785	NBX26_RS02290
OG0000563	ABJ972_RS01770	NBX26_RS02305
OG0000564	ABJ972_RS01275	NBX26_RS01410
OG0000565	ABJ972_RS01845	NBX26_RS02225
OG0000566	ABJ972_RS01830	NBX26_RS02245
OG0000567	ABJ972_RS01795	NBX26_RS02275
OG0000568	ABJ972_RS00985	NBX26_RS00690
OG0000569	ABJ972_RS01225	NBX26_RS01365
OG0000570	ABJ972_RS01230	NBX26_RS01370
OG0000571	ABJ972_RS01235	NBX26_RS01375
OG0000572	ABJ972_RS01255	NBX26_RS01395
OG0000573	ABJ972_RS01670	NBX26_RS01825
OG0000574	ABJ972_RS01295	NBX26_RS01430
OG0000575	ABJ972_RS01210	NBX26_RS01355
OG0000576	ABJ972_RS01630	NBX26_RS01780
OG0000577	ABJ972_RS02595	NBX26_RS02830
OG0000578	ABJ972_RS02615	NBX26_RS02860
OG0000579	ABJ972_RS01735	NBX26_RS02315
OG0000580	ABJ972_RS02715	NBX26_RS02965
OG0000581	ABJ972_RS01730	NBX26_RS02320
OG0000582	ABJ972_RS01245	NBX26_RS01385
OG0000583	ABJ972_RS01660	NBX26_RS01815
OG0000585	ABJ972_RS02155	NBX26_RS02360
OG0000586	ABJ972_RS01645	NBX26_RS01800
OG0000587	ABJ972_RS01850	NBX26_RS02220
OG0000588	ABJ972_RS01620	NBX26_RS01770
OG0000589	ABJ972_RS02110	NBX26_RS01005
OG0000592	ABJ972_RS02585	NBX26_RS02820
OG0000593	ABJ972_RS03430	NBX26_RS03725
OG0000595	ABJ972_RS02925	NBX26_RS03175
OG0000609	ABJ972_RS01820	NBX26_RS02260
OG0000611	ABJ972_RS00090	NBX26_RS00100
