Orthogroup	MHP_UFV02_genes	MHP_98_genes
OG0000520	FEF31_RS00565	GOM18_RS00340
OG0000521	FEF31_RS03535	GOM18_RS01375
OG0000522	FEF31_RS03570	GOM18_RS01410
OG0000523	FEF31_RS03035	GOM18_RS00725
OG0000524	FEF31_RS02410	GOM18_RS02115
OG0000525	FEF31_RS04585	GOM18_RS04345
OG0000526	FEF31_RS01585	GOM18_RS04200
OG0000527	FEF31_RS01525	GOM18_RS03490
OG0000528	FEF31_RS01760	GOM18_RS02240
OG0000529	FEF31_RS01980	GOM18_RS02385
OG0000530	FEF31_RS02080	GOM18_RS02485
OG0000531	FEF31_RS01060	GOM18_RS02760
OG0000532	FEF31_RS01290	GOM18_RS03550
OG0000534	FEF31_RS00045	GOM18_RS01490
OG0000535	FEF31_RS04655	GOM18_RS04305
OG0000536	FEF31_RS03215	GOM18_RS00505
OG0000537	FEF31_RS00380	GOM18_RS00155
OG0000538	FEF31_RS00780	GOM18_RS02910
OG0000539	FEF31_RS03485	GOM18_RS01325
OG0000540	FEF31_RS02380	GOM18_RS02085
OG0000541	FEF31_RS02460	GOM18_RS02155
OG0000542	FEF31_RS00015	GOM18_RS01460
OG0000544	FEF31_RS04410	GOM18_RS04525
OG0000545	FEF31_RS01575, FEF31_RS01570	GOM18_RS03390
OG0000546	FEF31_RS02530	GOM18_RS03120
OG0000547	FEF31_RS02650	GOM18_RS01145
OG0000548	FEF31_RS01255	GOM18_RS03615
OG0000549	FEF31_RS04580	GOM18_RS04350
OG0000550	FEF31_RS03135	GOM18_RS00425
OG0000552	FEF31_RS03710	GOM18_RS00945
OG0000553	FEF31_RS04535	GOM18_RS04405
OG0000554	FEF31_RS02125	GOM18_RS02530
OG0000555	FEF31_RS02655	GOM18_RS03930
OG0000556	FEF31_RS04460	GOM18_RS00075
OG0000557	FEF31_RS00920	GOM18_RS03215
OG0000558	FEF31_RS00890	GOM18_RS03185
OG0000559	FEF31_RS01360	GOM18_RS03000
OG0000560	FEF31_RS01560	GOM18_RS03405
OG0000561	FEF31_RS00765	GOM18_RS02895
OG0000562	FEF31_RS01565	GOM18_RS03400
OG0000563	FEF31_RS01550	GOM18_RS03415
OG0000564	FEF31_RS00945	GOM18_RS02875
OG0000565	FEF31_RS01620	GOM18_RS03330
OG0000566	FEF31_RS01605	GOM18_RS03355
OG0000567	FEF31_RS01580	GOM18_RS03385
OG0000568	FEF31_RS00340	GOM18_RS00115
OG0000569	FEF31_RS00895	GOM18_RS03190
OG0000570	FEF31_RS04405	GOM18_RS04520
OG0000571	FEF31_RS00905	GOM18_RS03200
OG0000572	FEF31_RS00925	GOM18_RS03220
OG0000573	FEF31_RS01355	GOM18_RS03005
OG0000574	FEF31_RS00965	GOM18_RS02845
OG0000575	FEF31_RS00880	GOM18_RS03175
OG0000576	FEF31_RS01315	GOM18_RS03050
OG0000577	FEF31_RS02400	GOM18_RS02105
OG0000578	FEF31_RS02420	GOM18_RS02125
OG0000579	FEF31_RS01540	GOM18_RS03500
OG0000581	FEF31_RS01530	GOM18_RS03495
OG0000582	FEF31_RS04415	GOM18_RS04530
OG0000583	FEF31_RS01345	GOM18_RS03015
OG0000584	FEF31_RS01425	GOM18_RS00040
OG0000585	FEF31_RS01950	GOM18_RS02355
OG0000586	FEF31_RS01330	GOM18_RS03030
OG0000587	FEF31_RS04780	GOM18_RS04190
OG0000588	FEF31_RS01305	GOM18_RS03055
OG0000591	FEF31_RS04065	GOM18_RS04175
OG0000592	FEF31_RS02390	GOM18_RS03985
OG0000593	FEF31_RS03200	GOM18_RS00490
OG0000594	FEF31_RS00885	GOM18_RS03180
OG0000595	FEF31_RS02735	GOM18_RS01055
OG0000597	FEF31_RS02730	GOM18_RS01060
OG0000600	FEF31_RS01430	GOM18_RS00045
OG0000601	FEF31_RS01555	GOM18_RS03410
OG0000604	FEF31_RS04155	GOM18_RS04135
OG0000605	FEF31_RS01445	GOM18_RS00055
OG0000607	FEF31_RS00870	GOM18_RS03165
OG0000610	FEF31_RS03930	GOM18_RS03695
OG0000613	FEF31_RS01640	GOM18_RS04180
OG0000618	FEF31_RS02240	GOM18_RS00805
