Orthogroup	MHP_UFV02_genes	MHP_232_genes
OG0000531	FEF31_RS01060	MHP_RS00605
OG0000532	FEF31_RS01290	MHP_RS01630
OG0000533	FEF31_RS00260	MHP_RS01395
OG0000534	FEF31_RS00045	MHP_RS00390
OG0000535	FEF31_RS04655	MHP_RS00045
OG0000536	FEF31_RS03215	MHP_RS03460
OG0000537	FEF31_RS00380	MHP_RS01270
OG0000538	FEF31_RS00780	MHP_RS00885
OG0000539	FEF31_RS03485	MHP_RS00220
OG0000540	FEF31_RS02380	MHP_RS02505
OG0000541	FEF31_RS02460	MHP_RS02580
OG0000542	FEF31_RS00015	MHP_RS00360
OG0000544	FEF31_RS04410	MHP_RS00750
OG0000545	FEF31_RS01575	MHP_RS01810
OG0000546	FEF31_RS02530	MHP_RS02650
OG0000547	FEF31_RS02650	MHP_RS02855
OG0000548	FEF31_RS01255	MHP_RS01590
OG0000549	FEF31_RS04580	MHP_RS03245
OG0000550	FEF31_RS03135	MHP_RS03380
OG0000552	FEF31_RS03710	MHP_RS03075
OG0000553	FEF31_RS04535	MHP_RS02550
OG0000554	FEF31_RS02125	MHP_RS02265
OG0000555	FEF31_RS02655	MHP_RS03950
OG0000557	FEF31_RS00920	MHP_RS00740
OG0000558	FEF31_RS00890	MHP_RS00770
OG0000559	FEF31_RS01360	MHP_RS01690
OG0000560	FEF31_RS01560	MHP_RS01800
OG0000561	FEF31_RS00765	MHP_RS00900
OG0000562	FEF31_RS01565	MHP_RS01805
OG0000563	FEF31_RS01550	MHP_RS01790
OG0000564	FEF31_RS00945	MHP_RS03855
OG0000565	FEF31_RS01620	MHP_RS01845
OG0000566	FEF31_RS01605	MHP_RS01835
OG0000567	FEF31_RS01580	MHP_RS01815
OG0000568	FEF31_RS00340	MHP_RS01310
OG0000569	FEF31_RS00895	MHP_RS00765
OG0000570	FEF31_RS04405	MHP_RS00760
OG0000571	FEF31_RS00905	MHP_RS00755
OG0000572	FEF31_RS00925	MHP_RS00735
OG0000573	FEF31_RS01355	MHP_RS01685
OG0000574	FEF31_RS00965	MHP_RS00695
OG0000575	FEF31_RS00880	MHP_RS00780
OG0000576	FEF31_RS01315	MHP_RS03620
OG0000577	FEF31_RS02400	MHP_RS02525
OG0000578	FEF31_RS02420	MHP_RS02545
OG0000579	FEF31_RS01540	MHP_RS01780
OG0000580	FEF31_RS02535	MHP_RS02655
OG0000581	FEF31_RS01530	MHP_RS01765
OG0000582	FEF31_RS04415	MHP_RS03860
OG0000583	FEF31_RS01345	MHP_RS01675
OG0000584	FEF31_RS01425	MHP_RS02715
OG0000586	FEF31_RS01330	MHP_RS01665
OG0000587	FEF31_RS04780	MHP_RS03775
OG0000588	FEF31_RS01305	MHP_RS01645
OG0000591	FEF31_RS04065	MHP_RS03790
OG0000592	FEF31_RS02390	MHP_RS02515
OG0000593	FEF31_RS03200	MHP_RS03445
OG0000594	FEF31_RS00885	MHP_RS00775
OG0000598	FEF31_RS01495	MHP_RS01730
OG0000599	FEF31_RS01500	MHP_RS01735
OG0000600	FEF31_RS01430	MHP_RS02710
OG0000601	FEF31_RS01555	MHP_RS01795
OG0000604	FEF31_RS04155	MHP_RS03985
OG0000605	FEF31_RS01445	MHP_RS02700
OG0000606	FEF31_RS01535	MHP_RS01770
OG0000607	FEF31_RS00870	MHP_RS03745
OG0000610	FEF31_RS03930	MHP_RS03965
OG0000612	FEF31_RS01505	MHP_RS03895
OG0000615	FEF31_RS02430	MHP_RS02555
OG0000618	FEF31_RS02240	MHP_RS03210
OG0000645	FEF31_RS00840	MHP_RS03570
OG0000652	FEF31_RS01250	MHP_RS03970
