Orthogroup	MHP_UFV02_genes	MHP_7422_genes
OG0000532	FEF31_RS01290	MHL_RS01715
OG0000533	FEF31_RS00260	MHL_RS03945, MHL_RS03940
OG0000534	FEF31_RS00045	MHL_RS00385
OG0000535	FEF31_RS04655	MHL_RS00050
OG0000536	FEF31_RS03215	MHL_RS03540
OG0000537	FEF31_RS00380	MHL_RS00815
OG0000538	FEF31_RS00780	MHL_RS01205
OG0000539	FEF31_RS03485	MHL_RS00215
OG0000540	FEF31_RS02380	MHL_RS02695
OG0000541	FEF31_RS02460	MHL_RS02765
OG0000542	FEF31_RS00015	MHL_RS00355
OG0000544	FEF31_RS04410	MHL_RS01335
OG0000545	FEF31_RS01575, FEF31_RS01570	MHL_RS01905
OG0000546	FEF31_RS02530	MHL_RS02835
OG0000547	FEF31_RS02650	MHL_RS02955
OG0000548	FEF31_RS01255	MHL_RS01675
OG0000549	FEF31_RS04580	MHL_RS03320
OG0000550	FEF31_RS03135	MHL_RS03460
OG0000553	FEF31_RS04535	MHL_RS02740
OG0000554	FEF31_RS02125	MHL_RS04060
OG0000556	FEF31_RS04460	MHL_RS00615
OG0000557	FEF31_RS00920	MHL_RS01345
OG0000558	FEF31_RS00890	MHL_RS01315
OG0000559	FEF31_RS01360	MHL_RS01775
OG0000560	FEF31_RS01560	MHL_RS01890
OG0000561	FEF31_RS00765	MHL_RS01190
OG0000562	FEF31_RS01565	MHL_RS01895
OG0000563	FEF31_RS01550	MHL_RS01880
OG0000564	FEF31_RS00945	MHL_RS01370
OG0000565	FEF31_RS01620	MHL_RS01945
OG0000566	FEF31_RS01605	MHL_RS01935
OG0000567	FEF31_RS01580	MHL_RS01910
OG0000568	FEF31_RS00340	MHL_RS00775
OG0000569	FEF31_RS00895	MHL_RS01320
OG0000570	FEF31_RS04405	MHL_RS01325
OG0000571	FEF31_RS00905	MHL_RS01330
OG0000572	FEF31_RS00925	MHL_RS01350
OG0000573	FEF31_RS01355	MHL_RS01770
OG0000574	FEF31_RS00965	MHL_RS01390
OG0000575	FEF31_RS00880	MHL_RS01305
OG0000576	FEF31_RS01315	MHL_RS03700
OG0000577	FEF31_RS02400	MHL_RS02715
OG0000578	FEF31_RS02420	MHL_RS02735
OG0000579	FEF31_RS01540	MHL_RS01850
OG0000580	FEF31_RS02535	MHL_RS02840
OG0000581	FEF31_RS01530	MHL_RS01845
OG0000582	FEF31_RS04415	MHL_RS03975
OG0000583	FEF31_RS01345	MHL_RS01765
OG0000584	FEF31_RS01425	MHL_RS00660
OG0000585	FEF31_RS01950	MHL_RS03810
OG0000586	FEF31_RS01330	MHL_RS01750
OG0000587	FEF31_RS04780	MHL_RS04145
OG0000589	FEF31_RS01890	MHL_RS03730
OG0000590	FEF31_RS01410	MHL_RS00670
OG0000591	FEF31_RS04065	MHL_RS04150
OG0000592	FEF31_RS02390	MHL_RS02705
OG0000593	FEF31_RS03200	MHL_RS03525
OG0000594	FEF31_RS00885	MHL_RS01310
OG0000595	FEF31_RS02735	MHL_RS03050
OG0000596	FEF31_RS01490	MHL_RS01805
OG0000597	FEF31_RS02730	MHL_RS03045
OG0000598	FEF31_RS01495	MHL_RS01810
OG0000599	FEF31_RS01500	MHL_RS01815
OG0000600	FEF31_RS01430	MHL_RS00655
OG0000601	FEF31_RS01555	MHL_RS01885
OG0000603	FEF31_RS01440	MHL_RS00640
OG0000604	FEF31_RS04155	MHL_RS04155
OG0000605	FEF31_RS01445	MHL_RS00635
OG0000606	FEF31_RS01535	MHL_RS01860
OG0000607	FEF31_RS00870	MHL_RS03830
OG0000610	FEF31_RS03930	MHL_RS04130
OG0000612	FEF31_RS01505	MHL_RS01830
OG0000613	FEF31_RS01640	MHL_RS04030
OG0000614	FEF31_RS01905	MHL_RS03735
OG0000628	FEF31_RS01475	MHL_RS00605
OG0000629	FEF31_RS01400	MHL_RS03820
OG0000630	FEF31_RS01485	MHL_RS00595
OG0000631	FEF31_RS01480	MHL_RS00600
