Orthogroup	MHP_UFV02_genes	MHP_7448_genes
OG0000486	FEF31_RS02045	MHP7448_RS02235
OG0000487	FEF31_RS04485	MHP7448_RS02025
OG0000488	FEF31_RS01790	MHP7448_RS02060
OG0000489	FEF31_RS03335	MHP7448_RS00050
OG0000490	FEF31_RS03275	MHP7448_RS03645
OG0000491	FEF31_RS01005	MHP7448_RS01365
OG0000492	FEF31_RS01085	MHP7448_RS01440
OG0000493	FEF31_RS00240	MHP7448_RS00580
OG0000494	FEF31_RS00300	MHP7448_RS00650
OG0000495	FEF31_RS02575	MHP7448_RS02855
OG0000496	FEF31_RS02565	MHP7448_RS02845
OG0000497	FEF31_RS02560	MHP7448_RS02840
OG0000498	FEF31_RS02480	MHP7448_RS02760
OG0000499	FEF31_RS02445	MHP7448_RS02725
OG0000500	FEF31_RS01675	MHP7448_RS01950
OG0000502	FEF31_RS00855	MHP7448_RS01205
OG0000503	FEF31_RS00415	MHP7448_RS00765
OG0000504	FEF31_RS00550	MHP7448_RS00900
OG0000505	FEF31_RS00585	MHP7448_RS00935
OG0000506	FEF31_RS00595	MHP7448_RS00945
OG0000507	FEF31_RS00630	MHP7448_RS00980
OG0000508	FEF31_RS03520	MHP7448_RS00250
OG0000509	FEF31_RS03555	MHP7448_RS00285
OG0000510	FEF31_RS03565	MHP7448_RS00295
OG0000511	FEF31_RS00095	MHP7448_RS00430
OG0000512	FEF31_RS02295	MHP7448_RS02575
OG0000513	FEF31_RS03100	MHP7448_RS03460
OG0000514	FEF31_RS02600	MHP7448_RS02885
OG0000516	FEF31_RS04490	MHP7448_RS02030
OG0000517	FEF31_RS03350	MHP7448_RS00065
OG0000518	FEF31_RS03675	MHP7448_RS03145
OG0000519	FEF31_RS00440	MHP7448_RS00790
OG0000520	FEF31_RS00565	MHP7448_RS00915
OG0000521	FEF31_RS03535	MHP7448_RS00265
OG0000522	FEF31_RS03570	MHP7448_RS00300
OG0000523	FEF31_RS03035	MHP7448_RS03395
OG0000524	FEF31_RS02410	MHP7448_RS02695
OG0000525	FEF31_RS04585	MHP7448_RS03365
OG0000526	FEF31_RS01585	MHP7448_RS03985
OG0000527	FEF31_RS01525	MHP7448_RS01795
OG0000528	FEF31_RS01760	MHP7448_RS02035
OG0000529	FEF31_RS01980	MHP7448_RS02170
OG0000530	FEF31_RS02080	MHP7448_RS02370
OG0000531	FEF31_RS01060	MHP7448_RS01415
OG0000532	FEF31_RS01290	MHP7448_RS01645
OG0000533	FEF31_RS00260	MHP7448_RS00600
OG0000534	FEF31_RS00045	MHP7448_RS00380
OG0000535	FEF31_RS04655	MHP7448_RS00045
OG0000536	FEF31_RS03215	MHP7448_RS03575
OG0000537	FEF31_RS00380	MHP7448_RS00735
OG0000538	FEF31_RS00780	MHP7448_RS01125
OG0000539	FEF31_RS03485	MHP7448_RS00210
OG0000540	FEF31_RS02380	MHP7448_RS02660
OG0000541	FEF31_RS02460	MHP7448_RS02740
OG0000542	FEF31_RS00015	MHP7448_RS00350
OG0000544	FEF31_RS04410	MHP7448_RS01265
OG0000545	FEF31_RS01570	MHP7448_RS01860
OG0000546	FEF31_RS02530	MHP7448_RS02810
OG0000547	FEF31_RS02650	MHP7448_RS02935
OG0000548	FEF31_RS01255	MHP7448_RS01610
OG0000549	FEF31_RS04580	MHP7448_RS03355
OG0000550	FEF31_RS03135	MHP7448_RS03495
OG0000552	FEF31_RS03710	MHP7448_RS03180
OG0000553	FEF31_RS04535	MHP7448_RS02710
OG0000554	FEF31_RS02125	MHP7448_RS02415
OG0000555	FEF31_RS02655	MHP7448_RS04050
OG0000556	FEF31_RS04460	MHP7448_RS02330
OG0000557	FEF31_RS00920	MHP7448_RS01275
OG0000558	FEF31_RS00890	MHP7448_RS01245
OG0000559	FEF31_RS01360	MHP7448_RS01715
OG0000560	FEF31_RS01560	MHP7448_RS01845
OG0000561	FEF31_RS00765	MHP7448_RS01110
OG0000562	FEF31_RS01565	MHP7448_RS01850
OG0000563	FEF31_RS01550	MHP7448_RS01835
OG0000564	FEF31_RS00945	MHP7448_RS03960
OG0000565	FEF31_RS01620	MHP7448_RS01900
OG0000566	FEF31_RS01605	MHP7448_RS01890
OG0000567	FEF31_RS01580	MHP7448_RS01865
OG0000568	FEF31_RS00340	MHP7448_RS00695
OG0000569	FEF31_RS00895	MHP7448_RS01250
OG0000570	FEF31_RS04405	MHP7448_RS01255
OG0000571	FEF31_RS00905	MHP7448_RS01260
OG0000572	FEF31_RS00925	MHP7448_RS01280
OG0000573	FEF31_RS01355	MHP7448_RS01710
OG0000574	FEF31_RS00965	MHP7448_RS01325
OG0000575	FEF31_RS00880	MHP7448_RS01235
OG0000576	FEF31_RS01315	MHP7448_RS03735
OG0000577	FEF31_RS02400	MHP7448_RS02680
OG0000578	FEF31_RS02420	MHP7448_RS02705
OG0000579	FEF31_RS01540	MHP7448_RS01805
OG0000580	FEF31_RS02535	MHP7448_RS02815
OG0000581	FEF31_RS01530	MHP7448_RS01800
OG0000582	FEF31_RS04415	MHP7448_RS03955
OG0000583	FEF31_RS01345	MHP7448_RS01700
OG0000584	FEF31_RS01425	MHP7448_RS02280, MHP7448_RS04015
OG0000586	FEF31_RS01330	MHP7448_RS01690
OG0000587	FEF31_RS04780	MHP7448_RS04085
OG0000588	FEF31_RS01305	MHP7448_RS01670
OG0000590	FEF31_RS01410	MHP7448_RS02270
OG0000591	FEF31_RS04065	MHP7448_RS03890
OG0000592	FEF31_RS02390	MHP7448_RS02670
OG0000593	FEF31_RS03200	MHP7448_RS03560
OG0000594	FEF31_RS00885	MHP7448_RS01240
OG0000595	FEF31_RS02735	MHP7448_RS03030
OG0000596	FEF31_RS01490	MHP7448_RS01750
OG0000597	FEF31_RS02730	MHP7448_RS03025
OG0000598	FEF31_RS01495	MHP7448_RS01755
OG0000599	FEF31_RS01500	MHP7448_RS01760
OG0000600	FEF31_RS01430	MHP7448_RS02285
OG0000601	FEF31_RS01555	MHP7448_RS01840
OG0000603	FEF31_RS01440	MHP7448_RS02300
OG0000604	FEF31_RS04155	MHP7448_RS04090
OG0000605	FEF31_RS01445	MHP7448_RS02305
OG0000606	FEF31_RS01535	MHP7448_RS01815
OG0000607	FEF31_RS00870	MHP7448_RS03855
OG0000610	FEF31_RS03930	MHP7448_RS04080
OG0000612	FEF31_RS01505	MHP7448_RS01770
OG0000613	FEF31_RS01640	MHP7448_RS01910
OG0000615	FEF31_RS02430	MHP7448_RS02715
OG0000618	FEF31_RS02240	MHP7448_RS03320
OG0000628	FEF31_RS01475	MHP7448_RS02340
OG0000629	FEF31_RS01400	MHP7448_RS03905
OG0000630	FEF31_RS01485	MHP7448_RS02350
OG0000631	FEF31_RS01480	MHP7448_RS02345
