Orthogroup	MHP_UFV02_genes	MHP_1257_genes
OG0000475	FEF31_RS03180	ABKJ22_RS03390
OG0000476	FEF31_RS01215	ABKJ22_RS01570
OG0000477	FEF31_RS02360	ABKJ22_RS02565
OG0000478	FEF31_RS03115	ABKJ22_RS03325
OG0000479	FEF31_RS00985	ABKJ22_RS01345
OG0000480	FEF31_RS01775	ABKJ22_RS02005
OG0000481	FEF31_RS00470	ABKJ22_RS00885
OG0000482	FEF31_RS00865	ABKJ22_RS01225
OG0000483	FEF31_RS01820	ABKJ22_RS02050
OG0000484	FEF31_RS04675	ABKJ22_RS00195
OG0000485	FEF31_RS00820	ABKJ22_RS01180
OG0000486	FEF31_RS02045	ABKJ22_RS02105
OG0000487	FEF31_RS04485	ABKJ22_RS01980
OG0000488	FEF31_RS01790	ABKJ22_RS02020
OG0000489	FEF31_RS03335	ABKJ22_RS00050
OG0000490	FEF31_RS03275	ABKJ22_RS03495
OG0000491	FEF31_RS01005	ABKJ22_RS01365
OG0000492	FEF31_RS01085	ABKJ22_RS01440
OG0000493	FEF31_RS00240	ABKJ22_RS00580
OG0000494	FEF31_RS00300	ABKJ22_RS01060
OG0000495	FEF31_RS02575	ABKJ22_RS02780
OG0000496	FEF31_RS02565	ABKJ22_RS02770
OG0000497	FEF31_RS02560	ABKJ22_RS02765
OG0000498	FEF31_RS02480	ABKJ22_RS02675
OG0000499	FEF31_RS02445	ABKJ22_RS02640
OG0000500	FEF31_RS01675	ABKJ22_RS01905
OG0000502	FEF31_RS00855	ABKJ22_RS01215
OG0000503	FEF31_RS00415	ABKJ22_RS00940
OG0000504	FEF31_RS00550	ABKJ22_RS00805
OG0000505	FEF31_RS00585	ABKJ22_RS00755
OG0000506	FEF31_RS00595	ABKJ22_RS00740
OG0000507	FEF31_RS00630	ABKJ22_RS00705
OG0000508	FEF31_RS03520	ABKJ22_RS00245
OG0000509	FEF31_RS03555	ABKJ22_RS00280
OG0000510	FEF31_RS03565	ABKJ22_RS00290
OG0000511	FEF31_RS00095	ABKJ22_RS00435
OG0000512	FEF31_RS02295	ABKJ22_RS02500
OG0000513	FEF31_RS03100	ABKJ22_RS03310
OG0000514	FEF31_RS02600	ABKJ22_RS02805
OG0000516	FEF31_RS04490	ABKJ22_RS01985
OG0000517	FEF31_RS03350	ABKJ22_RS00065
OG0000518	FEF31_RS03675	ABKJ22_RS03010
OG0000519	FEF31_RS00440	ABKJ22_RS00915
OG0000520	FEF31_RS00565	ABKJ22_RS00790
OG0000521	FEF31_RS03535	ABKJ22_RS00260
OG0000522	FEF31_RS03570	ABKJ22_RS00295
OG0000523	FEF31_RS03035	ABKJ22_RS03245
OG0000524	FEF31_RS02410	ABKJ22_RS02615
OG0000525	FEF31_RS04585	ABKJ22_RS03210
OG0000526	FEF31_RS01585	ABKJ22_RS01820
OG0000527	FEF31_RS01525	ABKJ22_RS01745
OG0000528	FEF31_RS01760	ABKJ22_RS01990
OG0000529	FEF31_RS01980	ABKJ22_RS02170
OG0000530	FEF31_RS02080	ABKJ22_RS02300
OG0000531	FEF31_RS01060	ABKJ22_RS01415
OG0000532	FEF31_RS01290	ABKJ22_RS01625
OG0000533	FEF31_RS00260	ABKJ22_RS01100
OG0000534	FEF31_RS00045	ABKJ22_RS00375
OG0000535	FEF31_RS04655	ABKJ22_RS00045
OG0000536	FEF31_RS03215	ABKJ22_RS03430
OG0000537	FEF31_RS00380	ABKJ22_RS00975
OG0000538	FEF31_RS00780	ABKJ22_RS01140
OG0000539	FEF31_RS03485	ABKJ22_RS00210
OG0000540	FEF31_RS02380	ABKJ22_RS02585
OG0000541	FEF31_RS02460	ABKJ22_RS02655
OG0000542	FEF31_RS00015	ABKJ22_RS00345
OG0000544	FEF31_RS04410	ABKJ22_RS01265
OG0000545	FEF31_RS01575	ABKJ22_RS01810
OG0000546	FEF31_RS02530	ABKJ22_RS02730, ABKJ22_RS02725
OG0000547	FEF31_RS02650	ABKJ22_RS02860
OG0000548	FEF31_RS01255	ABKJ22_RS01595
OG0000549	FEF31_RS04580	ABKJ22_RS03200
OG0000550	FEF31_RS03135	ABKJ22_RS03345
OG0000552	FEF31_RS03710	ABKJ22_RS03045
OG0000553	FEF31_RS04535	ABKJ22_RS02630
OG0000554	FEF31_RS02125	ABKJ22_RS02345
OG0000557	FEF31_RS00920	ABKJ22_RS01275
OG0000558	FEF31_RS00890	ABKJ22_RS01245
OG0000559	FEF31_RS01360	ABKJ22_RS01695
OG0000560	FEF31_RS01560	ABKJ22_RS01795
OG0000561	FEF31_RS00765	ABKJ22_RS01125
OG0000562	FEF31_RS01565	ABKJ22_RS01800
OG0000563	FEF31_RS01550	ABKJ22_RS01785
OG0000564	FEF31_RS00945	ABKJ22_RS01305
OG0000565	FEF31_RS01620	ABKJ22_RS01850
OG0000566	FEF31_RS01605	ABKJ22_RS01840
OG0000567	FEF31_RS01580	ABKJ22_RS01815
OG0000568	FEF31_RS00340	ABKJ22_RS01015
OG0000569	FEF31_RS00895	ABKJ22_RS01250
OG0000570	FEF31_RS04405	ABKJ22_RS01255
OG0000571	FEF31_RS00905	ABKJ22_RS01260
OG0000572	FEF31_RS00925	ABKJ22_RS01280
OG0000573	FEF31_RS01355	ABKJ22_RS01690
OG0000574	FEF31_RS00965	ABKJ22_RS01325
OG0000575	FEF31_RS00880	ABKJ22_RS01235
OG0000576	FEF31_RS01315	ABKJ22_RS01650
OG0000577	FEF31_RS02400	ABKJ22_RS02605
OG0000578	FEF31_RS02420	ABKJ22_RS02625
OG0000579	FEF31_RS01540	ABKJ22_RS01760
OG0000580	FEF31_RS02535	ABKJ22_RS02735
OG0000581	FEF31_RS01530	ABKJ22_RS01750
OG0000582	FEF31_RS04415	ABKJ22_RS01270
OG0000583	FEF31_RS01345	ABKJ22_RS01680
OG0000585	FEF31_RS01950	ABKJ22_RS02200
OG0000586	FEF31_RS01330	ABKJ22_RS01665
OG0000587	FEF31_RS04780	ABKJ22_RS01855
OG0000588	FEF31_RS01305	ABKJ22_RS01640
OG0000589	FEF31_RS01890	ABKJ22_RS02245
OG0000591	FEF31_RS04065	ABKJ22_RS01870
OG0000592	FEF31_RS02390	ABKJ22_RS02595
OG0000593	FEF31_RS03200	ABKJ22_RS03410
OG0000594	FEF31_RS00885	ABKJ22_RS01240
OG0000601	FEF31_RS01555	ABKJ22_RS01790
OG0000604	FEF31_RS04155	ABKJ22_RS02740
OG0000610	FEF31_RS03930	ABKJ22_RS01025
OG0000613	FEF31_RS01640	ABKJ22_RS01865
OG0000645	FEF31_RS00840	ABKJ22_RS01205
