Orthogroup	MHP_11_genes	MHP_MHP679_genes
OG0000558	B5C39_RS01665	DR086_RS02530
OG0000559	B5C39_RS03210	DR086_RS01605
OG0000560	B5C39_RS03320	DR086_RS00670
OG0000561	B5C39_RS01800	DR086_RS01695
OG0000562	B5C39_RS03325	DR086_RS00675
OG0000563	B5C39_RS03310	DR086_RS00660
OG0000564	B5C39_RS03805	DR086_RS03420
OG0000565	B5C39_RS03365	DR086_RS03570
OG0000566	B5C39_RS03355	DR086_RS00815
OG0000567	B5C39_RS03335	DR086_RS00785
OG0000568	B5C39_RS02220	DR086_RS03020
OG0000569	B5C39_RS01660	DR086_RS02535
OG0000570	B5C39_RS01655	DR086_RS04955
OG0000571	B5C39_RS01650	DR086_RS02545
OG0000572	B5C39_RS01630	DR086_RS02570
OG0000573	B5C39_RS03205	DR086_RS01610
OG0000574	B5C39_RS01590	DR086_RS03400
OG0000575	B5C39_RS01675	DR086_RS02520
OG0000576	B5C39_RS03165	DR086_RS01655
OG0000577	B5C39_RS02935	DR086_RS00850
OG0000578	B5C39_RS02955	DR086_RS00830
OG0000579	B5C39_RS03300	DR086_RS00655
OG0000580	B5C39_RS03870	DR086_RS01005
OG0000581	B5C39_RS03285	DR086_RS00640
OG0000582	B5C39_RS03810	DR086_RS04965
OG0000583	B5C39_RS03195	DR086_RS01620
OG0000584	B5C39_RS01300	DR086_RS00715
OG0000586	B5C39_RS03180	DR086_RS01635
OG0000587	B5C39_RS03705	DR086_RS05080
OG0000588	B5C39_RS03155	DR086_RS01660
OG0000591	B5C39_RS03720	DR086_RS04045
OG0000592	B5C39_RS02925	DR086_RS00860
OG0000593	B5C39_RS00715	DR086_RS02450
OG0000594	B5C39_RS01670	DR086_RS02525
OG0000600	B5C39_RS01295	DR086_RS00720
OG0000601	B5C39_RS03315	DR086_RS00665
OG0000605	B5C39_RS01285	DR086_RS00740, DR086_RS04115
OG0000606	B5C39_RS03290	DR086_RS00645
OG0000607	B5C39_RS03645	DR086_RS02510
OG0000610	B5C39_RS03900	DR086_RS02475, DR086_RS03865
OG0000618	B5C39_RS00470	DR086_RS02365
