HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_genes	MFC_MF11_genes	MFC_MF18_genes	MFC_MF22_genes	MFC_MF29_genes	MFC_MF30_genes	MFC_MF33_genes	MFC_Ms42_genes	MHP_111A_genes	MHP_112B_genes	MHP_116_genes	MHP_11_genes	MHP_1257_genes	MHP_131B_genes	MHP_133A_genes	MHP_153B_genes	MHP_154B_genes	MHP_168L_genes	MHP_168_genes	MHP_232_genes	MHP_4284_genes	MHP_7422_genes	MHP_7448_genes	MHP_98_genes	MHP_ES2L_genes	MHP_ES2_genes	MHP_F72C_genes	MHP_J_genes	MHP_KM014_genes	MHP_LH_genes	MHP_MHP650_genes	MHP_MHP653_genes	MHP_MHP679_genes	MHP_MHP682_genes	MHP_MHP691_genes	MHP_MHP694_genes	MHP_MHP696_genes	MHP_MHP699_genes	MHP_MHP709_genes	MHP_NCTC10127_genes	MHP_TB1_genes	MHP_UFV01_genes	MHP_UFV02_genes	MHP_Ue273_genes
N30.HOG0000233	OG0000132	n0																		MHP168L_RS01605	MHP168_RS01600									MHJ_RS01485													B5M19_RS01060			
N30.HOG0000234	OG0000133	n0																		MHP168L_RS00515	MHP168_RS00510									MHJ_RS00515													B5M19_RS02380			
N30.HOG0000235	OG0000134	n0																		MHP168L_RS00520	MHP168_RS00515									MHJ_RS00520													B5M19_RS02385			
N30.HOG0000236	OG0000135	n0																		MHP168L_RS00535	MHP168_RS00530									MHJ_RS00535													B5M19_RS02400			
N30.HOG0000237	OG0000136	n0																		MHP168L_RS00540	MHP168_RS00535									MHJ_RS00540													B5M19_RS02405			
N30.HOG0000238	OG0000137	n0																		MHP168L_RS00575	MHP168_RS00570									MHJ_RS00575													B5M19_RS02445			
N30.HOG0000239	OG0000138	n0																		MHP168L_RS01030	MHP168_RS01030									MHJ_RS00605													B5M19_RS03090			
N30.HOG0000240	OG0000139	n0																		MHP168L_RS01005	MHP168_RS01000									MHJ_RS00635													B5M19_RS03070			
N30.HOG0000241	OG0000140	n0																		MHP168L_RS01000	MHP168_RS00995									MHJ_RS00640													B5M19_RS03065			
N30.HOG0000242	OG0000141	n0																		MHP168L_RS02965	MHP168_RS02945									MHJ_RS02910													B5M19_RS01330			
N30.HOG0000243	OG0000142	n0																		MHP168L_RS02960	MHP168_RS02940									MHJ_RS02905													B5M19_RS01335			
N30.HOG0000244	OG0000143	n0																		MHP168L_RS02935	MHP168_RS02915									MHJ_RS02880													B5M19_RS01360			
N30.HOG0000245	OG0000144	n0																		MHP168L_RS02925	MHP168_RS02905									MHJ_RS02870													B5M19_RS01370			
N30.HOG0000246	OG0000145	n0																		MHP168L_RS02915	MHP168_RS02895									MHJ_RS02855													B5M19_RS01380			
N30.HOG0000247	OG0000146	n0																		MHP168L_RS02905	MHP168_RS02885									MHJ_RS02845													B5M19_RS01390			
N30.HOG0000248	OG0000147	n0																		MHP168L_RS02900	MHP168_RS02880									MHJ_RS02840													B5M19_RS01395			
N30.HOG0000249	OG0000148	n0																		MHP168L_RS02885	MHP168_RS02865									MHJ_RS02825													B5M19_RS01410			
N30.HOG0000250	OG0000149	n0																		MHP168L_RS02875	MHP168_RS02855									MHJ_RS02815													B5M19_RS01420			
N30.HOG0000251	OG0000150	n0																		MHP168L_RS02860	MHP168_RS02840									MHJ_RS02800													B5M19_RS04180			
N30.HOG0000252	OG0000151	n0																		MHP168L_RS02815	MHP168_RS02790									MHJ_RS02745													B5M19_RS02540			
N30.HOG0000253	OG0000152	n0																		MHP168L_RS02810	MHP168_RS02785									MHJ_RS02740													B5M19_RS02535			
N30.HOG0000254	OG0000153	n0																		MHP168L_RS02805	MHP168_RS02780									MHJ_RS02735													B5M19_RS02530			
N30.HOG0000255	OG0000154	n0																		MHP168L_RS02795	MHP168_RS02770									MHJ_RS02725													B5M19_RS02520			
N30.HOG0000256	OG0000155	n0																		MHP168L_RS02755	MHP168_RS02730									MHJ_RS02685													B5M19_RS02480			
N30.HOG0000257	OG0000156	n0																		MHP168L_RS02745	MHP168_RS02720									MHJ_RS02675													B5M19_RS00860			
N30.HOG0000258	OG0000157	n0																		MHP168L_RS02740	MHP168_RS02715									MHJ_RS02670													B5M19_RS00865			
N30.HOG0000259	OG0000158	n0																		MHP168L_RS04120	MHP168_RS04090									MHJ_RS04010													B5M19_RS04580			
N30.HOG0000260	OG0000159	n0																		MHP168L_RS04145	MHP168_RS02465									MHJ_RS04030													B5M19_RS02810			
N30.HOG0000261	OG0000160	n0																		MHP168L_RS02485	MHP168_RS02460									MHJ_RS02410													B5M19_RS02815			
N30.HOG0000262	OG0000161	n0																		MHP168L_RS02480	MHP168_RS02455									MHJ_RS02405													B5M19_RS02820			
N30.HOG0000263	OG0000162	n0																		MHP168L_RS02470	MHP168_RS02445									MHJ_RS02395													B5M19_RS02830			
N30.HOG0000264	OG0000163	n0																		MHP168L_RS02465	MHP168_RS02440									MHJ_RS02390													B5M19_RS02835			
N30.HOG0000265	OG0000164	n0																		MHP168L_RS01825	MHP168_RS01810									MHJ_RS01565													B5M19_RS04495			
N30.HOG0000266	OG0000165	n0																		MHP168L_RS02030	MHP168_RS02010									MHJ_RS01890													B5M19_RS00760			
N30.HOG0000267	OG0000166	n0																		MHP168L_RS02050	MHP168_RS02035									MHJ_RS01915													B5M19_RS00785			
N30.HOG0000268	OG0000167	n0																		MHP168L_RS02065	MHP168_RS02050									MHJ_RS01930													B5M19_RS00800			
N30.HOG0000269	OG0000168	n0																		MHP168L_RS02070	MHP168_RS02055									MHJ_RS01935													B5M19_RS00805			
N30.HOG0000270	OG0000169	n0																		MHP168L_RS03045	MHP168_RS03030									MHJ_RS03005													B5M19_RS01450			
N30.HOG0000271	OG0000170	n0																		MHP168L_RS03060	MHP168_RS03045									MHJ_RS03035													B5M19_RS01465			
N30.HOG0000272	OG0000171	n0																		MHP168L_RS03070	MHP168_RS03055									MHJ_RS03045													B5M19_RS01475			
N30.HOG0000273	OG0000172	n0																		MHP168L_RS03075	MHP168_RS03060									MHJ_RS03050													B5M19_RS01480			
N30.HOG0000274	OG0000173	n0																		MHP168L_RS03080	MHP168_RS03065									MHJ_RS03055													B5M19_RS01490			
N30.HOG0000275	OG0000174	n0																		MHP168L_RS03085	MHP168_RS03070									MHJ_RS03060													B5M19_RS01495			
N30.HOG0000276	OG0000175	n0																		MHP168L_RS03100	MHP168_RS03085									MHJ_RS03075													B5M19_RS01510			
N30.HOG0000277	OG0000176	n0																		MHP168L_RS03150	MHP168_RS03135									MHJ_RS03125													B5M19_RS01560			
N30.HOG0000278	OG0000177	n0																		MHP168L_RS03155	MHP168_RS03140									MHJ_RS03130													B5M19_RS01565			
N30.HOG0000279	OG0000178	n0																		MHP168L_RS03160	MHP168_RS03145									MHJ_RS03135													B5M19_RS04200			
N30.HOG0000280	OG0000179	n0																		MHP168L_RS03170	MHP168_RS03155									MHJ_RS03145													B5M19_RS01580			
N30.HOG0000281	OG0000180	n0																		MHP168L_RS03175	MHP168_RS03160									MHJ_RS03150													B5M19_RS01585			
N30.HOG0000282	OG0000181	n0																		MHP168L_RS03215	MHP168_RS03200									MHJ_RS03200													B5M19_RS03045			
N30.HOG0000283	OG0000182	n0																		MHP168L_RS03225	MHP168_RS03210									MHJ_RS03210													B5M19_RS03035			
N30.HOG0000284	OG0000183	n0																		MHP168L_RS03260	MHP168_RS03245									MHJ_RS03245													B5M19_RS03000			
N30.HOG0000285	OG0000184	n0																		MHP168L_RS03300	MHP168_RS03285									MHJ_RS03285													B5M19_RS03105			
N30.HOG0000286	OG0000185	n0																		MHP168L_RS03285	MHP168_RS03270									MHJ_RS03270													B5M19_RS03120			
N30.HOG0000287	OG0000186	n0																		MHP168L_RS01615	MHP168_RS01610									MHJ_RS01495													B5M19_RS03550			
N30.HOG0000288	OG0000187	n0																		MHP168L_RS01630	MHP168_RS01625									MHJ_RS01510													B5M19_RS03535			
N30.HOG0000289	OG0000188	n0																		MHP168L_RS01640	MHP168_RS01635									MHJ_RS01520													B5M19_RS03525			
N30.HOG0000290	OG0000189	n0																		MHP168L_RS02320	MHP168_RS02300									MHJ_RS02250													B5M19_RS03210			
N30.HOG0000291	OG0000190	n0																		MHP168L_RS02315	MHP168_RS02295									MHJ_RS02245													B5M19_RS03215			
N30.HOG0000292	OG0000191	n0																		MHP168L_RS02295	MHP168_RS02275									MHJ_RS02225													B5M19_RS03235			
N30.HOG0000293	OG0000192	n0																		MHP168L_RS01300	MHP168_RS01290									MHJ_RS01190													B5M19_RS03675			
N30.HOG0000294	OG0000193	n0																		MHP168L_RS01290	MHP168_RS01280									MHJ_RS01180													B5M19_RS02360			
N30.HOG0000295	OG0000194	n0																		MHP168L_RS00970	MHP168_RS00965									MHJ_RS00670													B5M19_RS01855			
N30.HOG0000296	OG0000195	n0																		MHP168L_RS00965	MHP168_RS00960									MHJ_RS00675													B5M19_RS01850			
N30.HOG0000297	OG0000196	n0																		MHP168L_RS00945	MHP168_RS00940									MHJ_RS00695													B5M19_RS01830			
N30.HOG0000298	OG0000197	n0																		MHP168L_RS00940	MHP168_RS00935									MHJ_RS00700													B5M19_RS01825			
N30.HOG0000299	OG0000198	n0																		MHP168L_RS00925	MHP168_RS00920									MHJ_RS00715													B5M19_RS01810			
N30.HOG0000300	OG0000199	n0																		MHP168L_RS00920	MHP168_RS00915									MHJ_RS00720													B5M19_RS01805			
N30.HOG0000301	OG0000200	n0																		MHP168L_RS00910	MHP168_RS00905									MHJ_RS00730													B5M19_RS01790			
N30.HOG0000302	OG0000201	n0																		MHP168L_RS00900	MHP168_RS00895									MHJ_RS00740													B5M19_RS01780			
N30.HOG0000303	OG0000202	n0																		MHP168L_RS00845	MHP168_RS00840									MHJ_RS00795													B5M19_RS01725			
N30.HOG0000304	OG0000203	n0																		MHP168L_RS00840	MHP168_RS00835									MHJ_RS00800													B5M19_RS01720			
N30.HOG0000305	OG0000204	n0																		MHP168L_RS00835	MHP168_RS00830									MHJ_RS00805													B5M19_RS01715			
N30.HOG0000306	OG0000205	n0																		MHP168L_RS00830	MHP168_RS00825									MHJ_RS00810													B5M19_RS01710			
N30.HOG0000307	OG0000206	n0																		MHP168L_RS00810	MHP168_RS00805									MHJ_RS00830													B5M19_RS01690			
N30.HOG0000308	OG0000207	n0																		MHP168L_RS00795	MHP168_RS00790									MHJ_RS00845													B5M19_RS01675			
N30.HOG0000309	OG0000208	n0																		MHP168L_RS00790	MHP168_RS00785									MHJ_RS00850													B5M19_RS01670			
N30.HOG0000310	OG0000209	n0																		MHP168L_RS00785	MHP168_RS00780									MHJ_RS00855													B5M19_RS01665			
N30.HOG0000311	OG0000210	n0																		MHP168L_RS00735	MHP168_RS00730									MHJ_RS00900													B5M19_RS01620			
N30.HOG0000312	OG0000211	n0																		MHP168L_RS00720	MHP168_RS00715									MHJ_RS00910													B5M19_RS03415			
N30.HOG0000313	OG0000212	n0																		MHP168L_RS00710	MHP168_RS00705									MHJ_RS00920													B5M19_RS03405			
N30.HOG0000314	OG0000213	n0																		MHP168L_RS03705	MHP168_RS03705									MHJ_RS00925													B5M19_RS03400			
N30.HOG0000315	OG0000214	n0																		MHP168L_RS00705	MHP168_RS00700									MHJ_RS00930													B5M19_RS03395			
N30.HOG0000316	OG0000215	n0																		MHP168L_RS00700	MHP168_RS00695									MHJ_RS00935													B5M19_RS03390			
N30.HOG0000317	OG0000216	n0																		MHP168L_RS00695	MHP168_RS00690									MHJ_RS00940													B5M19_RS03385			
N30.HOG0000318	OG0000217	n0																		MHP168L_RS00690	MHP168_RS00685									MHJ_RS00945													B5M19_RS03380			
N30.HOG0000319	OG0000218	n0																		MHP168L_RS00680	MHP168_RS00675									MHJ_RS00955													B5M19_RS03370			
N30.HOG0000320	OG0000219	n0																		MHP168L_RS00675	MHP168_RS00670									MHJ_RS00960													B5M19_RS03365			
N30.HOG0000321	OG0000220	n0																		MHP168L_RS00670	MHP168_RS00665									MHJ_RS00965													B5M19_RS03360			
N30.HOG0000322	OG0000221	n0																		MHP168L_RS00665	MHP168_RS00660									MHJ_RS00970													B5M19_RS03355			
N30.HOG0000323	OG0000222	n0																		MHP168L_RS00660	MHP168_RS00655									MHJ_RS00975													B5M19_RS03350			
N30.HOG0000324	OG0000223	n0																		MHP168L_RS00655	MHP168_RS00650									MHJ_RS00980													B5M19_RS03345			
N30.HOG0000325	OG0000224	n0																		MHP168L_RS00645	MHP168_RS00640									MHJ_RS00990													B5M19_RS03130			
N30.HOG0000326	OG0000225	n0																		MHP168L_RS00635	MHP168_RS00630									MHJ_RS01000													B5M19_RS03140			
N30.HOG0000327	OG0000226	n0																		MHP168L_RS00630	MHP168_RS00625									MHJ_RS01005													B5M19_RS03145			
N30.HOG0000328	OG0000227	n0																		MHP168L_RS00625	MHP168_RS00620									MHJ_RS01010													B5M19_RS03150			
N30.HOG0000329	OG0000228	n0																		MHP168L_RS04125	MHP168_RS04100									MHJ_RS04015													B5M19_RS04630			
N30.HOG0000330	OG0000229	n0																		MHP168L_RS00615	MHP168_RS00610									MHJ_RS01020													B5M19_RS03160			
N30.HOG0000331	OG0000230	n0																		MHP168L_RS00610	MHP168_RS00605									MHJ_RS01025													B5M19_RS03165			
N30.HOG0000332	OG0000231	n0																		MHP168L_RS00600	MHP168_RS00595									MHJ_RS01035													B5M19_RS03175			
N30.HOG0000333	OG0000232	n0																		MHP168L_RS00590	MHP168_RS00585									MHJ_RS01045													B5M19_RS03185			
N30.HOG0000334	OG0000233	n0																		MHP168L_RS01075	MHP168_RS01075									MHJ_RS01065													B5M19_RS02225			
N30.HOG0000335	OG0000234	n0																		MHP168L_RS01110	MHP168_RS01110									MHJ_RS01100													B5M19_RS04335			
N30.HOG0000336	OG0000235	n0																		MHP168L_RS01120	MHP168_RS01120									MHJ_RS01110													B5M19_RS02175			
N30.HOG0000337	OG0000236	n0																		MHP168L_RS01125	MHP168_RS01125									MHJ_RS01115													B5M19_RS02170			
N30.HOG0000338	OG0000237	n0																		MHP168L_RS01130	MHP168_RS01130									MHJ_RS01120													B5M19_RS02165			
N30.HOG0000339	OG0000238	n0																		MHP168L_RS01140	MHP168_RS01140									MHJ_RS01130													B5M19_RS02155			
N30.HOG0000340	OG0000239	n0																		MHP168L_RS02975	MHP168_RS02955									MHJ_RS02925													B5M19_RS01315			
N30.HOG0000341	OG0000240	n0																		MHP168L_RS02980	MHP168_RS02960									MHJ_RS02930													B5M19_RS01310			
N30.HOG0000342	OG0000241	n0																		MHP168L_RS02990	MHP168_RS02970									MHJ_RS02940													B5M19_RS01300			
N30.HOG0000343	OG0000242	n0																		MHP168L_RS02995	MHP168_RS02975									MHJ_RS02945													B5M19_RS04160			
N30.HOG0000344	OG0000243	n0																		MHP168L_RS03000	MHP168_RS02980									MHJ_RS02950													B5M19_RS01290			
N30.HOG0000345	OG0000244	n0																		MHP168L_RS03010	MHP168_RS02990									MHJ_RS02960													B5M19_RS01280			
N30.HOG0000346	OG0000245	n0																		MHP168L_RS03020	MHP168_RS03000									MHJ_RS02970													B5M19_RS01270			
N30.HOG0000347	OG0000246	n0																		MHP168L_RS00120	MHP168_RS00115									MHJ_RS00115													B5M19_RS00050			
N30.HOG0000348	OG0000247	n0																		MHP168L_RS00130	MHP168_RS00125									MHJ_RS00125													B5M19_RS00060			
N30.HOG0000349	OG0000248	n0																		MHP168L_RS00140	MHP168_RS00135									MHJ_RS00135													B5M19_RS00070			
N30.HOG0000350	OG0000249	n0																		MHP168L_RS00145	MHP168_RS00140									MHJ_RS00140													B5M19_RS00075			
N30.HOG0000351	OG0000250	n0																		MHP168L_RS00160	MHP168_RS00155									MHJ_RS00155													B5M19_RS03880			
N30.HOG0000352	OG0000251	n0																		MHP168L_RS00185	MHP168_RS00180									MHJ_RS00185													B5M19_RS00125			
N30.HOG0000353	OG0000252	n0																		MHP168L_RS00195	MHP168_RS00190									MHJ_RS00195													B5M19_RS00135			
N30.HOG0000354	OG0000253	n0																		MHP168L_RS00200	MHP168_RS00195									MHJ_RS00200													B5M19_RS00140			
N30.HOG0000355	OG0000254	n0																		MHP168L_RS00210	MHP168_RS00205									MHJ_RS00210													B5M19_RS00150			
N30.HOG0000356	OG0000255	n0																		MHP168L_RS00220	MHP168_RS00215									MHJ_RS00220													B5M19_RS00160			
N30.HOG0000357	OG0000256	n0																		MHP168L_RS00225	MHP168_RS00220									MHJ_RS00225													B5M19_RS00165			
N30.HOG0000358	OG0000257	n0																		MHP168L_RS00250	MHP168_RS00245									MHJ_RS00250													B5M19_RS00190			
N30.HOG0000359	OG0000258	n0																		MHP168L_RS00260	MHP168_RS00255									MHJ_RS00260													B5M19_RS04020			
N30.HOG0000360	OG0000259	n0																		MHP168L_RS00290	MHP168_RS00285									MHJ_RS00290													B5M19_RS00230			
N30.HOG0000361	OG0000260	n0																		MHP168L_RS00300	MHP168_RS00295									MHJ_RS00300													B5M19_RS00240			
N30.HOG0000362	OG0000261	n0																		MHP168L_RS00310	MHP168_RS00305									MHJ_RS00310													B5M19_RS00250			
N30.HOG0000363	OG0000262	n0																		MHP168L_RS00325	MHP168_RS00320									MHJ_RS00325													B5M19_RS00270			
N30.HOG0000364	OG0000263	n0																		MHP168L_RS00340	MHP168_RS00335									MHJ_RS00340													B5M19_RS00285			
N30.HOG0000365	OG0000264	n0																		MHP168L_RS00355	MHP168_RS00350									MHJ_RS00355													B5M19_RS04030			
N30.HOG0000366	OG0000265	n0																		MHP168L_RS00365	MHP168_RS00360									MHJ_RS00365													B5M19_RS00315			
N30.HOG0000367	OG0000266	n0																		MHP168L_RS00380	MHP168_RS00375									MHJ_RS00380													B5M19_RS00335			
N30.HOG0000368	OG0000267	n0																		MHP168L_RS00395	MHP168_RS00390									MHJ_RS00395													B5M19_RS04035			
N30.HOG0000369	OG0000268	n0																		MHP168L_RS00400	MHP168_RS00395									MHJ_RS00400													B5M19_RS00355			
N30.HOG0000370	OG0000269	n0																		MHP168L_RS00415	MHP168_RS00410									MHJ_RS00415													B5M19_RS03680			
N30.HOG0000371	OG0000270	n0																		MHP168L_RS03475	MHP168_RS03460									MHJ_RS03460													B5M19_RS00415			
N30.HOG0000372	OG0000271	n0																		MHP168L_RS03470	MHP168_RS03455									MHJ_RS03455													B5M19_RS00420			
N30.HOG0000373	OG0000272	n0																		MHP168L_RS03465	MHP168_RS03450									MHJ_RS03450													B5M19_RS00425			
N30.HOG0000374	OG0000273	n0																		MHP168L_RS03460	MHP168_RS03445									MHJ_RS03445													B5M19_RS00430			
N30.HOG0000375	OG0000274	n0																		MHP168L_RS03440	MHP168_RS03425									MHJ_RS03425													B5M19_RS00450			
N30.HOG0000376	OG0000275	n0																		MHP168L_RS03435	MHP168_RS03420									MHJ_RS03420													B5M19_RS00455			
N30.HOG0000377	OG0000276	n0																		MHP168L_RS03430	MHP168_RS03415									MHJ_RS03415													B5M19_RS00460			
N30.HOG0000378	OG0000277	n0																		MHP168L_RS03420	MHP168_RS03405									MHJ_RS03405													B5M19_RS00470			
N30.HOG0000379	OG0000278	n0																		MHP168L_RS03415	MHP168_RS03400									MHJ_RS03400													B5M19_RS00475			
N30.HOG0000380	OG0000279	n0																		MHP168L_RS03405	MHP168_RS03390									MHJ_RS03390													B5M19_RS00485			
N30.HOG0000381	OG0000280	n0																		MHP168L_RS03400	MHP168_RS03385									MHJ_RS03385													B5M19_RS00490			
N30.HOG0000382	OG0000281	n0																		MHP168L_RS03780	MHP168_RS03790									MHJ_RS03705													B5M19_RS00495			
N30.HOG0000383	OG0000282	n0																		MHP168L_RS03375	MHP168_RS03360									MHJ_RS03360													B5M19_RS00520			
N30.HOG0000384	OG0000283	n0																		MHP168L_RS03370	MHP168_RS03355									MHJ_RS03355													B5M19_RS00525			
N30.HOG0000385	OG0000284	n0																		MHP168L_RS03365	MHP168_RS03350									MHJ_RS03350													B5M19_RS00530			
N30.HOG0000386	OG0000285	n0																		MHP168L_RS03360	MHP168_RS03345									MHJ_RS03345													B5M19_RS00535			
N30.HOG0000387	OG0000286	n0																		MHP168L_RS02450	MHP168_RS02425									MHJ_RS02375													B5M19_RS02850			
N30.HOG0000388	OG0000287	n0																		MHP168L_RS02550	MHP168_RS02525									MHJ_RS02475													B5M19_RS01050			
N30.HOG0000389	OG0000288	n0																		MHP168L_RS02560	MHP168_RS02535									MHJ_RS02485													B5M19_RS01040			
N30.HOG0000390	OG0000289	n0																		MHP168L_RS02565	MHP168_RS02540									MHJ_RS02495													B5M19_RS01035			
N30.HOG0000391	OG0000290	n0																		MHP168L_RS02675	MHP168_RS02650									MHJ_RS02605													B5M19_RS04120			
N30.HOG0000392	OG0000291	n0																		MHP168L_RS02665	MHP168_RS02640									MHJ_RS02595													B5M19_RS00935			
N30.HOG0000393	OG0000292	n0																		MHP168L_RS02660	MHP168_RS02635									MHJ_RS02590													B5M19_RS00940			
N30.HOG0000394	OG0000293	n0																		MHP168L_RS02655	MHP168_RS02630									MHJ_RS02585													B5M19_RS00945			
N30.HOG0000395	OG0000294	n0																		MHP168L_RS02645	MHP168_RS02620									MHJ_RS02570													B5M19_RS00955			
N30.HOG0000396	OG0000295	n0																		MHP168L_RS02640	MHP168_RS02615									MHJ_RS02565													B5M19_RS00960			
N30.HOG0000397	OG0000296	n0																		MHP168L_RS02600	MHP168_RS02575									MHJ_RS02525													B5M19_RS01000			
N30.HOG0000398	OG0000297	n0																		MHP168L_RS02595	MHP168_RS02570									MHJ_RS02520													B5M19_RS01005			
N30.HOG0000399	OG0000298	n0																		MHP168L_RS00155	MHP168_RS00150									MHJ_RS00150													B5M19_RS00085			
N30.HOG0000400	OG0000299	n0																		MHP168L_RS03690	MHP168_RS03690									MHJ_RS00170													B5M19_RS00110			
N30.HOG0000401	OG0000300	n0																		MHP168L_RS00350	MHP168_RS00345									MHJ_RS00350													B5M19_RS00300			
N30.HOG0000402	OG0000301	n0																		MHP168L_RS00385	MHP168_RS00380									MHJ_RS00385													B5M19_RS00340			
N30.HOG0000403	OG0000302	n0																		MHP168L_RS00390	MHP168_RS00385									MHJ_RS00390													B5M19_RS00345			
N30.HOG0000404	OG0000303	n0																		MHP168L_RS00545	MHP168_RS00540									MHJ_RS00545													B5M19_RS02410			
N30.HOG0000405	OG0000304	n0																		MHP168L_RS00585	MHP168_RS00580									MHJ_RS01050													B5M19_RS03190			
N30.HOG0000406	OG0000305	n0																		MHP168L_RS02910	MHP168_RS02890									MHJ_RS02850													B5M19_RS01385			
N30.HOG0000407	OG0000306	n0																		MHP168L_RS02835	MHP168_RS02810									MHJ_RS02775													B5M19_RS02560			
N30.HOG0000408	OG0000307	n0																		MHP168L_RS02800	MHP168_RS02775									MHJ_RS02730													B5M19_RS02525			
N30.HOG0000409	OG0000308	n0																		MHP168L_RS02700	MHP168_RS02675									MHJ_RS02625													B5M19_RS00905			
N30.HOG0000410	OG0000309	n0																		MHP168L_RS02630	MHP168_RS02605									MHJ_RS02555													B5M19_RS00970			
N30.HOG0000411	OG0000310	n0																		MHP168L_RS02555	MHP168_RS02530									MHJ_RS02480													B5M19_RS01045			
N30.HOG0000412	OG0000311	n0																		MHP168L_RS02510	MHP168_RS02485									MHJ_RS02435													B5M19_RS02790			
N30.HOG0000413	OG0000312	n0																		MHP168L_RS02495	MHP168_RS02470									MHJ_RS02420													B5M19_RS02805			
N30.HOG0000414	OG0000313	n0																		MHP168L_RS01835	MHP168_RS01820									MHJ_RS01555													B5M19_RS03300			
N30.HOG0000415	OG0000314	n0																		MHP168L_RS02045	MHP168_RS02030									MHJ_RS01910													B5M19_RS00780			
N30.HOG0000416	OG0000315	n0																		MHP168L_RS02075	MHP168_RS02060									MHJ_RS01940													B5M19_RS00810			
N30.HOG0000417	OG0000316	n0																		MHP168L_RS02085	MHP168_RS02070									MHJ_RS01950													B5M19_RS00820			
N30.HOG0000418	OG0000317	n0																		MHP168L_RS02225	MHP168_RS02205									MHJ_RS02040													B5M19_RS02720			
N30.HOG0000419	OG0000318	n0																		MHP168L_RS02090	MHP168_RS02075									MHJ_RS01955													B5M19_RS00825			
N30.HOG0000420	OG0000319	n0																		MHP168L_RS02160	MHP168_RS02145									MHJ_RS02180													B5M19_RS02945			
N30.HOG0000421	OG0000320	n0																		MHP168L_RS02385	MHP168_RS02360									MHJ_RS02305													B5M19_RS04425			
N30.HOG0000422	OG0000321	n0																		MHP168L_RS01425	MHP168_RS01420									MHJ_RS01305													B5M19_RS01240			
N30.HOG0000423	OG0000322	n0																		MHP168L_RS01470	MHP168_RS01465									MHJ_RS01350													B5M19_RS01195			
N30.HOG0000424	OG0000323	n0																		MHP168L_RS01600	MHP168_RS01595									MHJ_RS01480													B5M19_RS01065			
N30.HOG0000425	OG0000324	n0																		MHP168L_RS02290	MHP168_RS02270									MHJ_RS02220													B5M19_RS03240			
N30.HOG0000426	OG0000325	n0																		MHP168L_RS00960	MHP168_RS00955									MHJ_RS00680													B5M19_RS01845			
N30.HOG0000427	OG0000326	n0																		MHP168L_RS00870	MHP168_RS00865									MHJ_RS00770													B5M19_RS01750			
N30.HOG0000428	OG0000327	n0																		MHP168L_RS00865	MHP168_RS00860									MHJ_RS00775													B5M19_RS01745			
N30.HOG0000429	OG0000328	n0																		MHP168L_RS00780	MHP168_RS00775									MHJ_RS00860													B5M19_RS01660			
N30.HOG0000430	OG0000329	n0																		MHP168L_RS00755	MHP168_RS00750									MHJ_RS00880													B5M19_RS01640			
N30.HOG0000431	OG0000330	n0																		MHP168L_RS01085	MHP168_RS01085									MHJ_RS01075													B5M19_RS02210			
N30.HOG0000432	OG0000331	n0																		MHP168L_RS03005	MHP168_RS02985									MHJ_RS02955													B5M19_RS01285			
N30.HOG0000433	OG0000332	n0																		MHP168L_RS03110	MHP168_RS03095									MHJ_RS03085													B5M19_RS01520			
N30.HOG0000434	OG0000333	n0																		MHP168L_RS03120	MHP168_RS03105									MHJ_RS03095													B5M19_RS01530			
N30.HOG0000435	OG0000334	n0																		MHP168L_RS03220	MHP168_RS03205									MHJ_RS03205													B5M19_RS03040			
N30.HOG0000436	OG0000335	n0																		MHP168L_RS03230	MHP168_RS03215									MHJ_RS03215													B5M19_RS03030			
N30.HOG0000437	OG0000336	n0																		MHP168L_RS03390	MHP168_RS03375									MHJ_RS03375													B5M19_RS00505			
N30.HOG0000438	OG0000337	n0																		MHP168L_RS03620	MHP168_RS03615									MHJ_RS03535													B5M19_RS01985			
N30.HOG0000439	OG0000338	n0																		MHP168L_RS03660	MHP168_RS03655									MHJ_RS03575													B5M19_RS01940			
N30.HOG0000440	OG0000339	n0																		MHP168L_RS02355	MHP168_RS02330									MHJ_RS02280													B5M19_RS03615			
N30.HOG0000441	OG0000340	n0																		MHP168L_RS01400	MHP168_RS01395									MHJ_RS01285													B5M19_RS02565			
N30.HOG0000442	OG0000341	n0																		MHP168L_RS02310	MHP168_RS02290									MHJ_RS02240													B5M19_RS03220			
N30.HOG0000443	OG0000342	n0																		MHP168L_RS00930	MHP168_RS00925									MHJ_RS00710													B5M19_RS01815			
N30.HOG0000444	OG0000343	n0																		MHP168L_RS03130	MHP168_RS03115									MHJ_RS03105													B5M19_RS04195			
N30.HOG0000445	OG0000344	n0																		MHP168L_RS00560	MHP168_RS00555									MHJ_RS00560													B5M19_RS02425			
N30.HOG0000446	OG0000345	n0																		MHP168L_RS00640	MHP168_RS00635									MHJ_RS00995													B5M19_RS03135			
N30.HOG0000447	OG0000346	n0																		MHP168L_RS03395	MHP168_RS03380									MHJ_RS03380													B5M19_RS04590			
N30.HOG0000448	OG0000347	n0																		MHP168L_RS01495	MHP168_RS01490									MHJ_RS01375													B5M19_RS01170			
N30.HOG0000449	OG0000348	n0																		MHP168L_RS00860	MHP168_RS00855									MHJ_RS00780													B5M19_RS01740			
