HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_genes	MFC_MF11_genes	MFC_MF18_genes	MFC_MF22_genes	MFC_MF29_genes	MFC_MF30_genes	MFC_MF33_genes	MFC_Ms42_genes	MHP_111A_genes	MHP_112B_genes	MHP_116_genes	MHP_11_genes	MHP_1257_genes	MHP_131B_genes	MHP_133A_genes	MHP_153B_genes	MHP_154B_genes	MHP_168L_genes	MHP_168_genes	MHP_232_genes	MHP_4284_genes	MHP_7422_genes	MHP_7448_genes	MHP_98_genes	MHP_ES2L_genes	MHP_ES2_genes	MHP_F72C_genes	MHP_J_genes	MHP_KM014_genes	MHP_LH_genes	MHP_MHP650_genes	MHP_MHP653_genes	MHP_MHP679_genes	MHP_MHP682_genes	MHP_MHP691_genes	MHP_MHP694_genes	MHP_MHP696_genes	MHP_MHP699_genes	MHP_MHP709_genes	MHP_NCTC10127_genes	MHP_TB1_genes	MHP_UFV01_genes	MHP_UFV02_genes	MHP_Ue273_genes
N7.HOG0000313	OG0000235	n0													ABKJ22_RS01155								ABLE99_RS01110																							
N7.HOG0000314	OG0000236	n0													ABKJ22_RS01160								ABLE99_RS01115																							
N7.HOG0000315	OG0000237	n0													ABKJ22_RS01165								ABLE99_RS01120																							
N7.HOG0000316	OG0000238	n0													ABKJ22_RS01170								ABLE99_RS01125																							
N7.HOG0000317	OG0000239	n0													ABKJ22_RS02885								ABLE99_RS02835																							
N7.HOG0000318	OG0000240	n0													ABKJ22_RS02890								ABLE99_RS02840																							
N7.HOG0000319	OG0000241	n0													ABKJ22_RS02900								ABLE99_RS02850																							
N7.HOG0000320	OG0000242	n0													ABKJ22_RS02905								ABLE99_RS02855																							
N7.HOG0000321	OG0000243	n0													ABKJ22_RS02910								ABLE99_RS02860																							
N7.HOG0000322	OG0000244	n0													ABKJ22_RS02920								ABLE99_RS02870																							
N7.HOG0000323	OG0000245	n0													ABKJ22_RS02930								ABLE99_RS02880																							
N7.HOG0000324	OG0000246	n0													ABKJ22_RS00135								ABLE99_RS00140																							
N7.HOG0000325	OG0000247	n0													ABKJ22_RS00145								ABLE99_RS00150																							
N7.HOG0000326	OG0000248	n0													ABKJ22_RS00155								ABLE99_RS00160																							
N7.HOG0000327	OG0000249	n0													ABKJ22_RS00160								ABLE99_RS00165																							
N7.HOG0000328	OG0000250	n0													ABKJ22_RS00175								ABLE99_RS00185																							
N7.HOG0000329	OG0000251	n0													ABKJ22_RS00205								ABLE99_RS00210																							
N7.HOG0000330	OG0000252	n0													ABKJ22_RS00215								ABLE99_RS00220																							
N7.HOG0000331	OG0000253	n0													ABKJ22_RS00220								ABLE99_RS00225																							
N7.HOG0000332	OG0000254	n0													ABKJ22_RS00230								ABLE99_RS00235																							
N7.HOG0000333	OG0000255	n0													ABKJ22_RS00235								ABLE99_RS00240																							
N7.HOG0000334	OG0000256	n0													ABKJ22_RS00240								ABLE99_RS00245																							
N7.HOG0000335	OG0000257	n0													ABKJ22_RS00265								ABLE99_RS00270																							
N7.HOG0000336	OG0000258	n0													ABKJ22_RS00275								ABLE99_RS00280																							
N7.HOG0000337	OG0000259	n0													ABKJ22_RS00305								ABLE99_RS00310																							
N7.HOG0000338	OG0000260	n0													ABKJ22_RS00315								ABLE99_RS00320																							
N7.HOG0000339	OG0000261	n0													ABKJ22_RS00325								ABLE99_RS00330																							
N7.HOG0000340	OG0000262	n0													ABKJ22_RS00340								ABLE99_RS00345																							
N7.HOG0000341	OG0000263	n0													ABKJ22_RS00355								ABLE99_RS00360																							
N7.HOG0000342	OG0000264	n0													ABKJ22_RS00370								ABLE99_RS00375																							
N7.HOG0000343	OG0000265	n0													ABKJ22_RS00380								ABLE99_RS00385																							
N7.HOG0000344	OG0000266	n0													ABKJ22_RS00395								ABLE99_RS00400																							
N7.HOG0000345	OG0000267	n0													ABKJ22_RS00410								ABLE99_RS00415																							
N7.HOG0000346	OG0000268	n0													ABKJ22_RS00415								ABLE99_RS00420																							
N7.HOG0000347	OG0000269	n0													ABKJ22_RS00440								ABLE99_RS00435																							
N7.HOG0000348	OG0000270	n0													ABKJ22_RS03375								ABLE99_RS03355																							
N7.HOG0000349	OG0000271	n0													ABKJ22_RS03370								ABLE99_RS03350																							
N7.HOG0000350	OG0000272	n0													ABKJ22_RS03365								ABLE99_RS03345																							
N7.HOG0000351	OG0000273	n0													ABKJ22_RS03360								ABLE99_RS03340																							
N7.HOG0000352	OG0000274	n0													ABKJ22_RS03340								ABLE99_RS03320																							
N7.HOG0000353	OG0000275	n0													ABKJ22_RS03335								ABLE99_RS03315																							
N7.HOG0000354	OG0000276	n0													ABKJ22_RS03330								ABLE99_RS03310																							
N7.HOG0000355	OG0000277	n0													ABKJ22_RS03320								ABLE99_RS03300																							
N7.HOG0000356	OG0000278	n0													ABKJ22_RS03315								ABLE99_RS03295																							
N7.HOG0000357	OG0000279	n0													ABKJ22_RS03305								ABLE99_RS03285																							
N7.HOG0000358	OG0000280	n0													ABKJ22_RS03300								ABLE99_RS03280																							
N7.HOG0000359	OG0000281	n0													ABKJ22_RS03295								ABLE99_RS03275																							
N7.HOG0000360	OG0000282	n0													ABKJ22_RS03270								ABLE99_RS03250																							
N7.HOG0000361	OG0000283	n0													ABKJ22_RS03265								ABLE99_RS03245																							
N7.HOG0000362	OG0000284	n0													ABKJ22_RS03260								ABLE99_RS03240																							
N7.HOG0000363	OG0000285	n0													ABKJ22_RS03255								ABLE99_RS03235																							
N7.HOG0000364	OG0000286	n0													ABKJ22_RS02370								ABLE99_RS02325																							
N7.HOG0000365	OG0000287	n0													ABKJ22_RS02465								ABLE99_RS02415																							
N7.HOG0000366	OG0000288	n0													ABKJ22_RS02475								ABLE99_RS02425																							
N7.HOG0000367	OG0000289	n0													ABKJ22_RS02480								ABLE99_RS02430																							
N7.HOG0000368	OG0000290	n0													ABKJ22_RS02590								ABLE99_RS02540																							
N7.HOG0000369	OG0000291	n0													ABKJ22_RS02580								ABLE99_RS02530																							
N7.HOG0000370	OG0000292	n0													ABKJ22_RS02575								ABLE99_RS02525																							
N7.HOG0000371	OG0000293	n0													ABKJ22_RS02570								ABLE99_RS02520																							
N7.HOG0000372	OG0000294	n0													ABKJ22_RS02560								ABLE99_RS02510																							
N7.HOG0000373	OG0000295	n0													ABKJ22_RS02555								ABLE99_RS02505																							
N7.HOG0000374	OG0000296	n0													ABKJ22_RS02515								ABLE99_RS02465																							
N7.HOG0000375	OG0000297	n0													ABKJ22_RS02510								ABLE99_RS02460																							
N7.HOG0000376	OG0000298	n0													ABKJ22_RS00170								ABLE99_RS00175																							
N7.HOG0000377	OG0000299	n0													ABKJ22_RS00190								ABLE99_RS00195																							
N7.HOG0000378	OG0000300	n0													ABKJ22_RS00365								ABLE99_RS00370																							
N7.HOG0000379	OG0000301	n0													ABKJ22_RS00400								ABLE99_RS00405																							
N7.HOG0000380	OG0000302	n0													ABKJ22_RS00405								ABLE99_RS00410																							
N7.HOG0000381	OG0000303	n0													ABKJ22_RS00560								ABLE99_RS00555																							
N7.HOG0000382	OG0000304	n0													ABKJ22_RS00605								ABLE99_RS00600																							
N7.HOG0000383	OG0000305	n0													ABKJ22_RS02825								ABLE99_RS02775																							
N7.HOG0000384	OG0000306	n0													ABKJ22_RS02745								ABLE99_RS02700																							
N7.HOG0000385	OG0000307	n0													ABKJ22_RS02705								ABLE99_RS02660																							
N7.HOG0000386	OG0000308	n0													ABKJ22_RS02610								ABLE99_RS02560																							
N7.HOG0000387	OG0000309	n0													ABKJ22_RS02545								ABLE99_RS02495																							
N7.HOG0000388	OG0000310	n0													ABKJ22_RS02470								ABLE99_RS02420																							
N7.HOG0000389	OG0000311	n0													ABKJ22_RS02430								ABLE99_RS02385																							
N7.HOG0000390	OG0000312	n0													ABKJ22_RS02415								ABLE99_RS02370																							
N7.HOG0000391	OG0000313	n0													ABKJ22_RS01600								ABLE99_RS01550																							
N7.HOG0000392	OG0000314	n0													ABKJ22_RS01930								ABLE99_RS01870																							
N7.HOG0000393	OG0000315	n0													ABKJ22_RS01960								ABLE99_RS01900																							
N7.HOG0000394	OG0000316	n0													ABKJ22_RS01970								ABLE99_RS01910																							
N7.HOG0000395	OG0000317	n0													ABKJ22_RS02065								ABLE99_RS02005																							
N7.HOG0000396	OG0000318	n0													ABKJ22_RS01975								ABLE99_RS01915																							
N7.HOG0000397	OG0000319	n0													ABKJ22_RS02180								ABLE99_RS02065																							
N7.HOG0000398	OG0000320	n0													ABKJ22_RS02315								ABLE99_RS02265																							
N7.HOG0000399	OG0000321	n0													ABKJ22_RS01350								ABLE99_RS01300																							
N7.HOG0000400	OG0000322	n0													ABKJ22_RS01395								ABLE99_RS01345																							
N7.HOG0000401	OG0000323	n0													ABKJ22_RS01525								ABLE99_RS01475																							
N7.HOG0000402	OG0000324	n0													ABKJ22_RS02140								ABLE99_RS02105																							
N7.HOG0000403	OG0000325	n0													ABKJ22_RS01000								ABLE99_RS00975																							
N7.HOG0000404	OG0000326	n0													ABKJ22_RS00905								ABLE99_RS00880																							
N7.HOG0000405	OG0000327	n0													ABKJ22_RS00900								ABLE99_RS00875																							
N7.HOG0000406	OG0000328	n0													ABKJ22_RS00815								ABLE99_RS00790																							
N7.HOG0000407	OG0000329	n0													ABKJ22_RS00795								ABLE99_RS00770																							
N7.HOG0000408	OG0000330	n0													ABKJ22_RS01120								ABLE99_RS01075																							
N7.HOG0000409	OG0000331	n0													ABKJ22_RS02915								ABLE99_RS02865																							
N7.HOG0000410	OG0000332	n0													ABKJ22_RS03015								ABLE99_RS03000																							
N7.HOG0000411	OG0000333	n0													ABKJ22_RS03025								ABLE99_RS03010																							
N7.HOG0000412	OG0000334	n0													ABKJ22_RS03110								ABLE99_RS03110																							
N7.HOG0000413	OG0000335	n0													ABKJ22_RS03120								ABLE99_RS03120																							
N7.HOG0000414	OG0000336	n0													ABKJ22_RS03285								ABLE99_RS03265																							
N7.HOG0000415	OG0000337	n0													ABKJ22_RS03460								ABLE99_RS03435																							
N7.HOG0000416	OG0000338	n0													ABKJ22_RS03500								ABLE99_RS03475																							
N7.HOG0000417	OG0000339	n0													ABKJ22_RS02290								ABLE99_RS02240																							
N7.HOG0000418	OG0000340	n0													ABKJ22_RS01330								ABLE99_RS01280																							
N7.HOG0000419	OG0000341	n0													ABKJ22_RS02120								ABLE99_RS02125																							
N7.HOG0000420	OG0000342	n0													ABKJ22_RS00970								ABLE99_RS00945																							
N7.HOG0000421	OG0000343	n0													ABKJ22_RS03035								ABLE99_RS03020																							
N7.HOG0000422	OG0000344	n0													ABKJ22_RS00575								ABLE99_RS00570																							
N7.HOG0000423	OG0000345	n0													ABKJ22_RS00660								ABLE99_RS00655																							
N7.HOG0000424	OG0000346	n0													ABKJ22_RS03290								ABLE99_RS03270																							
N7.HOG0000425	OG0000347	n0													ABKJ22_RS01420								ABLE99_RS01370																							
N7.HOG0000426	OG0000348	n0													ABKJ22_RS00895								ABLE99_RS00870																							
N7.HOG0000427	OG0000349	n0													ABKJ22_RS03350								ABLE99_RS03330																							
N7.HOG0000428	OG0000350	n0													ABKJ22_RS02695								ABLE99_RS02650																							
N7.HOG0000429	OG0000351	n0													ABKJ22_RS00495								ABLE99_RS00490																							
N7.HOG0000430	OG0000352	n0													ABKJ22_RS01910								ABLE99_RS01850																							
N7.HOG0000431	OG0000353	n0													ABKJ22_RS01390								ABLE99_RS01340																							
N7.HOG0000432	OG0000354	n0													ABKJ22_RS01065								ABLE99_RS01025																							
N7.HOG0000433	OG0000355	n0													ABKJ22_RS01885								ABLE99_RS01825																							
N7.HOG0000434	OG0000356	n0													ABKJ22_RS01965								ABLE99_RS01905																							
N7.HOG0000435	OG0000357	n0													ABKJ22_RS02995								ABLE99_RS02980																							
N7.HOG0000436	OG0000358	n0													ABKJ22_RS03000								ABLE99_RS02985																							
N7.HOG0000437	OG0000359	n0													ABKJ22_RS00925								ABLE99_RS00900																							
N7.HOG0000438	OG0000360	n0													ABKJ22_RS00270								ABLE99_RS00275																							
N7.HOG0000439	OG0000361	n0													ABKJ22_RS00300								ABLE99_RS00305																							
N7.HOG0000440	OG0000362	n0													ABKJ22_RS02490								ABLE99_RS02440																							
N7.HOG0000441	OG0000363	n0													ABKJ22_RS01460								ABLE99_RS01410																							
N7.HOG0000442	OG0000364	n6																					ABLE99_RS01800																							
N7.HOG0000443	OG0000365	n0													ABKJ22_RS02015								ABLE99_RS01950																							
N7.HOG0000444	OG0000366	n0													ABKJ22_RS02035								ABLE99_RS01975																							
N7.HOG0000445	OG0000367	n0													ABKJ22_RS02045								ABLE99_RS01985																							
N7.HOG0000446	OG0000368	n0													ABKJ22_RS00060								ABLE99_RS00060																							
N7.HOG0000447	OG0000369	n0													ABKJ22_RS00025								ABLE99_RS00025																							
N7.HOG0000448	OG0000370	n0													ABKJ22_RS00020								ABLE99_RS00020																							
N7.HOG0000449	OG0000371	n0													ABKJ22_RS00015								ABLE99_RS00015																							
N7.HOG0000450	OG0000372	n0													ABKJ22_RS00010								ABLE99_RS00010																							
N7.HOG0000451	OG0000373	n0													ABKJ22_RS03490								ABLE99_RS03465																							
N7.HOG0000452	OG0000374	n0													ABKJ22_RS03480								ABLE99_RS03455																							
N7.HOG0000453	OG0000375	n0													ABKJ22_RS02185								ABLE99_RS02060																							
N7.HOG0000454	OG0000376	n0													ABKJ22_RS02330								ABLE99_RS02280																							
N7.HOG0000455	OG0000377	n0													ABKJ22_RS02320								ABLE99_RS02270																							
N7.HOG0000456	OG0000378	n0													ABKJ22_RS01310								ABLE99_RS01260																							
N7.HOG0000457	OG0000379	n0													ABKJ22_RS01385								ABLE99_RS01335																							
N7.HOG0000458	OG0000380	n0													ABKJ22_RS01410								ABLE99_RS01360																							
N7.HOG0000459	OG0000381	n0													ABKJ22_RS01450								ABLE99_RS01400																							
N7.HOG0000460	OG0000382	n0													ABKJ22_RS01480								ABLE99_RS01430																							
N7.HOG0000461	OG0000383	n0													ABKJ22_RS01520								ABLE99_RS01470																							
N7.HOG0000462	OG0000384	n0													ABKJ22_RS00515								ABLE99_RS00510																							
N7.HOG0000463	OG0000385	n0													ABKJ22_RS00520								ABLE99_RS00515																							
N7.HOG0000464	OG0000386	n0													ABKJ22_RS00540								ABLE99_RS00535																							
N7.HOG0000465	OG0000387	n0													ABKJ22_RS00565								ABLE99_RS00560																							
N7.HOG0000466	OG0000388	n0													ABKJ22_RS00570								ABLE99_RS00565																							
N7.HOG0000467	OG0000389	n0													ABKJ22_RS01085								ABLE99_RS01050																							
N7.HOG0000468	OG0000390	n0													ABKJ22_RS02845								ABLE99_RS02795																							
N7.HOG0000469	OG0000391	n0													ABKJ22_RS02835								ABLE99_RS02785																							
N7.HOG0000470	OG0000392	n0													ABKJ22_RS02810								ABLE99_RS02760																							
N7.HOG0000471	OG0000393	n0													ABKJ22_RS02755								ABLE99_RS02705																							
N7.HOG0000472	OG0000394	n0													ABKJ22_RS02670								ABLE99_RS02625																							
N7.HOG0000473	OG0000395	n0													ABKJ22_RS02665								ABLE99_RS02620																							
N7.HOG0000474	OG0000396	n0													ABKJ22_RS02375								ABLE99_RS02330																							
N7.HOG0000475	OG0000397	n0													ABKJ22_RS01895								ABLE99_RS01835																							
N7.HOG0000476	OG0000398	n0													ABKJ22_RS01900								ABLE99_RS01840																							
N7.HOG0000477	OG0000399	n0													ABKJ22_RS01945								ABLE99_RS01885																							
N7.HOG0000478	OG0000400	n0													ABKJ22_RS02960								ABLE99_RS02945																							
N7.HOG0000479	OG0000401	n0													ABKJ22_RS03020								ABLE99_RS03005																							
N7.HOG0000480	OG0000402	n0													ABKJ22_RS03030								ABLE99_RS03015																							
N7.HOG0000481	OG0000403	n0													ABKJ22_RS03040								ABLE99_RS03025																							
N7.HOG0000482	OG0000404	n0													ABKJ22_RS03065								ABLE99_RS03055																							
N7.HOG0000483	OG0000405	n0													ABKJ22_RS03080								ABLE99_RS03075																							
N7.HOG0000484	OG0000406	n0													ABKJ22_RS03125								ABLE99_RS03125																							
N7.HOG0000485	OG0000407	n0													ABKJ22_RS03130								ABLE99_RS03130																							
N7.HOG0000486	OG0000408	n0													ABKJ22_RS03135								ABLE99_RS03135																							
N7.HOG0000487	OG0000409	n0													ABKJ22_RS03140								ABLE99_RS03140																							
N7.HOG0000488	OG0000410	n0													ABKJ22_RS03195								ABLE99_RS03170																							
N7.HOG0000489	OG0000411	n0													ABKJ22_RS03185								ABLE99_RS03180																							
N7.HOG0000490	OG0000412	n0													ABKJ22_RS03180								ABLE99_RS03185																							
N7.HOG0000491	OG0000413	n0													ABKJ22_RS01535								ABLE99_RS01485																							
N7.HOG0000492	OG0000414	n0													ABKJ22_RS01545								ABLE99_RS01495																							
N7.HOG0000493	OG0000415	n0													ABKJ22_RS01550								ABLE99_RS01500																							
N7.HOG0000494	OG0000416	n0													ABKJ22_RS01560								ABLE99_RS01510																							
N7.HOG0000495	OG0000417	n0													ABKJ22_RS02125								ABLE99_RS02120																							
N7.HOG0000496	OG0000418	n0													ABKJ22_RS02130								ABLE99_RS02115																							
N7.HOG0000497	OG0000419	n0													ABKJ22_RS00990								ABLE99_RS00965																							
N7.HOG0000498	OG0000420	n0													ABKJ22_RS00955								ABLE99_RS00930																							
N7.HOG0000499	OG0000421	n0													ABKJ22_RS00920								ABLE99_RS00895																							
N7.HOG0000500	OG0000422	n0													ABKJ22_RS00910								ABLE99_RS00885																							
N7.HOG0000501	OG0000423	n0													ABKJ22_RS00855								ABLE99_RS00830																							
N7.HOG0000502	OG0000424	n0													ABKJ22_RS00850								ABLE99_RS00825																							
N7.HOG0000503	OG0000425	n0													ABKJ22_RS00840								ABLE99_RS00815																							
N7.HOG0000504	OG0000426	n0													ABKJ22_RS00835								ABLE99_RS00810																							
N7.HOG0000505	OG0000427	n0													ABKJ22_RS00810								ABLE99_RS00785																							
N7.HOG0000506	OG0000428	n0													ABKJ22_RS00785								ABLE99_RS00760																							
N7.HOG0000507	OG0000429	n0													ABKJ22_RS00670								ABLE99_RS00665																							
N7.HOG0000508	OG0000430	n0													ABKJ22_RS00625								ABLE99_RS00620																							
N7.HOG0000509	OG0000431	n0													ABKJ22_RS00615								ABLE99_RS00610																							
N7.HOG0000510	OG0000432	n0													ABKJ22_RS01115								ABLE99_RS01070																							
N7.HOG0000511	OG0000433	n0													ABKJ22_RS01130								ABLE99_RS01085																							
N7.HOG0000512	OG0000434	n0													ABKJ22_RS01135								ABLE99_RS01090																							
N7.HOG0000513	OG0000435	n0													ABKJ22_RS01150								ABLE99_RS01105																							
N7.HOG0000514	OG0000436	n0													ABKJ22_RS01175								ABLE99_RS01130																							
N7.HOG0000515	OG0000437	n0													ABKJ22_RS01185								ABLE99_RS01140																							
N7.HOG0000516	OG0000438	n0													ABKJ22_RS01190								ABLE99_RS01145																							
N7.HOG0000517	OG0000439	n0													ABKJ22_RS01195								ABLE99_RS01150																							
N7.HOG0000518	OG0000440	n0													ABKJ22_RS02895								ABLE99_RS02845																							
N7.HOG0000519	OG0000441	n0													ABKJ22_RS02935																															
N7.HOG0000520	OG0000442	n0													ABKJ22_RS00140								ABLE99_RS00145																							
N7.HOG0000521	OG0000443	n0													ABKJ22_RS00185								ABLE99_RS00190																							
N7.HOG0000522	OG0000444	n0													ABKJ22_RS00200								ABLE99_RS00205																							
N7.HOG0000523	OG0000445	n0													ABKJ22_RS00225								ABLE99_RS00230																							
N7.HOG0000524	OG0000446	n0													ABKJ22_RS00250								ABLE99_RS00255																							
N7.HOG0000525	OG0000447	n0													ABKJ22_RS00255								ABLE99_RS00260																							
N7.HOG0000526	OG0000448	n0													ABKJ22_RS00285								ABLE99_RS00290																							
N7.HOG0000527	OG0000449	n0													ABKJ22_RS00310								ABLE99_RS00315																							
N7.HOG0000528	OG0000450	n0													ABKJ22_RS00320								ABLE99_RS00325																							
N7.HOG0000529	OG0000451	n0													ABKJ22_RS00360								ABLE99_RS00365																							
N7.HOG0000530	OG0000452	n0													ABKJ22_RS00385								ABLE99_RS00390																							
N7.HOG0000531	OG0000453	n0													ABKJ22_RS00420								ABLE99_RS00425																							
N7.HOG0000532	OG0000454	n5													ABKJ22_RS01580								ABLE99_RS01530																							
N7.HOG0000533	OG0000455	n0													ABKJ22_RS03395								ABLE99_RS03375																							
N7.HOG0000534	OG0000456	n0													ABKJ22_RS03275								ABLE99_RS03255																							
N7.HOG0000535	OG0000457	n0													ABKJ22_RS03250								ABLE99_RS03230																							
N7.HOG0000536	OG0000458	n0													ABKJ22_RS02460								ABLE99_RS02410																							
N7.HOG0000537	OG0000459	n0													ABKJ22_RS02485								ABLE99_RS02435																							
N7.HOG0000538	OG0000460	n0													ABKJ22_RS02495								ABLE99_RS02445																							
N7.HOG0000539	OG0000461	n0													ABKJ22_RS02540								ABLE99_RS02490																							
N7.HOG0000540	OG0000462	n0													ABKJ22_RS02535								ABLE99_RS02485																							
N7.HOG0000541	OG0000463	n0													ABKJ22_RS02530								ABLE99_RS02480																							
N7.HOG0000542	OG0000464	n0													ABKJ22_RS02525								ABLE99_RS02475																							
N7.HOG0000543	OG0000465	n0													ABKJ22_RS02520								ABLE99_RS02470																							
N7.HOG0000544	OG0000466	n0													ABKJ22_RS00390								ABLE99_RS00395																							
N7.HOG0000545	OG0000467	n0													ABKJ22_RS02620								ABLE99_RS02570																							
N7.HOG0000546	OG0000468	n0													ABKJ22_RS01940								ABLE99_RS01880																							
N7.HOG0000547	OG0000469	n0													ABKJ22_RS02000								ABLE99_RS01940																							
N7.HOG0000548	OG0000470	n0													ABKJ22_RS00860								ABLE99_RS00835																							
N7.HOG0000549	OG0000471	n0													ABKJ22_RS00780								ABLE99_RS00755																							
N7.HOG0000550	OG0000472	n0													ABKJ22_RS03205								ABLE99_RS03205																							
N7.HOG0000551	OG0000473	n0													ABKJ22_RS03380								ABLE99_RS03360																							
N7.HOG0000552	OG0000474	n0													ABKJ22_RS03385								ABLE99_RS03365																							
N7.HOG0000553	OG0000475	n0													ABKJ22_RS03390								ABLE99_RS03370																							
N7.HOG0000554	OG0000476	n0													ABKJ22_RS01570								ABLE99_RS01520																							
N7.HOG0000555	OG0000477	n0													ABKJ22_RS02565								ABLE99_RS02515																							
N7.HOG0000556	OG0000478	n0													ABKJ22_RS03325								ABLE99_RS03305																							
N7.HOG0000557	OG0000479	n0													ABKJ22_RS01345								ABLE99_RS01295																							
N7.HOG0000558	OG0000480	n0													ABKJ22_RS02005								ABLE99_RS01945																							
N7.HOG0000559	OG0000481	n0													ABKJ22_RS00885								ABLE99_RS00860																							
N7.HOG0000560	OG0000482	n0													ABKJ22_RS01225								ABLE99_RS01175																							
N7.HOG0000561	OG0000483	n0													ABKJ22_RS02050								ABLE99_RS01990																							
N7.HOG0000562	OG0000484	n0													ABKJ22_RS00195								ABLE99_RS00200																							
N7.HOG0000563	OG0000485	n0													ABKJ22_RS01180								ABLE99_RS01135																							
N7.HOG0000564	OG0000486	n0													ABKJ22_RS02105								ABLE99_RS02140																							
N7.HOG0000565	OG0000487	n0													ABKJ22_RS01980								ABLE99_RS01920																							
N7.HOG0000566	OG0000488	n0													ABKJ22_RS02020								ABLE99_RS01960																							
N7.HOG0000567	OG0000489	n0													ABKJ22_RS00050								ABLE99_RS00050																							
N7.HOG0000568	OG0000490	n0													ABKJ22_RS03495								ABLE99_RS03470																							
N7.HOG0000569	OG0000491	n0													ABKJ22_RS01365								ABLE99_RS01315																							
N7.HOG0000570	OG0000492	n0													ABKJ22_RS01440								ABLE99_RS01390																							
N7.HOG0000571	OG0000493	n0													ABKJ22_RS00580								ABLE99_RS00575																							
N7.HOG0000572	OG0000494	n0													ABKJ22_RS01060								ABLE99_RS01020																							
N7.HOG0000573	OG0000495	n0													ABKJ22_RS02780								ABLE99_RS02730																							
N7.HOG0000574	OG0000496	n0													ABKJ22_RS02770								ABLE99_RS02720																							
N7.HOG0000575	OG0000497	n0													ABKJ22_RS02765								ABLE99_RS02715																							
N7.HOG0000576	OG0000498	n0													ABKJ22_RS02675								ABLE99_RS02630																							
N7.HOG0000577	OG0000499	n0													ABKJ22_RS02640								ABLE99_RS02595																							
N7.HOG0000578	OG0000500	n0													ABKJ22_RS01905								ABLE99_RS01845																							
N7.HOG0000579	OG0000501	n0													ABKJ22_RS02970								ABLE99_RS02955																							
N7.HOG0000580	OG0000502	n0													ABKJ22_RS01215								ABLE99_RS01165																							
N7.HOG0000581	OG0000503	n0													ABKJ22_RS00940								ABLE99_RS00915																							
N7.HOG0000582	OG0000504	n0													ABKJ22_RS00805								ABLE99_RS00780																							
N7.HOG0000583	OG0000505	n0													ABKJ22_RS00755								ABLE99_RS00745																							
N7.HOG0000584	OG0000506	n0													ABKJ22_RS00740								ABLE99_RS00735																							
N7.HOG0000585	OG0000507	n0													ABKJ22_RS00705								ABLE99_RS00700																							
N7.HOG0000586	OG0000508	n0													ABKJ22_RS00245								ABLE99_RS00250																							
N7.HOG0000587	OG0000509	n0													ABKJ22_RS00280								ABLE99_RS00285																							
N7.HOG0000588	OG0000510	n0													ABKJ22_RS00290								ABLE99_RS00295																							
N7.HOG0000589	OG0000511	n0													ABKJ22_RS00435								ABLE99_RS00430																							
N7.HOG0000590	OG0000512	n0													ABKJ22_RS02500								ABLE99_RS02450																							
N7.HOG0000591	OG0000513	n0													ABKJ22_RS03310								ABLE99_RS03290																							
N7.HOG0000592	OG0000514	n0													ABKJ22_RS02805								ABLE99_RS02755																							
N7.HOG0000593	OG0000516	n0													ABKJ22_RS01985								ABLE99_RS01925																							
N7.HOG0000594	OG0000517	n0													ABKJ22_RS00065								ABLE99_RS00065																							
N7.HOG0000595	OG0000518	n0													ABKJ22_RS03010								ABLE99_RS02995																							
N7.HOG0000596	OG0000519	n0													ABKJ22_RS00915								ABLE99_RS00890																							
N7.HOG0000597	OG0000520	n0													ABKJ22_RS00790								ABLE99_RS00765																							
N7.HOG0000598	OG0000521	n0													ABKJ22_RS00260								ABLE99_RS00265																							
N7.HOG0000599	OG0000522	n0													ABKJ22_RS00295								ABLE99_RS00300																							
N7.HOG0000600	OG0000523	n0													ABKJ22_RS03245								ABLE99_RS03225																							
N7.HOG0000601	OG0000524	n0													ABKJ22_RS02615								ABLE99_RS02565																							
N7.HOG0000602	OG0000525	n0													ABKJ22_RS03210								ABLE99_RS03210																							
N7.HOG0000603	OG0000526	n8													ABKJ22_RS01820																															
N7.HOG0000604	OG0000526	n32																					ABLE99_RS01755																							
N7.HOG0000605	OG0000527	n5													ABKJ22_RS01745								ABLE99_RS01700																							
N7.HOG0000606	OG0000528	n0													ABKJ22_RS01990								ABLE99_RS01930																							
N7.HOG0000607	OG0000529	n0													ABKJ22_RS02170								ABLE99_RS02075																							
N7.HOG0000608	OG0000530	n0													ABKJ22_RS02300								ABLE99_RS02250																							
N7.HOG0000609	OG0000531	n0													ABKJ22_RS01415								ABLE99_RS01365																							
N7.HOG0000610	OG0000532	n0													ABKJ22_RS01625								ABLE99_RS01580																							
N7.HOG0000611	OG0000533	n0													ABKJ22_RS01100																															
N7.HOG0000612	OG0000534	n0													ABKJ22_RS00375								ABLE99_RS00380																							
N7.HOG0000613	OG0000535	n0													ABKJ22_RS00045								ABLE99_RS00045																							
N7.HOG0000614	OG0000536	n0													ABKJ22_RS03430								ABLE99_RS03405																							
N7.HOG0000615	OG0000537	n0													ABKJ22_RS00975								ABLE99_RS00950																							
N7.HOG0000616	OG0000538	n0													ABKJ22_RS01140								ABLE99_RS01095																							
N7.HOG0000617	OG0000539	n0													ABKJ22_RS00210								ABLE99_RS00215																							
N7.HOG0000618	OG0000540	n0													ABKJ22_RS02585								ABLE99_RS02535																							
N7.HOG0000619	OG0000541	n0													ABKJ22_RS02655																															
N7.HOG0000620	OG0000542	n0													ABKJ22_RS00345								ABLE99_RS00350																							
