HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_genes	MFC_MF11_genes	MFC_MF18_genes	MFC_MF22_genes	MFC_MF29_genes	MFC_MF30_genes	MFC_MF33_genes	MFC_Ms42_genes	MHP_111A_genes	MHP_112B_genes	MHP_116_genes	MHP_11_genes	MHP_1257_genes	MHP_131B_genes	MHP_133A_genes	MHP_153B_genes	MHP_154B_genes	MHP_168L_genes	MHP_168_genes	MHP_232_genes	MHP_4284_genes	MHP_7422_genes	MHP_7448_genes	MHP_98_genes	MHP_ES2L_genes	MHP_ES2_genes	MHP_F72C_genes	MHP_J_genes	MHP_KM014_genes	MHP_LH_genes	MHP_MHP650_genes	MHP_MHP653_genes	MHP_MHP679_genes	MHP_MHP682_genes	MHP_MHP691_genes	MHP_MHP694_genes	MHP_MHP696_genes	MHP_MHP699_genes	MHP_MHP709_genes	MHP_NCTC10127_genes	MHP_TB1_genes	MHP_UFV01_genes	MHP_UFV02_genes	MHP_Ue273_genes
N21.HOG0000339	OG0000251	n0																																		DR097_RS00225				DR100_RS00640						
N21.HOG0000340	OG0000252	n0																																		DR097_RS00215				DR100_RS00630						
N21.HOG0000341	OG0000253	n0																																		DR097_RS00210				DR100_RS00625						
N21.HOG0000342	OG0000254	n0																																		DR097_RS00200				DR100_RS00615						
N21.HOG0000343	OG0000255	n0																																		DR097_RS00190				DR100_RS00605						
N21.HOG0000344	OG0000256	n0																																		DR097_RS00185				DR100_RS00600						
N21.HOG0000345	OG0000257	n0																																		DR097_RS00160				DR100_RS00575						
N21.HOG0000346	OG0000258	n0																																		DR097_RS00150				DR100_RS00565						
N21.HOG0000347	OG0000259	n0																																		DR097_RS00120				DR100_RS00535						
N21.HOG0000348	OG0000260	n0																																		DR097_RS00110				DR100_RS00525						
N21.HOG0000349	OG0000261	n0																																		DR097_RS04500				DR100_RS04575						
N21.HOG0000350	OG0000262	n0																																		DR097_RS00085				DR100_RS00500						
N21.HOG0000351	OG0000263	n0																																		DR097_RS00070				DR100_RS00485						
N21.HOG0000352	OG0000264	n0																																		DR097_RS00055				DR100_RS00470						
N21.HOG0000353	OG0000265	n0																																		DR097_RS00045				DR100_RS00460						
N21.HOG0000354	OG0000266	n0																																		DR097_RS00030				DR100_RS00445						
N21.HOG0000355	OG0000267	n0																																		DR097_RS00015				DR100_RS00430						
N21.HOG0000356	OG0000268	n0																																		DR097_RS00010				DR100_RS00425						
N21.HOG0000357	OG0000269	n0																																		DR097_RS03285				DR100_RS00410						
N21.HOG0000358	OG0000270	n0																																		DR097_RS04530				DR100_RS04660						
N21.HOG0000359	OG0000271	n0																																		DR097_RS00590				DR100_RS01315						
N21.HOG0000360	OG0000272	n0																																		DR097_RS00595				DR100_RS01320						
N21.HOG0000361	OG0000273	n0																																		DR097_RS00600				DR100_RS01325						
N21.HOG0000362	OG0000274	n0																																		DR097_RS00620				DR100_RS01345						
N21.HOG0000363	OG0000275	n0																																		DR097_RS04540				DR100_RS04670						
N21.HOG0000364	OG0000276	n0																																		DR097_RS00630				DR100_RS01355						
N21.HOG0000365	OG0000277	n0																																		DR097_RS00640				DR100_RS01365						
N21.HOG0000366	OG0000278	n0																																		DR097_RS00645				DR100_RS01370						
N21.HOG0000367	OG0000279	n0																																		DR097_RS00655				DR100_RS01380						
N21.HOG0000368	OG0000280	n0																																		DR097_RS00660				DR100_RS01385						
N21.HOG0000369	OG0000281	n0																																		DR097_RS00665				DR100_RS01390						
N21.HOG0000370	OG0000282	n0																																		DR097_RS04550				DR100_RS04680						
N21.HOG0000371	OG0000283	n0																																		DR097_RS00695				DR100_RS01420						
N21.HOG0000372	OG0000284	n0																																		DR097_RS00700				DR100_RS01425						
N21.HOG0000373	OG0000285	n0																																		DR097_RS04555				DR100_RS04685						
N21.HOG0000374	OG0000286	n0																																		DR097_RS01985				DR100_RS02690						
N21.HOG0000375	OG0000287	n0																																		DR097_RS02680				DR100_RS01950						
N21.HOG0000376	OG0000288	n0																																		DR097_RS02670				DR100_RS01940						
N21.HOG0000377	OG0000289	n0																																		DR097_RS02665				DR100_RS01935						
N21.HOG0000378	OG0000290	n0																																		DR097_RS01555				DR100_RS01825						
N21.HOG0000379	OG0000291	n0																																		DR097_RS01565				DR100_RS01835						
N21.HOG0000380	OG0000292	n0																																		DR097_RS01570				DR100_RS01840						
N21.HOG0000381	OG0000293	n0																																		DR097_RS01575				DR100_RS01845						
N21.HOG0000382	OG0000294	n0																																		DR097_RS03220				DR100_RS01855						
N21.HOG0000383	OG0000295	n0																																		DR097_RS03210				DR100_RS01860						
N21.HOG0000384	OG0000296	n0																																		DR097_RS02630				DR100_RS01900						
N21.HOG0000385	OG0000297	n0																																		DR097_RS02635				DR100_RS01905						
N21.HOG0000386	OG0000298	n0																																		DR097_RS00265				DR100_RS00680						
N21.HOG0000387	OG0000299	n0																																		DR097_RS00240				DR100_RS00655						
N21.HOG0000388	OG0000300	n0																																		DR097_RS00060				DR100_RS00475						
N21.HOG0000389	OG0000301	n0																																		DR097_RS00025				DR100_RS00440						
N21.HOG0000390	OG0000302	n0																																		DR097_RS00020				DR100_RS00435						
N21.HOG0000391	OG0000303	n0																																		DR097_RS02370				DR100_RS02635						
N21.HOG0000392	OG0000304	n0																																		DR097_RS02325				DR100_RS03515						
N21.HOG0000393	OG0000305	n0																																		DR097_RS01205				DR100_RS01710						
N21.HOG0000394	OG0000306	n0																																		DR097_RS01735				DR100_RS01785						
N21.HOG0000395	OG0000307	n0																																		DR097_RS01770				DR100_RS03300						
N21.HOG0000396	OG0000308	n0																																		DR097_RS01535				DR100_RS01805						
N21.HOG0000397	OG0000309	n0																																		DR097_RS03200				DR100_RS01870						
N21.HOG0000398	OG0000310	n0																																		DR097_RS02675				DR100_RS01945						
N21.HOG0000399	OG0000311	n0																																		DR097_RS01925				DR100_RS02750						
N21.HOG0000400	OG0000312	n0																																		DR097_RS01940				DR100_RS02735						
N21.HOG0000401	OG0000313	n0																																		DR097_RS03115				DR100_RS03420						
N21.HOG0000402	OG0000314	n0																																		DR097_RS00815				DR100_RS01965						
N21.HOG0000403	OG0000315	n0																																		DR097_RS00785				DR100_RS02805						
N21.HOG0000404	OG0000316	n0																																		DR097_RS00775				DR100_RS02795						
N21.HOG0000405	OG0000317	n0																																		DR097_RS02840				DR100_RS02550						
N21.HOG0000406	OG0000318	n0																																		DR097_RS04590				DR100_RS04815						
N21.HOG0000407	OG0000319	n0																																		DR097_RS02725				DR100_RS03005						
N21.HOG0000408	OG0000320	n0																																		DR097_RS02130				DR100_RS02255						
N21.HOG0000409	OG0000321	n0																																		DR097_RS01695				DR100_RS00255						
N21.HOG0000410	OG0000322	n0																																		DR097_RS01650				DR100_RS00300						
N21.HOG0000411	OG0000323	n0																																		DR097_RS03305				DR100_RS02395						
N21.HOG0000412	OG0000324	n0																																		DR097_RS03005				DR100_RS03205						
N21.HOG0000413	OG0000325	n0																																		DR097_RS01120				DR100_RS00800						
N21.HOG0000414	OG0000326	n0																																		DR097_RS01025				DR100_RS00895						
N21.HOG0000415	OG0000327	n0																																		DR097_RS01020				DR100_RS00900						
N21.HOG0000416	OG0000328	n0																																		DR097_RS00935				DR100_RS00985						
N21.HOG0000417	OG0000329	n0																																		DR097_RS00915				DR100_RS01005						
N21.HOG0000418	OG0000330	n0																																		DR097_RS00520				DR100_RS00020						
N21.HOG0000419	OG0000331	n0																																		DR097_RS01300				DR100_RS03150						
N21.HOG0000420	OG0000332	n0																																		DR097_RS01410				DR100_RS01525						
N21.HOG0000421	OG0000333	n0																																		DR097_RS01400				DR100_RS01535						
N21.HOG0000422	OG0000334	n0																																		DR097_RS03150				DR100_RS03055						
N21.HOG0000423	OG0000335	n0																																		DR097_RS03160				DR100_RS03065						
N21.HOG0000424	OG0000336	n0																																		DR097_RS04545				DR100_RS04675						
N21.HOG0000425	OG0000337	n0																																		DR097_RS02600				DR100_RS01235						
N21.HOG0000426	OG0000338	n0																																		DR097_RS03540				DR100_RS01195						
N21.HOG0000427	OG0000339	n0																																		DR097_RS02100				DR100_RS03470						
N21.HOG0000428	OG0000340	n0																																		DR097_RS01715				DR100_RS00235						
N21.HOG0000429	OG0000341	n0																																		DR097_RS03025				DR100_RS03225						
N21.HOG0000430	OG0000342	n0																																		DR097_RS01090				DR100_RS00830						
N21.HOG0000431	OG0000343	n0																																		DR097_RS01390				DR100_RS01545						
N21.HOG0000432	OG0000344	n0																																		DR097_RS02355				DR100_RS02620						
N21.HOG0000433	OG0000345	n0																																		DR097_RS02270				DR100_RS02880						
N21.HOG0000434	OG0000346	n0																																		DR097_RS04870				DR100_RS01395						
N21.HOG0000435	OG0000347	n0																																		DR097_RS01625				DR100_RS00325						
N21.HOG0000436	OG0000348	n0																																		DR097_RS01015				DR100_RS00905						
N21.HOG0000437	OG0000349	n0																																		DR097_RS04535				DR100_RS04665						
N21.HOG0000438	OG0000350	n0																																		DR097_RS01780				DR100_RS03290						
N21.HOG0000439	OG0000351	n0																																		DR097_RS03225				DR100_RS00350						
N21.HOG0000440	OG0000352	n0																																		DR097_RS00835				DR100_RS01985						
N21.HOG0000441	OG0000353	n0																																		DR097_RS01655				DR100_RS00295						
N21.HOG0000442	OG0000354	n0																																		DR097_RS03065				DR100_RS00750						
N21.HOG0000443	OG0000355	n0																																		DR097_RS04600				DR100_RS04730						
N21.HOG0000444	OG0000356	n0																																		DR097_RS04595				DR100_RS04820						
N21.HOG0000445	OG0000357	n0																																		DR097_RS04635				DR100_RS04705						
N21.HOG0000446	OG0000358	n0																																		DR097_RS01425				DR100_RS01510						
N21.HOG0000447	OG0000359	n0																																		DR097_RS04620				DR100_RS04590						
N21.HOG0000448	OG0000360	n0																																		DR097_RS00155				DR100_RS00570						
N21.HOG0000449	OG0000361	n0																																		DR097_RS00125				DR100_RS00540						
N21.HOG0000450	OG0000362	n0																																		DR097_RS02655				DR100_RS01925						
N21.HOG0000451	OG0000363	n0																																		DR097_RS04660				DR100_RS02330						
N21.HOG0000452	OG0000364	n3																																		DR097_RS00890										
N21.HOG0000453	OG0000364	n6																																						DR100_RS02040						
N21.HOG0000454	OG0000365	n0																																		DR097_RS04570				DR100_RS04795						
N21.HOG0000455	OG0000366	n0																																		DR097_RS02870				DR100_RS02580						
N21.HOG0000456	OG0000367	n0																																		DR097_RS02860				DR100_RS02570						
N21.HOG0000457	OG0000368	n0																																		DR097_RS02770				DR100_RS01130						
N21.HOG0000458	OG0000369	n0																																		DR097_RS04750				DR100_RS04640						
N21.HOG0000459	OG0000370	n0																																		DR097_RS02810				DR100_RS01170						
N21.HOG0000460	OG0000371	n0																																		DR097_RS02815				DR100_RS01175						
N21.HOG0000461	OG0000372	n0																																		DR097_RS02820				DR100_RS01180						
N21.HOG0000462	OG0000373	n0																																		DR097_RS02570				DR100_RS01205						
N21.HOG0000463	OG0000374	n0																																		DR097_RS02580				DR100_RS01215						
N21.HOG0000464	OG0000375	n0																																		DR097_RS02720				DR100_RS03000						
N21.HOG0000465	OG0000376	n0																																		DR097_RS02145				DR100_RS02270						
N21.HOG0000466	OG0000377	n0																																		DR097_RS02135				DR100_RS02260						
N21.HOG0000467	OG0000378	n0																																		DR097_RS00325				DR100_RS00215						
N21.HOG0000468	OG0000379	n0																																		DR097_RS01660				DR100_RS00290						
N21.HOG0000469	OG0000380	n0																																		DR097_RS01635				DR100_RS00315						
N21.HOG0000470	OG0000381	n0																																		DR097_RS01595				DR100_RS02320						
N21.HOG0000471	OG0000382	n0																																		DR097_RS03350				DR100_RS02350						
N21.HOG0000472	OG0000383	n0																																		DR097_RS03310				DR100_RS02390						
N21.HOG0000473	OG0000384	n0																																		DR097_RS03605				DR100_RS02680						
N21.HOG0000474	OG0000385	n0																																		DR097_RS02090				DR100_RS02675						
N21.HOG0000475	OG0000386	n0																																		DR097_RS02390				DR100_RS02655						
N21.HOG0000476	OG0000387	n0																																		DR097_RS02365				DR100_RS02630						
N21.HOG0000477	OG0000388	n0																																		DR097_RS04710				DR100_RS04800						
N21.HOG0000478	OG0000389	n0																																		DR097_RS03085				DR100_RS00730						
N21.HOG0000479	OG0000390	n0																																		DR097_RS01225				DR100_RS01690						
N21.HOG0000480	OG0000391	n0																																		DR097_RS01215				DR100_RS01700						
N21.HOG0000481	OG0000392	n0																																		DR097_RS01190				DR100_RS01725						
N21.HOG0000482	OG0000393	n0																																		DR097_RS04670				DR100_RS04725						
N21.HOG0000483	OG0000394	n0																																		DR097_RS01805				DR100_RS02510						
N21.HOG0000484	OG0000395	n0																																		DR097_RS01810				DR100_RS02505						
N21.HOG0000485	OG0000396	n0																																		DR097_RS01980				DR100_RS02695						
N21.HOG0000486	OG0000397	n0																																		DR097_RS00850				DR100_RS02000						
N21.HOG0000487	OG0000398	n0																																		DR097_RS00845				DR100_RS01995						
N21.HOG0000488	OG0000399	n0																																		DR097_RS00800				DR100_RS02820						
N21.HOG0000489	OG0000400	n0																																		DR097_RS01465				DR100_RS01470						
N21.HOG0000490	OG0000401	n0																																		DR097_RS01405				DR100_RS01530						
N21.HOG0000491	OG0000402	n0																																		DR097_RS01395				DR100_RS01540						
N21.HOG0000492	OG0000403	n0																																		DR097_RS01385				DR100_RS01550						
N21.HOG0000493	OG0000404	n0																																		DR097_RS01355				DR100_RS03345						
N21.HOG0000494	OG0000405	n0																																		DR097_RS01340				DR100_RS03365						
N21.HOG0000495	OG0000406	n0																																		DR097_RS03165				DR100_RS03070						
N21.HOG0000496	OG0000407	n0																																		DR097_RS04810				DR100_RS04830						
N21.HOG0000497	OG0000408	n0																																		DR097_RS03175				DR100_RS03080						
N21.HOG0000498	OG0000409	n0																																						DR100_RS03085						
N21.HOG0000499	OG0000410	n0																																		DR097_RS02970				DR100_RS03175						
N21.HOG0000500	OG0000411	n0																																		DR097_RS02980				DR100_RS03185						
N21.HOG0000501	OG0000412	n0																																		DR097_RS02985				DR100_RS03190						
N21.HOG0000502	OG0000413	n0																																		DR097_RS02935				DR100_RS02405						
N21.HOG0000503	OG0000414	n0																																		DR097_RS02925				DR100_RS02415						
N21.HOG0000504	OG0000415	n0																																		DR097_RS02920				DR100_RS02420						
N21.HOG0000505	OG0000416	n0																																		DR097_RS02910				DR100_RS02430						
N21.HOG0000506	OG0000417	n0																																		DR097_RS03020				DR100_RS03220						
N21.HOG0000507	OG0000418	n0																																		DR097_RS03015				DR100_RS03215						
N21.HOG0000508	OG0000419	n0																																		DR097_RS01110				DR100_RS00810						
N21.HOG0000509	OG0000420	n0																																		DR097_RS01075				DR100_RS00845						
N21.HOG0000510	OG0000421	n0																																		DR097_RS01040				DR100_RS00880						
N21.HOG0000511	OG0000422	n0																																		DR097_RS01030				DR100_RS00890						
N21.HOG0000512	OG0000423	n0																																		DR097_RS00975				DR100_RS00945						
N21.HOG0000513	OG0000424	n0																																		DR097_RS00970				DR100_RS00950						
N21.HOG0000514	OG0000425	n0																																		DR097_RS00960				DR100_RS00960						
N21.HOG0000515	OG0000426	n0																																		DR097_RS04615				DR100_RS04595						
N21.HOG0000516	OG0000427	n0																																		DR097_RS04610				DR100_RS04600						
N21.HOG0000517	OG0000428	n0																																		DR097_RS00905				DR100_RS01015						
N21.HOG0000518	OG0000429	n0																																		DR097_RS02260				DR100_RS02890						
N21.HOG0000519	OG0000430	n0																																		DR097_RS02305				DR100_RS02845						
N21.HOG0000520	OG0000431	n0																																		DR097_RS02315				DR100_RS02835						
N21.HOG0000521	OG0000432	n0																																		DR097_RS00525				DR100_RS00015						
N21.HOG0000522	OG0000433	n0																																		DR097_RS00510				DR100_RS00030						
N21.HOG0000523	OG0000434	n0																																		DR097_RS00505				DR100_RS00035						
N21.HOG0000524	OG0000435	n0																																		DR097_RS00490				DR100_RS00050						
N21.HOG0000525	OG0000436	n0																																		DR097_RS00460				DR100_RS00080						
N21.HOG0000526	OG0000437	n0																																		DR097_RS00450				DR100_RS00090						
N21.HOG0000527	OG0000438	n0																																		DR097_RS00445				DR100_RS00095						
N21.HOG0000528	OG0000439	n0																																		DR097_RS04525				DR100_RS04550						
N21.HOG0000529	OG0000440	n0																																		DR097_RS04630				DR100_RS03130						
N21.HOG0000530	OG0000441	n0																																		DR097_RS03780				DR100_RS03170						
N21.HOG0000531	OG0000442	n0																																		DR097_RS00295				DR100_RS01050						
N21.HOG0000532	OG0000443	n0																																		DR097_RS00245				DR100_RS00660						
N21.HOG0000533	OG0000444	n0																																		DR097_RS00230				DR100_RS00645						
N21.HOG0000534	OG0000445	n0																																		DR097_RS00205				DR100_RS00620						
N21.HOG0000535	OG0000446	n0																																		DR097_RS00175				DR100_RS00590						
N21.HOG0000536	OG0000447	n0																																		DR097_RS00170				DR100_RS00585						
N21.HOG0000537	OG0000448	n0																																		DR097_RS00140				DR100_RS00555						
N21.HOG0000538	OG0000449	n0																																		DR097_RS00115				DR100_RS00530						
N21.HOG0000539	OG0000450	n0																																		DR097_RS00105				DR100_RS00520						
N21.HOG0000540	OG0000451	n0																																		DR097_RS00065				DR100_RS00480						
N21.HOG0000541	OG0000452	n0																																		DR097_RS00040				DR100_RS00455						
N21.HOG0000542	OG0000453	n0																																						DR100_RS00420						
N21.HOG0000543	OG0000454	n5																																		DR097_RS03090				DR100_RS01645						
N21.HOG0000544	OG0000455	n0																																		DR097_RS00565				DR100_RS01290						
N21.HOG0000545	OG0000456	n0																																		DR097_RS00685				DR100_RS01410						
N21.HOG0000546	OG0000457	n0																																		DR097_RS00710				DR100_RS01435						
N21.HOG0000547	OG0000458	n0																																		DR097_RS02685				DR100_RS01955						
N21.HOG0000548	OG0000459	n0																																		DR097_RS02660				DR100_RS01930						
N21.HOG0000549	OG0000460	n0																																		DR097_RS02650				DR100_RS01920						
N21.HOG0000550	OG0000461	n0																																		DR097_RS03195				DR100_RS01875						
N21.HOG0000551	OG0000462	n0																																		DR097_RS03190				DR100_RS01880						
N21.HOG0000552	OG0000463	n0																																		DR097_RS03185				DR100_RS01885						
N21.HOG0000553	OG0000464	n0																																		DR097_RS02620				DR100_RS01890						
N21.HOG0000554	OG0000465	n0																																		DR097_RS02625				DR100_RS01895						
N21.HOG0000555	OG0000466	n0																																		DR097_RS00035				DR100_RS00450						
N21.HOG0000556	OG0000467	n0																																		DR097_RS04655				DR100_RS04775						
N21.HOG0000557	OG0000468	n0																																		DR097_RS00805				DR100_RS02825						
N21.HOG0000558	OG0000469	n0																																		DR097_RS00745				DR100_RS02765						
N21.HOG0000559	OG0000470	n0																																		DR097_RS03815				DR100_RS03815						
N21.HOG0000560	OG0000471	n0																																						DR100_RS01020						
N21.HOG0000561	OG0000472	n0																																		DR097_RS02945				DR100_RS03260						
N21.HOG0000562	OG0000473	n0																																		DR097_RS00580				DR100_RS01305						
N21.HOG0000563	OG0000474	n0																																		DR097_RS00575				DR100_RS01300						
N21.HOG0000564	OG0000475	n0																																		DR097_RS00570				DR100_RS01295						
N21.HOG0000565	OG0000476	n0																																		DR097_RS02900				DR100_RS02440						
N21.HOG0000566	OG0000477	n0																																		DR097_RS03795				DR100_RS01850						
N21.HOG0000567	OG0000478	n0																																		DR097_RS00635				DR100_RS01360						
N21.HOG0000568	OG0000479	n0																																		DR097_RS01700				DR100_RS00250						
N21.HOG0000569	OG0000480	n0																																		DR097_RS03810				DR100_RS03855						
N21.HOG0000570	OG0000481	n0																																		DR097_RS01005				DR100_RS00915						
N21.HOG0000571	OG0000482	n0																																		DR097_RS00410				DR100_RS00130						
N21.HOG0000572	OG0000483	n0																																		DR097_RS02855				DR100_RS02565						
N21.HOG0000573	OG0000484	n0																																		DR097_RS04505				DR100_RS04580						
N21.HOG0000574	OG0000485	n0																																		DR097_RS00455				DR100_RS00085						
N21.HOG0000575	OG0000486	n0																																		DR097_RS03040				DR100_RS03240						
N21.HOG0000576	OG0000487	n0																																		DR097_RS04585				DR100_RS04810						
N21.HOG0000577	OG0000488	n0																																						DR100_RS02600						
N21.HOG0000578	OG0000489	n0																																		DR097_RS02780				DR100_RS01140						
N21.HOG0000579	OG0000490	n0																																		DR097_RS03535				DR100_RS01200						
N21.HOG0000580	OG0000491	n0																																		DR097_RS01680				DR100_RS00270						
N21.HOG0000581	OG0000492	n0																																		DR097_RS01605										
N21.HOG0000582	OG0000493	n0																																		DR097_RS02350				DR100_RS02615						
N21.HOG0000583	OG0000494	n0																																		DR097_RS03060				DR100_RS00755						
N21.HOG0000584	OG0000495	n0																																		DR097_RS01160				DR100_RS01755						
N21.HOG0000585	OG0000496	n0																																		DR097_RS01150				DR100_RS01765						
N21.HOG0000586	OG0000497	n0																																		DR097_RS01720				DR100_RS01770						
N21.HOG0000587	OG0000498	n0																																		DR097_RS01800				DR100_RS03270						
N21.HOG0000588	OG0000499	n0																																		DR097_RS01500				DR100_RS02480						
N21.HOG0000589	OG0000500	n0																																		DR097_RS00840				DR100_RS01990						
N21.HOG0000590	OG0000501	n0																																		DR097_RS01455				DR100_RS01480						
N21.HOG0000591	OG0000502	n0																																		DR097_RS00420				DR100_RS00120						
N21.HOG0000592	OG0000503	n0																																		DR097_RS01060				DR100_RS00860						
N21.HOG0000593	OG0000504	n0																																		DR097_RS00925				DR100_RS00995						
N21.HOG0000594	OG0000505	n0																																		DR097_RS02180				DR100_RS02970						
N21.HOG0000595	OG0000506	n0																																		DR097_RS02190				DR100_RS02960						
N21.HOG0000596	OG0000507	n0																																		DR097_RS02225				DR100_RS02925						
N21.HOG0000597	OG0000508	n0																																		DR097_RS00180				DR100_RS00595						
N21.HOG0000598	OG0000509	n0																																		DR097_RS00145				DR100_RS00560						
N21.HOG0000599	OG0000510	n0																																		DR097_RS00135				DR100_RS00550						
N21.HOG0000600	OG0000511	n0																																		DR097_RS03290				DR100_RS00415						
N21.HOG0000601	OG0000512	n0																																		DR097_RS02645				DR100_RS01915						
N21.HOG0000602	OG0000513	n0																																		DR097_RS00650				DR100_RS01375						
N21.HOG0000603	OG0000514	n0																																		DR097_RS01185				DR100_RS01730						
N21.HOG0000604	OG0000515	n10																																		DR097_RS04270				DR100_RS04295						
N21.HOG0000605	OG0000515	n20																																		DR097_RS04275				DR100_RS04290						
N21.HOG0000606	OG0000516	n0																																		DR097_RS04580				DR100_RS04805						
N21.HOG0000607	OG0000517	n0																																						DR100_RS01125						
N21.HOG0000608	OG0000518	n0																																		DR097_RS01415				DR100_RS01520						
N21.HOG0000609	OG0000519	n0																																		DR097_RS01035				DR100_RS00885						
N21.HOG0000610	OG0000520	n0																																		DR097_RS00910				DR100_RS01010						
N21.HOG0000611	OG0000521	n0																																		DR097_RS00165				DR100_RS00580						
N21.HOG0000612	OG0000522	n0																																		DR097_RS00130				DR100_RS00545						
N21.HOG0000613	OG0000523	n0																																		DR097_RS00715				DR100_RS01440						
N21.HOG0000614	OG0000524	n0																																		DR097_RS01530				DR100_RS02455						
N21.HOG0000615	OG0000525	n0																																		DR097_RS04770				DR100_RS04860						
N21.HOG0000616	OG0000526	n14																																		DR097_RS04225				DR100_RS04195						
N21.HOG0000617	OG0000526	n28																																		DR097_RS04230										
N21.HOG0000618	OG0000527	n5																																		DR097_RS04395				DR100_RS04455						
N21.HOG0000619	OG0000527	n27																																		DR097_RS04390				DR100_RS04460						
N21.HOG0000620	OG0000528	n0																																		DR097_RS04575				DR100_RS02775						
N21.HOG0000621	OG0000529	n0																																		DR097_RS02735				DR100_RS03015						
N21.HOG0000622	OG0000530	n0																																		DR097_RS02115				DR100_RS03460						
N21.HOG0000623	OG0000531	n0																																		DR097_RS01630				DR100_RS00320						
N21.HOG0000624	OG0000532	n0																																		DR097_RS03520				DR100_RS03540						
N21.HOG0000625	OG0000533	n6																																		DR097_RS03360				DR100_RS00715						
N21.HOG0000626	OG0000534	n0																																		DR097_RS00050				DR100_RS00465						
N21.HOG0000627	OG0000535	n0																																		DR097_RS04745				DR100_RS04635						
N21.HOG0000628	OG0000536	n0																																		DR097_RS03385										
N21.HOG0000629	OG0000537	n0																																		DR097_RS01095				DR100_RS00825						
N21.HOG0000630	OG0000538	n0																																		DR097_RS00500				DR100_RS00040						
N21.HOG0000631	OG0000539	n0																																		DR097_RS00220				DR100_RS00635						
N21.HOG0000632	OG0000540	n0																																		DR097_RS01560				DR100_RS01830						
N21.HOG0000633	OG0000541	n0																																		DR097_RS01485				DR100_RS02495						
N21.HOG0000634	OG0000542	n0																																		DR097_RS00080				DR100_RS00495						
N21.HOG0000635	OG0000543	n8																																		DR097_RS02005				DR100_RS01640						
N21.HOG0000636	OG0000544	n0																																		DR097_RS04515				DR100_RS04560						
N21.HOG0000637	OG0000545	n0																																		DR097_RS02535				DR100_RS02100						
N21.HOG0000638	OG0000546	n0																																		DR097_RS01750				DR100_RS04445						
N21.HOG0000639	OG0000547	n0																																		DR097_RS04935				DR100_RS01680						
N21.HOG0000640	OG0000548	n0																																		DR097_RS03110				DR100_RS03425						
N21.HOG0000641	OG0000549	n0																																		DR097_RS04765				DR100_RS04865						
N21.HOG0000642	OG0000550	n0																																		DR097_RS00615				DR100_RS01340						
N21.HOG0000643	OG0000551	n0																																		DR097_RS01310				DR100_RS03160						
N21.HOG0000644	OG0000552	n7																																		DR097_RS01380										
N21.HOG0000645	OG0000552	n27																																						DR100_RS01555						
N21.HOG0000646	OG0000553	n0																																		DR097_RS04650				DR100_RS04780						
N21.HOG0000647	OG0000554	n0																																		DR097_RS02160				DR100_RS02285						
N21.HOG0000648	OG0000555	n0																																						DR100_RS04155						
N21.HOG0000649	OG0000556	n25																																		DR097_RS04700				DR100_RS04710						
N21.HOG0000650	OG0000557	n0																																		DR097_RS00355				DR100_RS00185						
N21.HOG0000651	OG0000558	n0																																		DR097_RS00385				DR100_RS00155						
N21.HOG0000652	OG0000559	n0																																		DR097_RS01855				DR100_RS02180						
N21.HOG0000653	OG0000560	n0																																		DR097_RS02550				DR100_RS02115						
N21.HOG0000654	OG0000561	n0																																		DR097_RS00515				DR100_RS00025						
N21.HOG0000655	OG0000562	n0																																		DR097_RS02545				DR100_RS02110						
N21.HOG0000656	OG0000563	n0																																		DR097_RS02565				DR100_RS02125						
N21.HOG0000657	OG0000564	n0																																		DR097_RS03805				DR100_RS03935						
N21.HOG0000658	OG0000565	n0																																		DR097_RS02490				DR100_RS02050						
N21.HOG0000659	OG0000566	n0																																		DR097_RS02505				DR100_RS02065						
N21.HOG0000660	OG0000567	n0																																		DR097_RS02530				DR100_RS02095						
N21.HOG0000661	OG0000568	n0																																		DR097_RS01135				DR100_RS00785						
N21.HOG0000662	OG0000569	n0																																		DR097_RS00380				DR100_RS00160						
N21.HOG0000663	OG0000570	n0																																		DR097_RS04520				DR100_RS04555						
N21.HOG0000664	OG0000571	n0																																		DR097_RS00370				DR100_RS00170						
N21.HOG0000665	OG0000572	n0																																		DR097_RS00350				DR100_RS00190						
N21.HOG0000666	OG0000573	n0																																		DR097_RS01860				DR100_RS02185						
N21.HOG0000667	OG0000574	n0																																						DR100_RS00230						
N21.HOG0000668	OG0000575	n0																																		DR097_RS00395				DR100_RS00145						
N21.HOG0000669	OG0000576	n0																																		DR097_RS01905				DR100_RS02230						
N21.HOG0000670	OG0000577	n0																																		DR097_RS01540				DR100_RS01810						
N21.HOG0000671	OG0000578	n0																																		DR097_RS01520				DR100_RS02465						
N21.HOG0000672	OG0000579	n0																																		DR097_RS03415				DR100_RS03380						
N21.HOG0000673	OG0000580	n0																																		DR097_RS04150				DR100_RS04170						
N21.HOG0000674	OG0000581	n0																																		DR097_RS03400				DR100_RS03395						
N21.HOG0000675	OG0000582	n0																																		DR097_RS04510				DR100_RS04565						
N21.HOG0000676	OG0000583	n0																																		DR097_RS01870				DR100_RS02195						
N21.HOG0000677	OG0000584	n0																																		DR097_RS02035				DR100_RS01610						
N21.HOG0000678	OG0000585	n0																																		DR097_RS02705				DR100_RS03870						
