HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_genes	MFC_MF11_genes	MFC_MF18_genes	MFC_MF22_genes	MFC_MF29_genes	MFC_MF30_genes	MFC_MF33_genes	MFC_Ms42_genes	MHP_111A_genes	MHP_112B_genes	MHP_116_genes	MHP_11_genes	MHP_1257_genes	MHP_131B_genes	MHP_133A_genes	MHP_153B_genes	MHP_154B_genes	MHP_168L_genes	MHP_168_genes	MHP_232_genes	MHP_4284_genes	MHP_7422_genes	MHP_7448_genes	MHP_98_genes	MHP_ES2L_genes	MHP_ES2_genes	MHP_F72C_genes	MHP_J_genes	MHP_KM014_genes	MHP_LH_genes	MHP_MHP650_genes	MHP_MHP653_genes	MHP_MHP679_genes	MHP_MHP682_genes	MHP_MHP691_genes	MHP_MHP694_genes	MHP_MHP696_genes	MHP_MHP699_genes	MHP_MHP709_genes	MHP_NCTC10127_genes	MHP_TB1_genes	MHP_UFV01_genes	MHP_UFV02_genes	MHP_Ue273_genes
N39.HOG0000272	OG0000247	n0	MFC_RS02355						DR085_RS02360	MYF_RS00095																																				
N39.HOG0000273	OG0000248	n0	MFC_RS02380						DR085_RS02385	MYF_RS00120																																				
N39.HOG0000274	OG0000249	n0	MFC_RS02385						DR085_RS02390	MYF_RS00125																																				
N39.HOG0000275	OG0000250	n0	MFC_RS02400						DR085_RS00015	MYF_RS00140																																				
N39.HOG0000276	OG0000251	n0	MFC_RS02430						DR085_RS00045	MYF_RS00170																																				
N39.HOG0000277	OG0000252	n0	MFC_RS02440						DR085_RS00055	MYF_RS00180																																				
N39.HOG0000278	OG0000253	n0	MFC_RS02445						DR085_RS00060	MYF_RS00185																																				
N39.HOG0000279	OG0000254	n0	MFC_RS02455						DR085_RS00070	MYF_RS00195																																				
N39.HOG0000280	OG0000255	n0	MFC_RS02465						DR085_RS00075	MYF_RS00205																																				
N39.HOG0000281	OG0000256	n0	MFC_RS02470						DR085_RS00080	MYF_RS00210																																				
N39.HOG0000282	OG0000257	n0	MFC_RS02495						DR085_RS00105	MYF_RS00235																																				
N39.HOG0000283	OG0000258	n0	MFC_RS02505						DR085_RS00115	MYF_RS00245																																				
N39.HOG0000284	OG0000259	n0	MFC_RS02535						DR085_RS00145	MYF_RS00275																																				
N39.HOG0000285	OG0000260	n0	MFC_RS02545						DR085_RS00155	MYF_RS00285																																				
N39.HOG0000286	OG0000261	n0	MFC_RS02555						DR085_RS03635	MYF_RS00295																																				
N39.HOG0000287	OG0000262	n0	MFC_RS02570						DR085_RS00180	MYF_RS00310																																				
N39.HOG0000288	OG0000263	n0	MFC_RS02585						DR085_RS00195	MYF_RS00325																																				
N39.HOG0000289	OG0000264	n0	MFC_RS02600						DR085_RS00210	MYF_RS00340																																				
N39.HOG0000290	OG0000265	n0	MFC_RS02610						DR085_RS00220	MYF_RS00350																																				
N39.HOG0000291	OG0000266	n0	MFC_RS02625						DR085_RS00235	MYF_RS00365																																				
N39.HOG0000292	OG0000267	n0	MFC_RS02640						DR085_RS00250	MYF_RS00380																																				
N39.HOG0000293	OG0000268	n0	MFC_RS02645						DR085_RS00255	MYF_RS00385																																				
N39.HOG0000294	OG0000269	n0	MFC_RS02660						DR085_RS00270	MYF_RS00400																																				
N39.HOG0000295	OG0000270	n0	MFC_RS02720						DR085_RS03815	MYF_RS02955																																				
N39.HOG0000296	OG0000271	n0	MFC_RS02725						DR085_RS02505	MYF_RS02950																																				
N39.HOG0000297	OG0000272	n0	MFC_RS02730						DR085_RS02510	MYF_RS02945																																				
N39.HOG0000298	OG0000273	n0	MFC_RS02735						DR085_RS02515	MYF_RS02940																																				
N39.HOG0000299	OG0000274	n0	MFC_RS02755						DR085_RS02530	MYF_RS02920																																				
N39.HOG0000300	OG0000275	n0	MFC_RS03455						DR085_RS03820	MYF_RS02915																																				
N39.HOG0000301	OG0000276	n0	MFC_RS02765						DR085_RS02540	MYF_RS02910																																				
N39.HOG0000302	OG0000277	n0	MFC_RS02775						DR085_RS03825	MYF_RS02900																																				
N39.HOG0000303	OG0000278	n0	MFC_RS02780						DR085_RS02555	MYF_RS02895																																				
N39.HOG0000304	OG0000279	n0	MFC_RS02790						DR085_RS02565	MYF_RS02885																																				
N39.HOG0000305	OG0000280	n0	MFC_RS02795						DR085_RS02570	MYF_RS02880																																				
N39.HOG0000306	OG0000281	n0	MFC_RS03255						DR085_RS02575	MYF_RS03275																																				
N39.HOG0000307	OG0000282	n0	MFC_RS02820						DR085_RS02600	MYF_RS02855																																				
N39.HOG0000308	OG0000283	n0	MFC_RS02825						DR085_RS02605	MYF_RS02850																																				
N39.HOG0000309	OG0000284	n0	MFC_RS02830						DR085_RS02610	MYF_RS02845																																				
N39.HOG0000310	OG0000285	n0	MFC_RS02835						DR085_RS03840	MYF_RS02840																																				
N39.HOG0000311	OG0000286	n0	MFC_RS02865						DR085_RS00925	MYF_RS01115																																				
N39.HOG0000312	OG0000287	n0	MFC_RS02890						DR085_RS00900	MYF_RS01090																																				
N39.HOG0000313	OG0000288	n0	MFC_RS02900						DR085_RS00890	MYF_RS01080																																				
N39.HOG0000314	OG0000289	n0	MFC_RS02905						DR085_RS00885	MYF_RS01075																																				
N39.HOG0000315	OG0000290	n0	MFC_RS03030						DR085_RS03270	MYF_RS00905																																				
N39.HOG0000316	OG0000291	n0	MFC_RS03040						DR085_RS00785	MYF_RS00915																																				
N39.HOG0000317	OG0000292	n0	MFC_RS03045						DR085_RS00790	MYF_RS00920																																				
N39.HOG0000318	OG0000293	n0	MFC_RS03050						DR085_RS00795	MYF_RS00925																																				
N39.HOG0000319	OG0000294	n0	MFC_RS03060						DR085_RS00805	MYF_RS00935																																				
N39.HOG0000320	OG0000295	n0	MFC_RS03065						DR085_RS00810	MYF_RS00940																																				
N39.HOG0000321	OG0000296	n0	MFC_RS03110						DR085_RS00850	MYF_RS01040																																				
N39.HOG0000322	OG0000297	n0	MFC_RS03115						DR085_RS00855	MYF_RS01045																																				
N39.HOG0000323	OG0000298	n0	MFC_RS02395						DR085_RS00010	MYF_RS00135																																				
N39.HOG0000324	OG0000299	n0	MFC_RS02415						DR085_RS00030	MYF_RS00155																																				
N39.HOG0000325	OG0000300	n0	MFC_RS02595						DR085_RS00205	MYF_RS00335																																				
N39.HOG0000326	OG0000301	n0	MFC_RS02630						DR085_RS00240	MYF_RS00370																																				
N39.HOG0000327	OG0000302	n0	MFC_RS02635						DR085_RS00245	MYF_RS00375																																				
N39.HOG0000328	OG0000303	n0	MFC_RS00835						DR085_RS00380	MYF_RS00515																																				
N39.HOG0000329	OG0000304	n0	MFC_RS00865						DR085_RS00415	MYF_RS00545																																				
N39.HOG0000330	OG0000305	n0	MFC_RS01010						DR085_RS00565	MYF_RS00690																																				
N39.HOG0000331	OG0000306	n0	MFC_RS01090						DR085_RS00650	MYF_RS00770																																				
N39.HOG0000332	OG0000307	n0	MFC_RS01130						DR085_RS00685	MYF_RS00810																																				
N39.HOG0000333	OG0000308	n0	MFC_RS03020						DR085_RS00765	MYF_RS00895																																				
N39.HOG0000334	OG0000309	n0	MFC_RS03075						DR085_RS00820	MYF_RS01005																																				
N39.HOG0000335	OG0000310	n0	MFC_RS02895						DR085_RS00895	MYF_RS01085																																				
N39.HOG0000336	OG0000311	n0	MFC_RS01220						DR085_RS00945	MYF_RS01140																																				
N39.HOG0000337	OG0000312	n0	MFC_RS01240						DR085_RS00965	MYF_RS01160																																				
N39.HOG0000338	OG0000313	n0	MFC_RS01290						DR085_RS02700	MYF_RS01210																																				
N39.HOG0000339	OG0000314	n0	MFC_RS01360						DR085_RS02785	MYF_RS01280																																				
N39.HOG0000340	OG0000315	n0	MFC_RS01390						DR085_RS02755	MYF_RS01310																																				
N39.HOG0000341	OG0000316	n0	MFC_RS01400						DR085_RS02745	MYF_RS01320																																				
N39.HOG0000342	OG0000317	n0	MFC_RS00110						DR085_RS02870	MYF_RS01360																																				
N39.HOG0000343	OG0000318	n0	MFC_RS00020						DR085_RS03900	MYF_RS01450																																				
N39.HOG0000344	OG0000319	n0	MFC_RS00420						DR085_RS01915	MYF_RS01555																																				
N39.HOG0000345	OG0000320	n0	MFC_RS00485						DR085_RS01850	MYF_RS01620																																				
N39.HOG0000346	OG0000321	n0	MFC_RS00550						DR085_RS01785	MYF_RS01685																																				
N39.HOG0000347	OG0000322	n0	MFC_RS00595						DR085_RS01740	MYF_RS01730																																				
N39.HOG0000348	OG0000323	n0	MFC_RS00725						DR085_RS01610	MYF_RS01860																																				
N39.HOG0000349	OG0000324	n0	MFC_RS01775						DR085_RS02115	MYF_RS01960																																				
N39.HOG0000350	OG0000325	n0	MFC_RS01815						DR085_RS02075	MYF_RS02000																																				
N39.HOG0000351	OG0000326	n0	MFC_RS01905						DR085_RS01980	MYF_RS02090																																				
N39.HOG0000352	OG0000327	n0	MFC_RS01910						DR085_RS01975	MYF_RS02095																																				
N39.HOG0000353	OG0000328	n0	MFC_RS01995						DR085_RS01045	MYF_RS02180																																				
N39.HOG0000354	OG0000329	n0	MFC_RS02020						DR085_RS01065	MYF_RS02200																																				
N39.HOG0000355	OG0000330	n0	MFC_RS02200						DR085_RS01250	MYF_RS02380																																				
N39.HOG0000356	OG0000331	n0	MFC_RS02315						DR085_RS01370	MYF_RS02495																																				
N39.HOG0000357	OG0000332	n0	MFC_RS01505						DR085_RS01470	MYF_RS02635																																				
N39.HOG0000358	OG0000333	n0	MFC_RS01515						DR085_RS01480	MYF_RS02645																																				
N39.HOG0000359	OG0000334	n0	MFC_RS01585						DR085_RS01545	MYF_RS02715																																				
N39.HOG0000360	OG0000335	n0	MFC_RS01595						DR085_RS03720	MYF_RS02725																																				
N39.HOG0000361	OG0000336	n0	MFC_RS02805						DR085_RS03835	MYF_RS02870																																				
N39.HOG0000362	OG0000337	n0	MFC_RS00280						DR085_RS02220	MYF_RS03105																																				
N39.HOG0000363	OG0000338	n0	MFC_RS00240						DR085_RS02260	MYF_RS03145																																				
N39.HOG0000364	OG0000339	n0	MFC_RS00505						DR085_RS01830	MYF_RS01640																																				
N39.HOG0000365	OG0000340	n0	MFC_RS00530						DR085_RS01805	MYF_RS01665																																				
N39.HOG0000366	OG0000341	n0	MFC_RS01755						DR085_RS02135	MYF_RS01940																																				
N39.HOG0000367	OG0000342	n0	MFC_RS01845						DR085_RS02045	MYF_RS02030																																				
N39.HOG0000368	OG0000343	n0	MFC_RS01525						DR085_RS01490	MYF_RS02655																																				
N39.HOG0000369	OG0000344	n0	MFC_RS00850						DR085_RS00395	MYF_RS00530																																				
N39.HOG0000370	OG0000345	n0	MFC_RS02130						DR085_RS01180	MYF_RS02310																																				
N39.HOG0000371	OG0000346	n0	MFC_RS02800						DR085_RS03830	MYF_RS02875																																				
N39.HOG0000372	OG0000347	n0	MFC_RS00620						DR085_RS01715	MYF_RS01755																																				
N39.HOG0000373	OG0000348	n0	MFC_RS01915						DR085_RS03760	MYF_RS02100																																				
N39.HOG0000374	OG0000349	n0	MFC_RS02745						DR085_RS02520	MYF_RS02930																																				
N39.HOG0000375	OG0000350	n0	MFC_RS03345						DR085_RS00655	MYF_RS03360																																				
N39.HOG0000376	OG0000351	n0	MFC_RS00785						DR085_RS00330	MYF_RS00465																																				
N39.HOG0000377	OG0000352	n0	MFC_RS01340						DR085_RS02815	MYF_RS01260																																				
N39.HOG0000378	OG0000353	n0	MFC_RS00590						DR085_RS01745	MYF_RS01725																																				
N39.HOG0000379	OG0000354	n0	MFC_RS00900						DR085_RS00450	MYF_RS00580																																				
N39.HOG0000380	OG0000355	n0	MFC_RS01315						DR085_RS03855	MYF_RS01235																																				
N39.HOG0000381	OG0000356	n0	MFC_RS01395						DR085_RS03870	MYF_RS01315																																				
N39.HOG0000382	OG0000357	n0	MFC_RS01485						DR085_RS03705	MYF_RS02615																																				
N39.HOG0000383	OG0000358	n0	MFC_RS01490						DR085_RS01455	MYF_RS02620																																				
N39.HOG0000384	OG0000359	n0	MFC_RS01885						DR085_RS03765	MYF_RS02070																																				
N39.HOG0000385	OG0000360	n0	MFC_RS02500						DR085_RS00110	MYF_RS00240																																				
N39.HOG0000386	OG0000361	n0	MFC_RS02530						DR085_RS00140	MYF_RS00270																																				
N39.HOG0000387	OG0000362	n0	MFC_RS02915						DR085_RS00875	MYF_RS01065																																				
N39.HOG0000388	OG0000363	n0	MFC_RS00660						DR085_RS03935	MYF_RS01795																																				
N39.HOG0000389	OG0000365	n0	MFC_RS00050						DR085_RS03915	MYF_RS01420																																				
N39.HOG0000390	OG0000366	n0	MFC_RS00080						DR085_RS02840	MYF_RS01390																																				
N39.HOG0000391	OG0000367	n0	MFC_RS00090						DR085_RS02850	MYF_RS01380																																				
N39.HOG0000392	OG0000368	n0	MFC_RS00175						DR085_RS02325	MYF_RS00060																																				
N39.HOG0000393	OG0000369	n0	MFC_RS00210						DR085_RS03780	MYF_RS00025																																				
N39.HOG0000394	OG0000370	n0	MFC_RS00215						DR085_RS02285	MYF_RS00020																																				
N39.HOG0000395	OG0000371	n0	MFC_RS00220						DR085_RS02280	MYF_RS00015																																				
N39.HOG0000396	OG0000372	n0	MFC_RS00225						DR085_RS02275	MYF_RS00010																																				
N39.HOG0000397	OG0000373	n0	MFC_RS00250						DR085_RS02250	MYF_RS03135																																				
N39.HOG0000398	OG0000374	n0	MFC_RS00260						DR085_RS02240	MYF_RS03125																																				
N39.HOG0000399	OG0000375	n0	MFC_RS00415						DR085_RS01920	MYF_RS01550																																				
N39.HOG0000400	OG0000376	n0	MFC_RS00470						DR085_RS01865	MYF_RS01605																																				
N39.HOG0000401	OG0000377	n0	MFC_RS00480						DR085_RS01855	MYF_RS01615																																				
N39.HOG0000402	OG0000378	n0	MFC_RS00515						DR085_RS01820	MYF_RS01650																																				
N39.HOG0000403	OG0000379	n0	MFC_RS00585						DR085_RS01750	MYF_RS01720																																				
N39.HOG0000404	OG0000380	n0	MFC_RS00610						DR085_RS01725	MYF_RS01745																																				
N39.HOG0000405	OG0000381	n0	MFC_RS00650						DR085_RS01685	MYF_RS01785																																				
N39.HOG0000406	OG0000382	n0	MFC_RS00680						DR085_RS01655	MYF_RS01815																																				
N39.HOG0000407	OG0000383	n0	MFC_RS00720						DR085_RS01615	MYF_RS01855																																				
N39.HOG0000408	OG0000384	n0	MFC_RS00790						DR085_RS00335	MYF_RS00470																																				
N39.HOG0000409	OG0000385	n0	MFC_RS00795						DR085_RS00340	MYF_RS00475																																				
N39.HOG0000410	OG0000386	n0	MFC_RS00815						DR085_RS00360	MYF_RS00495																																				
N39.HOG0000411	OG0000387	n0	MFC_RS00840						DR085_RS00385	MYF_RS00520																																				
N39.HOG0000412	OG0000388	n0	MFC_RS00845						DR085_RS03645	MYF_RS00525																																				
N39.HOG0000413	OG0000389	n0	MFC_RS00880						DR085_RS00430	MYF_RS00560																																				
N39.HOG0000414	OG0000390	n0	MFC_RS00990						DR085_RS00545	MYF_RS00670																																				
N39.HOG0000415	OG0000391	n0	MFC_RS01000						DR085_RS00555	MYF_RS00680																																				
N39.HOG0000416	OG0000392	n0	MFC_RS01030						DR085_RS00580	MYF_RS00705																																				
N39.HOG0000417	OG0000393	n0	MFC_RS01080						DR085_RS00635	MYF_RS00760																																				
N39.HOG0000418	OG0000394	n0	MFC_RS01145						DR085_RS00700	MYF_RS00825																																				
N39.HOG0000419	OG0000395	n0	MFC_RS01150						DR085_RS00705	MYF_RS00830																																				
N39.HOG0000420	OG0000396	n0	MFC_RS01280						DR085_RS02710	MYF_RS01200																																				
N39.HOG0000421	OG0000397	n0	MFC_RS01325						DR085_RS02665	MYF_RS01245																																				
N39.HOG0000422	OG0000398	n0	MFC_RS01330						DR085_RS02660	MYF_RS01250																																				
N39.HOG0000423	OG0000399	n0	MFC_RS01375						DR085_RS02770	MYF_RS01295																																				
N39.HOG0000424	OG0000400	n0	MFC_RS01450						DR085_RS01415	MYF_RS02580																																				
N39.HOG0000425	OG0000401	n0	MFC_RS01510						DR085_RS01475	MYF_RS02640																																				
N39.HOG0000426	OG0000402	n0	MFC_RS01520						DR085_RS01485	MYF_RS02650																																				
N39.HOG0000427	OG0000403	n0	MFC_RS01530						DR085_RS01495	MYF_RS02660																																				
N39.HOG0000428	OG0000404	n0	MFC_RS01555, MFC_RS03375						DR085_RS03710	MYF_RS02685																																				
N39.HOG0000429	OG0000405	n0	MFC_RS01570						DR085_RS01530	MYF_RS02700																																				
N39.HOG0000430	OG0000406	n0	MFC_RS01600						DR085_RS01560	MYF_RS02730																																				
N39.HOG0000431	OG0000407	n0	MFC_RS01605						DR085_RS03725	MYF_RS02735																																				
N39.HOG0000432	OG0000408	n0	MFC_RS01610						DR085_RS01570	MYF_RS02740																																				
N39.HOG0000433	OG0000409	n0	MFC_RS01615						DR085_RS01575	MYF_RS02745																																				
N39.HOG0000434	OG0000410	n0	MFC_RS01650						DR085_RS02955	MYF_RS02780																																				
N39.HOG0000435	OG0000411	n0	MFC_RS01660						DR085_RS02945	MYF_RS02790																																				
N39.HOG0000436	OG0000412	n0	MFC_RS01665						DR085_RS02940	MYF_RS02795																																				
N39.HOG0000437	OG0000413	n0	MFC_RS01705						DR085_RS02185	MYF_RS01890																																				
N39.HOG0000438	OG0000414	n0	MFC_RS01715						DR085_RS02175	MYF_RS01900																																				
N39.HOG0000439	OG0000415	n0	MFC_RS01720						DR085_RS02170	MYF_RS01905																																				
N39.HOG0000440	OG0000416	n0	MFC_RS01730						DR085_RS02160	MYF_RS01915																																				
N39.HOG0000441	OG0000417	n0	MFC_RS01760						DR085_RS02130	MYF_RS01945																																				
N39.HOG0000442	OG0000418	n0	MFC_RS01765						DR085_RS02125	MYF_RS01950																																				
N39.HOG0000443	OG0000419	n0	MFC_RS01825						DR085_RS02065	MYF_RS02010																																				
N39.HOG0000444	OG0000420	n0	MFC_RS01860						DR085_RS02030	MYF_RS02045																																				
N39.HOG0000445	OG0000421	n0	MFC_RS01890						DR085_RS01995	MYF_RS02075																																				
N39.HOG0000446	OG0000422	n0	MFC_RS01900						DR085_RS01985	MYF_RS02085																																				
N39.HOG0000447	OG0000423	n0	MFC_RS01955						DR085_RS01005	MYF_RS02140																																				
N39.HOG0000448	OG0000424	n0	MFC_RS01960						DR085_RS01010	MYF_RS02145																																				
N39.HOG0000449	OG0000425	n0	MFC_RS01970						DR085_RS01020	MYF_RS02155																																				
N39.HOG0000450	OG0000426	n0	MFC_RS01975						DR085_RS03680	MYF_RS02160																																				
N39.HOG0000451	OG0000427	n0	MFC_RS02000						DR085_RS03685	MYF_RS02185																																				
N39.HOG0000452	OG0000428	n0	MFC_RS02030						DR085_RS01075	MYF_RS02210																																				
N39.HOG0000453	OG0000429	n0	MFC_RS02120						DR085_RS01170	MYF_RS02300																																				
N39.HOG0000454	OG0000430	n0	MFC_RS02165						DR085_RS01215	MYF_RS02345																																				
N39.HOG0000455	OG0000431	n0	MFC_RS02175						DR085_RS01225	MYF_RS02355																																				
N39.HOG0000456	OG0000432	n0	MFC_RS02195						DR085_RS01245	MYF_RS02375																																				
N39.HOG0000457	OG0000433	n0	MFC_RS02205						DR085_RS01255	MYF_RS02385																																				
N39.HOG0000458	OG0000434	n0	MFC_RS02210						DR085_RS01260	MYF_RS02390																																				
N39.HOG0000459	OG0000435	n0	MFC_RS02225						DR085_RS01275	MYF_RS02405																																				
N39.HOG0000460	OG0000436	n0	MFC_RS03535						DR085_RS01315	MYF_RS02440																																				
N39.HOG0000461	OG0000437	n0	MFC_RS02270						DR085_RS01325	MYF_RS02450																																				
N39.HOG0000462	OG0000438	n0	MFC_RS02275						DR085_RS03700	MYF_RS02455																																				
N39.HOG0000463	OG0000439	n0	MFC_RS02280						DR085_RS01335	MYF_RS02460																																				
N39.HOG0000464	OG0000440	n0	MFC_RS02295						DR085_RS01350	MYF_RS02475																																				
N39.HOG0000465	OG0000441	n0	MFC_RS02335						DR085_RS01390	MYF_RS02515																																				
N39.HOG0000466	OG0000442	n0	MFC_RS02350						DR085_RS02355	MYF_RS00090																																				
N39.HOG0000467	OG0000443	n0	MFC_RS02410						DR085_RS00025	MYF_RS00150																																				
N39.HOG0000468	OG0000444	n0	MFC_RS02425						DR085_RS00040	MYF_RS00165																																				
N39.HOG0000469	OG0000445	n0	MFC_RS02450						DR085_RS00065	MYF_RS00190																																				
N39.HOG0000470	OG0000446	n0	MFC_RS02480						DR085_RS00090	MYF_RS00220																																				
N39.HOG0000471	OG0000447	n0	MFC_RS02485						DR085_RS00095	MYF_RS00225																																				
N39.HOG0000472	OG0000448	n0	MFC_RS02515						DR085_RS00125	MYF_RS00255																																				
N39.HOG0000473	OG0000449	n0	MFC_RS02540						DR085_RS00150	MYF_RS00280																																				
N39.HOG0000474	OG0000450	n0	MFC_RS02550						DR085_RS00160	MYF_RS00290																																				
N39.HOG0000475	OG0000451	n0	MFC_RS02590						DR085_RS00200	MYF_RS00330																																				
N39.HOG0000476	OG0000452	n0	MFC_RS02615						DR085_RS00225	MYF_RS00355																																				
N39.HOG0000477	OG0000453	n0	MFC_RS02650						DR085_RS00260	MYF_RS00390																																				
N39.HOG0000478	OG0000454	n5	MFC_RS03435, MFC_RS03440							MYF_RS03480, MYF_RS03485																																				
N39.HOG0000479	OG0000455	n0	MFC_RS02700						DR085_RS03810	MYF_RS02975																																				
N39.HOG0000480	OG0000456	n0	MFC_RS02815						DR085_RS02595	MYF_RS02860																																				
N39.HOG0000481	OG0000457	n0	MFC_RS02840						DR085_RS02620	MYF_RS02835																																				
N39.HOG0000482	OG0000458	n0	MFC_RS02885						DR085_RS00905	MYF_RS01095																																				
N39.HOG0000483	OG0000459	n0	MFC_RS02910						DR085_RS00880	MYF_RS01070																																				
N39.HOG0000484	OG0000460	n0	MFC_RS02920						DR085_RS00870	MYF_RS01060																																				
N39.HOG0000485	OG0000461	n0	MFC_RS03080						DR085_RS00825	MYF_RS01010																																				
N39.HOG0000486	OG0000462	n0	MFC_RS03085						DR085_RS00830	MYF_RS01015																																				
N39.HOG0000487	OG0000463	n0	MFC_RS03090						DR085_RS00835	MYF_RS01020																																				
N39.HOG0000488	OG0000464	n0	MFC_RS03100						DR085_RS00840	MYF_RS01030																																				
N39.HOG0000489	OG0000465	n0	MFC_RS03105						DR085_RS00845	MYF_RS01035																																				
N39.HOG0000490	OG0000466	n0	MFC_RS02620						DR085_RS00230	MYF_RS00360																																				
N39.HOG0000491	OG0000467	n0	MFC_RS03500						DR085_RS03670	MYF_RS03505																																				
N39.HOG0000492	OG0000468	n0	MFC_RS01370						DR085_RS02775	MYF_RS01290																																				
N39.HOG0000493	OG0000469	n0	MFC_RS00045						DR085_RS02995	MYF_RS01425																																				
N39.HOG0000494	OG0000470	n0	MFC_RS01950						DR085_RS01000	MYF_RS02135																																				
N39.HOG0000495	OG0000471	n0	MFC_RS02035						DR085_RS01080	MYF_RS02215																																				
N39.HOG0000496	OG0000472	n0	MFC_RS01680						DR085_RS02645	MYF_RS03535																																				
N39.HOG0000497	OG0000473	n0	MFC_RS02715						DR085_RS02495	MYF_RS02960																																				
N39.HOG0000498	OG0000474	n0	MFC_RS02710						DR085_RS02490	MYF_RS02965																																				
N39.HOG0000499	OG0000475	n0	MFC_RS02705						DR085_RS02485	MYF_RS02970																																				
N39.HOG0000500	OG0000476	n0	MFC_RS00345						DR085_RS02450	MYF_RS03040																																				
N39.HOG0000501	OG0000477	n0	MFC_RS03055						DR085_RS00800	MYF_RS00930																																				
N39.HOG0000502	OG0000478	n0	MFC_RS02770						DR085_RS02545	MYF_RS02905																																				
N39.HOG0000503	OG0000479	n0	MFC_RS00545						DR085_RS01790	MYF_RS01680																																				
N39.HOG0000504	OG0000480	n0	MFC_RS03300						DR085_RS03170	MYF_RS03350																																				
N39.HOG0000505	OG0000481	n0	MFC_RS01925						DR085_RS01960	MYF_RS02110																																				
N39.HOG0000506	OG0000482	n0	MFC_RS01790						DR085_RS02100	MYF_RS01975																																				
N39.HOG0000507	OG0000483	n0	MFC_RS00095						DR085_RS02855	MYF_RS01375																																				
N39.HOG0000508	OG0000484	n0	MFC_RS02420						DR085_RS03630	MYF_RS00160																																				
N39.HOG0000509	OG0000485	n0							DR085_RS01320	MYF_RS02445																																				
N39.HOG0000510	OG0000486	n0							DR085_RS02150	MYF_RS01925																																				
N39.HOG0000511	OG0000487	n0	MFC_RS00025						DR085_RS03905	MYF_RS01445																																				
N39.HOG0000512	OG0000488	n0	MFC_RS00065						DR085_RS02825	MYF_RS01405																																				
N39.HOG0000513	OG0000489	n0	MFC_RS00185						DR085_RS02315	MYF_RS00050																																				
N39.HOG0000514	OG0000490	n0	MFC_RS00245						DR085_RS02255	MYF_RS03140																																				
N39.HOG0000515	OG0000491	n0	MFC_RS00565						DR085_RS01770	MYF_RS01700																																				
N39.HOG0000516	OG0000492	n0	MFC_RS00640						DR085_RS01695	MYF_RS01775																																				
N39.HOG0000517	OG0000493	n0	MFC_RS00855						DR085_RS00400	MYF_RS00535																																				
N39.HOG0000518	OG0000494	n0	MFC_RS00905						DR085_RS00455	MYF_RS00585																																				
N39.HOG0000519	OG0000495	n0	MFC_RS01055						DR085_RS00610	MYF_RS00735																																				
N39.HOG0000520	OG0000496	n0	MFC_RS01065						DR085_RS00620	MYF_RS00745																																				
N39.HOG0000521	OG0000497	n0	MFC_RS01070						DR085_RS00625	MYF_RS00750																																				
N39.HOG0000522	OG0000498	n0	MFC_RS01140						DR085_RS00695	MYF_RS00820																																				
N39.HOG0000523	OG0000499	n0	MFC_RS01185						DR085_RS00740	MYF_RS00865																																				
N39.HOG0000524	OG0000500	n0	MFC_RS01335						DR085_RS02655	MYF_RS01255																																				
N39.HOG0000525	OG0000501	n0	MFC_RS01460						DR085_RS01425	MYF_RS02590																																				
N39.HOG0000526	OG0000502	n0	MFC_RS01800						DR085_RS02090	MYF_RS01985																																				
N39.HOG0000527	OG0000503	n0	MFC_RS01870						DR085_RS02015	MYF_RS02055																																				
N39.HOG0000528	OG0000504	n0	MFC_RS02005						DR085_RS01055	MYF_RS02190																																				
N39.HOG0000529	OG0000505	n0	MFC_RS02045						DR085_RS01090	MYF_RS02225																																				
N39.HOG0000530	OG0000506	n0	MFC_RS02055						DR085_RS01100	MYF_RS02235																																				
N39.HOG0000531	OG0000507	n0	MFC_RS02090						DR085_RS01135	MYF_RS02270																																				
N39.HOG0000532	OG0000508	n0	MFC_RS02475						DR085_RS00085	MYF_RS00215																																				
N39.HOG0000533	OG0000509	n0	MFC_RS02510						DR085_RS00120	MYF_RS00250																																				
N39.HOG0000534	OG0000510	n0	MFC_RS02520						DR085_RS00130	MYF_RS00260																																				
N39.HOG0000535	OG0000511	n0	MFC_RS02655						DR085_RS00265	MYF_RS00395																																				
N39.HOG0000536	OG0000512	n0	MFC_RS02925						DR085_RS00865	MYF_RS01055																																				
N39.HOG0000537	OG0000513	n0	MFC_RS02785						DR085_RS02560	MYF_RS02890																																				
N39.HOG0000538	OG0000514	n0							DR085_RS00585	MYF_RS00710																																				
N39.HOG0000539	OG0000516	n0	MFC_RS00030						DR085_RS02970	MYF_RS01440																																				
N39.HOG0000540	OG0000517	n0	MFC_RS00170						DR085_RS02330	MYF_RS00065																																				
N39.HOG0000541	OG0000518	n0	MFC_RS01500						DR085_RS01465	MYF_RS02630																																				
N39.HOG0000542	OG0000519	n0	MFC_RS01895						DR085_RS01990	MYF_RS02080																																				
N39.HOG0000543	OG0000520	n0	MFC_RS02025						DR085_RS01070	MYF_RS02205																																				
N39.HOG0000544	OG0000521	n0	MFC_RS02490						DR085_RS00100	MYF_RS00230																																				
N39.HOG0000545	OG0000522	n0	MFC_RS02525						DR085_RS00135	MYF_RS00265																																				
N39.HOG0000546	OG0000523	n0	MFC_RS02845						DR085_RS02625	MYF_RS02830																																				
