HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_genes	MFC_MF11_genes	MFC_MF18_genes	MFC_MF22_genes	MFC_MF29_genes	MFC_MF30_genes	MFC_MF33_genes	MFC_Ms42_genes	MHP_111A_genes	MHP_112B_genes	MHP_116_genes	MHP_11_genes	MHP_1257_genes	MHP_131B_genes	MHP_133A_genes	MHP_153B_genes	MHP_154B_genes	MHP_168L_genes	MHP_168_genes	MHP_232_genes	MHP_4284_genes	MHP_7422_genes	MHP_7448_genes	MHP_98_genes	MHP_ES2L_genes	MHP_ES2_genes	MHP_F72C_genes	MHP_J_genes	MHP_KM014_genes	MHP_LH_genes	MHP_MHP650_genes	MHP_MHP653_genes	MHP_MHP679_genes	MHP_MHP682_genes	MHP_MHP691_genes	MHP_MHP694_genes	MHP_MHP696_genes	MHP_MHP699_genes	MHP_MHP709_genes	MHP_NCTC10127_genes	MHP_TB1_genes	MHP_UFV01_genes	MHP_UFV02_genes	MHP_Ue273_genes
N33.HOG0000262	OG0000194	n0												B5C39_RS02215								MHP_RS01305																				EXC50_RS03395				
N33.HOG0000263	OG0000195	n0												B5C39_RS02210								MHP_RS01300																				EXC50_RS03390				
N33.HOG0000264	OG0000196	n0												B5C39_RS02190								MHP_RS01280																				EXC50_RS03370				
N33.HOG0000265	OG0000197	n0												B5C39_RS02185								MHP_RS01275																				EXC50_RS03365				
N33.HOG0000266	OG0000198	n0												B5C39_RS02170								MHP_RS01260																				EXC50_RS03350				
N33.HOG0000267	OG0000199	n0												B5C39_RS02165								MHP_RS01255																				EXC50_RS03345				
N33.HOG0000268	OG0000200	n0												B5C39_RS02150								MHP_RS01245																				EXC50_RS03330				
N33.HOG0000269	OG0000201	n0												B5C39_RS02140								MHP_RS01235																				EXC50_RS03320				
N33.HOG0000270	OG0000202	n0												B5C39_RS02085								MHP_RS01180																				EXC50_RS03265				
N33.HOG0000271	OG0000203	n0												B5C39_RS02080								MHP_RS01175																				EXC50_RS03260				
N33.HOG0000272	OG0000204	n0												B5C39_RS02075								MHP_RS01170																				EXC50_RS03255				
N33.HOG0000273	OG0000205	n0												B5C39_RS02070								MHP_RS01165																				EXC50_RS03250				
N33.HOG0000274	OG0000206	n0												B5C39_RS02050								MHP_RS01145																				EXC50_RS03230				
N33.HOG0000275	OG0000207	n0												B5C39_RS02035								MHP_RS01130																				EXC50_RS03215				
N33.HOG0000276	OG0000208	n0												B5C39_RS02030								MHP_RS01125																				EXC50_RS03210				
N33.HOG0000277	OG0000209	n0												B5C39_RS02025								MHP_RS01120																				EXC50_RS03205				
N33.HOG0000278	OG0000210	n0												B5C39_RS01980								MHP_RS01075																				EXC50_RS03160				
N33.HOG0000279	OG0000211	n0												B5C39_RS01970								MHP_RS01065																				EXC50_RS03150				
N33.HOG0000280	OG0000212	n0												B5C39_RS01960								MHP_RS01055																				EXC50_RS03140				
N33.HOG0000281	OG0000213	n0												B5C39_RS01955								MHP_RS03600																				EXC50_RS03135				
N33.HOG0000282	OG0000214	n0												B5C39_RS01950								MHP_RS01050																				EXC50_RS03130				
N33.HOG0000283	OG0000215	n0												B5C39_RS01945								MHP_RS01045																				EXC50_RS03125				
N33.HOG0000284	OG0000216	n0												B5C39_RS01940								MHP_RS01040																				EXC50_RS03120				
N33.HOG0000285	OG0000217	n0												B5C39_RS01935								MHP_RS01035																				EXC50_RS03115				
N33.HOG0000286	OG0000218	n0												B5C39_RS01925								MHP_RS01025																				EXC50_RS03105				
N33.HOG0000287	OG0000219	n0												B5C39_RS01920								MHP_RS01020																				EXC50_RS03100				
N33.HOG0000288	OG0000220	n0												B5C39_RS01915								MHP_RS01015																				EXC50_RS03095				
N33.HOG0000289	OG0000221	n0												B5C39_RS01910								MHP_RS01010																				EXC50_RS03090				
N33.HOG0000290	OG0000222	n0												B5C39_RS01905								MHP_RS01005																				EXC50_RS03085				
N33.HOG0000291	OG0000223	n0												B5C39_RS01900								MHP_RS01000																				EXC50_RS03080				
N33.HOG0000292	OG0000224	n0												B5C39_RS01890								MHP_RS00990																				EXC50_RS03070				
N33.HOG0000293	OG0000225	n0												B5C39_RS01880								MHP_RS00980																				EXC50_RS03060				
N33.HOG0000294	OG0000226	n0												B5C39_RS01875								MHP_RS00975																				EXC50_RS03055				
N33.HOG0000295	OG0000227	n0												B5C39_RS01870								MHP_RS00970																				EXC50_RS03050				
N33.HOG0000296	OG0000228	n0												B5C39_RS03945								MHP_RS04010																				EXC50_RS03045				
N33.HOG0000297	OG0000229	n0												B5C39_RS01860								MHP_RS00960																				EXC50_RS03040				
N33.HOG0000298	OG0000230	n0												B5C39_RS01855								MHP_RS00955																				EXC50_RS03035				
N33.HOG0000299	OG0000231	n0												B5C39_RS01845								MHP_RS00945																				EXC50_RS03025				
N33.HOG0000300	OG0000232	n0												B5C39_RS01835								MHP_RS00935																				EXC50_RS03015				
N33.HOG0000301	OG0000233	n0												B5C39_RS01815								MHP_RS00915																				EXC50_RS02995				
N33.HOG0000302	OG0000234	n0												B5C39_RS01780								MHP_RS00880																				EXC50_RS02960				
N33.HOG0000303	OG0000235	n0												B5C39_RS01770								MHP_RS00870																				EXC50_RS02950				
N33.HOG0000304	OG0000236	n0												B5C39_RS01765								MHP_RS00865																				EXC50_RS02945				
N33.HOG0000305	OG0000237	n0												B5C39_RS01760								MHP_RS00860																				EXC50_RS02940				
N33.HOG0000306	OG0000238	n0												B5C39_RS01750								MHP_RS00850																				EXC50_RS02930				
N33.HOG0000307	OG0000239	n0												B5C39_RS00165								MHP_RS02890																				EXC50_RS01785				
N33.HOG0000308	OG0000240	n0												B5C39_RS00170								MHP_RS02895																				EXC50_RS01790				
N33.HOG0000309	OG0000241	n0												B5C39_RS00180								MHP_RS02905																				EXC50_RS01800				
N33.HOG0000310	OG0000242	n0												B5C39_RS00185								MHP_RS02910																				EXC50_RS01805				
N33.HOG0000311	OG0000243	n0												B5C39_RS00190								MHP_RS02915																				EXC50_RS01810				
N33.HOG0000312	OG0000244	n0												B5C39_RS00200								MHP_RS02925																				EXC50_RS01820				
N33.HOG0000313	OG0000245	n0												B5C39_RS00210								MHP_RS02935																				EXC50_RS01830				
N33.HOG0000314	OG0000246	n0												B5C39_RS00955								MHP_RS00150																				EXC50_RS00140				
N33.HOG0000315	OG0000247	n0												B5C39_RS00965								MHP_RS00160																				EXC50_RS00150				
N33.HOG0000316	OG0000248	n0												B5C39_RS00975								MHP_RS00170																				EXC50_RS00160				
N33.HOG0000317	OG0000249	n0												B5C39_RS00980								MHP_RS00175																				EXC50_RS00165				
N33.HOG0000318	OG0000250	n0												B5C39_RS00995								MHP_RS00190																				EXC50_RS00180				
N33.HOG0000319	OG0000251	n0												B5C39_RS01030								MHP_RS00215																				EXC50_RS00215				
N33.HOG0000320	OG0000252	n0												B5C39_RS01040								MHP_RS00225																				EXC50_RS00225				
N33.HOG0000321	OG0000253	n0												B5C39_RS01045								MHP_RS00230																				EXC50_RS00230				
N33.HOG0000322	OG0000254	n0												B5C39_RS01055								MHP_RS00240																				EXC50_RS00240				
N33.HOG0000323	OG0000255	n0												B5C39_RS01065								MHP_RS00250																				EXC50_RS00250				
N33.HOG0000324	OG0000256	n0												B5C39_RS01070								MHP_RS00255																				EXC50_RS00255				
N33.HOG0000325	OG0000257	n0												B5C39_RS01095								MHP_RS00280																				EXC50_RS00280				
N33.HOG0000326	OG0000258	n0												B5C39_RS01105								MHP_RS00290																				EXC50_RS00290				
N33.HOG0000327	OG0000259	n0												B5C39_RS01135								MHP_RS00320																				EXC50_RS00320				
N33.HOG0000328	OG0000260	n0												B5C39_RS01145								MHP_RS00330																				EXC50_RS00330				
N33.HOG0000329	OG0000261	n0												B5C39_RS01155								MHP_RS00340																				EXC50_RS00340				
N33.HOG0000330	OG0000262	n0												B5C39_RS01175								MHP_RS00355																				EXC50_RS00360				
N33.HOG0000331	OG0000263	n0												B5C39_RS01190								MHP_RS00370																				EXC50_RS00375				
N33.HOG0000332	OG0000264	n0												B5C39_RS01205								MHP_RS00385																				EXC50_RS00390				
N33.HOG0000333	OG0000265	n0												B5C39_RS01215								MHP_RS00395																				EXC50_RS00400				
N33.HOG0000334	OG0000266	n0												B5C39_RS01235								MHP_RS00415																				EXC50_RS00420				
N33.HOG0000335	OG0000267	n0												B5C39_RS01250								MHP_RS00430																				EXC50_RS00435				
N33.HOG0000336	OG0000268	n0												B5C39_RS02480								MHP_RS01570																				EXC50_RS03665				
N33.HOG0000337	OG0000269	n0												B5C39_RS02465								MHP_RS01555																				EXC50_RS03650				
N33.HOG0000338	OG0000270	n0												B5C39_RS00680								MHP_RS03410																				EXC50_RS02335				
N33.HOG0000339	OG0000271	n0												B5C39_RS00675								MHP_RS03405																				EXC50_RS02330				
N33.HOG0000340	OG0000272	n0												B5C39_RS00670								MHP_RS03400																				EXC50_RS02325				
N33.HOG0000341	OG0000273	n0												B5C39_RS00665								MHP_RS03395																				EXC50_RS02320				
N33.HOG0000342	OG0000274	n0												B5C39_RS00645								MHP_RS03375																				EXC50_RS02300				
N33.HOG0000343	OG0000275	n0												B5C39_RS00640								MHP_RS03370																				EXC50_RS02295				
N33.HOG0000344	OG0000276	n0												B5C39_RS00635								MHP_RS03365																				EXC50_RS02290				
N33.HOG0000345	OG0000277	n0												B5C39_RS00625								MHP_RS03355																				EXC50_RS02280				
N33.HOG0000346	OG0000278	n0												B5C39_RS00620								MHP_RS03350																				EXC50_RS02275				
N33.HOG0000347	OG0000279	n0												B5C39_RS00610								MHP_RS03340																				EXC50_RS02265				
N33.HOG0000348	OG0000280	n0												B5C39_RS00605								MHP_RS03335																				EXC50_RS02260				
N33.HOG0000349	OG0000281	n0												B5C39_RS00600								MHP_RS03680																				EXC50_RS02255				
N33.HOG0000350	OG0000282	n0												B5C39_RS00575								MHP_RS03310																				EXC50_RS02230				
N33.HOG0000351	OG0000283	n0												B5C39_RS00570								MHP_RS03305																				EXC50_RS02225				
N33.HOG0000352	OG0000284	n0												B5C39_RS00565								MHP_RS03300																				EXC50_RS02220				
N33.HOG0000353	OG0000285	n0												B5C39_RS00560								MHP_RS03295																				EXC50_RS02215				
N33.HOG0000354	OG0000286	n0												B5C39_RS02700								MHP_RS02290																				EXC50_RS01270				
N33.HOG0000355	OG0000287	n0												B5C39_RS02795								MHP_RS02380																				EXC50_RS01365				
N33.HOG0000356	OG0000288	n0												B5C39_RS02805								MHP_RS02390																				EXC50_RS01375				
N33.HOG0000357	OG0000289	n0												B5C39_RS02810								MHP_RS02395																				EXC50_RS01380				
N33.HOG0000358	OG0000290	n0												B5C39_RS02920								MHP_RS02510																				EXC50_RS01490				
N33.HOG0000359	OG0000291	n0												B5C39_RS02910								MHP_RS02500																				EXC50_RS01480				
N33.HOG0000360	OG0000292	n0												B5C39_RS02905								MHP_RS02495																				EXC50_RS01475				
N33.HOG0000361	OG0000293	n0												B5C39_RS02900								MHP_RS02490																				EXC50_RS01470				
N33.HOG0000362	OG0000294	n0												B5C39_RS02890								MHP_RS02475																				EXC50_RS01460				
N33.HOG0000363	OG0000295	n0												B5C39_RS02885								MHP_RS02470																				EXC50_RS01455				
N33.HOG0000364	OG0000296	n0												B5C39_RS02845								MHP_RS02430																				EXC50_RS01415				
N33.HOG0000365	OG0000297	n0												B5C39_RS02840								MHP_RS02425																				EXC50_RS01410				
N33.HOG0000366	OG0000298	n0												B5C39_RS00990								MHP_RS00185																				EXC50_RS00175				
N33.HOG0000367	OG0000299	n0												B5C39_RS01015								MHP_RS03590																				EXC50_RS00200				
N33.HOG0000368	OG0000300	n0												B5C39_RS01200								MHP_RS00380																				EXC50_RS00385				
N33.HOG0000369	OG0000301	n0												B5C39_RS01240								MHP_RS00420																				EXC50_RS00425				
N33.HOG0000370	OG0000302	n0												B5C39_RS01245								MHP_RS00425																				EXC50_RS00430				
N33.HOG0000371	OG0000303	n0												B5C39_RS02335								MHP_RS01425																				EXC50_RS03525				
N33.HOG0000372	OG0000304	n0												B5C39_RS01830								MHP_RS00930																				EXC50_RS03010				
N33.HOG0000373	OG0000305	n0												B5C39_RS00100								MHP_RS02825																				EXC50_RS01720				
N33.HOG0000374	OG0000306	n0												B5C39_RS03080								MHP_RS02665																				EXC50_RS01645				
N33.HOG0000375	OG0000307	n0												B5C39_RS03040								MHP_RS02630																				EXC50_RS01610				
N33.HOG0000376	OG0000308	n0												B5C39_RS02940								MHP_RS02530																				EXC50_RS01510				
N33.HOG0000377	OG0000309	n0												B5C39_RS02875								MHP_RS02460																				EXC50_RS01445				
N33.HOG0000378	OG0000310	n0												B5C39_RS02800								MHP_RS02385																				EXC50_RS01370				
N33.HOG0000379	OG0000311	n0												B5C39_RS02760								MHP_RS02350																				EXC50_RS01330				
N33.HOG0000380	OG0000312	n0												B5C39_RS02745								MHP_RS02335																				EXC50_RS01315				
N33.HOG0000381	OG0000313	n0												B5C39_RS03110								MHP_RS01595																				EXC50_RS00540				
N33.HOG0000382	OG0000314	n0												B5C39_RS03460								MHP_RS01920																				EXC50_RS00900				
N33.HOG0000383	OG0000315	n0												B5C39_RS03490								MHP_RS01950																				EXC50_RS00930				
N33.HOG0000384	OG0000316	n0												B5C39_RS03500								MHP_RS01960																				EXC50_RS00940				
N33.HOG0000385	OG0000317	n0												B5C39_RS03590								MHP_RS02050																				EXC50_RS01030				
N33.HOG0000386	OG0000318	n0												B5C39_RS03505								MHP_RS01965																				EXC50_RS00945				
N33.HOG0000387	OG0000319	n0												B5C39_RS02510								MHP_RS02105																				EXC50_RS01080				
N33.HOG0000388	OG0000320	n0												B5C39_RS02645								MHP_RS02235																				EXC50_RS01215				
N33.HOG0000389	OG0000321	n0												B5C39_RS01565								MHP_RS00670																				EXC50_RS02755				
N33.HOG0000390	OG0000322	n0												B5C39_RS01520								MHP_RS00625																				EXC50_RS02710				
N33.HOG0000391	OG0000323	n0												B5C39_RS01390								MHP_RS00495																				EXC50_RS02580				
N33.HOG0000392	OG0000324	n0												B5C39_RS02550								MHP_RS02145																				EXC50_RS01120				
N33.HOG0000393	OG0000325	n0												B5C39_RS02205								MHP_RS01295																				EXC50_RS03385				
N33.HOG0000394	OG0000326	n0												B5C39_RS02110								MHP_RS01205																				EXC50_RS03290				
N33.HOG0000395	OG0000327	n0												B5C39_RS02105								MHP_RS01200																				EXC50_RS03285				
N33.HOG0000396	OG0000328	n0												B5C39_RS02020								MHP_RS01115																				EXC50_RS03200				
N33.HOG0000397	OG0000329	n0												B5C39_RS02000								MHP_RS01095																				EXC50_RS03180				
N33.HOG0000398	OG0000330	n0												B5C39_RS01805								MHP_RS00905																				EXC50_RS02985				
N33.HOG0000399	OG0000331	n0												B5C39_RS00195								MHP_RS02920																				EXC50_RS01815				
N33.HOG0000400	OG0000332	n0												B5C39_RS00300								MHP_RS03045																				EXC50_RS01950				
N33.HOG0000401	OG0000333	n0												B5C39_RS00310								MHP_RS03055																				EXC50_RS01960				
N33.HOG0000402	OG0000334	n0												B5C39_RS00410								MHP_RS03150																				EXC50_RS02065				
N33.HOG0000403	OG0000335	n0												B5C39_RS00420								MHP_RS03160																				EXC50_RS02075				
N33.HOG0000404	OG0000336	n0												B5C39_RS00590								MHP_RS03325																				EXC50_RS02245				
N33.HOG0000405	OG0000337	n0												B5C39_RS00770								MHP_RS03495																				EXC50_RS02415				
N33.HOG0000406	OG0000338	n0												B5C39_RS00810								MHP_RS03535																				EXC50_RS02455				
N33.HOG0000407	OG0000339	n0												B5C39_RS02615								MHP_RS02210																				EXC50_RS01185				
N33.HOG0000408	OG0000340	n0												B5C39_RS01585								MHP_RS00690																				EXC50_RS02775				
N33.HOG0000409	OG0000341	n0												B5C39_RS02570								MHP_RS02165																				EXC50_RS01140				
N33.HOG0000410	OG0000342	n0												B5C39_RS02175								MHP_RS01265																				EXC50_RS03355				
N33.HOG0000411	OG0000343	n0												B5C39_RS00320								MHP_RS03065																				EXC50_RS01970				
N33.HOG0000412	OG0000344	n0												B5C39_RS02320								MHP_RS01410																				EXC50_RS03510				
N33.HOG0000413	OG0000345	n0												B5C39_RS01885								MHP_RS00985																				EXC50_RS03065				
N33.HOG0000414	OG0000346	n0												B5C39_RS03940								MHP_RS03330																				EXC50_RS02250				
N33.HOG0000415	OG0000347	n0												B5C39_RS01495								MHP_RS00600																				EXC50_RS02685				
N33.HOG0000416	OG0000348	n0												B5C39_RS02100								MHP_RS01195																				EXC50_RS03280				
N33.HOG0000417	OG0000349	n0												B5C39_RS00655								MHP_RS03385																				EXC50_RS02310				
N33.HOG0000418	OG0000350	n0												B5C39_RS03030								MHP_RS02620																				EXC50_RS01600				
N33.HOG0000419	OG0000351	n0												B5C39_RS02405								MHP_RS01495																				EXC50_RS03590				
N33.HOG0000420	OG0000352	n0												B5C39_RS03440								MHP_RS01900																				EXC50_RS00880				
N33.HOG0000421	OG0000353	n0												B5C39_RS01525								MHP_RS00630																				EXC50_RS02715				
N33.HOG0000422	OG0000354	n0												B5C39_RS02260								MHP_RS01355																				EXC50_RS03450				
N33.HOG0000423	OG0000355	n0												B5C39_RS03410								MHP_RS01875																				EXC50_RS00850				
N33.HOG0000424	OG0000356	n0												B5C39_RS03495								MHP_RS01955																				EXC50_RS00935				
N33.HOG0000425	OG0000357	n0												B5C39_RS00280								MHP_RS03025																				EXC50_RS01930				
N33.HOG0000426	OG0000358	n0												B5C39_RS00285								MHP_RS03030																				EXC50_RS01935				
N33.HOG0000427	OG0000359	n0												B5C39_RS02130								MHP_RS01225																				EXC50_RS03310				
N33.HOG0000428	OG0000360	n0												B5C39_RS01100								MHP_RS00285																				EXC50_RS00285				
N33.HOG0000429	OG0000361	n0												B5C39_RS01130								MHP_RS00315																				EXC50_RS00315				
N33.HOG0000430	OG0000362	n0												B5C39_RS02820								MHP_RS02405																				EXC50_RS01390				
N33.HOG0000431	OG0000363	n0												B5C39_RS03800								MHP_RS03990																				EXC50_RS02645				
N33.HOG0000432	OG0000364	n17												B5C39_RS03710								MHP_RS03780																				EXC50_RS03915				
N33.HOG0000433	OG0000364	n26												B5C39_RS03715								MHP_RS03785																				EXC50_RS03920				
N33.HOG0000434	OG0000365	n0												B5C39_RS03540								MHP_RS01995																				EXC50_RS00975				
N33.HOG0000435	OG0000366	n0												B5C39_RS03560								MHP_RS02020																				EXC50_RS01000				
N33.HOG0000436	OG0000367	n0												B5C39_RS03570								MHP_RS02030																				EXC50_RS01010				
N33.HOG0000437	OG0000368	n0												B5C39_RS00875								MHP_RS00060																				EXC50_RS00060				
N33.HOG0000438	OG0000369	n0												B5C39_RS00840								MHP_RS00025																				EXC50_RS00025				
N33.HOG0000439	OG0000370	n0												B5C39_RS00835								MHP_RS00020																				EXC50_RS00020				
N33.HOG0000440	OG0000371	n0												B5C39_RS00830								MHP_RS00015																				EXC50_RS00015				
N33.HOG0000441	OG0000372	n0												B5C39_RS00825								MHP_RS00010																				EXC50_RS00010				
N33.HOG0000442	OG0000373	n0												B5C39_RS00800								MHP_RS03525																				EXC50_RS02445				
N33.HOG0000443	OG0000374	n0												B5C39_RS00790								MHP_RS03515																				EXC50_RS02435				
N33.HOG0000444	OG0000375	n0												B5C39_RS02505								MHP_RS02100																				EXC50_RS01075				
N33.HOG0000445	OG0000376	n0												B5C39_RS02660								MHP_RS02250																				EXC50_RS01230				
N33.HOG0000446	OG0000377	n0												B5C39_RS02650								MHP_RS02240																				EXC50_RS01220				
N33.HOG0000447	OG0000378	n0												B5C39_RS01605								MHP_RS00710																				EXC50_RS02795				
N33.HOG0000448	OG0000379	n0												B5C39_RS01530								MHP_RS00635																				EXC50_RS02720				
N33.HOG0000449	OG0000380	n0												B5C39_RS01505								MHP_RS00610																				EXC50_RS02695				
N33.HOG0000450	OG0000381	n0												B5C39_RS01465								MHP_RS00570																				EXC50_RS02655				
N33.HOG0000451	OG0000382	n0												B5C39_RS01435								MHP_RS00540																				EXC50_RS02625				
N33.HOG0000452	OG0000383	n0												B5C39_RS01395								MHP_RS00500																				EXC50_RS02585				
N33.HOG0000453	OG0000384	n0												B5C39_RS02380								MHP_RS01470																				EXC50_RS03570				
N33.HOG0000454	OG0000385	n0												B5C39_RS02375								MHP_RS01465																				EXC50_RS03565				
N33.HOG0000455	OG0000386	n0												B5C39_RS02355								MHP_RS01445																				EXC50_RS03545				
N33.HOG0000456	OG0000387	n0												B5C39_RS02330								MHP_RS01420																				EXC50_RS03520				
N33.HOG0000457	OG0000388	n0												B5C39_RS02325								MHP_RS01415																				EXC50_RS03515				
N33.HOG0000458	OG0000389	n0												B5C39_RS02280								MHP_RS01375																				EXC50_RS03470				
N33.HOG0000459	OG0000390	n0												B5C39_RS00120								MHP_RS02845																				EXC50_RS01740				
N33.HOG0000460	OG0000391	n0												B5C39_RS00110								MHP_RS02835																				EXC50_RS01730				
N33.HOG0000461	OG0000392	n0												B5C39_RS00085								MHP_RS02810																				EXC50_RS01705				
N33.HOG0000462	OG0000393	n0												B5C39_RS00030								MHP_RS02755																				EXC50_RS01650				
N33.HOG0000463	OG0000394	n0												B5C39_RS03005								MHP_RS02595																				EXC50_RS01575				
N33.HOG0000464	OG0000395	n0												B5C39_RS03000								MHP_RS02590																				EXC50_RS01570				
N33.HOG0000465	OG0000396	n0												B5C39_RS02705								MHP_RS02295																				EXC50_RS01275				
N33.HOG0000466	OG0000397	n0												B5C39_RS03425								MHP_RS01885																				EXC50_RS00865				
N33.HOG0000467	OG0000398	n0												B5C39_RS03430								MHP_RS01890																				EXC50_RS00870				
N33.HOG0000468	OG0000399	n0												B5C39_RS03475								MHP_RS01935																				EXC50_RS00915				
N33.HOG0000469	OG0000400	n0												B5C39_RS00245								MHP_RS02990																				EXC50_RS01895				
N33.HOG0000470	OG0000401	n0												B5C39_RS00305								MHP_RS03050																				EXC50_RS01955				
N33.HOG0000471	OG0000402	n0												B5C39_RS00315								MHP_RS03060																				EXC50_RS01965				
N33.HOG0000472	OG0000403	n0												B5C39_RS00325								MHP_RS03070																				EXC50_RS01975				
N33.HOG0000473	OG0000404	n0												B5C39_RS00355								MHP_RS03100																				EXC50_RS02005				
N33.HOG0000474	OG0000405	n0												B5C39_RS00370								MHP_RS03115																				EXC50_RS02020				
N33.HOG0000475	OG0000406	n0												B5C39_RS00425								MHP_RS03165																				EXC50_RS02080				
N33.HOG0000476	OG0000407	n0												B5C39_RS00430								MHP_RS03170																				EXC50_RS02085				
N33.HOG0000477	OG0000408	n0												B5C39_RS00435								MHP_RS03175																				EXC50_RS02090				
N33.HOG0000478	OG0000409	n0												B5C39_RS00440								MHP_RS03180																				EXC50_RS02095				
N33.HOG0000479	OG0000410	n0												B5C39_RS00500								MHP_RS03240																				EXC50_RS02155				
N33.HOG0000480	OG0000411	n0												B5C39_RS00490								MHP_RS03230																				EXC50_RS02145				
N33.HOG0000481	OG0000412	n0												B5C39_RS00485								MHP_RS03225																				EXC50_RS02140				
N33.HOG0000482	OG0000413	n0												B5C39_RS01380								MHP_RS00485																				EXC50_RS02570				
N33.HOG0000483	OG0000414	n0												B5C39_RS01370								MHP_RS00475																				EXC50_RS02560				
N33.HOG0000484	OG0000415	n0												B5C39_RS01365								MHP_RS00470																				EXC50_RS02555				
N33.HOG0000485	OG0000416	n0												B5C39_RS01355								MHP_RS00460																				EXC50_RS02545				
N33.HOG0000486	OG0000417	n0												B5C39_RS02565								MHP_RS02160																				EXC50_RS01135				
N33.HOG0000487	OG0000418	n0												B5C39_RS02560								MHP_RS02155																				EXC50_RS01130				
N33.HOG0000488	OG0000419	n0												B5C39_RS02195								MHP_RS01285																				EXC50_RS03375				
N33.HOG0000489	OG0000420	n0												B5C39_RS02160								MHP_RS01250																				EXC50_RS03340				
N33.HOG0000490	OG0000421	n0												B5C39_RS02125								MHP_RS01220																				EXC50_RS03305				
N33.HOG0000491	OG0000422	n0												B5C39_RS02115								MHP_RS01210																				EXC50_RS03295				
N33.HOG0000492	OG0000423	n0												B5C39_RS02060								MHP_RS01155																				EXC50_RS03240				
N33.HOG0000493	OG0000424	n0												B5C39_RS02055								MHP_RS01150																				EXC50_RS03235				
N33.HOG0000494	OG0000425	n0												B5C39_RS02045								MHP_RS01140																				EXC50_RS03225				
N33.HOG0000495	OG0000426	n0												B5C39_RS02040								MHP_RS01135																				EXC50_RS03220				
N33.HOG0000496	OG0000427	n0												B5C39_RS02015								MHP_RS01110																				EXC50_RS03195				
N33.HOG0000497	OG0000428	n0												B5C39_RS01990								MHP_RS01085																				EXC50_RS03170				
N33.HOG0000498	OG0000429	n0												B5C39_RS01895								MHP_RS00995																				EXC50_RS03075				
N33.HOG0000499	OG0000430	n0												B5C39_RS01850								MHP_RS00950																				EXC50_RS03030				
N33.HOG0000500	OG0000431	n0												B5C39_RS01840								MHP_RS00940																				EXC50_RS03020				
N33.HOG0000501	OG0000432	n0												B5C39_RS01810								MHP_RS00910																				EXC50_RS02990				
N33.HOG0000502	OG0000433	n0												B5C39_RS01795								MHP_RS00895																				EXC50_RS02975				
N33.HOG0000503	OG0000434	n0												B5C39_RS01790								MHP_RS00890																				EXC50_RS02970				
N33.HOG0000504	OG0000435	n0												B5C39_RS01775								MHP_RS00875																				EXC50_RS02955				
N33.HOG0000505	OG0000436	n0												B5C39_RS01745								MHP_RS00845																				EXC50_RS02925				
N33.HOG0000506	OG0000437	n0												B5C39_RS01735								MHP_RS00835																				EXC50_RS02915				
N33.HOG0000507	OG0000438	n0												B5C39_RS01730								MHP_RS00830																				EXC50_RS02910				
N33.HOG0000508	OG0000439	n0												B5C39_RS01725								MHP_RS00825																				EXC50_RS02905				
N33.HOG0000509	OG0000440	n0												B5C39_RS00175								MHP_RS02900																				EXC50_RS01795				
N33.HOG0000510	OG0000441	n0												B5C39_RS00215								MHP_RS02940																				EXC50_RS01835				
N33.HOG0000511	OG0000442	n0												B5C39_RS00960								MHP_RS00155																				EXC50_RS00145				
N33.HOG0000512	OG0000443	n0												B5C39_RS01010								MHP_RS00200																				EXC50_RS00195				
N33.HOG0000513	OG0000444	n0												B5C39_RS01025								MHP_RS00210																				EXC50_RS00210				
N33.HOG0000514	OG0000445	n0												B5C39_RS01050								MHP_RS00235																				EXC50_RS00235				
N33.HOG0000515	OG0000446	n0												B5C39_RS01080								MHP_RS00265																				EXC50_RS00265				
N33.HOG0000516	OG0000447	n0												B5C39_RS01085								MHP_RS00270																				EXC50_RS00270				
N33.HOG0000517	OG0000448	n0												B5C39_RS01115								MHP_RS00300																				EXC50_RS00300				
N33.HOG0000518	OG0000449	n0												B5C39_RS01140								MHP_RS00325																				EXC50_RS00325				
N33.HOG0000519	OG0000450	n0												B5C39_RS01150								MHP_RS00335																				EXC50_RS00335				
N33.HOG0000520	OG0000451	n0												B5C39_RS01195								MHP_RS00375																				EXC50_RS00380				
N33.HOG0000521	OG0000452	n0												B5C39_RS01225								MHP_RS00405																				EXC50_RS00410				
N33.HOG0000522	OG0000453	n0												B5C39_RS02475								MHP_RS01565																				EXC50_RS03660				
N33.HOG0000523	OG0000454	n4												B5C39_RS03150																																
N33.HOG0000524	OG0000454	n6																				MHP_RS01635																				EXC50_RS00585				
N33.HOG0000525	OG0000454	n7												B5C39_RS00020								MHP_RS02745																				EXC50_RS03675, EXC50_RS03725, EXC50_RS03855				
N33.HOG0000526	OG0000455	n0												B5C39_RS00700								MHP_RS03430																				EXC50_RS02355				
N33.HOG0000527	OG0000456	n0												B5C39_RS00580								MHP_RS03315																				EXC50_RS02235				
N33.HOG0000528	OG0000457	n0												B5C39_RS00555								MHP_RS03290																				EXC50_RS02210				
N33.HOG0000529	OG0000458	n0												B5C39_RS02790								MHP_RS02375																				EXC50_RS01360				
N33.HOG0000530	OG0000459	n0												B5C39_RS02815								MHP_RS02400																				EXC50_RS01385				
N33.HOG0000531	OG0000460	n0												B5C39_RS02825								MHP_RS02410																				EXC50_RS01395				
