HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_genes	MFC_MF11_genes	MFC_MF18_genes	MFC_MF22_genes	MFC_MF29_genes	MFC_MF30_genes	MFC_MF33_genes	MFC_Ms42_genes	MHP_111A_genes	MHP_112B_genes	MHP_116_genes	MHP_11_genes	MHP_1257_genes	MHP_131B_genes	MHP_133A_genes	MHP_153B_genes	MHP_154B_genes	MHP_168L_genes	MHP_168_genes	MHP_232_genes	MHP_4284_genes	MHP_7422_genes	MHP_7448_genes	MHP_98_genes	MHP_ES2L_genes	MHP_ES2_genes	MHP_F72C_genes	MHP_J_genes	MHP_KM014_genes	MHP_LH_genes	MHP_MHP650_genes	MHP_MHP653_genes	MHP_MHP679_genes	MHP_MHP682_genes	MHP_MHP691_genes	MHP_MHP694_genes	MHP_MHP696_genes	MHP_MHP699_genes	MHP_MHP709_genes	MHP_NCTC10127_genes	MHP_TB1_genes	MHP_UFV01_genes	MHP_UFV02_genes	MHP_Ue273_genes
N16.HOG0000337	OG0000269	n0																NB625_RS00440	NB624_RS00435																											
N16.HOG0000338	OG0000270	n0																NB625_RS03640	NB624_RS03635																											
N16.HOG0000339	OG0000271	n0																NB625_RS03635	NB624_RS03630																											
N16.HOG0000340	OG0000272	n0																NB625_RS03630	NB624_RS03625																											
N16.HOG0000341	OG0000273	n0																NB625_RS03625	NB624_RS03620																											
N16.HOG0000342	OG0000274	n0																NB625_RS03610	NB624_RS03605																											
N16.HOG0000343	OG0000275	n0																NB625_RS03600	NB624_RS03595																											
N16.HOG0000344	OG0000276	n0																NB625_RS03595	NB624_RS03590																											
N16.HOG0000345	OG0000277	n0																NB625_RS03585	NB624_RS03580																											
N16.HOG0000346	OG0000278	n0																NB625_RS03580	NB624_RS03575																											
N16.HOG0000347	OG0000279	n0																NB625_RS03570	NB624_RS03565																											
N16.HOG0000348	OG0000280	n0																NB625_RS03565	NB624_RS03560																											
N16.HOG0000349	OG0000281	n0																NB625_RS03560	NB624_RS03555																											
N16.HOG0000350	OG0000282	n0																NB625_RS03535	NB624_RS03530																											
N16.HOG0000351	OG0000283	n0																NB625_RS03530	NB624_RS03525																											
N16.HOG0000352	OG0000284	n0																NB625_RS03525	NB624_RS03520																											
N16.HOG0000353	OG0000285	n0																NB625_RS03520	NB624_RS03515																											
N16.HOG0000354	OG0000286	n0																NB625_RS02570	NB624_RS02570																											
N16.HOG0000355	OG0000287	n0																NB625_RS02670	NB624_RS02675																											
N16.HOG0000356	OG0000288	n0																NB625_RS02680	NB624_RS02685																											
N16.HOG0000357	OG0000289	n0																NB625_RS02685	NB624_RS02690																											
N16.HOG0000358	OG0000290	n0																NB625_RS02800	NB624_RS02815																											
N16.HOG0000359	OG0000291	n0																NB625_RS02790	NB624_RS02800																											
N16.HOG0000360	OG0000292	n0																NB625_RS02785	NB624_RS02795																											
N16.HOG0000361	OG0000293	n0																NB625_RS02780	NB624_RS02790																											
N16.HOG0000362	OG0000294	n0																NB625_RS02770	NB624_RS02780																											
N16.HOG0000363	OG0000295	n0																NB625_RS02765	NB624_RS02775																											
N16.HOG0000364	OG0000296	n0																NB625_RS02720	NB624_RS02725																											
N16.HOG0000365	OG0000297	n0																NB625_RS02715	NB624_RS02720																											
N16.HOG0000366	OG0000298	n0																NB625_RS00180	NB624_RS00175																											
N16.HOG0000367	OG0000299	n0																NB625_RS00200	NB624_RS00195																											
N16.HOG0000368	OG0000300	n0																NB625_RS00375	NB624_RS00370																											
N16.HOG0000369	OG0000301	n0																NB625_RS00410	NB624_RS00405																											
N16.HOG0000370	OG0000302	n0																NB625_RS00415	NB624_RS00410																											
N16.HOG0000371	OG0000303	n0																NB625_RS00560	NB624_RS00555																											
N16.HOG0000372	OG0000304	n0																NB625_RS00605	NB624_RS00600																											
N16.HOG0000373	OG0000305	n0																NB625_RS03035	NB624_RS03040																											
N16.HOG0000374	OG0000306	n0																NB625_RS02960	NB624_RS02965																											
N16.HOG0000375	OG0000307	n0																NB625_RS02925	NB624_RS02930																											
N16.HOG0000376	OG0000308	n0																NB625_RS02825	NB624_RS02835																											
N16.HOG0000377	OG0000309	n0																NB625_RS02755	NB624_RS02765																											
N16.HOG0000378	OG0000310	n0																NB625_RS02675	NB624_RS02680																											
N16.HOG0000379	OG0000311	n0																NB625_RS02630	NB624_RS02630																											
N16.HOG0000380	OG0000312	n0																NB625_RS02615	NB624_RS02615																											
N16.HOG0000381	OG0000313	n0																NB625_RS01600	NB624_RS01590																											
N16.HOG0000382	OG0000314	n0																NB625_RS01955	NB624_RS01960																											
N16.HOG0000383	OG0000315	n0																NB625_RS01985	NB624_RS01990																											
N16.HOG0000384	OG0000316	n0																NB625_RS01995	NB624_RS02000																											
N16.HOG0000385	OG0000317	n0																NB625_RS02185	NB624_RS02195																											
N16.HOG0000386	OG0000318	n0																NB625_RS02000	NB624_RS02005																											
N16.HOG0000387	OG0000319	n0																NB625_RS02375	NB624_RS02365																											
N16.HOG0000388	OG0000320	n0																NB625_RS02505	NB624_RS02500																											
N16.HOG0000389	OG0000321	n0																NB625_RS01335	NB624_RS01325																											
N16.HOG0000390	OG0000322	n0																NB625_RS01380	NB624_RS01370																											
N16.HOG0000391	OG0000323	n0																NB625_RS01515	NB624_RS01500																											
N16.HOG0000392	OG0000324	n0																NB625_RS02415	NB624_RS02405																											
N16.HOG0000393	OG0000325	n0																NB625_RS00985	NB624_RS00980																											
N16.HOG0000394	OG0000326	n0																NB625_RS00885	NB624_RS00880																											
N16.HOG0000395	OG0000327	n0																NB625_RS00880	NB624_RS00875																											
N16.HOG0000396	OG0000328	n0																NB625_RS00795	NB624_RS00790																											
N16.HOG0000397	OG0000329	n0																NB625_RS00775	NB624_RS00770																											
N16.HOG0000398	OG0000330	n0																NB625_RS01110	NB624_RS01105																											
N16.HOG0000399	OG0000331	n0																NB625_RS03130	NB624_RS03130																											
N16.HOG0000400	OG0000332	n0																NB625_RS03270	NB624_RS03270																											
N16.HOG0000401	OG0000333	n0																NB625_RS03280	NB624_RS03280																											
N16.HOG0000402	OG0000334	n0																NB625_RS03385	NB624_RS03385																											
N16.HOG0000403	OG0000335	n0																NB625_RS03395	NB624_RS03395																											
N16.HOG0000404	OG0000336	n0																NB625_RS03550	NB624_RS03545																											
N16.HOG0000405	OG0000337	n0																NB625_RS03715	NB624_RS03715																											
N16.HOG0000406	OG0000338	n0																NB625_RS03755	NB624_RS03755																											
N16.HOG0000407	OG0000339	n0																NB625_RS02480	NB624_RS02475																											
N16.HOG0000408	OG0000340	n0																NB625_RS01315	NB624_RS01305																											
N16.HOG0000409	OG0000341	n0																NB625_RS02440	NB624_RS02430																											
N16.HOG0000410	OG0000342	n0																NB625_RS00955	NB624_RS00945																											
N16.HOG0000411	OG0000343	n0																NB625_RS03290	NB624_RS03290																											
N16.HOG0000412	OG0000344	n0																NB625_RS00575	NB624_RS00570																											
N16.HOG0000413	OG0000345	n0																NB625_RS00660	NB624_RS00655																											
N16.HOG0000414	OG0000346	n0																NB625_RS03555	NB624_RS03550																											
N16.HOG0000415	OG0000347	n0																NB625_RS01405	NB624_RS01395																											
N16.HOG0000416	OG0000348	n0																NB625_RS00875	NB624_RS00870																											
N16.HOG0000417	OG0000349	n0																NB625_RS03615	NB624_RS03610																											
N16.HOG0000418	OG0000350	n0																NB625_RS02915	NB624_RS02920																											
N16.HOG0000419	OG0000351	n0																NB625_RS00495	NB624_RS00490																											
N16.HOG0000420	OG0000352	n0																NB625_RS01935	NB624_RS01940																											
N16.HOG0000421	OG0000353	n0																NB625_RS01375	NB624_RS01365																											
N16.HOG0000422	OG0000354	n0																NB625_RS01050	NB624_RS01045																											
N16.HOG0000423	OG0000355	n0																NB625_RS01910	NB624_RS01915																											
N16.HOG0000424	OG0000356	n0																NB625_RS01990	NB624_RS01995																											
N16.HOG0000425	OG0000357	n0																NB625_RS03245	NB624_RS03250																											
N16.HOG0000426	OG0000358	n0																NB625_RS03250	NB624_RS03255																											
N16.HOG0000427	OG0000359	n0																NB625_RS00905	NB624_RS00900																											
N16.HOG0000428	OG0000360	n0																NB625_RS00280	NB624_RS00275																											
N16.HOG0000429	OG0000361	n0																NB625_RS00310	NB624_RS00305																											
N16.HOG0000430	OG0000362	n0																NB625_RS02695	NB624_RS02700																											
N16.HOG0000431	OG0000363	n0																NB625_RS01445	NB624_RS01435																											
N16.HOG0000432	OG0000364	n17																NB625_RS01885	NB624_RS01890																											
N16.HOG0000433	OG0000365	n0																NB625_RS02040	NB624_RS02040																											
N16.HOG0000434	OG0000366	n0																NB625_RS02060	NB624_RS02065																											
N16.HOG0000435	OG0000367	n0																NB625_RS02165	NB624_RS02175																											
N16.HOG0000436	OG0000368	n0																NB625_RS00060	NB624_RS00060																											
N16.HOG0000437	OG0000369	n0																NB625_RS00025	NB624_RS00025																											
N16.HOG0000438	OG0000370	n0																NB625_RS00020	NB624_RS00020																											
N16.HOG0000439	OG0000371	n0																NB625_RS00015	NB624_RS00015																											
N16.HOG0000440	OG0000372	n0																NB625_RS00010	NB624_RS00010																											
N16.HOG0000441	OG0000373	n0																NB625_RS03745	NB624_RS03745																											
N16.HOG0000442	OG0000374	n0																NB625_RS03735	NB624_RS03735																											
N16.HOG0000443	OG0000375	n0																NB625_RS02370	NB624_RS02360																											
N16.HOG0000444	OG0000376	n0																NB625_RS02520	NB624_RS02515																											
N16.HOG0000445	OG0000377	n0																NB625_RS02510	NB624_RS02505																											
N16.HOG0000446	OG0000378	n0																NB625_RS01295	NB624_RS01285																											
N16.HOG0000447	OG0000379	n0																NB625_RS01370	NB624_RS01360																											
N16.HOG0000448	OG0000380	n0																NB625_RS01400	NB624_RS01390																											
N16.HOG0000449	OG0000381	n0																NB625_RS01435	NB624_RS01425																											
N16.HOG0000450	OG0000382	n0																NB625_RS01470	NB624_RS01455																											
N16.HOG0000451	OG0000383	n0																NB625_RS01510	NB624_RS01495																											
N16.HOG0000452	OG0000384	n0																NB625_RS00515	NB624_RS00510																											
N16.HOG0000453	OG0000385	n0																NB625_RS00520	NB624_RS00515																											
N16.HOG0000454	OG0000386	n0																NB625_RS00540	NB624_RS00535																											
N16.HOG0000455	OG0000387	n0																NB625_RS00565	NB624_RS00560																											
N16.HOG0000456	OG0000388	n0																NB625_RS00570	NB624_RS00565																											
N16.HOG0000457	OG0000389	n0																NB625_RS01070	NB624_RS01065																											
N16.HOG0000458	OG0000390	n0																NB625_RS03055	NB624_RS03060																											
N16.HOG0000459	OG0000391	n0																NB625_RS03045	NB624_RS03050																											
N16.HOG0000460	OG0000392	n0																NB625_RS03020	NB624_RS03025																											
N16.HOG0000461	OG0000393	n0																NB625_RS02965	NB624_RS02970																											
N16.HOG0000462	OG0000394	n0																NB625_RS02895	NB624_RS02900																											
N16.HOG0000463	OG0000395	n0																NB625_RS02885	NB624_RS02890																											
N16.HOG0000464	OG0000396	n0																NB625_RS02575	NB624_RS02575																											
N16.HOG0000465	OG0000397	n0																NB625_RS01920	NB624_RS01925																											
N16.HOG0000466	OG0000398	n0																NB625_RS01925	NB624_RS01930																											
N16.HOG0000467	OG0000399	n0																NB625_RS01970	NB624_RS01975																											
N16.HOG0000468	OG0000400	n0																NB625_RS03210	NB624_RS03215																											
N16.HOG0000469	OG0000401	n0																NB625_RS03275	NB624_RS03275																											
N16.HOG0000470	OG0000402	n0																NB625_RS03285	NB624_RS03285																											
N16.HOG0000471	OG0000403	n0																NB625_RS03295	NB624_RS03295																											
N16.HOG0000472	OG0000404	n0																	NB624_RS03330																											
N16.HOG0000473	OG0000405	n0																NB625_RS03350	NB624_RS03350																											
N16.HOG0000474	OG0000406	n0																NB625_RS03400	NB624_RS03400																											
N16.HOG0000475	OG0000407	n0																NB625_RS03405	NB624_RS03405																											
N16.HOG0000476	OG0000408	n0																NB625_RS03410	NB624_RS03410																											
N16.HOG0000477	OG0000409	n0																NB625_RS03415	NB624_RS03415																											
N16.HOG0000478	OG0000410	n0																NB625_RS03480	NB624_RS03480																											
N16.HOG0000479	OG0000411	n0																NB625_RS03465	NB624_RS03465																											
N16.HOG0000480	OG0000412	n0																NB625_RS03460	NB624_RS03460																											
N16.HOG0000481	OG0000413	n0																NB625_RS01525	NB624_RS01510																											
N16.HOG0000482	OG0000414	n0																NB625_RS01535	NB624_RS01520																											
N16.HOG0000483	OG0000415	n0																NB625_RS01540	NB624_RS01525																											
N16.HOG0000484	OG0000416	n0																NB625_RS01550	NB624_RS01535																											
N16.HOG0000485	OG0000417	n0																NB625_RS02435	NB624_RS02425																											
N16.HOG0000486	OG0000418	n0																NB625_RS02425	NB624_RS02415																											
N16.HOG0000487	OG0000419	n0																NB625_RS00970	NB624_RS00965																											
N16.HOG0000488	OG0000420	n0																NB625_RS00935	NB624_RS00930																											
N16.HOG0000489	OG0000421	n0																NB625_RS00900	NB624_RS00895																											
N16.HOG0000490	OG0000422	n0																NB625_RS00895	NB624_RS00885																											
N16.HOG0000491	OG0000423	n0																NB625_RS00835	NB624_RS00830																											
N16.HOG0000492	OG0000424	n0																NB625_RS00830	NB624_RS00825																											
N16.HOG0000493	OG0000425	n0																NB625_RS00820	NB624_RS00815																											
N16.HOG0000494	OG0000426	n0																NB625_RS00815	NB624_RS00810																											
N16.HOG0000495	OG0000427	n0																NB625_RS00790	NB624_RS00785																											
N16.HOG0000496	OG0000428	n0																NB625_RS00765	NB624_RS00760																											
N16.HOG0000497	OG0000429	n0																NB625_RS00670	NB624_RS00665																											
N16.HOG0000498	OG0000430	n0																NB625_RS00625	NB624_RS00620																											
N16.HOG0000499	OG0000431	n0																NB625_RS00615	NB624_RS00610																											
N16.HOG0000500	OG0000432	n0																NB625_RS01105	NB624_RS01100																											
N16.HOG0000501	OG0000433	n0																NB625_RS01120	NB624_RS01115																											
N16.HOG0000502	OG0000434	n0																NB625_RS01130	NB624_RS01125																											
N16.HOG0000503	OG0000435	n0																NB625_RS01140	NB624_RS01135																											
N16.HOG0000504	OG0000436	n0																NB625_RS01165	NB624_RS01160																											
N16.HOG0000505	OG0000437	n0																NB625_RS01175	NB624_RS01170																											
N16.HOG0000506	OG0000438	n0																NB625_RS01180	NB624_RS01175																											
N16.HOG0000507	OG0000439	n0																NB625_RS01185	NB624_RS01180																											
N16.HOG0000508	OG0000440	n0																NB625_RS03110	NB624_RS03110																											
N16.HOG0000509	OG0000441	n0																NB625_RS03150	NB624_RS03150																											
N16.HOG0000510	OG0000442	n0																NB625_RS00150	NB624_RS00145																											
N16.HOG0000511	OG0000443	n0																NB625_RS00195	NB624_RS00190																											
N16.HOG0000512	OG0000444	n0																NB625_RS00210	NB624_RS00205																											
N16.HOG0000513	OG0000445	n0																NB625_RS00235	NB624_RS00230																											
N16.HOG0000514	OG0000446	n0																NB625_RS00260	NB624_RS00255																											
N16.HOG0000515	OG0000447	n0																NB625_RS00265	NB624_RS00260																											
N16.HOG0000516	OG0000448	n0																NB625_RS00295	NB624_RS00290																											
N16.HOG0000517	OG0000449	n0																NB625_RS00320	NB624_RS00315																											
N16.HOG0000518	OG0000450	n0																NB625_RS00330	NB624_RS00325																											
N16.HOG0000519	OG0000451	n0																NB625_RS00370	NB624_RS00365																											
N16.HOG0000520	OG0000452	n0																NB625_RS00395	NB624_RS00390																											
N16.HOG0000521	OG0000453	n0																NB625_RS00430	NB624_RS00425																											
N16.HOG0000522	OG0000455	n0																NB625_RS03660	NB624_RS03655																											
N16.HOG0000523	OG0000456	n0																NB625_RS03540	NB624_RS03535																											
N16.HOG0000524	OG0000457	n0																NB625_RS03510	NB624_RS03510																											
N16.HOG0000525	OG0000458	n0																NB625_RS02665	NB624_RS02670																											
N16.HOG0000526	OG0000459	n0																NB625_RS02690	NB624_RS02695																											
N16.HOG0000527	OG0000460	n0																NB625_RS02700	NB624_RS02705																											
N16.HOG0000528	OG0000461	n0																NB625_RS02745	NB624_RS02755																											
N16.HOG0000529	OG0000462	n0																NB625_RS02740	NB624_RS02750																											
N16.HOG0000530	OG0000463	n0																NB625_RS02735	NB624_RS02745																											
N16.HOG0000531	OG0000464	n0																NB625_RS02730	NB624_RS02740																											
N16.HOG0000532	OG0000465	n0																NB625_RS02725	NB624_RS02735																											
N16.HOG0000533	OG0000466	n0																NB625_RS00400	NB624_RS00395																											
N16.HOG0000534	OG0000467	n0																NB625_RS02835	NB624_RS02845																											
N16.HOG0000535	OG0000468	n0																NB625_RS01965	NB624_RS01970																											
N16.HOG0000536	OG0000469	n0																NB625_RS02025	NB624_RS02030																											
N16.HOG0000537	OG0000470	n0																NB625_RS00840	NB624_RS00835																											
N16.HOG0000538	OG0000471	n0																NB625_RS00760	NB624_RS00755																											
N16.HOG0000539	OG0000472	n0																NB625_RS03485	NB624_RS03485																											
N16.HOG0000540	OG0000473	n0																NB625_RS03645	NB624_RS03640																											
N16.HOG0000541	OG0000474	n0																NB625_RS03650	NB624_RS03645																											
N16.HOG0000542	OG0000475	n0																NB625_RS03655	NB624_RS03650																											
N16.HOG0000543	OG0000476	n0																NB625_RS01565	NB624_RS01550																											
N16.HOG0000544	OG0000477	n0																NB625_RS02775	NB624_RS02785																											
N16.HOG0000545	OG0000478	n0																NB625_RS03590	NB624_RS03585																											
N16.HOG0000546	OG0000479	n0																NB625_RS01330	NB624_RS01320																											
N16.HOG0000547	OG0000480	n0																NB625_RS02030	NB624_RS02035																											
N16.HOG0000548	OG0000481	n0																NB625_RS00865	NB624_RS00860																											
N16.HOG0000549	OG0000482	n0																NB625_RS01205	NB624_RS01200																											
N16.HOG0000550	OG0000483	n0																NB625_RS02170	NB624_RS02180																											
N16.HOG0000551	OG0000484	n0																NB625_RS00205	NB624_RS00200																											
N16.HOG0000552	OG0000485	n0																NB625_RS01170	NB624_RS01165																											
N16.HOG0000553	OG0000486	n0																NB625_RS02455	NB624_RS02445																											
N16.HOG0000554	OG0000487	n0																NB625_RS02005	NB624_RS02015																											
N16.HOG0000555	OG0000488	n0																NB625_RS02045	NB624_RS02050																											
N16.HOG0000556	OG0000489	n0																NB625_RS00050	NB624_RS00050																											
N16.HOG0000557	OG0000490	n0																NB625_RS03750	NB624_RS03750																											
N16.HOG0000558	OG0000491	n0																NB625_RS01350	NB624_RS01340																											
N16.HOG0000559	OG0000492	n0																NB625_RS01425	NB624_RS01415																											
N16.HOG0000560	OG0000493	n0																NB625_RS00580	NB624_RS00575																											
N16.HOG0000561	OG0000494	n0																NB625_RS01045	NB624_RS01040																											
N16.HOG0000562	OG0000495	n0																NB625_RS02990	NB624_RS02995																											
N16.HOG0000563	OG0000496	n0																NB625_RS02980	NB624_RS02985																											
N16.HOG0000564	OG0000497	n0																	NB624_RS02980																											
N16.HOG0000565	OG0000498	n0																NB625_RS02900	NB624_RS02905																											
N16.HOG0000566	OG0000499	n0																NB625_RS02860	NB624_RS02865																											
N16.HOG0000567	OG0000500	n0																NB625_RS01930	NB624_RS01935																											
N16.HOG0000568	OG0000501	n0																NB625_RS03220	NB624_RS03225																											
N16.HOG0000569	OG0000502	n0																	NB624_RS01190																											
N16.HOG0000570	OG0000503	n0																NB625_RS00920	NB624_RS00915																											
N16.HOG0000571	OG0000504	n0																NB625_RS00785	NB624_RS00780																											
N16.HOG0000572	OG0000505	n0																NB625_RS00750	NB624_RS00745																											
N16.HOG0000573	OG0000506	n0																NB625_RS00740	NB624_RS00735																											
N16.HOG0000574	OG0000507	n0																NB625_RS00705	NB624_RS00700																											
N16.HOG0000575	OG0000508	n0																NB625_RS00255	NB624_RS00250																											
N16.HOG0000576	OG0000509	n0																NB625_RS00290	NB624_RS00285																											
N16.HOG0000577	OG0000510	n0																NB625_RS00300	NB624_RS00295																											
N16.HOG0000578	OG0000511	n0																NB625_RS00435	NB624_RS00430																											
N16.HOG0000579	OG0000512	n0																NB625_RS02705	NB624_RS02710																											
N16.HOG0000580	OG0000513	n0																NB625_RS03575	NB624_RS03570																											
N16.HOG0000581	OG0000514	n0																NB625_RS03015	NB624_RS03020																											
N16.HOG0000582	OG0000515	n20																NB625_RS01570	NB624_RS01555																											
N16.HOG0000583	OG0000515	n32																NB625_RS01840	NB624_RS01845																											
N16.HOG0000584	OG0000516	n0																NB625_RS02015																												
N16.HOG0000585	OG0000517	n0																NB625_RS00065	NB624_RS00065																											
N16.HOG0000586	OG0000518	n0																NB625_RS03260																												
N16.HOG0000587	OG0000519	n0																	NB624_RS00890																											
N16.HOG0000588	OG0000520	n0																NB625_RS00770	NB624_RS00765																											
N16.HOG0000589	OG0000521	n0																NB625_RS00270	NB624_RS00265																											
N16.HOG0000590	OG0000522	n0																NB625_RS00305	NB624_RS00300																											
N16.HOG0000591	OG0000524	n0																NB625_RS02830	NB624_RS02840																											
N16.HOG0000592	OG0000525	n0																NB625_RS03490	NB624_RS03490																											
N16.HOG0000593	OG0000526	n8																NB625_RS01825	NB624_RS01830																											
N16.HOG0000594	OG0000527	n31																NB625_RS01765	NB624_RS01770																											
N16.HOG0000595	OG0000528	n0																	NB624_RS02020																											
N16.HOG0000596	OG0000529	n0																NB625_RS02385	NB624_RS02375																											
N16.HOG0000597	OG0000530	n0																NB625_RS02490																												
N16.HOG0000598	OG0000532	n0																NB625_RS01625	NB624_RS01615																											
N16.HOG0000599	OG0000534	n0																	NB624_RS00380																											
N16.HOG0000600	OG0000535	n0																NB625_RS00045																												
N16.HOG0000601	OG0000536	n0																NB625_RS03690	NB624_RS03685																											
N16.HOG0000602	OG0000537	n0																	NB624_RS00950																											
N16.HOG0000603	OG0000539	n0																NB625_RS00220	NB624_RS00215																											
N16.HOG0000604	OG0000540	n0																NB625_RS02795	NB624_RS02805, NB624_RS02810																											
N16.HOG0000605	OG0000541	n0																NB625_RS02875																												
N16.HOG0000606	OG0000542	n0																NB625_RS00355																												
N16.HOG0000607	OG0000543	n8																NB625_RS02070	NB624_RS02075																											
N16.HOG0000608	OG0000544	n0																NB625_RS01250	NB624_RS01240																											
N16.HOG0000609	OG0000545	n0																NB625_RS01815	NB624_RS01820																											
N16.HOG0000610	OG0000546	n0																NB625_RS02945	NB624_RS02950																											
N16.HOG0000611	OG0000551	n0																NB625_RS03140	NB624_RS03140																											
N16.HOG0000612	OG0000552	n5																NB625_RS03305	NB624_RS03305																											
N16.HOG0000613	OG0000553	n0																NB625_RS02845, NB625_RS02850	NB624_RS02855																											
N16.HOG0000614	OG0000554	n0																NB625_RS02535	NB624_RS02535																											
N16.HOG0000615	OG0000555	n0																NB625_RS03075	NB624_RS03075																											
N16.HOG0000616	OG0000556	n4																NB625_RS02115	NB624_RS02120																											
N16.HOG0000617	OG0000556	n17																NB625_RS02130	NB624_RS02135																											
N16.HOG0000618	OG0000557	n0																NB625_RS01265	NB624_RS01255																											
N16.HOG0000619	OG0000558	n0																NB625_RS01230	NB624_RS01220																											
N16.HOG0000620	OG0000559	n0																NB625_RS01705	NB624_RS01700																											
N16.HOG0000621	OG0000560	n0																NB625_RS01805	NB624_RS01810																											
N16.HOG0000622	OG0000561	n0																NB625_RS01115	NB624_RS01110																											
N16.HOG0000623	OG0000562	n0																NB625_RS01810	NB624_RS01815																											
N16.HOG0000624	OG0000563	n0																NB625_RS01800	NB624_RS01805																											
N16.HOG0000625	OG0000564	n0																NB625_RS01290	NB624_RS01280																											
N16.HOG0000626	OG0000565	n0																NB625_RS01875	NB624_RS01880																											
N16.HOG0000627	OG0000566	n0																NB625_RS01855	NB624_RS01860																											
N16.HOG0000628	OG0000567	n0																NB625_RS01820	NB624_RS01825																											
N16.HOG0000629	OG0000568	n0																NB625_RS01000	NB624_RS00995																											
N16.HOG0000630	OG0000569	n0																NB625_RS01235	NB624_RS01225																											
N16.HOG0000631	OG0000570	n0																NB625_RS01240	NB624_RS01230																											
N16.HOG0000632	OG0000571	n0																NB625_RS01245	NB624_RS01235																											
N16.HOG0000633	OG0000572	n0																NB625_RS01270	NB624_RS01260																											
N16.HOG0000634	OG0000573	n0																NB625_RS01700	NB624_RS01695																											
N16.HOG0000635	OG0000574	n0																NB625_RS01310	NB624_RS01300																											
N16.HOG0000636	OG0000575	n0																NB625_RS01220	NB624_RS01210																											
N16.HOG0000637	OG0000576	n0																NB625_RS01655																												
N16.HOG0000638	OG0000577	n0																NB625_RS02815	NB624_RS02830																											
N16.HOG0000639	OG0000578	n0																NB625_RS02840	NB624_RS02850																											
N16.HOG0000640	OG0000579	n0																NB625_RS01785	NB624_RS01790																											
N16.HOG0000641	OG0000580	n0																NB625_RS02950	NB624_RS02955																											
N16.HOG0000642	OG0000581	n0																NB625_RS01770	NB624_RS01775																											
N16.HOG0000643	OG0000582	n0																NB625_RS01260	NB624_RS01250																											
N16.HOG0000644	OG0000583	n0																NB625_RS01690	NB624_RS01685																											
N16.HOG0000645	OG0000584	n0																NB625_RS02095	NB624_RS02100																											
N16.HOG0000646	OG0000585	n0																NB625_RS02355	NB624_RS02345																											
N16.HOG0000647	OG0000586	n0																NB625_RS01675	NB624_RS01670																											
N16.HOG0000648	OG0000587	n0																NB625_RS01880	NB624_RS01885																											
N16.HOG0000649	OG0000588	n0																NB625_RS01645	NB624_RS01650																											
N16.HOG0000650	OG0000589	n0																NB625_RS02245	NB624_RS02255																											
N16.HOG0000651	OG0000590	n5																NB625_RS02085	NB624_RS02090																											
N16.HOG0000652	OG0000591	n0																NB625_RS01895	NB624_RS01900																											
N16.HOG0000653	OG0000592	n0																NB625_RS02805	NB624_RS02820																											
N16.HOG0000654	OG0000594	n0																NB625_RS01225	NB624_RS01215																											
N16.HOG0000655	OG0000595	n13																NB625_RS03165	NB624_RS03165																											
N16.HOG0000656	OG0000597	n4																NB625_RS03160	NB624_RS03160																											
N16.HOG0000657	OG0000600	n0																NB625_RS02100	NB624_RS02105																											
N16.HOG0000658	OG0000602	n0																	NB624_RS02045																											
N16.HOG0000659	OG0000603	n6																NB625_RS02105	NB624_RS02110																											
N16.HOG0000660	OG0000605	n0																NB625_RS02110	NB624_RS02115																											
N16.HOG0000661	OG0000606	n0																NB625_RS01775	NB624_RS01780																											
N16.HOG0000662	OG0000607	n0																NB625_RS01210																												
N16.HOG0000663	OG0000609	n0																NB625_RS01835	NB624_RS01840																											
N16.HOG0000664	OG0000610	n0																NB625_RS01010	NB624_RS01005																											
N16.HOG0000665	OG0000611	n0																NB625_RS00095	NB624_RS00095																											
N16.HOG0000666	OG0000614	n0																NB625_RS02265	NB624_RS02270																											
N16.HOG0000667	OG0000616	n0																NB625_RS02120	NB624_RS02125																											
N16.HOG0000668	OG0000617	n0																NB625_RS01660	NB624_RS01655																											
N16.HOG0000669	OG0000619	n0																NB625_RS01780	NB624_RS01785																											
N16.HOG0000670	OG0000621	n0																NB625_RS01890	NB624_RS01895																											
N16.HOG0000671	OG0000622	n0																NB625_RS02320	NB624_RS02320																											
N16.HOG0000672	OG0000624	n0																NB625_RS03310	NB624_RS03310																											
N16.HOG0000673	OG0000632	n0																NB625_RS01735	NB624_RS01735																											
N16.HOG0000674	OG0000644	n0																	NB624_RS03170																											
N16.HOG0000675	OG0000648	n0																NB625_RS02750	NB624_RS02760																											
N16.HOG0000676	OG0000650	n0																NB625_RS03300	NB624_RS03300																											
N16.HOG0000677	OG0000651	n0																NB625_RS02270, NB625_RS02285	NB624_RS02275																											
N16.HOG0000678	OG0000656	n0																	NB624_RS02420																											
N16.HOG0000679	OG0000657	n0																	NB624_RS02555																											
N16.HOG0000680	OG0000658	n0																NB625_RS02820																												
N16.HOG0000681	OG0000659	n0																NB625_RS03515																												
N16.HOG0000682	OG0000660	n0																NB625_RS02275	NB624_RS02280																											
N16.HOG0000683	OG0000661	n0																NB625_RS02295	NB624_RS02295																											
N16.HOG0000684	OG0000662	n0																NB625_RS02280	NB624_RS02285																											
N16.HOG0000685	OG0000663	n0																NB625_RS03070																												
N16.HOG0000686	OG0000695	-																NB625_RS02290	NB624_RS02290																											
