HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_genes	MFC_MF11_genes	MFC_MF18_genes	MFC_MF22_genes	MFC_MF29_genes	MFC_MF30_genes	MFC_MF33_genes	MFC_Ms42_genes	MHP_111A_genes	MHP_112B_genes	MHP_116_genes	MHP_11_genes	MHP_1257_genes	MHP_131B_genes	MHP_133A_genes	MHP_153B_genes	MHP_154B_genes	MHP_168L_genes	MHP_168_genes	MHP_232_genes	MHP_4284_genes	MHP_7422_genes	MHP_7448_genes	MHP_98_genes	MHP_ES2L_genes	MHP_ES2_genes	MHP_F72C_genes	MHP_J_genes	MHP_KM014_genes	MHP_LH_genes	MHP_MHP650_genes	MHP_MHP653_genes	MHP_MHP679_genes	MHP_MHP682_genes	MHP_MHP691_genes	MHP_MHP694_genes	MHP_MHP696_genes	MHP_MHP699_genes	MHP_MHP709_genes	MHP_NCTC10127_genes	MHP_TB1_genes	MHP_UFV01_genes	MHP_UFV02_genes	MHP_Ue273_genes
N37.HOG0000178	OG0000138	n0	MFC_RS00885	DR093_RS00615	DR082_RS00615	DR094_RS00535		DR084_RS00430	DR085_RS00435	MYF_RS00565																																				
N37.HOG0000179	OG0000139	n0	MFC_RS00915	DR093_RS00645	DR082_RS00645	DR094_RS00505		DR084_RS00460	DR085_RS00465	MYF_RS00595																																				
N37.HOG0000180	OG0000140	n0	MFC_RS00920	DR093_RS00650	DR082_RS00650	DR094_RS00500		DR084_RS00465	DR085_RS00470	MYF_RS00600																																				
N37.HOG0000181	OG0000141	n0	MFC_RS00955	DR093_RS00675	DR082_RS00675	DR094_RS00475		DR084_RS00490	DR085_RS00510	MYF_RS00635																																				
N37.HOG0000182	OG0000142	n0	MFC_RS00960	DR093_RS03810	DR082_RS03690	DR094_RS03550		DR084_RS03470	DR085_RS03655	MYF_RS00640																																				
N37.HOG0000183	OG0000143	n0	MFC_RS00985	DR093_RS00705	DR082_RS00705	DR094_RS00445		DR084_RS00520	DR085_RS00540	MYF_RS00665																																				
N37.HOG0000184	OG0000144	n0	MFC_RS00995	DR093_RS00715	DR082_RS00715	DR094_RS00435		DR084_RS00530	DR085_RS00550	MYF_RS00675																																				
N37.HOG0000185	OG0000145	n0	MFC_RS01005	DR093_RS00725	DR082_RS00725	DR094_RS00425		DR084_RS00540	DR085_RS00560	MYF_RS00685																																				
N37.HOG0000186	OG0000146	n0	MFC_RS01015	DR093_RS00735	DR082_RS00735	DR094_RS00415		DR084_RS00550	DR085_RS00570	MYF_RS00695																																				
N37.HOG0000187	OG0000147	n0	MFC_RS01020	DR093_RS00740	DR082_RS00740	DR094_RS00410		DR084_RS00555	DR085_RS00575	MYF_RS00700																																				
N37.HOG0000188	OG0000148	n0	MFC_RS01035	DR093_RS00755	DR082_RS00755	DR094_RS00395		DR084_RS00570	DR085_RS00590	MYF_RS00715																																				
N37.HOG0000189	OG0000149	n0	MFC_RS01045	DR093_RS00765	DR082_RS00765	DR094_RS00385		DR084_RS00580	DR085_RS00600	MYF_RS00725																																				
N37.HOG0000190	OG0000150	n0	MFC_RS01060	DR093_RS00780	DR082_RS00780	DR094_RS00370		DR084_RS00595	DR085_RS00615	MYF_RS00740																																				
N37.HOG0000191	OG0000151	n0	MFC_RS01115	DR093_RS00845	DR082_RS00840	DR094_RS00315		DR084_RS00645	DR085_RS00670	MYF_RS00795																																				
N37.HOG0000192	OG0000152	n0	MFC_RS01120	DR093_RS00850	DR082_RS00845	DR094_RS00310		DR084_RS00650	DR085_RS00675	MYF_RS00800																																				
N37.HOG0000193	OG0000153	n0	MFC_RS01125	DR093_RS00855	DR082_RS00850	DR094_RS00305		DR084_RS00655	DR085_RS00680	MYF_RS00805																																				
N37.HOG0000194	OG0000154	n0	MFC_RS01135	DR093_RS00865	DR082_RS00860	DR094_RS00295		DR084_RS00665	DR085_RS00690	MYF_RS00815																																				
N37.HOG0000195	OG0000155	n0	MFC_RS01155	DR093_RS00885	DR082_RS00880	DR094_RS00275		DR084_RS00685	DR085_RS00710	MYF_RS00835																																				
N37.HOG0000196	OG0000156	n0	MFC_RS01175	DR093_RS00905	DR082_RS00895	DR094_RS00260		DR084_RS00700	DR085_RS00730	MYF_RS00855																																				
N37.HOG0000197	OG0000157	n0	MFC_RS01180	DR093_RS03815	DR082_RS03695	DR094_RS03545		DR084_RS03475	DR085_RS03660	MYF_RS00860																																				
N37.HOG0000198	OG0000158	n0	MFC_RS01190	DR093_RS03820	DR082_RS03700	DR094_RS03540		DR084_RS03480	DR085_RS03665	MYF_RS00870																																				
N37.HOG0000199	OG0000159	n0	MFC_RS01245	DR093_RS01150	DR082_RS01145	DR094_RS00020		DR084_RS00950	DR085_RS00970	MYF_RS01165																																				
N37.HOG0000200	OG0000160	n0	MFC_RS01250	DR093_RS01155	DR082_RS01150	DR094_RS00015		DR084_RS00955	DR085_RS00975	MYF_RS01170																																				
N37.HOG0000201	OG0000161	n0	MFC_RS01255	DR093_RS01165	DR082_RS01155	DR094_RS00010		DR084_RS00960	DR085_RS00985	MYF_RS01175																																				
N37.HOG0000202	OG0000162	n0	MFC_RS01265	DR093_RS02715	DR082_RS01165	DR094_RS02560		DR084_RS00970, DR084_RS02975	DR085_RS02725	MYF_RS01185																																				
N37.HOG0000203	OG0000163	n0	MFC_RS01270	DR093_RS02710	DR082_RS01170	DR094_RS02565		DR084_RS00975	DR085_RS02720	MYF_RS01190																																				
N37.HOG0000204	OG0000164	n0	MFC_RS01300	DR093_RS04010	DR082_RS03710	DR094_RS03770		DR084_RS03490	DR085_RS03860	MYF_RS01220																																				
N37.HOG0000205	OG0000165	n0	MFC_RS01345	DR093_RS02995	DR082_RS02620	DR094_RS02890		DR084_RS01050	DR085_RS02810	MYF_RS01265																																				
N37.HOG0000206	OG0000166	n0	MFC_RS01365	DR093_RS02980	DR082_RS02640	DR094_RS02910		DR084_RS01070	DR085_RS02780	MYF_RS01285																																				
N37.HOG0000207	OG0000167	n0	MFC_RS01380	DR093_RS02890	DR082_RS02655	DR094_RS02925		DR084_RS01085	DR085_RS02765	MYF_RS01300																																				
N37.HOG0000208	OG0000168	n0	MFC_RS01385	DR093_RS02895	DR082_RS02660	DR094_RS02930		DR084_RS01090	DR085_RS02760	MYF_RS01305																																				
N37.HOG0000209	OG0000169	n0	MFC_RS01430	DR093_RS02185	DR082_RS01635	DR094_RS01830		DR084_RS02045	DR085_RS01405	MYF_RS02560																																				
N37.HOG0000210	OG0000170	n0	MFC_RS01455	DR093_RS02200	DR082_RS01670	DR094_RS01845		DR084_RS02060	DR085_RS01420	MYF_RS02585																																				
N37.HOG0000211	OG0000171	n0	MFC_RS01465	DR093_RS02210	DR082_RS01680	DR094_RS01855		DR084_RS02070	DR085_RS01430	MYF_RS02595																																				
N37.HOG0000212	OG0000172	n0	MFC_RS01470	DR093_RS02215	DR082_RS01685	DR094_RS01860		DR084_RS02075	DR085_RS01435	MYF_RS02600																																				
N37.HOG0000213	OG0000173	n0	MFC_RS01475	DR093_RS02220	DR082_RS01690	DR094_RS01865		DR084_RS02080	DR085_RS01440	MYF_RS02605																																				
N37.HOG0000214	OG0000174	n0	MFC_RS01480	DR093_RS02225	DR082_RS01695	DR094_RS01870		DR084_RS02085	DR085_RS01445	MYF_RS02610																																				
N37.HOG0000215	OG0000175	n0	MFC_RS01495	DR093_RS02240	DR082_RS01710	DR094_RS01885		DR084_RS02100	DR085_RS01460	MYF_RS02625																																				
N37.HOG0000216	OG0000176	n0	MFC_RS01540	DR093_RS02280	DR082_RS01750	DR094_RS01925		DR084_RS02140	DR085_RS01500	MYF_RS02670																																				
N37.HOG0000217	OG0000177	n0	MFC_RS01545	DR093_RS02285	DR082_RS01755	DR094_RS01930		DR084_RS02145	DR085_RS01505	MYF_RS02675																																				
N37.HOG0000218	OG0000178	n0	MFC_RS01550	DR093_RS02290	DR082_RS01760	DR094_RS01935		DR084_RS02150	DR085_RS01510	MYF_RS02680																																				
N37.HOG0000219	OG0000179	n0	MFC_RS01560	DR093_RS02300	DR082_RS01770	DR094_RS01945		DR084_RS02160	DR085_RS01520	MYF_RS02690																																				
N37.HOG0000220	OG0000180	n0	MFC_RS01565	DR093_RS02305	DR082_RS01775	DR094_RS01950		DR084_RS02165	DR085_RS01525	MYF_RS02695																																				
N37.HOG0000221	OG0000181	n0	MFC_RS01580	DR093_RS03965	DR082_RS03760	DR094_RS03710		DR084_RS03570	DR085_RS03715	MYF_RS02710																																				
N37.HOG0000222	OG0000182	n0	MFC_RS01590	DR093_RS02330	DR082_RS01800	DR094_RS01975		DR084_RS02190	DR085_RS01550	MYF_RS02720																																				
N37.HOG0000223	OG0000183	n0	MFC_RS01625	DR093_RS02365	DR082_RS01835	DR094_RS02010		DR084_RS02225	DR085_RS01585	MYF_RS02755																																				
N37.HOG0000224	OG0000184	n0	MFC_RS01655	DR093_RS02865	DR082_RS02940	DR094_RS02865		DR084_RS02865	DR085_RS02950	MYF_RS02785																																				
N37.HOG0000225	OG0000185	n0	MFC_RS01670	DR093_RS02880	DR082_RS02925	DR094_RS02880		DR084_RS02880	DR085_RS02935	MYF_RS02800																																				
N37.HOG0000226	OG0000186	n0	MFC_RS01710	DR093_RS02615	DR082_RS02095	DR094_RS02535		DR084_RS01135	DR085_RS02180	MYF_RS01895																																				
N37.HOG0000227	OG0000187	n0	MFC_RS01725	DR093_RS02600	DR082_RS02110	DR094_RS02520		DR084_RS01150	DR085_RS02165	MYF_RS01910																																				
N37.HOG0000228	OG0000188	n0	MFC_RS01735	DR093_RS02590	DR082_RS02120	DR094_RS02510		DR084_RS01160	DR085_RS02155	MYF_RS01920																																				
N37.HOG0000229	OG0000189	n0	MFC_RS03385	DR093_RS04000	DR082_RS03800	DR094_RS03755		DR084_RS03510	DR085_RS03775	MYF_RS01930																																				
N37.HOG0000230	OG0000190	n0	MFC_RS01750	DR093_RS02575	DR082_RS02135	DR094_RS02495		DR084_RS01175	DR085_RS02140	MYF_RS01935																																				
N37.HOG0000231	OG0000191	n0	MFC_RS01770	DR093_RS02555	DR082_RS02155	DR094_RS02475		DR084_RS01195	DR085_RS02120	MYF_RS01955																																				
N37.HOG0000232	OG0000192	n0	MFC_RS01780	DR093_RS02545	DR082_RS02165	DR094_RS02465		DR084_RS01205	DR085_RS02110	MYF_RS01965																																				
N37.HOG0000233	OG0000193	n0	MFC_RS01795	DR093_RS02530	DR082_RS02180	DR094_RS02450		DR084_RS01220	DR085_RS02095	MYF_RS01980																																				
N37.HOG0000234	OG0000194	n0	MFC_RS01805	DR093_RS02520	DR082_RS02190	DR094_RS02440		DR084_RS01230	DR085_RS02085	MYF_RS01990																																				
N37.HOG0000235	OG0000195	n0	MFC_RS01810	DR093_RS02515	DR082_RS02195	DR094_RS02435		DR084_RS01235	DR085_RS02080	MYF_RS01995																																				
N37.HOG0000236	OG0000196	n0	MFC_RS01830	DR093_RS03995	DR082_RS03805	DR094_RS03750		DR084_RS03515	DR085_RS03770	MYF_RS02015																																				
N37.HOG0000237	OG0000197	n0	MFC_RS01835	DR093_RS02490	DR082_RS02220	DR094_RS02410		DR084_RS01260	DR085_RS02055	MYF_RS02020																																				
N37.HOG0000238	OG0000198	n0	MFC_RS01850	DR093_RS02475	DR082_RS02235	DR094_RS02395		DR084_RS01275	DR085_RS02040	MYF_RS02035																																				
N37.HOG0000239	OG0000199	n0	MFC_RS01855	DR093_RS02470	DR082_RS02240	DR094_RS02390		DR084_RS01280	DR085_RS02035	MYF_RS02040																																				
N37.HOG0000240	OG0000200	n0	MFC_RS01865	DR093_RS02455	DR082_RS02255	DR094_RS02375		DR084_RS01295	DR085_RS02020	MYF_RS02050																																				
N37.HOG0000241	OG0000201	n0	MFC_RS01875	DR093_RS02445	DR082_RS02265	DR094_RS02365		DR084_RS01305	DR085_RS02010	MYF_RS02060																																				
N37.HOG0000242	OG0000202	n0	MFC_RS01930	DR093_RS02390	DR082_RS02320	DR094_RS02310		DR084_RS01360	DR085_RS01955	MYF_RS02115																																				
N37.HOG0000243	OG0000203	n0	MFC_RS01935	DR093_RS02385	DR082_RS02325	DR094_RS02305		DR084_RS01365	DR085_RS01950	MYF_RS02120																																				
N37.HOG0000244	OG0000204	n0	MFC_RS01940	DR093_RS03900	DR082_RS01220	DR094_RS03670		DR084_RS01370	DR085_RS03675	MYF_RS02125																																				
N37.HOG0000245	OG0000205	n0	MFC_RS01945	DR093_RS01450	DR082_RS01225	DR094_RS01420		DR084_RS01375	DR085_RS00995	MYF_RS02130																																				
N37.HOG0000246	OG0000206	n0	MFC_RS01965	DR093_RS01470	DR082_RS01245	DR094_RS01440		DR084_RS01395	DR085_RS01015	MYF_RS02150																																				
N37.HOG0000247	OG0000207	n0	MFC_RS01980	DR093_RS01485	DR082_RS01260	DR094_RS01455		DR084_RS01410	DR085_RS01030	MYF_RS02165																																				
N37.HOG0000248	OG0000208	n0	MFC_RS01985	DR093_RS01490	DR082_RS01265	DR094_RS01460		DR084_RS01415	DR085_RS01035	MYF_RS02170																																				
N37.HOG0000249	OG0000209	n0	MFC_RS01990	DR093_RS01495	DR082_RS01270	DR094_RS01465		DR084_RS01420	DR085_RS01040	MYF_RS02175																																				
N37.HOG0000250	OG0000210	n0	MFC_RS02040	DR093_RS01540	DR082_RS01315	DR094_RS01510		DR084_RS01465	DR085_RS01085	MYF_RS02220																																				
N37.HOG0000251	OG0000211	n0	MFC_RS02050	DR093_RS01550	DR082_RS01325	DR094_RS01520		DR084_RS01475	DR085_RS01095	MYF_RS02230																																				
N37.HOG0000252	OG0000212	n0	MFC_RS02060	DR093_RS01560	DR082_RS01335	DR094_RS01530		DR084_RS01485	DR085_RS01105	MYF_RS02240																																				
N37.HOG0000253	OG0000213	n0	MFC_RS02065	DR093_RS01565	DR082_RS01340	DR094_RS01535		DR084_RS01490	DR085_RS01110	MYF_RS02245																																				
N37.HOG0000254	OG0000214	n0	MFC_RS02070	DR093_RS01570	DR082_RS01345	DR094_RS01540		DR084_RS01495	DR085_RS01115	MYF_RS02250																																				
N37.HOG0000255	OG0000215	n0	MFC_RS02075	DR093_RS01575	DR082_RS01350	DR094_RS01545		DR084_RS01500	DR085_RS01120	MYF_RS02255																																				
N37.HOG0000256	OG0000216	n0	MFC_RS02080	DR093_RS01580	DR082_RS01355	DR094_RS01550		DR084_RS01505	DR085_RS01125	MYF_RS02260																																				
N37.HOG0000257	OG0000217	n0	MFC_RS02085	DR093_RS01585	DR082_RS01360	DR094_RS01555		DR084_RS01510	DR085_RS01130	MYF_RS02265																																				
N37.HOG0000258	OG0000218	n0	MFC_RS02095	DR093_RS03920	DR082_RS03735	DR094_RS03690		DR084_RS01520	DR085_RS03695	MYF_RS02275																																				
N37.HOG0000259	OG0000219	n0	MFC_RS02100	DR093_RS01600	DR082_RS01375	DR094_RS01570		DR084_RS01525	DR085_RS01145	MYF_RS02280																																				
N37.HOG0000260	OG0000220	n0	MFC_RS02105	DR093_RS01605	DR082_RS01380	DR094_RS01575		DR084_RS01530	DR085_RS01150	MYF_RS02285																																				
N37.HOG0000261	OG0000221	n0	MFC_RS02110	DR093_RS01610	DR082_RS01385	DR094_RS01580		DR084_RS01535	DR085_RS01155	MYF_RS02290																																				
N37.HOG0000262	OG0000222	n0	MFC_RS03235	DR093_RS01615	DR082_RS01390	DR094_RS01585		DR084_RS01540	DR085_RS01160	MYF_RS03240																																				
N37.HOG0000263	OG0000223	n0	MFC_RS02115	DR093_RS01620	DR082_RS01395	DR094_RS01590		DR084_RS01545	DR085_RS01165	MYF_RS02295																																				
N37.HOG0000264	OG0000224	n0	MFC_RS02125	DR093_RS01630	DR082_RS01405	DR094_RS01600		DR084_RS01555	DR085_RS01175	MYF_RS02305																																				
N37.HOG0000265	OG0000225	n0	MFC_RS02135	DR093_RS01640	DR082_RS01415	DR094_RS01610		DR084_RS01565	DR085_RS01185	MYF_RS02315																																				
N37.HOG0000266	OG0000226	n0	MFC_RS02140	DR093_RS01645	DR082_RS01420	DR094_RS01615		DR084_RS01570	DR085_RS01190	MYF_RS02320																																				
N37.HOG0000267	OG0000227	n0	MFC_RS02145	DR093_RS01650	DR082_RS01425	DR094_RS01620		DR084_RS01575	DR085_RS01195	MYF_RS02325																																				
N37.HOG0000268	OG0000228	n0	MFC_RS03530	DR093_RS04160	DR082_RS03975	DR094_RS03855		DR084_RS03705	DR085_RS03930	MYF_RS03530																																				
N37.HOG0000269	OG0000229	n0	MFC_RS02155	DR093_RS01660	DR082_RS01435	DR094_RS01630		DR084_RS01585	DR085_RS01205	MYF_RS02335																																				
N37.HOG0000270	OG0000230	n0	MFC_RS02160	DR093_RS01665	DR082_RS01440	DR094_RS01635		DR084_RS01590	DR085_RS01210	MYF_RS02340																																				
N37.HOG0000271	OG0000231	n0	MFC_RS02170	DR093_RS01675	DR082_RS01450	DR094_RS01645		DR084_RS01600	DR085_RS01220	MYF_RS02350																																				
N37.HOG0000272	OG0000232	n0	MFC_RS02180	DR093_RS01685	DR082_RS01460	DR094_RS01655		DR084_RS01610	DR085_RS01230	MYF_RS02360																																				
N37.HOG0000273	OG0000233	n0	MFC_RS02190	DR093_RS01695	DR082_RS01470	DR094_RS01665		DR084_RS01620	DR085_RS01240	MYF_RS02370																																				
N37.HOG0000274	OG0000234	n0	MFC_RS02220	DR093_RS01725	DR082_RS01500	DR094_RS01695		DR084_RS01650	DR085_RS01270	MYF_RS02400																																				
N37.HOG0000275	OG0000235	n0	MFC_RS02230	DR093_RS01735	DR082_RS01510	DR094_RS01705		DR084_RS01660	DR085_RS01280	MYF_RS02410																																				
N37.HOG0000276	OG0000236	n0	MFC_RS02235	DR093_RS01740	DR082_RS01515	DR094_RS01710		DR084_RS01665	DR085_RS01285	MYF_RS02415																																				
N37.HOG0000277	OG0000237	n0	MFC_RS02250	DR093_RS01755	DR082_RS01535	DR094_RS01730		DR084_RS01680	DR085_RS01305	MYF_RS02430																																				
N37.HOG0000278	OG0000238	n0	MFC_RS02255	DR093_RS01760	DR082_RS01540	DR094_RS01735		DR084_RS01685	DR085_RS01310	MYF_RS02435																																				
N37.HOG0000279	OG0000239	n0	MFC_RS02285	DR093_RS01790	DR082_RS01570	DR094_RS01765		DR084_RS01715	DR085_RS01340	MYF_RS02465																																				
N37.HOG0000280	OG0000240	n0	MFC_RS02290	DR093_RS01795	DR082_RS01575	DR094_RS01770		DR084_RS01720	DR085_RS01345	MYF_RS02470																																				
N37.HOG0000281	OG0000241	n0	MFC_RS02300	DR093_RS01805	DR082_RS01585	DR094_RS01780		DR084_RS01730	DR085_RS01355	MYF_RS02480																																				
N37.HOG0000282	OG0000242	n0	MFC_RS02305	DR093_RS01810	DR082_RS01590	DR094_RS01785		DR084_RS01735	DR085_RS01360	MYF_RS02485																																				
N37.HOG0000283	OG0000243	n0	MFC_RS02310	DR093_RS01815	DR082_RS01595	DR094_RS01790		DR084_RS01740	DR085_RS01365	MYF_RS02490																																				
N37.HOG0000284	OG0000244	n0	MFC_RS02320	DR093_RS01825	DR082_RS01605	DR094_RS01800		DR084_RS01750	DR085_RS01375	MYF_RS02500																																				
N37.HOG0000285	OG0000245	n0	MFC_RS02330	DR093_RS01835	DR082_RS01615	DR094_RS01810		DR084_RS01760	DR085_RS01385	MYF_RS02510																																				
N37.HOG0000286	OG0000246	n0	MFC_RS02345	DR093_RS00145	DR082_RS00145	DR094_RS01005		DR084_RS02385	DR085_RS02350	MYF_RS00085																																				
N37.HOG0000287	OG0000247	n0	MFC_RS02355	DR093_RS00155	DR082_RS00155	DR094_RS00995		DR084_RS02395	DR085_RS02360	MYF_RS00095																																				
N37.HOG0000288	OG0000248	n0	MFC_RS02380	DR093_RS00180	DR082_RS00180	DR094_RS00970		DR084_RS02420	DR085_RS02385	MYF_RS00120																																				
N37.HOG0000289	OG0000249	n0	MFC_RS02385	DR093_RS00185	DR082_RS00185	DR094_RS00965		DR084_RS02425	DR085_RS02390	MYF_RS00125																																				
N37.HOG0000290	OG0000250	n0	MFC_RS02400	DR093_RS00200	DR082_RS00200	DR094_RS00950		DR084_RS00015	DR085_RS00015	MYF_RS00140																																				
N37.HOG0000291	OG0000251	n0	MFC_RS02430	DR093_RS00230	DR082_RS00230	DR094_RS00920		DR084_RS00045	DR085_RS00045	MYF_RS00170																																				
N37.HOG0000292	OG0000252	n0	MFC_RS02440	DR093_RS00240	DR082_RS00240	DR094_RS00910		DR084_RS00055	DR085_RS00055	MYF_RS00180																																				
N37.HOG0000293	OG0000253	n0	MFC_RS02445	DR093_RS00245	DR082_RS00245	DR094_RS00905		DR084_RS00060	DR085_RS00060	MYF_RS00185																																				
N37.HOG0000294	OG0000254	n0	MFC_RS02455	DR093_RS00255	DR082_RS00255	DR094_RS00895		DR084_RS00070	DR085_RS00070	MYF_RS00195																																				
N37.HOG0000295	OG0000255	n0	MFC_RS02465	DR093_RS00260	DR082_RS00260	DR094_RS00890		DR084_RS00075	DR085_RS00075	MYF_RS00205																																				
N37.HOG0000296	OG0000256	n0	MFC_RS02470	DR093_RS00265	DR082_RS00265	DR094_RS00885		DR084_RS00080	DR085_RS00080	MYF_RS00210																																				
N37.HOG0000297	OG0000257	n0	MFC_RS02495	DR093_RS00290	DR082_RS00290	DR094_RS00860		DR084_RS00105	DR085_RS00105	MYF_RS00235																																				
N37.HOG0000298	OG0000258	n0	MFC_RS02505	DR093_RS00300	DR082_RS00300	DR094_RS00850		DR084_RS00115	DR085_RS00115	MYF_RS00245																																				
N37.HOG0000299	OG0000259	n0	MFC_RS02535	DR093_RS00330	DR082_RS00330	DR094_RS00820		DR084_RS00145	DR085_RS00145	MYF_RS00275																																				
N37.HOG0000300	OG0000260	n0	MFC_RS02545	DR093_RS00340	DR082_RS00340	DR094_RS00810		DR084_RS00155	DR085_RS00155	MYF_RS00285																																				
N37.HOG0000301	OG0000261	n0	MFC_RS02555	DR093_RS03790	DR082_RS03670	DR094_RS03570		DR084_RS03450	DR085_RS03635	MYF_RS00295																																				
N37.HOG0000302	OG0000262	n0	MFC_RS02570	DR093_RS00365	DR082_RS00365	DR094_RS00785		DR084_RS00180	DR085_RS00180	MYF_RS00310																																				
N37.HOG0000303	OG0000263	n0	MFC_RS02585	DR093_RS00380	DR082_RS00380	DR094_RS00770		DR084_RS00195	DR085_RS00195	MYF_RS00325																																				
N37.HOG0000304	OG0000264	n0	MFC_RS02600	DR093_RS00395	DR082_RS00395	DR094_RS00755		DR084_RS00210	DR085_RS00210	MYF_RS00340																																				
N37.HOG0000305	OG0000265	n0	MFC_RS02610	DR093_RS00405	DR082_RS00405	DR094_RS00745		DR084_RS00220	DR085_RS00220	MYF_RS00350																																				
N37.HOG0000306	OG0000266	n0	MFC_RS02625	DR093_RS00420	DR082_RS00420	DR094_RS00730		DR084_RS00235	DR085_RS00235	MYF_RS00365																																				
N37.HOG0000307	OG0000267	n0	MFC_RS02640	DR093_RS00435	DR082_RS00435	DR094_RS00715		DR084_RS00250	DR085_RS00250	MYF_RS00380																																				
N37.HOG0000308	OG0000268	n0	MFC_RS02645	DR093_RS00440	DR082_RS00440	DR094_RS00710		DR084_RS00255	DR085_RS00255	MYF_RS00385																																				
N37.HOG0000309	OG0000269	n0	MFC_RS02660	DR093_RS00455	DR082_RS00455	DR094_RS00695		DR084_RS00270	DR085_RS00270	MYF_RS00400																																				
N37.HOG0000310	OG0000270	n0	MFC_RS02720	DR093_RS03855	DR082_RS03820	DR094_RS03620		DR084_RS03610	DR085_RS03815	MYF_RS02955																																				
N37.HOG0000311	OG0000271	n0	MFC_RS02725	DR093_RS01280	DR082_RS02340	DR094_RS01250		DR084_RS02445	DR085_RS02505	MYF_RS02950																																				
N37.HOG0000312	OG0000272	n0	MFC_RS02730	DR093_RS01285	DR082_RS02335	DR094_RS01255		DR084_RS02440	DR085_RS02510	MYF_RS02945																																				
N37.HOG0000313	OG0000273	n0	MFC_RS02735	DR093_RS01290	DR082_RS02330	DR094_RS01260		DR084_RS02435	DR085_RS02515	MYF_RS02940																																				
N37.HOG0000314	OG0000274	n0	MFC_RS02755	DR093_RS01310	DR082_RS02460	DR094_RS01280		DR084_RS02555	DR085_RS02530	MYF_RS02920																																				
N37.HOG0000315	OG0000275	n0	MFC_RS03455	DR093_RS03860	DR082_RS03850	DR094_RS03625		DR084_RS03630	DR085_RS03820	MYF_RS02915																																				
N37.HOG0000316	OG0000276	n0	MFC_RS02765	DR093_RS01320	DR082_RS02470	DR094_RS01290		DR084_RS02565	DR085_RS02540	MYF_RS02910																																				
N37.HOG0000317	OG0000277	n0	MFC_RS02775	DR093_RS03865	DR082_RS03855	DR094_RS03630		DR084_RS03635	DR085_RS03825	MYF_RS02900																																				
N37.HOG0000318	OG0000278	n0	MFC_RS02780	DR093_RS01335	DR082_RS02485	DR094_RS01305		DR084_RS02580	DR085_RS02555	MYF_RS02895																																				
N37.HOG0000319	OG0000279	n0	MFC_RS02790	DR093_RS01345	DR082_RS02495	DR094_RS01315		DR084_RS02590	DR085_RS02565	MYF_RS02885																																				
N37.HOG0000320	OG0000280	n0	MFC_RS02795	DR093_RS01350	DR082_RS02500	DR094_RS01320		DR084_RS02595	DR085_RS02570	MYF_RS02880																																				
N37.HOG0000321	OG0000281	n0	MFC_RS03255	DR093_RS01355	DR082_RS02505	DR094_RS01325		DR084_RS02600	DR085_RS02575	MYF_RS03275																																				
N37.HOG0000322	OG0000282	n0	MFC_RS02820	DR093_RS01380	DR082_RS02530	DR094_RS01350		DR084_RS02625	DR085_RS02600	MYF_RS02855																																				
N37.HOG0000323	OG0000283	n0	MFC_RS02825	DR093_RS01385	DR082_RS02535	DR094_RS01355		DR084_RS02630	DR085_RS02605	MYF_RS02850																																				
N37.HOG0000324	OG0000284	n0	MFC_RS02830	DR093_RS01390	DR082_RS02540	DR094_RS01360		DR084_RS02635	DR085_RS02610	MYF_RS02845																																				
N37.HOG0000325	OG0000285	n0	MFC_RS02835	DR093_RS03880	DR082_RS03870	DR094_RS03645		DR084_RS03650	DR085_RS03840	MYF_RS02840																																				
N37.HOG0000326	OG0000286	n0	MFC_RS02865	DR093_RS01105	DR082_RS01100	DR094_RS00065		DR084_RS00900	DR085_RS00925	MYF_RS01115																																				
N37.HOG0000327	OG0000287	n0	MFC_RS02890	DR093_RS01080	DR082_RS01075	DR094_RS00090		DR084_RS00875	DR085_RS00900	MYF_RS01090																																				
N37.HOG0000328	OG0000288	n0	MFC_RS02900	DR093_RS01070	DR082_RS01065	DR094_RS00100		DR084_RS00865	DR085_RS00890	MYF_RS01080																																				
N37.HOG0000329	OG0000289	n0	MFC_RS02905	DR093_RS01065	DR082_RS01060	DR094_RS00105		DR084_RS00860	DR085_RS00885	MYF_RS01075																																				
N37.HOG0000330	OG0000290	n0	MFC_RS03030	DR093_RS03410	DR082_RS03275	DR094_RS00215		DR084_RS00750	DR085_RS03270	MYF_RS00905																																				
N37.HOG0000331	OG0000291	n0	MFC_RS03040	DR093_RS00965	DR082_RS00960	DR094_RS03090		DR084_RS00760	DR085_RS00785	MYF_RS00915																																				
N37.HOG0000332	OG0000292	n0	MFC_RS03045	DR093_RS00970	DR082_RS00965	DR094_RS00200		DR084_RS00765	DR085_RS00790	MYF_RS00920																																				
N37.HOG0000333	OG0000293	n0	MFC_RS03050	DR093_RS00975	DR082_RS00970	DR094_RS00195		DR084_RS00770	DR085_RS00795	MYF_RS00925																																				
N37.HOG0000334	OG0000294	n0	MFC_RS03060	DR093_RS00985	DR082_RS00980	DR094_RS00185		DR084_RS00780	DR085_RS00805	MYF_RS00935																																				
N37.HOG0000335	OG0000295	n0	MFC_RS03065	DR093_RS00990	DR082_RS00985	DR094_RS00180		DR084_RS00785	DR085_RS00810	MYF_RS00940																																				
