HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_genes	MFC_MF11_genes	MFC_MF18_genes	MFC_MF22_genes	MFC_MF29_genes	MFC_MF30_genes	MFC_MF33_genes	MFC_Ms42_genes	MHP_111A_genes	MHP_112B_genes	MHP_116_genes	MHP_11_genes	MHP_1257_genes	MHP_131B_genes	MHP_133A_genes	MHP_153B_genes	MHP_154B_genes	MHP_168L_genes	MHP_168_genes	MHP_232_genes	MHP_4284_genes	MHP_7422_genes	MHP_7448_genes	MHP_98_genes	MHP_ES2L_genes	MHP_ES2_genes	MHP_F72C_genes	MHP_J_genes	MHP_KM014_genes	MHP_LH_genes	MHP_MHP650_genes	MHP_MHP653_genes	MHP_MHP679_genes	MHP_MHP682_genes	MHP_MHP691_genes	MHP_MHP694_genes	MHP_MHP696_genes	MHP_MHP699_genes	MHP_MHP709_genes	MHP_NCTC10127_genes	MHP_TB1_genes	MHP_UFV01_genes	MHP_UFV02_genes	MHP_Ue273_genes
N41.HOG0000326	OG0000308	n0	MFC_RS03020							MYF_RS00895																																				
N41.HOG0000327	OG0000309	n0	MFC_RS03075							MYF_RS01005																																				
N41.HOG0000328	OG0000310	n0	MFC_RS02895							MYF_RS01085																																				
N41.HOG0000329	OG0000311	n0	MFC_RS01220							MYF_RS01140																																				
N41.HOG0000330	OG0000312	n0	MFC_RS01240							MYF_RS01160																																				
N41.HOG0000331	OG0000313	n0	MFC_RS01290							MYF_RS01210																																				
N41.HOG0000332	OG0000314	n0	MFC_RS01360							MYF_RS01280																																				
N41.HOG0000333	OG0000315	n0	MFC_RS01390							MYF_RS01310																																				
N41.HOG0000334	OG0000316	n0	MFC_RS01400							MYF_RS01320																																				
N41.HOG0000335	OG0000317	n0	MFC_RS00110							MYF_RS01360																																				
N41.HOG0000336	OG0000318	n0	MFC_RS00020							MYF_RS01450																																				
N41.HOG0000337	OG0000319	n0	MFC_RS00420							MYF_RS01555																																				
N41.HOG0000338	OG0000320	n0	MFC_RS00485							MYF_RS01620																																				
N41.HOG0000339	OG0000321	n0	MFC_RS00550							MYF_RS01685																																				
N41.HOG0000340	OG0000322	n0	MFC_RS00595							MYF_RS01730																																				
N41.HOG0000341	OG0000323	n0	MFC_RS00725							MYF_RS01860																																				
N41.HOG0000342	OG0000324	n0	MFC_RS01775							MYF_RS01960																																				
N41.HOG0000343	OG0000325	n0	MFC_RS01815							MYF_RS02000																																				
N41.HOG0000344	OG0000326	n0	MFC_RS01905							MYF_RS02090																																				
N41.HOG0000345	OG0000327	n0	MFC_RS01910							MYF_RS02095																																				
N41.HOG0000346	OG0000328	n0	MFC_RS01995							MYF_RS02180																																				
N41.HOG0000347	OG0000329	n0	MFC_RS02020							MYF_RS02200																																				
N41.HOG0000348	OG0000330	n0	MFC_RS02200							MYF_RS02380																																				
N41.HOG0000349	OG0000331	n0	MFC_RS02315							MYF_RS02495																																				
N41.HOG0000350	OG0000332	n0	MFC_RS01505							MYF_RS02635																																				
N41.HOG0000351	OG0000333	n0	MFC_RS01515							MYF_RS02645																																				
N41.HOG0000352	OG0000334	n0	MFC_RS01585							MYF_RS02715																																				
N41.HOG0000353	OG0000335	n0	MFC_RS01595							MYF_RS02725																																				
N41.HOG0000354	OG0000336	n0	MFC_RS02805							MYF_RS02870																																				
N41.HOG0000355	OG0000337	n0	MFC_RS00280							MYF_RS03105																																				
N41.HOG0000356	OG0000338	n0	MFC_RS00240							MYF_RS03145																																				
N41.HOG0000357	OG0000339	n0	MFC_RS00505							MYF_RS01640																																				
N41.HOG0000358	OG0000340	n0	MFC_RS00530							MYF_RS01665																																				
N41.HOG0000359	OG0000341	n0	MFC_RS01755							MYF_RS01940																																				
N41.HOG0000360	OG0000342	n0	MFC_RS01845							MYF_RS02030																																				
N41.HOG0000361	OG0000343	n0	MFC_RS01525							MYF_RS02655																																				
N41.HOG0000362	OG0000344	n0	MFC_RS00850							MYF_RS00530																																				
N41.HOG0000363	OG0000345	n0	MFC_RS02130							MYF_RS02310																																				
N41.HOG0000364	OG0000346	n0	MFC_RS02800							MYF_RS02875																																				
N41.HOG0000365	OG0000347	n0	MFC_RS00620							MYF_RS01755																																				
N41.HOG0000366	OG0000348	n0	MFC_RS01915							MYF_RS02100																																				
N41.HOG0000367	OG0000349	n0	MFC_RS02745							MYF_RS02930																																				
N41.HOG0000368	OG0000350	n0	MFC_RS03345							MYF_RS03360																																				
N41.HOG0000369	OG0000351	n0	MFC_RS00785							MYF_RS00465																																				
N41.HOG0000370	OG0000352	n0	MFC_RS01340							MYF_RS01260																																				
N41.HOG0000371	OG0000353	n0	MFC_RS00590							MYF_RS01725																																				
N41.HOG0000372	OG0000354	n0	MFC_RS00900							MYF_RS00580																																				
N41.HOG0000373	OG0000355	n0	MFC_RS01315							MYF_RS01235																																				
N41.HOG0000374	OG0000356	n0	MFC_RS01395							MYF_RS01315																																				
N41.HOG0000375	OG0000357	n0	MFC_RS01485							MYF_RS02615																																				
N41.HOG0000376	OG0000358	n0	MFC_RS01490							MYF_RS02620																																				
N41.HOG0000377	OG0000359	n0	MFC_RS01885							MYF_RS02070																																				
N41.HOG0000378	OG0000360	n0	MFC_RS02500							MYF_RS00240																																				
N41.HOG0000379	OG0000361	n0	MFC_RS02530							MYF_RS00270																																				
N41.HOG0000380	OG0000362	n0	MFC_RS02915							MYF_RS01065																																				
N41.HOG0000381	OG0000363	n0	MFC_RS00660							MYF_RS01795																																				
N41.HOG0000382	OG0000365	n0	MFC_RS00050							MYF_RS01420																																				
N41.HOG0000383	OG0000366	n0	MFC_RS00080							MYF_RS01390																																				
N41.HOG0000384	OG0000367	n0	MFC_RS00090							MYF_RS01380																																				
N41.HOG0000385	OG0000368	n0	MFC_RS00175							MYF_RS00060																																				
N41.HOG0000386	OG0000369	n0	MFC_RS00210							MYF_RS00025																																				
N41.HOG0000387	OG0000370	n0	MFC_RS00215							MYF_RS00020																																				
N41.HOG0000388	OG0000371	n0	MFC_RS00220							MYF_RS00015																																				
N41.HOG0000389	OG0000372	n0	MFC_RS00225							MYF_RS00010																																				
N41.HOG0000390	OG0000373	n0	MFC_RS00250							MYF_RS03135																																				
N41.HOG0000391	OG0000374	n0	MFC_RS00260							MYF_RS03125																																				
N41.HOG0000392	OG0000375	n0	MFC_RS00415							MYF_RS01550																																				
N41.HOG0000393	OG0000376	n0	MFC_RS00470							MYF_RS01605																																				
N41.HOG0000394	OG0000377	n0	MFC_RS00480							MYF_RS01615																																				
N41.HOG0000395	OG0000378	n0	MFC_RS00515							MYF_RS01650																																				
N41.HOG0000396	OG0000379	n0	MFC_RS00585							MYF_RS01720																																				
N41.HOG0000397	OG0000380	n0	MFC_RS00610							MYF_RS01745																																				
N41.HOG0000398	OG0000381	n0	MFC_RS00650							MYF_RS01785																																				
N41.HOG0000399	OG0000382	n0	MFC_RS00680							MYF_RS01815																																				
N41.HOG0000400	OG0000383	n0	MFC_RS00720							MYF_RS01855																																				
N41.HOG0000401	OG0000384	n0	MFC_RS00790							MYF_RS00470																																				
N41.HOG0000402	OG0000385	n0	MFC_RS00795							MYF_RS00475																																				
N41.HOG0000403	OG0000386	n0	MFC_RS00815							MYF_RS00495																																				
N41.HOG0000404	OG0000387	n0	MFC_RS00840							MYF_RS00520																																				
N41.HOG0000405	OG0000388	n0	MFC_RS00845							MYF_RS00525																																				
N41.HOG0000406	OG0000389	n0	MFC_RS00880							MYF_RS00560																																				
N41.HOG0000407	OG0000390	n0	MFC_RS00990							MYF_RS00670																																				
N41.HOG0000408	OG0000391	n0	MFC_RS01000							MYF_RS00680																																				
N41.HOG0000409	OG0000392	n0	MFC_RS01030							MYF_RS00705																																				
N41.HOG0000410	OG0000393	n0	MFC_RS01080							MYF_RS00760																																				
N41.HOG0000411	OG0000394	n0	MFC_RS01145							MYF_RS00825																																				
N41.HOG0000412	OG0000395	n0	MFC_RS01150							MYF_RS00830																																				
N41.HOG0000413	OG0000396	n0	MFC_RS01280							MYF_RS01200																																				
N41.HOG0000414	OG0000397	n0	MFC_RS01325							MYF_RS01245																																				
N41.HOG0000415	OG0000398	n0	MFC_RS01330							MYF_RS01250																																				
N41.HOG0000416	OG0000399	n0	MFC_RS01375							MYF_RS01295																																				
N41.HOG0000417	OG0000400	n0	MFC_RS01450							MYF_RS02580																																				
N41.HOG0000418	OG0000401	n0	MFC_RS01510							MYF_RS02640																																				
N41.HOG0000419	OG0000402	n0	MFC_RS01520							MYF_RS02650																																				
N41.HOG0000420	OG0000403	n0	MFC_RS01530							MYF_RS02660																																				
N41.HOG0000421	OG0000404	n0	MFC_RS01555, MFC_RS03375							MYF_RS02685																																				
N41.HOG0000422	OG0000405	n0	MFC_RS01570							MYF_RS02700																																				
N41.HOG0000423	OG0000406	n0	MFC_RS01600							MYF_RS02730																																				
N41.HOG0000424	OG0000407	n0	MFC_RS01605							MYF_RS02735																																				
N41.HOG0000425	OG0000408	n0	MFC_RS01610							MYF_RS02740																																				
N41.HOG0000426	OG0000409	n0	MFC_RS01615							MYF_RS02745																																				
N41.HOG0000427	OG0000410	n0	MFC_RS01650							MYF_RS02780																																				
N41.HOG0000428	OG0000411	n0	MFC_RS01660							MYF_RS02790																																				
N41.HOG0000429	OG0000412	n0	MFC_RS01665							MYF_RS02795																																				
N41.HOG0000430	OG0000413	n0	MFC_RS01705							MYF_RS01890																																				
N41.HOG0000431	OG0000414	n0	MFC_RS01715							MYF_RS01900																																				
N41.HOG0000432	OG0000415	n0	MFC_RS01720							MYF_RS01905																																				
N41.HOG0000433	OG0000416	n0	MFC_RS01730							MYF_RS01915																																				
N41.HOG0000434	OG0000417	n0	MFC_RS01760							MYF_RS01945																																				
N41.HOG0000435	OG0000418	n0	MFC_RS01765							MYF_RS01950																																				
N41.HOG0000436	OG0000419	n0	MFC_RS01825							MYF_RS02010																																				
N41.HOG0000437	OG0000420	n0	MFC_RS01860							MYF_RS02045																																				
N41.HOG0000438	OG0000421	n0	MFC_RS01890							MYF_RS02075																																				
N41.HOG0000439	OG0000422	n0	MFC_RS01900							MYF_RS02085																																				
N41.HOG0000440	OG0000423	n0	MFC_RS01955							MYF_RS02140																																				
N41.HOG0000441	OG0000424	n0	MFC_RS01960							MYF_RS02145																																				
N41.HOG0000442	OG0000425	n0	MFC_RS01970							MYF_RS02155																																				
N41.HOG0000443	OG0000426	n0	MFC_RS01975							MYF_RS02160																																				
N41.HOG0000444	OG0000427	n0	MFC_RS02000							MYF_RS02185																																				
N41.HOG0000445	OG0000428	n0	MFC_RS02030							MYF_RS02210																																				
N41.HOG0000446	OG0000429	n0	MFC_RS02120							MYF_RS02300																																				
N41.HOG0000447	OG0000430	n0	MFC_RS02165							MYF_RS02345																																				
N41.HOG0000448	OG0000431	n0	MFC_RS02175							MYF_RS02355																																				
N41.HOG0000449	OG0000432	n0	MFC_RS02195							MYF_RS02375																																				
N41.HOG0000450	OG0000433	n0	MFC_RS02205							MYF_RS02385																																				
N41.HOG0000451	OG0000434	n0	MFC_RS02210							MYF_RS02390																																				
N41.HOG0000452	OG0000435	n0	MFC_RS02225							MYF_RS02405																																				
N41.HOG0000453	OG0000436	n0	MFC_RS03535							MYF_RS02440																																				
N41.HOG0000454	OG0000437	n0	MFC_RS02270							MYF_RS02450																																				
N41.HOG0000455	OG0000438	n0	MFC_RS02275							MYF_RS02455																																				
N41.HOG0000456	OG0000439	n0	MFC_RS02280							MYF_RS02460																																				
N41.HOG0000457	OG0000440	n0	MFC_RS02295							MYF_RS02475																																				
N41.HOG0000458	OG0000441	n0	MFC_RS02335							MYF_RS02515																																				
N41.HOG0000459	OG0000442	n0	MFC_RS02350							MYF_RS00090																																				
N41.HOG0000460	OG0000443	n0	MFC_RS02410							MYF_RS00150																																				
N41.HOG0000461	OG0000444	n0	MFC_RS02425							MYF_RS00165																																				
N41.HOG0000462	OG0000445	n0	MFC_RS02450							MYF_RS00190																																				
N41.HOG0000463	OG0000446	n0	MFC_RS02480							MYF_RS00220																																				
N41.HOG0000464	OG0000447	n0	MFC_RS02485							MYF_RS00225																																				
N41.HOG0000465	OG0000448	n0	MFC_RS02515							MYF_RS00255																																				
N41.HOG0000466	OG0000449	n0	MFC_RS02540							MYF_RS00280																																				
N41.HOG0000467	OG0000450	n0	MFC_RS02550							MYF_RS00290																																				
N41.HOG0000468	OG0000451	n0	MFC_RS02590							MYF_RS00330																																				
N41.HOG0000469	OG0000452	n0	MFC_RS02615							MYF_RS00355																																				
N41.HOG0000470	OG0000453	n0	MFC_RS02650							MYF_RS00390																																				
N41.HOG0000471	OG0000454	n25	MFC_RS03440							MYF_RS03480																																				
N41.HOG0000472	OG0000454	n26	MFC_RS03435							MYF_RS03485																																				
N41.HOG0000473	OG0000455	n0	MFC_RS02700							MYF_RS02975																																				
N41.HOG0000474	OG0000456	n0	MFC_RS02815							MYF_RS02860																																				
N41.HOG0000475	OG0000457	n0	MFC_RS02840							MYF_RS02835																																				
N41.HOG0000476	OG0000458	n0	MFC_RS02885							MYF_RS01095																																				
N41.HOG0000477	OG0000459	n0	MFC_RS02910							MYF_RS01070																																				
N41.HOG0000478	OG0000460	n0	MFC_RS02920							MYF_RS01060																																				
N41.HOG0000479	OG0000461	n0	MFC_RS03080							MYF_RS01010																																				
N41.HOG0000480	OG0000462	n0	MFC_RS03085							MYF_RS01015																																				
N41.HOG0000481	OG0000463	n0	MFC_RS03090							MYF_RS01020																																				
N41.HOG0000482	OG0000464	n0	MFC_RS03100							MYF_RS01030																																				
N41.HOG0000483	OG0000465	n0	MFC_RS03105							MYF_RS01035																																				
N41.HOG0000484	OG0000466	n0	MFC_RS02620							MYF_RS00360																																				
N41.HOG0000485	OG0000467	n0	MFC_RS03500							MYF_RS03505																																				
N41.HOG0000486	OG0000468	n0	MFC_RS01370							MYF_RS01290																																				
N41.HOG0000487	OG0000469	n0	MFC_RS00045							MYF_RS01425																																				
N41.HOG0000488	OG0000470	n0	MFC_RS01950							MYF_RS02135																																				
N41.HOG0000489	OG0000471	n0	MFC_RS02035							MYF_RS02215																																				
N41.HOG0000490	OG0000472	n0	MFC_RS01680							MYF_RS03535																																				
N41.HOG0000491	OG0000473	n0	MFC_RS02715							MYF_RS02960																																				
N41.HOG0000492	OG0000474	n0	MFC_RS02710							MYF_RS02965																																				
N41.HOG0000493	OG0000475	n0	MFC_RS02705							MYF_RS02970																																				
N41.HOG0000494	OG0000476	n0	MFC_RS00345							MYF_RS03040																																				
N41.HOG0000495	OG0000477	n0	MFC_RS03055							MYF_RS00930																																				
N41.HOG0000496	OG0000478	n0	MFC_RS02770							MYF_RS02905																																				
N41.HOG0000497	OG0000479	n0	MFC_RS00545							MYF_RS01680																																				
N41.HOG0000498	OG0000480	n0	MFC_RS03300							MYF_RS03350																																				
N41.HOG0000499	OG0000481	n0	MFC_RS01925							MYF_RS02110																																				
N41.HOG0000500	OG0000482	n0	MFC_RS01790							MYF_RS01975																																				
N41.HOG0000501	OG0000483	n0	MFC_RS00095							MYF_RS01375																																				
N41.HOG0000502	OG0000484	n0	MFC_RS02420							MYF_RS00160																																				
N41.HOG0000503	OG0000485	n0								MYF_RS02445																																				
N41.HOG0000504	OG0000486	n0								MYF_RS01925																																				
N41.HOG0000505	OG0000487	n0	MFC_RS00025							MYF_RS01445																																				
N41.HOG0000506	OG0000488	n0	MFC_RS00065							MYF_RS01405																																				
N41.HOG0000507	OG0000489	n0	MFC_RS00185							MYF_RS00050																																				
N41.HOG0000508	OG0000490	n0	MFC_RS00245							MYF_RS03140																																				
N41.HOG0000509	OG0000491	n0	MFC_RS00565							MYF_RS01700																																				
N41.HOG0000510	OG0000492	n0	MFC_RS00640							MYF_RS01775																																				
N41.HOG0000511	OG0000493	n0	MFC_RS00855							MYF_RS00535																																				
N41.HOG0000512	OG0000494	n0	MFC_RS00905							MYF_RS00585																																				
N41.HOG0000513	OG0000495	n0	MFC_RS01055							MYF_RS00735																																				
N41.HOG0000514	OG0000496	n0	MFC_RS01065							MYF_RS00745																																				
N41.HOG0000515	OG0000497	n0	MFC_RS01070							MYF_RS00750																																				
N41.HOG0000516	OG0000498	n0	MFC_RS01140							MYF_RS00820																																				
N41.HOG0000517	OG0000499	n0	MFC_RS01185							MYF_RS00865																																				
N41.HOG0000518	OG0000500	n0	MFC_RS01335							MYF_RS01255																																				
N41.HOG0000519	OG0000501	n0	MFC_RS01460							MYF_RS02590																																				
N41.HOG0000520	OG0000502	n0	MFC_RS01800							MYF_RS01985																																				
N41.HOG0000521	OG0000503	n0	MFC_RS01870							MYF_RS02055																																				
N41.HOG0000522	OG0000504	n0	MFC_RS02005							MYF_RS02190																																				
N41.HOG0000523	OG0000505	n0	MFC_RS02045							MYF_RS02225																																				
N41.HOG0000524	OG0000506	n0	MFC_RS02055							MYF_RS02235																																				
N41.HOG0000525	OG0000507	n0	MFC_RS02090							MYF_RS02270																																				
N41.HOG0000526	OG0000508	n0	MFC_RS02475							MYF_RS00215																																				
N41.HOG0000527	OG0000509	n0	MFC_RS02510							MYF_RS00250																																				
N41.HOG0000528	OG0000510	n0	MFC_RS02520							MYF_RS00260																																				
N41.HOG0000529	OG0000511	n0	MFC_RS02655							MYF_RS00395																																				
N41.HOG0000530	OG0000512	n0	MFC_RS02925							MYF_RS01055																																				
N41.HOG0000531	OG0000513	n0	MFC_RS02785							MYF_RS02890																																				
N41.HOG0000532	OG0000514	n0								MYF_RS00710																																				
N41.HOG0000533	OG0000516	n0	MFC_RS00030							MYF_RS01440																																				
N41.HOG0000534	OG0000517	n0	MFC_RS00170							MYF_RS00065																																				
N41.HOG0000535	OG0000518	n0	MFC_RS01500							MYF_RS02630																																				
N41.HOG0000536	OG0000519	n0	MFC_RS01895							MYF_RS02080																																				
N41.HOG0000537	OG0000520	n0	MFC_RS02025							MYF_RS02205																																				
N41.HOG0000538	OG0000521	n0	MFC_RS02490							MYF_RS00230																																				
N41.HOG0000539	OG0000522	n0	MFC_RS02525							MYF_RS00265																																				
N41.HOG0000540	OG0000523	n0	MFC_RS02845							MYF_RS02830																																				
N41.HOG0000541	OG0000524	n0	MFC_RS03015							MYF_RS00890																																				
N41.HOG0000542	OG0000525	n0	MFC_RS01685																																											
N41.HOG0000543	OG0000528	n0	MFC_RS00035							MYF_RS01435																																				
N41.HOG0000544	OG0000529	n0	MFC_RS00430							MYF_RS01565																																				
N41.HOG0000545	OG0000530	n0	MFC_RS00495							MYF_RS01630																																				
N41.HOG0000546	OG0000531	n0	MFC_RS00615							MYF_RS01750																																				
N41.HOG0000547	OG0000532	n0	MFC_RS00940							MYF_RS00620																																				
N41.HOG0000548	OG0000533	n0	MFC_RS02185							MYF_RS02365																																				
N41.HOG0000549	OG0000534	n0	MFC_RS02605							MYF_RS00345																																				
N41.HOG0000550	OG0000535	n0	MFC_RS00190							MYF_RS00045																																				
N41.HOG0000551	OG0000536	n0	MFC_RS00315							MYF_RS03070																																				
N41.HOG0000552	OG0000537	n0	MFC_RS01840							MYF_RS02025																																				
N41.HOG0000553	OG0000538	n0	MFC_RS02215							MYF_RS02395																																				
N41.HOG0000554	OG0000539	n0	MFC_RS02435							MYF_RS00175																																				
N41.HOG0000555	OG0000540	n0	MFC_RS03035							MYF_RS00910																																				
N41.HOG0000556	OG0000541	n0	MFC_RS01170							MYF_RS00850																																				
N41.HOG0000557	OG0000542	n0	MFC_RS02575							MYF_RS00315																																				
N41.HOG0000558	OG0000547	n0	MFC_RS00980							MYF_RS00660																																				
N41.HOG0000559	OG0000548	n0	MFC_RS01285							MYF_RS01205																																				
N41.HOG0000560	OG0000549	n0	MFC_RS01675							MYF_RS02805																																				
N41.HOG0000561	OG0000550	n0	MFC_RS02750							MYF_RS02925																																				
N41.HOG0000562	OG0000551	n0	MFC_RS02325							MYF_RS02505																																				
N41.HOG0000563	OG0000555	n0	MFC_RS03340							MYF_RS03410																																				
N41.HOG0000564	OG0000589	n0	MFC_RS03260							MYF_RS03220																																				
N41.HOG0000565	OG0000595	n6	MFC_RS01440							MYF_RS02570																																				
N41.HOG0000566	OG0000596	n5	MFC_RS02370							MYF_RS00110																																				
N41.HOG0000567	OG0000597	n7	MFC_RS01435							MYF_RS02565																																				
N41.HOG0000568	OG0000598	n0	MFC_RS02365							MYF_RS00105																																				
N41.HOG0000569	OG0000599	n0	MFC_RS02360							MYF_RS00100																																				
N41.HOG0000570	OG0000602	n0	MFC_RS00055							MYF_RS01415																																				
N41.HOG0000571	OG0000627	n0	MFC_RS00310							MYF_RS03075																																				
N41.HOG0000572	OG0000634	n0	MFC_RS00400							MYF_RS01535																																				
N41.HOG0000573	OG0000635	n0	MFC_RS01195							MYF_RS00875																																				
N41.HOG0000574	OG0000636	n0	MFC_RS03370							MYF_RS03460																																				
N41.HOG0000575	OG0000637	n0	MFC_RS01785							MYF_RS01970																																				
N41.HOG0000576	OG0000638	n0	MFC_RS02675							MYF_RS00415																																				
N41.HOG0000577	OG0000639	n0	MFC_RS03145							MYF_RS03175																																				
N41.HOG0000578	OG0000640	n0	MFC_RS03475							MYF_RS03500																																				
N41.HOG0000579	OG0000641	n0	MFC_RS03485, MFC_RS03490							MYF_RS03510, MYF_RS03515																																				
N41.HOG0000580	OG0000643	n0	MFC_RS03150							MYF_RS03180																																				
N41.HOG0000581	OG0000655	n0	MFC_RS01700							MYF_RS01885																																				
N41.HOG0000582	OG0000679	-	MFC_RS03425							MYF_RS03405																																				
N41.HOG0000583	OG0000680	-	MFC_RS03445							MYF_RS03475																																				
