HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_genes	MFC_MF11_genes	MFC_MF18_genes	MFC_MF22_genes	MFC_MF29_genes	MFC_MF30_genes	MFC_MF33_genes	MFC_Ms42_genes	MHP_111A_genes	MHP_112B_genes	MHP_116_genes	MHP_11_genes	MHP_1257_genes	MHP_131B_genes	MHP_133A_genes	MHP_153B_genes	MHP_154B_genes	MHP_168L_genes	MHP_168_genes	MHP_232_genes	MHP_4284_genes	MHP_7422_genes	MHP_7448_genes	MHP_98_genes	MHP_ES2L_genes	MHP_ES2_genes	MHP_F72C_genes	MHP_J_genes	MHP_KM014_genes	MHP_LH_genes	MHP_MHP650_genes	MHP_MHP653_genes	MHP_MHP679_genes	MHP_MHP682_genes	MHP_MHP691_genes	MHP_MHP694_genes	MHP_MHP696_genes	MHP_MHP699_genes	MHP_MHP709_genes	MHP_NCTC10127_genes	MHP_TB1_genes	MHP_UFV01_genes	MHP_UFV02_genes	MHP_Ue273_genes
N24.HOG0000276	OG0000061	n20																									HZK19_RS01820					KUD10_RS01920														
N24.HOG0000277	OG0000061	n21																		MHP168L_RS01660	MHP168_RS01655																						B5M19_RS03265			
N24.HOG0000278	OG0000061	n24												B5C39_RS03360								MHP_RS01840								MHJ_RS01815												EXC50_RS00805		FEF30_RS02250	FEF31_RS01610	
N24.HOG0000279	OG0000062	n0	MFC_RS00270	DR093_RS00025	DR082_RS00025	DR094_RS01125	DR095_RS01150	DR084_RS02265	DR085_RS02230	MYF_RS03115				B5C39_RS00780						MHP168L_RS03630	MHP168_RS03625	MHP_RS03505					HZK19_RS03630			MHJ_RS03545		KUD10_RS03655	DR083_RS00865									EXC50_RS02425	B5M19_RS01970	FEF30_RS00295	FEF31_RS03250	
N24.HOG0000280	OG0000063	n0	MFC_RS00275	DR093_RS03775	DR082_RS00020	DR094_RS03590	DR095_RS01155	DR084_RS03590	DR085_RS02225	MYF_RS03110				B5C39_RS00775						MHP168L_RS03625	MHP168_RS03620	MHP_RS03500					HZK19_RS03625			MHJ_RS03540		KUD10_RS03650	DR083_RS04645									EXC50_RS02420	B5M19_RS01975	FEF30_RS04165	FEF31_RS04645	
N24.HOG0000281	OG0000064	n0	MFC_RS00285	DR093_RS00010	DR082_RS00010	DR094_RS01140	DR095_RS01165	DR084_RS02250	DR085_RS02215	MYF_RS03100				B5C39_RS00765						MHP168L_RS03615	MHP168_RS03610	MHP_RS03490					HZK19_RS03615			MHJ_RS03530		KUD10_RS03640	DR083_RS00850									EXC50_RS02410	B5M19_RS01990	FEF30_RS00280	FEF31_RS03235	
N24.HOG0000282	OG0000065	n0	MFC_RS00440	DR093_RS01890	DR082_RS01905	DR094_RS02075	DR095_RS01310	DR084_RS01815	DR085_RS01895	MYF_RS01575				B5C39_RS02530						MHP168L_RS04000, MHP168L_RS04005	MHP168_RS02125	MHP_RS02125					HZK19_RS02220			MHJ_RS02200		KUD10_RS02315	DR083_RS02715									EXC50_RS01100	B5M19_RS02925	FEF30_RS02625	FEF31_RS01990	
N24.HOG0000283	OG0000066	n4	MFC_RS00570	DR093_RS02020	DR082_RS02035	DR094_RS02205	DR095_RS01440	DR084_RS01945	DR085_RS01765	MYF_RS01705																																				
N24.HOG0000284	OG0000066	n7												B5C39_RS01545						MHP168L_RS01445	MHP168_RS01440	MHP_RS00650					HZK19_RS01320			MHJ_RS01325		KUD10_RS01425	DR083_RS01130									EXC50_RS02735	B5M19_RS01220			
N24.HOG0000285	OG0000066	n13																																										FEF30_RS01670	FEF31_RS01015	
N24.HOG0000286	OG0000067	n2	MFC_RS00800	DR093_RS00530	DR082_RS00530	DR094_RS00620	DR095_RS00010	DR084_RS00345	DR085_RS00345	MYF_RS00480																																				
N24.HOG0000287	OG0000067	n13												B5C39_RS02370						MHP168L_RS00510	MHP168_RS00505	MHP_RS01460					HZK19_RS00515			MHJ_RS00510		KUD10_RS00530	DR083_RS02350									EXC50_RS03560	B5M19_RS02375	FEF30_RS00835	FEF31_RS00185	
N24.HOG0000288	OG0000068	n0	MFC_RS00910	DR093_RS00640	DR082_RS00640	DR094_RS00510	DR095_RS00120	DR084_RS00455	DR085_RS00460	MYF_RS00590				B5C39_RS02250						MHP168L_RS04135	MHP168_RS03810	MHP_RS03685					HZK19_RS00635			MHJ_RS00630		KUD10_RS00655	DR083_RS03160									EXC50_RS03440	B5M19_RS04480	FEF30_RS00960	FEF31_RS00305	
N24.HOG0000289	OG0000069	n0	MFC_RS01075	DR093_RS00795	DR082_RS00795	DR094_RS00355	DR095_RS00275	DR084_RS00610	DR085_RS00630	MYF_RS00755				B5C39_RS00035						MHP168L_RS02845	MHP168_RS02825	MHP_RS02760					HZK19_RS02780			MHJ_RS02785		KUD10_RS02890	DR083_RS00605									EXC50_RS01655	B5M19_RS03520	FEF30_RS03195	FEF31_RS02555	
N24.HOG0000290	OG0000070	n0	MFC_RS01215	DR093_RS01120	DR082_RS01115	DR094_RS00050	DR095_RS00605	DR084_RS00920	DR085_RS00940	MYF_RS01135				B5C39_RS02755						MHP168L_RS02505	MHP168_RS02480	MHP_RS02345					HZK19_RS02445			MHJ_RS02430		KUD10_RS02560	DR083_RS00380									EXC50_RS01325, EXC50_RS03840	B5M19_RS02795	FEF30_RS02850	FEF31_RS02210	
N24.HOG0000291	OG0000071	n0	MFC_RS01630	DR093_RS02370	DR082_RS01840	DR094_RS02015	DR095_RS01935	DR084_RS01120, DR084_RS02230	DR085_RS01590	MYF_RS02760				B5C39_RS00455						MHP168L_RS03265	MHP168_RS03250	MHP_RS03195					HZK19_RS03315			MHJ_RS03250		KUD10_RS03335	DR083_RS02790									EXC50_RS02110	B5M19_RS02995	FEF30_RS03610	FEF31_RS03835	
N24.HOG0000292	OG0000072	n0	MFC_RS01635	DR093_RS03980	DR082_RS03775	DR094_RS03725	DR095_RS03885	DR084_RS03585	DR085_RS03730	MYF_RS02765				B5C39_RS00460						MHP168L_RS03270	MHP168_RS03255	MHP_RS03200					HZK19_RS03320			MHJ_RS03255		KUD10_RS03340	DR083_RS04820									EXC50_RS02115	B5M19_RS02990	FEF30_RS04405	FEF31_RS04700	
N24.HOG0000293	OG0000073	n0	MFC_RS03390, MFC_RS03395	DR093_RS02505	DR082_RS02205	DR094_RS02425	DR095_RS02080	DR084_RS01245	DR085_RS02070	MYF_RS02005				B5C39_RS02200						MHP168L_RS00955	MHP168_RS00950	MHP_RS01290					HZK19_RS00680			MHJ_RS00685		KUD10_RS00700	DR083_RS01265									EXC50_RS03380	B5M19_RS01840	FEF30_RS01015	FEF31_RS00360	
N24.HOG0000294	OG0000074	n4												B5C39_RS02005								MHP_RS01100											DR083_RS04700									EXC50_RS03185				
N24.HOG0000295	OG0000074	n16	MFC_RS03400	DR093_RS03915	DR082_RS03730	DR094_RS03685	DR095_RS03915	DR084_RS03540	DR085_RS03690	MYF_RS02195																																				
N24.HOG0000296	OG0000074	n25																									HZK19_RS00875					KUD10_RS00895														
N24.HOG0000297	OG0000074	n27																		MHP168L_RS00765	MHP168_RS00760																						B5M19_RS01645	FEF30_RS04230	FEF31_RS04395	
N24.HOG0000298	OG0000075	n5	MFC_RS02565	DR093_RS00360	DR082_RS00360	DR094_RS00790	DR095_RS00815	DR084_RS00175	DR085_RS00175	MYF_RS00305				B5C39_RS01170								MHP_RS00350					HZK19_RS00325															EXC50_RS00355		FEF30_RS00655	FEF31_RS00005	
N24.HOG0000299	OG0000076	n7	MFC_RS02580	DR093_RS00375	DR082_RS00375	DR094_RS00775	DR095_RS00800	DR084_RS00190	DR085_RS00190	MYF_RS00320										MHP168L_RS00335	MHP168_RS00330						HZK19_RS00340			MHJ_RS00335		KUD10_RS00355											B5M19_RS00280	FEF30_RS00670	FEF31_RS00020	
N24.HOG0000300	OG0000076	n24												B5C39_RS01185								MHP_RS00365											DR083_RS00235									EXC50_RS00370				
N24.HOG0000301	OG0000077	n0	MFC_RS02670	DR093_RS00460	DR082_RS00460	DR094_RS00690	DR095_RS00715	DR084_RS00275	DR085_RS00275	MYF_RS00410				B5C39_RS02455						MHP168L_RS00425	MHP168_RS00420	MHP_RS01545					HZK19_RS00425			MHJ_RS00425		KUD10_RS00440	DR083_RS03235									EXC50_RS03640	B5M19_RS03440	FEF30_RS00755	FEF31_RS00105	
N24.HOG0000302	OG0000078	n7																															DR083_RS02075													
N24.HOG0000303	OG0000078	n12																																										FEF30_RS01995	FEF31_RS01340	
N24.HOG0000304	OG0000078	n23	MFC_RS03005	DR093_RS00930	DR082_RS00920	DR094_RS00235	DR095_RS00415	DR084_RS00725	DR085_RS00755	MYF_RS00880				B5C39_RS03190						MHP168L_RS01760	MHP168_RS01745	MHP_RS01670					HZK19_RS01645			MHJ_RS01625		KUD10_RS01740										EXC50_RS00635	B5M19_RS02055			
N24.HOG0000305	OG0000079	n0	MFC_RS02930, MFC_RS03120	DR093_RS01040	DR082_RS01035	DR094_RS00130	DR095_RS00525	DR084_RS00835	DR085_RS00860	MYF_RS01050				B5C39_RS02835						MHP168L_RS02590	MHP168_RS02565	MHP_RS02420					HZK19_RS02525			MHJ_RS02515		KUD10_RS02640	DR083_RS01845									EXC50_RS01405	B5M19_RS01010	FEF30_RS02935	FEF31_RS02300	
N24.HOG0000306	OG0000080	n0	MFC_RS03315	DR093_RS03415	DR082_RS03280	DR094_RS03080	DR095_RS03375	DR084_RS03130	DR085_RS03275	MYF_RS01000, MYF_RS03365				B5C39_RS03700						MHP168L_RS03895	MHP168_RS03900	MHP_RS03805					HZK19_RS02570			MHJ_RS03800		KUD10_RS02690	DR083_RS04190									EXC50_RS03930	B5M19_RS03900	FEF30_RS02980	FEF31_RS02345	
N24.HOG0000307	OG0000081	n0	MFC_RS02560, MFC_RS03430	DR093_RS00355	DR082_RS00355	DR094_RS00795	DR095_RS00820	DR084_RS00170	DR085_RS00170	MYF_RS00300				B5C39_RS01165						MHP168L_RS00315	MHP168_RS00310	MHP_RS00345					HZK19_RS00320			MHJ_RS00315		KUD10_RS00335	DR083_RS00215									EXC50_RS00350	B5M19_RS00260	FEF30_RS00650	FEF31_RS03610	
N24.HOG0000308	OG0000082	n3																		MHP168L_RS04015	MHP168_RS03995																						B5M19_RS04420			
N24.HOG0000309	OG0000082	n11																		MHP168L_RS04020	MHP168_RS04000									MHJ_RS02340, MHJ_RS03775		KUD10_RS02460											B5M19_RS04415	FEF30_RS02770	FEF31_RS02130	
N24.HOG0000310	OG0000082	n29	MFC_RS02870	DR093_RS01100	DR082_RS01095	DR094_RS00070	DR095_RS00585	DR084_RS00895	DR085_RS00920	MYF_RS01110				B5C39_RS02680								MHP_RS02270					HZK19_RS02365															EXC50_RS01250				
N24.HOG0000311	OG0000083	n0	MFC_RS00040	DR093_RS02955	DR082_RS02990	DR094_RS02715	DR095_RS03045	DR084_RS02845	DR085_RS03000	MYF_RS01430				B5C39_RS03525						MHP168L_RS02110	MHP168_RS02095	MHP_RS01985					HZK19_RS01985			MHJ_RS01975		KUD10_RS02070	DR083_RS01625									EXC50_RS00965	B5M19_RS00845	FEF30_RS02400	FEF31_RS01765	
N24.HOG0000312	OG0000084	n0	MFC_RS00070	DR093_RS02790	DR082_RS02700	DR094_RS02645	DR095_RS02880	DR084_RS02690	DR085_RS02830	MYF_RS01400				B5C39_RS03550						MHP168L_RS02265	MHP168_RS02245	MHP_RS02010					HZK19_RS02015			MHJ_RS02000		KUD10_RS02100	DR083_RS02910									EXC50_RS00990	B5M19_RS02760	FEF30_RS02430	FEF31_RS01795	
N24.HOG0000313	OG0000085	n0	MFC_RS00075	DR093_RS02785	DR082_RS02705, DR082_RS03060	DR094_RS02650	DR095_RS02875	DR084_RS02695	DR085_RS02835	MYF_RS01395				B5C39_RS03555						MHP168L_RS02260	MHP168_RS02240	MHP_RS02015					HZK19_RS02020			MHJ_RS02005		KUD10_RS02105	DR083_RS02905									EXC50_RS00995	B5M19_RS02755	FEF30_RS02435	FEF31_RS01800	
N24.HOG0000314	OG0000086	n0	MFC_RS00085	DR093_RS04020	DR082_RS03910	DR094_RS03780	DR095_RS03990	DR084_RS03665	DR085_RS03880	MYF_RS01385				B5C39_RS03565						MHP168L_RS02250	MHP168_RS02230	MHP_RS02025					HZK19_RS02030			MHJ_RS02015		KUD10_RS02115	DR083_RS02895									EXC50_RS01005	B5M19_RS02745	FEF30_RS02445	FEF31_RS01810	
N24.HOG0000315	OG0000087	n0	MFC_RS03320	DR093_RS02760	DR082_RS02730	DR094_RS02675	DR095_RS02850	DR084_RS02720	DR085_RS02860	MYF_RS01370				B5C39_RS03580						MHP168L_RS02235	MHP168_RS02215	MHP_RS02040					HZK19_RS02045			MHJ_RS02030		KUD10_RS02130	DR083_RS02880									EXC50_RS01020	B5M19_RS02730	FEF30_RS02460	FEF31_RS01825	
N24.HOG0000316	OG0000088	n0	MFC_RS00105	DR093_RS02755	DR082_RS02735	DR094_RS02680	DR095_RS02845	DR084_RS02725	DR085_RS02865	MYF_RS01365				B5C39_RS03585						MHP168L_RS02230	MHP168_RS02210	MHP_RS02045					HZK19_RS02050			MHJ_RS02035		KUD10_RS02135	DR083_RS02875									EXC50_RS01025	B5M19_RS02725	FEF30_RS02465	FEF31_RS01830	
N24.HOG0000317	OG0000089	n0	MFC_RS00115	DR093_RS02745	DR082_RS02745	DR094_RS02690	DR095_RS02835	DR084_RS02735	DR085_RS02875	MYF_RS01355				B5C39_RS03595						MHP168L_RS02215	MHP168_RS02195	MHP_RS02055					HZK19_RS02060			MHJ_RS02045		KUD10_RS02145	DR083_RS02865									EXC50_RS01035	B5M19_RS03690	FEF30_RS02475	FEF31_RS01840	
N24.HOG0000318	OG0000090	n0	MFC_RS00165	DR093_RS00130	DR082_RS00130	DR094_RS01020	DR095_RS01045	DR084_RS02370	DR085_RS02335	MYF_RS00070				B5C39_RS00885						MHP168L_RS00070	MHP168_RS00065	MHP_RS00070					HZK19_RS00070			MHJ_RS00070		KUD10_RS00070	DR083_RS02695									EXC50_RS00070	B5M19_RS03775	FEF30_RS00400	FEF31_RS03355	
N24.HOG0000319	OG0000091	n0	MFC_RS00180	DR093_RS00115	DR082_RS00115	DR094_RS01035	DR095_RS01060	DR084_RS02355	DR085_RS02320	MYF_RS00055				B5C39_RS00870						MHP168L_RS00055	MHP168_RS00055	MHP_RS00055					HZK19_RS00055			MHJ_RS00055		KUD10_RS00055	DR083_RS00955									EXC50_RS00055	B5M19_RS04280	FEF30_RS00385	FEF31_RS03340	
N24.HOG0000320	OG0000092	n0	MFC_RS00195	DR093_RS00100	DR082_RS00100	DR094_RS01050	DR095_RS01075	DR084_RS02340	DR085_RS02305	MYF_RS00040				B5C39_RS00855						MHP168L_RS00040	MHP168_RS00040	MHP_RS00040					HZK19_RS00040			MHJ_RS00040		KUD10_RS00040	DR083_RS00940									EXC50_RS00040	B5M19_RS01895	FEF30_RS00370	FEF31_RS03325	
N24.HOG0000321	OG0000093	n0	MFC_RS00200	DR093_RS00095	DR082_RS00095	DR094_RS01055	DR095_RS01080	DR084_RS02335	DR085_RS02300	MYF_RS00035				B5C39_RS00850						MHP168L_RS00035	MHP168_RS00035	MHP_RS00035					HZK19_RS00035			MHJ_RS00035		KUD10_RS00035	DR083_RS00935									EXC50_RS00035	B5M19_RS01900	FEF30_RS00365	FEF31_RS03320	
N24.HOG0000322	OG0000094	n0	MFC_RS00205	DR093_RS04155	DR082_RS00090	DR094_RS01060	DR095_RS01085	DR084_RS02330	DR085_RS02295	MYF_RS00030				B5C39_RS00845						MHP168L_RS00030	MHP168_RS00030	MHP_RS00030					HZK19_RS00030			MHJ_RS00030		KUD10_RS00030	DR083_RS00930									EXC50_RS00030	B5M19_RS01905	FEF30_RS00360	FEF31_RS03315	
N24.HOG0000323	OG0000095	n0	MFC_RS00230	DR093_RS00065	DR082_RS00065	DR094_RS01085	DR095_RS01110	DR084_RS02305	DR085_RS02270	MYF_RS00005				B5C39_RS00820						MHP168L_RS00005	MHP168_RS00005	MHP_RS00005					HZK19_RS00005			MHJ_RS00005		KUD10_RS00005	DR083_RS00905									EXC50_RS00005	B5M19_RS04290	FEF30_RS00335	FEF31_RS03290	
N24.HOG0000324	OG0000096	n0	MFC_RS00235	DR093_RS00060	DR082_RS00060	DR094_RS01090	DR095_RS01115	DR084_RS02300	DR085_RS02265	MYF_RS03150				B5C39_RS00815						MHP168L_RS03665	MHP168_RS03660	MHP_RS03540					HZK19_RS03665			MHJ_RS03580		KUD10_RS03690	DR083_RS00900									EXC50_RS02460	B5M19_RS01935	FEF30_RS00330	FEF31_RS03285	
N24.HOG0000325	OG0000097	n0	MFC_RS00255	DR093_RS00040	DR082_RS00040	DR094_RS01110	DR095_RS01135	DR084_RS02280	DR085_RS02245	MYF_RS03130				B5C39_RS00795						MHP168L_RS03645	MHP168_RS03640	MHP_RS03520					HZK19_RS03645			MHJ_RS03560		KUD10_RS03670	DR083_RS00880									EXC50_RS02440	B5M19_RS01955	FEF30_RS00310	FEF31_RS03265	
N24.HOG0000326	OG0000098	n6																														KUD10_RS03660														
N24.HOG0000327	OG0000098	n7	MFC_RS00265	DR093_RS00030	DR082_RS00030	DR094_RS01120	DR095_RS01145	DR084_RS02270	DR085_RS02235	MYF_RS03120				B5C39_RS00785						MHP168L_RS03635	MHP168_RS03630	MHP_RS03510					HZK19_RS03635			MHJ_RS03550												EXC50_RS02430	B5M19_RS04295	FEF30_RS00300	FEF31_RS03255	
N24.HOG0000328	OG0000098	n27																															DR083_RS00870													
N24.HOG0000329	OG0000099	n0	MFC_RS00320	DR093_RS01200	DR082_RS02420	DR094_RS01175	DR095_RS01200	DR084_RS02520	DR085_RS02430	MYF_RS03065				B5C39_RS00725						MHP168L_RS03520	MHP168_RS03510	MHP_RS03455					HZK19_RS03585			MHJ_RS03505		KUD10_RS03610	DR083_RS04630									EXC50_RS02380	B5M19_RS00370	FEF30_RS04160	FEF31_RS04640	
N24.HOG0000330	OG0000100	n0	MFC_RS00335	DR093_RS01210	DR082_RS02410	DR094_RS01185	DR095_RS01210	DR084_RS02510	DR085_RS02440	MYF_RS03050				B5C39_RS00710						MHP168L_RS03505	MHP168_RS03490	MHP_RS03440					HZK19_RS03570			MHJ_RS03490		KUD10_RS03590	DR083_RS00805									EXC50_RS02365	B5M19_RS00385	FEF30_RS00240	FEF31_RS03195	
N24.HOG0000331	OG0000101	n0	MFC_RS00340	DR093_RS01215	DR082_RS02405	DR094_RS01190	DR095_RS01215	DR084_RS02505	DR085_RS02445	MYF_RS03045				B5C39_RS00705						MHP168L_RS03500	MHP168_RS03485	MHP_RS03435					HZK19_RS03565			MHJ_RS03485		KUD10_RS03585	DR083_RS00800									EXC50_RS02360	B5M19_RS00390	FEF30_RS00235	FEF31_RS03190	
N24.HOG0000332	OG0000102	n0	MFC_RS00350	DR093_RS01225	DR082_RS02395	DR094_RS01200	DR095_RS01225	DR084_RS02495	DR085_RS02455	MYF_RS03035				B5C39_RS03215						MHP168L_RS01735	MHP168_RS01720	MHP_RS01695					HZK19_RS01675			MHJ_RS01650		KUD10_RS01765	DR083_RS02100									EXC50_RS00660	B5M19_RS02080	FEF30_RS02020	FEF31_RS01365	
N24.HOG0000333	OG0000103	n0	MFC_RS00405	DR093_RS01855	DR082_RS01870	DR094_RS02040	DR095_RS01275	DR084_RS01780	DR085_RS01930	MYF_RS01540				B5C39_RS02495						MHP168L_RS02175	MHP168_RS02160	MHP_RS02090					HZK19_RS02185			MHJ_RS02165		KUD10_RS02280	DR083_RS02750									EXC50_RS01065	B5M19_RS02960	FEF30_RS02590	FEF31_RS01955	
N24.HOG0000334	OG0000104	n0	MFC_RS00410	DR093_RS01860	DR082_RS01875	DR094_RS02045	DR095_RS01280	DR084_RS01785	DR085_RS01925	MYF_RS01545				B5C39_RS02500						MHP168L_RS02170	MHP168_RS02155	MHP_RS02095					HZK19_RS02190			MHJ_RS02170		KUD10_RS02285	DR083_RS02745									EXC50_RS01070	B5M19_RS04460	FEF30_RS02595	FEF31_RS01960	
N24.HOG0000335	OG0000105	n0	MFC_RS00425	DR093_RS01875	DR082_RS01890	DR094_RS02060	DR095_RS01295	DR084_RS01800	DR085_RS01910	MYF_RS01560				B5C39_RS02515						MHP168L_RS02155	MHP168_RS02140	MHP_RS02110					HZK19_RS02205			MHJ_RS02185		KUD10_RS02300	DR083_RS02730									EXC50_RS01085	B5M19_RS02940	FEF30_RS02610	FEF31_RS01975	
N24.HOG0000336	OG0000106	n0	MFC_RS00435	DR093_RS01885	DR082_RS01900	DR094_RS02070	DR095_RS01305	DR084_RS01810	DR085_RS01900	MYF_RS01570				B5C39_RS02525						MHP168L_RS02145	MHP168_RS02130	MHP_RS02120					HZK19_RS02215			MHJ_RS02195		KUD10_RS02310	DR083_RS02720									EXC50_RS01095	B5M19_RS02930	FEF30_RS02620	FEF31_RS01985	
N24.HOG0000337	OG0000107	n0	MFC_RS00445	DR093_RS01895	DR082_RS01910	DR094_RS02080	DR095_RS01315	DR084_RS01820	DR085_RS01890	MYF_RS01580				B5C39_RS02535						MHP168L_RS02135	MHP168_RS02120	MHP_RS02130					HZK19_RS02225			MHJ_RS02205		KUD10_RS02320	DR083_RS02710									EXC50_RS01105	B5M19_RS04455	FEF30_RS02630	FEF31_RS01995	
N24.HOG0000338	OG0000108	n0	MFC_RS00450	DR093_RS01900	DR082_RS01915	DR094_RS02085	DR095_RS01320	DR084_RS01825	DR085_RS01885	MYF_RS01585				B5C39_RS02540						MHP168L_RS02130	MHP168_RS02115	MHP_RS02135					HZK19_RS02230			MHJ_RS02210		KUD10_RS02325	DR083_RS02705									EXC50_RS01110	B5M19_RS04620	FEF30_RS02635	FEF31_RS02000	
N24.HOG0000339	OG0000109	n0	MFC_RS00455	DR093_RS01905	DR082_RS01920	DR094_RS02090	DR095_RS01325	DR084_RS01830	DR085_RS01880	MYF_RS01590				B5C39_RS02545						MHP168L_RS02125	MHP168_RS02110	MHP_RS02140					HZK19_RS02235			MHJ_RS02215		KUD10_RS02330	DR083_RS02700									EXC50_RS01115	B5M19_RS02910	FEF30_RS02640	FEF31_RS02005	
N24.HOG0000340	OG0000110	n0	MFC_RS00460	DR093_RS01910	DR082_RS01925	DR094_RS02095	DR095_RS01330	DR084_RS01835	DR085_RS01875	MYF_RS01595				B5C39_RS02670						MHP168L_RS02410	MHP168_RS02385	MHP_RS02260					HZK19_RS02355			MHJ_RS02330		KUD10_RS02450	DR083_RS03140									EXC50_RS01240	B5M19_RS02660	FEF30_RS02760	FEF31_RS02120	
N24.HOG0000341	OG0000111	n0	MFC_RS00465	DR093_RS01915	DR082_RS01930	DR094_RS02100	DR095_RS01335	DR084_RS01840	DR085_RS01870	MYF_RS01600				B5C39_RS02665						MHP168L_RS02405	MHP168_RS02380	MHP_RS02255					HZK19_RS02350			MHJ_RS02325		KUD10_RS02445	DR083_RS03135									EXC50_RS01235	B5M19_RS02665	FEF30_RS02755	FEF31_RS02115	
N24.HOG0000342	OG0000112	n0	MFC_RS00475	DR093_RS01925	DR082_RS01940	DR094_RS02110	DR095_RS01345	DR084_RS01850	DR085_RS01860	MYF_RS01610				B5C39_RS02655						MHP168L_RS02395	MHP168_RS02370	MHP_RS02245					HZK19_RS02340			MHJ_RS02315		KUD10_RS02435	DR083_RS03125									EXC50_RS01225	B5M19_RS02675	FEF30_RS02745	FEF31_RS02105	
N24.HOG0000343	OG0000113	n0	MFC_RS00490	DR093_RS03930	DR082_RS03785	DR094_RS03730	DR095_RS03830	DR084_RS03550	DR085_RS03750	MYF_RS01625				B5C39_RS02635						MHP168L_RS02375	MHP168_RS02350	MHP_RS02225					HZK19_RS02320			MHJ_RS02295		KUD10_RS02415	DR083_RS03315									EXC50_RS01205	B5M19_RS02700	FEF30_RS02725	FEF31_RS02085	
N24.HOG0000344	OG0000114	n0	MFC_RS00500	DR093_RS01950	DR082_RS01965	DR094_RS02135	DR095_RS01370	DR084_RS01875	DR085_RS01835	MYF_RS01635				B5C39_RS02625						MHP168L_RS02365	MHP168_RS02340	MHP_RS02215					HZK19_RS02310			MHJ_RS02285		KUD10_RS02405	DR083_RS03305									EXC50_RS01195	B5M19_RS02710	FEF30_RS02715	FEF31_RS02075	
N24.HOG0000345	OG0000115	n0	MFC_RS00510	DR093_RS01960	DR082_RS01975	DR094_RS02145	DR095_RS01380	DR084_RS01885	DR085_RS01825	MYF_RS01645				B5C39_RS02610						MHP168L_RS02350	MHP168_RS02325	MHP_RS02205					HZK19_RS02300			MHJ_RS02275		KUD10_RS02395	DR083_RS03290									EXC50_RS01180	B5M19_RS03610	FEF30_RS02705	FEF31_RS02065	
N24.HOG0000346	OG0000116	n0	MFC_RS00520	DR093_RS01970	DR082_RS01985	DR094_RS02155	DR095_RS01390	DR084_RS01895	DR085_RS01815	MYF_RS01655				B5C39_RS01600						MHP168L_RS01385	MHP168_RS01380	MHP_RS00705					HZK19_RS01265			MHJ_RS01270		KUD10_RS01370	DR083_RS01185									EXC50_RS02790	B5M19_RS02580	FEF30_RS01610	FEF31_RS00955	
N24.HOG0000347	OG0000117	n0	MFC_RS00525	DR093_RS01975	DR082_RS01990	DR094_RS02160	DR095_RS01395	DR084_RS01900	DR085_RS01810	MYF_RS01660				B5C39_RS01595						MHP168L_RS01390	MHP168_RS01385	MHP_RS00700					HZK19_RS01270			MHJ_RS01275		KUD10_RS01375	DR083_RS01180									EXC50_RS02785	B5M19_RS02575	FEF30_RS01615	FEF31_RS00960	
N24.HOG0000348	OG0000118	n0	MFC_RS00555	DR093_RS02005	DR082_RS02020	DR094_RS02190	DR095_RS01425	DR084_RS01930	DR085_RS01780	MYF_RS01690				B5C39_RS01560						MHP168L_RS01430	MHP168_RS01425	MHP_RS00665					HZK19_RS01305			MHJ_RS01310		KUD10_RS01410	DR083_RS01145									EXC50_RS02750	B5M19_RS01235	FEF30_RS01650	FEF31_RS00995	
N24.HOG0000349	OG0000119	n0	MFC_RS00560	DR093_RS02010	DR082_RS02025	DR094_RS02195	DR095_RS01430	DR084_RS01935	DR085_RS01775	MYF_RS01695				B5C39_RS01555						MHP168L_RS01435	MHP168_RS01430	MHP_RS00660					HZK19_RS01310			MHJ_RS01315		KUD10_RS01415	DR083_RS01140									EXC50_RS02745	B5M19_RS01230	FEF30_RS01655	FEF31_RS01000	
N24.HOG0000350	OG0000120	n0	MFC_RS00575	DR093_RS02025	DR082_RS02040	DR094_RS02210	DR095_RS01445	DR084_RS01950	DR085_RS01760	MYF_RS01710				B5C39_RS01540						MHP168L_RS01450	MHP168_RS01445	MHP_RS00645					HZK19_RS01325			MHJ_RS01330		KUD10_RS01430	DR083_RS01125									EXC50_RS02730	B5M19_RS01215	FEF30_RS01675	FEF31_RS01020	
N24.HOG0000351	OG0000121	n0	MFC_RS00600	DR093_RS02050	DR082_RS02065	DR094_RS02235	DR095_RS01470	DR084_RS01975	DR085_RS01735	MYF_RS01735				B5C39_RS01515						MHP168L_RS01475	MHP168_RS01470	MHP_RS00620					HZK19_RS01350			MHJ_RS01355		KUD10_RS01455	DR083_RS01100									EXC50_RS02705	B5M19_RS01190	FEF30_RS01700	FEF31_RS01045	
N24.HOG0000352	OG0000122	n0	MFC_RS00605	DR093_RS02055	DR082_RS02080	DR094_RS02240	DR095_RS01475	DR084_RS01980	DR085_RS01730	MYF_RS01740				B5C39_RS01510						MHP168L_RS01480	MHP168_RS01475	MHP_RS00615					HZK19_RS01355			MHJ_RS01360		KUD10_RS01460	DR083_RS01095									EXC50_RS02700	B5M19_RS01185	FEF30_RS01705	FEF31_RS01050	
