HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_genes	MFC_MF11_genes	MFC_MF18_genes	MFC_MF22_genes	MFC_MF29_genes	MFC_MF30_genes	MFC_MF33_genes	MFC_Ms42_genes	MHP_111A_genes	MHP_112B_genes	MHP_116_genes	MHP_11_genes	MHP_1257_genes	MHP_131B_genes	MHP_133A_genes	MHP_153B_genes	MHP_154B_genes	MHP_168L_genes	MHP_168_genes	MHP_232_genes	MHP_4284_genes	MHP_7422_genes	MHP_7448_genes	MHP_98_genes	MHP_ES2L_genes	MHP_ES2_genes	MHP_F72C_genes	MHP_J_genes	MHP_KM014_genes	MHP_LH_genes	MHP_MHP650_genes	MHP_MHP653_genes	MHP_MHP679_genes	MHP_MHP682_genes	MHP_MHP691_genes	MHP_MHP694_genes	MHP_MHP696_genes	MHP_MHP699_genes	MHP_MHP709_genes	MHP_NCTC10127_genes	MHP_TB1_genes	MHP_UFV01_genes	MHP_UFV02_genes	MHP_Ue273_genes
N4.HOG0000265	OG0000039	n29												B5C39_RS03875								MHP_RS03880	ABLE99_RS01570					E5E95_RS01650														EXC50_RS03975				
N4.HOG0000266	OG0000039	n36												B5C39_RS03130								MHP_RS01615	ABLE99_RS01565					E5E95_RS01645					DR083_RS03505									EXC50_RS00560				
N4.HOG0000267	OG0000039	n43											ABJ972_RS01595							MHP168L_RS01815	MHP168_RS01800																	DR099_RS01340					B5M19_RS03320			
N4.HOG0000268	OG0000039	n46														NB627_RS01740	NB626_RS01720																													
N4.HOG0000269	OG0000040	n0	MFC_RS01160, MFC_RS01165, MFC_RS01640	DR093_RS02380, DR093_RS03230	DR082_RS00885, DR082_RS01855	DR094_RS00270, DR094_RS02025	DR095_RS00375, DR095_RS00380, DR095_RS01945	DR084_RS00690, DR084_RS02240	DR085_RS00715, DR085_RS00720, DR085_RS03110	MYF_RS00840, MYF_RS02770			ABJ972_RS03190	B5C39_RS00465	ABKJ22_RS03165	NB627_RS03475	NB626_RS03470			MHP168L_RS03275	MHP168_RS03260	MHP_RS03205	ABLE99_RS03165			GOM18_RS00810	HZK19_RS03325	E5E95_RS03495		MHJ_RS03260		KUD10_RS03345	DR083_RS02780					DR099_RS02585				EXC50_RS02120	B5M19_RS02985	FEF30_RS03620	FEF31_RS03890	
N4.HOG0000270	OG0000041	n7																										E5E95_RS01205																		
N4.HOG0000271	OG0000041	n9											ABJ972_RS01000, ABJ972_RS01175		ABKJ22_RS01030	NB627_RS00780	NB626_RS00770			MHP168L_RS00985	MHP168_RS00980	MHP_RS01320				GOM18_RS00100		E5E95_RS00670		MHJ_RS00655	CIB43_RS03980		DR083_RS01230									EXC50_RS03415	B5M19_RS03050	FEF30_RS00985	FEF31_RS00330	
N4.HOG0000272	OG0000041	n22														NB627_RS01300	NB626_RS01305			MHP168L_RS03925	MHP168_RS03920		ABLE99_RS01155			GOM18_RS02975	HZK19_RS01160			MHJ_RS01160			DR083_RS01935					DR099_RS02405					B5M19_RS04355			
N4.HOG0000273	OG0000042	n7	MFC_RS00930, MFC_RS01085	DR093_RS00660, DR093_RS00810, DR093_RS03365	DR082_RS00660, DR082_RS00805	DR094_RS00345, DR094_RS00490	DR095_RS00140, DR095_RS00285	DR084_RS00475, DR084_RS00620	DR085_RS00480, DR085_RS00645	MYF_RS00610, MYF_RS00765			ABJ972_RS02860	B5C39_RS00160						MHP168L_RS02970	MHP168_RS02950	MHP_RS02885					HZK19_RS02900	E5E95_RS03140		MHJ_RS02920	CIB43_RS03855	KUD10_RS03010	DR083_RS00730									EXC50_RS01780	B5M19_RS01320			
N4.HOG0000274	OG0000042	n36														NB627_RS03125	NB626_RS03120																													
N4.HOG0000275	OG0000042	n43													ABKJ22_RS02880								ABLE99_RS02830															DR099_RS03125								
N4.HOG0000276	OG0000042	n48																																										FEF30_RS03315	FEF31_RS02675	
N4.HOG0000277	OG0000043	n0	MFC_RS01320	DR093_RS02660	DR082_RS02595	DR094_RS02615	DR095_RS02735	DR084_RS01025	DR085_RS02670	MYF_RS01240			ABJ972_RS01880	B5C39_RS03420	ABKJ22_RS01890	NB627_RS02055	NB626_RS02045			MHP168L_RS01210, MHP168L_RS02005	MHP168_RS01205, MHP168_RS01985	MHP_RS01880	ABLE99_RS01830			GOM18_RS03285	HZK19_RS01875	E5E95_RS02030		MHJ_RS01865	CIB43_RS00070, CIB43_RS02825	KUD10_RS01965	DR083_RS01520					DR099_RS00410				EXC50_RS00860	B5M19_RS00735, B5M19_RS02270	FEF30_RS02105, FEF30_RS02295	FEF31_RS01455, FEF31_RS01660	
N4.HOG0000278	OG0000044	n1											ABJ972_RS01650	B5C39_RS03955	ABKJ22_RS01670	NB627_RS01805	NB626_RS01790			MHP168L_RS04140	MHP168_RS03745		ABLE99_RS01625			GOM18_RS04585	HZK19_RS03955	E5E95_RS04290		MHJ_RS04020			DR083_RS04960					DR099_RS04650				EXC50_RS04255		FEF30_RS04460	FEF31_RS04775	
N4.HOG0000279	OG0000044	n6												B5C39_RS03305		NB627_RS01925	NB626_RS01915			MHP168L_RS01900	MHP168_RS01880	MHP_RS01785	ABLE99_RS01720				HZK19_RS01755			MHJ_RS01745	CIB43_RS02665	KUD10_RS01860	DR083_RS02245									EXC50_RS00745	B5M19_RS00620	FEF30_RS02200	FEF31_RS01545	
N4.HOG0000280	OG0000045	n0	MFC_RS00950	DR093_RS00670	DR082_RS03225, DR082_RS03230	DR094_RS03135, DR094_RS03140	DR095_RS03295, DR095_RS03300	DR084_RS00485	DR085_RS00505	MYF_RS00630			ABJ972_RS01600	B5C39_RS03140	ABKJ22_RS01620	NB627_RS01745	NB626_RS01725			MHP168L_RS01810	MHP168_RS01795	MHP_RS01625	ABLE99_RS01575			GOM18_RS03555	HZK19_RS01585	E5E95_RS01655		MHJ_RS01580	CIB43_RS02520	KUD10_RS01680	DR083_RS03515					DR099_RS01335				EXC50_RS00570	B5M19_RS03325	FEF30_RS01935, FEF30_RS01940	FEF31_RS01280, FEF31_RS01285	
N4.HOG0000281	OG0000046	n1											ABJ972_RS03200	B5C39_RS00475		NB627_RS03485	NB626_RS03480					MHP_RS03215				GOM18_RS03875	HZK19_RS03335	E5E95_RS03505				KUD10_RS03355						DR099_RS04530				EXC50_RS02130		FEF30_RS04495	FEF31_RS02245, FEF31_RS02960	
N4.HOG0000282	OG0000046	n36																					ABLE99_RS03195							MHJ_RS03960																
N4.HOG0000283	OG0000046	n37														NB627_RS03480	NB626_RS03475													MHJ_RS03265			DR083_RS04815													
N4.HOG0000284	OG0000046	n43																		MHP168L_RS03280	MHP168_RS03265																						B5M19_RS03125			
N4.HOG0000285	OG0000047	n4												B5C39_RS03620						MHP168L_RS03540	MHP168_RS03530					GOM18_RS00015		E5E95_RS01725				KUD10_RS01210	DR083_RS03630									EXC50_RS00500	B5M19_RS04440			
N4.HOG0000286	OG0000047	n17												B5C39_RS00010		NB627_RS00510	NB626_RS00500			MHP168L_RS01680		MHP_RS02735					HZK19_RS03090	E5E95_RS04090, E5E95_RS04095			CIB43_RS01205		DR083_RS02945									EXC50_RS03735, EXC50_RS03955	B5M19_RS03245			
N4.HOG0000287	OG0000047	n35	MFC_RS03280				DR095_RS03200	DR084_RS03000	DR085_RS03120	MYF_RS03335										MHP168L_RS01235	MHP168_RS01230										CIB43_RS00045												B5M19_RS02295	FEF30_RS02085	FEF31_RS01435	
N4.HOG0000288	OG0000047	n43		DR093_RS00840	DR082_RS00835																																									
N4.HOG0000289	OG0000048	n0	MFC_RS00140	DR093_RS03685, DR093_RS03690	DR082_RS02750, DR082_RS03010	DR094_RS02695, DR094_RS02985	DR095_RS02830, DR095_RS03095	DR084_RS02740	DR085_RS02880, DR085_RS03055	MYF_RS01350			ABJ972_RS02065	B5C39_RS03615	ABKJ22_RS02075	NB627_RS02245	NB626_RS02235			MHP168L_RS02210	MHP168_RS02190	MHP_RS02060	ABLE99_RS02015			GOM18_RS02325	HZK19_RS02065	E5E95_RS02215		MHJ_RS02050	CIB43_RS02995	KUD10_RS02150	DR083_RS02860					DR099_RS01315				EXC50_RS01040	B5M19_RS03695	FEF30_RS02480	FEF31_RS01845	
N4.HOG0000290	OG0000049	n0	MFC_RS03220, MFC_RS03365	DR093_RS03590	DR082_RS01640, DR082_RS03345	DR094_RS03355	DR095_RS01755	DR084_RS02050	DR085_RS01410	MYF_RS03265, MYF_RS03455			ABJ972_RS02960	B5C39_RS00240	ABKJ22_RS02955	NB627_RS03240	NB626_RS03235			MHP168L_RS03050	MHP168_RS03035	MHP_RS02985	ABLE99_RS02940			GOM18_RS01035	HZK19_RS02995	E5E95_RS03260		MHJ_RS03010, MHJ_RS03025	CIB43_RS00150	KUD10_RS03120	DR083_RS01660					DR099_RS02120, DR099_RS04655				EXC50_RS01890	B5M19_RS01455	FEF30_RS03400	FEF31_RS03620	
N4.HOG0000291	OG0000050	n0	MFC_RS01260	DR093_RS04015	DR082_RS01160	DR094_RS03765	DR095_RS03970	DR084_RS00965	DR085_RS02735	MYF_RS01180			ABJ972_RS02390	B5C39_RS02725	ABKJ22_RS02395	NB627_RS02630	NB626_RS02625			MHP168L_RS02475	MHP168_RS02450	MHP_RS02315	ABLE99_RS02350			GOM18_RS01900	HZK19_RS02415	E5E95_RS02655		MHJ_RS02400		KUD10_RS02530	DR083_RS00350					DR099_RS02650				EXC50_RS01295, EXC50_RS04180, EXC50_RS04185, EXC50_RS04195, EXC50_RS04200, EXC50_RS04205	B5M19_RS02825	FEF30_RS02820	FEF31_RS02180	
N4.HOG0000292	OG0000051	n7																													CIB43_RS03575															
N4.HOG0000293	OG0000051	n9	MFC_RS02240	DR093_RS01745	DR082_RS01520	DR094_RS01715	DR095_RS01545	DR084_RS01670	DR085_RS01290	MYF_RS02420			ABJ972_RS02590	B5C39_RS02930	ABKJ22_RS02600	NB627_RS02845	NB626_RS02835			MHP168L_RS04035	MHP168_RS04010	MHP_RS02520	ABLE99_RS02550				HZK19_RS02620	E5E95_RS02855		MHJ_RS02615		KUD10_RS02740	DR083_RS02195									EXC50_RS01500	B5M19_RS04110	FEF30_RS03030	FEF31_RS02395	
N4.HOG0000294	OG0000051	n38																		MHP168L_RS02685	MHP168_RS02660																						B5M19_RS00915			
N4.HOG0000295	OG0000051	n40																								GOM18_RS02100																				
N4.HOG0000296	OG0000052	n0	MFC_RS00160	DR093_RS00140	DR082_RS03660	DR094_RS01015	DR095_RS01040	DR084_RS02375	DR085_RS03420	MYF_RS00075			ABJ972_RS00075	B5C39_RS00890	ABKJ22_RS00075	NB627_RS00075	NB626_RS00075			MHP168L_RS00075	MHP168_RS00070	MHP_RS00075	ABLE99_RS00075			GOM18_RS00655	HZK19_RS00075	E5E95_RS00075		MHJ_RS00075	CIB43_RS00775	KUD10_RS00075	DR083_RS02690					DR099_RS03190				EXC50_RS00075	B5M19_RS00005	FEF30_RS00405	FEF31_RS03360	
N4.HOG0000297	OG0000053	n0	MFC_RS00665	DR093_RS03940	DR082_RS03920	DR094_RS03805	DR095_RS01535, DR095_RS03995	DR084_RS03670	DR085_RS03740	MYF_RS01800			ABJ972_RS01435	B5C39_RS01450	ABKJ22_RS01465	NB627_RS01580	NB626_RS01570			MHP168L_RS01540	MHP168_RS01535	MHP_RS00555	ABLE99_RS01415			GOM18_RS04480	HZK19_RS01415	E5E95_RS01465		MHJ_RS01420	CIB43_RS02315	KUD10_RS01520	DR083_RS04665					DR099_RS04415				EXC50_RS02640	B5M19_RS01120	FEF30_RS04260	FEF31_RS04425	
N4.HOG0000298	OG0000054	n0	MFC_RS01235	DR093_RS01140	DR082_RS01135	DR094_RS00030	DR095_RS00625	DR084_RS00940	DR085_RS00960	MYF_RS01155			ABJ972_RS02415	B5C39_RS02750	ABKJ22_RS02420	NB627_RS02655	NB626_RS02650			MHP168L_RS02500	MHP168_RS02475	MHP_RS02340	ABLE99_RS02375			GOM18_RS01925	HZK19_RS02440	E5E95_RS02680		MHJ_RS02425	CIB43_RS03395	KUD10_RS02555	DR083_RS00375					DR099_RS02625				EXC50_RS04250	B5M19_RS02800	FEF30_RS02845	FEF31_RS02205	
N4.HOG0000299	OG0000055	n0	MFC_RS03415, MFC_RS03540		DR082_RS03970	DR094_RS03580, DR094_RS03850	DR095_RS01035	DR084_RS03600, DR084_RS03710		MYF_RS03395, MYF_RS03525			ABJ972_RS00120	B5C39_RS00950	ABKJ22_RS00130	NB627_RS00135	NB626_RS00135			MHP168L_RS00115	MHP168_RS00110	MHP_RS00145	ABLE99_RS00135			GOM18_RS01245	HZK19_RS00120	E5E95_RS00125		MHJ_RS00110	CIB43_RS00835	KUD10_RS00135	DR083_RS00005					DR099_RS03140				EXC50_RS00135	B5M19_RS00045	FEF30_RS00450	FEF31_RS03405	
N4.HOG0000300	OG0000056	n0	MFC_RS00325	DR093_RS01205	DR082_RS02415	DR094_RS01180	DR095_RS01205	DR084_RS02515	DR085_RS02435	MYF_RS03060			ABJ972_RS03435	B5C39_RS00720	ABKJ22_RS03415	NB627_RS03735	NB626_RS03740			MHP168L_RS03515	MHP168_RS03500	MHP_RS03450	ABLE99_RS03395			GOM18_RS00495	HZK19_RS03580	E5E95_RS03750		MHJ_RS03500	CIB43_RS00630, CIB43_RS03960	KUD10_RS03605	DR083_RS00815					DR099_RS03335				EXC50_RS02375	B5M19_RS00375	FEF30_RS00250	FEF31_RS03205	
N4.HOG0000301	OG0000057	n0	MFC_RS00965	DR093_RS00685	DR082_RS00685	DR094_RS00465	DR095_RS00165	DR084_RS00500	DR085_RS00520	MYF_RS00645			ABJ972_RS02845	B5C39_RS00145	ABKJ22_RS02865	NB627_RS03110	NB626_RS03105			MHP168L_RS02955	MHP168_RS02935	MHP_RS02870	ABLE99_RS02815			GOM18_RS01135	HZK19_RS02885	E5E95_RS03125		MHJ_RS02900	CIB43_RS03840	KUD10_RS02995	DR083_RS03975, DR083_RS03980					DR099_RS01045				EXC50_RS01765	B5M19_RS01340	FEF30_RS03300	FEF31_RS02660	
N4.HOG0000302	OG0000058	n2																				MHP_RS00435				GOM18_RS00090						KUD10_RS01145														
N4.HOG0000303	OG0000058	n9																																										FEF30_RS02120	FEF31_RS01470	
N4.HOG0000304	OG0000058	n14														NB627_RS00435	NB626_RS00425										HZK19_RS03015	E5E95_RS01660			CIB43_RS01140		DR083_RS02505													
N4.HOG0000305	OG0000058	n22																										E5E95_RS02525, E5E95_RS02530			CIB43_RS01145															
N4.HOG0000306	OG0000058	n25					DR095_RS01620													MHP168L_RS01190	MHP168_RS01190										CIB43_RS00085												B5M19_RS02250			
N4.HOG0000307	OG0000058	n29												B5C39_RS01330		NB627_RS00440	NB626_RS00430			MHP168L_RS03580	MHP168_RS03570	MHP_RS02670					HZK19_RS03020				CIB43_RS01300		DR083_RS02510									EXC50_RS03810	B5M19_RS02905			
N4.HOG0000308	OG0000059	n1												B5C39_RS01265								MHP_RS02680				GOM18_RS00080	HZK19_RS03030					KUD10_RS01155										EXC50_RS03800				
N4.HOG0000309	OG0000059	n11														NB627_RS00450	NB626_RS00440																													
N4.HOG0000310	OG0000059	n18																		MHP168L_RS01200																							B5M19_RS03915			
N4.HOG0000311	OG0000059	n20					DR095_RS03480									NB627_RS00465	NB626_RS00455			MHP168L_RS01205	MHP168_RS03925										CIB43_RS00080, CIB43_RS01165		DR083_RS04445										B5M19_RS02265	FEF30_RS02110	FEF31_RS01460	
N4.HOG0000312	OG0000059	n35																									HZK19_RS03855					KUD10_RS01165														
N4.HOG0000313	OG0000059	n40																		MHP168L_RS03570	MHP168_RS03560																						B5M19_RS03935			
N4.HOG0000314	OG0000060	n5											ABJ972_RS00080	B5C39_RS03775								MHP_RS03835										KUD10_RS00080						DR099_RS04180				EXC50_RS03960				
N4.HOG0000315	OG0000060	n11											ABJ972_RS01185	B5C39_RS03815						MHP168L_RS01280	MHP168_RS01270	MHP_RS03865	ABLE99_RS01160					E5E95_RS01215														EXC50_RS04110	B5M19_RS04370	FEF30_RS01505	FEF31_RS00850	
N4.HOG0000316	OG0000060	n21													ABKJ22_RS00080	NB627_RS00080	NB626_RS00080			MHP168L_RS00080	MHP168_RS00075					GOM18_RS03800		E5E95_RS00080															B5M19_RS03995			
N4.HOG0000317	OG0000061	n5																		MHP168L_RS01960	MHP168_RS01940																						B5M19_RS00680			
N4.HOG0000318	OG0000061	n7											ABJ972_RS01835	B5C39_RS03095	ABKJ22_RS01845	NB627_RS01995	NB626_RS01985			MHP168L_RS01660	MHP168_RS01655	MHP_RS01580	ABLE99_RS01780			GOM18_RS03350	HZK19_RS01820	E5E95_RS01980		MHJ_RS01540	CIB43_RS02745	KUD10_RS01920						DR099_RS00350, DR099_RS01375				EXC50_RS00525	B5M19_RS03265	FEF30_RS01900	FEF31_RS01245	
N4.HOG0000319	OG0000061	n24												B5C39_RS03360								MHP_RS01840								MHJ_RS01815												EXC50_RS00805		FEF30_RS02250	FEF31_RS01610	
N4.HOG0000320	OG0000062	n0	MFC_RS00270	DR093_RS00025	DR082_RS00025	DR094_RS01125	DR095_RS01150	DR084_RS02265	DR085_RS02230	MYF_RS03115			ABJ972_RS03485, ABJ972_RS03515	B5C39_RS00780	ABKJ22_RS03470	NB627_RS03790	NB626_RS03790			MHP168L_RS03630	MHP168_RS03625	MHP_RS03505	ABLE99_RS03445			GOM18_RS00545	HZK19_RS03630	E5E95_RS03805		MHJ_RS03545	CIB43_RS00675	KUD10_RS03655	DR083_RS00865					DR099_RS00560				EXC50_RS02425	B5M19_RS01970	FEF30_RS00295	FEF31_RS03250	
N4.HOG0000321	OG0000063	n0	MFC_RS00275	DR093_RS03775	DR082_RS00020	DR094_RS03590	DR095_RS01155	DR084_RS03590	DR085_RS02225	MYF_RS03110			ABJ972_RS03480, ABJ972_RS03510	B5C39_RS00775	ABKJ22_RS03465	NB627_RS03785	NB626_RS03785			MHP168L_RS03625	MHP168_RS03620	MHP_RS03500	ABLE99_RS03440			GOM18_RS04295	HZK19_RS03625	E5E95_RS03800		MHJ_RS03540	CIB43_RS00660	KUD10_RS03650	DR083_RS04645					DR099_RS04320				EXC50_RS02420	B5M19_RS01975	FEF30_RS04165	FEF31_RS04645	
N4.HOG0000322	OG0000064	n0	MFC_RS00285	DR093_RS00010	DR082_RS00010	DR094_RS01140	DR095_RS01165	DR084_RS02250	DR085_RS02215	MYF_RS03100			ABJ972_RS03470, ABJ972_RS03500	B5C39_RS00765	ABKJ22_RS03455	NB627_RS03775	NB626_RS03775			MHP168L_RS03615	MHP168_RS03610	MHP_RS03490	ABLE99_RS03430			GOM18_RS00530	HZK19_RS03615	E5E95_RS03790		MHJ_RS03530	CIB43_RS00650	KUD10_RS03640	DR083_RS00850					DR099_RS00575				EXC50_RS02410	B5M19_RS01990	FEF30_RS00280	FEF31_RS03235	
N4.HOG0000323	OG0000065	n0	MFC_RS00440	DR093_RS01890	DR082_RS01905	DR094_RS02075	DR095_RS01310	DR084_RS01815	DR085_RS01895	MYF_RS01575			ABJ972_RS02200	B5C39_RS02530	ABKJ22_RS02160	NB627_RS02410	NB626_RS02405			MHP168L_RS04000, MHP168L_RS04005	MHP168_RS02125	MHP_RS02125	ABLE99_RS02085			GOM18_RS02395	HZK19_RS02220	E5E95_RS02365		MHJ_RS02200	CIB43_RS03145	KUD10_RS02315	DR083_RS02715					DR099_RS02825				EXC50_RS01100	B5M19_RS02925	FEF30_RS02625	FEF31_RS01990	
N4.HOG0000324	OG0000066	n4	MFC_RS00570	DR093_RS02020	DR082_RS02035	DR094_RS02205	DR095_RS01440	DR084_RS01945	DR085_RS01765	MYF_RS01705																																				
N4.HOG0000325	OG0000066	n7											ABJ972_RS01340	B5C39_RS01545	ABKJ22_RS01370	NB627_RS01480	NB626_RS01470			MHP168L_RS01445	MHP168_RS01440	MHP_RS00650	ABLE99_RS01320			GOM18_RS02800	HZK19_RS01320	E5E95_RS01370		MHJ_RS01325		KUD10_RS01425	DR083_RS01130					DR099_RS00960				EXC50_RS02735	B5M19_RS01220			
N4.HOG0000326	OG0000066	n12														NB627_RS01475																														
N4.HOG0000327	OG0000066	n13																																										FEF30_RS01670	FEF31_RS01015	
N4.HOG0000328	OG0000067	n2	MFC_RS00800	DR093_RS00530	DR082_RS00530	DR094_RS00620	DR095_RS00010	DR084_RS00345	DR085_RS00345	MYF_RS00480																					CIB43_RS01410															
N4.HOG0000329	OG0000067	n13											ABJ972_RS00510	B5C39_RS02370	ABKJ22_RS00525	NB627_RS00635				MHP168L_RS00510	MHP168_RS00505	MHP_RS01460	ABLE99_RS00520			GOM18_RS01630	HZK19_RS00515	E5E95_RS00525		MHJ_RS00510		KUD10_RS00530	DR083_RS02350					DR099_RS02695				EXC50_RS03560	B5M19_RS02375	FEF30_RS00835	FEF31_RS00185	
N4.HOG0000330	OG0000068	n0	MFC_RS00910	DR093_RS00640	DR082_RS00640	DR094_RS00510	DR095_RS00120	DR084_RS00455	DR085_RS00460	MYF_RS00590			ABJ972_RS01025	B5C39_RS02250	ABKJ22_RS01055	NB627_RS00755	NB626_RS00745			MHP168L_RS04135	MHP168_RS03810	MHP_RS03685	ABLE99_RS01015			GOM18_RS03445	HZK19_RS00635	E5E95_RS00645		MHJ_RS00630	CIB43_RS01520	KUD10_RS00655	DR083_RS03160					DR099_RS01690				EXC50_RS03440	B5M19_RS04480	FEF30_RS00960	FEF31_RS00305	
N4.HOG0000331	OG0000069	n0	MFC_RS01075	DR093_RS00795	DR082_RS00795	DR094_RS00355	DR095_RS00275	DR084_RS00610	DR085_RS00630	MYF_RS00755			ABJ972_RS02740	B5C39_RS00035	ABKJ22_RS02760	NB627_RS03005	NB626_RS03000			MHP168L_RS02845	MHP168_RS02825	MHP_RS02760	ABLE99_RS02710			GOM18_RS01240, GOM18_RS03140	HZK19_RS02780	E5E95_RS03015		MHJ_RS02785	CIB43_RS03740	KUD10_RS02890	DR083_RS00605					DR099_RS01150				EXC50_RS01655	B5M19_RS03520	FEF30_RS03195	FEF31_RS02555	
N4.HOG0000332	OG0000070	n0	MFC_RS01215	DR093_RS01120	DR082_RS01115	DR094_RS00050	DR095_RS00605	DR084_RS00920	DR085_RS00940	MYF_RS01135			ABJ972_RS02420	B5C39_RS02755	ABKJ22_RS02425	NB627_RS02660	NB626_RS02655			MHP168L_RS02505	MHP168_RS02480	MHP_RS02345	ABLE99_RS02380			GOM18_RS01930	HZK19_RS02445	E5E95_RS02685		MHJ_RS02430	CIB43_RS03400	KUD10_RS02560	DR083_RS00380					DR099_RS02620				EXC50_RS01325, EXC50_RS03840	B5M19_RS02795	FEF30_RS02850	FEF31_RS02210	
N4.HOG0000333	OG0000071	n0	MFC_RS01630	DR093_RS02370	DR082_RS01840	DR094_RS02015	DR095_RS01935	DR084_RS01120, DR084_RS02230	DR085_RS01590	MYF_RS02760			ABJ972_RS03180	B5C39_RS00455	ABKJ22_RS03155	NB627_RS03465	NB626_RS03460			MHP168L_RS03265	MHP168_RS03250	MHP_RS03195	ABLE99_RS03155			GOM18_RS00820	HZK19_RS03315	E5E95_RS03485		MHJ_RS03250	CIB43_RS00360	KUD10_RS03335	DR083_RS02790					DR099_RS02935				EXC50_RS02110	B5M19_RS02995	FEF30_RS03610	FEF31_RS03835	
N4.HOG0000334	OG0000072	n0	MFC_RS01635	DR093_RS03980	DR082_RS03775	DR094_RS03725	DR095_RS03885	DR084_RS03585	DR085_RS03730	MYF_RS02765			ABJ972_RS03185	B5C39_RS00460	ABKJ22_RS03160	NB627_RS03470	NB626_RS03465			MHP168L_RS03270	MHP168_RS03255	MHP_RS03200	ABLE99_RS03160			GOM18_RS04355	HZK19_RS03320	E5E95_RS03490		MHJ_RS03255	CIB43_RS00375	KUD10_RS03340	DR083_RS04820					DR099_RS02940				EXC50_RS02115	B5M19_RS02990	FEF30_RS04405	FEF31_RS04700	
N4.HOG0000335	OG0000073	n0	MFC_RS03390, MFC_RS03395	DR093_RS02505	DR082_RS02205	DR094_RS02425	DR095_RS02080	DR084_RS01245	DR085_RS02070	MYF_RS02005			ABJ972_RS00965	B5C39_RS02200	ABKJ22_RS00995	NB627_RS00820	NB626_RS00810			MHP168L_RS00955	MHP168_RS00950	MHP_RS01290	ABLE99_RS00970			GOM18_RS00135	HZK19_RS00680	E5E95_RS00705		MHJ_RS00685	CIB43_RS01580	KUD10_RS00700	DR083_RS01265					DR099_RS01645				EXC50_RS03380	B5M19_RS01840	FEF30_RS01015	FEF31_RS00360	
N4.HOG0000336	OG0000074	n4												B5C39_RS02005								MHP_RS01100											DR083_RS04700									EXC50_RS03185				
N4.HOG0000337	OG0000074	n6													ABKJ22_RS00800								ABLE99_RS00775																							
N4.HOG0000338	OG0000074	n10														NB627_RS01020	NB626_RS01020																													
N4.HOG0000339	OG0000074	n16	MFC_RS03400	DR093_RS03915	DR082_RS03730	DR094_RS03685	DR095_RS03915	DR084_RS03540	DR085_RS03690	MYF_RS02195							NB626_RS01025																													
N4.HOG0000340	OG0000074	n25																									HZK19_RS00875					KUD10_RS00895														
N4.HOG0000341	OG0000074	n27											ABJ972_RS00765							MHP168L_RS00765	MHP168_RS00760																						B5M19_RS01645	FEF30_RS04230	FEF31_RS04395	
N4.HOG0000342	OG0000075	n5	MFC_RS02565	DR093_RS00360	DR082_RS00360	DR094_RS00790	DR095_RS00815	DR084_RS00175	DR085_RS00175	MYF_RS00305				B5C39_RS01170								MHP_RS00350					HZK19_RS00325															EXC50_RS00355		FEF30_RS00655	FEF31_RS00005	
N4.HOG0000343	OG0000075	n16														NB627_RS00350	NB626_RS00340									GOM18_RS01450		E5E95_RS00340																		
N4.HOG0000344	OG0000076	n3											ABJ972_RS00340		ABKJ22_RS00350								ABLE99_RS00355			GOM18_RS01465																				
N4.HOG0000345	OG0000076	n7	MFC_RS02580	DR093_RS00375	DR082_RS00375	DR094_RS00775	DR095_RS00800	DR084_RS00190	DR085_RS00190	MYF_RS00320						NB627_RS00365	NB626_RS00355			MHP168L_RS00335	MHP168_RS00330						HZK19_RS00340	E5E95_RS00355		MHJ_RS00335		KUD10_RS00355											B5M19_RS00280	FEF30_RS00670	FEF31_RS00020	
N4.HOG0000346	OG0000076	n19														NB627_RS00370	NB626_RS00360																													
N4.HOG0000347	OG0000076	n24												B5C39_RS01185								MHP_RS00365											DR083_RS00235									EXC50_RS00370				
N4.HOG0000348	OG0000077	n0	MFC_RS02670	DR093_RS00460	DR082_RS00460	DR094_RS00690	DR095_RS00715	DR084_RS00275	DR085_RS00275	MYF_RS00410			ABJ972_RS00425	B5C39_RS02455	ABKJ22_RS00445	NB627_RS00550	NB626_RS00540			MHP168L_RS00425	MHP168_RS00420	MHP_RS01545	ABLE99_RS00440			GOM18_RS01550	HZK19_RS00425	E5E95_RS00445		MHJ_RS00425	CIB43_RS01330	KUD10_RS00440	DR083_RS03235					DR099_RS03000				EXC50_RS03640	B5M19_RS03440	FEF30_RS00755	FEF31_RS00105	
N4.HOG0000349	OG0000078	n3											ABJ972_RS01655																																	
N4.HOG0000350	OG0000078	n7																															DR083_RS02075													
N4.HOG0000351	OG0000078	n12														NB627_RS01810	NB626_RS01795									GOM18_RS03020																		FEF30_RS01995	FEF31_RS01340	
N4.HOG0000352	OG0000078	n23	MFC_RS03005	DR093_RS00930	DR082_RS00920	DR094_RS00235	DR095_RS00415	DR084_RS00725	DR085_RS00755	MYF_RS00880				B5C39_RS03190						MHP168L_RS01760	MHP168_RS01745	MHP_RS01670					HZK19_RS01645	E5E95_RS01790		MHJ_RS01625		KUD10_RS01740										EXC50_RS00635	B5M19_RS02055			
N4.HOG0000353	OG0000078	n40																					ABLE99_RS01630								CIB43_RS02560							DR099_RS02460								
