Orthogroup	MHP_11_genes	MHP_153B_genes
OG0000559	B5C39_RS03210	NB625_RS01705
OG0000560	B5C39_RS03320	NB625_RS01805
OG0000561	B5C39_RS01800	NB625_RS01115
OG0000562	B5C39_RS03325	NB625_RS01810
OG0000563	B5C39_RS03310	NB625_RS01800
OG0000564	B5C39_RS03805	NB625_RS01290
OG0000565	B5C39_RS03365	NB625_RS01875
OG0000566	B5C39_RS03355	NB625_RS01855
OG0000567	B5C39_RS03335	NB625_RS01820
OG0000568	B5C39_RS02220	NB625_RS01000
OG0000569	B5C39_RS01660	NB625_RS01235
OG0000570	B5C39_RS01655	NB625_RS01240
OG0000571	B5C39_RS01650	NB625_RS01245
OG0000572	B5C39_RS01630	NB625_RS01270
OG0000573	B5C39_RS03205	NB625_RS01700
OG0000574	B5C39_RS01590	NB625_RS01310
OG0000575	B5C39_RS01675	NB625_RS01220
OG0000576	B5C39_RS03165	NB625_RS01655
OG0000577	B5C39_RS02935	NB625_RS02815
OG0000578	B5C39_RS02955	NB625_RS02840
OG0000579	B5C39_RS03300	NB625_RS01785
OG0000580	B5C39_RS03870	NB625_RS02950
OG0000581	B5C39_RS03285	NB625_RS01770
OG0000582	B5C39_RS03810	NB625_RS01260
OG0000583	B5C39_RS03195	NB625_RS01690
OG0000584	B5C39_RS01300	NB625_RS02095
OG0000586	B5C39_RS03180	NB625_RS01675
OG0000587	B5C39_RS03705	NB625_RS01880
OG0000588	B5C39_RS03155	NB625_RS01645
OG0000590	B5C39_RS01310	NB625_RS02085
OG0000591	B5C39_RS03720	NB625_RS01895
OG0000592	B5C39_RS02925	NB625_RS02805
OG0000594	B5C39_RS01670	NB625_RS01225
OG0000600	B5C39_RS01295	NB625_RS02100
OG0000603	B5C39_RS01290	NB625_RS02105
OG0000605	B5C39_RS01285	NB625_RS02110
OG0000606	B5C39_RS03290	NB625_RS01775
OG0000607	B5C39_RS03645	NB625_RS01210
OG0000609	B5C39_RS03660	NB625_RS01835
OG0000610	B5C39_RS03900	NB625_RS01010
OG0000611	B5C39_RS00905	NB625_RS00095
OG0000616	B5C39_RS01275	NB625_RS02120
OG0000619	B5C39_RS03295	NB625_RS01780
OG0000621	B5C39_RS03925	NB625_RS01890
