NZ_QQRD01000003.1	+	6207	7187	DR094_RS02055
NZ_QQRD01000003.1	+	7734	8747	DR094_RS02060
NZ_QQRD01000003.1	+	8737	9507	DR094_RS02065
NZ_QQRD01000003.1	+	9500	11044	DR094_RS02070
NZ_QQRD01000003.1	-	11041	11910	DR094_RS02075
NZ_QQRD01000003.1	-	11941	12618	DR094_RS02080
NZ_QQRD01000003.1	-	12662	13183	DR094_RS02085
NZ_QQRD01000003.1	+	13371	15065	DR094_RS02090
NZ_QQRD01000003.1	+	15684	16352	DR094_RS02095
NZ_QQRD01000003.1	+	16327	17223	DR094_RS02100
NZ_QQRD01000003.1	+	17207	17929	DR094_RS02105
NZ_QQRD01000003.1	+	17913	18800	DR094_RS02110
NZ_QQRD01000003.1	+	18793	19305	DR094_RS02115
NZ_QQRD01000003.1	+	19404	21404	DR094_RS02120
NZ_QQRD01000003.1	+	21448	22674	DR094_RS03730
NZ_QQRD01000003.1	-	22693	23811	DR094_RS02130
NZ_QQRD01000003.1	-	23830	24702	DR094_RS02135
NZ_QQRD01000003.1	-	24903	26750	DR094_RS02140
NZ_QQRD01000003.1	-	26752	27318	DR094_RS02145
NZ_QQRD01000003.1	+	27857	30454	DR094_RS02150
NZ_QQRD01000003.1	+	30546	31832	DR094_RS02155
NZ_QQRD01000003.1	+	31825	33528	DR094_RS02160
NZ_QQRD01000003.1	+	33913	34185	DR094_RS02165
NZ_QQRD01000003.1	-	34340	37990	DR094_RS02170
NZ_QQRD01000003.1	-	37990	40632	DR094_RS03735
NZ_QQRD01000003.1	-	40714	42804	DR094_RS02180
NZ_QQRD01000003.1	-	42804	43115	DR094_RS02185
NZ_QQRD01000003.1	-	43115	43894	DR094_RS02190
NZ_QQRD01000003.1	+	44189	45547	DR094_RS02195
NZ_QQRD01000003.1	+	45556	46797	DR094_RS02200
NZ_QQRD01000003.1	+	46900	47433	DR094_RS02205
NZ_QQRD01000003.1	-	47436	48236	DR094_RS02210
NZ_QQRD01000003.1	-	48244	49242	DR094_RS02215
NZ_QQRD01000003.1	-	49257	49592	DR094_RS02220
NZ_QQRD01000003.1	+	49720	51882	DR094_RS02225
NZ_QQRD01000003.1	+	51946	52227	DR094_RS02230
NZ_QQRD01000003.1	+	52230	52784	DR094_RS02235
NZ_QQRD01000003.1	+	52787	53422	DR094_RS02240
NZ_QQRD01000003.1	+	53403	54278	DR094_RS02245
NZ_QQRD01000003.1	+	54287	55006	DR094_RS02250
NZ_QQRD01000003.1	+	55049	55594	DR094_RS02255
NZ_QQRD01000003.1	+	55604	56422	DR094_RS02260
NZ_QQRD01000003.1	+	56395	57297	DR094_RS02265
NZ_QQRD01000003.1	+	57287	58249	DR094_RS02270
NZ_QQRD01000003.1	+	58253	60325	DR094_RS02275
NZ_QQRD01000003.1	+	60486	61439	DR094_RS02280
NZ_QQRD01000003.1	-	61436	64051	DR094_RS02285
NZ_QQRD01000003.1	+	64134	64571	DR094_RS02290
NZ_QQRD01000003.1	+	64736	65197	DR094_RS02295
NZ_QQRD01000003.1	-	65643	66716	DR094_RS02300
NZ_QQRD01000004.1	-	31	843	DR094_RS02305
NZ_QQRD01000004.1	-	854	1504	DR094_RS02310
NZ_QQRD01000004.1	-	1488	2093	DR094_RS02315
NZ_QQRD01000004.1	+	2149	2223	DR094_RS02320
NZ_QQRD01000004.1	-	2227	2985	DR094_RS03740
NZ_QQRD01000004.1	-	2972	3496	DR094_RS02330
NZ_QQRD01000004.1	-	3489	3899	DR094_RS02335
NZ_QQRD01000004.1	-	3890	5293	DR094_RS02340
NZ_QQRD01000004.1	-	5314	6042	DR094_RS02345
NZ_QQRD01000004.1	-	6029	7114	DR094_RS02350
NZ_QQRD01000004.1	-	7171	10008	DR094_RS03745
NZ_QQRD01000004.1	+	10062	10145	DR094_RS02360
NZ_QQRD01000004.1	-	10358	11305	DR094_RS02365
NZ_QQRD01000004.1	-	11422	12891	DR094_RS02370
NZ_QQRD01000004.1	-	13049	14158	DR094_RS02375
NZ_QQRD01000004.1	-	14179	14275	DR094_RS02380
NZ_QQRD01000004.1	+	14413	15267	DR094_RS02385
NZ_QQRD01000004.1	-	15360	15614	DR094_RS02390
NZ_QQRD01000004.1	-	15623	15922	DR094_RS02395
NZ_QQRD01000004.1	+	16092	16751	DR094_RS02400
NZ_QQRD01000004.1	+	16821	17891	DR094_RS02405
NZ_QQRD01000004.1	-	17968	18243	DR094_RS02410
NZ_QQRD01000004.1	+	18319	19110	DR094_RS03750
NZ_QQRD01000004.1	+	19209	20645	DR094_RS02420
NZ_QQRD01000004.1	+	20868	21518	DR094_RS02425
NZ_QQRD01000004.1	+	21511	21705	DR094_RS02430
NZ_QQRD01000004.1	+	21758	22108	DR094_RS02435
NZ_QQRD01000004.1	+	22151	22345	DR094_RS02440
NZ_QQRD01000004.1	-	22569	24731	DR094_RS02445
NZ_QQRD01000004.1	-	24732	25199	DR094_RS02450
NZ_QQRD01000004.1	-	25201	26220	DR094_RS02455
NZ_QQRD01000004.1	+	26800	27129	DR094_RS02460
NZ_QQRD01000004.1	-	27212	28468	DR094_RS02465
NZ_QQRD01000004.1	+	28882	30231	DR094_RS02470
NZ_QQRD01000004.1	+	30416	30880	DR094_RS02475
NZ_QQRD01000004.1	+	30883	33144	DR094_RS02480
NZ_QQRD01000004.1	+	33147	34574	DR094_RS02485
NZ_QQRD01000004.1	+	34672	35337	DR094_RS02490
NZ_QQRD01000004.1	+	35315	36280	DR094_RS02495
NZ_QQRD01000004.1	-	36277	38160	DR094_RS03755
NZ_QQRD01000004.1	-	38193	39371	DR094_RS02505
NZ_QQRD01000004.1	+	39672	39935	DR094_RS02510
NZ_QQRD01000004.1	+	39958	40641	DR094_RS02515
NZ_QQRD01000004.1	+	40708	41070	DR094_RS02520
NZ_QQRD01000004.1	+	41089	42987	DR094_RS02525
NZ_QQRD01000004.1	+	42999	43643	DR094_RS02530
NZ_QQRD01000004.1	+	43628	44221	DR094_RS02535
NZ_QQRD01000004.1	-	44218	45822	DR094_RS02540
NZ_QQRD01000004.1	-	45907	48324	DR094_RS03760
NZ_QQRD01000004.1	-	48324	48556	DR094_RS02550
NZ_QQRD01000005.1	+	1	4385	DR094_RS03765
NZ_QQRD01000005.1	+	4439	5362	DR094_RS02560
NZ_QQRD01000005.1	+	5446	6588	DR094_RS02565
NZ_QQRD01000005.1	+	6818	6893	DR094_RS02570
NZ_QQRD01000005.1	+	6969	7784	DR094_RS02575
NZ_QQRD01000005.1	-	7880	8983	DR094_RS02580
NZ_QQRD01000005.1	-	8993	9256	DR094_RS02585
NZ_QQRD01000005.1	-	9280	9840	DR094_RS02590
NZ_QQRD01000005.1	-	9890	10381	DR094_RS03770
NZ_QQRD01000005.1	-	10610	10686	DR094_RS02600
NZ_QQRD01000005.1	-	10700	10773	DR094_RS02605
NZ_QQRD01000005.1	-	10843	11676	DR094_RS03775
NZ_QQRD01000005.1	-	12555	13337	DR094_RS02615
NZ_QQRD01000005.1	-	13523	14377	DR094_RS02620
NZ_QQRD01000005.1	-	14512	15855	DR094_RS02625
NZ_QQRD01000005.1	+	16010	17955	DR094_RS02630
NZ_QQRD01000006.1	-	1	2620	DR094_RS02635
NZ_QQRD01000006.1	-	2866	3345	DR094_RS02640
NZ_QQRD01000006.1	-	3371	3661	DR094_RS02645
NZ_QQRD01000006.1	-	3844	5613	DR094_RS02650
NZ_QQRD01000006.1	-	5709	6761	DR094_RS02655
NZ_QQRD01000006.1	-	6944	8806	DR094_RS03780
NZ_QQRD01000006.1	+	8956	10116	DR094_RS02665
NZ_QQRD01000006.1	+	10103	11032	DR094_RS02670
NZ_QQRD01000006.1	+	11019	11855	DR094_RS02675
NZ_QQRD01000006.1	+	11865	12431	DR094_RS02680
NZ_QQRD01000006.1	+	12530	14830	DR094_RS02685
NZ_QQRD01000006.1	-	14946	15278	DR094_RS02690
NZ_QQRD01000006.1	-	15333	16271	DR094_RS02695
NZ_QQRD01000007.1	+	1	199	DR094_RS02700
NZ_QQRD01000007.1	+	225	3020	DR094_RS03785
NZ_QQRD01000007.1	-	3123	3290	DR094_RS03065
NZ_QQRD01000007.1	-	3294	4259	DR094_RS02710
NZ_QQRD01000007.1	-	4222	5232	DR094_RS02715
NZ_QQRD01000007.1	-	5232	7409	DR094_RS03790
NZ_QQRD01000007.1	-	7387	8355	DR094_RS02725
NZ_QQRD01000007.1	-	8381	10480	DR094_RS03795
NZ_QQRD01000007.1	-	10511	12742	DR094_RS03800
NZ_QQRD01000008.1	-	1	1976	DR094_RS03805
NZ_QQRD01000008.1	-	2044	5100	DR094_RS02750
NZ_QQRD01000008.1	+	5580	6260	DR094_RS02755
NZ_QQRD01000008.1	+	6267	8426	DR094_RS02760
NZ_QQRD01000008.1	+	8484	8681	DR094_RS02765
NZ_QQRD01000008.1	+	8784	8858	DR094_RS02770
NZ_QQRD01000008.1	+	8862	8937	DR094_RS02775
NZ_QQRD01000008.1	+	8952	9027	DR094_RS02780
NZ_QQRD01000008.1	+	9032	9108	DR094_RS02785
NZ_QQRD01000008.1	+	9143	9226	DR094_RS02790
NZ_QQRD01000008.1	+	9279	10121	DR094_RS02795
NZ_QQRD01000008.1	+	10135	10944	DR094_RS02800
NZ_QQRD01000008.1	+	10946	11782	DR094_RS02805
NZ_QQRD01000008.1	-	11779	12594	DR094_RS03810
NZ_QQRD01000009.1	+	1	502	DR094_RS02820
NZ_QQRD01000009.1	+	520	2952	DR094_RS03815
NZ_QQRD01000009.1	+	3148	3531	DR094_RS02830
NZ_QQRD01000009.1	-	3761	5187	DR094_RS02835
NZ_QQRD01000009.1	-	5326	6183	DR094_RS02840
NZ_QQRD01000009.1	-	6156	6947	DR094_RS02845
NZ_QQRD01000009.1	-	7138	7875	DR094_RS02850
NZ_QQRD01000009.1	-	7877	9856	DR094_RS03820
