Orthogroup	MHP_MHP699_genes	MHP_MHP653_genes
OG0000552	DR100_RS01555	DR096_RS00675
OG0000553	DR100_RS04780	DR096_RS04625
OG0000554	DR100_RS02285	DR096_RS01730
OG0000555	DR100_RS04155	DR096_RS04580
OG0000557	DR100_RS00185	DR096_RS02225
OG0000558	DR100_RS00155	DR096_RS02255
OG0000559	DR100_RS02180	DR096_RS02035
OG0000560	DR100_RS02115	DR096_RS03410
OG0000561	DR100_RS00025	DR096_RS01900
OG0000562	DR100_RS02110	DR096_RS03405
OG0000563	DR100_RS02125	DR096_RS03420
OG0000564	DR100_RS03935	DR096_RS01675
OG0000565	DR100_RS02050	DR096_RS00410
OG0000566	DR100_RS02065	DR096_RS00400
OG0000567	DR100_RS02095	DR096_RS00370
OG0000568	DR100_RS00785	DR096_RS02070
OG0000569	DR100_RS00160	DR096_RS02250
OG0000570	DR100_RS04555	DR096_RS04685
OG0000571	DR100_RS00170	DR096_RS02240
OG0000572	DR100_RS00190	DR096_RS02220
OG0000573	DR100_RS02185	DR096_RS02030
OG0000574	DR100_RS00230	DR096_RS01655
OG0000575	DR100_RS00145	DR096_RS02265
OG0000576	DR100_RS02230	DR096_RS01985
OG0000578	DR100_RS02465	DR096_RS01430
OG0000579	DR100_RS03380	DR096_RS03475
OG0000580	DR100_RS04170	DR096_RS04010
OG0000581	DR100_RS03395	DR096_RS03460
OG0000582	DR100_RS04565	DR096_RS04675
OG0000583	DR100_RS02195	DR096_RS02020
OG0000585	DR100_RS03870	DR096_RS02895
OG0000586	DR100_RS02210	DR096_RS04145
OG0000587	DR100_RS04190	DR096_RS04830
OG0000588	DR100_RS02235	DR096_RS01980
OG0000589	DR100_RS03530	DR096_RS03445
OG0000591	DR100_RS04185	DR096_RS03895
OG0000593	DR100_RS01275	DR096_RS01040
OG0000594	DR100_RS00150	DR096_RS02260
OG0000596	DR100_RS02145	DR096_RS03350
OG0000597	DR100_RS03565	DR096_RS00795
OG0000598	DR100_RS02140	DR096_RS03355
OG0000599	DR100_RS02135	DR096_RS03360
OG0000601	DR100_RS02120	DR096_RS03415
OG0000604	DR100_RS04165	DR096_RS04005
OG0000606	DR100_RS03390	DR096_RS03465
OG0000607	DR100_RS00135	DR096_RS02275
OG0000608	DR100_RS02105	DR096_RS04805
OG0000612	DR100_RS04200	DR096_RS03365
OG0000614	DR100_RS04525	DR096_RS03560
OG0000617	DR100_RS02225	DR096_RS01990
OG0000619	DR100_RS03385	DR096_RS03470
OG0000622	DR100_RS04015	DR096_RS04235
OG0000625	DR100_RS04940	DR096_RS03630
OG0000626	DR100_RS03875	DR096_RS03795
