ID,GO
GC_00000315,GO:0009401
GC_00000315,GO:0016310
GC_00000315,GO:0016772
GC_00000316,GO:0003676
GC_00000316,GO:0008168
GC_00000316,GO:0032259
GC_00000317,GO:0003824
GC_00000317,GO:0004731
GC_00000317,GO:0005829
GC_00000317,GO:0006139
GC_00000317,GO:0006152
GC_00000317,GO:0009116
GC_00000318,GO:0016491
GC_00000319,GO:0003700
GC_00000319,GO:0003723
GC_00000319,GO:0005829
GC_00000319,GO:0006353
GC_00000319,GO:0031554
GC_00000319,GO:0031564
GC_00000320,GO:0008270
GC_00000320,GO:0009056
GC_00000321,GO:0016020
GC_00000321,GO:0055085
GC_00000322,GO:0003735
GC_00000322,GO:0005840
GC_00000322,GO:0006412
GC_00000322,GO:0015935
GC_00000322,GO:0022627
GC_00000324,GO:0030246
GC_00000324,GO:0030288
GC_00000325,GO:0003746
GC_00000325,GO:0005737
GC_00000325,GO:0006414
GC_00000325,GO:0043043
GC_00000326,GO:0005515
GC_00000326,GO:0005524
GC_00000326,GO:0005694
GC_00000326,GO:0007062
GC_00000326,GO:0016887
GC_00000326,GO:0030261
GC_00000326,GO:0051276
GC_00000327,GO:0003333
GC_00000327,GO:0015179
GC_00000327,GO:0016020
GC_00000327,GO:0022857
GC_00000327,GO:0055085
GC_00000328,GO:0003755
GC_00000328,GO:0006457
GC_00000328,GO:0015031
GC_00000329,GO:0003676
GC_00000329,GO:0003684
GC_00000329,GO:0003906
GC_00000329,GO:0006281
GC_00000329,GO:0006284
GC_00000329,GO:0008270
GC_00000329,GO:0008534
GC_00000329,GO:0016799
GC_00000329,GO:0019104
GC_00000329,GO:0034039
GC_00000330,GO:0005886
GC_00000330,GO:0015254
GC_00000330,GO:0015267
GC_00000330,GO:0015793
GC_00000330,GO:0016020
GC_00000330,GO:0055085
GC_00000335,GO:0003676
GC_00000335,GO:0003723
GC_00000335,GO:0004523
GC_00000335,GO:0006298
GC_00000335,GO:0032299
GC_00000335,GO:0043137
GC_00000336,GO:0016020
GC_00000336,GO:0055085
GC_00000339,GO:0005524
GC_00000339,GO:0016887
GC_00000341,GO:0016020
GC_00000341,GO:0055085
GC_00000342,GO:0005737
GC_00000342,GO:0006446
GC_00000345,GO:0000049
GC_00000345,GO:0000166
GC_00000345,GO:0004812
GC_00000345,GO:0004824
GC_00000345,GO:0005524
GC_00000345,GO:0005737
GC_00000345,GO:0005829
GC_00000345,GO:0006418
GC_00000345,GO:0006430
GC_00000347,GO:0005524
GC_00000347,GO:0015986
GC_00000347,GO:0016887
GC_00000347,GO:0045259
GC_00000347,GO:0045261
GC_00000347,GO:0046034
GC_00000347,GO:0046933
GC_00000347,GO:1902600
GC_00000348,GO:0000166
GC_00000348,GO:0005524
GC_00000348,GO:0015833
GC_00000348,GO:0016887
GC_00000350,GO:0015109
GC_00000350,GO:0015703
GC_00000352,GO:0003824
GC_00000352,GO:0004459
GC_00000352,GO:0006089
GC_00000352,GO:0006090
GC_00000352,GO:0016616
GC_00000353,GO:0003677
GC_00000353,GO:0003887
GC_00000353,GO:0006260
GC_00000353,GO:0006271
GC_00000353,GO:0008408
GC_00000353,GO:0009360
GC_00000354,GO:0004372
GC_00000354,GO:0005737
GC_00000354,GO:0005829
GC_00000354,GO:0019264
GC_00000354,GO:0030170
GC_00000354,GO:0035999
GC_00000354,GO:0046653
GC_00000355,GO:0000166
GC_00000355,GO:0005524
GC_00000355,GO:0015833
GC_00000355,GO:0016887
GC_00000356,GO:0005886
GC_00000357,GO:0006289
GC_00000357,GO:0006974
GC_00000357,GO:0009380
GC_00000357,GO:0009381
GC_00000358,GO:0000166
GC_00000358,GO:0003676
GC_00000358,GO:0004812
GC_00000358,GO:0004815
GC_00000358,GO:0005524
GC_00000358,GO:0005737
GC_00000358,GO:0006418
GC_00000358,GO:0006422
GC_00000358,GO:0016874
GC_00000359,GO:0006605
GC_00000359,GO:0006886
GC_00000359,GO:0008320
GC_00000359,GO:0009306
GC_00000359,GO:0016020
GC_00000360,GO:0000774
GC_00000360,GO:0006457
GC_00000360,GO:0042803
GC_00000360,GO:0051082
GC_00000360,GO:0051087
GC_00000362,GO:0005886
GC_00000362,GO:0016020
GC_00000362,GO:0022857
GC_00000362,GO:0055085
GC_00000363,GO:0016020
GC_00000363,GO:0055085
GC_00000364,GO:0016887
GC_00000365,GO:0003677
GC_00000365,GO:0005515
GC_00000365,GO:0005524
GC_00000365,GO:0006289
GC_00000365,GO:0009380
GC_00000365,GO:0016787
GC_00000365,GO:0016887
GC_00000366,GO:0005525
GC_00000366,GO:0005829
GC_00000367,GO:0016020
GC_00000367,GO:0055085
GC_00000369,GO:0003677
GC_00000369,GO:0003700
GC_00000369,GO:0006355
GC_00000369,GO:0097367
GC_00000369,GO:1901135
GC_00000370,GO:0004222
GC_00000370,GO:0006508
GC_00000370,GO:0006518
GC_00000371,GO:0008168
GC_00000371,GO:0031167
GC_00000372,GO:0003677
GC_00000372,GO:0006260
GC_00000372,GO:0006261
GC_00000372,GO:0009360
GC_00000375,GO:0004347
GC_00000375,GO:0005829
GC_00000375,GO:0006094
GC_00000375,GO:0006096
GC_00000375,GO:0048029
GC_00000375,GO:0051156
GC_00000375,GO:0097367
GC_00000375,GO:1901135
GC_00000377,GO:0003723
GC_00000377,GO:0003735
GC_00000377,GO:0005840
GC_00000377,GO:0006412
GC_00000377,GO:0015935
GC_00000380,GO:0008168
GC_00000380,GO:0032259
GC_00000381,GO:0003887
GC_00000381,GO:0005829
GC_00000381,GO:0006281
GC_00000381,GO:0009432
GC_00000381,GO:0042276
GC_00000382,GO:0003735
GC_00000382,GO:0005840
GC_00000382,GO:0006412
GC_00000382,GO:0019843
GC_00000383,GO:0000015
GC_00000383,GO:0000287
GC_00000383,GO:0004634
GC_00000383,GO:0006096
GC_00000384,GO:0004817
GC_00000384,GO:0005524
GC_00000384,GO:0005737
GC_00000384,GO:0005829
GC_00000384,GO:0006423
GC_00000386,GO:0000166
GC_00000386,GO:0002161
GC_00000386,GO:0004812
GC_00000386,GO:0004823
GC_00000386,GO:0005524
GC_00000386,GO:0005829
GC_00000386,GO:0006418
GC_00000386,GO:0006429
GC_00000387,GO:0005886
GC_00000387,GO:0008982
GC_00000387,GO:0009401
GC_00000387,GO:0015764
GC_00000387,GO:0016020
GC_00000387,GO:0090563
GC_00000388,GO:0015031
GC_00000388,GO:0016020
GC_00000389,GO:0009083
GC_00000389,GO:0016624
GC_00000391,GO:0016020
GC_00000391,GO:0022857
GC_00000391,GO:0055085
GC_00000393,GO:0004190
GC_00000393,GO:0006508
GC_00000393,GO:0016020
GC_00000394,GO:0016020
GC_00000394,GO:0022857
GC_00000394,GO:0055085
GC_00000397,GO:0016020
GC_00000397,GO:0055085
GC_00000398,GO:0003729
GC_00000398,GO:0003735
GC_00000398,GO:0005840
GC_00000398,GO:0006412
GC_00000398,GO:0022625
GC_00000400,GO:0003333
GC_00000400,GO:0015179
GC_00000400,GO:0016020
GC_00000400,GO:0022857
GC_00000400,GO:0055085
GC_00000401,GO:0016788
GC_00000402,GO:0002949
GC_00000403,GO:0005524
GC_00000403,GO:0016887
GC_00000404,GO:0004553
GC_00000404,GO:0005975
GC_00000406,GO:0000287
GC_00000406,GO:0005829
GC_00000406,GO:0016787
GC_00000406,GO:0016791
GC_00000407,GO:0003735
GC_00000407,GO:0005840
GC_00000407,GO:0006412
GC_00000407,GO:0008097
GC_00000408,GO:0005524
GC_00000408,GO:0015986
GC_00000408,GO:0032559
GC_00000408,GO:0043531
GC_00000408,GO:0045259
GC_00000408,GO:0045261
GC_00000408,GO:0046034
GC_00000408,GO:0046933
GC_00000408,GO:1902600
GC_00000411,GO:0003924
GC_00000411,GO:0005525
GC_00000411,GO:0006412
GC_00000412,GO:0004821
GC_00000412,GO:0005524
GC_00000412,GO:0005737
GC_00000412,GO:0006427
GC_00000414,GO:0000166
GC_00000414,GO:0004812
GC_00000414,GO:0004829
GC_00000414,GO:0005524
GC_00000414,GO:0005737
GC_00000414,GO:0006418
GC_00000414,GO:0006435
GC_00000414,GO:0043039
GC_00000415,GO:0003872
GC_00000415,GO:0005524
GC_00000415,GO:0005945
GC_00000415,GO:0006002
GC_00000415,GO:0006096
GC_00000415,GO:0008443
GC_00000415,GO:0016208
GC_00000415,GO:0030388
GC_00000415,GO:0042802
GC_00000415,GO:0048029
GC_00000415,GO:0061621
GC_00000415,GO:0070095
GC_00000416,GO:0008444
GC_00000416,GO:0008654
GC_00000416,GO:0016020
GC_00000416,GO:0016780
GC_00000416,GO:0046474
GC_00000417,GO:0004176
GC_00000417,GO:0004222
GC_00000417,GO:0005524
GC_00000417,GO:0006508
GC_00000417,GO:0016020
GC_00000417,GO:0016887
GC_00000421,GO:0005886
GC_00000421,GO:0008982
GC_00000421,GO:0009401
GC_00000421,GO:0016020
GC_00000421,GO:0022872
GC_00000421,GO:0090563
GC_00000422,GO:0003723
GC_00000422,GO:0005829
GC_00000422,GO:0070930
GC_00000424,GO:0006281
GC_00000424,GO:0006302
GC_00000424,GO:0006310
GC_00000424,GO:0043590
GC_00000426,GO:0003677
GC_00000426,GO:0006281
GC_00000426,GO:0006310
GC_00000426,GO:0046872
GC_00000427,GO:0003924
GC_00000427,GO:0005525
GC_00000429,GO:0004370
GC_00000429,GO:0005829
GC_00000429,GO:0005975
GC_00000429,GO:0006071
GC_00000429,GO:0006072
GC_00000429,GO:0016301
GC_00000429,GO:0016310
GC_00000429,GO:0016773
GC_00000429,GO:0019563
GC_00000430,GO:0000166
GC_00000430,GO:0009166
GC_00000430,GO:0016787
GC_00000430,GO:0016788
GC_00000430,GO:0030288
GC_00000430,GO:0046872
GC_00000431,GO:0005971
GC_00000431,GO:0009263
GC_00000431,GO:0016491
GC_00000433,GO:0000166
GC_00000433,GO:0003676
GC_00000433,GO:0004812
GC_00000433,GO:0004816
GC_00000433,GO:0005524
GC_00000433,GO:0006418
GC_00000433,GO:0006421
GC_00000434,GO:0003723
GC_00000434,GO:0046872
GC_00000435,GO:0003676
GC_00000436,GO:0005524
GC_00000436,GO:0016020
GC_00000436,GO:0016887
GC_00000438,GO:0000028
GC_00000438,GO:0003723
GC_00000438,GO:0005525
GC_00000438,GO:0005829
GC_00000438,GO:0019843
GC_00000438,GO:0043024
GC_00000439,GO:0004748
GC_00000439,GO:0005524
GC_00000439,GO:0005971
GC_00000439,GO:0009263
GC_00000440,GO:0004478
GC_00000440,GO:0005524
GC_00000440,GO:0006556
GC_00000441,GO:0003824
GC_00000443,GO:0003677
GC_00000443,GO:0003700
GC_00000443,GO:0006352
GC_00000443,GO:0006355
GC_00000443,GO:0016987
GC_00000444,GO:0000166
GC_00000444,GO:0002161
GC_00000444,GO:0004812
GC_00000444,GO:0004832
GC_00000444,GO:0005524
GC_00000444,GO:0005829
GC_00000444,GO:0006418
GC_00000444,GO:0006438
GC_00000445,GO:0003824
GC_00000445,GO:0016874
GC_00000445,GO:0016884
GC_00000445,GO:0050567
GC_00000445,GO:0070681
GC_00000446,GO:0003697
GC_00000446,GO:0006260
GC_00000447,GO:0008199
GC_00000449,GO:0000049
GC_00000449,GO:0000287
GC_00000449,GO:0003723
GC_00000449,GO:0004826
GC_00000449,GO:0005524
GC_00000449,GO:0006432
GC_00000449,GO:0009328
GC_00000450,GO:0003746
GC_00000450,GO:0005515
GC_00000450,GO:0006414
GC_00000451,GO:0003824
GC_00000451,GO:0006260
GC_00000451,GO:0008408
GC_00000453,GO:0005886
GC_00000453,GO:0006886
GC_00000453,GO:0015031
GC_00000453,GO:0015450
GC_00000455,GO:0000049
GC_00000455,GO:0000166
GC_00000455,GO:0002161
GC_00000455,GO:0004812
GC_00000455,GO:0004822
GC_00000455,GO:0005524
GC_00000455,GO:0005829
GC_00000455,GO:0006418
GC_00000455,GO:0006428
GC_00000456,GO:0004605
GC_00000456,GO:0005886
GC_00000456,GO:0016024
GC_00000457,GO:0003677
GC_00000457,GO:0003896
GC_00000457,GO:0003899
GC_00000457,GO:0005737
GC_00000457,GO:0006260
GC_00000457,GO:0006269
GC_00000457,GO:0008270
GC_00000459,GO:0000166
GC_00000459,GO:0005524
GC_00000459,GO:0015833
GC_00000459,GO:0016887
GC_00000461,GO:0005524
GC_00000461,GO:0005525
GC_00000461,GO:0005737
GC_00000461,GO:0016887
GC_00000462,GO:0003723
GC_00000462,GO:0006396
GC_00000462,GO:0008168
GC_00000462,GO:0008173
GC_00000463,GO:0003911
GC_00000463,GO:0006260
GC_00000463,GO:0006281
GC_00000465,GO:0003677
GC_00000465,GO:0003678
GC_00000465,GO:0005524
GC_00000465,GO:0005829
GC_00000465,GO:0006260
GC_00000465,GO:0006268
GC_00000467,GO:0004386
GC_00000467,GO:0035556
GC_00000468,GO:0003723
GC_00000468,GO:0006355
GC_00000470,GO:0003677
GC_00000470,GO:0003887
GC_00000470,GO:0005524
GC_00000470,GO:0006260
GC_00000470,GO:0006261
GC_00000470,GO:0009360
GC_00000470,GO:0016887
GC_00000471,GO:0005524
GC_00000471,GO:0016020
GC_00000471,GO:0016887
GC_00000471,GO:0034040
GC_00000471,GO:0042626
GC_00000471,GO:0055085
GC_00000471,GO:0140359
GC_00000479,GO:0005737
GC_00000479,GO:0006457
GC_00000479,GO:0042026
GC_00000479,GO:0044183
GC_00000479,GO:0051082
GC_00000480,GO:0003677
GC_00000480,GO:0003918
GC_00000480,GO:0005524
GC_00000480,GO:0006265
GC_00000483,GO:0004622
GC_00000484,GO:0005524
GC_00000484,GO:0016020
GC_00000484,GO:0016887
GC_00000484,GO:0042626
GC_00000484,GO:0055085
GC_00000485,GO:0005524
GC_00000485,GO:0016887
GC_00000486,GO:0000166
GC_00000486,GO:0004812
GC_00000486,GO:0004814
GC_00000486,GO:0005524
GC_00000486,GO:0005737
GC_00000486,GO:0006418
GC_00000486,GO:0006420
GC_00000487,GO:0004148
GC_00000487,GO:0006090
GC_00000487,GO:0006103
GC_00000487,GO:0016491
GC_00000487,GO:0016668
GC_00000487,GO:0050660
GC_00000488,GO:0005886
GC_00000488,GO:0015297
GC_00000488,GO:0016020
GC_00000488,GO:0042910
GC_00000488,GO:0055085
GC_00000493,GO:0004802
GC_00000493,GO:0005829
GC_00000493,GO:0006098
GC_00000495,GO:0000166
GC_00000495,GO:0002161
GC_00000495,GO:0003676
GC_00000495,GO:0004812
GC_00000495,GO:0004813
GC_00000495,GO:0005524
GC_00000495,GO:0005737
GC_00000495,GO:0005829
GC_00000495,GO:0006419
GC_00000495,GO:0043039
GC_00000496,GO:0005975
GC_00000496,GO:0016857
GC_00000498,GO:0000287
GC_00000498,GO:0005829
GC_00000498,GO:0016791
GC_00000501,GO:0000166
GC_00000501,GO:0004812
GC_00000501,GO:0004825
GC_00000501,GO:0005524
GC_00000501,GO:0006418
GC_00000501,GO:0006431
GC_00000504,GO:0005524
GC_00000504,GO:0016887
GC_00000504,GO:0043190
GC_00000504,GO:0055052
GC_00000511,GO:0003677
GC_00000511,GO:0005524
GC_00000511,GO:0016787
GC_00000512,GO:0004476
GC_00000512,GO:0005975
GC_00000512,GO:0008270
GC_00000513,GO:0000166
GC_00000513,GO:0005215
GC_00000513,GO:0005524
GC_00000513,GO:0016020
GC_00000513,GO:0016887
GC_00000514,GO:0005829
GC_00000514,GO:0016832
GC_00000514,GO:0019323
GC_00000521,GO:0005886
GC_00000521,GO:0016020
GC_00000523,GO:0005886
GC_00000524,GO:0003677
GC_00000524,GO:0003899
GC_00000524,GO:0006351
GC_00000524,GO:0032549
GC_00000527,GO:0000455
GC_00000527,GO:0001522
GC_00000527,GO:0003723
GC_00000527,GO:0009451
GC_00000527,GO:0009982
