ID,GO
GC_00000361,GO:0004359
GC_00000361,GO:0005737
GC_00000361,GO:0008795
GC_00000361,GO:0009435
GC_00000362,GO:0005525
GC_00000362,GO:0005829
GC_00000365,GO:0005975
GC_00000365,GO:0016857
GC_00000366,GO:0005737
GC_00000367,GO:0003824
GC_00000367,GO:0004459
GC_00000367,GO:0006089
GC_00000367,GO:0006090
GC_00000367,GO:0016616
GC_00000369,GO:0003872
GC_00000369,GO:0005524
GC_00000369,GO:0005945
GC_00000369,GO:0006002
GC_00000369,GO:0006096
GC_00000369,GO:0008443
GC_00000369,GO:0016208
GC_00000369,GO:0030388
GC_00000369,GO:0042802
GC_00000369,GO:0048029
GC_00000369,GO:0061621
GC_00000369,GO:0070095
GC_00000371,GO:0004347
GC_00000371,GO:0005829
GC_00000371,GO:0006094
GC_00000371,GO:0006096
GC_00000371,GO:0048029
GC_00000371,GO:0051156
GC_00000371,GO:0097367
GC_00000371,GO:1901135
GC_00000372,GO:0003924
GC_00000372,GO:0005525
GC_00000373,GO:0000166
GC_00000373,GO:0004812
GC_00000373,GO:0004827
GC_00000373,GO:0005524
GC_00000373,GO:0005737
GC_00000373,GO:0006418
GC_00000373,GO:0006433
GC_00000373,GO:0017101
GC_00000374,GO:0000166
GC_00000374,GO:0002161
GC_00000374,GO:0004812
GC_00000374,GO:0004823
GC_00000374,GO:0005524
GC_00000374,GO:0005829
GC_00000374,GO:0006418
GC_00000374,GO:0006429
GC_00000376,GO:0005737
GC_00000376,GO:0008168
GC_00000376,GO:0070475
GC_00000376,GO:0071424
GC_00000377,GO:0004372
GC_00000377,GO:0005737
GC_00000377,GO:0005829
GC_00000377,GO:0019264
GC_00000377,GO:0030170
GC_00000377,GO:0035999
GC_00000377,GO:0046653
GC_00000378,GO:0003677
GC_00000378,GO:0003899
GC_00000378,GO:0006351
GC_00000378,GO:0032549
GC_00000379,GO:0006400
GC_00000379,GO:0008176
GC_00000379,GO:0030488
GC_00000379,GO:0036265
GC_00000379,GO:0043527
GC_00000380,GO:0009294
GC_00000382,GO:0005737
GC_00000382,GO:0006508
GC_00000382,GO:0008233
GC_00000382,GO:0019538
GC_00000382,GO:0030145
GC_00000382,GO:0046872
GC_00000382,GO:0070006
GC_00000383,GO:0003735
GC_00000383,GO:0005840
GC_00000383,GO:0006412
GC_00000383,GO:0015934
GC_00000383,GO:0022625
GC_00000384,GO:0000015
GC_00000384,GO:0000287
GC_00000384,GO:0004634
GC_00000384,GO:0006096
GC_00000385,GO:0003824
GC_00000385,GO:0004126
GC_00000385,GO:0005829
GC_00000385,GO:0008270
GC_00000385,GO:0009972
GC_00000386,GO:0003677
GC_00000386,GO:0006260
GC_00000386,GO:0006261
GC_00000386,GO:0009360
GC_00000388,GO:0004618
GC_00000388,GO:0005524
GC_00000388,GO:0005829
GC_00000388,GO:0006094
GC_00000388,GO:0006096
GC_00000388,GO:0043531
GC_00000389,GO:0004516
GC_00000389,GO:0009435
GC_00000389,GO:0016763
GC_00000390,GO:0004222
GC_00000390,GO:0006508
GC_00000390,GO:0006518
GC_00000391,GO:0003824
GC_00000391,GO:0005829
GC_00000391,GO:0008782
GC_00000391,GO:0008930
GC_00000391,GO:0009116
GC_00000391,GO:0019284
GC_00000392,GO:0003677
GC_00000392,GO:0003700
GC_00000392,GO:0006355
GC_00000392,GO:0097367
GC_00000392,GO:1901135
GC_00000393,GO:0005524
GC_00000393,GO:0005886
GC_00000393,GO:0016887
GC_00000393,GO:0022857
GC_00000393,GO:0055085
GC_00000394,GO:0003735
GC_00000394,GO:0005840
GC_00000394,GO:0006412
GC_00000394,GO:0022625
GC_00000395,GO:0003677
GC_00000395,GO:0003700
GC_00000395,GO:0006355
GC_00000395,GO:0097367
GC_00000395,GO:1901135
GC_00000396,GO:0015986
GC_00000396,GO:0046933
GC_00000399,GO:0003924
GC_00000399,GO:0005525
GC_00000399,GO:0005737
GC_00000399,GO:0032153
GC_00000399,GO:0051301
GC_00000400,GO:0000287
GC_00000400,GO:0005829
GC_00000400,GO:0016791
GC_00000401,GO:0004332
GC_00000401,GO:0005975
GC_00000401,GO:0006096
GC_00000401,GO:0008270
GC_00000401,GO:0016832
GC_00000401,GO:0030388
GC_00000403,GO:0008982
GC_00000403,GO:0009401
GC_00000405,GO:0004252
GC_00000405,GO:0006465
GC_00000405,GO:0006508
GC_00000405,GO:0008236
GC_00000405,GO:0016020
GC_00000410,GO:0000049
GC_00000410,GO:0000166
GC_00000410,GO:0003676
GC_00000410,GO:0004812
GC_00000410,GO:0004824
GC_00000410,GO:0005524
GC_00000410,GO:0005737
GC_00000410,GO:0005829
GC_00000410,GO:0006418
GC_00000410,GO:0006430
GC_00000414,GO:0005829
GC_00000415,GO:0000287
GC_00000415,GO:0005829
GC_00000415,GO:0016787
GC_00000415,GO:0016791
GC_00000420,GO:0003824
GC_00000420,GO:0009058
GC_00000420,GO:0009435
GC_00000420,GO:0016779
GC_00000422,GO:0005524
GC_00000422,GO:0016887
GC_00000422,GO:0043190
GC_00000422,GO:0055052
GC_00000424,GO:0000287
GC_00000424,GO:0005829
GC_00000424,GO:0016787
GC_00000424,GO:0016791
GC_00000425,GO:0005886
GC_00000425,GO:0008982
GC_00000425,GO:0009401
GC_00000425,GO:0016020
GC_00000425,GO:0022872
GC_00000425,GO:0090563
GC_00000426,GO:0003677
GC_00000426,GO:0003700
GC_00000426,GO:0006352
GC_00000426,GO:0006355
GC_00000426,GO:0016987
GC_00000427,GO:0004605
GC_00000427,GO:0005886
GC_00000427,GO:0016024
GC_00000429,GO:0003735
GC_00000429,GO:0005840
GC_00000429,GO:0006412
GC_00000429,GO:0019843
GC_00000430,GO:0006812
GC_00000430,GO:0008324
GC_00000430,GO:0015095
GC_00000430,GO:0015693
GC_00000430,GO:0016020
GC_00000432,GO:0003924
GC_00000432,GO:0005525
GC_00000432,GO:0006412
GC_00000433,GO:0016020
GC_00000433,GO:0022857
GC_00000433,GO:0055085
GC_00000434,GO:0003755
GC_00000434,GO:0006457
GC_00000434,GO:0015031
GC_00000435,GO:0001522
GC_00000435,GO:0003723
GC_00000435,GO:0006396
GC_00000435,GO:0006400
GC_00000435,GO:0009451
GC_00000435,GO:0009982
GC_00000435,GO:1990481
GC_00000436,GO:0004821
GC_00000436,GO:0005524
GC_00000436,GO:0005737
GC_00000436,GO:0006427
GC_00000438,GO:0005886
GC_00000438,GO:0015254
GC_00000438,GO:0015267
GC_00000438,GO:0015793
GC_00000438,GO:0016020
GC_00000438,GO:0055085
GC_00000439,GO:0005524
GC_00000439,GO:0005737
GC_00000439,GO:0016887
GC_00000439,GO:0034605
GC_00000441,GO:0008880
GC_00000441,GO:0016861
GC_00000441,GO:0019310
GC_00000442,GO:0000049
GC_00000442,GO:0003725
GC_00000442,GO:0005737
GC_00000442,GO:0006450
GC_00000442,GO:0016779
GC_00000443,GO:0002098
GC_00000443,GO:0003924
GC_00000443,GO:0005515
GC_00000443,GO:0005525
GC_00000443,GO:0005737
GC_00000443,GO:0005829
GC_00000443,GO:0006400
GC_00000443,GO:0030488
GC_00000446,GO:0010181
GC_00000446,GO:0016491
GC_00000448,GO:0004590
GC_00000448,GO:0006207
GC_00000448,GO:0019854
GC_00000448,GO:0033982
GC_00000450,GO:0003677
GC_00000450,GO:0003918
GC_00000450,GO:0005524
GC_00000450,GO:0006265
GC_00000452,GO:0005975
GC_00000452,GO:0016861
GC_00000452,GO:0019852
GC_00000452,GO:0034015
GC_00000454,GO:0005524
GC_00000454,GO:0016887
GC_00000455,GO:0016746
GC_00000457,GO:0000166
GC_00000457,GO:0003723
GC_00000457,GO:0004812
GC_00000457,GO:0004831
GC_00000457,GO:0005524
GC_00000457,GO:0005739
GC_00000457,GO:0005829
GC_00000457,GO:0006418
GC_00000457,GO:0006437
GC_00000457,GO:0043039
GC_00000458,GO:0000166
GC_00000458,GO:0005524
GC_00000458,GO:0015833
GC_00000458,GO:0016887
GC_00000463,GO:0003676
GC_00000463,GO:0003677
GC_00000463,GO:0006298
GC_00000463,GO:0008168
GC_00000463,GO:0009007
GC_00000463,GO:0009036
GC_00000463,GO:0009307
GC_00000463,GO:0032259
GC_00000463,GO:0043565
GC_00000463,GO:1904047
GC_00000467,GO:0005829
GC_00000467,GO:0016832
GC_00000467,GO:0019323
GC_00000468,GO:0004478
GC_00000468,GO:0005524
GC_00000468,GO:0006556
GC_00000469,GO:0000287
GC_00000469,GO:0005829
GC_00000469,GO:0016787
GC_00000469,GO:0016791
GC_00000470,GO:0003824
GC_00000470,GO:0003919
GC_00000470,GO:0009058
GC_00000470,GO:0009231
GC_00000473,GO:0000166
GC_00000475,GO:0004148
GC_00000475,GO:0006090
GC_00000475,GO:0006103
GC_00000475,GO:0016491
GC_00000475,GO:0016668
GC_00000475,GO:0050660
GC_00000481,GO:0000166
GC_00000481,GO:0002161
GC_00000481,GO:0004812
GC_00000481,GO:0004832
GC_00000481,GO:0005524
GC_00000481,GO:0005829
GC_00000481,GO:0006418
GC_00000481,GO:0006438
GC_00000482,GO:0000166
GC_00000482,GO:0005737
GC_00000482,GO:0006740
GC_00000482,GO:0016491
GC_00000483,GO:0004802
GC_00000483,GO:0005829
GC_00000483,GO:0006098
GC_00000486,GO:0005524
GC_00000486,GO:0005829
GC_00000486,GO:0005886
GC_00000486,GO:0006605
GC_00000486,GO:0006886
GC_00000486,GO:0016020
GC_00000486,GO:0017038
GC_00000486,GO:0031522
GC_00000486,GO:0043952
GC_00000489,GO:0016020
GC_00000489,GO:0022857
GC_00000489,GO:0055085
GC_00000490,GO:0003676
GC_00000490,GO:0003677
GC_00000490,GO:0003824
GC_00000490,GO:0003887
GC_00000490,GO:0005737
GC_00000490,GO:0006260
GC_00000490,GO:0008408
GC_00000491,GO:0000049
GC_00000491,GO:0000287
GC_00000491,GO:0003723
GC_00000491,GO:0004826
GC_00000491,GO:0005524
GC_00000491,GO:0006432
GC_00000491,GO:0009328
GC_00000492,GO:0005654
GC_00000492,GO:0005768
GC_00000492,GO:0005802
GC_00000492,GO:0005847
GC_00000492,GO:0005854
GC_00000492,GO:0006357
GC_00000492,GO:0006378
GC_00000492,GO:0007030
GC_00000492,GO:0012507
GC_00000492,GO:0030140
GC_00000492,GO:0031124
GC_00000492,GO:0035098
GC_00000492,GO:0070971
GC_00000492,GO:0070973
