A0A0R3UNU4	A0A0R3UNU4	A0A0R3UNU4_MESCO	MCOS_LOCUS9489	Mitochondrial inner membrane protein OXA1L	358577	98143.4	243285	167114	260162	141625	72494.9	174306	234686	261662	155536	78606.8	232680	228793	89403.9	129578				119728				
A0A0R3UPI9	A0A5K3FNV9;A0A0R3UPI9;A0A5K3FTD9	A0A0R3UPI9_MESCO	MCOS_LOCUS9767	RGS domain-containing protein		7464.86	60351.9			26295.5		21063.6	29271.3	46410.1	54042.5	27275.3			35354.4	19256.9								
A0A0R3UPK2	A0A0R3UPK2	A0A0R3UPK2_MESCO	MCOS_LOCUS9781	receptor protein-tyrosine kinase	57015.1	30534.5	73223.3	14209.1		25182.5			126648															
A0A0R3UPQ6	A0A0R3UPQ6	A0A0R3UPQ6_MESCO	MCOS_LOCUS9838	CHCH domain-containing protein	2,42E+11	638167	1,87E+11	1,65E+11	1,89E+11	338903	1,41E+11	535284	650979	593150	315753		1,59E+11	2,30E+11	632282	472532	515241	377344			346377			
A0A0R3UPS4	A0A0R3UPS4;A0A5K3FUK5	A0A0R3UPS4_MESCO	MCOS_LOCUS9857	Replication factor C subunit 3		136647	38524.8	37510.5		106620		58541.5	152181	131856		99780.6				57427				70119.7		59998.8	56999.5	110785
A0A0R3UPT3	A0A0R3UPT3;A0A5K3FSD0	A0A0R3UPT3_MESCO	MCOS_LOCUS9867	FHA domain-containing protein	199693	149152	121295	155921	227369	106831		47017.7	85110.6	135322	89481.7	112428	256245	124301	128496	129207	161407		110274					81221.5
A0A0R3UPT7	A0A0R3UPT7	A0A0R3UPT7_MESCO	MCOS_LOCUS9871	Thioredoxin domain-containing protein	73987.5	160300	88031.7	63032.7	97533.3	73871.4		113803	136458	117687	95291.4	148573		117269	110721	149630	76133.5		56572.1	87857.6	124775	68517.8	95086.5	
A0A0R3UQG3	A0A0R3UQG3	A0A0R3UQG3_MESCO	MCOS_LOCUS10119	Ashwin	61304.5		45311.9	32603.4	70575.1			24005.3			26157.1		122711		38715.7	13694.6								
A0A0R3UQJ2	A0A0R3UQJ2;A0A5K3FUH3	A0A0R3UQJ2_MESCO	MCOS_LOCUS10148	RRM domain-containing protein	87196.2	57865.1	220378	135607		84172.1	158373	133126		90594.8	87406.2	78910.5			56264									
A0A0R3UQY1	A0A0R3UQY1	A0A0R3UQY1_MESCO	MCOS_LOCUS10287	SHNi-TPR domain-containing protein	1,19E+11	418687	1,21E+11	971673	1,07E+11	509497	3,32E+11	762290	263876	260843	554131	309427	1,72E+10	1,66E+10	716821	415186	459320		596359	963908		768915	716416	964370
A0A0R3UR47	A0A0R3UR47	A0A0R3UR47_MESCO	MCOS_LOCUS10353	J domain-containing protein	114274	39924.5	107989	73747.9	151792	25316.4		110320	24969.3	79481.3	97203.7	52019.3	185209	119735	127895	74614.5	61416.5	66036.5	51713.6		39268.4			42001.4
A0A0R3URI5	A0A0R3URI5	A0A0R3URI5_MESCO	MCOS_LOCUS10491	Secreted protein	124092	110213	139918	81318.3	239398	165983	214094	115750	182523	166548	48762.2	154646			37950.6	95989								149243
A0A158QTJ2	A0A158QTJ2	A0A158QTJ2_MESCO	MCOS_LOCUS3157	Vacuolar protein sorting-associated protein 51 homolog	301671	81047.7	220658	350777	227801	174129		132592	178266	153675	275711	71772.8	615932	719501	159290	163835	57389.8		110139		99010.3	83344.6	158668	131849
A0A158QTZ0	A0A158QTZ0;A0A5K3EIY7	A0A158QTZ0_MESCO	MCOS_LOCUS5488	Transcription initiation factor IIB	462827	364360	421005	527982	791539	173034	1,06E+11		424925	400853			553153	560475	622511	423734			453821	1,01E+11	386157	219351		668752
A0A158QU07	A0A158QU07	A0A158QU07_MESCO	MCOS_LOCUS5553	Splicing factor 45	145910	48901		105440	334827	65551.9		51094.7		60869.6	34341.3	55302	416897	166804	81578.8	29279	35714.9	26686.6		61041.7		12321.7	36126.3	33251
A0A158QUP6	A0A158QUP6	A0A158QUP6_MESCO	MCOS_LOCUS6570	Peptidyl-prolyl cis-trans isomerase	2,43E+10	884149	1,42E+11	1,10E+11	1,78E+11	655185	791744	798202	810285	588882	751290	513438	1,24E+11	1,01E+11	766277	463324		608065	791030			548332		
A0A158QVL1	A0A158QVL1;A0A5K3F3Q1;A0A5K3F6M9	A0A158QVL1_MESCO	MCOS_LOCUS8109	WD repeat-containing protein 37		40323.1		24253.8	20041.2	26139.3		50121.1	36502.1	45339.9	31652.8	35071		28728.4		22840.9			24652.5	47243.1			42788	24832.8
A0A158QVT6	A0A158QVT6	A0A158QVT6_MESCO	MCOS_LOCUS8476	DNA replication licensing factor MCM4		855101	750090	631729		1,22E+11	733473	673318			505891	229446				346529								
A0A158QW40	A0A158QW40	A0A158QW40_MESCO	MCOS_LOCUS9199	Alkaline phosphatase			208297	141213	411300	100110	492390		173077	124504	116505		415421	189893	149149	306398	200277			74071.1		130971	83510.3	
A0A158QW80	A0A158QW80;A0A5K3FPH3;A0A5K3FJK1;A0A5K3FM97	A0A158QW80_MESCO	MCOS_LOCUS9469	tRNA (uracil(54)-C(5))-methyltransferase	14324.3	17818.5	8536.26	12495.1	23908.5	33764		36210.7	21182.3	10728.7	55070.6		37224.6	26458.6		15710.3	13376.7							
A0A5K3EF20	A0A5K3EF20	A0A5K3EF20_MESCO		Mago-bind domain-containing protein	986395	464912	570534	746152	533758	331127	826479	305588	323786	130403	339446	187886	2,06E+11	260079	391038	223762	130433	249300	137282			203816	56356.4	
A0A5K3EFB5	A0A5K3EFB5;A0A5K3EGY2	A0A5K3EFB5_MESCO		RNA helicase	1,00E+11	1,34E+11	1,72E+11	1,98E+11		1,74E+11	325425	1,34E+11	1,07E+11	1,74E+10	2,00E+11	2,04E+11	692360	2,90E+11		2,55E+11	1,17E+10							
A0A5K3EFE1	A0A5K3EFE1	A0A5K3EFE1_MESCO		GYF domain-containing protein	86299.6	81444.9	101052	102950	108092	47430.7		62090.9		67211.7	69761.8	71974.4		92263.2	61124.5	68357.7								
A0A5K3EFH3	A0A5K3EFH3	A0A5K3EFH3_MESCO		BHLH domain-containing protein	18199	10976.2	25123.9	22604.4		13744.4	20288.7	17650.8	4854.48	9939	16105	14584	19772	23056.8	17851.5	8499.42	7307.06							
A0A5K3EFL4	A0A5K3EFL4	A0A5K3EFL4_MESCO		CYCLIN domain-containing protein		66547.1	47993.5	40190.7	16083.5	103733	60133.1	123417		116130	111511	90012.3		74296.2	53610.2	51901.2					119784	82668.2	61792.8	
A0A5K3EFL6	A0A5K3EFL6	A0A5K3EFL6_MESCO		AN1-type domain-containing protein	370613	82814.8	195080	229132	309503	96772.4	226161	187648	80048.2	35212	90262	53779.4	640753	396197	180165									
A0A5K3EFM0;A0A5K3EH88	A0A5K3EFM0;A0A5K3EH88	A0A5K3EFM0_MESCO;A0A5K3EH88_MESCO		Cleavage and polyadenylation specificity factor subunit 3		68818.7	61275.1	45883.4		65769	101098	59541.9	100460	78418.4	67639.4							63398.4				84803		
A0A5K3EFN2	A0A5K3EFN2	A0A5K3EFN2_MESCO		SCP domain-containing protein	2,46E+10	342954	2,36E+11	1,37E+11	3,12E+11	1,00E+11	3,00E+10	939355	1,14E+11	953276	1,25E+11	1,16E+11	4,21E+11	4,96E+11	2,03E+11	967411	417762	522281				502687	457932	144829
A0A5K3EFQ2	A0A5K3EFQ2	A0A5K3EFQ2_MESCO		SCP domain-containing protein	732612	835076	1,96E+11	1,20E+11	1,82E+11	2,12E+11	1,90E+11	2,35E+11	1,62E+11	1,34E+10	1,74E+11	1,51E+11	1,64E+11	2,38E+11	1,57E+11	1,68E+11	552668	266465	466041	470523		344780	550550	457209
A0A5K3EFX8	A0A5K3EFX8	A0A5K3EFX8_MESCO		YTH domain-containing protein	130129	84494.9	101798	127629	98855.1	33731.5	358374	67780.5	39983.2	75311.2	64458		161779	188701	79200.2	43845.7	160940							
A0A5K3EFZ2	A0A5K3EFZ2	A0A5K3EFZ2_MESCO		DUF4116 domain-containing protein	256458	271233	229276	169778	270555			177448			134887	182541			26677.6						78468.3			
A0A5K3EG70;A0A5K3EHU7	A0A5K3EG61;A0A5K3EG70;A0A5K3EHU7	A0A5K3EG70_MESCO;A0A5K3EHU7_MESCO		TMF_TATA_bd domain-containing protein	2,09E+11		848673	1,85E+10	1,67E+11		1,07E+11	734104				268652	2,80E+11	2,21E+11	852454	690152			4,39E+11					
A0A5K3EGA3;A0A5K3EGC4;A0A5K3EHY8	A0A5K3EGA3;A0A5K3EGC4;A0A5K3EHY8	A0A5K3EGA3_MESCO;A0A5K3EGC4_MESCO;A0A5K3EHY8_MESCO		LMBR1 domain-containing protein 2	92177.8	86669.7	124315		229186	128061	128964	145683	141016	161869	146863	131681		163881	132222	79578.5	32719.6		66557.7	367735			76012.6	
A0A5K3EGG2;A0A5K3EGI7	A0A5K3EGG2;A0A5K3EGI7	A0A5K3EGG2_MESCO;A0A5K3EGI7_MESCO		Kinesin-like protein	695688	493995	436958	493129	897121	481260	634600	497601	252706	313072	312042	282359	668860	284108	445518	352007	340288	189424			471555	441486		406522
A0A5K3EGI9	A0A5K3EGI9	A0A5K3EGI9_MESCO		ARID domain-containing protein	132477	104150	138754	149867	140501	98078.3	63477.3	147395	129576	116812	275637	131510		69679.6	91535.2	82967	101108					117497		84956.3
A0A5K3EGR2	A0A5K3EGR2	A0A5K3EGR2_MESCO		SCP domain-containing protein	2,83E+11	377654	1,66E+11	855889	5,41E+11	517705	1,43E+11		2,22E+11	1,17E+11	1,74E+11	1,45E+11	3,43E+11	2,93E+10	1,11E+11	1,35E+11	242579		101852		374079	239799	88981.4	
A0A5K3EGX9	A0A5K3EGX9	A0A5K3EGX9_MESCO		DIX domain-containing protein	128583		129463	61240.4	245358	89421.1		74849.2		74270.2	88772.9	100363		177453	59468.2	63258.9						52772.1		53545.1
A0A5K3EGY0	A0A5K3EGY0	A0A5K3EGY0_MESCO		alanine transaminase	411464	204469	253794	279038	482932	407513	872474	670420	480364	262270	803688	157939	841928	667310	445160	248071			590389	208646				
A0A5K3EGZ3	A0A5K3EGZ3;A0A5K3EFW1	A0A5K3EGZ3_MESCO		protein-serine/threonine phosphatase	39043.5	15049.7	33512.7	38255.9	74076.1	30644.6	31115.6	48564	13189.6	22310.4	38233	26965.2	185024	37562.5	27966.8	12664.2	21716.4	760563	30962	18164.4	293089	369661	375003	
A0A5K3EH17	A0A5K3EH17	A0A5K3EH17_MESCO		C2H2-type domain-containing protein	62159.3		23197.9	42444.1	53900.4	27708.4			23526.9	43509.4	43357.6	28421	47689.2	20834.8	23624.9									
A0A5K3EH30	A0A5K3EH30	A0A5K3EH30_MESCO		Uncharacterized protein	323089	137111	200661	230489		124120	314777	165937	143599	196709	164326	192777	345929	257872	150570	183103	84762.1	114067		119531	100832	90295.3	132708	112369
A0A5K3EH34	A0A5K3EI86;A0A5K3EIV6;A0A5K3EH34	A0A5K3EH34_MESCO		Chloride channel protein	32243.4		38389.4	33175.2	67383.4	23878.3	69661.4	44955.2	16117.9	33237	60502.9	12015.3	119235	90332.9	46465	11283.3								
A0A5K3EH63	A0A5K3EH63	A0A5K3EH63_MESCO		MIF4G domain-containing protein	585798	296641	334134	262280	485192	334635	571268	246376	350133	363636	278163	306986	1,09E+11	1,02E+10	481473	285886	342600	581805	355675	601987		504427	442380	544845
A0A5K3EH70	A0A5K3EH70	A0A5K3EH70_MESCO		Coiled-coil domain-containing protein 12	1,40E+11	655583	1,22E+11	1,66E+11	1,69E+11	637611	1,08E+11	457806	438222	545656	626511	469009	2,45E+11	1,52E+11	465385	565875								
A0A5K3EH81	A0A5K3EH81	A0A5K3EH81_MESCO		HRDC domain-containing protein	792108	304547		1,63E+11		216804		169964	673792	291862	596099	569582				625303	124520		498599	558872				
A0A5K3EHF6	A0A5K3EHF6	A0A5K3EHF6_MESCO		HDAg domain-containing protein	21997.6	11050	20161.3	20961.7	25190	13691.9			15361.1	9585.41			36228.1	15302.7	18962.3	6773.25	28427							
A0A5K3EHG9	A0A5K3EHG9	A0A5K3EHG9_MESCO		GLUE N-terminal domain-containing protein	775794	381970	464662	373528	366797	312411	492590		835955	274482	495251	727401	1,24E+11	1,10E+11	663374	353670	625430	37938.5		1,14E+11				54627.6
A0A5K3EHH8	A0A5K3EHH8	A0A5K3EHH8_MESCO		RanBP2-type domain-containing protein	2,07E+11	573319	1,36E+10	1,41E+11		430015	885650	685704		389639	497681	473902	1,19E+11	613007	282854	601765								
A0A5K3EHI3;A0A5K3EIX3	A0A5K3EHI3;A0A5K3EIX3	A0A5K3EHI3_MESCO;A0A5K3EIX3_MESCO		BRCT domain-containing protein	606116		472665	378944	377904	112718	595359	351457	87464.1	271879	185160	244464	544160	368059	418413	184080				98767.1				
A0A5K3EHS3	A0A5K3EHS3	A0A5K3EHS3_MESCO		Ig-like domain-containing protein	177303		164144	132156			174383							179537	129111									
A0A5K3EHV5	A0A5K3EHV5	A0A5K3EHV5_MESCO		Translocation protein SEC62	689982	1,26E+11	1,16E+11	910494	1,06E+10	1,07E+11	1,36E+11	1,37E+11	1,66E+11	1,50E+11	1,91E+10	324309	2,12E+11	1,84E+11	1,60E+11	1,18E+11	1,32E+11	608813	1,48E+10	1,84E+11		1,24E+11	1,30E+11	795525
A0A5K3EHX6	A0A5K3EHX6	A0A5K3EHX6_MESCO		RING-type domain-containing protein	115837	232807	205036	279584		314042	297512	290143	339234	341793	351584	392173		201798	258847	391114	277007				265050			625098
A0A5K3EI08	A0A5K3EI08	A0A5K3EI08_MESCO		Small ribosomal subunit protein uS10	1,64E+11	741232	1,46E+11	1,11E+11	1,51E+11	605545	869746	324577	486391	432438	911808	546123	1,41E+11	635454	944179	356004		295239	316066			149499	380547	321134
A0A5K3EI34	A0A5K3EI34;A0A5K3EJH4	A0A5K3EI34_MESCO		Bromodomain-containing protein 2	237061	117241	237462	203584	104876	249019	98942.3	142201	169224	175084	142729	140054	321661	258638	311342	84302.9		516364				204983	152453	200802
A0A5K3EI99	A0A5K3EI99	A0A5K3EI99_MESCO		CACTA en-spm transposon protein	1,75E+11	151844	462411	435646	426679	231413	432390	270494	353142	93530.4	596042	146522	457814	448731	381148	145274								
A0A5K3EIA1	A0A5K3EIA1	A0A5K3EIA1_MESCO		Rad21_Rec8 domain-containing protein	115453	58939.6	110117	110219	130040	109180	126969	66580.3	92766.4	70294.6		42072.7	245871	165569	118692	109862			43769					42343.7
A0A5K3EIL5	A0A5K3EIL5	A0A5K3EIL5_MESCO		SWIRM domain-containing protein	423265	162491	211898	369336	398954	159280	316510	341132	328316	152745	392719	121523	457890	358824	369532	154700	308976	115387		64037.1			134659	
A0A5K3EIQ0	A0A5K3EIQ0	A0A5K3EIQ0_MESCO		Rab5-interacting protein	223998		438117	440472	462836	249048	355351	380787	372756	275009	465022	340606	732274	560126	933692	79276.4								
A0A5K3EIY4	A0A5K3EIY4	A0A5K3EIY4_MESCO		Misat_Tub_SegII domain-containing protein		56404	57542.1	43592.6	60858.8	148752	186249	56379.6	106327	103150	54400.9	102502			48234.9	97667	53033.4				92617.1	128783		37882.1
A0A5K3EJ18	A0A5K3EHA9;A0A5K3EJ18	A0A5K3EJ18_MESCO		receptor protein serine/threonine kinase	304801		213095	131141	310253		202805	216688	290738	136696	92851.1		338104	293529		68483.8								
A0A5K3EJI7;A0A5K3EJJ5;A0A5K3EL21	A0A5K3EJI7;A0A5K3EJJ5;A0A5K3EL21	A0A5K3EJI7_MESCO;A0A5K3EJJ5_MESCO;A0A5K3EL21_MESCO		Protein kinase domain-containing protein	79182.3	14528.6	31266	29795		9691.52	37507.4		19319.3	14358	16196.7	10683.8	42105.2	29178.4	17365.3	9371.52								
A0A5K3EJK7;A0A5K3EJT2	A0A5K3EJK7;A0A5K3EJT2	A0A5K3EJK7_MESCO;A0A5K3EJT2_MESCO		Pribosyltran_N domain-containing protein	381048	201857	201434	365635		155949	242396	261608	217275	194249	277757	153527		111912	203841	101943								194145
A0A5K3EJU8;A0A5K3ELC9	A0A5K3EJU8;A0A5K3ELC9	A0A5K3EJU8_MESCO;A0A5K3ELC9_MESCO		MARVEL domain-containing protein	35989.4	15615.2	52308.4	70905	16687.7	5545.12			10943.4	14037.5				30704.7			7545.8							
A0A5K3EJX6	A0A5K3EJX6	A0A5K3EJX6_MESCO		FYVE-type domain-containing protein	243480	113964	180423	225354	667744	90960.5	298279	111126	119826	160353	104194	141999	751119	226363	136681	96330.1	213244		168356			176117	177372	116563
A0A5K3EK01	A0A5K3EK01	A0A5K3EK01_MESCO		alpha-1,2-Mannosidase	75791.4	84686.2	67896.9	51161.5		25935.7		45547.3	50525.1	64554.6	44044.6	51834.2	133302		47206.1	65699.4	36815.4		18719.5					
A0A5K3EK56	A0A5K3EK56	A0A5K3EK56_MESCO		Complex III assembly factor LYRM7		93728.3		14776.5		32391.1		16913.7	42936.7	66487.9		29645.2				38199.9	75639.4		104708	207169	168062	96526	111367	94539.5
A0A5K3EK62	A0A5K3EK62	A0A5K3EK62_MESCO		YTH domain-containing protein	184290	72819.8	123983	109278	275037	82598.5	97793.4	71643.1	124468	65752.3	96111.6	70031.4	284986	273252	62340.4	59791.4	96584.9		115367					
A0A5K3EK76	A0A5K3EK76	A0A5K3EK76_MESCO		Smg4_UPF3 domain-containing protein	768977	239985	660335	386663	1,10E+11	369722	370731	431167	393335		240334			320465	198299	183848	181948							
A0A5K3EK96	A0A5K3EK96	A0A5K3EK96_MESCO		TORC_M domain-containing protein	12739.2	12202.9	10749.3	11632.4	16763.1			19933.2			8732.92	4362.52	18667.2		12290.5	8397.62								
A0A5K3EKB0	A0A5K3EKB0;A0A5K3EKB1	A0A5K3EKB0_MESCO		HECT domain-containing protein	429096	373159	262736	309055	530911	224085	378171	266713	193383	257345	281340	195564	640759	527303	359543									215578
A0A5K3EKH9	A0A5K3EKH9	A0A5K3EKH9_MESCO		DUF2012 domain-containing protein	215018	42183.4	179153	118560	147376	48239.1	184866	47679.3	51998.3	72962.9	65425.2	72690.5	287369	201624	132441	28379.5	75663.1	28141.5	8166.75	17963.3			107886	62674.6
A0A5K3EKV4;A0A5K3EML7	A0A5K3EKV4;A0A5K3EML7	A0A5K3EKV4_MESCO;A0A5K3EML7_MESCO		KH domain-containing protein	754426	539910	813298	467550	1,35E+11	563073	534405	849499	606249	788304	1,28E+11	756837	1,55E+11	954174	1,03E+11	666230	481583	883501	382858	515248	440720	1,59E+11	391938	422784
A0A5K3EL53	A0A5K3EL53	A0A5K3EL53_MESCO		RRM domain-containing protein	20868.6	7724.43	13537.7	28688.9	31750.5	8640.55	21792.2	11494.4	7409.81	4667.66	11543	4190.09		17195.1		2947.65								
A0A5K3EL54;A0A5K3EN32	A0A5K3EL54;A0A5K3EN32	A0A5K3EL54_MESCO;A0A5K3EN32_MESCO		G-patch domain-containing protein	704873	156614	434213	564822	577640	235133	70899.7	447098	174122	198850	218521	87504.5	1,29E+11	597878	411600	167549	140521	191196	327474	200617	673508	124419		87440.1
A0A5K3EL61	A0A5K3EL61	A0A5K3EL61_MESCO		DUF4140 domain-containing protein	5,91E+11	1,18E+11	3,56E+11	2,35E+11	5,83E+11	1,00E+11	2,65E+11	1,55E+11	538227	994251	2,09E+11	829566	1,03E+12	3,39E+11	2,84E+11	864733		452929		481707			518870	524181
A0A5K3ELD3	A0A5K3ELD3;A0A5K3EN61	A0A5K3ELD3_MESCO		Cleavage stimulation factor 50 kDa subunit						17531.7			58951.2	31740.6	31795.6	17001.7				18655.2	21999.6							
A0A5K3ELE2	A0A5K3ELE2;A0A5K3EN72	A0A5K3ELE2_MESCO		TPX2 domain-containing protein	811994	517844	664656	1,24E+11	1,07E+11	459580	434416	539830	587473	458372	766128	484105		1,08E+11	615972	388847	491222	619872	378455				264323	283259
A0A5K3ELI7	A0A5K3ELI7	A0A5K3ELI7_MESCO		MYND-type domain-containing protein	129405		135024	143826			171755	94328.2					179636	213203		73754.6								
A0A5K3ELJ4	A0A5K3ELJ4	A0A5K3ELJ4_MESCO		MIF4G domain-containing protein	93308	55561.1	80473.2	101906	79076	26068.7	99868.8		44794.4	32454.4			86985.7	58230.7	41168.5	30667.3	75083.5							
A0A5K3ELN1	A0A5K3EJR2;A0A5K3ELN6;A0A5K3EJQ8;A0A5K3EJZ0;A0A5K3EJZ1;A0A5K3EJZ2;A0A5K3EJZ4;A0A5K3ELH4;A0A5K3ELN1	A0A5K3ELN1_MESCO		protein-tyrosine-phosphatase	16022.8	34785.9	37140.4	32838.8	29218.2	51117.2	79388.2	99876.5	11711.8	44199.4	50013.2	81950.9	17898.8	38611	111806	75243.5				54076.6			42786	
A0A5K3ELP0	A0A5K3ELP0	A0A5K3ELP0_MESCO		ribulose-phosphate 3-epimerase	15490.2	49650.6	34309.2	37007.9	29514.2	49470.6	56443.7		41281.4	18776	16567.7			30021.2	40620.2	31279.8	49387.5	41227.5		42148.1		16673.1	19942.4	24733.6
A0A5K3ELQ3	A0A5K3ELQ3	A0A5K3ELQ3_MESCO		RRM domain-containing protein	253888		531050	169998	319203	120425	186720			249523	145053			368485	121944	110047								
A0A5K3ELV1	A0A5K3ELV1;A0A5K3ENQ6	A0A5K3ELV1_MESCO		RNA polymerase II subunit A C-terminal domain phosphatase	33764.6	14467.8	26877.9	30942.4	28727.7	19435.4	25585	20506.9	20965.1	16995.2	24545.8	14235	34627.7	39865.9	20954.1					18386.8		23914.2	12395.5	20516.2
A0A5K3ELV9;A0A5K3ENF3	A0A5K3ELV9;A0A5K3ENF3	A0A5K3ELV9_MESCO;A0A5K3ENF3_MESCO		DNA-directed RNA polymerase	95583.6	65453.8	104043	66597.4	97597.6	84229.5	437575	122093	76232.5	73331.7	143980	131211	106944	113454	150961	43436.5	64705.3			228960	74264.2		45313.1	
A0A5K3ELW4	A0A5K3ELW4	A0A5K3ELW4_MESCO		SH2 domain-containing protein	1,02E+11	680778	1,19E+11	925800	938898	485634	1,02E+11	570241	302576	320387	381472	271702	435801	248516	223490		249775		303876			218071	500984	123019
A0A5K3ELY4	A0A5K3ELK2;A0A5K3ELY4;A0A5K3ENC9;A0A5K3ENG6	A0A5K3ELY4_MESCO		ceramide glucosyltransferase	133806		124077	83285.2			182774	96656.6			189157		109192	95574										
A0A5K3ELZ7;A0A5K3EM69;A0A5K3EM80;A0A5K3EMD8;A0A5K3EME1;A0A5K3ENV4	A0A5K3EM69;A0A5K3EMD8;A0A5K3ELZ7;A0A5K3EM80;A0A5K3EME1;A0A5K3ENV4	A0A5K3ELZ7_MESCO;A0A5K3EM69_MESCO;A0A5K3EM80_MESCO;A0A5K3EMD8_MESCO;A0A5K3EME1_MESCO;A0A5K3ENV4_MESCO		Protein kinase domain-containing protein		5349.77	82227.1			199836	69234.7		269044	7204.53		167951		22443.6		181881		119784				153534	124196	
A0A5K3EM23	A0A5K3EM23;A0A5K3ENX4	A0A5K3EM23_MESCO		SCP domain-containing protein	114242	101434	69556.5	30538.3	157888	94804		53141	69409.6	35328.4	42295.8	59929	279937	93779.1	41725.9	71078	29143.7		48819.5	42987.7	15993.5			
A0A5K3EM77	A0A5K3EM77	A0A5K3EM77_MESCO		SEA domain-containing protein	769277	61034	596002	700377	369863	28377.1	1,01E+11	97330.9					640947	563048	326505									
A0A5K3EMB3;A0A5K3ENV2	A0A5K3EMB3;A0A5K3ENV2	A0A5K3EMB3_MESCO;A0A5K3ENV2_MESCO		SCP domain-containing protein	62999.2	28223.2	72302.4	13505.7	76633.7	16557.4			32724.3	19545.2			119508	58501.2	60104.5	54547.2	18721	23415.5						
A0A5K3EML0	A0A5K3EML0	A0A5K3EML0_MESCO		WD_REPEATS_REGION domain-containing protein	231397	124235	262880	276381		85442.7			75609.6	90524.8						112823				83788.8	95889.5	36821.5	102834	79823.2
A0A5K3EMP2	A0A5K3EMP2	A0A5K3EMP2_MESCO		SCP domain-containing protein	59326.7	50634.4	115296	59561.6		15444.4			73530.2	77697.2	29931.3	26872.9		19542.2	39077.7	52238.2	43209.3					111803	87630.1	96964.1
A0A5K3EMT9	A0A5K3EMT9	A0A5K3EMT9_MESCO		Tight junction protein ZO-3	9874.45	3697.86	6080.31	3782.02																				
A0A5K3EMU0;A0A5K3EN22	A0A5K3EMU0;A0A5K3EN22	A0A5K3EMU0_MESCO;A0A5K3EN22_MESCO		protein-tyrosine-phosphatase			21806.8	27369.7		27953.9	19834.1	14492.9		23785.1	4986.85	41286.2	30789.8		12303.5	35669.6			27554.2	27951.6		61715.3	50138.3	
A0A5K3EMY9	A0A5K3EMY9	A0A5K3EMY9_MESCO		Fibronectin type-III domain-containing protein	59744.2		23236	16004.3	47472.1								187447	25982.1										
A0A5K3EN84	A0A5K3EN84	A0A5K3EN84_MESCO		CBFD_NFYB_HMF domain-containing protein	1,10E+11	396181	752126	759424	890981	488110		118861	151672	317587	1,42E+11		1,30E+11	1,03E+11	550325	243033	102330		169734		161340			
A0A5K3EN95;A0A5K3EQ27	A0A5K3EN95;A0A5K3EQ27	A0A5K3EN95_MESCO;A0A5K3EQ27_MESCO		Protein UL19	100168	52173.6	71881.9	123094		46306.2	95927.3	52656.7	39566.9	79802.3	58120.7	39016.7	186089	140677	75768.6		28293			149202				
A0A5K3ENK2	A0A5K3ENK2;A0A5K3ENT5;A0A5K3ENZ9;A0A5K3EQE1;A0A5K3EQF8	A0A5K3ENK2_MESCO		Afadin	319478		304779	326398	130027	146245	245960	114835	55841.7	86416.7	119094	70525.3		195239	210417	168836						10784.2		
A0A5K3ENW9	A0A5K3ENW9	A0A5K3ENW9_MESCO		SCP domain-containing protein	82564.8	118484	299503	251086	196171		108581	247767			233370	135538			161213	79013.3	50995.6			50156.6		78424.6	57440	82158.9
A0A5K3EP19	A0A5K3EP19	A0A5K3EP19_MESCO		Uncharacterized protein	867445		364586	307112			1,09E+10	254710	120316			235497		706896	193291	146001								
A0A5K3EP66	A0A5K3EP66	A0A5K3EP66_MESCO		WD_REPEATS_REGION domain-containing protein	77094.1	30878.3	54780.7	69266.7	94483.4	26097	58206.4	59338.9	36328.9	36352.2	79775.8	36850.9	162195	71901.3	88648.3	28494.2	20697.4						16837.5	15403
A0A5K3EPA6	A0A5K3EPA6	A0A5K3EPA6_MESCO		Transmembrane protein 145		463085	74236.9					117106	5707.01	531031	150894	218663			61249.7	5939.12								
A0A5K3EPH6	A0A5K3EPH6	A0A5K3EPH6_MESCO		tRNA (guanine(26)-N(2))-dimethyltransferase	375106	258968		177211		256759	138757	387393	668191	258195	163849	189483	258614	290123	169701	117366								143050
A0A5K3EPM6	A0A5K3EPM6	A0A5K3EPM6_MESCO		SANT domain-containing protein	135209	33511.6	103006	104720	176025	84861.5	234226	178673	38834.7	18744.1	273425	133407	257666	130973	99827.8	15350.9	25666.6						32508.8	
A0A5K3EPU4	A0A5K3EPU4	A0A5K3EPU4_MESCO		SRP40_C domain-containing protein		345483	774961				224995		312612	185414	128904	241372						183157	529235					
A0A5K3EPU9	A0A5K3EPU9;A0A5K3EQ11	A0A5K3EPU9_MESCO		CYTOSOL_AP domain-containing protein	16198.3	4172.71	9201.11	12708	21108.6	9517.84		5971.47	2034.25		6015.3	3589.71			12511.3	7254.66								6183.14
A0A5K3EPX6	A0A5K3EPX6	A0A5K3EPX6_MESCO		Neuropeptide-Like Protein	175694	490554	203372	195370	121884	433502		386900	521142	283775	356029	469408	394437	2,23E+11	155749	214793	221662							
A0A5K3EPY1;A0A5K3ERQ5	A0A5K3EPY1;A0A5K3ERQ5	A0A5K3EPY1_MESCO;A0A5K3ERQ5_MESCO		serine--tRNA ligase	112213	37806.9	89337.5			32699.4			41473.7	25551.5		26226.6				40176.6	32273.8		47857	32000.8	46592.6	32415.5	73106.1	
