HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_genes	MFC_MF11_genes	MFC_MF18_genes	MFC_MF22_genes	MFC_MF29_genes	MFC_MF30_genes	MFC_MF33_genes	MFC_Ms42_genes	MHP_111A_genes	MHP_112B_genes	MHP_116_genes	MHP_11_genes	MHP_1257_genes	MHP_131B_genes	MHP_133A_genes	MHP_153B_genes	MHP_154B_genes	MHP_168L_genes	MHP_168_genes	MHP_232_genes	MHP_4284_genes	MHP_7422_genes	MHP_7448_genes	MHP_98_genes	MHP_ES2L_genes	MHP_ES2_genes	MHP_F72C_genes	MHP_J_genes	MHP_KM014_genes	MHP_LH_genes	MHP_MHP650_genes	MHP_MHP653_genes	MHP_MHP679_genes	MHP_MHP682_genes	MHP_MHP691_genes	MHP_MHP694_genes	MHP_MHP696_genes	MHP_MHP699_genes	MHP_MHP709_genes	MHP_NCTC10127_genes	MHP_TB1_genes	MHP_UFV01_genes	MHP_UFV02_genes	MHP_Ue273_genes
N35.HOG0000313	OG0000245	n0																			MHP168_RS03000																						B5M19_RS01270			
N35.HOG0000314	OG0000246	n0																			MHP168_RS00115																						B5M19_RS00050			
N35.HOG0000315	OG0000247	n0																			MHP168_RS00125																						B5M19_RS00060			
N35.HOG0000316	OG0000248	n0																			MHP168_RS00135																						B5M19_RS00070			
N35.HOG0000317	OG0000249	n0																			MHP168_RS00140																						B5M19_RS00075			
N35.HOG0000318	OG0000250	n0																			MHP168_RS00155																						B5M19_RS03880			
N35.HOG0000319	OG0000251	n0																			MHP168_RS00180																						B5M19_RS00125			
N35.HOG0000320	OG0000252	n0																			MHP168_RS00190																						B5M19_RS00135			
N35.HOG0000321	OG0000253	n0																			MHP168_RS00195																						B5M19_RS00140			
N35.HOG0000322	OG0000254	n0																			MHP168_RS00205																						B5M19_RS00150			
N35.HOG0000323	OG0000255	n0																			MHP168_RS00215																						B5M19_RS00160			
N35.HOG0000324	OG0000256	n0																			MHP168_RS00220																						B5M19_RS00165			
N35.HOG0000325	OG0000257	n0																			MHP168_RS00245																						B5M19_RS00190			
N35.HOG0000326	OG0000258	n0																			MHP168_RS00255																						B5M19_RS04020			
N35.HOG0000327	OG0000259	n0																			MHP168_RS00285																						B5M19_RS00230			
N35.HOG0000328	OG0000260	n0																			MHP168_RS00295																						B5M19_RS00240			
N35.HOG0000329	OG0000261	n0																			MHP168_RS00305																						B5M19_RS00250			
N35.HOG0000330	OG0000262	n0																			MHP168_RS00320																						B5M19_RS00270			
N35.HOG0000331	OG0000263	n0																			MHP168_RS00335																						B5M19_RS00285			
N35.HOG0000332	OG0000264	n0																			MHP168_RS00350																						B5M19_RS04030			
N35.HOG0000333	OG0000265	n0																			MHP168_RS00360																						B5M19_RS00315			
N35.HOG0000334	OG0000266	n0																			MHP168_RS00375																						B5M19_RS00335			
N35.HOG0000335	OG0000267	n0																			MHP168_RS00390																						B5M19_RS04035			
N35.HOG0000336	OG0000268	n0																			MHP168_RS00395																						B5M19_RS00355			
N35.HOG0000337	OG0000269	n0																			MHP168_RS00410																						B5M19_RS03680			
N35.HOG0000338	OG0000270	n0																			MHP168_RS03460																						B5M19_RS00415			
N35.HOG0000339	OG0000271	n0																			MHP168_RS03455																						B5M19_RS00420			
N35.HOG0000340	OG0000272	n0																			MHP168_RS03450																						B5M19_RS00425			
N35.HOG0000341	OG0000273	n0																			MHP168_RS03445																						B5M19_RS00430			
N35.HOG0000342	OG0000274	n0																			MHP168_RS03425																						B5M19_RS00450			
N35.HOG0000343	OG0000275	n0																			MHP168_RS03420																						B5M19_RS00455			
N35.HOG0000344	OG0000276	n0																			MHP168_RS03415																						B5M19_RS00460			
N35.HOG0000345	OG0000277	n0																			MHP168_RS03405																						B5M19_RS00470			
N35.HOG0000346	OG0000278	n0																			MHP168_RS03400																						B5M19_RS00475			
N35.HOG0000347	OG0000279	n0																			MHP168_RS03390																						B5M19_RS00485			
N35.HOG0000348	OG0000280	n0																			MHP168_RS03385																						B5M19_RS00490			
N35.HOG0000349	OG0000281	n0																			MHP168_RS03790																						B5M19_RS00495			
N35.HOG0000350	OG0000282	n0																			MHP168_RS03360																						B5M19_RS00520			
N35.HOG0000351	OG0000283	n0																			MHP168_RS03355																						B5M19_RS00525			
N35.HOG0000352	OG0000284	n0																			MHP168_RS03350																						B5M19_RS00530			
N35.HOG0000353	OG0000285	n0																			MHP168_RS03345																						B5M19_RS00535			
N35.HOG0000354	OG0000286	n0																			MHP168_RS02425																						B5M19_RS02850			
N35.HOG0000355	OG0000287	n0																			MHP168_RS02525																						B5M19_RS01050			
N35.HOG0000356	OG0000288	n0																			MHP168_RS02535																						B5M19_RS01040			
N35.HOG0000357	OG0000289	n0																			MHP168_RS02540																						B5M19_RS01035			
N35.HOG0000358	OG0000290	n0																			MHP168_RS02650																						B5M19_RS04120			
N35.HOG0000359	OG0000291	n0																			MHP168_RS02640																						B5M19_RS00935			
N35.HOG0000360	OG0000292	n0																			MHP168_RS02635																						B5M19_RS00940			
N35.HOG0000361	OG0000293	n0																			MHP168_RS02630																						B5M19_RS00945			
N35.HOG0000362	OG0000294	n0																			MHP168_RS02620																						B5M19_RS00955			
N35.HOG0000363	OG0000295	n0																			MHP168_RS02615																						B5M19_RS00960			
N35.HOG0000364	OG0000296	n0																			MHP168_RS02575																						B5M19_RS01000			
N35.HOG0000365	OG0000297	n0																			MHP168_RS02570																						B5M19_RS01005			
N35.HOG0000366	OG0000298	n0																			MHP168_RS00150																						B5M19_RS00085			
N35.HOG0000367	OG0000299	n0																			MHP168_RS03690																						B5M19_RS00110			
N35.HOG0000368	OG0000300	n0																			MHP168_RS00345																						B5M19_RS00300			
N35.HOG0000369	OG0000301	n0																			MHP168_RS00380																						B5M19_RS00340			
N35.HOG0000370	OG0000302	n0																			MHP168_RS00385																						B5M19_RS00345			
N35.HOG0000371	OG0000303	n0																			MHP168_RS00540																						B5M19_RS02410			
N35.HOG0000372	OG0000304	n0																			MHP168_RS00580																						B5M19_RS03190			
N35.HOG0000373	OG0000305	n0																			MHP168_RS02890																						B5M19_RS01385			
N35.HOG0000374	OG0000306	n0																			MHP168_RS02810																						B5M19_RS02560			
N35.HOG0000375	OG0000307	n0																			MHP168_RS02775																						B5M19_RS02525			
N35.HOG0000376	OG0000308	n0																			MHP168_RS02675																						B5M19_RS00905			
N35.HOG0000377	OG0000309	n0																			MHP168_RS02605																						B5M19_RS00970			
N35.HOG0000378	OG0000310	n0																			MHP168_RS02530																						B5M19_RS01045			
N35.HOG0000379	OG0000311	n0																			MHP168_RS02485																						B5M19_RS02790			
N35.HOG0000380	OG0000312	n0																			MHP168_RS02470																						B5M19_RS02805			
N35.HOG0000381	OG0000313	n0																			MHP168_RS01820																						B5M19_RS03300			
N35.HOG0000382	OG0000314	n0																			MHP168_RS02030																						B5M19_RS00780			
N35.HOG0000383	OG0000315	n0																			MHP168_RS02060																						B5M19_RS00810			
N35.HOG0000384	OG0000316	n0																			MHP168_RS02070																						B5M19_RS00820			
N35.HOG0000385	OG0000317	n0																			MHP168_RS02205																						B5M19_RS02720			
N35.HOG0000386	OG0000318	n0																			MHP168_RS02075																						B5M19_RS00825			
N35.HOG0000387	OG0000319	n0																			MHP168_RS02145																						B5M19_RS02945			
N35.HOG0000388	OG0000320	n0																			MHP168_RS02360																						B5M19_RS04425			
N35.HOG0000389	OG0000321	n0																			MHP168_RS01420																						B5M19_RS01240			
N35.HOG0000390	OG0000322	n0																			MHP168_RS01465																						B5M19_RS01195			
N35.HOG0000391	OG0000323	n0																			MHP168_RS01595																						B5M19_RS01065			
N35.HOG0000392	OG0000324	n0																			MHP168_RS02270																						B5M19_RS03240			
N35.HOG0000393	OG0000325	n0																			MHP168_RS00955																						B5M19_RS01845			
N35.HOG0000394	OG0000326	n0																			MHP168_RS00865																						B5M19_RS01750			
N35.HOG0000395	OG0000327	n0																			MHP168_RS00860																						B5M19_RS01745			
N35.HOG0000396	OG0000328	n0																			MHP168_RS00775																						B5M19_RS01660			
N35.HOG0000397	OG0000329	n0																			MHP168_RS00750																						B5M19_RS01640			
N35.HOG0000398	OG0000330	n0																			MHP168_RS01085																						B5M19_RS02210			
N35.HOG0000399	OG0000331	n0																			MHP168_RS02985																						B5M19_RS01285			
N35.HOG0000400	OG0000332	n0																			MHP168_RS03095																						B5M19_RS01520			
N35.HOG0000401	OG0000333	n0																			MHP168_RS03105																						B5M19_RS01530			
N35.HOG0000402	OG0000334	n0																			MHP168_RS03205																						B5M19_RS03040			
N35.HOG0000403	OG0000335	n0																			MHP168_RS03215																						B5M19_RS03030			
N35.HOG0000404	OG0000336	n0																			MHP168_RS03375																						B5M19_RS00505			
N35.HOG0000405	OG0000337	n0																			MHP168_RS03615																						B5M19_RS01985			
N35.HOG0000406	OG0000338	n0																			MHP168_RS03655																						B5M19_RS01940			
N35.HOG0000407	OG0000339	n0																			MHP168_RS02330																						B5M19_RS03615			
N35.HOG0000408	OG0000340	n0																			MHP168_RS01395																						B5M19_RS02565			
N35.HOG0000409	OG0000341	n0																			MHP168_RS02290																						B5M19_RS03220			
N35.HOG0000410	OG0000342	n0																			MHP168_RS00925																						B5M19_RS01815			
N35.HOG0000411	OG0000343	n0																			MHP168_RS03115																						B5M19_RS04195			
N35.HOG0000412	OG0000344	n0																			MHP168_RS00555																						B5M19_RS02425			
N35.HOG0000413	OG0000345	n0																			MHP168_RS00635																						B5M19_RS03135			
N35.HOG0000414	OG0000346	n0																			MHP168_RS03380																						B5M19_RS04590			
N35.HOG0000415	OG0000347	n0																			MHP168_RS01490																						B5M19_RS01170			
N35.HOG0000416	OG0000348	n0																			MHP168_RS00855																						B5M19_RS01740			
N35.HOG0000417	OG0000349	n0																			MHP168_RS03435																						B5M19_RS00440			
N35.HOG0000418	OG0000350	n0																			MHP168_RS02765																						B5M19_RS02515			
N35.HOG0000419	OG0000351	n0																			MHP168_RS00475																						B5M19_RS03490			
N35.HOG0000420	OG0000352	n0																			MHP168_RS02005																						B5M19_RS00755			
N35.HOG0000421	OG0000353	n0																			MHP168_RS01460																						B5M19_RS01200			
N35.HOG0000422	OG0000354	n0																			MHP168_RS01015																						B5M19_RS03080			
N35.HOG0000423	OG0000355	n0																			MHP168_RS01975																						B5M19_RS00725			
N35.HOG0000424	OG0000356	n0																			MHP168_RS02065																						B5M19_RS00815			
N35.HOG0000425	OG0000357	n0																			MHP168_RS03075																						B5M19_RS01500			
N35.HOG0000426	OG0000358	n0																			MHP168_RS03080																						B5M19_RS01505			
N35.HOG0000427	OG0000359	n0																			MHP168_RS00885																						B5M19_RS01770			
N35.HOG0000428	OG0000360	n0																			MHP168_RS00250																						B5M19_RS00195			
N35.HOG0000429	OG0000361	n0																			MHP168_RS00280																						B5M19_RS00225			
N35.HOG0000430	OG0000362	n0																			MHP168_RS02550																						B5M19_RS01025			
N35.HOG0000431	OG0000363	n0																			MHP168_RS01530																						B5M19_RS01125			
N35.HOG0000432	OG0000364	n36																			MHP168_RS01955																						B5M19_RS00700			
N35.HOG0000433	OG0000365	n0																			MHP168_RS02260																						B5M19_RS02775			
N35.HOG0000434	OG0000366	n0																			MHP168_RS02235																						B5M19_RS02750			
N35.HOG0000435	OG0000367	n0																			MHP168_RS02225																						B5M19_RS02740			
N35.HOG0000436	OG0000368	n0																			MHP168_RS00060																						B5M19_RS04270			
N35.HOG0000437	OG0000369	n0																			MHP168_RS00025																						B5M19_RS01910			
N35.HOG0000438	OG0000370	n0																			MHP168_RS00020																						B5M19_RS01915			
N35.HOG0000439	OG0000371	n0																			MHP168_RS00015																						B5M19_RS01920			
N35.HOG0000440	OG0000372	n0																			MHP168_RS00010																						B5M19_RS01925			
N35.HOG0000441	OG0000373	n0																			MHP168_RS03645																						B5M19_RS01950			
N35.HOG0000442	OG0000374	n0																			MHP168_RS03635																						B5M19_RS01960			
N35.HOG0000443	OG0000375	n0																			MHP168_RS02150																						B5M19_RS02950			
N35.HOG0000444	OG0000376	n0																			MHP168_RS02375																						B5M19_RS02670			
N35.HOG0000445	OG0000377	n0																			MHP168_RS02365																						B5M19_RS02680			
N35.HOG0000446	OG0000378	n0																			MHP168_RS01375																						B5M19_RS02585			
N35.HOG0000447	OG0000379	n0																			MHP168_RS01455																						B5M19_RS01205			
N35.HOG0000448	OG0000380	n0																			MHP168_RS01480																						B5M19_RS01180			
N35.HOG0000449	OG0000381	n0																			MHP168_RS01520																						B5M19_RS01140			
N35.HOG0000450	OG0000382	n0																			MHP168_RS01550																						B5M19_RS01105			
N35.HOG0000451	OG0000383	n0																			MHP168_RS01590																						B5M19_RS01070			
N35.HOG0000452	OG0000384	n0																			MHP168_RS00495																						B5M19_RS02365			
N35.HOG0000453	OG0000385	n0																			MHP168_RS00500																						B5M19_RS02370			
N35.HOG0000454	OG0000386	n0																			MHP168_RS00520																						B5M19_RS02390			
N35.HOG0000455	OG0000387	n0																			MHP168_RS00545																						B5M19_RS02415			
N35.HOG0000456	OG0000388	n0																			MHP168_RS00550																						B5M19_RS02420			
N35.HOG0000457	OG0000389	n0																			MHP168_RS01035																						B5M19_RS03095			
N35.HOG0000458	OG0000390	n0																			MHP168_RS02910																						B5M19_RS01365			
N35.HOG0000459	OG0000391	n0																			MHP168_RS02900																						B5M19_RS01375			
N35.HOG0000460	OG0000392	n0																			MHP168_RS02875																						B5M19_RS01400			
N35.HOG0000461	OG0000393	n0																			MHP168_RS02815																						B5M19_RS03515			
N35.HOG0000462	OG0000394	n0																			MHP168_RS02740																						B5M19_RS02490			
N35.HOG0000463	OG0000395	n0																			MHP168_RS02735																						B5M19_RS02485			
N35.HOG0000464	OG0000396	n0																			MHP168_RS02430																						B5M19_RS02845			
N35.HOG0000465	OG0000397	n0																			MHP168_RS01990																						B5M19_RS00740			
N35.HOG0000466	OG0000398	n0																			MHP168_RS01995																						B5M19_RS00745			
N35.HOG0000467	OG0000399	n0																			MHP168_RS02045																						B5M19_RS00795			
N35.HOG0000468	OG0000400	n0																			MHP168_RS03040																						B5M19_RS01460			
N35.HOG0000469	OG0000401	n0																			MHP168_RS03100																						B5M19_RS01525			
N35.HOG0000470	OG0000402	n0																			MHP168_RS03110																						B5M19_RS01535			
N35.HOG0000471	OG0000403	n0																			MHP168_RS03120																									
N35.HOG0000472	OG0000404	n0																			MHP168_RS03150																						B5M19_RS04205			
N35.HOG0000473	OG0000405	n0																			MHP168_RS03165																						B5M19_RS01590			
N35.HOG0000474	OG0000406	n0																			MHP168_RS03220																						B5M19_RS03025			
N35.HOG0000475	OG0000407	n0																			MHP168_RS03225																						B5M19_RS03020			
N35.HOG0000476	OG0000408	n0																			MHP168_RS03230																						B5M19_RS03015			
N35.HOG0000477	OG0000409	n0																			MHP168_RS03235																						B5M19_RS03010			
N35.HOG0000478	OG0000410	n0																			MHP168_RS03290																						B5M19_RS03100			
N35.HOG0000479	OG0000411	n0																			MHP168_RS03280																						B5M19_RS03110			
N35.HOG0000480	OG0000412	n0																			MHP168_RS03275																						B5M19_RS03115			
N35.HOG0000481	OG0000413	n0																			MHP168_RS01605																						B5M19_RS03555			
N35.HOG0000482	OG0000414	n0																			MHP168_RS01615																						B5M19_RS03545			
N35.HOG0000483	OG0000415	n0																			MHP168_RS01620																						B5M19_RS03540			
N35.HOG0000484	OG0000416	n0																			MHP168_RS01630																						B5M19_RS03530			
N35.HOG0000485	OG0000417	n0																			MHP168_RS03990																						B5M19_RS03225			
N35.HOG0000486	OG0000418	n0																			MHP168_RS02280																						B5M19_RS03230			
N35.HOG0000487	OG0000419	n0																			MHP168_RS00945																						B5M19_RS01835			
N35.HOG0000488	OG0000420	n0																			MHP168_RS00910																						B5M19_RS01800			
N35.HOG0000489	OG0000421	n0																			MHP168_RS00880																						B5M19_RS01765			
N35.HOG0000490	OG0000422	n0																			MHP168_RS00870																						B5M19_RS01755			
N35.HOG0000491	OG0000423	n0																			MHP168_RS00815																						B5M19_RS01700			
N35.HOG0000492	OG0000424	n0																			MHP168_RS00810																						B5M19_RS01695			
N35.HOG0000493	OG0000425	n0																			MHP168_RS00800																						B5M19_RS01685			
N35.HOG0000494	OG0000426	n0																			MHP168_RS00795																						B5M19_RS01680			
N35.HOG0000495	OG0000427	n0																			MHP168_RS00770																						B5M19_RS01655			
N35.HOG0000496	OG0000428	n0																			MHP168_RS00740																						B5M19_RS01630			
N35.HOG0000497	OG0000429	n0																			MHP168_RS00645																									
N35.HOG0000498	OG0000430	n0																			MHP168_RS00600																						B5M19_RS03170			
N35.HOG0000499	OG0000431	n0																			MHP168_RS00590																						B5M19_RS03180			
N35.HOG0000500	OG0000432	n0																			MHP168_RS01080																						B5M19_RS04345			
N35.HOG0000501	OG0000433	n0																			MHP168_RS01095																						B5M19_RS02200			
N35.HOG0000502	OG0000434	n0																			MHP168_RS01100																						B5M19_RS02195			
N35.HOG0000503	OG0000435	n0																			MHP168_RS01115																						B5M19_RS02180			
N35.HOG0000504	OG0000436	n0																			MHP168_RS01145																						B5M19_RS02150			
N35.HOG0000505	OG0000437	n0																			MHP168_RS01155																						B5M19_RS02140			
N35.HOG0000506	OG0000438	n0																			MHP168_RS01160																						B5M19_RS02135			
N35.HOG0000507	OG0000439	n0																			MHP168_RS01165																						B5M19_RS02130			
N35.HOG0000508	OG0000440	n0																			MHP168_RS02965																						B5M19_RS04165			
N35.HOG0000509	OG0000441	n0																			MHP168_RS03010																						B5M19_RS01265			
N35.HOG0000510	OG0000442	n0																			MHP168_RS00120																						B5M19_RS00055			
N35.HOG0000511	OG0000443	n0																			MHP168_RS00165																						B5M19_RS00105			
N35.HOG0000512	OG0000444	n0																			MHP168_RS00175																						B5M19_RS00120			
N35.HOG0000513	OG0000445	n0																			MHP168_RS00200																						B5M19_RS00145			
N35.HOG0000514	OG0000446	n0																			MHP168_RS00230																						B5M19_RS00175			
N35.HOG0000515	OG0000447	n0																			MHP168_RS00235																						B5M19_RS00180			
N35.HOG0000516	OG0000448	n0																			MHP168_RS00265																						B5M19_RS00210			
N35.HOG0000517	OG0000449	n0																			MHP168_RS00290																						B5M19_RS00235			
N35.HOG0000518	OG0000450	n0																			MHP168_RS00300																						B5M19_RS00245			
N35.HOG0000519	OG0000451	n0																			MHP168_RS00340																						B5M19_RS00295			
N35.HOG0000520	OG0000452	n0																			MHP168_RS00365																						B5M19_RS00330			
N35.HOG0000521	OG0000453	n0																			MHP168_RS00400																						B5M19_RS04040			
N35.HOG0000522	OG0000454	n5																																									B5M19_RS03255			
N35.HOG0000523	OG0000454	n30																			MHP168_RS01785																						B5M19_RS04505			
N35.HOG0000524	OG0000455	n0																			MHP168_RS03480																						B5M19_RS00395			
N35.HOG0000525	OG0000456	n0																			MHP168_RS03365																						B5M19_RS00515			
N35.HOG0000526	OG0000457	n0																			MHP168_RS03340																						B5M19_RS00540			
N35.HOG0000527	OG0000458	n0																			MHP168_RS02520																						B5M19_RS01055			
N35.HOG0000528	OG0000459	n0																			MHP168_RS02545																						B5M19_RS01030			
N35.HOG0000529	OG0000460	n0																			MHP168_RS02555																						B5M19_RS01020			
N35.HOG0000530	OG0000461	n0																			MHP168_RS02600																						B5M19_RS04125			
N35.HOG0000531	OG0000462	n0																			MHP168_RS02595																						B5M19_RS00980			
N35.HOG0000532	OG0000463	n0																			MHP168_RS02590																						B5M19_RS04130			
N35.HOG0000533	OG0000464	n0																			MHP168_RS02585																						B5M19_RS00990			
N35.HOG0000534	OG0000465	n0																			MHP168_RS02580																						B5M19_RS00995			
N35.HOG0000535	OG0000466	n0																			MHP168_RS00370																									
N35.HOG0000536	OG0000467	n0																			MHP168_RS02685																						B5M19_RS00895			
N35.HOG0000537	OG0000468	n0																			MHP168_RS02040																						B5M19_RS00790			
N35.HOG0000538	OG0000469	n0																			MHP168_RS02100																						B5M19_RS00850			
N35.HOG0000539	OG0000470	n0																			MHP168_RS03855																						B5M19_RS03910			
N35.HOG0000540	OG0000471	n0																			MHP168_RS00735																						B5M19_RS01625			
N35.HOG0000541	OG0000472	n0																			MHP168_RS03300																						B5M19_RS00580			
N35.HOG0000542	OG0000473	n0																			MHP168_RS03465																						B5M19_RS00410			
N35.HOG0000543	OG0000474	n0																			MHP168_RS03470																						B5M19_RS00405			
N35.HOG0000544	OG0000475	n0																			MHP168_RS03475																						B5M19_RS00400			
N35.HOG0000545	OG0000476	n0																			MHP168_RS01640																						B5M19_RS03280			
N35.HOG0000546	OG0000477	n0																			MHP168_RS02625																						B5M19_RS00950			
N35.HOG0000547	OG0000478	n0																			MHP168_RS03410																						B5M19_RS00465			
N35.HOG0000548	OG0000479	n0																			MHP168_RS01415																						B5M19_RS04145			
N35.HOG0000549	OG0000480	n0																			MHP168_RS03890																						B5M19_RS03895			
N35.HOG0000550	OG0000481	n0																			MHP168_RS00845																						B5M19_RS01730			
N35.HOG0000551	OG0000482	n0																			MHP168_RS01285																						B5M19_RS03730			
N35.HOG0000552	OG0000483	n0																			MHP168_RS02220																						B5M19_RS02735			
N35.HOG0000553	OG0000484	n0																			MHP168_RS00170																						B5M19_RS00115			
N35.HOG0000554	OG0000485	n0																			MHP168_RS01150																						B5M19_RS02145			
N35.HOG0000555	OG0000486	n0																			MHP168_RS02305																						B5M19_RS03205			
N35.HOG0000556	OG0000487	n0																			MHP168_RS02080																						B5M19_RS00830			
N35.HOG0000557	OG0000488	n0																			MHP168_RS02250																						B5M19_RS02770			
N35.HOG0000558	OG0000489	n0																			MHP168_RS00050																						B5M19_RS01885			
N35.HOG0000559	OG0000490	n0																			MHP168_RS03650																						B5M19_RS01945			
N35.HOG0000560	OG0000491	n0																			MHP168_RS01435																						B5M19_RS01225			
N35.HOG0000561	OG0000492	n0																			MHP168_RS01510																						B5M19_RS04140			
N35.HOG0000562	OG0000493	n0																			MHP168_RS00560																						B5M19_RS02430			
N35.HOG0000563	OG0000494	n0																			MHP168_RS01010																						B5M19_RS03075			
N35.HOG0000564	OG0000495	n0																			MHP168_RS02845																						B5M19_RS01430			
N35.HOG0000565	OG0000496	n0																			MHP168_RS02835																									
N35.HOG0000566	OG0000497	n0																			MHP168_RS02830																						B5M19_RS01445			
N35.HOG0000567	OG0000498	n0																			MHP168_RS02745																						B5M19_RS02495			
N35.HOG0000568	OG0000499	n0																			MHP168_RS02710																						B5M19_RS00870			
N35.HOG0000569	OG0000500	n0																			MHP168_RS02000																						B5M19_RS00750			
N35.HOG0000570	OG0000501	n0																			MHP168_RS03050																						B5M19_RS01470			
N35.HOG0000571	OG0000502	n0																			MHP168_RS01275																						B5M19_RS02350			
N35.HOG0000572	OG0000503	n0																			MHP168_RS00900																						B5M19_RS04250			
N35.HOG0000573	OG0000504	n0																																									B5M19_RS01650			
N35.HOG0000574	OG0000505	n0																			MHP168_RS00720																						B5M19_RS03420			
N35.HOG0000575	OG0000506	n0																			MHP168_RS00710																						B5M19_RS03410			
N35.HOG0000576	OG0000507	n0																			MHP168_RS00680																						B5M19_RS03375			
N35.HOG0000577	OG0000508	n0																			MHP168_RS00225																						B5M19_RS00170			
N35.HOG0000578	OG0000509	n0																			MHP168_RS00260																						B5M19_RS00205			
N35.HOG0000579	OG0000510	n0																			MHP168_RS00270																						B5M19_RS00215			
N35.HOG0000580	OG0000511	n0																			MHP168_RS00405																						B5M19_RS03685			
N35.HOG0000581	OG0000512	n0																			MHP168_RS02560																						B5M19_RS01015			
N35.HOG0000582	OG0000513	n0																			MHP168_RS03395																						B5M19_RS00480			
N35.HOG0000583	OG0000514	n0																			MHP168_RS02870																						B5M19_RS01405			
N35.HOG0000584	OG0000515	n30																																									B5M19_RS03270			
N35.HOG0000585	OG0000516	n0																			MHP168_RS02085																						B5M19_RS00835			
N35.HOG0000586	OG0000517	n0																																									B5M19_RS01870			
N35.HOG0000587	OG0000518	n0																			MHP168_RS03090																						B5M19_RS01515			
N35.HOG0000588	OG0000519	n0																			MHP168_RS00875																						B5M19_RS01760			
N35.HOG0000589	OG0000520	n0																			MHP168_RS00745																						B5M19_RS01635			
N35.HOG0000590	OG0000521	n0																			MHP168_RS00240																						B5M19_RS00185			
N35.HOG0000591	OG0000522	n0																			MHP168_RS00275																						B5M19_RS00220			
N35.HOG0000592	OG0000523	n0																			MHP168_RS03335																						B5M19_RS00545			
N35.HOG0000593	OG0000524	n0																			MHP168_RS02680																						B5M19_RS00900			
N35.HOG0000594	OG0000525	n0																			MHP168_RS03305																						B5M19_RS00575			
N35.HOG0000595	OG0000526	n14																			MHP168_RS03975																						B5M19_RS04070			
N35.HOG0000596	OG0000527	n5																			MHP168_RS03970																						B5M19_RS04065			
N35.HOG0000597	OG0000527	n27																			MHP168_RS03965																						B5M19_RS04060			
N35.HOG0000598	OG0000528	n0																			MHP168_RS02090																						B5M19_RS00840			
N35.HOG0000599	OG0000529	n0																			MHP168_RS02135																						B5M19_RS02935			
N35.HOG0000600	OG0000530	n0																			MHP168_RS02345																						B5M19_RS02705			
N35.HOG0000601	OG0000531	n0																			MHP168_RS01485																						B5M19_RS01175			
N35.HOG0000602	OG0000532	n0																			MHP168_RS01790																						B5M19_RS04500			
N35.HOG0000603	OG0000533	n0																			MHP168_RS01060																						B5M19_RS04515			
N35.HOG0000604	OG0000534	n0																			MHP168_RS00355																									
N35.HOG0000605	OG0000535	n0																			MHP168_RS00045																						B5M19_RS04610			
N35.HOG0000606	OG0000536	n0																			MHP168_RS03515																						B5M19_RS00365			
N35.HOG0000607	OG0000537	n0																			MHP168_RS00930																						B5M19_RS01820			
N35.HOG0000608	OG0000538	n0																			MHP168_RS01105																						B5M19_RS04340			
N35.HOG0000609	OG0000539	n0																			MHP168_RS00185																						B5M19_RS00130			
N35.HOG0000610	OG0000540	n0																			MHP168_RS02645																						B5M19_RS00930			
N35.HOG0000611	OG0000541	n0																			MHP168_RS02725																						B5M19_RS00855			
N35.HOG0000612	OG0000542	n0																			MHP168_RS00325																						B5M19_RS00275			
N35.HOG0000613	OG0000543	n5																			MHP168_RS03960																									
N35.HOG0000614	OG0000543	n8																			MHP168_RS03525																						B5M19_RS04430			
N35.HOG0000615	OG0000544	n7																			MHP168_RS01330																						B5M19_RS04410			
N35.HOG0000616	OG0000544	n16																																									B5M19_RS04405			
N35.HOG0000617	OG0000545	n19																			MHP168_RS01905																						B5M19_RS00645			
N35.HOG0000618	OG0000546	n0																			MHP168_RS02795																						B5M19_RS02545			
N35.HOG0000619	OG0000547	n0																			MHP168_RS02920																						B5M19_RS01355			
N35.HOG0000620	OG0000548	n0																			MHP168_RS01825																						B5M19_RS03295			
N35.HOG0000621	OG0000549	n0																			MHP168_RS03295																						B5M19_RS00585			
N35.HOG0000622	OG0000550	n0																			MHP168_RS03430																						B5M19_RS04055			
N35.HOG0000623	OG0000551	n0																			MHP168_RS02995																						B5M19_RS01275			
N35.HOG0000624	OG0000552	n7																			MHP168_RS03125																						B5M19_RS01550			
N35.HOG0000625	OG0000553	n0																			MHP168_RS02695																						B5M19_RS00885			
N35.HOG0000626	OG0000554	n0																			MHP168_RS02390																						B5M19_RS02655			
N35.HOG0000627	OG0000555	n0																			MHP168_RS02925																						B5M19_RS01350			
N35.HOG0000628	OG0000556	n4																			MHP168_RS03550																						B5M19_RS02885			
N35.HOG0000629	OG0000556	n17																			MHP168_RS01195																						B5M19_RS02255			
N35.HOG0000630	OG0000557	n0																			MHP168_RS01340																						B5M19_RS02615			
N35.HOG0000631	OG0000558	n0																			MHP168_RS01310																						B5M19_RS03655			
N35.HOG0000632	OG0000559	n0																			MHP168_RS01725																						B5M19_RS02075			
N35.HOG0000633	OG0000560	n0																			MHP168_RS01895																						B5M19_RS00635			
N35.HOG0000634	OG0000561	n0																			MHP168_RS01090																						B5M19_RS02205			
N35.HOG0000635	OG0000562	n0																			MHP168_RS01900																						B5M19_RS00640			
N35.HOG0000636	OG0000563	n0																			MHP168_RS01885																						B5M19_RS00625			
