HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_genes	MFC_MF11_genes	MFC_MF18_genes	MFC_MF22_genes	MFC_MF29_genes	MFC_MF30_genes	MFC_MF33_genes	MFC_Ms42_genes	MHP_111A_genes	MHP_112B_genes	MHP_116_genes	MHP_11_genes	MHP_1257_genes	MHP_131B_genes	MHP_133A_genes	MHP_153B_genes	MHP_154B_genes	MHP_168L_genes	MHP_168_genes	MHP_232_genes	MHP_4284_genes	MHP_7422_genes	MHP_7448_genes	MHP_98_genes	MHP_ES2L_genes	MHP_ES2_genes	MHP_F72C_genes	MHP_J_genes	MHP_KM014_genes	MHP_LH_genes	MHP_MHP650_genes	MHP_MHP653_genes	MHP_MHP679_genes	MHP_MHP682_genes	MHP_MHP691_genes	MHP_MHP694_genes	MHP_MHP696_genes	MHP_MHP699_genes	MHP_MHP709_genes	MHP_NCTC10127_genes	MHP_TB1_genes	MHP_UFV01_genes	MHP_UFV02_genes	MHP_Ue273_genes
N10.HOG0000254	OG0000140	n0									NB623_RS00650	NBX26_RS00655						NB625_RS01030	NB624_RS01025																											
N10.HOG0000255	OG0000141	n0									NB623_RS03095	NBX26_RS03105						NB625_RS03090	NB624_RS03090																											
N10.HOG0000256	OG0000142	n0									NB623_RS03090	NBX26_RS03100						NB625_RS03085	NB624_RS03085																											
N10.HOG0000257	OG0000143	n0									NB623_RS03075	NBX26_RS03085						NB625_RS03065	NB624_RS03070																											
N10.HOG0000258	OG0000144	n0									NB623_RS03060	NBX26_RS03070						NB625_RS03050	NB624_RS03055																											
N10.HOG0000259	OG0000145	n0									NB623_RS03050	NBX26_RS03060						NB625_RS03040	NB624_RS03045																											
N10.HOG0000260	OG0000146	n0									NB623_RS03040	NBX26_RS03050						NB625_RS03030	NB624_RS03035																											
N10.HOG0000261	OG0000147	n0									NB623_RS03035	NBX26_RS03045						NB625_RS03025	NB624_RS03030																											
N10.HOG0000262	OG0000148	n0									NB623_RS03020	NBX26_RS03030						NB625_RS03010	NB624_RS03015																											
N10.HOG0000263	OG0000149	n0									NB623_RS03010	NBX26_RS03020						NB625_RS03000	NB624_RS03005																											
N10.HOG0000264	OG0000150	n0									NB623_RS02995	NBX26_RS03005						NB625_RS02985	NB624_RS02990																											
N10.HOG0000265	OG0000151	n0									NB623_RS02945	NBX26_RS02955						NB625_RS02940	NB624_RS02945																											
N10.HOG0000266	OG0000152	n0									NB623_RS02940	NBX26_RS02950						NB625_RS02935	NB624_RS02940																											
N10.HOG0000267	OG0000153	n0									NB623_RS02935	NBX26_RS02945						NB625_RS02930	NB624_RS02935																											
N10.HOG0000268	OG0000154	n0									NB623_RS02925	NBX26_RS02935						NB625_RS02920	NB624_RS02925																											
N10.HOG0000269	OG0000155	n0									NB623_RS02885	NBX26_RS02895						NB625_RS02880	NB624_RS02885																											
N10.HOG0000270	OG0000156	n0									NB623_RS02875	NBX26_RS02890						NB625_RS02870	NB624_RS02880																											
N10.HOG0000271	OG0000157	n0									NB623_RS02870	NBX26_RS02880						NB625_RS02865	NB624_RS02870																											
N10.HOG0000272	OG0000158	n0									NB623_RS02860	NBX26_RS02870						NB625_RS02855	NB624_RS02860																											
N10.HOG0000273	OG0000159	n0									NB623_RS02615	NBX26_RS02625						NB625_RS02610	NB624_RS02610																											
N10.HOG0000274	OG0000160	n0									NB623_RS02610	NBX26_RS02620						NB625_RS02605	NB624_RS02605																											
N10.HOG0000275	OG0000161	n0									NB623_RS02605	NBX26_RS02615						NB625_RS02600	NB624_RS02600																											
N10.HOG0000276	OG0000162	n0									NB623_RS02595	NBX26_RS02605						NB625_RS02590	NB624_RS02590																											
N10.HOG0000277	OG0000163	n0									NB623_RS02590	NBX26_RS02600						NB625_RS02585	NB624_RS02585																											
N10.HOG0000278	OG0000164	n0									NB623_RS01725	NBX26_RS01730						NB625_RS01610	NB624_RS01600																											
N10.HOG0000279	OG0000165	n0									NB623_RS02155	NBX26_RS02160						NB625_RS01945	NB624_RS01945																											
N10.HOG0000280	OG0000166	n0									NB623_RS02135	NBX26_RS02140						NB625_RS01960	NB624_RS01965																											
N10.HOG0000281	OG0000167	n0									NB623_RS02120	NBX26_RS02125						NB625_RS01975	NB624_RS01980																											
N10.HOG0000282	OG0000168	n0									NB623_RS02115	NBX26_RS02120						NB625_RS01980	NB624_RS01985																											
N10.HOG0000283	OG0000169	n0									NB623_RS03200	NBX26_RS03215						NB625_RS03200	NB624_RS03205																											
N10.HOG0000284	OG0000170	n0									NB623_RS03215	NBX26_RS03230						NB625_RS03215	NB624_RS03220																											
N10.HOG0000285	OG0000171	n0									NB623_RS03225	NBX26_RS03240						NB625_RS03225	NB624_RS03230																											
N10.HOG0000286	OG0000172	n0									NB623_RS03230	NBX26_RS03245						NB625_RS03230	NB624_RS03235																											
N10.HOG0000287	OG0000173	n0									NB623_RS03235	NBX26_RS03250						NB625_RS03235	NB624_RS03240																											
N10.HOG0000288	OG0000174	n0									NB623_RS03240	NBX26_RS03255						NB625_RS03240	NB624_RS03245																											
N10.HOG0000289	OG0000175	n0									NB623_RS03265	NBX26_RS03270						NB625_RS03255	NB624_RS03265																											
N10.HOG0000290	OG0000176	n0									NB623_RS03310	NBX26_RS03330						NB625_RS03315	NB624_RS03315																											
N10.HOG0000291	OG0000177	n0									NB623_RS03315	NBX26_RS03335						NB625_RS03320	NB624_RS03320																											
N10.HOG0000292	OG0000178	n0									NB623_RS03320	NBX26_RS03340						NB625_RS03330	NB624_RS03325																											
N10.HOG0000293	OG0000179	n0									NB623_RS03330	NBX26_RS03350						NB625_RS03335	NB624_RS03335																											
N10.HOG0000294	OG0000180	n0									NB623_RS03335	NBX26_RS03355						NB625_RS03340	NB624_RS03340																											
N10.HOG0000295	OG0000181	n0									NB623_RS03375	NBX26_RS03395						NB625_RS03380	NB624_RS03380																											
N10.HOG0000296	OG0000182	n0									NB623_RS03385	NBX26_RS03405						NB625_RS03390	NB624_RS03390																											
N10.HOG0000297	OG0000183	n0									NB623_RS03420	NBX26_RS03440						NB625_RS03425	NB624_RS03425																											
N10.HOG0000298	OG0000184	n0									NB623_RS03485	NBX26_RS03495						NB625_RS03470	NB624_RS03470																											
N10.HOG0000299	OG0000185	n0									NB623_RS03475	NBX26_RS03480						NB625_RS03455	NB624_RS03455																											
N10.HOG0000300	OG0000186	n0									NB623_RS01645	NBX26_RS01655						NB625_RS01530	NB624_RS01515																											
N10.HOG0000301	OG0000187	n0									NB623_RS01660	NBX26_RS01670						NB625_RS01545	NB624_RS01530																											
N10.HOG0000302	OG0000188	n0									NB623_RS01670	NBX26_RS01680						NB625_RS01555	NB624_RS01540																											
N10.HOG0000303	OG0000189	n0									NB623_RS02445	NBX26_RS02455						NB625_RS02450	NB624_RS02440																											
N10.HOG0000304	OG0000190	n0									NB623_RS02440	NBX26_RS02450						NB625_RS02445	NB624_RS02435																											
N10.HOG0000305	OG0000191	n0									NB623_RS02415	NBX26_RS02425						NB625_RS02420	NB624_RS02410																											
N10.HOG0000306	OG0000192	n0									NB623_RS01340	NBX26_RS01345						NB625_RS01215	NB624_RS01205																											
N10.HOG0000307	OG0000193	n0									NB623_RS01325	NBX26_RS01330						NB625_RS01200	NB624_RS01195																											
N10.HOG0000308	OG0000194	n0									NB623_RS00690	NBX26_RS00695						NB625_RS00995	NB624_RS00990																											
N10.HOG0000309	OG0000195	n0									NB623_RS00695	NBX26_RS00700						NB625_RS00990	NB624_RS00985																											
N10.HOG0000310	OG0000196	n0									NB623_RS00720	NBX26_RS00725						NB625_RS00965	NB624_RS00960																											
N10.HOG0000311	OG0000197	n0									NB623_RS00730	NBX26_RS00735						NB625_RS00960	NB624_RS00955																											
N10.HOG0000312	OG0000198	n0									NB623_RS00740	NBX26_RS00745						NB625_RS00945	NB624_RS00940																											
N10.HOG0000313	OG0000199	n0									NB623_RS00745	NBX26_RS00750						NB625_RS00940	NB624_RS00935																											
N10.HOG0000314	OG0000200	n0									NB623_RS00760	NBX26_RS00765						NB625_RS00925	NB624_RS00920																											
N10.HOG0000315	OG0000201	n0									NB623_RS00770	NBX26_RS00775						NB625_RS00915	NB624_RS00910																											
N10.HOG0000316	OG0000202	n0									NB623_RS00830	NBX26_RS00830						NB625_RS00860	NB624_RS00855																											
N10.HOG0000317	OG0000203	n0									NB623_RS00835	NBX26_RS00835						NB625_RS00855	NB624_RS00850																											
N10.HOG0000318	OG0000204	n0									NB623_RS00840	NBX26_RS00840						NB625_RS00850	NB624_RS00845																											
N10.HOG0000319	OG0000205	n0									NB623_RS00845	NBX26_RS00845						NB625_RS00845	NB624_RS00840																											
N10.HOG0000320	OG0000206	n0									NB623_RS00865	NBX26_RS00865						NB625_RS00825	NB624_RS00820																											
N10.HOG0000321	OG0000207	n0									NB623_RS00880	NBX26_RS00880						NB625_RS00810	NB624_RS00805																											
N10.HOG0000322	OG0000208	n0									NB623_RS00885	NBX26_RS00885						NB625_RS00805	NB624_RS00800																											
N10.HOG0000323	OG0000209	n0									NB623_RS00890	NBX26_RS00890						NB625_RS00800	NB624_RS00795																											
N10.HOG0000324	OG0000210	n0									NB623_RS00935	NBX26_RS00935						NB625_RS00755	NB624_RS00750																											
N10.HOG0000325	OG0000211	n0									NB623_RS01070	NBX26_RS01080						NB625_RS00745	NB624_RS00740																											
N10.HOG0000326	OG0000212	n0									NB623_RS01080	NBX26_RS01085						NB625_RS00735	NB624_RS00730																											
N10.HOG0000327	OG0000213	n0									NB623_RS01085	NBX26_RS01090						NB625_RS00730	NB624_RS00725																											
N10.HOG0000328	OG0000214	n0									NB623_RS01090	NBX26_RS01095						NB625_RS00725	NB624_RS00720																											
N10.HOG0000329	OG0000215	n0									NB623_RS01095	NBX26_RS01100						NB625_RS00720	NB624_RS00715																											
N10.HOG0000330	OG0000216	n0									NB623_RS01100	NBX26_RS01105						NB625_RS00715	NB624_RS00710																											
N10.HOG0000331	OG0000217	n0									NB623_RS01105	NBX26_RS01110						NB625_RS00710	NB624_RS00705																											
N10.HOG0000332	OG0000218	n0									NB623_RS01115	NBX26_RS01120						NB625_RS00700	NB624_RS00695																											
N10.HOG0000333	OG0000219	n0									NB623_RS01120	NBX26_RS01125						NB625_RS00695	NB624_RS00690																											
N10.HOG0000334	OG0000220	n0									NB623_RS01125	NBX26_RS01130						NB625_RS00690	NB624_RS00685																											
N10.HOG0000335	OG0000221	n0									NB623_RS01130	NBX26_RS01135						NB625_RS00685	NB624_RS00680																											
N10.HOG0000336	OG0000222	n0									NB623_RS01135	NBX26_RS01140						NB625_RS00680	NB624_RS00675																											
N10.HOG0000337	OG0000223	n0									NB623_RS01140	NBX26_RS01145						NB625_RS00675	NB624_RS00670																											
N10.HOG0000338	OG0000224	n0									NB623_RS01150	NBX26_RS01155						NB625_RS00665	NB624_RS00660																											
N10.HOG0000339	OG0000225	n0									NB623_RS01160	NBX26_RS01165						NB625_RS00655	NB624_RS00650																											
N10.HOG0000340	OG0000226	n0									NB623_RS01165	NBX26_RS01170						NB625_RS00650	NB624_RS00645																											
N10.HOG0000341	OG0000227	n0									NB623_RS01170	NBX26_RS01175						NB625_RS00645	NB624_RS00640																											
N10.HOG0000342	OG0000228	n0									NB623_RS01175	NBX26_RS01180						NB625_RS00640	NB624_RS00635																											
N10.HOG0000343	OG0000229	n0									NB623_RS01180	NBX26_RS01185						NB625_RS00635	NB624_RS00630																											
N10.HOG0000344	OG0000230	n0									NB623_RS01185	NBX26_RS01190						NB625_RS00630	NB624_RS00625																											
N10.HOG0000345	OG0000231	n0									NB623_RS01195	NBX26_RS01200						NB625_RS00620	NB624_RS00615																											
N10.HOG0000346	OG0000232	n0									NB623_RS01205	NBX26_RS01210						NB625_RS00610	NB624_RS00605																											
N10.HOG0000347	OG0000233	n0									NB623_RS01225	NBX26_RS01230						NB625_RS01100	NB624_RS01095																											
N10.HOG0000348	OG0000234	n0									NB623_RS01260	NBX26_RS01265						NB625_RS01135	NB624_RS01130																											
N10.HOG0000349	OG0000235	n0									NB623_RS01270	NBX26_RS01275						NB625_RS01145	NB624_RS01140																											
N10.HOG0000350	OG0000236	n0									NB623_RS01275	NBX26_RS01280						NB625_RS01150	NB624_RS01145																											
N10.HOG0000351	OG0000237	n0									NB623_RS01280	NBX26_RS01285						NB625_RS01155	NB624_RS01150																											
N10.HOG0000352	OG0000238	n0									NB623_RS01285	NBX26_RS01295						NB625_RS01160	NB624_RS01155																											
N10.HOG0000353	OG0000239	n0									NB623_RS03105	NBX26_RS03115						NB625_RS03100	NB624_RS03100																											
N10.HOG0000354	OG0000240	n0									NB623_RS03110	NBX26_RS03120						NB625_RS03105	NB624_RS03105																											
N10.HOG0000355	OG0000241	n0									NB623_RS03120	NBX26_RS03130						NB625_RS03115	NB624_RS03115																											
N10.HOG0000356	OG0000242	n0									NB623_RS03125	NBX26_RS03135						NB625_RS03120	NB624_RS03120																											
N10.HOG0000357	OG0000243	n0									NB623_RS03130	NBX26_RS03140						NB625_RS03125	NB624_RS03125																											
N10.HOG0000358	OG0000244	n0									NB623_RS03140	NBX26_RS03150						NB625_RS03135	NB624_RS03135																											
N10.HOG0000359	OG0000245	n0									NB623_RS03145	NBX26_RS03160						NB625_RS03145	NB624_RS03145																											
N10.HOG0000360	OG0000246	n0									NB623_RS00130	NBX26_RS00130						NB625_RS00145	NB624_RS00140																											
N10.HOG0000361	OG0000247	n0									NB623_RS00140	NBX26_RS00140						NB625_RS00155	NB624_RS00150																											
N10.HOG0000362	OG0000248	n0									NB623_RS00150	NBX26_RS00150						NB625_RS00165	NB624_RS00160																											
N10.HOG0000363	OG0000249	n0									NB623_RS00155	NBX26_RS00155						NB625_RS00170	NB624_RS00165																											
N10.HOG0000364	OG0000250	n0									NB623_RS00175	NBX26_RS00180						NB625_RS00185	NB624_RS00180																											
N10.HOG0000365	OG0000251	n0									NB623_RS00205	NBX26_RS00210						NB625_RS00215	NB624_RS00210																											
N10.HOG0000366	OG0000252	n0									NB623_RS00210	NBX26_RS00215						NB625_RS00225	NB624_RS00220																											
N10.HOG0000367	OG0000253	n0									NB623_RS00215	NBX26_RS00220						NB625_RS00230	NB624_RS00225																											
N10.HOG0000368	OG0000254	n0									NB623_RS00225	NBX26_RS00230						NB625_RS00240	NB624_RS00235																											
N10.HOG0000369	OG0000255	n0									NB623_RS00230	NBX26_RS00235						NB625_RS00245	NB624_RS00240																											
N10.HOG0000370	OG0000256	n0									NB623_RS00240	NBX26_RS00240						NB625_RS00250	NB624_RS00245																											
N10.HOG0000371	OG0000257	n0									NB623_RS00260	NBX26_RS00265						NB625_RS00275	NB624_RS00270																											
N10.HOG0000372	OG0000258	n0									NB623_RS00270	NBX26_RS00280						NB625_RS00285	NB624_RS00280																											
N10.HOG0000373	OG0000259	n0									NB623_RS00300	NBX26_RS00305						NB625_RS00315	NB624_RS00310																											
N10.HOG0000374	OG0000260	n0									NB623_RS00310	NBX26_RS00315						NB625_RS00325	NB624_RS00320																											
N10.HOG0000375	OG0000261	n0									NB623_RS00320	NBX26_RS00325						NB625_RS00335	NB624_RS00330																											
N10.HOG0000376	OG0000262	n0									NB623_RS00340	NBX26_RS00340						NB625_RS00350	NB624_RS00350																											
N10.HOG0000377	OG0000263	n0									NB623_RS00350	NBX26_RS00355						NB625_RS00365	NB624_RS00360																											
N10.HOG0000378	OG0000264	n0									NB623_RS00365	NBX26_RS00370						NB625_RS00385	NB624_RS00375																											
N10.HOG0000379	OG0000265	n0									NB623_RS00375	NBX26_RS00380						NB625_RS00390	NB624_RS00385																											
N10.HOG0000380	OG0000266	n0									NB623_RS00390	NBX26_RS00395						NB625_RS00405	NB624_RS00400																											
N10.HOG0000381	OG0000267	n0									NB623_RS00405	NBX26_RS00410						NB625_RS00420	NB624_RS00415																											
N10.HOG0000382	OG0000268	n0									NB623_RS00410	NBX26_RS00415						NB625_RS00425	NB624_RS00420																											
N10.HOG0000383	OG0000269	n0									NB623_RS00425	NBX26_RS00430						NB625_RS00440	NB624_RS00435																											
N10.HOG0000384	OG0000270	n0									NB623_RS03685	NBX26_RS03690						NB625_RS03640	NB624_RS03635																											
N10.HOG0000385	OG0000271	n0									NB623_RS03675	NBX26_RS03685						NB625_RS03635	NB624_RS03630																											
N10.HOG0000386	OG0000272	n0									NB623_RS03670	NBX26_RS03680						NB625_RS03630	NB624_RS03625																											
N10.HOG0000387	OG0000273	n0									NB623_RS03665	NBX26_RS03675						NB625_RS03625	NB624_RS03620																											
N10.HOG0000388	OG0000274	n0									NB623_RS03650	NBX26_RS03660						NB625_RS03610	NB624_RS03605																											
N10.HOG0000389	OG0000275	n0									NB623_RS03640	NBX26_RS03650						NB625_RS03600	NB624_RS03595																											
N10.HOG0000390	OG0000276	n0									NB623_RS03635	NBX26_RS03645						NB625_RS03595	NB624_RS03590																											
N10.HOG0000391	OG0000277	n0									NB623_RS03625	NBX26_RS03635						NB625_RS03585	NB624_RS03580																											
N10.HOG0000392	OG0000278	n0									NB623_RS03620	NBX26_RS03630						NB625_RS03580	NB624_RS03575																											
N10.HOG0000393	OG0000279	n0									NB623_RS03615	NBX26_RS03620						NB625_RS03570	NB624_RS03565																											
N10.HOG0000394	OG0000280	n0									NB623_RS03605	NBX26_RS03615						NB625_RS03565	NB624_RS03560																											
N10.HOG0000395	OG0000281	n0									NB623_RS03600	NBX26_RS03610						NB625_RS03560	NB624_RS03555																											
N10.HOG0000396	OG0000282	n0									NB623_RS03570, NB623_RS03575	NBX26_RS03585						NB625_RS03535	NB624_RS03530																											
N10.HOG0000397	OG0000283	n0									NB623_RS03565	NBX26_RS03580						NB625_RS03530	NB624_RS03525																											
N10.HOG0000398	OG0000284	n0									NB623_RS03560	NBX26_RS03575						NB625_RS03525	NB624_RS03520																											
N10.HOG0000399	OG0000285	n0									NB623_RS03555	NBX26_RS03570						NB625_RS03520	NB624_RS03515																											
N10.HOG0000400	OG0000286	n0									NB623_RS02575	NBX26_RS02585						NB625_RS02570	NB624_RS02570																											
N10.HOG0000401	OG0000287	n0									NB623_RS02675	NBX26_RS02680						NB625_RS02670	NB624_RS02675																											
N10.HOG0000402	OG0000288	n0									NB623_RS02685	NBX26_RS02690						NB625_RS02680	NB624_RS02685																											
N10.HOG0000403	OG0000289	n0									NB623_RS02690	NBX26_RS02695						NB625_RS02685	NB624_RS02690																											
N10.HOG0000404	OG0000290	n0									NB623_RS02810	NBX26_RS02815						NB625_RS02800	NB624_RS02815																											
N10.HOG0000405	OG0000291	n0									NB623_RS02800	NBX26_RS02800						NB625_RS02790	NB624_RS02800																											
N10.HOG0000406	OG0000292	n0									NB623_RS02795	NBX26_RS02795						NB625_RS02785	NB624_RS02795																											
N10.HOG0000407	OG0000293	n0									NB623_RS02790	NBX26_RS02785						NB625_RS02780	NB624_RS02790																											
N10.HOG0000408	OG0000294	n0									NB623_RS02780	NBX26_RS02775						NB625_RS02770	NB624_RS02780																											
N10.HOG0000409	OG0000295	n0									NB623_RS02775	NBX26_RS02770						NB625_RS02765	NB624_RS02775																											
N10.HOG0000410	OG0000296	n0									NB623_RS02730	NBX26_RS02730						NB625_RS02720	NB624_RS02725																											
N10.HOG0000411	OG0000297	n0									NB623_RS02725	NBX26_RS02725						NB625_RS02715	NB624_RS02720																											
N10.HOG0000412	OG0000298	n0									NB623_RS00165	NBX26_RS00165						NB625_RS00180	NB624_RS00175																											
N10.HOG0000413	OG0000299	n0									NB623_RS00185	NBX26_RS00190						NB625_RS00200	NB624_RS00195																											
N10.HOG0000414	OG0000300	n0									NB623_RS00360	NBX26_RS00365						NB625_RS00375	NB624_RS00370																											
N10.HOG0000415	OG0000301	n0									NB623_RS00395	NBX26_RS00400						NB625_RS00410	NB624_RS00405																											
N10.HOG0000416	OG0000302	n0									NB623_RS00400	NBX26_RS00405						NB625_RS00415	NB624_RS00410																											
N10.HOG0000417	OG0000303	n0									NB623_RS00555	NBX26_RS00560						NB625_RS00560	NB624_RS00555																											
N10.HOG0000418	OG0000304	n0									NB623_RS01210	NBX26_RS01215						NB625_RS00605	NB624_RS00600																											
N10.HOG0000419	OG0000305	n0									NB623_RS03045	NBX26_RS03055						NB625_RS03035	NB624_RS03040																											
N10.HOG0000420	OG0000306	n0									NB623_RS02970	NBX26_RS02980						NB625_RS02960	NB624_RS02965																											
N10.HOG0000421	OG0000307	n0									NB623_RS02930	NBX26_RS02940						NB625_RS02925	NB624_RS02930																											
N10.HOG0000422	OG0000308	n0									NB623_RS02835	NBX26_RS02850						NB625_RS02825	NB624_RS02835																											
N10.HOG0000423	OG0000309	n0									NB623_RS02765	NBX26_RS02760						NB625_RS02755	NB624_RS02765																											
N10.HOG0000424	OG0000310	n0									NB623_RS02680	NBX26_RS02685						NB625_RS02675	NB624_RS02680																											
N10.HOG0000425	OG0000311	n0									NB623_RS02635	NBX26_RS02645						NB625_RS02630	NB624_RS02630																											
N10.HOG0000426	OG0000312	n0									NB623_RS02620	NBX26_RS02630						NB625_RS02615	NB624_RS02615																											
N10.HOG0000427	OG0000313	n0									NB623_RS01715	NBX26_RS01720						NB625_RS01600	NB624_RS01590																											
N10.HOG0000428	OG0000314	n0									NB623_RS02140	NBX26_RS02145						NB625_RS01955	NB624_RS01960																											
N10.HOG0000429	OG0000315	n0									NB623_RS02110	NBX26_RS02115						NB625_RS01985	NB624_RS01990																											
N10.HOG0000430	OG0000316	n0									NB623_RS02100	NBX26_RS02105						NB625_RS01995	NB624_RS02000																											
N10.HOG0000431	OG0000317	n0									NB623_RS02005	NBX26_RS02005						NB625_RS02185	NB624_RS02195																											
N10.HOG0000432	OG0000318	n0									NB623_RS02095	NBX26_RS02100						NB625_RS02000	NB624_RS02005																											
N10.HOG0000433	OG0000319	n0									NB623_RS02370	NBX26_RS02380						NB625_RS02375	NB624_RS02365																											
N10.HOG0000434	OG0000320	n0									NB623_RS02500	NBX26_RS02510						NB625_RS02505	NB624_RS02500																											
N10.HOG0000435	OG0000321	n0									NB623_RS01450	NBX26_RS01455						NB625_RS01335	NB624_RS01325																											
N10.HOG0000436	OG0000322	n0									NB623_RS01500	NBX26_RS01510						NB625_RS01380	NB624_RS01370																											
N10.HOG0000437	OG0000323	n0									NB623_RS01630	NBX26_RS01640						NB625_RS01515	NB624_RS01500																											
N10.HOG0000438	OG0000324	n0									NB623_RS02410	NBX26_RS02420						NB625_RS02415	NB624_RS02405																											
N10.HOG0000439	OG0000325	n0									NB623_RS00705	NBX26_RS00710						NB625_RS00985	NB624_RS00980																											
N10.HOG0000440	OG0000326	n0									NB623_RS00805	NBX26_RS00805						NB625_RS00885	NB624_RS00880																											
N10.HOG0000441	OG0000327	n0									NB623_RS00810	NBX26_RS00810						NB625_RS00880	NB624_RS00875																											
N10.HOG0000442	OG0000328	n0									NB623_RS00895	NBX26_RS00895						NB625_RS00795	NB624_RS00790																											
N10.HOG0000443	OG0000329	n0									NB623_RS00915	NBX26_RS00920						NB625_RS00775	NB624_RS00770																											
N10.HOG0000444	OG0000330	n0									NB623_RS01235	NBX26_RS01240						NB625_RS01110	NB624_RS01105																											
N10.HOG0000445	OG0000331	n0									NB623_RS03135	NBX26_RS03145						NB625_RS03130	NB624_RS03130																											
N10.HOG0000446	OG0000332	n0									NB623_RS03270	NBX26_RS03285						NB625_RS03270	NB624_RS03270																											
N10.HOG0000447	OG0000333	n0									NB623_RS03280	NBX26_RS03295						NB625_RS03280	NB624_RS03280																											
N10.HOG0000448	OG0000334	n0									NB623_RS03380	NBX26_RS03400						NB625_RS03385	NB624_RS03385																											
N10.HOG0000449	OG0000335	n0									NB623_RS03390	NBX26_RS03410						NB625_RS03395	NB624_RS03395																											
N10.HOG0000450	OG0000336	n0									NB623_RS03590	NBX26_RS03600						NB625_RS03550	NB624_RS03545																											
N10.HOG0000451	OG0000337	n0									NB623_RS03765	NBX26_RS03765						NB625_RS03715	NB624_RS03715																											
N10.HOG0000452	OG0000338	n0									NB623_RS03805	NBX26_RS03805						NB625_RS03755	NB624_RS03755																											
N10.HOG0000453	OG0000339	n0									NB623_RS02475	NBX26_RS02485						NB625_RS02480	NB624_RS02475																											
N10.HOG0000454	OG0000340	n0									NB623_RS01430	NBX26_RS01435						NB625_RS01315	NB624_RS01305																											
N10.HOG0000455	OG0000341	n0									NB623_RS02435	NBX26_RS02445						NB625_RS02440	NB624_RS02430																											
N10.HOG0000456	OG0000342	n0									NB623_RS00735	NBX26_RS00740						NB625_RS00955	NB624_RS00945																											
N10.HOG0000457	OG0000343	n0									NB623_RS03290	NBX26_RS03305						NB625_RS03290	NB624_RS03290																											
N10.HOG0000458	OG0000344	n0									NB623_RS00570	NBX26_RS00575						NB625_RS00575	NB624_RS00570																											
N10.HOG0000459	OG0000345	n0									NB623_RS01155	NBX26_RS01160						NB625_RS00660	NB624_RS00655																											
N10.HOG0000460	OG0000346	n0									NB623_RS03595	NBX26_RS03605						NB625_RS03555	NB624_RS03550																											
N10.HOG0000461	OG0000347	n0									NB623_RS01525	NBX26_RS01535						NB625_RS01405	NB624_RS01395																											
N10.HOG0000462	OG0000348	n0									NB623_RS00815	NBX26_RS00815						NB625_RS00875	NB624_RS00870																											
N10.HOG0000463	OG0000349	n0									NB623_RS03655	NBX26_RS03665						NB625_RS03615	NB624_RS03610																											
N10.HOG0000464	OG0000350	n0									NB623_RS02920	NBX26_RS02930						NB625_RS02915	NB624_RS02920																											
N10.HOG0000465	OG0000351	n0									NB623_RS00480	NBX26_RS00485						NB625_RS00495	NB624_RS00490																											
N10.HOG0000466	OG0000352	n0									NB623_RS02160	NBX26_RS02165						NB625_RS01935	NB624_RS01940																											
N10.HOG0000467	OG0000353	n0									NB623_RS01490	NBX26_RS01500						NB625_RS01375	NB624_RS01365																											
N10.HOG0000468	OG0000354	n0									NB623_RS00630	NBX26_RS00635						NB625_RS01050	NB624_RS01045																											
N10.HOG0000469	OG0000355	n0									NB623_RS02185	NBX26_RS02190						NB625_RS01910	NB624_RS01915																											
N10.HOG0000470	OG0000356	n0									NB623_RS02105	NBX26_RS02110						NB625_RS01990	NB624_RS01995																											
N10.HOG0000471	OG0000357	n0									NB623_RS03245	NBX26_RS03260						NB625_RS03245	NB624_RS03250																											
N10.HOG0000472	OG0000358	n0									NB623_RS03250	NBX26_RS03265						NB625_RS03250	NB624_RS03255																											
N10.HOG0000473	OG0000359	n0									NB623_RS00780	NBX26_RS00785						NB625_RS00905	NB624_RS00900																											
N10.HOG0000474	OG0000360	n0									NB623_RS00265	NBX26_RS00270						NB625_RS00280	NB624_RS00275																											
N10.HOG0000475	OG0000361	n0									NB623_RS00295	NBX26_RS00300						NB625_RS00310	NB624_RS00305																											
N10.HOG0000476	OG0000362	n0									NB623_RS02705	NBX26_RS02705						NB625_RS02695	NB624_RS02700																											
N10.HOG0000477	OG0000363	n0									NB623_RS01565	NBX26_RS01575						NB625_RS01445	NB624_RS01435																											
N10.HOG0000478	OG0000364	n17																NB625_RS01885	NB624_RS01890																											
N10.HOG0000479	OG0000364	n25									NB623_RS02210	NBX26_RS02215																																		
N10.HOG0000480	OG0000365	n0									NB623_RS02060	NBX26_RS02065						NB625_RS02040	NB624_RS02040																											
N10.HOG0000481	OG0000366	n0									NB623_RS02035	NBX26_RS02040						NB625_RS02060	NB624_RS02065																											
N10.HOG0000482	OG0000367	n0									NB623_RS02025	NBX26_RS02025						NB625_RS02165	NB624_RS02175																											
N10.HOG0000483	OG0000368	n0									NB623_RS00060	NBX26_RS00060						NB625_RS00060	NB624_RS00060																											
N10.HOG0000484	OG0000369	n0									NB623_RS00025	NBX26_RS00025						NB625_RS00025	NB624_RS00025																											
N10.HOG0000485	OG0000370	n0									NB623_RS00020	NBX26_RS00020						NB625_RS00020	NB624_RS00020																											
N10.HOG0000486	OG0000371	n0									NB623_RS00015	NBX26_RS00015						NB625_RS00015	NB624_RS00015																											
