HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_genes	MFC_MF11_genes	MFC_MF18_genes	MFC_MF22_genes	MFC_MF29_genes	MFC_MF30_genes	MFC_MF33_genes	MFC_Ms42_genes	MHP_111A_genes	MHP_112B_genes	MHP_116_genes	MHP_11_genes	MHP_1257_genes	MHP_131B_genes	MHP_133A_genes	MHP_153B_genes	MHP_154B_genes	MHP_168L_genes	MHP_168_genes	MHP_232_genes	MHP_4284_genes	MHP_7422_genes	MHP_7448_genes	MHP_98_genes	MHP_ES2L_genes	MHP_ES2_genes	MHP_F72C_genes	MHP_J_genes	MHP_KM014_genes	MHP_LH_genes	MHP_MHP650_genes	MHP_MHP653_genes	MHP_MHP679_genes	MHP_MHP682_genes	MHP_MHP691_genes	MHP_MHP694_genes	MHP_MHP696_genes	MHP_MHP699_genes	MHP_MHP709_genes	MHP_NCTC10127_genes	MHP_TB1_genes	MHP_UFV01_genes	MHP_UFV02_genes	MHP_Ue273_genes
N31.HOG0000190	OG0000066	n4	MFC_RS00570	DR093_RS02020	DR082_RS02035	DR094_RS02205	DR095_RS01440	DR084_RS01945	DR085_RS01765	MYF_RS01705																																				
N31.HOG0000191	OG0000066	n7												B5C39_RS01545								MHP_RS00650																				EXC50_RS02735				
N31.HOG0000192	OG0000067	n2	MFC_RS00800	DR093_RS00530	DR082_RS00530	DR094_RS00620	DR095_RS00010	DR084_RS00345	DR085_RS00345	MYF_RS00480																																				
N31.HOG0000193	OG0000067	n13												B5C39_RS02370								MHP_RS01460																				EXC50_RS03560				
N31.HOG0000194	OG0000068	n0	MFC_RS00910	DR093_RS00640	DR082_RS00640	DR094_RS00510	DR095_RS00120	DR084_RS00455	DR085_RS00460	MYF_RS00590				B5C39_RS02250								MHP_RS03685																				EXC50_RS03440				
N31.HOG0000195	OG0000069	n0	MFC_RS01075	DR093_RS00795	DR082_RS00795	DR094_RS00355	DR095_RS00275	DR084_RS00610	DR085_RS00630	MYF_RS00755				B5C39_RS00035								MHP_RS02760																				EXC50_RS01655				
N31.HOG0000196	OG0000070	n0	MFC_RS01215	DR093_RS01120	DR082_RS01115	DR094_RS00050	DR095_RS00605	DR084_RS00920	DR085_RS00940	MYF_RS01135				B5C39_RS02755								MHP_RS02345																				EXC50_RS01325, EXC50_RS03840				
N31.HOG0000197	OG0000071	n0	MFC_RS01630	DR093_RS02370	DR082_RS01840	DR094_RS02015	DR095_RS01935	DR084_RS01120, DR084_RS02230	DR085_RS01590	MYF_RS02760				B5C39_RS00455								MHP_RS03195																				EXC50_RS02110				
N31.HOG0000198	OG0000072	n0	MFC_RS01635	DR093_RS03980	DR082_RS03775	DR094_RS03725	DR095_RS03885	DR084_RS03585	DR085_RS03730	MYF_RS02765				B5C39_RS00460								MHP_RS03200																				EXC50_RS02115				
N31.HOG0000199	OG0000073	n0	MFC_RS03390, MFC_RS03395	DR093_RS02505	DR082_RS02205	DR094_RS02425	DR095_RS02080	DR084_RS01245	DR085_RS02070	MYF_RS02005				B5C39_RS02200								MHP_RS01290																				EXC50_RS03380				
N31.HOG0000200	OG0000074	n4												B5C39_RS02005								MHP_RS01100																				EXC50_RS03185				
N31.HOG0000201	OG0000074	n16	MFC_RS03400	DR093_RS03915	DR082_RS03730	DR094_RS03685	DR095_RS03915	DR084_RS03540	DR085_RS03690	MYF_RS02195																																				
N31.HOG0000202	OG0000075	n5	MFC_RS02565	DR093_RS00360	DR082_RS00360	DR094_RS00790	DR095_RS00815	DR084_RS00175	DR085_RS00175	MYF_RS00305				B5C39_RS01170								MHP_RS00350																				EXC50_RS00355				
N31.HOG0000203	OG0000076	n7	MFC_RS02580	DR093_RS00375	DR082_RS00375	DR094_RS00775	DR095_RS00800	DR084_RS00190	DR085_RS00190	MYF_RS00320																																				
N31.HOG0000204	OG0000076	n24												B5C39_RS01185								MHP_RS00365																				EXC50_RS00370				
N31.HOG0000205	OG0000077	n0	MFC_RS02670	DR093_RS00460	DR082_RS00460	DR094_RS00690	DR095_RS00715	DR084_RS00275	DR085_RS00275	MYF_RS00410				B5C39_RS02455								MHP_RS01545																				EXC50_RS03640				
N31.HOG0000206	OG0000078	n23	MFC_RS03005	DR093_RS00930	DR082_RS00920	DR094_RS00235	DR095_RS00415	DR084_RS00725	DR085_RS00755	MYF_RS00880				B5C39_RS03190								MHP_RS01670																				EXC50_RS00635				
N31.HOG0000207	OG0000079	n0	MFC_RS02930, MFC_RS03120	DR093_RS01040	DR082_RS01035	DR094_RS00130	DR095_RS00525	DR084_RS00835	DR085_RS00860	MYF_RS01050				B5C39_RS02835								MHP_RS02420																				EXC50_RS01405				
N31.HOG0000208	OG0000080	n0	MFC_RS03315	DR093_RS03415	DR082_RS03280	DR094_RS03080	DR095_RS03375	DR084_RS03130	DR085_RS03275	MYF_RS01000, MYF_RS03365				B5C39_RS03700								MHP_RS03805																				EXC50_RS03930				
N31.HOG0000209	OG0000081	n0	MFC_RS02560, MFC_RS03430	DR093_RS00355	DR082_RS00355	DR094_RS00795	DR095_RS00820	DR084_RS00170	DR085_RS00170	MYF_RS00300				B5C39_RS01165								MHP_RS00345																				EXC50_RS00350				
N31.HOG0000210	OG0000082	n29	MFC_RS02870	DR093_RS01100	DR082_RS01095	DR094_RS00070	DR095_RS00585	DR084_RS00895	DR085_RS00920	MYF_RS01110				B5C39_RS02680								MHP_RS02270																				EXC50_RS01250				
N31.HOG0000211	OG0000083	n0	MFC_RS00040	DR093_RS02955	DR082_RS02990	DR094_RS02715	DR095_RS03045	DR084_RS02845	DR085_RS03000	MYF_RS01430				B5C39_RS03525								MHP_RS01985																				EXC50_RS00965				
N31.HOG0000212	OG0000084	n0	MFC_RS00070	DR093_RS02790	DR082_RS02700	DR094_RS02645	DR095_RS02880	DR084_RS02690	DR085_RS02830	MYF_RS01400				B5C39_RS03550								MHP_RS02010																				EXC50_RS00990				
N31.HOG0000213	OG0000085	n0	MFC_RS00075	DR093_RS02785	DR082_RS02705, DR082_RS03060	DR094_RS02650	DR095_RS02875	DR084_RS02695	DR085_RS02835	MYF_RS01395				B5C39_RS03555								MHP_RS02015																				EXC50_RS00995				
N31.HOG0000214	OG0000086	n0	MFC_RS00085	DR093_RS04020	DR082_RS03910	DR094_RS03780	DR095_RS03990	DR084_RS03665	DR085_RS03880	MYF_RS01385				B5C39_RS03565								MHP_RS02025																				EXC50_RS01005				
N31.HOG0000215	OG0000087	n0	MFC_RS03320	DR093_RS02760	DR082_RS02730	DR094_RS02675	DR095_RS02850	DR084_RS02720	DR085_RS02860	MYF_RS01370				B5C39_RS03580								MHP_RS02040																				EXC50_RS01020				
N31.HOG0000216	OG0000088	n0	MFC_RS00105	DR093_RS02755	DR082_RS02735	DR094_RS02680	DR095_RS02845	DR084_RS02725	DR085_RS02865	MYF_RS01365				B5C39_RS03585								MHP_RS02045																				EXC50_RS01025				
N31.HOG0000217	OG0000089	n0	MFC_RS00115	DR093_RS02745	DR082_RS02745	DR094_RS02690	DR095_RS02835	DR084_RS02735	DR085_RS02875	MYF_RS01355				B5C39_RS03595								MHP_RS02055																				EXC50_RS01035				
N31.HOG0000218	OG0000090	n0	MFC_RS00165	DR093_RS00130	DR082_RS00130	DR094_RS01020	DR095_RS01045	DR084_RS02370	DR085_RS02335	MYF_RS00070				B5C39_RS00885								MHP_RS00070																				EXC50_RS00070				
N31.HOG0000219	OG0000091	n0	MFC_RS00180	DR093_RS00115	DR082_RS00115	DR094_RS01035	DR095_RS01060	DR084_RS02355	DR085_RS02320	MYF_RS00055				B5C39_RS00870								MHP_RS00055																				EXC50_RS00055				
N31.HOG0000220	OG0000092	n0	MFC_RS00195	DR093_RS00100	DR082_RS00100	DR094_RS01050	DR095_RS01075	DR084_RS02340	DR085_RS02305	MYF_RS00040				B5C39_RS00855								MHP_RS00040																				EXC50_RS00040				
N31.HOG0000221	OG0000093	n0	MFC_RS00200	DR093_RS00095	DR082_RS00095	DR094_RS01055	DR095_RS01080	DR084_RS02335	DR085_RS02300	MYF_RS00035				B5C39_RS00850								MHP_RS00035																				EXC50_RS00035				
N31.HOG0000222	OG0000094	n0	MFC_RS00205	DR093_RS04155	DR082_RS00090	DR094_RS01060	DR095_RS01085	DR084_RS02330	DR085_RS02295	MYF_RS00030				B5C39_RS00845								MHP_RS00030																				EXC50_RS00030				
N31.HOG0000223	OG0000095	n0	MFC_RS00230	DR093_RS00065	DR082_RS00065	DR094_RS01085	DR095_RS01110	DR084_RS02305	DR085_RS02270	MYF_RS00005				B5C39_RS00820								MHP_RS00005																				EXC50_RS00005				
N31.HOG0000224	OG0000096	n0	MFC_RS00235	DR093_RS00060	DR082_RS00060	DR094_RS01090	DR095_RS01115	DR084_RS02300	DR085_RS02265	MYF_RS03150				B5C39_RS00815								MHP_RS03540																				EXC50_RS02460				
N31.HOG0000225	OG0000097	n0	MFC_RS00255	DR093_RS00040	DR082_RS00040	DR094_RS01110	DR095_RS01135	DR084_RS02280	DR085_RS02245	MYF_RS03130				B5C39_RS00795								MHP_RS03520																				EXC50_RS02440				
N31.HOG0000226	OG0000098	n7	MFC_RS00265	DR093_RS00030	DR082_RS00030	DR094_RS01120	DR095_RS01145	DR084_RS02270	DR085_RS02235	MYF_RS03120				B5C39_RS00785								MHP_RS03510																				EXC50_RS02430				
N31.HOG0000227	OG0000099	n0	MFC_RS00320	DR093_RS01200	DR082_RS02420	DR094_RS01175	DR095_RS01200	DR084_RS02520	DR085_RS02430	MYF_RS03065				B5C39_RS00725								MHP_RS03455																				EXC50_RS02380				
N31.HOG0000228	OG0000100	n0	MFC_RS00335	DR093_RS01210	DR082_RS02410	DR094_RS01185	DR095_RS01210	DR084_RS02510	DR085_RS02440	MYF_RS03050				B5C39_RS00710								MHP_RS03440																				EXC50_RS02365				
N31.HOG0000229	OG0000101	n0	MFC_RS00340	DR093_RS01215	DR082_RS02405	DR094_RS01190	DR095_RS01215	DR084_RS02505	DR085_RS02445	MYF_RS03045				B5C39_RS00705								MHP_RS03435																				EXC50_RS02360				
N31.HOG0000230	OG0000102	n0	MFC_RS00350	DR093_RS01225	DR082_RS02395	DR094_RS01200	DR095_RS01225	DR084_RS02495	DR085_RS02455	MYF_RS03035				B5C39_RS03215								MHP_RS01695																				EXC50_RS00660				
N31.HOG0000231	OG0000103	n0	MFC_RS00405	DR093_RS01855	DR082_RS01870	DR094_RS02040	DR095_RS01275	DR084_RS01780	DR085_RS01930	MYF_RS01540				B5C39_RS02495								MHP_RS02090																				EXC50_RS01065				
N31.HOG0000232	OG0000104	n0	MFC_RS00410	DR093_RS01860	DR082_RS01875	DR094_RS02045	DR095_RS01280	DR084_RS01785	DR085_RS01925	MYF_RS01545				B5C39_RS02500								MHP_RS02095																				EXC50_RS01070				
N31.HOG0000233	OG0000105	n0	MFC_RS00425	DR093_RS01875	DR082_RS01890	DR094_RS02060	DR095_RS01295	DR084_RS01800	DR085_RS01910	MYF_RS01560				B5C39_RS02515								MHP_RS02110																				EXC50_RS01085				
N31.HOG0000234	OG0000106	n0	MFC_RS00435	DR093_RS01885	DR082_RS01900	DR094_RS02070	DR095_RS01305	DR084_RS01810	DR085_RS01900	MYF_RS01570				B5C39_RS02525								MHP_RS02120																				EXC50_RS01095				
N31.HOG0000235	OG0000107	n0	MFC_RS00445	DR093_RS01895	DR082_RS01910	DR094_RS02080	DR095_RS01315	DR084_RS01820	DR085_RS01890	MYF_RS01580				B5C39_RS02535								MHP_RS02130																				EXC50_RS01105				
N31.HOG0000236	OG0000108	n0	MFC_RS00450	DR093_RS01900	DR082_RS01915	DR094_RS02085	DR095_RS01320	DR084_RS01825	DR085_RS01885	MYF_RS01585				B5C39_RS02540								MHP_RS02135																				EXC50_RS01110				
N31.HOG0000237	OG0000109	n0	MFC_RS00455	DR093_RS01905	DR082_RS01920	DR094_RS02090	DR095_RS01325	DR084_RS01830	DR085_RS01880	MYF_RS01590				B5C39_RS02545								MHP_RS02140																				EXC50_RS01115				
N31.HOG0000238	OG0000110	n0	MFC_RS00460	DR093_RS01910	DR082_RS01925	DR094_RS02095	DR095_RS01330	DR084_RS01835	DR085_RS01875	MYF_RS01595				B5C39_RS02670								MHP_RS02260																				EXC50_RS01240				
N31.HOG0000239	OG0000111	n0	MFC_RS00465	DR093_RS01915	DR082_RS01930	DR094_RS02100	DR095_RS01335	DR084_RS01840	DR085_RS01870	MYF_RS01600				B5C39_RS02665								MHP_RS02255																				EXC50_RS01235				
N31.HOG0000240	OG0000112	n0	MFC_RS00475	DR093_RS01925	DR082_RS01940	DR094_RS02110	DR095_RS01345	DR084_RS01850	DR085_RS01860	MYF_RS01610				B5C39_RS02655								MHP_RS02245																				EXC50_RS01225				
N31.HOG0000241	OG0000113	n0	MFC_RS00490	DR093_RS03930	DR082_RS03785	DR094_RS03730	DR095_RS03830	DR084_RS03550	DR085_RS03750	MYF_RS01625				B5C39_RS02635								MHP_RS02225																				EXC50_RS01205				
N31.HOG0000242	OG0000114	n0	MFC_RS00500	DR093_RS01950	DR082_RS01965	DR094_RS02135	DR095_RS01370	DR084_RS01875	DR085_RS01835	MYF_RS01635				B5C39_RS02625								MHP_RS02215																				EXC50_RS01195				
N31.HOG0000243	OG0000115	n0	MFC_RS00510	DR093_RS01960	DR082_RS01975	DR094_RS02145	DR095_RS01380	DR084_RS01885	DR085_RS01825	MYF_RS01645				B5C39_RS02610								MHP_RS02205																				EXC50_RS01180				
N31.HOG0000244	OG0000116	n0	MFC_RS00520	DR093_RS01970	DR082_RS01985	DR094_RS02155	DR095_RS01390	DR084_RS01895	DR085_RS01815	MYF_RS01655				B5C39_RS01600								MHP_RS00705																				EXC50_RS02790				
N31.HOG0000245	OG0000117	n0	MFC_RS00525	DR093_RS01975	DR082_RS01990	DR094_RS02160	DR095_RS01395	DR084_RS01900	DR085_RS01810	MYF_RS01660				B5C39_RS01595								MHP_RS00700																				EXC50_RS02785				
N31.HOG0000246	OG0000118	n0	MFC_RS00555	DR093_RS02005	DR082_RS02020	DR094_RS02190	DR095_RS01425	DR084_RS01930	DR085_RS01780	MYF_RS01690				B5C39_RS01560								MHP_RS00665																				EXC50_RS02750				
N31.HOG0000247	OG0000119	n0	MFC_RS00560	DR093_RS02010	DR082_RS02025	DR094_RS02195	DR095_RS01430	DR084_RS01935	DR085_RS01775	MYF_RS01695				B5C39_RS01555								MHP_RS00660																				EXC50_RS02745				
N31.HOG0000248	OG0000120	n0	MFC_RS00575	DR093_RS02025	DR082_RS02040	DR094_RS02210	DR095_RS01445	DR084_RS01950	DR085_RS01760	MYF_RS01710				B5C39_RS01540								MHP_RS00645																				EXC50_RS02730				
N31.HOG0000249	OG0000121	n0	MFC_RS00600	DR093_RS02050	DR082_RS02065	DR094_RS02235	DR095_RS01470	DR084_RS01975	DR085_RS01735	MYF_RS01735				B5C39_RS01515								MHP_RS00620																				EXC50_RS02705				
N31.HOG0000250	OG0000122	n0	MFC_RS00605	DR093_RS02055	DR082_RS02080	DR094_RS02240	DR095_RS01475	DR084_RS01980	DR085_RS01730	MYF_RS01740				B5C39_RS01510								MHP_RS00615																				EXC50_RS02700				
N31.HOG0000251	OG0000123	n0	MFC_RS00625	DR093_RS02075	DR082_RS02870	DR094_RS02260	DR095_RS01495	DR084_RS02000	DR085_RS01710	MYF_RS01760				B5C39_RS01490								MHP_RS00595																				EXC50_RS02680				
N31.HOG0000252	OG0000124	n0	MFC_RS00630	DR093_RS02080	DR082_RS02865	DR094_RS02265	DR095_RS01500	DR084_RS02005	DR085_RS01705	MYF_RS01765				B5C39_RS01485								MHP_RS00590																				EXC50_RS02675				
N31.HOG0000253	OG0000125	n0	MFC_RS00635	DR093_RS02085	DR082_RS02860	DR094_RS02270	DR095_RS01505	DR084_RS02010	DR085_RS01700	MYF_RS01770				B5C39_RS01480								MHP_RS00585																				EXC50_RS02670				
N31.HOG0000254	OG0000126	n0	MFC_RS00645	DR093_RS02095	DR082_RS02850	DR094_RS02280	DR095_RS01515	DR084_RS02020	DR085_RS01690	MYF_RS01780				B5C39_RS01470								MHP_RS00575																				EXC50_RS02660				
N31.HOG0000255	OG0000127	n0	MFC_RS00655	DR093_RS02105	DR082_RS02840	DR094_RS02290	DR095_RS01525	DR084_RS02030	DR085_RS01680	MYF_RS01790				B5C39_RS01460								MHP_RS00565																				EXC50_RS02650				
N31.HOG0000256	OG0000128	n0	MFC_RS00670	DR093_RS02120	DR082_RS02820	DR094_RS02750	DR095_RS02900	DR084_RS02760	DR085_RS01665	MYF_RS01805				B5C39_RS01445								MHP_RS00550																				EXC50_RS02635				
N31.HOG0000257	OG0000129	n0	MFC_RS00675	DR093_RS02125	DR082_RS02815	DR094_RS02755	DR095_RS02905	DR084_RS02765	DR085_RS01660	MYF_RS01810				B5C39_RS01440								MHP_RS00545																				EXC50_RS02630				
N31.HOG0000258	OG0000130	n0	MFC_RS00685	DR093_RS02135	DR082_RS02805	DR094_RS02765	DR095_RS02915	DR084_RS02775	DR085_RS01650	MYF_RS01820				B5C39_RS01430								MHP_RS00535																				EXC50_RS02620				
N31.HOG0000259	OG0000131	n0	MFC_RS00715	DR093_RS02165	DR082_RS02775	DR094_RS02795	DR095_RS02945	DR084_RS02805	DR085_RS01620	MYF_RS01850				B5C39_RS01400								MHP_RS00505																				EXC50_RS02590				
N31.HOG0000260	OG0000132	n0	MFC_RS00735	DR093_RS03945	DR082_RS03915	DR094_RS03810	DR095_RS04000	DR084_RS03675	DR085_RS03735	MYF_RS01865				B5C39_RS01385								MHP_RS00490																				EXC50_RS02575				
N31.HOG0000261	OG0000133	n0	MFC_RS00805	DR093_RS00535	DR082_RS00535	DR094_RS00615	DR095_RS00015	DR084_RS00350	DR085_RS00350	MYF_RS00485				B5C39_RS02365								MHP_RS01455																				EXC50_RS03555				
N31.HOG0000262	OG0000134	n0	MFC_RS00810	DR093_RS03795	DR082_RS03675	DR094_RS03565	DR095_RS03750	DR084_RS03455	DR085_RS03640	MYF_RS00490				B5C39_RS02360								MHP_RS01450																				EXC50_RS03550				
N31.HOG0000263	OG0000135	n0	MFC_RS00825	DR093_RS00555	DR082_RS00555	DR094_RS00595	DR095_RS00035	DR084_RS00370	DR085_RS00370	MYF_RS00505				B5C39_RS02345								MHP_RS01435																				EXC50_RS03535				
N31.HOG0000264	OG0000136	n0	MFC_RS00830	DR093_RS00560	DR082_RS00560	DR094_RS00590	DR095_RS00040	DR084_RS00375	DR085_RS00375	MYF_RS00510				B5C39_RS02340								MHP_RS01430																				EXC50_RS03530				
N31.HOG0000265	OG0000137	n0	MFC_RS00860	DR093_RS00590	DR082_RS00590	DR094_RS00560	DR095_RS00070	DR084_RS00405	DR085_RS00405	MYF_RS00540				B5C39_RS02310								MHP_RS01400																				EXC50_RS03500				
N31.HOG0000266	OG0000138	n0	MFC_RS00885	DR093_RS00615	DR082_RS00615	DR094_RS00535	DR095_RS00095	DR084_RS00430	DR085_RS00435	MYF_RS00565				B5C39_RS02275								MHP_RS01370																				EXC50_RS03465				
N31.HOG0000267	OG0000139	n0	MFC_RS00915	DR093_RS00645	DR082_RS00645	DR094_RS00505	DR095_RS00125	DR084_RS00460	DR085_RS00465	MYF_RS00595				B5C39_RS02245								MHP_RS01340																				EXC50_RS03435				
N31.HOG0000268	OG0000140	n0	MFC_RS00920	DR093_RS00650	DR082_RS00650	DR094_RS00500	DR095_RS00130	DR084_RS00465	DR085_RS00470	MYF_RS00600				B5C39_RS02240								MHP_RS01335																				EXC50_RS03430				
N31.HOG0000269	OG0000141	n0	MFC_RS00955	DR093_RS00675	DR082_RS00675	DR094_RS00475	DR095_RS00155	DR084_RS00490	DR085_RS00510	MYF_RS00635				B5C39_RS00155								MHP_RS02880																				EXC50_RS01775				
N31.HOG0000270	OG0000142	n0	MFC_RS00960	DR093_RS03810	DR082_RS03690	DR094_RS03550	DR095_RS03765	DR084_RS03470	DR085_RS03655	MYF_RS00640				B5C39_RS00150								MHP_RS02875																				EXC50_RS01770				
N31.HOG0000271	OG0000143	n0	MFC_RS00985	DR093_RS00705	DR082_RS00705	DR094_RS00445	DR095_RS00185	DR084_RS00520	DR085_RS00540	MYF_RS00665				B5C39_RS00125								MHP_RS02850																				EXC50_RS01745				
N31.HOG0000272	OG0000144	n0	MFC_RS00995	DR093_RS00715	DR082_RS00715	DR094_RS00435	DR095_RS00195	DR084_RS00530	DR085_RS00550	MYF_RS00675				B5C39_RS00115								MHP_RS02840																				EXC50_RS01735				
N31.HOG0000273	OG0000145	n0	MFC_RS01005	DR093_RS00725	DR082_RS00725	DR094_RS00425	DR095_RS00205	DR084_RS00540	DR085_RS00560	MYF_RS00685				B5C39_RS00105								MHP_RS02830																				EXC50_RS01725				
N31.HOG0000274	OG0000146	n0	MFC_RS01015	DR093_RS00735	DR082_RS00735	DR094_RS00415	DR095_RS00215	DR084_RS00550	DR085_RS00570	MYF_RS00695				B5C39_RS00095								MHP_RS02820																				EXC50_RS01715				
N31.HOG0000275	OG0000147	n0	MFC_RS01020	DR093_RS00740	DR082_RS00740	DR094_RS00410	DR095_RS00220	DR084_RS00555	DR085_RS00575	MYF_RS00700				B5C39_RS00090								MHP_RS02815																				EXC50_RS01710				
N31.HOG0000276	OG0000148	n0	MFC_RS01035	DR093_RS00755	DR082_RS00755	DR094_RS00395	DR095_RS00235	DR084_RS00570	DR085_RS00590	MYF_RS00715				B5C39_RS00075								MHP_RS02800																				EXC50_RS01695				
N31.HOG0000277	OG0000149	n0	MFC_RS01045	DR093_RS00765	DR082_RS00765	DR094_RS00385	DR095_RS00245	DR084_RS00580	DR085_RS00600	MYF_RS00725				B5C39_RS00065								MHP_RS02790																				EXC50_RS01685				
N31.HOG0000278	OG0000150	n0	MFC_RS01060	DR093_RS00780	DR082_RS00780	DR094_RS00370	DR095_RS00260	DR084_RS00595	DR085_RS00615	MYF_RS00740				B5C39_RS00050								MHP_RS02775																				EXC50_RS01670				
N31.HOG0000279	OG0000151	n0	MFC_RS01115	DR093_RS00845	DR082_RS00840	DR094_RS00315	DR095_RS00315	DR084_RS00645	DR085_RS00670	MYF_RS00795				B5C39_RS03055								MHP_RS02645																				EXC50_RS01625				
N31.HOG0000280	OG0000152	n0	MFC_RS01120	DR093_RS00850	DR082_RS00845	DR094_RS00310	DR095_RS00320	DR084_RS00650	DR085_RS00675	MYF_RS00800				B5C39_RS03050								MHP_RS02640																				EXC50_RS01620				
N31.HOG0000281	OG0000153	n0	MFC_RS01125	DR093_RS00855	DR082_RS00850	DR094_RS00305	DR095_RS00325	DR084_RS00655	DR085_RS00680	MYF_RS00805				B5C39_RS03045								MHP_RS02635																				EXC50_RS01615				
N31.HOG0000282	OG0000154	n0	MFC_RS01135	DR093_RS00865	DR082_RS00860	DR094_RS00295	DR095_RS00335	DR084_RS00665	DR085_RS00690	MYF_RS00815				B5C39_RS03035								MHP_RS02625																				EXC50_RS01605				
N31.HOG0000283	OG0000155	n0	MFC_RS01155	DR093_RS00885	DR082_RS00880	DR094_RS00275	DR095_RS00355	DR084_RS00685	DR085_RS00710	MYF_RS00835				B5C39_RS02995								MHP_RS02585																				EXC50_RS01565				
N31.HOG0000284	OG0000156	n0	MFC_RS01175	DR093_RS00905	DR082_RS00895	DR094_RS00260	DR095_RS00390	DR084_RS00700	DR085_RS00730	MYF_RS00855				B5C39_RS02985								MHP_RS02575																				EXC50_RS01555				
N31.HOG0000285	OG0000157	n0	MFC_RS01180	DR093_RS03815	DR082_RS03695	DR094_RS03545	DR095_RS03780	DR084_RS03475	DR085_RS03660	MYF_RS00860				B5C39_RS02980								MHP_RS02570																				EXC50_RS01550				
N31.HOG0000286	OG0000158	n0	MFC_RS01190	DR093_RS03820	DR082_RS03700	DR094_RS03540	DR095_RS03785	DR084_RS03480	DR085_RS03665	MYF_RS00870				B5C39_RS03905								MHP_RS04005																				EXC50_RS04235				
N31.HOG0000287	OG0000159	n0	MFC_RS01245	DR093_RS01150	DR082_RS01145	DR094_RS00020	DR095_RS00635	DR084_RS00950	DR085_RS00970	MYF_RS01165				B5C39_RS03950								MHP_RS04015																				EXC50_RS03825				
N31.HOG0000288	OG0000160	n0	MFC_RS01250	DR093_RS01155	DR082_RS01150	DR094_RS00015	DR095_RS00640	DR084_RS00955	DR085_RS00975	MYF_RS01170				B5C39_RS02735								MHP_RS02325																				EXC50_RS03820				
N31.HOG0000289	OG0000161	n0	MFC_RS01255	DR093_RS01165	DR082_RS01155	DR094_RS00010	DR095_RS00650	DR084_RS00960	DR085_RS00985	MYF_RS01175				B5C39_RS02730								MHP_RS02320																				EXC50_RS03815				
N31.HOG0000290	OG0000162	n0	MFC_RS01265	DR093_RS02715	DR082_RS01165	DR094_RS02560	DR095_RS02680	DR084_RS00970, DR084_RS02975	DR085_RS02725	MYF_RS01185				B5C39_RS02720								MHP_RS02310																				EXC50_RS01290				
N31.HOG0000291	OG0000163	n0	MFC_RS01270	DR093_RS02710	DR082_RS01170	DR094_RS02565	DR095_RS02685	DR084_RS00975	DR085_RS02720	MYF_RS01190				B5C39_RS02715								MHP_RS02305																				EXC50_RS01285				
N31.HOG0000292	OG0000164	n0	MFC_RS01300	DR093_RS04010	DR082_RS03710	DR094_RS03770	DR095_RS03975	DR084_RS03490	DR085_RS03860	MYF_RS01220				B5C39_RS03120								MHP_RS01605																				EXC50_RS00550				
N31.HOG0000293	OG0000165	n0	MFC_RS01345	DR093_RS02995	DR082_RS02620	DR094_RS02890	DR095_RS02760	DR084_RS01050	DR085_RS02810	MYF_RS01265				B5C39_RS03445								MHP_RS01905																				EXC50_RS00885				
N31.HOG0000294	OG0000166	n0	MFC_RS01365	DR093_RS02980	DR082_RS02640	DR094_RS02910	DR095_RS02780	DR084_RS01070	DR085_RS02780	MYF_RS01285				B5C39_RS03465								MHP_RS01925																				EXC50_RS00905				
N31.HOG0000295	OG0000167	n0	MFC_RS01380	DR093_RS02890	DR082_RS02655	DR094_RS02925	DR095_RS02795	DR084_RS01085	DR085_RS02765	MYF_RS01300				B5C39_RS03480								MHP_RS01940																				EXC50_RS00920				
N31.HOG0000296	OG0000168	n0	MFC_RS01385	DR093_RS02895	DR082_RS02660	DR094_RS02930	DR095_RS02800	DR084_RS01090	DR085_RS02760	MYF_RS01305				B5C39_RS03485								MHP_RS01945																				EXC50_RS00925				
N31.HOG0000297	OG0000169	n0	MFC_RS01430	DR093_RS02185	DR082_RS01635	DR094_RS01830	DR095_RS01750	DR084_RS02045	DR085_RS01405	MYF_RS02560				B5C39_RS00235								MHP_RS02980																				EXC50_RS01885				
N31.HOG0000298	OG0000170	n0	MFC_RS01455	DR093_RS02200	DR082_RS01670	DR094_RS01845	DR095_RS01765	DR084_RS02060	DR085_RS01420	MYF_RS02585				B5C39_RS00250								MHP_RS02995																				EXC50_RS01900				
N31.HOG0000299	OG0000171	n0	MFC_RS01465	DR093_RS02210	DR082_RS01680	DR094_RS01855	DR095_RS01775	DR084_RS02070	DR085_RS01430	MYF_RS02595				B5C39_RS00260								MHP_RS03005																				EXC50_RS01910				
N31.HOG0000300	OG0000172	n0	MFC_RS01470	DR093_RS02215	DR082_RS01685	DR094_RS01860	DR095_RS01780	DR084_RS02075	DR085_RS01435	MYF_RS02600				B5C39_RS00265								MHP_RS03010																				EXC50_RS01915				
N31.HOG0000301	OG0000173	n0	MFC_RS01475	DR093_RS02220	DR082_RS01690	DR094_RS01865	DR095_RS01785	DR084_RS02080	DR085_RS01440	MYF_RS02605				B5C39_RS00270								MHP_RS03015																				EXC50_RS01920				
N31.HOG0000302	OG0000174	n0	MFC_RS01480	DR093_RS02225	DR082_RS01695	DR094_RS01870	DR095_RS01790	DR084_RS02085	DR085_RS01445	MYF_RS02610				B5C39_RS00275								MHP_RS03020																				EXC50_RS01925				
