HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_genes	MFC_MF11_genes	MFC_MF18_genes	MFC_MF22_genes	MFC_MF29_genes	MFC_MF30_genes	MFC_MF33_genes	MFC_Ms42_genes	MHP_111A_genes	MHP_112B_genes	MHP_116_genes	MHP_11_genes	MHP_1257_genes	MHP_131B_genes	MHP_133A_genes	MHP_153B_genes	MHP_154B_genes	MHP_168L_genes	MHP_168_genes	MHP_232_genes	MHP_4284_genes	MHP_7422_genes	MHP_7448_genes	MHP_98_genes	MHP_ES2L_genes	MHP_ES2_genes	MHP_F72C_genes	MHP_J_genes	MHP_KM014_genes	MHP_LH_genes	MHP_MHP650_genes	MHP_MHP653_genes	MHP_MHP679_genes	MHP_MHP682_genes	MHP_MHP691_genes	MHP_MHP694_genes	MHP_MHP696_genes	MHP_MHP699_genes	MHP_MHP709_genes	MHP_NCTC10127_genes	MHP_TB1_genes	MHP_UFV01_genes	MHP_UFV02_genes	MHP_Ue273_genes
N29.HOG0000310	OG0000251	n0																																										FEF30_RS00525	FEF31_RS03480	
N29.HOG0000311	OG0000252	n0																																										FEF30_RS00535	FEF31_RS03490	
N29.HOG0000312	OG0000253	n0																																										FEF30_RS00540	FEF31_RS03495	
N29.HOG0000313	OG0000254	n0																																										FEF30_RS00550	FEF31_RS03505	
N29.HOG0000314	OG0000255	n0																																										FEF30_RS00555	FEF31_RS03510	
N29.HOG0000315	OG0000256	n0																																										FEF30_RS00560	FEF31_RS03515	
N29.HOG0000316	OG0000257	n0																																										FEF30_RS00585	FEF31_RS03540	
N29.HOG0000317	OG0000258	n0																																										FEF30_RS00595	FEF31_RS03550	
N29.HOG0000318	OG0000259	n0																																										FEF30_RS00625	FEF31_RS03580	
N29.HOG0000319	OG0000260	n0																																										FEF30_RS00635	FEF31_RS03590	
N29.HOG0000320	OG0000261	n0																																										FEF30_RS04195	FEF31_RS04680	
N29.HOG0000321	OG0000262	n0																																										FEF30_RS00660	FEF31_RS00010	
N29.HOG0000322	OG0000263	n0																																										FEF30_RS00675	FEF31_RS00025	
N29.HOG0000323	OG0000264	n0																																										FEF30_RS00690	FEF31_RS00040	
N29.HOG0000324	OG0000265	n0																																										FEF30_RS00700	FEF31_RS00050	
N29.HOG0000325	OG0000266	n0																																										FEF30_RS00715	FEF31_RS00065	
N29.HOG0000326	OG0000267	n0																																										FEF30_RS00730	FEF31_RS00080	
N29.HOG0000327	OG0000268	n0																																										FEF30_RS00735	FEF31_RS00085	
N29.HOG0000328	OG0000269	n0																																										FEF30_RS00750	FEF31_RS00100	
N29.HOG0000329	OG0000270	n0																																										FEF30_RS04155	FEF31_RS04635	
N29.HOG0000330	OG0000271	n0																																										FEF30_RS00205	FEF31_RS03160	
N29.HOG0000331	OG0000272	n0																																										FEF30_RS00200	FEF31_RS03155	
N29.HOG0000332	OG0000273	n0																																										FEF30_RS00195	FEF31_RS03150	
N29.HOG0000333	OG0000274	n0																																										FEF30_RS00175	FEF31_RS03130	
N29.HOG0000334	OG0000275	n0																																										FEF30_RS04145	FEF31_RS04625	
N29.HOG0000335	OG0000276	n0																																										FEF30_RS00165	FEF31_RS03120	
N29.HOG0000336	OG0000277	n0																																										FEF30_RS00155	FEF31_RS03110	
N29.HOG0000337	OG0000278	n0																																										FEF30_RS00150	FEF31_RS03105	
N29.HOG0000338	OG0000279	n0																																										FEF30_RS00140	FEF31_RS03095	
N29.HOG0000339	OG0000280	n0																																										FEF30_RS00135	FEF31_RS03090	
N29.HOG0000340	OG0000281	n0																																										FEF30_RS00130	FEF31_RS03085	
N29.HOG0000341	OG0000282	n0																																										FEF30_RS04135	FEF31_RS04615	
N29.HOG0000342	OG0000283	n0																																										FEF30_RS00100	FEF31_RS03055	
N29.HOG0000343	OG0000284	n0																																										FEF30_RS00095	FEF31_RS03050	
N29.HOG0000344	OG0000285	n0																																										FEF30_RS04130	FEF31_RS04610	
N29.HOG0000345	OG0000286	n0																																										FEF30_RS02795	FEF31_RS02155	
N29.HOG0000346	OG0000287	n0																																										FEF30_RS02895	FEF31_RS02260	
N29.HOG0000347	OG0000288	n0																																										FEF30_RS02905	FEF31_RS02270	
N29.HOG0000348	OG0000289	n0																																										FEF30_RS02910	FEF31_RS02275	
N29.HOG0000349	OG0000290	n0																																										FEF30_RS03020	FEF31_RS02385	
N29.HOG0000350	OG0000291	n0																																										FEF30_RS03010	FEF31_RS02375	
N29.HOG0000351	OG0000292	n0																																										FEF30_RS03005	FEF31_RS02370	
N29.HOG0000352	OG0000293	n0																																										FEF30_RS03000	FEF31_RS02365	
N29.HOG0000353	OG0000294	n0																																										FEF30_RS02990	FEF31_RS02355	
N29.HOG0000354	OG0000295	n0																																										FEF30_RS02985	FEF31_RS02350	
N29.HOG0000355	OG0000296	n0																																										FEF30_RS02945	FEF31_RS02310	
N29.HOG0000356	OG0000297	n0																																										FEF30_RS02940	FEF31_RS02305	
N29.HOG0000357	OG0000298	n0																																										FEF30_RS00490	FEF31_RS03445	
N29.HOG0000358	OG0000299	n0																																										FEF30_RS00510	FEF31_RS03465	
N29.HOG0000359	OG0000300	n0																																										FEF30_RS00685	FEF31_RS00035	
N29.HOG0000360	OG0000301	n0																																										FEF30_RS00720	FEF31_RS00070	
N29.HOG0000361	OG0000302	n0																																										FEF30_RS00725	FEF31_RS00075	
N29.HOG0000362	OG0000303	n0																																										FEF30_RS00870	FEF31_RS00220	
N29.HOG0000363	OG0000304	n0																																										FEF30_RS01385	FEF31_RS00730	
N29.HOG0000364	OG0000305	n0																																										FEF30_RS03260	FEF31_RS02620	
N29.HOG0000365	OG0000306	n0																																										FEF30_RS03185	FEF31_RS02545	
N29.HOG0000366	OG0000307	n0																																										FEF30_RS03145	FEF31_RS02510	
N29.HOG0000367	OG0000308	n0																																										FEF30_RS03040	FEF31_RS02405	
N29.HOG0000368	OG0000309	n0																																										FEF30_RS02975	FEF31_RS02340	
N29.HOG0000369	OG0000310	n0																																										FEF30_RS02900	FEF31_RS02265	
N29.HOG0000370	OG0000311	n0																																										FEF30_RS02855	FEF31_RS02215	
N29.HOG0000371	OG0000312	n0																																										FEF30_RS02840	FEF31_RS02200	
N29.HOG0000372	OG0000313	n0																																										FEF30_RS01915	FEF31_RS01260	
N29.HOG0000373	OG0000314	n0																																										FEF30_RS02335	FEF31_RS01700	
N29.HOG0000374	OG0000315	n0																																										FEF30_RS02365	FEF31_RS01730	
N29.HOG0000375	OG0000316	n0																																										FEF30_RS02375	FEF31_RS01740	
N29.HOG0000376	OG0000317	n0																																										FEF30_RS02470	FEF31_RS01835	
N29.HOG0000377	OG0000318	n0																																										FEF30_RS04320	FEF31_RS04480	
N29.HOG0000378	OG0000319	n0																																										FEF30_RS02605	FEF31_RS01970	
N29.HOG0000379	OG0000320	n0																																										FEF30_RS02735	FEF31_RS02095	
N29.HOG0000380	OG0000321	n0																																										FEF30_RS01645	FEF31_RS00990	
N29.HOG0000381	OG0000322	n0																																										FEF30_RS01695	FEF31_RS01040	
N29.HOG0000382	OG0000323	n0																																										FEF30_RS01825	FEF31_RS01170	
N29.HOG0000383	OG0000324	n0																																										FEF30_RS02645	FEF31_RS02010	
N29.HOG0000384	OG0000325	n0																																										FEF30_RS01010	FEF31_RS00355	
N29.HOG0000385	OG0000326	n0																																										FEF30_RS01105	FEF31_RS00450	
N29.HOG0000386	OG0000327	n0																																										FEF30_RS01110	FEF31_RS00455	
N29.HOG0000387	OG0000328	n0																																										FEF30_RS01195	FEF31_RS00540	
N29.HOG0000388	OG0000329	n0																																										FEF30_RS01215	FEF31_RS00560	
N29.HOG0000389	OG0000330	n0																																										FEF30_RS01415	FEF31_RS00760	
N29.HOG0000390	OG0000331	n0																																										FEF30_RS03350	FEF31_RS02710	
N29.HOG0000391	OG0000332	n0																																										FEF30_RS03460	FEF31_RS03680	
N29.HOG0000392	OG0000333	n0																																										FEF30_RS03470	FEF31_RS03690	
N29.HOG0000393	OG0000334	n0																																										FEF30_RS03565	FEF31_RS03790	
N29.HOG0000394	OG0000335	n0																																										FEF30_RS03575	FEF31_RS03800	
N29.HOG0000395	OG0000336	n0																																										FEF30_RS04140	FEF31_RS04620	
N29.HOG0000396	OG0000337	n0																																										FEF30_RS00285	FEF31_RS03240	
N29.HOG0000397	OG0000338	n0																																										FEF30_RS00325	FEF31_RS03280	
N29.HOG0000398	OG0000339	n0																																										FEF30_RS02710	FEF31_RS02070	
N29.HOG0000399	OG0000340	n0																																										FEF30_RS01625	FEF31_RS00970	
N29.HOG0000400	OG0000341	n0																																										FEF30_RS02665	FEF31_RS02030	
N29.HOG0000401	OG0000342	n0																																										FEF30_RS01040	FEF31_RS00385	
N29.HOG0000402	OG0000343	n0																																										FEF30_RS03480	FEF31_RS03700	
N29.HOG0000403	OG0000344	n0																																										FEF30_RS00885	FEF31_RS00235	
N29.HOG0000404	OG0000345	n0																																										FEF30_RS01330	FEF31_RS00675	
N29.HOG0000405	OG0000346	n0																																										FEF30_RS00125	FEF31_RS03080	
N29.HOG0000406	OG0000347	n0																																										FEF30_RS01720	FEF31_RS01065	
N29.HOG0000407	OG0000348	n0																																										FEF30_RS01115	FEF31_RS00460	
N29.HOG0000408	OG0000349	n0																																										FEF30_RS04150	FEF31_RS04630	
N29.HOG0000409	OG0000350	n0																																										FEF30_RS03135	FEF31_RS02500	
N29.HOG0000410	OG0000351	n0																																										FEF30_RS00805	FEF31_RS00155	
N29.HOG0000411	OG0000352	n0																																										FEF30_RS02315	FEF31_RS01680	
N29.HOG0000412	OG0000353	n0																																										FEF30_RS01690	FEF31_RS01035	
N29.HOG0000413	OG0000354	n0																																										FEF30_RS00950	FEF31_RS00295	
N29.HOG0000414	OG0000355	n0																																										FEF30_RS04310	FEF31_RS04470	
N29.HOG0000415	OG0000356	n0																																										FEF30_RS04315	FEF31_RS04475	
N29.HOG0000416	OG0000357	n0																																										FEF30_RS04390	FEF31_RS04685	
N29.HOG0000417	OG0000358	n0																																										FEF30_RS03445	FEF31_RS03665	
N29.HOG0000418	OG0000359	n0																																										FEF30_RS04215	FEF31_RS04380	
N29.HOG0000419	OG0000360	n0																																										FEF30_RS00590	FEF31_RS03545	
N29.HOG0000420	OG0000361	n0																																										FEF30_RS00620	FEF31_RS03575	
N29.HOG0000421	OG0000362	n0																																										FEF30_RS02920	FEF31_RS02285	
N29.HOG0000422	OG0000363	n0																																										FEF30_RS01760	FEF31_RS01105	
N29.HOG0000423	OG0000364	n26																																										FEF30_RS02275	FEF31_RS01635	
N29.HOG0000424	OG0000365	n0																																										FEF30_RS04335	FEF31_RS01785	
N29.HOG0000425	OG0000366	n0																																										FEF30_RS02440	FEF31_RS01805	
N29.HOG0000426	OG0000367	n0																																										FEF30_RS02450	FEF31_RS01815	
N29.HOG0000427	OG0000368	n0																																										FEF30_RS00390	FEF31_RS03345	
N29.HOG0000428	OG0000369	n0																																										FEF30_RS04170	FEF31_RS04650	
N29.HOG0000429	OG0000370	n0																																										FEF30_RS00350	FEF31_RS03305	
N29.HOG0000430	OG0000371	n0																																										FEF30_RS00345	FEF31_RS03300	
N29.HOG0000431	OG0000372	n0																																										FEF30_RS00340	FEF31_RS03295	
N29.HOG0000432	OG0000373	n0																																										FEF30_RS00315	FEF31_RS03270	
N29.HOG0000433	OG0000374	n0																																										FEF30_RS00305	FEF31_RS03260	
N29.HOG0000434	OG0000375	n0																																										FEF30_RS02600	FEF31_RS01965	
N29.HOG0000435	OG0000376	n0																																										FEF30_RS02750	FEF31_RS02110	
N29.HOG0000436	OG0000377	n0																																										FEF30_RS02740	FEF31_RS02100	
N29.HOG0000437	OG0000378	n0																																										FEF30_RS01605	FEF31_RS00950	
N29.HOG0000438	OG0000379	n0																																										FEF30_RS01685	FEF31_RS01030	
N29.HOG0000439	OG0000380	n0																																										FEF30_RS01710	FEF31_RS01055	
N29.HOG0000440	OG0000381	n0																																										FEF30_RS01750	FEF31_RS01095	
N29.HOG0000441	OG0000382	n0																																										FEF30_RS01780	FEF31_RS01125	
N29.HOG0000442	OG0000383	n0																																										FEF30_RS01820	FEF31_RS01165	
N29.HOG0000443	OG0000384	n0																																										FEF30_RS00825	FEF31_RS00175	
N29.HOG0000444	OG0000385	n0																																										FEF30_RS00830	FEF31_RS00180	
N29.HOG0000445	OG0000386	n0																																										FEF30_RS00850	FEF31_RS00200	
N29.HOG0000446	OG0000387	n0																																										FEF30_RS00875	FEF31_RS00225	
N29.HOG0000447	OG0000388	n0																																										FEF30_RS04205	FEF31_RS04370	
N29.HOG0000448	OG0000389	n0																																										FEF30_RS00930	FEF31_RS00275	
N29.HOG0000449	OG0000390	n0																																										FEF30_RS03280	FEF31_RS02640	
N29.HOG0000450	OG0000391	n0																																										FEF30_RS03270	FEF31_RS02630	
N29.HOG0000451	OG0000392	n0																																										FEF30_RS03245	FEF31_RS02605	
N29.HOG0000452	OG0000393	n0																																										FEF30_RS04380	FEF31_RS04550	
N29.HOG0000453	OG0000394	n0																																										FEF30_RS03110	FEF31_RS02475	
N29.HOG0000454	OG0000395	n0																																										FEF30_RS03105	FEF31_RS02470	
N29.HOG0000455	OG0000396	n0																																										FEF30_RS02800	FEF31_RS02160	
N29.HOG0000456	OG0000397	n0																																										FEF30_RS02300	FEF31_RS01665	
N29.HOG0000457	OG0000398	n0																																										FEF30_RS02305	FEF31_RS01670	
N29.HOG0000458	OG0000399	n0																																										FEF30_RS02350	FEF31_RS01715	
N29.HOG0000459	OG0000400	n0																																										FEF30_RS03405	FEF31_RS03625	
N29.HOG0000460	OG0000401	n0																																										FEF30_RS03465	FEF31_RS03685	
N29.HOG0000461	OG0000402	n0																																										FEF30_RS03475	FEF31_RS03695	
N29.HOG0000462	OG0000403	n0																																										FEF30_RS03485	FEF31_RS03705	
N29.HOG0000463	OG0000404	n0																																										FEF30_RS03510	FEF31_RS03730	
N29.HOG0000464	OG0000405	n0																																										FEF30_RS04480	FEF31_RS04800	
N29.HOG0000465	OG0000406	n0																																										FEF30_RS03580	FEF31_RS03805	
N29.HOG0000466	OG0000407	n0																																										FEF30_RS04400	FEF31_RS04695	
N29.HOG0000467	OG0000408	n0																																										FEF30_RS03590	FEF31_RS03815	
N29.HOG0000468	OG0000409	n0																																										FEF30_RS03595	FEF31_RS03820	
N29.HOG0000469	OG0000410	n0																																										FEF30_RS00030	FEF31_RS02985	
N29.HOG0000470	OG0000411	n0																																										FEF30_RS00020	FEF31_RS02975	
N29.HOG0000471	OG0000412	n0																																										FEF30_RS00015	FEF31_RS02970	
N29.HOG0000472	OG0000413	n0																																										FEF30_RS01835	FEF31_RS01180	
N29.HOG0000473	OG0000414	n0																																										FEF30_RS01845	FEF31_RS01190	
N29.HOG0000474	OG0000415	n0																																										FEF30_RS01850	FEF31_RS01195	
N29.HOG0000475	OG0000416	n0																																										FEF30_RS01860	FEF31_RS01205	
N29.HOG0000476	OG0000417	n0																																										FEF30_RS02660	FEF31_RS02025	
N29.HOG0000477	OG0000418	n0																																										FEF30_RS02655	FEF31_RS02020	
N29.HOG0000478	OG0000419	n0																																										FEF30_RS01020	FEF31_RS00365	
N29.HOG0000479	OG0000420	n0																																										FEF30_RS01055	FEF31_RS00400	
N29.HOG0000480	OG0000421	n0																																										FEF30_RS01090	FEF31_RS00435	
N29.HOG0000481	OG0000422	n0																																										FEF30_RS01100	FEF31_RS00445	
N29.HOG0000482	OG0000423	n0																																										FEF30_RS01155	FEF31_RS00500	
N29.HOG0000483	OG0000424	n0																																										FEF30_RS01160	FEF31_RS00505	
N29.HOG0000484	OG0000425	n0																																										FEF30_RS01170	FEF31_RS00515	
N29.HOG0000485	OG0000426	n0																																										FEF30_RS04220	FEF31_RS04385	
N29.HOG0000486	OG0000427	n0																																										FEF30_RS04225	FEF31_RS04390	
N29.HOG0000487	OG0000428	n0																																										FEF30_RS01225	FEF31_RS00570	
N29.HOG0000488	OG0000429	n0																																										FEF30_RS01320	FEF31_RS00665	
N29.HOG0000489	OG0000430	n0																																										FEF30_RS01365	FEF31_RS00710	
N29.HOG0000490	OG0000431	n0																																										FEF30_RS01375	FEF31_RS00720	
N29.HOG0000491	OG0000432	n0																																										FEF30_RS01410	FEF31_RS00755	
N29.HOG0000492	OG0000433	n0																																										FEF30_RS01425	FEF31_RS00770	
N29.HOG0000493	OG0000434	n0																																										FEF30_RS01430	FEF31_RS00775	
N29.HOG0000494	OG0000435	n0																																										FEF30_RS01445	FEF31_RS00790	
N29.HOG0000495	OG0000436	n0																																										FEF30_RS01470	FEF31_RS00815	
N29.HOG0000496	OG0000437	n0																																										FEF30_RS01480	FEF31_RS00825	
N29.HOG0000497	OG0000438	n0																																										FEF30_RS01485	FEF31_RS00830	
N29.HOG0000498	OG0000439	n0																																										FEF30_RS04235	FEF31_RS04400	
N29.HOG0000499	OG0000440	n0																																										FEF30_RS03330	FEF31_RS02690	
N29.HOG0000500	OG0000441	n0																																										FEF30_RS03370	FEF31_RS02725	
N29.HOG0000501	OG0000442	n0																																										FEF30_RS00460	FEF31_RS03415	
N29.HOG0000502	OG0000443	n0																																										FEF30_RS00505	FEF31_RS03460	
N29.HOG0000503	OG0000444	n0																																										FEF30_RS00520	FEF31_RS03475	
N29.HOG0000504	OG0000445	n0																																										FEF30_RS00545	FEF31_RS03500	
N29.HOG0000505	OG0000446	n0																																										FEF30_RS00570	FEF31_RS03525	
N29.HOG0000506	OG0000447	n0																																										FEF30_RS00575	FEF31_RS03530	
N29.HOG0000507	OG0000448	n0																																										FEF30_RS00605	FEF31_RS03560	
N29.HOG0000508	OG0000449	n0																																										FEF30_RS00630	FEF31_RS03585	
N29.HOG0000509	OG0000450	n0																																										FEF30_RS00640	FEF31_RS03595	
N29.HOG0000510	OG0000451	n0																																										FEF30_RS00680	FEF31_RS00030	
N29.HOG0000511	OG0000452	n0																																										FEF30_RS00705	FEF31_RS00055	
N29.HOG0000512	OG0000453	n0																																										FEF30_RS00740	FEF31_RS00090	
N29.HOG0000513	OG0000455	n0																																										FEF30_RS00230	FEF31_RS03185	
N29.HOG0000514	OG0000456	n0																																										FEF30_RS00110	FEF31_RS03065	
N29.HOG0000515	OG0000457	n0																																										FEF30_RS00085	FEF31_RS03040	
N29.HOG0000516	OG0000458	n0																																										FEF30_RS02890	FEF31_RS02255	
N29.HOG0000517	OG0000459	n0																																										FEF30_RS02915	FEF31_RS02280	
N29.HOG0000518	OG0000460	n0																																										FEF30_RS02925	FEF31_RS02290	
N29.HOG0000519	OG0000461	n0																																										FEF30_RS02970	FEF31_RS02335	
N29.HOG0000520	OG0000462	n0																																										FEF30_RS02965	FEF31_RS02330	
N29.HOG0000521	OG0000463	n0																																										FEF30_RS02960	FEF31_RS02325	
N29.HOG0000522	OG0000464	n0																																										FEF30_RS02955	FEF31_RS02320	
N29.HOG0000523	OG0000465	n0																																										FEF30_RS02950	FEF31_RS02315	
N29.HOG0000524	OG0000466	n0																																										FEF30_RS00710	FEF31_RS00060	
N29.HOG0000525	OG0000467	n0																																										FEF30_RS04360	FEF31_RS04530	
N29.HOG0000526	OG0000468	n0																																										FEF30_RS02345	FEF31_RS01710	
N29.HOG0000527	OG0000469	n0																																										FEF30_RS02405	FEF31_RS01770	
N29.HOG0000528	OG0000470	n0																																										FEF30_RS01150	FEF31_RS00495	
N29.HOG0000529	OG0000471	n0																																										FEF30_RS01230	FEF31_RS00575	
N29.HOG0000530	OG0000472	n0																																										FEF30_RS00040	FEF31_RS02995	
N29.HOG0000531	OG0000473	n0																																										FEF30_RS00215	FEF31_RS03170	
N29.HOG0000532	OG0000474	n0																																										FEF30_RS00220	FEF31_RS03175	
N29.HOG0000533	OG0000475	n0																																										FEF30_RS00225	FEF31_RS03180	
N29.HOG0000534	OG0000476	n0																																										FEF30_RS01870	FEF31_RS01215	
N29.HOG0000535	OG0000477	n0																																										FEF30_RS02995	FEF31_RS02360	
N29.HOG0000536	OG0000478	n0																																										FEF30_RS00160	FEF31_RS03115	
N29.HOG0000537	OG0000479	n0																																										FEF30_RS01640	FEF31_RS00985	
N29.HOG0000538	OG0000480	n0																																										FEF30_RS02410	FEF31_RS01775	
N29.HOG0000539	OG0000481	n0																																										FEF30_RS01125	FEF31_RS00470	
N29.HOG0000540	OG0000482	n0																																										FEF30_RS01520	FEF31_RS00865	
N29.HOG0000541	OG0000483	n0																																										FEF30_RS02455	FEF31_RS01820	
N29.HOG0000542	OG0000484	n0																																										FEF30_RS04190	FEF31_RS04675	
N29.HOG0000543	OG0000485	n0																																										FEF30_RS01475	FEF31_RS00820	
N29.HOG0000544	OG0000486	n0																																										FEF30_RS02680	FEF31_RS02045	
N29.HOG0000545	OG0000487	n0																																										FEF30_RS04325	FEF31_RS04485	
N29.HOG0000546	OG0000488	n0																																										FEF30_RS02425	FEF31_RS01790	
N29.HOG0000547	OG0000489	n0																																										FEF30_RS00380	FEF31_RS03335	
N29.HOG0000548	OG0000490	n0																																										FEF30_RS00320	FEF31_RS03275	
N29.HOG0000549	OG0000491	n0																																										FEF30_RS01660	FEF31_RS01005	
N29.HOG0000550	OG0000492	n0																																										FEF30_RS01740	FEF31_RS01085	
N29.HOG0000551	OG0000493	n0																																										FEF30_RS00890	FEF31_RS00240	
N29.HOG0000552	OG0000494	n0																																										FEF30_RS00955	FEF31_RS00300	
N29.HOG0000553	OG0000495	n0																																										FEF30_RS03215	FEF31_RS02575	
N29.HOG0000554	OG0000496	n0																																										FEF30_RS03205	FEF31_RS02565	
N29.HOG0000555	OG0000497	n0																																										FEF30_RS03200	FEF31_RS02560	
N29.HOG0000556	OG0000498	n0																																										FEF30_RS03115	FEF31_RS02480	
N29.HOG0000557	OG0000499	n0																																										FEF30_RS03080	FEF31_RS02445	
N29.HOG0000558	OG0000500	n0																																										FEF30_RS02310	FEF31_RS01675	
N29.HOG0000559	OG0000502	n0																																										FEF30_RS01510	FEF31_RS00855	
N29.HOG0000560	OG0000503	n0																																										FEF30_RS01070	FEF31_RS00415	
N29.HOG0000561	OG0000504	n0																																										FEF30_RS01205	FEF31_RS00550	
N29.HOG0000562	OG0000505	n0																																										FEF30_RS01240	FEF31_RS00585	
N29.HOG0000563	OG0000506	n0																																										FEF30_RS01250	FEF31_RS00595	
N29.HOG0000564	OG0000507	n0																																										FEF30_RS01285	FEF31_RS00630	
N29.HOG0000565	OG0000508	n0																																										FEF30_RS00565	FEF31_RS03520	
N29.HOG0000566	OG0000509	n0																																										FEF30_RS00600	FEF31_RS03555	
N29.HOG0000567	OG0000510	n0																																										FEF30_RS00610	FEF31_RS03565	
N29.HOG0000568	OG0000511	n0																																										FEF30_RS00745	FEF31_RS00095	
N29.HOG0000569	OG0000512	n0																																										FEF30_RS02930	FEF31_RS02295	
N29.HOG0000570	OG0000513	n0																																										FEF30_RS00145	FEF31_RS03100	
N29.HOG0000571	OG0000514	n0																																										FEF30_RS03240	FEF31_RS02600	
N29.HOG0000572	OG0000515	n18																																										FEF30_RS01895	FEF31_RS01240	
N29.HOG0000573	OG0000515	n19																																										FEF30_RS01890	FEF31_RS01235	
N29.HOG0000574	OG0000515	n20																																										FEF30_RS01885	FEF31_RS01230	
N29.HOG0000575	OG0000516	n0																																										FEF30_RS04330	FEF31_RS04490	
N29.HOG0000576	OG0000517	n0																																										FEF30_RS00395	FEF31_RS03350	
N29.HOG0000577	OG0000518	n0																																										FEF30_RS03455	FEF31_RS03675	
N29.HOG0000578	OG0000519	n0																																										FEF30_RS01095	FEF31_RS00440	
N29.HOG0000579	OG0000520	n0																																										FEF30_RS01220	FEF31_RS00565	
N29.HOG0000580	OG0000521	n0																																										FEF30_RS00580	FEF31_RS03535	
N29.HOG0000581	OG0000522	n0																																										FEF30_RS00615	FEF31_RS03570	
N29.HOG0000582	OG0000523	n0																																										FEF30_RS00080	FEF31_RS03035	
N29.HOG0000583	OG0000524	n0																																										FEF30_RS03045	FEF31_RS02410	
N29.HOG0000584	OG0000525	n0																																										FEF30_RS04105	FEF31_RS04585	
N29.HOG0000585	OG0000526	n35																																										FEF30_RS02235	FEF31_RS01585	
N29.HOG0000586	OG0000527	n5																																										FEF30_RS02175	FEF31_RS01525	
N29.HOG0000587	OG0000528	n0																																										FEF30_RS02395	FEF31_RS01760	
N29.HOG0000588	OG0000529	n0																																										FEF30_RS02615	FEF31_RS01980	
N29.HOG0000589	OG0000530	n0																																										FEF30_RS02720	FEF31_RS02080	
N29.HOG0000590	OG0000531	n0																																										FEF30_RS01715	FEF31_RS01060	
N29.HOG0000591	OG0000532	n0																																										FEF30_RS01945	FEF31_RS01290	
N29.HOG0000592	OG0000533	n0																																										FEF30_RS00915	FEF31_RS00260	
N29.HOG0000593	OG0000534	n0																																										FEF30_RS00695	FEF31_RS00045	
N29.HOG0000594	OG0000535	n0																																										FEF30_RS04175	FEF31_RS04655	
N29.HOG0000595	OG0000536	n0																																										FEF30_RS00260	FEF31_RS03215	
N29.HOG0000596	OG0000537	n0																																										FEF30_RS01035	FEF31_RS00380	
N29.HOG0000597	OG0000538	n0																																										FEF30_RS01435	FEF31_RS00780	
N29.HOG0000598	OG0000539	n0																																										FEF30_RS00530	FEF31_RS03485	
N29.HOG0000599	OG0000540	n0																																										FEF30_RS03015	FEF31_RS02380	
N29.HOG0000600	OG0000541	n0																																										FEF30_RS03095	FEF31_RS02460	
N29.HOG0000601	OG0000542	n0																																										FEF30_RS00665	FEF31_RS00015	
N29.HOG0000602	OG0000544	n7																																										FEF30_RS04245	FEF31_RS04410	
N29.HOG0000603	OG0000545	n19																																										FEF30_RS02225	FEF31_RS01575	
N29.HOG0000604	OG0000545	n27																																											FEF31_RS01570	
N29.HOG0000605	OG0000546	n0																																										FEF30_RS03165	FEF31_RS02530	
N29.HOG0000606	OG0000547	n0																																										FEF30_RS03290	FEF31_RS02650	
N29.HOG0000607	OG0000548	n0																																										FEF30_RS01910	FEF31_RS01255	
N29.HOG0000608	OG0000549	n0																																										FEF30_RS04100	FEF31_RS04580	
N29.HOG0000609	OG0000550	n0																																										FEF30_RS00180	FEF31_RS03135	
N29.HOG0000610	OG0000551	n0																																										FEF30_RS03360		
N29.HOG0000611	OG0000552	n7																																										FEF30_RS03490	FEF31_RS03710	
N29.HOG0000612	OG0000553	n0																																										FEF30_RS04365	FEF31_RS04535	
N29.HOG0000613	OG0000554	n0																																										FEF30_RS02765	FEF31_RS02125	
N29.HOG0000614	OG0000555	n0																																										FEF30_RS03295	FEF31_RS02655	
N29.HOG0000615	OG0000556	n17																																										FEF30_RS04300	FEF31_RS04460	
N29.HOG0000616	OG0000557	n0																																										FEF30_RS01575	FEF31_RS00920	
N29.HOG0000617	OG0000558	n0																																										FEF30_RS01545	FEF31_RS00890	
N29.HOG0000618	OG0000559	n0																																										FEF30_RS02015	FEF31_RS01360	
N29.HOG0000619	OG0000560	n0																																										FEF30_RS02215	FEF31_RS01560	
N29.HOG0000620	OG0000561	n0																																										FEF30_RS01420	FEF31_RS00765	
N29.HOG0000621	OG0000562	n0																																										FEF30_RS02220	FEF31_RS01565	
N29.HOG0000622	OG0000563	n0																																										FEF30_RS02205	FEF31_RS01550	
N29.HOG0000623	OG0000564	n0																																										FEF30_RS01600	FEF31_RS00945	
N29.HOG0000624	OG0000565	n0																																										FEF30_RS02260	FEF31_RS01620	
N29.HOG0000625	OG0000566	n0																																										FEF30_RS02245	FEF31_RS01605	
N29.HOG0000626	OG0000567	n0																																										FEF30_RS02230	FEF31_RS01580	
N29.HOG0000627	OG0000568	n0																																										FEF30_RS00995	FEF31_RS00340	
N29.HOG0000628	OG0000569	n0																																										FEF30_RS01550	FEF31_RS00895	
N29.HOG0000629	OG0000570	n0																																										FEF30_RS04240	FEF31_RS04405	
N29.HOG0000630	OG0000571	n0																																										FEF30_RS01560	FEF31_RS00905	
