HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_genes	MFC_MF11_genes	MFC_MF18_genes	MFC_MF22_genes	MFC_MF29_genes	MFC_MF30_genes	MFC_MF33_genes	MFC_Ms42_genes	MHP_111A_genes	MHP_112B_genes	MHP_116_genes	MHP_11_genes	MHP_1257_genes	MHP_131B_genes	MHP_133A_genes	MHP_153B_genes	MHP_154B_genes	MHP_168L_genes	MHP_168_genes	MHP_232_genes	MHP_4284_genes	MHP_7422_genes	MHP_7448_genes	MHP_98_genes	MHP_ES2L_genes	MHP_ES2_genes	MHP_F72C_genes	MHP_J_genes	MHP_KM014_genes	MHP_LH_genes	MHP_MHP650_genes	MHP_MHP653_genes	MHP_MHP679_genes	MHP_MHP682_genes	MHP_MHP691_genes	MHP_MHP694_genes	MHP_MHP696_genes	MHP_MHP699_genes	MHP_MHP709_genes	MHP_NCTC10127_genes	MHP_TB1_genes	MHP_UFV01_genes	MHP_UFV02_genes	MHP_Ue273_genes
N40.HOG0000272	OG0000254	n0		DR093_RS00255	DR082_RS00255	DR094_RS00895																																								
N40.HOG0000273	OG0000255	n0		DR093_RS00260	DR082_RS00260	DR094_RS00890																																								
N40.HOG0000274	OG0000256	n0		DR093_RS00265	DR082_RS00265	DR094_RS00885																																								
N40.HOG0000275	OG0000257	n0		DR093_RS00290	DR082_RS00290	DR094_RS00860																																								
N40.HOG0000276	OG0000258	n0		DR093_RS00300	DR082_RS00300	DR094_RS00850																																								
N40.HOG0000277	OG0000259	n0		DR093_RS00330	DR082_RS00330	DR094_RS00820																																								
N40.HOG0000278	OG0000260	n0		DR093_RS00340	DR082_RS00340	DR094_RS00810																																								
N40.HOG0000279	OG0000261	n0		DR093_RS03790	DR082_RS03670	DR094_RS03570																																								
N40.HOG0000280	OG0000262	n0		DR093_RS00365	DR082_RS00365	DR094_RS00785																																								
N40.HOG0000281	OG0000263	n0		DR093_RS00380	DR082_RS00380	DR094_RS00770																																								
N40.HOG0000282	OG0000264	n0		DR093_RS00395	DR082_RS00395	DR094_RS00755																																								
N40.HOG0000283	OG0000265	n0		DR093_RS00405	DR082_RS00405	DR094_RS00745																																								
N40.HOG0000284	OG0000266	n0		DR093_RS00420	DR082_RS00420	DR094_RS00730																																								
N40.HOG0000285	OG0000267	n0		DR093_RS00435	DR082_RS00435	DR094_RS00715																																								
N40.HOG0000286	OG0000268	n0		DR093_RS00440	DR082_RS00440	DR094_RS00710																																								
N40.HOG0000287	OG0000269	n0		DR093_RS00455	DR082_RS00455	DR094_RS00695																																								
N40.HOG0000288	OG0000270	n0		DR093_RS03855	DR082_RS03820	DR094_RS03620																																								
N40.HOG0000289	OG0000271	n0		DR093_RS01280	DR082_RS02340	DR094_RS01250																																								
N40.HOG0000290	OG0000272	n0		DR093_RS01285	DR082_RS02335	DR094_RS01255																																								
N40.HOG0000291	OG0000273	n0		DR093_RS01290	DR082_RS02330	DR094_RS01260																																								
N40.HOG0000292	OG0000274	n0		DR093_RS01310	DR082_RS02460	DR094_RS01280																																								
N40.HOG0000293	OG0000275	n0		DR093_RS03860	DR082_RS03850	DR094_RS03625																																								
N40.HOG0000294	OG0000276	n0		DR093_RS01320	DR082_RS02470	DR094_RS01290																																								
N40.HOG0000295	OG0000277	n0		DR093_RS03865	DR082_RS03855	DR094_RS03630																																								
N40.HOG0000296	OG0000278	n0		DR093_RS01335	DR082_RS02485	DR094_RS01305																																								
N40.HOG0000297	OG0000279	n0		DR093_RS01345	DR082_RS02495	DR094_RS01315																																								
N40.HOG0000298	OG0000280	n0		DR093_RS01350	DR082_RS02500	DR094_RS01320																																								
N40.HOG0000299	OG0000281	n0		DR093_RS01355	DR082_RS02505	DR094_RS01325																																								
N40.HOG0000300	OG0000282	n0		DR093_RS01380	DR082_RS02530	DR094_RS01350																																								
N40.HOG0000301	OG0000283	n0		DR093_RS01385	DR082_RS02535	DR094_RS01355																																								
N40.HOG0000302	OG0000284	n0		DR093_RS01390	DR082_RS02540	DR094_RS01360																																								
N40.HOG0000303	OG0000285	n0		DR093_RS03880	DR082_RS03870	DR094_RS03645																																								
N40.HOG0000304	OG0000286	n0		DR093_RS01105	DR082_RS01100	DR094_RS00065																																								
N40.HOG0000305	OG0000287	n0		DR093_RS01080	DR082_RS01075	DR094_RS00090																																								
N40.HOG0000306	OG0000288	n0		DR093_RS01070	DR082_RS01065	DR094_RS00100																																								
N40.HOG0000307	OG0000289	n0		DR093_RS01065	DR082_RS01060	DR094_RS00105																																								
N40.HOG0000308	OG0000290	n0		DR093_RS03410	DR082_RS03275	DR094_RS00215																																								
N40.HOG0000309	OG0000291	n0		DR093_RS00965	DR082_RS00960	DR094_RS03090																																								
N40.HOG0000310	OG0000292	n0		DR093_RS00970	DR082_RS00965	DR094_RS00200																																								
N40.HOG0000311	OG0000293	n0		DR093_RS00975	DR082_RS00970	DR094_RS00195																																								
N40.HOG0000312	OG0000294	n0		DR093_RS00985	DR082_RS00980	DR094_RS00185																																								
N40.HOG0000313	OG0000295	n0		DR093_RS00990	DR082_RS00985	DR094_RS00180																																								
N40.HOG0000314	OG0000296	n0		DR093_RS01030	DR082_RS01025	DR094_RS00140																																								
N40.HOG0000315	OG0000297	n0		DR093_RS01035	DR082_RS01030	DR094_RS00135																																								
N40.HOG0000316	OG0000298	n0		DR093_RS00195	DR082_RS00195	DR094_RS00955																																								
N40.HOG0000317	OG0000299	n0		DR093_RS00215	DR082_RS00215	DR094_RS00935																																								
N40.HOG0000318	OG0000300	n0		DR093_RS00390	DR082_RS00390	DR094_RS00760																																								
N40.HOG0000319	OG0000301	n0		DR093_RS00425	DR082_RS00425	DR094_RS00725																																								
N40.HOG0000320	OG0000302	n0		DR093_RS00430	DR082_RS00430	DR094_RS00720																																								
N40.HOG0000321	OG0000303	n0		DR093_RS00565	DR082_RS00565	DR094_RS00585																																								
N40.HOG0000322	OG0000304	n0		DR093_RS00600	DR082_RS00600	DR094_RS00550																																								
N40.HOG0000323	OG0000305	n0		DR093_RS00730	DR082_RS00730	DR094_RS00420																																								
N40.HOG0000324	OG0000306	n0		DR093_RS00815	DR082_RS00810	DR094_RS00340																																								
N40.HOG0000325	OG0000307	n0		DR093_RS00860	DR082_RS00855	DR094_RS00300																																								
N40.HOG0000326	OG0000308	n0		DR093_RS00945	DR082_RS00940	DR094_RS00225																																								
N40.HOG0000327	OG0000309	n0		DR093_RS01000	DR082_RS00995	DR094_RS00170																																								
N40.HOG0000328	OG0000310	n0		DR093_RS01075	DR082_RS01070	DR094_RS00095																																								
N40.HOG0000329	OG0000311	n0		DR093_RS01125	DR082_RS01120	DR094_RS00045																																								
N40.HOG0000330	OG0000312	n0		DR093_RS01145	DR082_RS01140	DR094_RS00025																																								
N40.HOG0000331	OG0000313	n0		DR093_RS02690	DR082_RS01190	DR094_RS02585																																								
N40.HOG0000332	OG0000314	n0		DR093_RS02975	DR082_RS02635	DR094_RS02905																																								
N40.HOG0000333	OG0000315	n0		DR093_RS02900	DR082_RS02665	DR094_RS02935																																								
N40.HOG0000334	OG0000316	n0		DR093_RS02910	DR082_RS02675	DR094_RS02945																																								
N40.HOG0000335	OG0000317	n0		DR093_RS02750	DR082_RS02740	DR094_RS02685																																								
N40.HOG0000336	OG0000318	n0		DR093_RS04040	DR082_RS03940	DR094_RS03800																																								
N40.HOG0000337	OG0000319	n0		DR093_RS01870	DR082_RS01885	DR094_RS02055																																								
N40.HOG0000338	OG0000320	n0		DR093_RS01935	DR082_RS01950	DR094_RS02120																																								
N40.HOG0000339	OG0000321	n0		DR093_RS02000	DR082_RS02015	DR094_RS02185																																								
N40.HOG0000340	OG0000322	n0		DR093_RS02045	DR082_RS02060	DR094_RS02230																																								
N40.HOG0000341	OG0000323	n0		DR093_RS02175	DR082_RS02765	DR094_RS02805																																								
N40.HOG0000342	OG0000324	n0		DR093_RS02550	DR082_RS02160	DR094_RS02470																																								
N40.HOG0000343	OG0000325	n0		DR093_RS02510	DR082_RS02200	DR094_RS02430																																								
N40.HOG0000344	OG0000326	n0		DR093_RS02415	DR082_RS02295	DR094_RS02335																																								
N40.HOG0000345	OG0000327	n0		DR093_RS02410	DR082_RS02300	DR094_RS02330																																								
N40.HOG0000346	OG0000328	n0		DR093_RS01500	DR082_RS01275	DR094_RS01470																																								
N40.HOG0000347	OG0000329	n0		DR093_RS01520	DR082_RS01295	DR094_RS01490																																								
N40.HOG0000348	OG0000330	n0		DR093_RS01705	DR082_RS01480	DR094_RS01675																																								
N40.HOG0000349	OG0000331	n0		DR093_RS01820	DR082_RS01600	DR094_RS01795																																								
N40.HOG0000350	OG0000332	n0		DR093_RS02250	DR082_RS01720	DR094_RS01895																																								
N40.HOG0000351	OG0000333	n0		DR093_RS02260	DR082_RS01730	DR094_RS01905																																								
N40.HOG0000352	OG0000334	n0		DR093_RS02325	DR082_RS01795	DR094_RS01970																																								
N40.HOG0000353	OG0000335	n0		DR093_RS03970	DR082_RS03765	DR094_RS03715																																								
N40.HOG0000354	OG0000336	n0		DR093_RS03875	DR082_RS03865	DR094_RS03640																																								
N40.HOG0000355	OG0000337	n0		DR093_RS00015	DR082_RS00015	DR094_RS01135																																								
N40.HOG0000356	OG0000338	n0		DR093_RS00055	DR082_RS00055	DR094_RS01095																																								
N40.HOG0000357	OG0000339	n0		DR093_RS01955	DR082_RS01970	DR094_RS02140																																								
N40.HOG0000358	OG0000340	n0		DR093_RS01980	DR082_RS01995	DR094_RS02165																																								
N40.HOG0000359	OG0000341	n0		DR093_RS02570	DR082_RS02140	DR094_RS02490																																								
N40.HOG0000360	OG0000342	n0		DR093_RS02480	DR082_RS02230	DR094_RS02400																																								
N40.HOG0000361	OG0000343	n0		DR093_RS02270	DR082_RS01740	DR094_RS01915																																								
N40.HOG0000362	OG0000344	n0		DR093_RS00580	DR082_RS00580	DR094_RS00570																																								
N40.HOG0000363	OG0000345	n0		DR093_RS01635	DR082_RS01410	DR094_RS01605																																								
N40.HOG0000364	OG0000346	n0		DR093_RS03870	DR082_RS03860	DR094_RS03635																																								
N40.HOG0000365	OG0000347	n0		DR093_RS02070	DR082_RS02875	DR094_RS02255																																								
N40.HOG0000366	OG0000348	n0		DR093_RS03985	DR082_RS03815	DR094_RS03740																																								
N40.HOG0000367	OG0000349	n0		DR093_RS01300	DR082_RS02450	DR094_RS01270																																								
N40.HOG0000368	OG0000350	n0		DR093_RS00820	DR082_RS00815	DR094_RS00335																																								
N40.HOG0000369	OG0000351	n0		DR093_RS00515	DR082_RS00515	DR094_RS00635																																								
N40.HOG0000370	OG0000352	n0		DR093_RS02990	DR082_RS02615	DR094_RS02885																																								
N40.HOG0000371	OG0000353	n0		DR093_RS02040	DR082_RS02055	DR094_RS02225																																								
N40.HOG0000372	OG0000354	n0		DR093_RS00630	DR082_RS00630	DR094_RS00520																																								
N40.HOG0000373	OG0000355	n0		DR093_RS04005	DR082_RS03715	DR094_RS03775																																								
N40.HOG0000374	OG0000356	n0		DR093_RS04035	DR082_RS03900	DR094_RS03825																																								
N40.HOG0000375	OG0000357	n0		DR093_RS03955	DR082_RS03750	DR094_RS03700																																								
N40.HOG0000376	OG0000358	n0		DR093_RS02235	DR082_RS01705	DR094_RS01880																																								
N40.HOG0000377	OG0000359	n0		DR093_RS03990	DR082_RS03810	DR094_RS03745																																								
N40.HOG0000378	OG0000360	n0		DR093_RS00295	DR082_RS00295	DR094_RS00855																																								
N40.HOG0000379	OG0000361	n0		DR093_RS00325	DR082_RS00325	DR094_RS00825																																								
N40.HOG0000380	OG0000362	n0		DR093_RS01055	DR082_RS01050	DR094_RS00115																																								
N40.HOG0000381	OG0000363	n0		DR093_RS02110	DR082_RS03985	DR094_RS02300																																								
N40.HOG0000382	OG0000365	n0		DR093_RS04055	DR082_RS03955	DR094_RS03785																																								
N40.HOG0000383	OG0000366	n0		DR093_RS02780	DR082_RS02710	DR094_RS02655																																								
N40.HOG0000384	OG0000367	n0		DR093_RS02770	DR082_RS02720	DR094_RS02665																																								
N40.HOG0000385	OG0000368	n0		DR093_RS00120	DR082_RS00120	DR094_RS01030																																								
N40.HOG0000386	OG0000369	n0			DR082_RS03655	DR094_RS03585																																								
N40.HOG0000387	OG0000370	n0		DR093_RS04150	DR082_RS00080	DR094_RS01070																																								
N40.HOG0000388	OG0000371	n0		DR093_RS00075	DR082_RS00075	DR094_RS01075																																								
N40.HOG0000389	OG0000372	n0		DR093_RS00070	DR082_RS00070	DR094_RS01080																																								
N40.HOG0000390	OG0000373	n0		DR093_RS00045	DR082_RS00045	DR094_RS01105																																								
N40.HOG0000391	OG0000374	n0		DR093_RS00035	DR082_RS00035	DR094_RS01115																																								
N40.HOG0000392	OG0000375	n0		DR093_RS01865	DR082_RS01880	DR094_RS02050																																								
N40.HOG0000393	OG0000376	n0		DR093_RS01920	DR082_RS01935	DR094_RS02105																																								
N40.HOG0000394	OG0000377	n0		DR093_RS01930	DR082_RS01945	DR094_RS02115																																								
N40.HOG0000395	OG0000378	n0		DR093_RS01965	DR082_RS01980	DR094_RS02150																																								
N40.HOG0000396	OG0000379	n0		DR093_RS02035	DR082_RS02050	DR094_RS02220																																								
N40.HOG0000397	OG0000380	n0		DR093_RS02060		DR094_RS02245																																								
N40.HOG0000398	OG0000381	n0		DR093_RS02100	DR082_RS02845	DR094_RS02285																																								
N40.HOG0000399	OG0000382	n0		DR093_RS02130	DR082_RS02810	DR094_RS02760																																								
N40.HOG0000400	OG0000383	n0		DR093_RS02170	DR082_RS02770	DR094_RS02800																																								
N40.HOG0000401	OG0000384	n0		DR093_RS00520	DR082_RS00520	DR094_RS00630																																								
N40.HOG0000402	OG0000385	n0		DR093_RS00525	DR082_RS00525	DR094_RS00625																																								
N40.HOG0000403	OG0000386	n0		DR093_RS00545	DR082_RS00545	DR094_RS00605																																								
N40.HOG0000404	OG0000387	n0		DR093_RS00570	DR082_RS00570	DR094_RS00580																																								
N40.HOG0000405	OG0000388	n0		DR093_RS03800	DR082_RS03680	DR094_RS03560																																								
N40.HOG0000406	OG0000389	n0		DR093_RS00610	DR082_RS00610	DR094_RS00540																																								
N40.HOG0000407	OG0000390	n0		DR093_RS00710	DR082_RS00710	DR094_RS00440																																								
N40.HOG0000408	OG0000391	n0		DR093_RS00720	DR082_RS00720	DR094_RS00430																																								
N40.HOG0000409	OG0000392	n0		DR093_RS00745	DR082_RS00745	DR094_RS00405																																								
N40.HOG0000410	OG0000393	n0		DR093_RS00800	DR082_RS00800	DR094_RS00350																																								
N40.HOG0000411	OG0000394	n0		DR093_RS00875	DR082_RS00870	DR094_RS00285																																								
N40.HOG0000412	OG0000395	n0		DR093_RS00880	DR082_RS00875	DR094_RS00280																																								
N40.HOG0000413	OG0000396	n0		DR093_RS02700	DR082_RS01180	DR094_RS02575																																								
N40.HOG0000414	OG0000397	n0		DR093_RS02655	DR082_RS02600	DR094_RS02620																																								
N40.HOG0000415	OG0000398	n0		DR093_RS02650	DR082_RS02605	DR094_RS02625																																								
N40.HOG0000416	OG0000399	n0		DR093_RS02885	DR082_RS02650	DR094_RS02920																																								
N40.HOG0000417	OG0000400	n0		DR093_RS02195	DR082_RS01665	DR094_RS01840																																								
N40.HOG0000418	OG0000401	n0		DR093_RS02255	DR082_RS01725	DR094_RS01900																																								
N40.HOG0000419	OG0000402	n0		DR093_RS02265	DR082_RS01735	DR094_RS01910																																								
N40.HOG0000420	OG0000403	n0		DR093_RS02275	DR082_RS01745	DR094_RS01920																																								
N40.HOG0000421	OG0000404	n0		DR093_RS03960	DR082_RS03755	DR094_RS03705																																								
N40.HOG0000422	OG0000405	n0		DR093_RS02310	DR082_RS01780	DR094_RS01955																																								
N40.HOG0000423	OG0000406	n0		DR093_RS02340	DR082_RS01810	DR094_RS01985																																								
N40.HOG0000424	OG0000407	n0		DR093_RS03975	DR082_RS03770	DR094_RS03720																																								
N40.HOG0000425	OG0000408	n0		DR093_RS02350	DR082_RS01820	DR094_RS01995																																								
N40.HOG0000426	OG0000409	n0		DR093_RS02355	DR082_RS01825	DR094_RS02000																																								
N40.HOG0000427	OG0000410	n0		DR093_RS02860	DR082_RS02945	DR094_RS02860																																								
N40.HOG0000428	OG0000411	n0		DR093_RS02870	DR082_RS02935	DR094_RS02870																																								
N40.HOG0000429	OG0000412	n0		DR093_RS02875	DR082_RS02930	DR094_RS02875																																								
N40.HOG0000430	OG0000413	n0		DR093_RS04170	DR082_RS02090	DR094_RS02540																																								
N40.HOG0000431	OG0000414	n0		DR093_RS02610	DR082_RS02100	DR094_RS02530																																								
N40.HOG0000432	OG0000415	n0		DR093_RS02605	DR082_RS02105	DR094_RS02525																																								
N40.HOG0000433	OG0000416	n0		DR093_RS02595	DR082_RS02115	DR094_RS02515																																								
N40.HOG0000434	OG0000417	n0		DR093_RS02565	DR082_RS02145	DR094_RS02485																																								
N40.HOG0000435	OG0000418	n0		DR093_RS02560	DR082_RS02150	DR094_RS02480																																								
N40.HOG0000436	OG0000419	n0		DR093_RS02500	DR082_RS02210	DR094_RS02420																																								
N40.HOG0000437	OG0000420	n0		DR093_RS02465	DR082_RS02245	DR094_RS02385																																								
N40.HOG0000438	OG0000421	n0		DR093_RS02430	DR082_RS02280	DR094_RS02350																																								
N40.HOG0000439	OG0000422	n0		DR093_RS02420	DR082_RS02290	DR094_RS02340																																								
N40.HOG0000440	OG0000423	n0		DR093_RS01460	DR082_RS01235	DR094_RS01430																																								
N40.HOG0000441	OG0000424	n0		DR093_RS01465	DR082_RS01240	DR094_RS01435																																								
N40.HOG0000442	OG0000425	n0		DR093_RS01475	DR082_RS01250	DR094_RS01445																																								
N40.HOG0000443	OG0000426	n0		DR093_RS03905	DR082_RS03720	DR094_RS03675																																								
N40.HOG0000444	OG0000427	n0		DR093_RS03910	DR082_RS03725	DR094_RS03680																																								
N40.HOG0000445	OG0000428	n0		DR093_RS01530	DR082_RS01305	DR094_RS01500																																								
N40.HOG0000446	OG0000429	n0		DR093_RS01625	DR082_RS01400	DR094_RS01595																																								
N40.HOG0000447	OG0000430	n0		DR093_RS01670	DR082_RS01445	DR094_RS01640																																								
N40.HOG0000448	OG0000431	n0		DR093_RS01680	DR082_RS01455	DR094_RS01650																																								
N40.HOG0000449	OG0000432	n0		DR093_RS01700	DR082_RS01475	DR094_RS01670																																								
N40.HOG0000450	OG0000433	n0		DR093_RS01710	DR082_RS01485	DR094_RS01680																																								
N40.HOG0000451	OG0000434	n0		DR093_RS01715	DR082_RS01490	DR094_RS01685																																								
N40.HOG0000452	OG0000435	n0		DR093_RS01730	DR082_RS01505	DR094_RS01700																																								
N40.HOG0000453	OG0000436	n0		DR093_RS01765	DR082_RS01545	DR094_RS01740																																								
N40.HOG0000454	OG0000437	n0		DR093_RS01775	DR082_RS01555	DR094_RS01750																																								
N40.HOG0000455	OG0000438	n0		DR093_RS03925	DR082_RS03740	DR094_RS03695																																								
N40.HOG0000456	OG0000439	n0		DR093_RS01785	DR082_RS01565	DR094_RS01760																																								
N40.HOG0000457	OG0000440	n0		DR093_RS01800	DR082_RS01580	DR094_RS01775																																								
N40.HOG0000458	OG0000441	n0		DR093_RS01840	DR082_RS01620	DR094_RS01815																																								
N40.HOG0000459	OG0000442	n0		DR093_RS00150	DR082_RS00150	DR094_RS01000																																								
N40.HOG0000460	OG0000443	n0		DR093_RS00210	DR082_RS00210	DR094_RS00940																																								
N40.HOG0000461	OG0000444	n0		DR093_RS00225	DR082_RS00225	DR094_RS00925																																								
N40.HOG0000462	OG0000445	n0		DR093_RS00250	DR082_RS00250	DR094_RS00900																																								
N40.HOG0000463	OG0000446	n0		DR093_RS00275	DR082_RS00275	DR094_RS00875																																								
N40.HOG0000464	OG0000447	n0		DR093_RS00280	DR082_RS00280	DR094_RS00870																																								
N40.HOG0000465	OG0000448	n0		DR093_RS00310	DR082_RS00310	DR094_RS00840																																								
N40.HOG0000466	OG0000449	n0		DR093_RS00335	DR082_RS00335	DR094_RS00815																																								
N40.HOG0000467	OG0000450	n0		DR093_RS00345	DR082_RS00345	DR094_RS00805																																								
N40.HOG0000468	OG0000451	n0		DR093_RS00385	DR082_RS00385	DR094_RS00765																																								
N40.HOG0000469	OG0000452	n0		DR093_RS00410	DR082_RS00410	DR094_RS00740																																								
N40.HOG0000470	OG0000453	n0		DR093_RS00445	DR082_RS00445	DR094_RS00705																																								
N40.HOG0000471	OG0000455	n0		DR093_RS03850	DR082_RS03825	DR094_RS03615																																								
N40.HOG0000472	OG0000456	n0		DR093_RS01375	DR082_RS02525	DR094_RS01345																																								
N40.HOG0000473	OG0000457	n0		DR093_RS01400	DR082_RS02550	DR094_RS01370																																								
N40.HOG0000474	OG0000458	n0		DR093_RS01085	DR082_RS01080	DR094_RS00085																																								
N40.HOG0000475	OG0000459	n0		DR093_RS01060	DR082_RS01055	DR094_RS00110																																								
N40.HOG0000476	OG0000460	n0		DR093_RS01050	DR082_RS01045	DR094_RS00120																																								
N40.HOG0000477	OG0000461	n0		DR093_RS01005	DR082_RS01000	DR094_RS00165																																								
N40.HOG0000478	OG0000462	n0		DR093_RS01010	DR082_RS01005	DR094_RS00160																																								
N40.HOG0000479	OG0000463	n0		DR093_RS01015	DR082_RS01010	DR094_RS00155																																								
N40.HOG0000480	OG0000464	n0		DR093_RS01020	DR082_RS01015	DR094_RS00150																																								
N40.HOG0000481	OG0000465	n0		DR093_RS01025	DR082_RS01020	DR094_RS00145																																								
N40.HOG0000482	OG0000466	n0		DR093_RS00415	DR082_RS00415	DR094_RS00735																																								
N40.HOG0000483	OG0000467	n0		DR093_RS03825	DR082_RS03705	DR094_RS03535																																								
N40.HOG0000484	OG0000468	n0		DR093_RS02985	DR082_RS02645	DR094_RS02915																																								
N40.HOG0000485	OG0000469	n0		DR093_RS02960	DR082_RS02985	DR094_RS02710																																								
N40.HOG0000486	OG0000470	n0		DR093_RS01455	DR082_RS01230	DR094_RS01425																																								
N40.HOG0000487	OG0000471	n0		DR093_RS01535	DR082_RS01310	DR094_RS01505																																								
N40.HOG0000488	OG0000472	n0		DR093_RS01435	DR082_RS02585	DR094_RS01405																																								
N40.HOG0000489	OG0000473	n0		DR093_RS01270	DR082_RS02350	DR094_RS01240																																								
N40.HOG0000490	OG0000474	n0		DR093_RS01265	DR082_RS02355	DR094_RS01235																																								
N40.HOG0000491	OG0000475	n0		DR093_RS01260	DR082_RS02360	DR094_RS01230																																								
N40.HOG0000492	OG0000476	n0		DR093_RS01220	DR082_RS02400	DR094_RS01195																																								
N40.HOG0000493	OG0000477	n0		DR093_RS00980	DR082_RS00975	DR094_RS00190																																								
N40.HOG0000494	OG0000478	n0		DR093_RS01325	DR082_RS02475	DR094_RS01295																																								
N40.HOG0000495	OG0000479	n0		DR093_RS01995	DR082_RS02010	DR094_RS02180																																								
N40.HOG0000496	OG0000480	n0		DR093_RS03255	DR082_RS03145	DR094_RS03065																																								
N40.HOG0000497	OG0000481	n0		DR093_RS02395	DR082_RS02315	DR094_RS02315																																								
N40.HOG0000498	OG0000482	n0		DR093_RS02535	DR082_RS02175	DR094_RS02455																																								
N40.HOG0000499	OG0000483	n0		DR093_RS02765	DR082_RS02725	DR094_RS02670																																								
N40.HOG0000500	OG0000484	n0		DR093_RS03785	DR082_RS03665	DR094_RS03575																																								
N40.HOG0000501	OG0000485	n0		DR093_RS01770	DR082_RS01550	DR094_RS01745																																								
N40.HOG0000502	OG0000486	n0		DR093_RS02585	DR082_RS02125	DR094_RS02505																																								
N40.HOG0000503	OG0000487	n0		DR093_RS04045	DR082_RS03945	DR094_RS03795																																								
N40.HOG0000504	OG0000488	n0		DR093_RS02795	DR082_RS02695	DR094_RS02640																																								
N40.HOG0000505	OG0000489	n0		DR093_RS00110	DR082_RS00110	DR094_RS01040																																								
N40.HOG0000506	OG0000490	n0		DR093_RS00050	DR082_RS00050	DR094_RS01100																																								
N40.HOG0000507	OG0000491	n0		DR093_RS02015	DR082_RS02030	DR094_RS02200																																								
N40.HOG0000508	OG0000492	n0		DR093_RS02090	DR082_RS02855	DR094_RS02275																																								
N40.HOG0000509	OG0000493	n0		DR093_RS00585	DR082_RS00585	DR094_RS00565																																								
N40.HOG0000510	OG0000494	n0		DR093_RS00635	DR082_RS00635	DR094_RS00515																																								
N40.HOG0000511	OG0000495	n0		DR093_RS00775	DR082_RS00775	DR094_RS00375																																								
N40.HOG0000512	OG0000496	n0		DR093_RS00785	DR082_RS00785	DR094_RS00365																																								
N40.HOG0000513	OG0000497	n0		DR093_RS00790	DR082_RS00790	DR094_RS00360																																								
N40.HOG0000514	OG0000498	n0		DR093_RS00870	DR082_RS00865	DR094_RS00290																																								
N40.HOG0000515	OG0000499	n0		DR093_RS00915	DR082_RS00905	DR094_RS00250																																								
N40.HOG0000516	OG0000500	n0		DR093_RS02645	DR082_RS02610	DR094_RS02630																																								
N40.HOG0000517	OG0000501	n0		DR093_RS02205	DR082_RS01675	DR094_RS01850																																								
N40.HOG0000518	OG0000502	n0		DR093_RS02525	DR082_RS02185	DR094_RS02445																																								
N40.HOG0000519	OG0000503	n0		DR093_RS02450	DR082_RS02260	DR094_RS02370																																								
N40.HOG0000520	OG0000504	n0		DR093_RS01510	DR082_RS01285	DR094_RS01480																																								
N40.HOG0000521	OG0000505	n0		DR093_RS01545	DR082_RS01320	DR094_RS01515																																								
N40.HOG0000522	OG0000506	n0		DR093_RS01555	DR082_RS01330	DR094_RS01525																																								
N40.HOG0000523	OG0000507	n0		DR093_RS01590	DR082_RS01365	DR094_RS01560																																								
N40.HOG0000524	OG0000508	n0		DR093_RS00270	DR082_RS00270	DR094_RS00880																																								
N40.HOG0000525	OG0000509	n0		DR093_RS00305	DR082_RS00305	DR094_RS00845																																								
N40.HOG0000526	OG0000510	n0		DR093_RS00315	DR082_RS00315	DR094_RS00835																																								
N40.HOG0000527	OG0000511	n0		DR093_RS00450	DR082_RS00450	DR094_RS00700																																								
N40.HOG0000528	OG0000512	n0		DR093_RS01045	DR082_RS01040	DR094_RS00125																																								
N40.HOG0000529	OG0000513	n0		DR093_RS01340	DR082_RS02490	DR094_RS01310																																								
N40.HOG0000530	OG0000514	n0		DR093_RS00750	DR082_RS00750	DR094_RS00400																																								
N40.HOG0000531	OG0000516	n0		DR093_RS02940	DR082_RS02960	DR094_RS02725																																								
N40.HOG0000532	OG0000517	n0		DR093_RS00125	DR082_RS00125	DR094_RS01025																																								
N40.HOG0000533	OG0000518	n0		DR093_RS02245	DR082_RS01715	DR094_RS01890																																								
N40.HOG0000534	OG0000519	n0		DR093_RS02425	DR082_RS02285	DR094_RS02345																																								
N40.HOG0000535	OG0000520	n0		DR093_RS01525	DR082_RS01300	DR094_RS01495																																								
N40.HOG0000536	OG0000521	n0		DR093_RS00285	DR082_RS00285	DR094_RS00865																																								
N40.HOG0000537	OG0000522	n0		DR093_RS00320	DR082_RS00320	DR094_RS00830																																								
N40.HOG0000538	OG0000523	n0		DR093_RS01405	DR082_RS02555	DR094_RS01375																																								
N40.HOG0000539	OG0000524	n0		DR093_RS00940	DR082_RS00935	DR094_RS00230																																								
N40.HOG0000540	OG0000525	n0		DR093_RS03895	DR082_RS03885	DR094_RS03660																																								
N40.HOG0000541	OG0000528	n0		DR093_RS02950	DR082_RS02970	DR094_RS03790																																								
N40.HOG0000542	OG0000529	n0		DR093_RS01880	DR082_RS01895	DR094_RS02065																																								
N40.HOG0000543	OG0000530	n0		DR093_RS01945	DR082_RS01960	DR094_RS02130																																								
N40.HOG0000544	OG0000531	n0		DR093_RS02065	DR082_RS03140	DR094_RS02250																																								
N40.HOG0000545	OG0000533	n0		DR093_RS01690	DR082_RS01465	DR094_RS01660																																								
N40.HOG0000546	OG0000534	n0		DR093_RS00400	DR082_RS00400	DR094_RS00750																																								
