HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_genes	MFC_MF11_genes	MFC_MF18_genes	MFC_MF22_genes	MFC_MF29_genes	MFC_MF30_genes	MFC_MF33_genes	MFC_Ms42_genes	MHP_111A_genes	MHP_112B_genes	MHP_116_genes	MHP_11_genes	MHP_1257_genes	MHP_131B_genes	MHP_133A_genes	MHP_153B_genes	MHP_154B_genes	MHP_168L_genes	MHP_168_genes	MHP_232_genes	MHP_4284_genes	MHP_7422_genes	MHP_7448_genes	MHP_98_genes	MHP_ES2L_genes	MHP_ES2_genes	MHP_F72C_genes	MHP_J_genes	MHP_KM014_genes	MHP_LH_genes	MHP_MHP650_genes	MHP_MHP653_genes	MHP_MHP679_genes	MHP_MHP682_genes	MHP_MHP691_genes	MHP_MHP694_genes	MHP_MHP696_genes	MHP_MHP699_genes	MHP_MHP709_genes	MHP_NCTC10127_genes	MHP_TB1_genes	MHP_UFV01_genes	MHP_UFV02_genes	MHP_Ue273_genes
N17.HOG0000281	OG0000137	n0																																	DR086_RS02310	DR097_RS02345	DR087_RS02930			DR100_RS02610						
N17.HOG0000282	OG0000138	n0																																	DR086_RS02775	DR097_RS03080	DR087_RS03165			DR100_RS00735						
N17.HOG0000283	OG0000139	n0																																	DR086_RS02745	DR097_RS03050	DR087_RS03135			DR100_RS00765						
N17.HOG0000284	OG0000140	n0																																	DR086_RS02740	DR097_RS03045	DR087_RS03130			DR100_RS00770						
N17.HOG0000285	OG0000141	n0																																	DR086_RS03720	DR097_RS01260	DR087_RS01495			DR100_RS01655						
N17.HOG0000286	OG0000142	n0																																	DR086_RS04820	DR097_RS04625	DR087_RS04585			DR100_RS04720						
N17.HOG0000287	OG0000143	n0																																	DR086_RS01115	DR097_RS01230	DR087_RS01465			DR100_RS01685						
N17.HOG0000288	OG0000144	n0																																	DR086_RS01105	DR097_RS01220	DR087_RS01455			DR100_RS01695						
N17.HOG0000289	OG0000145	n0																																	DR086_RS01095	DR097_RS01210	DR087_RS01445			DR100_RS01705						
N17.HOG0000290	OG0000146	n0																																	DR086_RS01085	DR097_RS01200	DR087_RS01435			DR100_RS01715						
N17.HOG0000291	OG0000147	n0																																	DR086_RS01080	DR097_RS01195	DR087_RS01430			DR100_RS01720						
N17.HOG0000292	OG0000148	n0																																	DR086_RS01065	DR097_RS01180	DR087_RS01415			DR100_RS01735						
N17.HOG0000293	OG0000149	n0																																	DR086_RS01055	DR097_RS01170	DR087_RS01405			DR100_RS01745						
N17.HOG0000294	OG0000150	n0																																	DR086_RS01040	DR097_RS01155	DR087_RS01390			DR100_RS01760						
N17.HOG0000295	OG0000151	n0																																	DR086_RS03230	DR097_RS01755	DR087_RS03290			DR100_RS03315						
N17.HOG0000296	OG0000152	n0																																	DR086_RS03225	DR097_RS01760	DR087_RS03285			DR100_RS03310						
N17.HOG0000297	OG0000153	n0																																	DR086_RS03220	DR097_RS01765	DR087_RS03280			DR100_RS03305						
N17.HOG0000298	OG0000154	n0																																	DR086_RS03210	DR097_RS01775	DR087_RS03270			DR100_RS03295						
N17.HOG0000299	OG0000155	n0																																	DR086_RS03005	DR097_RS01820	DR087_RS03545			DR100_RS02500						
N17.HOG0000300	OG0000156	n0																																	DR086_RS02995	DR097_RS01490	DR087_RS01225			DR100_RS02490						
N17.HOG0000301	OG0000157	n0																																	DR086_RS05005	DR097_RS04640	DR087_RS04555			DR100_RS04790						
N17.HOG0000302	OG0000158	n0																																	DR086_RS05000	DR097_RS04645	DR087_RS04560			DR100_RS04785						
N17.HOG0000303	OG0000159	n0																																	DR086_RS05100	DR097_RS04905	DR087_RS04805			DR100_RS02730						
N17.HOG0000304	OG0000160	n0																																	DR086_RS02185	DR097_RS01950	DR087_RS02460			DR100_RS02725						
N17.HOG0000305	OG0000161	n0																																	DR086_RS02190	DR097_RS01955	DR087_RS02455			DR100_RS02720						
N17.HOG0000306	OG0000162	n0																																	DR086_RS02200	DR097_RS01965	DR087_RS02445			DR100_RS02710						
N17.HOG0000307	OG0000163	n0																																	DR086_RS02205	DR097_RS01970	DR087_RS02440			DR100_RS02705						
N17.HOG0000308	OG0000164	n0																																	DR086_RS03305	DR097_RS03125	DR087_RS03205			DR100_RS03410						
N17.HOG0000309	OG0000165	n0																																	DR086_RS00440	DR097_RS00830	DR087_RS01520			DR100_RS01980						
N17.HOG0000310	OG0000166	n0																																	DR086_RS00460	DR097_RS00810	DR087_RS00005			DR100_RS01960						
N17.HOG0000311	OG0000167	n0																																	DR086_RS00475	DR097_RS00795	DR087_RS00020			DR100_RS02815						
N17.HOG0000312	OG0000168	n0																																	DR086_RS00480	DR097_RS00790	DR087_RS00025			DR100_RS02810						
N17.HOG0000313	OG0000169	n0																																	DR086_RS01435	DR097_RS01475	DR087_RS01010			DR100_RS01460						
N17.HOG0000314	OG0000170	n0																																	DR086_RS01420	DR097_RS01460	DR087_RS00990			DR100_RS01475						
N17.HOG0000315	OG0000171	n0																																	DR086_RS01410	DR097_RS01450	DR087_RS00980			DR100_RS01485						
N17.HOG0000316	OG0000172	n0																																	DR086_RS01405	DR097_RS01445	DR087_RS00975			DR100_RS01490						
N17.HOG0000317	OG0000173	n0																																	DR086_RS01400	DR097_RS01440	DR087_RS00970			DR100_RS01495						
N17.HOG0000318	OG0000174	n0																																	DR086_RS01395	DR097_RS01435	DR087_RS00965			DR100_RS01500						
N17.HOG0000319	OG0000175	n0																																	DR086_RS01380	DR097_RS01420	DR087_RS00950			DR100_RS01515						
N17.HOG0000320	OG0000176	n0																																	DR086_RS01330	DR097_RS01370	DR087_RS00900			DR100_RS03330						
N17.HOG0000321	OG0000177	n0																																	DR086_RS01325	DR097_RS01365	DR087_RS00895			DR100_RS03335						
N17.HOG0000322	OG0000178	n0																																	DR086_RS01320	DR097_RS01360	DR087_RS00890			DR100_RS03340						
N17.HOG0000323	OG0000179	n0																																	DR086_RS01310	DR097_RS01350	DR087_RS00880			DR100_RS03350						
N17.HOG0000324	OG0000180	n0																																	DR086_RS01305	DR097_RS01345	DR087_RS00875			DR100_RS03355						
N17.HOG0000325	OG0000181	n0																																	DR086_RS05065	DR097_RS04805	DR087_RS04520			DR100_RS04825						
N17.HOG0000326	OG0000182	n0																																	DR086_RS03535	DR097_RS03155	DR087_RS00820			DR100_RS03060						
N17.HOG0000327	OG0000183	n0																																	DR086_RS02345	DR097_RS03570	DR087_RS00785			DR100_RS03095						
N17.HOG0000328	OG0000184	n0																																	DR086_RS02390	DR097_RS02975	DR087_RS02140			DR100_RS03180						
N17.HOG0000329	OG0000185	n0																																	DR086_RS02375	DR097_RS02990	DR087_RS02155			DR100_RS03195						
N17.HOG0000330	OG0000186	n0																																	DR086_RS04895	DR097_RS04760	DR087_RS04735			DR100_RS04765						
N17.HOG0000331	OG0000187	n0																																	DR086_RS01790	DR097_RS02915	DR087_RS03425			DR100_RS02425						
N17.HOG0000332	OG0000188	n0																																	DR086_RS01780	DR097_RS02905	DR087_RS03415			DR100_RS02435						
N17.HOG0000333	OG0000189	n0																																	DR086_RS04920	DR097_RS04790	DR087_RS04425			DR100_RS04845						
N17.HOG0000334	OG0000190	n0																																	DR086_RS02035	DR097_RS03030	DR087_RS00260			DR100_RS03230						
N17.HOG0000335	OG0000191	n0																																	DR086_RS02055	DR097_RS03010	DR087_RS00240			DR100_RS03210						
N17.HOG0000336	OG0000192	n0																																	DR086_RS02515	DR097_RS00400	DR087_RS02805			DR100_RS00140						
N17.HOG0000337	OG0000193	n0																																	DR086_RS02500	DR097_RS00415	DR087_RS02790			DR100_RS00125						
N17.HOG0000338	OG0000194	n0																																	DR086_RS03025	DR097_RS01130	DR087_RS02185			DR100_RS00790						
N17.HOG0000339	OG0000195	n0																																	DR086_RS03030	DR097_RS01125	DR087_RS02190			DR100_RS00795						
N17.HOG0000340	OG0000196	n0																																	DR086_RS03050	DR097_RS01105	DR087_RS02210			DR100_RS00815						
N17.HOG0000341	OG0000197	n0																																	DR086_RS03055	DR097_RS01100	DR087_RS02215			DR100_RS00820						
N17.HOG0000342	OG0000198	n0																																	DR086_RS03070	DR097_RS01085	DR087_RS02230			DR100_RS00835						
N17.HOG0000343	OG0000199	n0																																	DR086_RS03075	DR097_RS01080	DR087_RS02235			DR100_RS00840						
N17.HOG0000344	OG0000200	n0																																	DR086_RS03090	DR097_RS01065	DR087_RS02250			DR100_RS00855						
N17.HOG0000345	OG0000201	n0																																	DR086_RS03100	DR097_RS01055	DR087_RS02260			DR100_RS00865						
N17.HOG0000346	OG0000202	n0																																	DR086_RS03345	DR097_RS01000	DR087_RS02315			DR100_RS00920						
N17.HOG0000347	OG0000203	n0																																	DR086_RS03340	DR097_RS00995	DR087_RS02320			DR100_RS00925						
N17.HOG0000348	OG0000204	n0																																	DR086_RS04975	DR097_RS00990	DR087_RS04700			DR100_RS00930						
N17.HOG0000349	OG0000205	n0																																	DR086_RS02805	DR097_RS00985	DR087_RS02610			DR100_RS00935						
N17.HOG0000350	OG0000206	n0																																	DR086_RS02825	DR097_RS00965	DR087_RS02590			DR100_RS00955						
N17.HOG0000351	OG0000207	n0																																	DR086_RS02840	DR097_RS00950	DR087_RS02575			DR100_RS00970						
N17.HOG0000352	OG0000208	n0																																	DR086_RS02845	DR097_RS00945	DR087_RS02570			DR100_RS00975						
N17.HOG0000353	OG0000209	n0																																	DR086_RS02850	DR097_RS00940	DR087_RS02565			DR100_RS00980						
N17.HOG0000354	OG0000210	n0																																	DR086_RS02895	DR097_RS04925	DR087_RS02520			DR100_RS01025						
N17.HOG0000355	OG0000211	n0																																	DR086_RS02580	DR097_RS02185	DR087_RS02630			DR100_RS02965						
N17.HOG0000356	OG0000212	n0																																	DR086_RS02590	DR097_RS02195	DR087_RS02640			DR100_RS02955						
N17.HOG0000357	OG0000213	n0																																	DR086_RS02595	DR097_RS02200	DR087_RS02645			DR100_RS02950						
N17.HOG0000358	OG0000214	n0																																	DR086_RS02600	DR097_RS02205	DR087_RS02650			DR100_RS02945						
N17.HOG0000359	OG0000215	n0																																	DR086_RS02605	DR097_RS02210	DR087_RS02655			DR100_RS02940						
N17.HOG0000360	OG0000216	n0																																	DR086_RS02610	DR097_RS02215	DR087_RS02660			DR100_RS02935						
N17.HOG0000361	OG0000217	n0																																	DR086_RS02615	DR097_RS02220	DR087_RS02665			DR100_RS02930						
N17.HOG0000362	OG0000218	n0																																	DR086_RS02625	DR097_RS02230	DR087_RS02675			DR100_RS02920						
N17.HOG0000363	OG0000219	n0																																	DR086_RS02630	DR097_RS02235	DR087_RS02680			DR100_RS02915						
N17.HOG0000364	OG0000220	n0																																	DR086_RS02635	DR097_RS02240	DR087_RS02685			DR100_RS02910						
N17.HOG0000365	OG0000221	n0																																	DR086_RS02640	DR097_RS02245	DR087_RS02690			DR100_RS02905						
N17.HOG0000366	OG0000222	n0																																	DR086_RS02645	DR097_RS02250	DR087_RS02695			DR100_RS02900						
N17.HOG0000367	OG0000223	n0																																	DR086_RS02650	DR097_RS02255	DR087_RS02700			DR100_RS02895						
N17.HOG0000368	OG0000224	n0																																	DR086_RS02660	DR097_RS02265	DR087_RS02710			DR100_RS02885, DR100_RS03890						
N17.HOG0000369	OG0000225	n0																																	DR086_RS02670	DR097_RS02275	DR087_RS02720			DR100_RS02875						
N17.HOG0000370	OG0000226	n0																																	DR086_RS02675	DR097_RS02280	DR087_RS02725			DR100_RS02870						
N17.HOG0000371	OG0000227	n0																																	DR086_RS02680	DR097_RS02285	DR087_RS02730			DR100_RS02865						
N17.HOG0000372	OG0000228	n0																																	DR086_RS05105	DR097_RS04910	DR087_RS04810			DR100_RS04935						
N17.HOG0000373	OG0000229	n0																																	DR086_RS02690	DR097_RS02295	DR087_RS02740			DR100_RS02855						
N17.HOG0000374	OG0000230	n0																																	DR086_RS02695	DR097_RS02300	DR087_RS02745			DR100_RS02850						
N17.HOG0000375	OG0000231	n0																																	DR086_RS02705	DR097_RS02310	DR087_RS02755			DR100_RS02840						
N17.HOG0000376	OG0000232	n0																																	DR086_RS02715	DR097_RS02320	DR087_RS02765			DR100_RS02830						
N17.HOG0000377	OG0000233	n0																																	DR086_RS01680	DR097_RS00535	DR087_RS02010			DR100_RS00010						
N17.HOG0000378	OG0000234	n0																																	DR086_RS01715	DR097_RS00495	DR087_RS01970			DR100_RS00045						
N17.HOG0000379	OG0000235	n0																																	DR086_RS01725	DR097_RS00485	DR087_RS01960			DR100_RS00055						
N17.HOG0000380	OG0000236	n0																																	DR086_RS01730	DR097_RS00480	DR087_RS01955			DR100_RS00060						
N17.HOG0000381	OG0000237	n0																																	DR086_RS01735	DR097_RS00475	DR087_RS01950			DR100_RS00065						
N17.HOG0000382	OG0000238	n0																																	DR086_RS01745	DR097_RS00465	DR087_RS01940			DR100_RS00075						
N17.HOG0000383	OG0000239	n0																																	DR086_RS02960	DR097_RS01270	DR087_RS03355			DR100_RS03120						
N17.HOG0000384	OG0000240	n0																																	DR086_RS02955	DR097_RS01275	DR087_RS03350			DR100_RS03125						
N17.HOG0000385	OG0000241	n0																																	DR086_RS02945	DR097_RS01285	DR087_RS03340			DR100_RS03135						
N17.HOG0000386	OG0000242	n0																																	DR086_RS02940	DR097_RS01290	DR087_RS03365			DR100_RS03140						
N17.HOG0000387	OG0000243	n0																																	DR086_RS02935	DR097_RS01295	DR087_RS03370			DR100_RS03145						
N17.HOG0000388	OG0000244	n0																																	DR086_RS02925	DR097_RS01305	DR087_RS03380			DR100_RS03155						
N17.HOG0000389	OG0000245	n0																																	DR086_RS02915	DR097_RS01315	DR087_RS03390			DR100_RS03165						
N17.HOG0000390	OG0000246	n0																																	DR086_RS03275	DR097_RS00300	DR087_RS00560			DR100_RS01055						
N17.HOG0000391	OG0000247	n0																																	DR086_RS00010	DR097_RS00290	DR087_RS02415			DR100_RS00705						
N17.HOG0000392	OG0000248	n0																																	DR086_RS00020	DR097_RS00280	DR087_RS02405			DR100_RS00695						
N17.HOG0000393	OG0000249	n0																																	DR086_RS00025	DR097_RS00275	DR087_RS02400			DR100_RS00690						
N17.HOG0000394	OG0000250	n0																																	DR086_RS00040	DR097_RS00260	DR087_RS02385			DR100_RS00675						
N17.HOG0000395	OG0000251	n0																																	DR086_RS00075	DR097_RS00225	DR087_RS02350			DR100_RS00640						
N17.HOG0000396	OG0000252	n0																																	DR086_RS00085	DR097_RS00215	DR087_RS02340			DR100_RS00630						
N17.HOG0000397	OG0000253	n0																																	DR086_RS00090	DR097_RS00210	DR087_RS02335			DR100_RS00625						
N17.HOG0000398	OG0000254	n0																																	DR086_RS00100	DR097_RS00200	DR087_RS02325			DR100_RS00615						
N17.HOG0000399	OG0000255	n0																																	DR086_RS00110	DR097_RS00190	DR087_RS01760			DR100_RS00605						
N17.HOG0000400	OG0000256	n0																																	DR086_RS00115	DR097_RS00185	DR087_RS01765			DR100_RS00600						
N17.HOG0000401	OG0000257	n0																																	DR086_RS00140	DR097_RS00160	DR087_RS01790			DR100_RS00575						
N17.HOG0000402	OG0000258	n0																																	DR086_RS00150	DR097_RS00150	DR087_RS01800			DR100_RS00565						
N17.HOG0000403	OG0000259	n0																																	DR086_RS00180	DR097_RS00120	DR087_RS01830			DR100_RS00535						
N17.HOG0000404	OG0000260	n0																																	DR086_RS00190	DR097_RS00110	DR087_RS01840			DR100_RS00525						
N17.HOG0000405	OG0000261	n0																																	DR086_RS04745	DR097_RS04500	DR087_RS04615			DR100_RS04575						
N17.HOG0000406	OG0000262	n0																																	DR086_RS00215	DR097_RS00085	DR087_RS01865			DR100_RS00500						
N17.HOG0000407	OG0000263	n0																																	DR086_RS00230	DR097_RS00070	DR087_RS01880			DR100_RS00485						
N17.HOG0000408	OG0000264	n0																																	DR086_RS00245	DR097_RS00055	DR087_RS01895			DR100_RS00470						
N17.HOG0000409	OG0000265	n0																																	DR086_RS00255	DR097_RS00045	DR087_RS01910			DR100_RS00460						
N17.HOG0000410	OG0000266	n0																																	DR086_RS00270	DR097_RS00030	DR087_RS03015			DR100_RS00445						
N17.HOG0000411	OG0000267	n0																																	DR086_RS00285	DR097_RS00015	DR087_RS03030			DR100_RS00430						
N17.HOG0000412	OG0000268	n0																																	DR086_RS00290	DR097_RS00010	DR087_RS03035			DR100_RS00425						
N17.HOG0000413	OG0000269	n0																																	DR086_RS00305	DR097_RS03285	DR087_RS03050			DR100_RS00410						
N17.HOG0000414	OG0000270	n0																																	DR086_RS04945	DR097_RS04530	DR087_RS04505			DR100_RS04660						
N17.HOG0000415	OG0000271	n0																																	DR086_RS02410	DR097_RS00590	DR087_RS00715			DR100_RS01315						
N17.HOG0000416	OG0000272	n0																																	DR086_RS02405	DR097_RS00595	DR087_RS00710			DR100_RS01320						
N17.HOG0000417	OG0000273	n0																																	DR086_RS02400	DR097_RS00600	DR087_RS00705			DR100_RS01325						
N17.HOG0000418	OG0000274	n0																																	DR086_RS01450	DR097_RS00620	DR087_RS00685			DR100_RS01345						
N17.HOG0000419	OG0000275	n0																																	DR086_RS04850	DR097_RS04540	DR087_RS04495			DR100_RS04670						
N17.HOG0000420	OG0000276	n0																																	DR086_RS01460	DR097_RS00630	DR087_RS00675			DR100_RS01355						
N17.HOG0000421	OG0000277	n0																																	DR086_RS01470	DR097_RS00640	DR087_RS00665			DR100_RS01365						
N17.HOG0000422	OG0000278	n0																																	DR086_RS01475	DR097_RS00645	DR087_RS00660			DR100_RS01370						
N17.HOG0000423	OG0000279	n0																																	DR086_RS01485	DR097_RS00655	DR087_RS00650			DR100_RS01380						
N17.HOG0000424	OG0000280	n0																																	DR086_RS01490	DR097_RS00660	DR087_RS00645			DR100_RS01385						
N17.HOG0000425	OG0000281	n0																																	DR086_RS01495	DR097_RS00665	DR087_RS00640			DR100_RS01390						
N17.HOG0000426	OG0000282	n0																																	DR086_RS04860	DR097_RS04550	DR087_RS04485			DR100_RS04680						
N17.HOG0000427	OG0000283	n0																																	DR086_RS01525	DR097_RS00695	DR087_RS00610			DR100_RS01420						
N17.HOG0000428	OG0000284	n0																																	DR086_RS01530	DR097_RS00700	DR087_RS00605			DR100_RS01425						
N17.HOG0000429	OG0000285	n0																																	DR086_RS04865	DR097_RS04555	DR087_RS04480			DR100_RS04685						
N17.HOG0000430	OG0000286	n0																																	DR086_RS02220	DR097_RS01985	DR087_RS02425			DR100_RS02690						
N17.HOG0000431	OG0000287	n0																																	DR086_RS00990	DR097_RS02680	DR087_RS02940			DR100_RS01950						
N17.HOG0000432	OG0000288	n0																																	DR086_RS00980	DR097_RS02670	DR087_RS02950			DR100_RS01940						
N17.HOG0000433	OG0000289	n0																																	DR086_RS00975	DR097_RS02665	DR087_RS02955			DR100_RS01935						
N17.HOG0000434	OG0000290	n0																																	DR086_RS00865	DR097_RS01555	DR087_RS01285			DR100_RS01825						
N17.HOG0000435	OG0000291	n0																																	DR086_RS00875	DR097_RS01565	DR087_RS01295			DR100_RS01835						
N17.HOG0000436	OG0000292	n0																																	DR086_RS00880	DR097_RS01570	DR087_RS01300			DR100_RS01840						
N17.HOG0000437	OG0000293	n0																																	DR086_RS00885	DR097_RS01575	DR087_RS01305			DR100_RS01845						
N17.HOG0000438	OG0000294	n0																																	DR086_RS00895	DR097_RS03220	DR087_RS01315			DR100_RS01855						
N17.HOG0000439	OG0000295	n0																																	DR086_RS00900	DR097_RS03210	DR087_RS01320			DR100_RS01860						
N17.HOG0000440	OG0000296	n0																																	DR086_RS00940	DR097_RS02630	DR087_RS02990			DR100_RS01900						
N17.HOG0000441	OG0000297	n0																																	DR086_RS00945	DR097_RS02635	DR087_RS02985			DR100_RS01905						
N17.HOG0000442	OG0000298	n0																																	DR086_RS00035	DR097_RS00265	DR087_RS02390			DR100_RS00680						
N17.HOG0000443	OG0000299	n0																																	DR086_RS00060	DR097_RS00240	DR087_RS02365			DR100_RS00655						
N17.HOG0000444	OG0000300	n0																																	DR086_RS00240	DR097_RS00060	DR087_RS01890			DR100_RS00475						
N17.HOG0000445	OG0000301	n0																																	DR086_RS00275	DR097_RS00025	DR087_RS03020			DR100_RS00440						
N17.HOG0000446	OG0000302	n0																																	DR086_RS00280	DR097_RS00020	DR087_RS03025			DR100_RS00435						
N17.HOG0000447	OG0000303	n0																																	DR086_RS02275	DR097_RS02370	DR087_RS02895			DR100_RS02635						
N17.HOG0000448	OG0000304	n0																																	DR086_RS02725	DR097_RS02325	DR087_RS02770			DR100_RS03515						
N17.HOG0000449	OG0000305	n0																																	DR086_RS01090	DR097_RS01205	DR087_RS01440			DR100_RS01710						
N17.HOG0000450	OG0000306	n0																																	DR086_RS01015	DR097_RS01735	DR087_RS01365			DR100_RS01785						
N17.HOG0000451	OG0000307	n0																																	DR086_RS03215	DR097_RS01770	DR087_RS03275			DR100_RS03300						
N17.HOG0000452	OG0000308	n0																																	DR086_RS00845	DR097_RS01535	DR087_RS01265			DR100_RS01805						
N17.HOG0000453	OG0000309	n0																																	DR086_RS00910	DR097_RS03200	DR087_RS01330			DR100_RS01870						
N17.HOG0000454	OG0000310	n0																																	DR086_RS00985	DR097_RS02675	DR087_RS02945			DR100_RS01945						
N17.HOG0000455	OG0000311	n0																																	DR086_RS02160	DR097_RS01925	DR087_RS02485			DR100_RS02750						
N17.HOG0000456	OG0000312	n0																																	DR086_RS02175	DR097_RS01940	DR087_RS02470			DR100_RS02735						
N17.HOG0000457	OG0000313	n0																																	DR086_RS03315	DR097_RS03115	DR087_RS03215			DR100_RS03420						
N17.HOG0000458	OG0000314	n0																																	DR086_RS00455	DR097_RS00815	DR087_RS01500			DR100_RS01965						
N17.HOG0000459	OG0000315	n0																																	DR086_RS00485	DR097_RS00785	DR087_RS00030			DR100_RS02805						
N17.HOG0000460	OG0000316	n0																																	DR086_RS00495	DR097_RS00775	DR087_RS00040			DR100_RS02795						
N17.HOG0000461	OG0000317	n0																																	DR086_RS00585	DR097_RS02840	DR087_RS00130			DR100_RS02550						
N17.HOG0000462	OG0000318	n0																																	DR086_RS04760	DR097_RS04590	DR087_RS04400			DR100_RS04815						
N17.HOG0000463	OG0000319	n0																																	DR086_RS02100	DR097_RS02725	DR087_RS00195			DR100_RS03005						
N17.HOG0000464	OG0000320	n0																																	DR086_RS03145	DR097_RS02130	DR087_RS01720			DR100_RS02255						
N17.HOG0000465	OG0000321	n0																																	DR086_RS02000	DR097_RS01695	DR087_RS01195			DR100_RS00255						
N17.HOG0000466	OG0000322	n0																																	DR086_RS01955	DR097_RS01650	DR087_RS01150			DR100_RS00300						
N17.HOG0000467	OG0000323	n0																																	DR086_RS01820	DR097_RS03305	DR087_RS01020			DR100_RS02395						
N17.HOG0000468	OG0000324	n0																																	DR086_RS02060	DR097_RS03005	DR087_RS00235			DR100_RS03205						
N17.HOG0000469	OG0000325	n0																																	DR086_RS03035	DR097_RS01120	DR087_RS02195			DR100_RS00800						
N17.HOG0000470	OG0000326	n0																																	DR086_RS03370	DR097_RS01025	DR087_RS02290			DR100_RS00895						
N17.HOG0000471	OG0000327	n0																																	DR086_RS03365	DR097_RS01020	DR087_RS02295			DR100_RS00900						
N17.HOG0000472	OG0000328	n0																																	DR086_RS02855	DR097_RS00935	DR087_RS02560			DR100_RS00985						
N17.HOG0000473	OG0000329	n0																																	DR086_RS02875	DR097_RS00915	DR087_RS02540			DR100_RS01005						
N17.HOG0000474	OG0000330	n0																																	DR086_RS01690	DR097_RS00520	DR087_RS01995			DR100_RS00020						
N17.HOG0000475	OG0000331	n0																																	DR086_RS02930	DR097_RS01300	DR087_RS03375			DR100_RS03150						
N17.HOG0000476	OG0000332	n0																																	DR086_RS01370	DR097_RS01410	DR087_RS00940			DR100_RS01525						
N17.HOG0000477	OG0000333	n0																																	DR086_RS01360	DR097_RS01400	DR087_RS00930			DR100_RS01535						
N17.HOG0000478	OG0000334	n0																																	DR086_RS03540	DR097_RS03150	DR087_RS00825			DR100_RS03055						
N17.HOG0000479	OG0000335	n0																																	DR086_RS02315	DR097_RS03160	DR087_RS00815			DR100_RS03065						
N17.HOG0000480	OG0000336	n0																																	DR086_RS04855	DR097_RS04545	DR087_RS04490			DR100_RS04675						
N17.HOG0000481	OG0000337	n0																																	DR086_RS01270	DR097_RS02600	DR087_RS00385			DR100_RS01235						
N17.HOG0000482	OG0000338	n0																																	DR086_RS01230	DR097_RS03540	DR087_RS00425			DR100_RS01195						
N17.HOG0000483	OG0000339	n0																																	DR086_RS03465	DR097_RS02100	DR087_RS01745			DR100_RS03470						
N17.HOG0000484	OG0000340	n0																																	DR086_RS02020	DR097_RS01715	DR087_RS01215			DR100_RS00235						
N17.HOG0000485	OG0000341	n0																																	DR086_RS02040	DR097_RS03025	DR087_RS00255			DR100_RS03225						
N17.HOG0000486	OG0000342	n0																																	DR086_RS03065	DR097_RS01090	DR087_RS02225			DR100_RS00830						
N17.HOG0000487	OG0000343	n0																																	DR086_RS01350	DR097_RS01390	DR087_RS00920			DR100_RS01545						
N17.HOG0000488	OG0000344	n0																																	DR086_RS02290	DR097_RS02355	DR087_RS02910			DR100_RS02620						
N17.HOG0000489	OG0000345	n0																																	DR086_RS02665	DR097_RS02270	DR087_RS02715			DR100_RS02880						
N17.HOG0000490	OG0000346	n0																																	DR086_RS05090	DR097_RS04870	DR087_RS00635			DR100_RS01395						
N17.HOG0000491	OG0000347	n0																																	DR086_RS01930	DR097_RS01625	DR087_RS01125			DR100_RS00325						
N17.HOG0000492	OG0000348	n0																																	DR086_RS03360	DR097_RS01015	DR087_RS02300			DR100_RS00905						
N17.HOG0000493	OG0000349	n0																																	DR086_RS04845	DR097_RS04535	DR087_RS04500			DR100_RS04665						
N17.HOG0000494	OG0000350	n0																																	DR086_RS03205	DR097_RS01780	DR087_RS03265			DR100_RS03290						
N17.HOG0000495	OG0000351	n0																																	DR086_RS00370	DR097_RS03225	DR087_RS03115			DR100_RS00350						
N17.HOG0000496	OG0000352	n0																																	DR086_RS00435	DR097_RS00835	DR087_RS01525			DR100_RS01985						
N17.HOG0000497	OG0000353	n0																																	DR086_RS01960	DR097_RS01655	DR087_RS01155			DR100_RS00295						
N17.HOG0000498	OG0000354	n0																																	DR086_RS02760	DR097_RS03065	DR087_RS03150			DR100_RS00750						
N17.HOG0000499	OG0000355	n0																																	DR086_RS04750	DR097_RS04600	DR087_RS04595			DR100_RS04730						
N17.HOG0000500	OG0000356	n0																																	DR086_RS04755	DR097_RS04595	DR087_RS04395			DR100_RS04820						
N17.HOG0000501	OG0000357	n0																																	DR086_RS04840	DR097_RS04635	DR087_RS04525			DR100_RS04705						
N17.HOG0000502	OG0000358	n0																																	DR086_RS01385	DR097_RS01425	DR087_RS00955			DR100_RS01510						
N17.HOG0000503	OG0000359	n0																																	DR086_RS05045	DR097_RS04620	DR087_RS04665			DR100_RS04590						
N17.HOG0000504	OG0000360	n0																																	DR086_RS00145	DR097_RS00155	DR087_RS01795			DR100_RS00570						
N17.HOG0000505	OG0000361	n0																																	DR086_RS00175	DR097_RS00125	DR087_RS01825			DR100_RS00540						
N17.HOG0000506	OG0000362	n0																																	DR086_RS00965	DR097_RS02655	DR087_RS02965			DR100_RS01925						
N17.HOG0000507	OG0000363	n0																																	DR086_RS04910	DR097_RS04660	DR087_RS04545			DR100_RS02330						
N17.HOG0000508	OG0000364	n3																																		DR097_RS00890										
N17.HOG0000509	OG0000364	n6																																						DR100_RS02040						
N17.HOG0000510	OG0000364	n17																																	DR086_RS00380		DR087_RS01580									
N17.HOG0000511	OG0000365	n0																																	DR086_RS00535	DR097_RS04570	DR087_RS04420			DR100_RS04795						
N17.HOG0000512	OG0000366	n0																																	DR086_RS00555	DR097_RS02870	DR087_RS00100			DR100_RS02580						
N17.HOG0000513	OG0000367	n0																																	DR086_RS00565	DR097_RS02860	DR087_RS00110			DR100_RS02570						
