HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_genes	MFC_MF11_genes	MFC_MF18_genes	MFC_MF22_genes	MFC_MF29_genes	MFC_MF30_genes	MFC_MF33_genes	MFC_Ms42_genes	MHP_111A_genes	MHP_112B_genes	MHP_116_genes	MHP_11_genes	MHP_1257_genes	MHP_131B_genes	MHP_133A_genes	MHP_153B_genes	MHP_154B_genes	MHP_168L_genes	MHP_168_genes	MHP_232_genes	MHP_4284_genes	MHP_7422_genes	MHP_7448_genes	MHP_98_genes	MHP_ES2L_genes	MHP_ES2_genes	MHP_F72C_genes	MHP_J_genes	MHP_KM014_genes	MHP_LH_genes	MHP_MHP650_genes	MHP_MHP653_genes	MHP_MHP679_genes	MHP_MHP682_genes	MHP_MHP691_genes	MHP_MHP694_genes	MHP_MHP696_genes	MHP_MHP699_genes	MHP_MHP709_genes	MHP_NCTC10127_genes	MHP_TB1_genes	MHP_UFV01_genes	MHP_UFV02_genes	MHP_Ue273_genes
N13.HOG0000301	OG0000185	n0														NB627_RS03490	NB626_RS03485																					DR099_RS02565								
N13.HOG0000302	OG0000186	n0														NB627_RS01655	NB626_RS01645																					DR099_RS04400								
N13.HOG0000303	OG0000187	n0														NB627_RS01670	NB626_RS01660																					DR099_RS01405								
N13.HOG0000304	OG0000188	n0														NB627_RS01680	NB626_RS01670																					DR099_RS01395								
N13.HOG0000305	OG0000189	n0														NB627_RS02465	NB626_RS02460																					DR099_RS04540								
N13.HOG0000306	OG0000190	n0														NB627_RS02460	NB626_RS02455																					DR099_RS02780								
N13.HOG0000307	OG0000191	n0														NB627_RS02435	NB626_RS02430																					DR099_RS02800								
N13.HOG0000308	OG0000192	n0														NB627_RS01335	NB626_RS01335																					DR099_RS03285								
N13.HOG0000309	OG0000193	n0														NB627_RS01315	NB626_RS01320																					DR099_RS03270								
N13.HOG0000310	OG0000194	n0														NB627_RS00800	NB626_RS00790																					DR099_RS01660								
N13.HOG0000311	OG0000195	n0														NB627_RS00805	NB626_RS00795																					DR099_RS01655								
N13.HOG0000312	OG0000196	n0														NB627_RS00830	NB626_RS00820																					DR099_RS01635								
N13.HOG0000313	OG0000197	n0														NB627_RS00840	NB626_RS00830																					DR099_RS01630								
N13.HOG0000314	OG0000198	n0														NB627_RS00850	NB626_RS00840																					DR099_RS01615								
N13.HOG0000315	OG0000199	n0														NB627_RS00855	NB626_RS00845																					DR099_RS01610								
N13.HOG0000316	OG0000200	n0														NB627_RS00875	NB626_RS00860																					DR099_RS01595								
N13.HOG0000317	OG0000201	n0														NB627_RS00880	NB626_RS00870																					DR099_RS01585								
N13.HOG0000318	OG0000202	n0														NB627_RS00940	NB626_RS00940																					DR099_RS01530								
N13.HOG0000319	OG0000203	n0														NB627_RS00945	NB626_RS00945																					DR099_RS01525								
N13.HOG0000320	OG0000204	n0														NB627_RS00950	NB626_RS00950																					DR099_RS04445								
N13.HOG0000321	OG0000205	n0														NB627_RS00955	NB626_RS00955																					DR099_RS01975								
N13.HOG0000322	OG0000206	n0														NB627_RS00975	NB626_RS00975																					DR099_RS01955								
N13.HOG0000323	OG0000207	n0														NB627_RS00990	NB626_RS00990																					DR099_RS01940								
N13.HOG0000324	OG0000208	n0														NB627_RS00995	NB626_RS00995																					DR099_RS01935								
N13.HOG0000325	OG0000209	n0														NB627_RS01000	NB626_RS01000																					DR099_RS01930								
N13.HOG0000326	OG0000210	n0														NB627_RS01045	NB626_RS01050																					DR099_RS01885								
N13.HOG0000327	OG0000211	n0														NB627_RS01055	NB626_RS01065																					DR099_RS01875								
N13.HOG0000328	OG0000212	n0														NB627_RS01065	NB626_RS01070																					DR099_RS01865								
N13.HOG0000329	OG0000213	n0														NB627_RS01070	NB626_RS01075																					DR099_RS01860								
N13.HOG0000330	OG0000214	n0														NB627_RS01075	NB626_RS01080																					DR099_RS01855								
N13.HOG0000331	OG0000215	n0														NB627_RS01080	NB626_RS01085																					DR099_RS01850								
N13.HOG0000332	OG0000216	n0														NB627_RS01085	NB626_RS01090																					DR099_RS01845								
N13.HOG0000333	OG0000217	n0														NB627_RS01090	NB626_RS01095																					DR099_RS01840								
N13.HOG0000334	OG0000218	n0														NB627_RS01100	NB626_RS01105																					DR099_RS01830								
N13.HOG0000335	OG0000219	n0														NB627_RS01105	NB626_RS01110																					DR099_RS01825								
N13.HOG0000336	OG0000220	n0														NB627_RS01110	NB626_RS01115																					DR099_RS01820								
N13.HOG0000337	OG0000221	n0														NB627_RS01115	NB626_RS01120																					DR099_RS01815								
N13.HOG0000338	OG0000222	n0														NB627_RS01120	NB626_RS01125																					DR099_RS01810								
N13.HOG0000339	OG0000223	n0														NB627_RS01125	NB626_RS01130																					DR099_RS01805								
N13.HOG0000340	OG0000224	n0														NB627_RS01135	NB626_RS01140																					DR099_RS01795								
N13.HOG0000341	OG0000225	n0														NB627_RS01145	NB626_RS01150																					DR099_RS01785								
N13.HOG0000342	OG0000226	n0														NB627_RS01150	NB626_RS01155																					DR099_RS01780								
N13.HOG0000343	OG0000227	n0														NB627_RS01155	NB626_RS01160																					DR099_RS01775								
N13.HOG0000344	OG0000228	n0														NB627_RS01160	NB626_RS01165																					DR099_RS04635								
N13.HOG0000345	OG0000229	n0														NB627_RS01165	NB626_RS01170																					DR099_RS01765								
N13.HOG0000346	OG0000230	n0														NB627_RS01170	NB626_RS01180																					DR099_RS01760								
N13.HOG0000347	OG0000231	n0														NB627_RS01180	NB626_RS01185																					DR099_RS01750								
N13.HOG0000348	OG0000232	n0														NB627_RS01190	NB626_RS01195																					DR099_RS01740								
N13.HOG0000349	OG0000233	n0														NB627_RS01210	NB626_RS01215																					DR099_RS02310								
N13.HOG0000350	OG0000234	n0														NB627_RS01245	NB626_RS01250																					DR099_RS02345								
N13.HOG0000351	OG0000235	n0														NB627_RS01255	NB626_RS01260																					DR099_RS02355								
N13.HOG0000352	OG0000236	n0														NB627_RS01260	NB626_RS01265																					DR099_RS02360								
N13.HOG0000353	OG0000237	n0														NB627_RS01265	NB626_RS01270																					DR099_RS02365								
N13.HOG0000354	OG0000238	n0														NB627_RS01270	NB626_RS01275																					DR099_RS02375								
N13.HOG0000355	OG0000239	n0														NB627_RS03130	NB626_RS03125																					DR099_RS03120								
N13.HOG0000356	OG0000240	n0														NB627_RS03135	NB626_RS03130																					DR099_RS03115								
N13.HOG0000357	OG0000241	n0														NB627_RS03145	NB626_RS03140																					DR099_RS03105								
N13.HOG0000358	OG0000242	n0														NB627_RS03150	NB626_RS03145																					DR099_RS03100								
N13.HOG0000359	OG0000243	n0														NB627_RS03155	NB626_RS03150																					DR099_RS03095								
N13.HOG0000360	OG0000244	n0														NB627_RS03165	NB626_RS03160																					DR099_RS04150								
N13.HOG0000361	OG0000245	n0														NB627_RS03175	NB626_RS03170																					DR099_RS03075								
N13.HOG0000362	OG0000246	n0														NB627_RS00140	NB626_RS00140																					DR099_RS03135								
N13.HOG0000363	OG0000247	n0														NB627_RS00150	NB626_RS00150																					DR099_RS00845								
N13.HOG0000364	OG0000248	n0														NB627_RS00160	NB626_RS00160																					DR099_RS00835								
N13.HOG0000365	OG0000249	n0														NB627_RS00165	NB626_RS00165																					DR099_RS00830								
N13.HOG0000366	OG0000250	n0														NB627_RS00180	NB626_RS00180																					DR099_RS00815								
N13.HOG0000367	OG0000251	n0														NB627_RS00215	NB626_RS00215																					DR099_RS00780								
N13.HOG0000368	OG0000252	n0														NB627_RS00220	NB626_RS00220																					DR099_RS00770								
N13.HOG0000369	OG0000253	n0														NB627_RS00225	NB626_RS00225																					DR099_RS00765								
N13.HOG0000370	OG0000254	n0														NB627_RS00235	NB626_RS00235																					DR099_RS00755								
N13.HOG0000371	OG0000255	n0														NB627_RS00240	NB626_RS00240																					DR099_RS00745								
N13.HOG0000372	OG0000256	n0														NB627_RS00245	NB626_RS00250																					DR099_RS00740								
N13.HOG0000373	OG0000257	n0														NB627_RS00270	NB626_RS00270																					DR099_RS00715								
N13.HOG0000374	OG0000258	n0														NB627_RS00280	NB626_RS00280																					DR099_RS00705								
N13.HOG0000375	OG0000259	n0														NB627_RS00310	NB626_RS00310																					DR099_RS00675								
N13.HOG0000376	OG0000260	n0														NB627_RS00320	NB626_RS00320																					DR099_RS00665								
N13.HOG0000377	OG0000261	n0														NB627_RS00330	NB626_RS00330																					DR099_RS04325								
N13.HOG0000378	OG0000262	n0														NB627_RS00360	NB626_RS00350																					DR099_RS00640								
N13.HOG0000379	OG0000263	n0														NB627_RS00375	NB626_RS00365																					DR099_RS00625								
N13.HOG0000380	OG0000264	n0														NB627_RS00395	NB626_RS00380																					DR099_RS00610								
N13.HOG0000381	OG0000265	n0														NB627_RS00400	NB626_RS00390																					DR099_RS00600								
N13.HOG0000382	OG0000266	n0														NB627_RS00415	NB626_RS00405																					DR099_RS02955								
N13.HOG0000383	OG0000267	n0														NB627_RS00430	NB626_RS00420																					DR099_RS02970								
N13.HOG0000384	OG0000268	n0														NB627_RS00530	NB626_RS00520																					DR099_RS02975								
N13.HOG0000385	OG0000269	n0														NB627_RS00545	NB626_RS00535																					DR099_RS02990								
N13.HOG0000386	OG0000270	n0														NB627_RS03700	NB626_RS03700																					DR099_RS04575								
N13.HOG0000387	OG0000271	n0														NB627_RS03690	NB626_RS03695																					DR099_RS03245								
N13.HOG0000388	OG0000272	n0														NB627_RS03685	NB626_RS03690																					DR099_RS03250								
N13.HOG0000389	OG0000273	n0														NB627_RS03680	NB626_RS03685																					DR099_RS03255								
N13.HOG0000390	OG0000274	n0														NB627_RS03665	NB626_RS03670																					DR099_RS02295								
N13.HOG0000391	OG0000275	n0														NB627_RS03655	NB626_RS03660																					DR099_RS04485								
N13.HOG0000392	OG0000276	n0														NB627_RS03650	NB626_RS03655																					DR099_RS02285								
N13.HOG0000393	OG0000277	n0														NB627_RS03640	NB626_RS03645																					DR099_RS02275								
N13.HOG0000394	OG0000278	n0														NB627_RS03635	NB626_RS03640																					DR099_RS02270								
N13.HOG0000395	OG0000279	n0														NB627_RS03625	NB626_RS03630																					DR099_RS02260								
N13.HOG0000396	OG0000280	n0														NB627_RS03620	NB626_RS03620																					DR099_RS02255								
N13.HOG0000397	OG0000281	n0														NB627_RS03615	NB626_RS03615																					DR099_RS02250								
N13.HOG0000398	OG0000282	n0														NB627_RS03590	NB626_RS03590																					DR099_RS04475								
N13.HOG0000399	OG0000283	n0														NB627_RS03585	NB626_RS03585																					DR099_RS02220								
N13.HOG0000400	OG0000284	n0														NB627_RS03580	NB626_RS03580																					DR099_RS02215								
N13.HOG0000401	OG0000285	n0														NB627_RS03575	NB626_RS03575																					DR099_RS04470								
N13.HOG0000402	OG0000286	n0														NB627_RS02605	NB626_RS02600																					DR099_RS02675								
N13.HOG0000403	OG0000287	n0														NB627_RS02705	NB626_RS02700																					DR099_RS00270								
N13.HOG0000404	OG0000288	n0														NB627_RS02715	NB626_RS02710																					DR099_RS00260								
N13.HOG0000405	OG0000289	n0														NB627_RS02720	NB626_RS02715																					DR099_RS00255								
N13.HOG0000406	OG0000290	n0														NB627_RS02840	NB626_RS02830																					DR099_RS00145								
N13.HOG0000407	OG0000291	n0														NB627_RS02825	NB626_RS02820																					DR099_RS00155								
N13.HOG0000408	OG0000292	n0														NB627_RS02820	NB626_RS02815																					DR099_RS00160								
N13.HOG0000409	OG0000293	n0														NB627_RS02815	NB626_RS02810																					DR099_RS00165								
N13.HOG0000410	OG0000294	n0														NB627_RS02805	NB626_RS02800																					DR099_RS00175								
N13.HOG0000411	OG0000295	n0														NB627_RS02800	NB626_RS02795																					DR099_RS00180								
N13.HOG0000412	OG0000296	n0														NB627_RS02755	NB626_RS02750																					DR099_RS00220								
N13.HOG0000413	OG0000297	n0														NB627_RS02750	NB626_RS02745																					DR099_RS00225								
N13.HOG0000414	OG0000298	n0														NB627_RS00175	NB626_RS00175																					DR099_RS00820								
N13.HOG0000415	OG0000299	n0														NB627_RS00195	NB626_RS00195																					DR099_RS00795								
N13.HOG0000416	OG0000300	n0														NB627_RS00385	NB626_RS00375																					DR099_RS00615								
N13.HOG0000417	OG0000301	n0														NB627_RS00420	NB626_RS00410																					DR099_RS02960								
N13.HOG0000418	OG0000302	n0														NB627_RS00425	NB626_RS00415																					DR099_RS02965								
N13.HOG0000419	OG0000303	n0														NB627_RS00670	NB626_RS00660																					DR099_RS02730								
N13.HOG0000420	OG0000304	n0														NB627_RS01195	NB626_RS01200																					DR099_RS01735								
N13.HOG0000421	OG0000305	n0														NB627_RS03070	NB626_RS03065																					DR099_RS01085								
N13.HOG0000422	OG0000306	n0														NB627_RS02995	NB626_RS02990																					DR099_RS01160								
N13.HOG0000423	OG0000307	n0														NB627_RS02955	NB626_RS02950																					DR099_RS00025								
N13.HOG0000424	OG0000308	n0														NB627_RS02855	NB626_RS02850																					DR099_RS00125								
N13.HOG0000425	OG0000309	n0														NB627_RS02790	NB626_RS02785																					DR099_RS00190								
N13.HOG0000426	OG0000310	n0														NB627_RS02710	NB626_RS02705																					DR099_RS00265								
N13.HOG0000427	OG0000311	n0														NB627_RS02665	NB626_RS02660																					DR099_RS02615								
N13.HOG0000428	OG0000312	n0														NB627_RS02650	NB626_RS02645																					DR099_RS02630								
N13.HOG0000429	OG0000313	n0														NB627_RS01725	NB626_RS01705																					DR099_RS01360								
N13.HOG0000430	OG0000314	n0														NB627_RS02095	NB626_RS02085																					DR099_RS00455								
N13.HOG0000431	OG0000315	n0														NB627_RS02125	NB626_RS02115																					DR099_RS01205								
N13.HOG0000432	OG0000316	n0														NB627_RS02135	NB626_RS02125																					DR099_RS01215								
N13.HOG0000433	OG0000317	n0														NB627_RS02235	NB626_RS02225																					DR099_RS01305								
N13.HOG0000434	OG0000318	n0														NB627_RS02155	NB626_RS02130																					DR099_RS04365								
N13.HOG0000435	OG0000319	n0														NB627_RS02390	NB626_RS02385																					DR099_RS02845								
N13.HOG0000436	OG0000320	n0														NB627_RS02530	NB626_RS02525																					DR099_RS02180								
N13.HOG0000437	OG0000321	n0														NB627_RS01455	NB626_RS01450																					DR099_RS00940								
N13.HOG0000438	OG0000322	n0														NB627_RS01510	NB626_RS01500																					DR099_RS00985								
N13.HOG0000439	OG0000323	n0														NB627_RS01640	NB626_RS01630																					DR099_RS01435								
N13.HOG0000440	OG0000324	n0														NB627_RS02430	NB626_RS02425																					DR099_RS02805								
N13.HOG0000441	OG0000325	n0														NB627_RS00815	NB626_RS00805																					DR099_RS01650								
N13.HOG0000442	OG0000326	n0														NB627_RS00910	NB626_RS00910																					DR099_RS01555								
N13.HOG0000443	OG0000327	n0														NB627_RS00915	NB626_RS00915																					DR099_RS01550								
N13.HOG0000444	OG0000328	n0														NB627_RS01005	NB626_RS01005																					DR099_RS01925								
N13.HOG0000445	OG0000329	n0														NB627_RS01025	NB626_RS01035																					DR099_RS01905								
N13.HOG0000446	OG0000330	n0														NB627_RS01220	NB626_RS01225																					DR099_RS02320								
N13.HOG0000447	OG0000331	n0														NB627_RS03160	NB626_RS03155																					DR099_RS03090								
N13.HOG0000448	OG0000332	n0														NB627_RS03305	NB626_RS03300																					DR099_RS02060								
N13.HOG0000449	OG0000333	n0														NB627_RS03315	NB626_RS03310																					DR099_RS02050								
N13.HOG0000450	OG0000334	n0														NB627_RS03420	NB626_RS03415																					DR099_RS02890								
N13.HOG0000451	OG0000335	n0														NB627_RS03430	NB626_RS03425																					DR099_RS02900								
N13.HOG0000452	OG0000336	n0														NB627_RS03605	NB626_RS03605																					DR099_RS04480								
N13.HOG0000453	OG0000337	n0														NB627_RS03780	NB626_RS03780																					DR099_RS00570								
N13.HOG0000454	OG0000338	n0														NB627_RS03820	NB626_RS03820																					DR099_RS00530								
N13.HOG0000455	OG0000339	n0														NB627_RS02500	NB626_RS02495																					DR099_RS03470								
N13.HOG0000456	OG0000340	n0														NB627_RS01435	NB626_RS01430																					DR099_RS00920								
N13.HOG0000457	OG0000341	n0														NB627_RS02455	NB626_RS02450																					DR099_RS02785								
N13.HOG0000458	OG0000342	n0														NB627_RS00845	NB626_RS00835																					DR099_RS01620								
N13.HOG0000459	OG0000343	n0														NB627_RS03325	NB626_RS03320																					DR099_RS02040								
N13.HOG0000460	OG0000344	n0														NB627_RS00685	NB626_RS00675																					DR099_RS02745								
N13.HOG0000461	OG0000345	n0														NB627_RS01140	NB626_RS01145																					DR099_RS01790								
N13.HOG0000462	OG0000346	n0														NB627_RS03610	NB626_RS03610																					DR099_RS04645								
N13.HOG0000463	OG0000347	n0														NB627_RS01535	NB626_RS01525																					DR099_RS01010								
N13.HOG0000464	OG0000348	n0														NB627_RS00920	NB626_RS00920																					DR099_RS01545								
N13.HOG0000465	OG0000349	n0														NB627_RS03670	NB626_RS03675																					DR099_RS04490								
N13.HOG0000466	OG0000350	n0														NB627_RS02945	NB626_RS02940																					DR099_RS00035								
N13.HOG0000467	OG0000351	n0														NB627_RS00600	NB626_RS00590																					DR099_RS04140								
N13.HOG0000468	OG0000352	n0														NB627_RS02075	NB626_RS02065																					DR099_RS00430								
N13.HOG0000469	OG0000353	n0														NB627_RS01500	NB626_RS01490																					DR099_RS00980								
N13.HOG0000470	OG0000354	n0														NB627_RS00745	NB626_RS00735																					DR099_RS01700								
N13.HOG0000471	OG0000355	n0														NB627_RS02050	NB626_RS02040																					DR099_RS04300								
N13.HOG0000472	OG0000356	n0														NB627_RS02130	NB626_RS02120																					DR099_RS04360								
N13.HOG0000473	OG0000357	n0														NB627_RS03285	NB626_RS03275																					DR099_RS04450								
N13.HOG0000474	OG0000358	n0														NB627_RS03290	NB626_RS03280																					DR099_RS02075								
N13.HOG0000475	OG0000359	n0														NB627_RS00890	NB626_RS00880																					DR099_RS04425								
N13.HOG0000476	OG0000360	n0														NB627_RS00275	NB626_RS00275																					DR099_RS00710								
N13.HOG0000477	OG0000361	n0														NB627_RS00305	NB626_RS00305																					DR099_RS00680								
N13.HOG0000478	OG0000362	n0														NB627_RS02730	NB626_RS02725																					DR099_RS00245								
N13.HOG0000479	OG0000363	n0														NB627_RS01575	NB626_RS01565																					DR099_RS04420								
N13.HOG0000480	OG0000364	n3														NB627_RS02025	NB626_RS02015																													
N13.HOG0000481	OG0000365	n0														NB627_RS02180	NB626_RS02175																					DR099_RS04385								
N13.HOG0000482	OG0000366	n0														NB627_RS02200	NB626_RS02195																					DR099_RS01275								
N13.HOG0000483	OG0000367	n0														NB627_RS02215	NB626_RS02205																					DR099_RS01285								
N13.HOG0000484	OG0000368	n0														NB627_RS00060	NB626_RS00060																					DR099_RS00465								
N13.HOG0000485	OG0000369	n0														NB627_RS00025	NB626_RS00025																					DR099_RS04315								
N13.HOG0000486	OG0000370	n0														NB627_RS00020	NB626_RS00020																					DR099_RS00505								
N13.HOG0000487	OG0000371	n0														NB627_RS00015	NB626_RS00015																					DR099_RS00510								
N13.HOG0000488	OG0000372	n0														NB627_RS00010	NB626_RS00010																					DR099_RS00515								
N13.HOG0000489	OG0000373	n0														NB627_RS03810	NB626_RS03810																					DR099_RS00540								
N13.HOG0000490	OG0000374	n0														NB627_RS03800	NB626_RS03800																					DR099_RS00550								
N13.HOG0000491	OG0000375	n0														NB627_RS02385	NB626_RS02380																					DR099_RS02850								
N13.HOG0000492	OG0000376	n0														NB627_RS02545	NB626_RS02540																					DR099_RS02165								
N13.HOG0000493	OG0000377	n0														NB627_RS02535	NB626_RS02530																					DR099_RS02175								
N13.HOG0000494	OG0000378	n0														NB627_RS01415																						DR099_RS00900								
N13.HOG0000495	OG0000379	n0														NB627_RS01495	NB626_RS01485																					DR099_RS00975								
N13.HOG0000496	OG0000380	n0														NB627_RS01525	NB626_RS01520																					DR099_RS01000								
N13.HOG0000497	OG0000381	n0														NB627_RS01565	NB626_RS01555																					DR099_RS01510								
N13.HOG0000498	OG0000382	n0														NB627_RS01595	NB626_RS01585																					DR099_RS01480								
N13.HOG0000499	OG0000383	n0														NB627_RS01635	NB626_RS01625																					DR099_RS01440								
N13.HOG0000500	OG0000384	n0														NB627_RS00625	NB626_RS00615																					DR099_RS02685								
N13.HOG0000501	OG0000385	n0														NB627_RS00630	NB626_RS00625																					DR099_RS02690								
N13.HOG0000502	OG0000386	n0														NB627_RS00650	NB626_RS00640																					DR099_RS02710								
N13.HOG0000503	OG0000387	n0														NB627_RS00675	NB626_RS00665																					DR099_RS02735								
N13.HOG0000504	OG0000388	n0														NB627_RS00680	NB626_RS00670																					DR099_RS04535								
N13.HOG0000505	OG0000389	n0														NB627_RS00725	NB626_RS00715																					DR099_RS01720								
N13.HOG0000506	OG0000390	n0														NB627_RS03090	NB626_RS03085																					DR099_RS01065								
N13.HOG0000507	OG0000391	n0														NB627_RS03080	NB626_RS03075																					DR099_RS01075								
N13.HOG0000508	OG0000392	n0														NB627_RS03055	NB626_RS03050																					DR099_RS01100								
N13.HOG0000509	OG0000393	n0														NB627_RS03000	NB626_RS02995																					DR099_RS04355								
N13.HOG0000510	OG0000394	n0														NB627_RS02920	NB626_RS02915																					DR099_RS00060								
N13.HOG0000511	OG0000395	n0														NB627_RS02915	NB626_RS02910																					DR099_RS00065								
N13.HOG0000512	OG0000396	n0														NB627_RS02610	NB626_RS02605																					DR099_RS02670								
N13.HOG0000513	OG0000397	n0														NB627_RS02060	NB626_RS02050																					DR099_RS00415								
N13.HOG0000514	OG0000398	n0														NB627_RS02065	NB626_RS02060																					DR099_RS00420								
N13.HOG0000515	OG0000399	n0														NB627_RS02110	NB626_RS02100																					DR099_RS01190								
N13.HOG0000516	OG0000400	n0														NB627_RS03250	NB626_RS03240																					DR099_RS02115								
N13.HOG0000517	OG0000401	n0														NB627_RS03310	NB626_RS03305																					DR099_RS02055								
N13.HOG0000518	OG0000402	n0														NB627_RS03320	NB626_RS03315																					DR099_RS02045								
N13.HOG0000519	OG0000403	n0														NB627_RS03330	NB626_RS03325																					DR099_RS02035								
N13.HOG0000520	OG0000404	n0															NB626_RS03360																					DR099_RS02005								
N13.HOG0000521	OG0000405	n0														NB627_RS03380	NB626_RS03375																					DR099_RS01990								
N13.HOG0000522	OG0000406	n0														NB627_RS03435	NB626_RS03430																					DR099_RS02905								
N13.HOG0000523	OG0000407	n0														NB627_RS03440	NB626_RS03435																					DR099_RS04550								
N13.HOG0000524	OG0000408	n0														NB627_RS03445	NB626_RS03440																					DR099_RS02915								
N13.HOG0000525	OG0000409	n0														NB627_RS03450	NB626_RS03445																					DR099_RS02920								
N13.HOG0000526	OG0000410	n0														NB627_RS03515	NB626_RS03510																					DR099_RS02545								
N13.HOG0000527	OG0000411	n0														NB627_RS03500	NB626_RS03495																					DR099_RS02555								
N13.HOG0000528	OG0000412	n0														NB627_RS03495	NB626_RS03490																					DR099_RS02560								
N13.HOG0000529	OG0000413	n0														NB627_RS01650	NB626_RS01640																					DR099_RS01425								
N13.HOG0000530	OG0000414	n0														NB627_RS01660	NB626_RS01650																					DR099_RS01415								
N13.HOG0000531	OG0000415	n0														NB627_RS01665	NB626_RS01655																					DR099_RS01410								
N13.HOG0000532	OG0000416	n0														NB627_RS01675	NB626_RS01665																					DR099_RS01400								
N13.HOG0000533	OG0000417	n0														NB627_RS02450	NB626_RS02445																					DR099_RS02790								
N13.HOG0000534	OG0000418	n0														NB627_RS02440	NB626_RS02435																					DR099_RS02795								
N13.HOG0000535	OG0000419	n0														NB627_RS00825	NB626_RS00815																					DR099_RS01640								
N13.HOG0000536	OG0000420	n0														NB627_RS00860	NB626_RS00850																					DR099_RS01605								
N13.HOG0000537	OG0000421	n0														NB627_RS00900	NB626_RS00895																					DR099_RS01570								
N13.HOG0000538	OG0000422	n0														NB627_RS00905	NB626_RS00905																					DR099_RS01560								
N13.HOG0000539	OG0000423	n0														NB627_RS00965	NB626_RS00965																					DR099_RS01965								
N13.HOG0000540	OG0000424	n0														NB627_RS00970	NB626_RS00970																					DR099_RS01960								
N13.HOG0000541	OG0000425	n0														NB627_RS00980	NB626_RS00980																					DR099_RS01950								
N13.HOG0000542	OG0000426	n0														NB627_RS00985	NB626_RS00985																					DR099_RS04440								
N13.HOG0000543	OG0000427	n0														NB627_RS01010	NB626_RS01010																					DR099_RS04435								
N13.HOG0000544	OG0000428	n0															NB626_RS01040																					DR099_RS01895								
N13.HOG0000545	OG0000429	n0														NB627_RS01130	NB626_RS01135																					DR099_RS01800								
N13.HOG0000546	OG0000430	n0														NB627_RS01175																						DR099_RS01755								
N13.HOG0000547	OG0000431	n0														NB627_RS01185	NB626_RS01190																					DR099_RS01745								
N13.HOG0000548	OG0000432	n0														NB627_RS01215	NB626_RS01220																					DR099_RS02315								
N13.HOG0000549	OG0000433	n0														NB627_RS01230	NB626_RS01235																					DR099_RS02330								
N13.HOG0000550	OG0000434	n0														NB627_RS01235	NB626_RS01245																					DR099_RS02335								
N13.HOG0000551	OG0000435	n0														NB627_RS01250	NB626_RS01255																					DR099_RS02350								
N13.HOG0000552	OG0000436	n0														NB627_RS01275	NB626_RS01280																					DR099_RS02380								
N13.HOG0000553	OG0000437	n0														NB627_RS01285	NB626_RS01290																					DR099_RS02390								
N13.HOG0000554	OG0000438	n0														NB627_RS01290	NB626_RS01295																					DR099_RS02395								
N13.HOG0000555	OG0000439	n0														NB627_RS01295	NB626_RS01300																					DR099_RS04495								
N13.HOG0000556	OG0000440	n0														NB627_RS03140	NB626_RS03135																					DR099_RS04560								
N13.HOG0000557	OG0000441	n0														NB627_RS03185	NB626_RS03180																					DR099_RS03070								
N13.HOG0000558	OG0000442	n0														NB627_RS00145	NB626_RS00145																					DR099_RS03130								
N13.HOG0000559	OG0000443	n0														NB627_RS00190	NB626_RS00190																					DR099_RS00800								
N13.HOG0000560	OG0000444	n0														NB627_RS00205	NB626_RS00205																					DR099_RS00785								
N13.HOG0000561	OG0000445	n0														NB627_RS00230	NB626_RS00230																					DR099_RS00760								
N13.HOG0000562	OG0000446	n0														NB627_RS00255	NB626_RS00255																					DR099_RS00730								
N13.HOG0000563	OG0000447	n0														NB627_RS00260	NB626_RS00265																					DR099_RS00725								
N13.HOG0000564	OG0000448	n0														NB627_RS00290	NB626_RS00290																					DR099_RS00695								
N13.HOG0000565	OG0000449	n0														NB627_RS00315	NB626_RS00315																					DR099_RS00670								
N13.HOG0000566	OG0000450	n0														NB627_RS00325	NB626_RS00325																					DR099_RS00660								
N13.HOG0000567	OG0000451	n0														NB627_RS00380	NB626_RS00370																					DR099_RS00620								
N13.HOG0000568	OG0000452	n0														NB627_RS00405	NB626_RS00395																					DR099_RS02945								
N13.HOG0000569	OG0000453	n0														NB627_RS00535	NB626_RS00525																					DR099_RS02980								
N13.HOG0000570	OG0000454	n5														NB627_RS00520	NB626_RS01685																													
N13.HOG0000571	OG0000454	n30																																				DR099_RS02505								
N13.HOG0000572	OG0000455	n0														NB627_RS03715	NB626_RS03720																					DR099_RS03220								
N13.HOG0000573	OG0000456	n0														NB627_RS03595	NB626_RS03595																					DR099_RS02230								
N13.HOG0000574	OG0000457	n0														NB627_RS03565	NB626_RS03565																					DR099_RS02205								
N13.HOG0000575	OG0000458	n0														NB627_RS02700	NB626_RS02695																					DR099_RS00275								
N13.HOG0000576	OG0000459	n0														NB627_RS02725	NB626_RS02720																					DR099_RS00250								
N13.HOG0000577	OG0000460	n0														NB627_RS02735	NB626_RS02730																					DR099_RS00240								
N13.HOG0000578	OG0000461	n0														NB627_RS02780	NB626_RS02775																					DR099_RS00195								
N13.HOG0000579	OG0000462	n0														NB627_RS02775	NB626_RS02770																					DR099_RS00200								
N13.HOG0000580	OG0000463	n0														NB627_RS02770	NB626_RS02765																					DR099_RS00205								
N13.HOG0000581	OG0000464	n0														NB627_RS02765	NB626_RS02760																					DR099_RS00210								
N13.HOG0000582	OG0000465	n0														NB627_RS02760	NB626_RS02755																					DR099_RS00215								
