Orthogroup	MHP_232_genes	MHP_153B_genes
OG0000579	MHP_RS01780	NB625_RS01785
OG0000580	MHP_RS02655	NB625_RS02950
OG0000581	MHP_RS01765	NB625_RS01770
OG0000582	MHP_RS03860	NB625_RS01260
OG0000583	MHP_RS01675	NB625_RS01690
OG0000584	MHP_RS02715	NB625_RS02095
OG0000586	MHP_RS01665	NB625_RS01675
OG0000587	MHP_RS03775	NB625_RS01880
OG0000588	MHP_RS01645	NB625_RS01645
OG0000590	MHP_RS02725	NB625_RS02085
OG0000591	MHP_RS03790	NB625_RS01895
OG0000592	MHP_RS02515	NB625_RS02805
OG0000594	MHP_RS00775	NB625_RS01225
OG0000600	MHP_RS02710	NB625_RS02100
OG0000603	MHP_RS02705	NB625_RS02105
OG0000605	MHP_RS02700	NB625_RS02110
OG0000606	MHP_RS01770	NB625_RS01775
OG0000607	MHP_RS03745	NB625_RS01210
OG0000609	MHP_RS03765	NB625_RS01835
OG0000610	MHP_RS03965	NB625_RS01010
OG0000611	MHP_RS00090	NB625_RS00095
OG0000616	MHP_RS02690	NB625_RS02120
OG0000619	MHP_RS01775	NB625_RS01780
OG0000621	MHP_RS03980	NB625_RS01890
