Orthogroup	MHP_232_genes	MHP_154B_genes
OG0000580	MHP_RS02655	NB624_RS02955
OG0000581	MHP_RS01765	NB624_RS01775
OG0000582	MHP_RS03860	NB624_RS01250
OG0000583	MHP_RS01675	NB624_RS01685
OG0000584	MHP_RS02715	NB624_RS02100
OG0000586	MHP_RS01665	NB624_RS01670
OG0000587	MHP_RS03775	NB624_RS01885
OG0000588	MHP_RS01645	NB624_RS01650
OG0000590	MHP_RS02725	NB624_RS02090
OG0000591	MHP_RS03790	NB624_RS01900
OG0000592	MHP_RS02515	NB624_RS02820
OG0000594	MHP_RS00775	NB624_RS01215
OG0000600	MHP_RS02710	NB624_RS02105
OG0000602	MHP_RS02000	NB624_RS02045
OG0000603	MHP_RS02705	NB624_RS02110
OG0000605	MHP_RS02700	NB624_RS02115
OG0000606	MHP_RS01770	NB624_RS01780
OG0000609	MHP_RS03765	NB624_RS01840
OG0000610	MHP_RS03965	NB624_RS01005
OG0000611	MHP_RS00090	NB624_RS00095
OG0000616	MHP_RS02690	NB624_RS02125
OG0000619	MHP_RS01775	NB624_RS01785
OG0000621	MHP_RS03980	NB624_RS01895
