Orthogroup	MHP_111A_genes	MHP_7422_genes
OG0000587	NB623_RS02215	MHL_RS04145
OG0000589	NB623_RS01010	MHL_RS03730
OG0000591	NB623_RS02200	MHL_RS04150
OG0000592	NB623_RS02815	MHL_RS02705
OG0000593	NB623_RS03720	MHL_RS03525
OG0000595	NB623_RS03160	MHL_RS03050
OG0000596	NB623_RS01870	MHL_RS01805
OG0000597	NB623_RS03155	MHL_RS03045
OG0000598	NB623_RS01875	MHL_RS01810
OG0000599	NB623_RS01880	MHL_RS01815
OG0000600	NB623_RS01960	MHL_RS00655
OG0000604	NB623_RS02965	MHL_RS04155
OG0000607	NB623_RS01335	MHL_RS03830
OG0000608	NB623_RS02275	MHL_RS01900
OG0000609	NB623_RS02250	MHL_RS03840
OG0000610	NB623_RS00675	MHL_RS04130
OG0000611	NB623_RS00100	MHL_RS03910
OG0000612	NB623_RS01885	MHL_RS01830
OG0000613	NB623_RS02205	MHL_RS04030
OG0000614	NB623_RS00975	MHL_RS03735
