Orthogroup	MHP_UFV02_genes	MHP_4284_genes
OG0000502	FEF31_RS00855	ABLE99_RS01165
OG0000503	FEF31_RS00415	ABLE99_RS00915
OG0000504	FEF31_RS00550	ABLE99_RS00780
OG0000505	FEF31_RS00585	ABLE99_RS00745
OG0000506	FEF31_RS00595	ABLE99_RS00735
OG0000507	FEF31_RS00630	ABLE99_RS00700
OG0000508	FEF31_RS03520	ABLE99_RS00250
OG0000509	FEF31_RS03555	ABLE99_RS00285
OG0000510	FEF31_RS03565	ABLE99_RS00295
OG0000511	FEF31_RS00095	ABLE99_RS00430
OG0000512	FEF31_RS02295	ABLE99_RS02450
OG0000513	FEF31_RS03100	ABLE99_RS03290
OG0000514	FEF31_RS02600	ABLE99_RS02755
OG0000516	FEF31_RS04490	ABLE99_RS01925
OG0000517	FEF31_RS03350	ABLE99_RS00065
OG0000518	FEF31_RS03675	ABLE99_RS02995
OG0000519	FEF31_RS00440	ABLE99_RS00890
OG0000520	FEF31_RS00565	ABLE99_RS00765
OG0000521	FEF31_RS03535	ABLE99_RS00265
OG0000522	FEF31_RS03570	ABLE99_RS00300
OG0000523	FEF31_RS03035	ABLE99_RS03225
OG0000524	FEF31_RS02410	ABLE99_RS02565
OG0000525	FEF31_RS04585	ABLE99_RS03210
OG0000526	FEF31_RS01585	ABLE99_RS01755
OG0000527	FEF31_RS01525	ABLE99_RS01700
OG0000528	FEF31_RS01760	ABLE99_RS01930
OG0000529	FEF31_RS01980	ABLE99_RS02075
OG0000530	FEF31_RS02080	ABLE99_RS02250
OG0000531	FEF31_RS01060	ABLE99_RS01365
OG0000532	FEF31_RS01290	ABLE99_RS01580
OG0000534	FEF31_RS00045	ABLE99_RS00380
OG0000535	FEF31_RS04655	ABLE99_RS00045
OG0000536	FEF31_RS03215	ABLE99_RS03405
OG0000537	FEF31_RS00380	ABLE99_RS00950
OG0000538	FEF31_RS00780	ABLE99_RS01095
OG0000539	FEF31_RS03485	ABLE99_RS00215
OG0000540	FEF31_RS02380	ABLE99_RS02535
OG0000542	FEF31_RS00015	ABLE99_RS00350
OG0000544	FEF31_RS04410	ABLE99_RS01225
OG0000545	FEF31_RS01575	ABLE99_RS01745
OG0000546	FEF31_RS02530	ABLE99_RS02680
OG0000547	FEF31_RS02650	ABLE99_RS02810
OG0000548	FEF31_RS01255	ABLE99_RS01545
OG0000549	FEF31_RS04580	ABLE99_RS03200
OG0000550	FEF31_RS03135	ABLE99_RS03325
OG0000552	FEF31_RS03710	ABLE99_RS03030
OG0000553	FEF31_RS04535	ABLE99_RS02580
OG0000554	FEF31_RS02125	ABLE99_RS02295
OG0000557	FEF31_RS00920	ABLE99_RS01235
OG0000558	FEF31_RS00890	ABLE99_RS01205
OG0000559	FEF31_RS01360	ABLE99_RS01650
OG0000560	FEF31_RS01560	ABLE99_RS01735
OG0000561	FEF31_RS00765	ABLE99_RS01080
OG0000562	FEF31_RS01565	ABLE99_RS01740
OG0000563	FEF31_RS01550	ABLE99_RS01725
OG0000564	FEF31_RS00945	ABLE99_RS01255
OG0000565	FEF31_RS01620	ABLE99_RS01790
OG0000566	FEF31_RS01605	ABLE99_RS01775
OG0000567	FEF31_RS01580	ABLE99_RS01750
OG0000568	FEF31_RS00340	ABLE99_RS00990
OG0000569	FEF31_RS00895	ABLE99_RS01210
OG0000570	FEF31_RS04405	ABLE99_RS01215
OG0000571	FEF31_RS00905	ABLE99_RS01220
OG0000572	FEF31_RS00925	ABLE99_RS01240
OG0000573	FEF31_RS01355	ABLE99_RS01645
OG0000574	FEF31_RS00965	ABLE99_RS01275
OG0000575	FEF31_RS00880	ABLE99_RS01195
OG0000576	FEF31_RS01315	ABLE99_RS01600
OG0000577	FEF31_RS02400	ABLE99_RS02555
OG0000578	FEF31_RS02420	ABLE99_RS02575
OG0000579	FEF31_RS01540	ABLE99_RS01715
OG0000580	FEF31_RS02535	ABLE99_RS02685
OG0000581	FEF31_RS01530	ABLE99_RS01705
OG0000582	FEF31_RS04415	ABLE99_RS01230
OG0000583	FEF31_RS01345	ABLE99_RS01635
OG0000585	FEF31_RS01950	ABLE99_RS02045
OG0000586	FEF31_RS01330	ABLE99_RS01620
OG0000587	FEF31_RS04780	ABLE99_RS01795
OG0000588	FEF31_RS01305	ABLE99_RS01595
OG0000589	FEF31_RS01890	ABLE99_RS02205
OG0000591	FEF31_RS04065	ABLE99_RS01810
OG0000592	FEF31_RS02390	ABLE99_RS02545
OG0000593	FEF31_RS03200	ABLE99_RS03390
OG0000594	FEF31_RS00885	ABLE99_RS01200
OG0000595	FEF31_RS02735	ABLE99_RS02890
OG0000597	FEF31_RS02730	ABLE99_RS02885
OG0000601	FEF31_RS01555	ABLE99_RS01730
OG0000604	FEF31_RS04155	ABLE99_RS02695
OG0000606	FEF31_RS01535	ABLE99_RS01710
OG0000607	FEF31_RS00870	ABLE99_RS01180
OG0000614	FEF31_RS01905	ABLE99_RS02180
OG0000615	FEF31_RS02430	ABLE99_RS02585
