Orthogroup	MHP_F72C_genes	MHP_7422_genes
OG0000537	EHI52_RS00725	MHL_RS00815
OG0000538	EHI52_RS01195	MHL_RS01205
OG0000539	EHI52_RS00220	MHL_RS00215
OG0000540	EHI52_RS02635	MHL_RS02695
OG0000541	EHI52_RS02710	MHL_RS02765
OG0000542	EHI52_RS00365	MHL_RS00355
OG0000544	EHI52_RS01315	MHL_RS01335
OG0000545	EHI52_RS02110	MHL_RS01905
OG0000546	EHI52_RS02780	MHL_RS02835
OG0000547	EHI52_RS02900	MHL_RS02955
OG0000548	EHI52_RS01650	MHL_RS01675
OG0000549	EHI52_RS03335	MHL_RS03320
OG0000550	EHI52_RS03460	MHL_RS03460
OG0000551	EHI52_RS02975	MHL_RS03030
OG0000552	EHI52_RS03160	MHL_RS03150
OG0000553	EHI52_RS02680	MHL_RS02740
OG0000554	EHI52_RS02400	MHL_RS04060, MHL_RS02455
OG0000557	EHI52_RS01325	MHL_RS01345
OG0000558	EHI52_RS01295	MHL_RS01315
OG0000559	EHI52_RS01755	MHL_RS01775
OG0000560	EHI52_RS02125	MHL_RS01890
OG0000561	EHI52_RS01180	MHL_RS01190
OG0000562	EHI52_RS02120	MHL_RS01895
OG0000563	EHI52_RS02135	MHL_RS01880
OG0000564	EHI52_RS03770	MHL_RS01370
OG0000565	EHI52_RS02070	MHL_RS01945
OG0000566	EHI52_RS02080	MHL_RS01935
OG0000567	EHI52_RS02105	MHL_RS01910
OG0000568	EHI52_RS00685	MHL_RS00775
OG0000569	EHI52_RS01300	MHL_RS01320
OG0000570	EHI52_RS01305	MHL_RS01325
OG0000571	EHI52_RS01310	MHL_RS01330
OG0000572	EHI52_RS01330	MHL_RS01350
OG0000573	EHI52_RS01750	MHL_RS01770
OG0000574	EHI52_RS01370	MHL_RS01390
OG0000575	EHI52_RS01285	MHL_RS01305
OG0000576	EHI52_RS01710	MHL_RS03700
OG0000577	EHI52_RS02655	MHL_RS02715
OG0000578	EHI52_RS02675	MHL_RS02735
OG0000579	EHI52_RS02170	MHL_RS01850
OG0000580	EHI52_RS03845	MHL_RS02840
OG0000581	EHI52_RS02175	MHL_RS01845
OG0000582	EHI52_RS03765	MHL_RS03975
OG0000583	EHI52_RS01740	MHL_RS01765
OG0000585	EHI52_RS02220	MHL_RS03810
OG0000586	EHI52_RS01725	MHL_RS01750
OG0000587	EHI52_RS03915	MHL_RS04145
OG0000589	EHI52_RS00950	MHL_RS03730
OG0000591	EHI52_RS02045	MHL_RS04150
OG0000592	EHI52_RS02645	MHL_RS02705
OG0000593	EHI52_RS03525	MHL_RS03525
OG0000594	EHI52_RS01290	MHL_RS01310
OG0000595	EHI52_RS03000	MHL_RS03050
OG0000596	EHI52_RS01785	MHL_RS01805
OG0000597	EHI52_RS02995	MHL_RS03045
OG0000598	EHI52_RS01790	MHL_RS01810
OG0000599	EHI52_RS01795	MHL_RS01815
OG0000601	EHI52_RS02130	MHL_RS01885
OG0000602	EHI52_RS01900	MHL_RS02110
OG0000604	EHI52_RS03890	MHL_RS04155
OG0000606	EHI52_RS02160	MHL_RS01860
OG0000607	EHI52_RS03630	MHL_RS03830
OG0000608	EHI52_RS02115	MHL_RS01900
OG0000609	EHI52_RS03640	MHL_RS03840
OG0000611	EHI52_RS00090	MHL_RS03910
OG0000612	EHI52_RS01800	MHL_RS01830
OG0000613	EHI52_RS03785	MHL_RS04030
OG0000625	EHI52_RS03920	MHL_RS04225
OG0000626	EHI52_RS03695	MHL_RS03880
OG0000633	EHI52_RS03870	MHL_RS04015
