Orthogroup	MHP_131B_genes	MHP_MHP691_genes
OG0000593	NB627_RS03730	DR087_RS00755
OG0000594	NB627_RS01340	DR087_RS02815
OG0000595	NB627_RS03195	DR087_RS03405
OG0000597	NB627_RS03190	DR087_RS03400
OG0000600	NB627_RS00480	DR087_RS00310
OG0000603	NB627_RS00475	DR087_RS00305
OG0000605	NB627_RS00470	DR087_RS00300
OG0000607	NB627_RS01325	DR087_RS02800
OG0000608	NB627_RS01950	DR087_RS04600
OG0000611	NB627_RS00095	DR087_RS00520
OG0000613	NB627_RS02030	DR087_RS04040
OG0000617	NB627_RS01785	DR087_RS02040
OG0000622	NB627_RS02340	DR087_RS04200
OG0000624	NB627_RS03345	DR087_RS00905
OG0000642	NB627_RS00505	DR087_RS00335
