Orthogroup	MHP_131B_genes	MHP_7422_genes
OG0000583	NB627_RS01815	MHL_RS01765
OG0000584	NB627_RS00485	MHL_RS00660
OG0000585	NB627_RS02370	MHL_RS03810
OG0000586	NB627_RS01800	MHL_RS01750
OG0000587	NB627_RS02020	MHL_RS04145
OG0000589	NB627_RS02300	MHL_RS03730
OG0000591	NB627_RS02035	MHL_RS04150
OG0000593	NB627_RS03730	MHL_RS03525
OG0000594	NB627_RS01340	MHL_RS01310
OG0000595	NB627_RS03195	MHL_RS03050
OG0000596	NB627_RS01870	MHL_RS01805
OG0000597	NB627_RS03190	MHL_RS03045
OG0000598	NB627_RS01875	MHL_RS01810
OG0000599	NB627_RS01880	MHL_RS01815
OG0000600	NB627_RS00480	MHL_RS00655
OG0000603	NB627_RS00475	MHL_RS00640
OG0000604	NB627_RS02990	MHL_RS04155
OG0000605	NB627_RS00470	MHL_RS00635
OG0000607	NB627_RS01325	MHL_RS03830
OG0000608	NB627_RS01950	MHL_RS01900
OG0000610	NB627_RS00785	MHL_RS04130
OG0000611	NB627_RS00095	MHL_RS03910
OG0000612	NB627_RS01885	MHL_RS01830
OG0000613	NB627_RS02030	MHL_RS04030
OG0000620	NB627_RS02015	MHL_RS03795
