Orthogroup	MHP_131B_genes	MHP_MHP653_genes
OG0000594	NB627_RS01340	DR096_RS02260
OG0000595	NB627_RS03195	DR096_RS00790
OG0000596	NB627_RS01870	DR096_RS03350
OG0000597	NB627_RS03190	DR096_RS00795
OG0000598	NB627_RS01875	DR096_RS03355
OG0000599	NB627_RS01880	DR096_RS03360
OG0000604	NB627_RS02990	DR096_RS04005
OG0000607	NB627_RS01325	DR096_RS02275
OG0000608	NB627_RS01950	DR096_RS04805
OG0000611	NB627_RS00095	DR096_RS02585
OG0000612	NB627_RS01885	DR096_RS03365
OG0000613	NB627_RS02030	DR096_RS03890
OG0000615	NB627_RS02880	DR096_RS01440
OG0000617	NB627_RS01785	DR096_RS01990
OG0000622	NB627_RS02340	DR096_RS04235
