gene_callers_id	source	accession	function	e_value
411	NCBI_PGAP	WP_160581309.1	tRNA (cytidine(34)-2'-O)-methyltransferase	0
413	NCBI_PGAP	WP_160609361.1	glutamate--tRNA ligase (gltX)	0
414	NCBI_PGAP	WP_002557785.1	peptide chain release factor N(5)-glutamine methyltransferase	0
415	NCBI_PGAP	WP_160609362.1	peptide chain release factor 1 (prfA)	0
416	NCBI_PGAP	WP_308704737.1	DUF31 family putative serine protease	0
417	NCBI_PGAP	WP_160609363.1	L-lactate dehydrogenase	0
418	NCBI_PGAP	WP_002557782.1	hexose phosphate transporter	0
419	NCBI_PGAP	WP_160609364.1	YitT family protein	0
420	NCBI_PGAP	WP_220190044.1	alpha/beta fold hydrolase	0
421	NCBI_PGAP	WP_002557779.1	50S ribosomal protein L27 (rpmA)	0
422	NCBI_PGAP	WP_160605468.1	50S ribosomal protein L21 (rplU)	0
423	NCBI_PGAP	WP_160609365.1	uracil-DNA glycosylase	0
424	NCBI_PGAP	WP_002557776.1	M20/M25/M40 family metallo-hydrolase	0
426	NCBI_PGAP	WP_002557774.1	leucine-rich repeat domain-containing protein	0
427	NCBI_PGAP	WP_002557773.1	pyruvate kinase (pyk)	0
428	NCBI_PGAP	WP_160609366.1	translation initiation factor IF-3 (infC)	0
429	NCBI_PGAP	WP_039387628.1	50S ribosomal protein L35 (rpmI)	0
430	NCBI_PGAP	WP_002557769.1	50S ribosomal protein L20 (rplT)	0
431	NCBI_PGAP	WP_002557768.1	50S ribosomal protein L28 (rpmB)	0
432	NCBI_PGAP	WP_160583987.1	class 1b ribonucleoside-diphosphate reductase subunit alpha (nrdE)	0
433	NCBI_PGAP	WP_002557766.1	class Ib ribonucleoside-diphosphate reductase assembly flavoprotein NrdI (nrdI)	0
434	NCBI_PGAP	WP_160609367.1	class 1b ribonucleoside-diphosphate reductase subunit beta (nrdF)	0
436	NCBI_PGAP	WP_160609368.1	serine hydroxymethyltransferase (glyA)	0
437	NCBI_PGAP	WP_160609369.1	asparagine--tRNA ligase (asnS)	0
439	NCBI_PGAP	WP_220190045.1	ATP-dependent helicase	0
441	NCBI_PGAP	WP_039387782.1	Holliday junction branch migration protein RuvA (ruvA)	0
442	NCBI_PGAP	WP_160605458.1	Holliday junction branch migration DNA helicase RuvB (ruvB)	0
443	NCBI_PGAP	WP_160609372.1	DUF2779 domain-containing protein	0
445	NCBI_PGAP	WP_160603230.1	30S ribosomal protein S16 (rpsP)	0
446	NCBI_PGAP	WP_002557754.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD (trmD)	0
447	NCBI_PGAP	WP_002557753.1	50S ribosomal protein L19 (rplS)	0
448	NCBI_PGAP	WP_002557752.1	type I DNA topoisomerase (topA)	0
449	NCBI_PGAP	WP_002557751.1	MHJ_0274 family protein	0
450	NCBI_PGAP	WP_160603234.1	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (pgsA)	0
451	NCBI_PGAP	WP_002557749.1	CTP synthase	0
453	NCBI_PGAP	WP_160581114.1	BC85_0335 family putative methyltransferase	0
454	NCBI_PGAP	WP_039387722.1	transcription elongation factor GreA (greA)	0
455	NCBI_PGAP	WP_160609377.1	MATE family efflux transporter	0
456	NCBI_PGAP	WP_160581109.1	substrate-specific component FolT of folate ECF transporter	0
458	NCBI_PGAP	WP_160609379.1	valine--tRNA ligase	0
461	NCBI_PGAP	WP_002557481.1	membrane protein insertase YidC (yidC)	0
462	NCBI_PGAP	WP_160609381.1	ribonuclease P protein component (rnpA)	0
463	NCBI_PGAP	WP_002557480.1	50S ribosomal protein L34 (rpmH)	0
464	NCBI_PGAP	WP_160609382.1	chromosomal replication initiator protein DnaA (dnaA)	0
465	NCBI_PGAP	WP_002557478.1	DNA polymerase III subunit beta	0
466	NCBI_PGAP	WP_160609383.1	tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG (mnmG)	0
467	NCBI_PGAP	WP_002557476.1	23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH	0
468	NCBI_PGAP	WP_160609384.1	DHH family phosphoesterase	0
469	NCBI_PGAP	WP_160581096.1	DHH family phosphoesterase	0
470	NCBI_PGAP	WP_002557472.1	type II toxin-antitoxin system antitoxin SocA domain-containing protein	0
471	NCBI_PGAP	WP_160609385.1	signal recognition particle-docking protein FtsY (ftsY)	0
472	NCBI_PGAP	WP_160609386.1	thioredoxin domain-containing protein	0
473	NCBI_PGAP	WP_160581091.1	heat-inducible transcriptional repressor HrcA	0
474	NCBI_PGAP	WP_160609387.1	nucleotide exchange factor GrpE (grpE)	0
475	NCBI_PGAP	WP_160609388.1	arginine--tRNA ligase (argS)	0
476	NCBI_PGAP	WP_002557466.1	DNA-directed RNA polymerase subunit delta (rpoE)	0
477	NCBI_PGAP	WP_002557465.1	class II fructose-1,6-bisphosphate aldolase (fba)	0
478	NCBI_PGAP	WP_002557464.1	pseudouridine synthase family protein	0
480	NCBI_PGAP	WP_160609389.1	amidase family protein	0
481	NCBI_PGAP	WP_002557877.1	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB (gatB)	0
486	NCBI_PGAP	WP_002557882.1	signal peptidase II	0
487	NCBI_PGAP	WP_160609393.1	isoleucine--tRNA ligase (ileS)	0
488	NCBI_PGAP	WP_308704740.1	DNA gyrase subunit A	0
489	NCBI_PGAP	WP_220190067.1	ATP-binding cassette domain-containing protein	0
490	NCBI_PGAP	WP_160609394.1	ABC transporter ATP-binding protein	0
492	NCBI_PGAP	WP_160609395.1	P97 family adhesin	0
493	NCBI_PGAP	WP_160609396.1	P110/LppT family adhesin N-terminal domain	0
494	NCBI_PGAP	WP_160609397.1	LppA-related lipoprotein	0
495	NCBI_PGAP	WP_160609398.1	aminopeptidase P family protein	0
496	NCBI_PGAP	WP_002557497.1	50S ribosomal protein L33 (rpmG)	0
499	NCBI_PGAP	WP_160609399.1	ATP-binding cassette domain-containing protein	0
500	NCBI_PGAP	WP_160609400.1	ATP-binding cassette domain-containing protein	0
501	NCBI_PGAP	WP_160609401.1	site-specific DNA-methyltransferase	0
502	NCBI_PGAP	WP_160609402.1	DEAD/DEAH box helicase family protein	0
503	NCBI_PGAP	WP_160609403.1	AAA family ATPase	0
504	NCBI_PGAP	WP_220190068.1	SGNH/GDSL hydrolase family protein	0
505	NCBI_PGAP	WP_039387714.1	16S rRNA (guanine(527)-N(7))-methyltransferase RsmG (rsmG)	0
506	NCBI_PGAP	WP_039387713.1	ribose-phosphate pyrophosphokinase	0
507	NCBI_PGAP	WP_160583792.1	TatD family hydrolase	0
508	NCBI_PGAP	WP_002557946.1	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))- dimethyltransferase RsmA (rsmA)	0
509	NCBI_PGAP	WP_002557947.1	50S ribosomal protein L13 (rplM)	0
510	NCBI_PGAP	WP_002557948.1	30S ribosomal protein S9 (rpsI)	0
511	NCBI_PGAP	WP_155897264.1	L-threonylcarbamoyladenylate synthase	0
512	NCBI_PGAP	WP_160609406.1	excinuclease ABC subunit UvrB (uvrB)	0
513	NCBI_PGAP	WP_160581375.1	leucine--tRNA ligase (leuS)	0
514	NCBI_PGAP	WP_160581377.1	DHH family phosphoesterase	0
515	NCBI_PGAP	WP_002557954.1	50S ribosomal protein L9 (rplI)	0
516	NCBI_PGAP	WP_160609407.1	replicative DNA helicase (dnaB)	0
517	NCBI_PGAP	WP_002557956.1	CNNM domain-containing protein	0
518	NCBI_PGAP	WP_160581384.1	YgjP-like metallopeptidase domain-containing protein	0
519	NCBI_PGAP	WP_160609408.1	class I tRNA ligase family protein	0
520	NCBI_PGAP	WP_160609409.1	23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB (rlmB)	0
521	NCBI_PGAP	WP_002557960.1	sigma-70 family RNA polymerase sigma factor	0
522	NCBI_PGAP	WP_002557961.1	50S ribosomal protein L33 (rpmG)	0
523	NCBI_PGAP	WP_308704741.1	preprotein translocase subunit SecE (secE)	0
524	NCBI_PGAP	WP_039387704.1	transcription termination/antitermination protein NusG (nusG)	0
525	NCBI_PGAP	WP_160609410.1	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD (tsaD)	0
526	NCBI_PGAP	WP_160609411.1	lysylphosphatidylglycerol synthase transmembrane domain-containing protein	0
527	NCBI_PGAP	WP_002557965.1	SMC-Scp complex subunit ScpB (scpB)	0
528	NCBI_PGAP	WP_160609412.1	segregation/condensation protein A	0
529	NCBI_PGAP	WP_002557967.1	lysophospholipid acyltransferase family protein	0
530	NCBI_PGAP	WP_002557968.1	5'-nucleotidase C-terminal domain-containing protein	0
531	NCBI_PGAP	WP_160609413.1	MIP family Ig-specific serine endopeptidase	0
532	NCBI_PGAP	WP_160593509.1	ABC transporter ATP-binding protein	0
533	NCBI_PGAP	WP_160609414.1	ABC transporter ATP-binding protein	0
535	NCBI_PGAP	WP_160609415.1	Ig-specific serine endopeptidase MIP (mip)	0
536	NCBI_PGAP	WP_160609416.1	putative immunoglobulin-blocking virulence protein	0
537	NCBI_PGAP	WP_160609417.1	HinT-interacting membrane complex protein P80	0
538	NCBI_PGAP	WP_160609418.1	HAD-IIB family hydrolase	0
539	NCBI_PGAP	WP_002557680.1	DnaD domain protein	0
541	NCBI_PGAP	WP_308704742.1	Rho termination factor N-terminal domain-containing protein	0
542	NCBI_PGAP	WP_160581414.1	30S ribosomal protein S6 (rpsF)	0
543	NCBI_PGAP	WP_160609420.1	single-stranded DNA-binding protein	0
544	NCBI_PGAP	WP_039387554.1	30S ribosomal protein S18 (rpsR)	0
545	NCBI_PGAP	WP_160609421.1	redox-regulated ATPase YchF (ychF)	0
546	NCBI_PGAP	WP_160609422.1	TIGR00282 family metallophosphoesterase	0
547	NCBI_PGAP	WP_160584006.1	methionine adenosyltransferase (metK)	0
548	NCBI_PGAP	WP_002557671.1	ABC transporter ATP-binding protein	0
549	NCBI_PGAP	WP_160609423.1	ABC transporter permease	0
550	NCBI_PGAP	WP_002557696.1	DEAD/DEAH box helicase family protein	0
551	NCBI_PGAP	WP_160609424.1	DNA polymerase III subunit delta (holA)	0
552	NCBI_PGAP	WP_308704743.1	ComEC/Rec2 family competence protein	0
553	NCBI_PGAP	WP_160581431.1	MAG0490 family ComEA-like DNA-binding protein	0
554	NCBI_PGAP	WP_039387760.1	ABC transporter permease subunit	0
555	NCBI_PGAP	WP_160581429.1	ATP-binding cassette domain-containing protein	0
556	NCBI_PGAP	WP_220190081.1	ABC transporter thiamine pyrophosphate-binding lipoprotein p37/Cypl (cypl)	0
557	NCBI_PGAP	WP_160609425.1	glycerol kinase GlpK (glpK)	0
558	NCBI_PGAP	WP_160609426.1	MIP/aquaporin family protein	0
559	NCBI_PGAP	WP_160609427.1	APC family permease	0
560	NCBI_PGAP	WP_220190083.1	Mhp366/Mhp367 family surface (lipo)protein	0
561	NCBI_PGAP	WP_002557684.1	histidine triad protein HinT (hinT)	0
562	NCBI_PGAP	WP_220190084.1	HinT-interacting membrane complex lipoprotein P60	0
