Orthogroup	MHP_MHP691_genes	MHP_MHP696_genes
OG0000559	DR087_RS02085	DR090_RS02375
OG0000560	DR087_RS01645	DR090_RS00870
OG0000561	DR087_RS01990	DR090_RS00240
OG0000562	DR087_RS01640	DR090_RS00875
OG0000563	DR087_RS01655	DR090_RS00860
OG0000564	DR087_RS03320	DR090_RS00425
OG0000565	DR087_RS01590	DR090_RS00935
OG0000566	DR087_RS01600	DR090_RS00920
OG0000567	DR087_RS04055, DR087_RS01625	DR090_RS00890
OG0000568	DR087_RS02180	DR090_RS00145
OG0000569	DR087_RS02825	DR090_RS00375
OG0000570	DR087_RS04705	DR090_RS04335
OG0000571	DR087_RS02835	DR090_RS00385
OG0000572	DR087_RS02855	DR090_RS00405
OG0000573	DR087_RS02080	DR090_RS02380
OG0000574	DR087_RS03300	DR090_RS00445
OG0000575	DR087_RS02810	DR090_RS00360
OG0000576	DR087_RS02035	DR090_RS02425
OG0000577	DR087_RS01270	DR090_RS01440
OG0000578	DR087_RS01250	DR090_RS01460
OG0000580	DR087_RS04010	DR090_RS03960
OG0000582	DR087_RS04715	DR090_RS04345
OG0000583	DR087_RS02070	DR090_RS02390
OG0000585	DR087_RS00175, DR087_RS00170	DR090_RS03575
OG0000586	DR087_RS02055	DR090_RS02405
OG0000587	DR087_RS04775	DR090_RS03815
OG0000588	DR087_RS02030	DR090_RS02430
OG0000589	DR087_RS03500	DR090_RS03725
OG0000592	DR087_RS01280	DR090_RS01430
OG0000593	DR087_RS00755	DR090_RS01165
OG0000594	DR087_RS02815	DR090_RS00365
OG0000595	DR087_RS03405	DR090_RS03450
OG0000597	DR087_RS03400	DR090_RS03460
OG0000601	DR087_RS01650	DR090_RS00865
OG0000602	DR087_RS00080	DR090_RS03555
OG0000607	DR087_RS02800	DR090_RS00350
OG0000608	DR087_RS04600	DR090_RS00880
OG0000609	DR087_RS01615	DR090_RS00905
OG0000611	DR087_RS00520	DR090_RS01345
OG0000614	DR087_RS03590	DR090_RS03535
OG0000617	DR087_RS02040	DR090_RS02420
