Orthogroup	MHP_MHP691_genes	MHP_MHP653_genes
OG0000558	DR087_RS02820	DR096_RS02255
OG0000559	DR087_RS02085	DR096_RS02035
OG0000560	DR087_RS01645	DR096_RS03410
OG0000561	DR087_RS01990	DR096_RS01900
OG0000562	DR087_RS01640	DR096_RS03405
OG0000563	DR087_RS01655	DR096_RS03420
OG0000564	DR087_RS03320	DR096_RS01675
OG0000565	DR087_RS01590	DR096_RS00410
OG0000566	DR087_RS01600	DR096_RS00400
OG0000567	DR087_RS01625	DR096_RS00370
OG0000568	DR087_RS02180	DR096_RS02070
OG0000569	DR087_RS02825	DR096_RS02250
OG0000570	DR087_RS04705	DR096_RS04685
OG0000571	DR087_RS02835	DR096_RS02240
OG0000572	DR087_RS02855	DR096_RS02220
OG0000573	DR087_RS02080	DR096_RS02030
OG0000574	DR087_RS03300	DR096_RS01655
OG0000575	DR087_RS02810	DR096_RS02265
OG0000576	DR087_RS02035	DR096_RS01985
OG0000578	DR087_RS01250	DR096_RS01430
OG0000580	DR087_RS04010	DR096_RS04010
OG0000582	DR087_RS04715	DR096_RS04675
OG0000583	DR087_RS02070	DR096_RS02020
OG0000585	DR087_RS00170	DR096_RS02895
OG0000586	DR087_RS02055	DR096_RS04145
OG0000587	DR087_RS04775	DR096_RS04830
OG0000588	DR087_RS02030	DR096_RS01980
OG0000589	DR087_RS03500	DR096_RS03445
OG0000592	DR087_RS01280	DR096_RS02445
OG0000593	DR087_RS00755	DR096_RS01040
OG0000594	DR087_RS02815	DR096_RS02260
OG0000595	DR087_RS03405	DR096_RS00790
OG0000597	DR087_RS03400	DR096_RS00795
OG0000601	DR087_RS01650	DR096_RS03415
OG0000607	DR087_RS02800	DR096_RS02275
OG0000608	DR087_RS04600	DR096_RS04805
OG0000611	DR087_RS00520	DR096_RS02585
OG0000613	DR087_RS04040	DR096_RS03890
OG0000614	DR087_RS03590	DR096_RS03560
OG0000617	DR087_RS02040	DR096_RS01990
OG0000622	DR087_RS04200	DR096_RS04235
