Orthogroup	MHP_MHP691_genes	MHP_MHP650_genes
OG0000575	DR087_RS02810	DR083_RS02470
OG0000576	DR087_RS02035	DR083_RS05080
OG0000577	DR087_RS01270	DR083_RS02190
OG0000578	DR087_RS01250	DR083_RS02170
OG0000580	DR087_RS04010	DR083_RS03955
OG0000582	DR087_RS04715	DR083_RS04800
OG0000583	DR087_RS02070	DR083_RS02080
OG0000584	DR087_RS00315	DR083_RS03400
OG0000585	DR087_RS00170	DR083_RS04315
OG0000586	DR087_RS02055	DR083_RS02065
OG0000587	DR087_RS04775	DR083_RS05025
OG0000588	DR087_RS02030	DR083_RS02040
OG0000589	DR087_RS03500	DR083_RS03545
OG0000590	DR087_RS00325	DR083_RS02930
OG0000592	DR087_RS01280	DR083_RS02200
OG0000593	DR087_RS00755	DR083_RS00810
OG0000594	DR087_RS02815	DR083_RS02465
OG0000600	DR087_RS00310	DR083_RS03395
OG0000601	DR087_RS01650	DR083_RS02255
OG0000603	DR087_RS00305	DR083_RS03390
OG0000605	DR087_RS00300	DR083_RS03385
OG0000607	DR087_RS02800	DR083_RS02480
OG0000608	DR087_RS04600	DR083_RS02270
OG0000609	DR087_RS01615	DR083_RS05095
OG0000611	DR087_RS00520	DR083_RS04405
OG0000613	DR087_RS04040	DR083_RS04125
OG0000614	DR087_RS03590	DR083_RS03615
OG0000617	DR087_RS02040	DR083_RS05085
OG0000624	DR087_RS00905	DR083_RS05075
OG0000642	DR087_RS00335	DR083_RS02940
