131B	OG0000055	MHP7448_RS00135	NB627_RS00135	32662	37080	+	NB627_RS00135,NB627_RS00140,NB627_RS00145,NB627_RS00150,NB627_RS00155
131B	OG0000072	MHP7448_RS03310	NB627_RS03470	819118	834950	-	NB627_RS03470,NB627_RS03475,NB627_RS03480,NB627_RS03485,NB627_RS03490,NB627_RS03495,NB627_RS03500,NB627_RS03505,NB627_RS03510
131B	OG0000078	MHP7448_RS01695	NB627_RS01810	388607	394534	+	NB627_RS01810
131B	OG0000100	MHP7448_RS03555	NB627_RS03725	881445	892893	+	NB627_RS03700,NB627_RS03705,NB627_RS03710,NB627_RS03715,NB627_RS03720,NB627_RS03725,NB627_RS03730,NB627_RS03735
131B	OG0000145	MHP7448_RS02910	NB627_RS03075	724501	726416	+	NB627_RS03070,NB627_RS03075
131B	OG0000169	MHP7448_RS03080	NB627_RS03235	766968	767630	+	NB627_RS03235
131B	OG0000215	MHP7448_RS00965	NB627_RS01080	227777	243136	-	NB627_RS01050,NB627_RS01055,NB627_RS01060,NB627_RS01065,NB627_RS01070,NB627_RS01075,NB627_RS01080,NB627_RS01085,NB627_RS01090,NB627_RS01095,NB627_RS01100,NB627_RS01105,NB627_RS01110,NB627_RS01115,NB627_RS01120,NB627_RS01125,NB627_RS01130,NB627_RS01135,NB627_RS01140,NB627_RS01145,NB627_RS01150,NB627_RS01155,NB627_RS01160,NB627_RS01165,NB627_RS01170,NB627_RS01175,NB627_RS01180,NB627_RS01185,NB627_RS01190
131B	OG0000248	MHP7448_RS00160	NB627_RS00160	37197	44889	-	NB627_RS00160,NB627_RS00165,NB627_RS00170,NB627_RS00175
131B	OG0000278	MHP7448_RS03465	NB627_RS03635	863519	875114	-	NB627_RS03605,NB627_RS03610,NB627_RS03615,NB627_RS03620,NB627_RS03625,NB627_RS03630,NB627_RS03635,NB627_RS03640,NB627_RS03645,NB627_RS03650,NB627_RS03655,NB627_RS03660
131B	OG0000306	MHP7448_RS02825	NB627_RS02995	693055	699562	-	NB627_RS02975,NB627_RS02980,NB627_RS02985,NB627_RS02990,NB627_RS02995
131B	OG0000359	MHP7448_RS00780	NB627_RS00890	200518	208314	+	NB627_RS00890,NB627_RS00895,NB627_RS00900,NB627_RS00905,NB627_RS00910,NB627_RS00915,NB627_RS00920,NB627_RS00925
131B	OG0000427	MHP7448_RS00895	NB627_RS01010	213931	221902	-	NB627_RS00965,NB627_RS00970,NB627_RS00975,NB627_RS00980,NB627_RS00985,NB627_RS00990,NB627_RS00995,NB627_RS01000,NB627_RS01005,NB627_RS01010
131B	OG0000458	MHP7448_RS02535	NB627_RS02700	616881	625471	-	NB627_RS02700,NB627_RS02705,NB627_RS02710,NB627_RS02715,NB627_RS02720,NB627_RS02725,NB627_RS02730
131B	OG0000472	MHP7448_RS03360	NB627_RS03520	835389	840369	+	NB627_RS03515,NB627_RS03520
131B	OG0000497	MHP7448_RS02840	NB627_RS03010	705827	712195	-	NB627_RS03005,NB627_RS03010,NB627_RS03015,NB627_RS03020,NB627_RS03025
131B	OG0000523	MHP7448_RS03395	NB627_RS03560	852729	856743	-	NB627_RS03560,NB627_RS03565,NB627_RS03570
131B	OG0000532	MHP7448_RS01645	NB627_RS01755	376082	376835	+	NB627_RS01750,NB627_RS01755
131B	OG0000538	MHP7448_RS01125	NB627_RS01240	251608	261167	+	NB627_RS01215,NB627_RS01220,NB627_RS01225,NB627_RS01230,NB627_RS01235,NB627_RS01240,NB627_RS01245,NB627_RS01250
131B	OG0000553	MHP7448_RS02710	NB627_RS02875	654448	677356	-	NB627_RS02860,NB627_RS02865,NB627_RS02870,NB627_RS02875,NB627_RS02880,NB627_RS02885,NB627_RS02890,NB627_RS02895,NB627_RS02900,NB627_RS02905
131B	OG0000599	MHP7448_RS01760	NB627_RS01880	398635	413794	+	NB627_RS01835,NB627_RS01840,NB627_RS01845,NB627_RS01850,NB627_RS01855,NB627_RS01860,NB627_RS01865,NB627_RS01870,NB627_RS01875,NB627_RS01880,NB627_RS01885
131B	OG0000608	MHP7448_RS03865	NB627_RS01950	427700	428747	+	NB627_RS01950,NB627_RS01955
111A	OG0000003	MHP7448_RS03870	NB623_RS00940	193272	204450	+	NB623_RS00905,NB623_RS00910,NB623_RS00915,NB623_RS00920,NB623_RS00925,NB623_RS00930,NB623_RS00935,NB623_RS00940,NB623_RS00945,NB623_RS00950,NB623_RS00955,NB623_RS00960,NB623_RS00965,NB623_RS00970
111A	OG0000003	MHP7448_RS03870	NB623_RS00945	193272	204450	+	NB623_RS00905,NB623_RS00910,NB623_RS00915,NB623_RS00920,NB623_RS00925,NB623_RS00930,NB623_RS00935,NB623_RS00940,NB623_RS00945,NB623_RS00950,NB623_RS00955,NB623_RS00960,NB623_RS00965,NB623_RS00970
111A	OG0000003	MHP7448_RS03870	NB623_RS01040	217079	223174	+	NB623_RS01035,NB623_RS01040,NB623_RS01045,NB623_RS01050,NB623_RS01055,NB623_RS01060
111A	OG0000003	MHP7448_RS03870	NB623_RS01035	217079	223174	+	NB623_RS01035,NB623_RS01040,NB623_RS01045,NB623_RS01050,NB623_RS01055,NB623_RS01060
111A	OG0000003	MHP7448_RS03870	NB623_RS02255	500491	503789	+	NB623_RS02255,NB623_RS02260,NB623_RS02265
111A	OG0000011	MHP7448_RS01970	NB623_RS02145	475437	478762	+	NB623_RS02145,NB623_RS02150
111A	OG0000011	MHP7448_RS01965	NB623_RS02150	475437	478762	+	NB623_RS02145,NB623_RS02150
111A	OG0000013	MHP7448_RS02430	NB623_RS02540	555019	575908	-	NB623_RS02490,NB623_RS02495,NB623_RS02500,NB623_RS02505,NB623_RS02510,NB623_RS02515,NB623_RS02520,NB623_RS02525,NB623_RS02530,NB623_RS02535,NB623_RS02540,NB623_RS02545,NB623_RS02550
111A	OG0000055	MHP7448_RS00135	NB623_RS00125	26857	31275	+	NB623_RS00125,NB623_RS00130,NB623_RS00135,NB623_RS00140,NB623_RS00145
111A	OG0000072	MHP7448_RS03310	NB623_RS03430	815661	831503	-	NB623_RS03430,NB623_RS03435,NB623_RS03440,NB623_RS03445,NB623_RS03450,NB623_RS03455,NB623_RS03460,NB623_RS03465,NB623_RS03470,NB623_RS03475,NB623_RS03480,NB623_RS03485,NB623_RS03490
111A	OG0000078	MHP7448_RS01695	NB623_RS01805	383913	389840	+	NB623_RS01805
111A	OG0000100	MHP7448_RS03555	NB623_RS03715	877951	889410	+	NB623_RS03690,NB623_RS03695,NB623_RS03700,NB623_RS03705,NB623_RS03710,NB623_RS03715,NB623_RS03720,NB623_RS03725
111A	OG0000145	MHP7448_RS02910	NB623_RS03050	721117	723032	+	NB623_RS03045,NB623_RS03050
111A	OG0000169	MHP7448_RS03080	NB623_RS03200	763585	764247	+	NB623_RS03200
111A	OG0000215	MHP7448_RS00965	NB623_RS01095	223259	238608	-	NB623_RS01065,NB623_RS01070,NB623_RS01075,NB623_RS01080,NB623_RS01085,NB623_RS01090,NB623_RS01095,NB623_RS01100,NB623_RS01105,NB623_RS01110,NB623_RS01115,NB623_RS01120,NB623_RS01125,NB623_RS01130,NB623_RS01135,NB623_RS01140,NB623_RS01145,NB623_RS01150,NB623_RS01155,NB623_RS01160,NB623_RS01165,NB623_RS01170,NB623_RS01175,NB623_RS01180,NB623_RS01185,NB623_RS01190,NB623_RS01195,NB623_RS01200,NB623_RS01205
111A	OG0000248	MHP7448_RS00160	NB623_RS00150	31392	39084	-	NB623_RS00150,NB623_RS00155,NB623_RS00160,NB623_RS00165
111A	OG0000278	MHP7448_RS03465	NB623_RS03620	860022	871619	-	NB623_RS03590,NB623_RS03595,NB623_RS03600,NB623_RS03605,NB623_RS03610,NB623_RS03615,NB623_RS03620,NB623_RS03625,NB623_RS03630,NB623_RS03635,NB623_RS03640,NB623_RS03645
111A	OG0000306	MHP7448_RS02825	NB623_RS02970	691072	696184	-	NB623_RS02950,NB623_RS02955,NB623_RS02960,NB623_RS02965,NB623_RS02970
111A	OG0000359	MHP7448_RS00780	NB623_RS00780	171646	179618	+	NB623_RS00780,NB623_RS00785,NB623_RS00790,NB623_RS00795,NB623_RS00800,NB623_RS00805,NB623_RS00810,NB623_RS00815
111A	OG0000427	MHP7448_RS00895	NB623_RS00900	185237	193194	-	NB623_RS00855,NB623_RS00860,NB623_RS00865,NB623_RS00870,NB623_RS00875,NB623_RS00880,NB623_RS00885,NB623_RS00890,NB623_RS00895,NB623_RS00900
111A	OG0000458	MHP7448_RS02535	NB623_RS02670	615748	624338	-	NB623_RS02670,NB623_RS02675,NB623_RS02680,NB623_RS02685,NB623_RS02690,NB623_RS02695,NB623_RS02700,NB623_RS02705
111A	OG0000472	MHP7448_RS03360	NB623_RS03500	831925	836906	+	NB623_RS03495,NB623_RS03500
111A	OG0000497	MHP7448_RS02840	NB623_RS02985	702432	708808	-	NB623_RS02980,NB623_RS02985,NB623_RS02990,NB623_RS02995,NB623_RS03000
111A	OG0000523	MHP7448_RS03395	NB623_RS03540	849265	853278	-	NB623_RS03540,NB623_RS03545,NB623_RS03550
111A	OG0000532	MHP7448_RS01645	NB623_RS01745	371632	372384	+	NB623_RS01745
111A	OG0000553	MHP7448_RS02710	NB623_RS02855	653340	675549	-	NB623_RS02840,NB623_RS02845,NB623_RS02850,NB623_RS02855,NB623_RS02860,NB623_RS02865,NB623_RS02870,NB623_RS02875,NB623_RS02880
111A	OG0000599	MHP7448_RS01760	NB623_RS01880	393941	409092	+	NB623_RS01830,NB623_RS01835,NB623_RS01840,NB623_RS01845,NB623_RS01850,NB623_RS01855,NB623_RS01860,NB623_RS01865,NB623_RS01870,NB623_RS01875,NB623_RS01880,NB623_RS01885
111A	OG0000608	MHP7448_RS03865	NB623_RS02275	504403	506953	-	NB623_RS02270,NB623_RS02275
LH	OG0000003	MHP7448_RS01830, MHP7448_RS01785, MHP7448_RS00505	KUD10_RS00500	113870	119036	-	KUD10_RS00495,KUD10_RS00500,KUD10_RS00505,KUD10_RS00510
LH	OG0000003	MHP7448_RS03870	KUD10_RS02250	511054	515324	-	KUD10_RS02240,KUD10_RS02245,KUD10_RS02250
LH	OG0000003	MHP7448_RS03870	KUD10_RS01900	425932	429229	-	KUD10_RS01890,KUD10_RS01895,KUD10_RS01900
LH	OG0000011	MHP7448_RS01970	KUD10_RS02000	450884	454224	-	KUD10_RS01995,KUD10_RS02000
LH	OG0000011	MHP7448_RS01965	KUD10_RS01995	450884	454224	-	KUD10_RS01995,KUD10_RS02000
LH	OG0000013	MHP7448_RS02430	KUD10_RS02465	550325	602090	-	KUD10_RS02415,KUD10_RS02420,KUD10_RS02425,KUD10_RS02430,KUD10_RS02435,KUD10_RS02440,KUD10_RS02445,KUD10_RS02450,KUD10_RS02455,KUD10_RS02460,KUD10_RS02465,KUD10_RS02470,KUD10_RS02475,KUD10_RS02480,KUD10_RS02485,KUD10_RS02490,KUD10_RS02495,KUD10_RS02500,KUD10_RS02505,KUD10_RS02510,KUD10_RS02515,KUD10_RS02520,KUD10_RS02525,KUD10_RS02530
LH	OG0000013	MHP7448_RS03945	KUD10_RS00185	46390	49475	+	KUD10_RS00180,KUD10_RS00185
LH	OG0000055	MHP7448_RS00135	KUD10_RS00135	34044	38353	+	KUD10_RS00135,KUD10_RS00140,KUD10_RS00145,KUD10_RS00150,KUD10_RS00155
LH	OG0000072	MHP7448_RS03310	KUD10_RS03340	814330	830612	-	KUD10_RS03340,KUD10_RS03345,KUD10_RS03350,KUD10_RS03355,KUD10_RS03360,KUD10_RS03365,KUD10_RS03370,KUD10_RS03375,KUD10_RS03380
LH	OG0000100	MHP7448_RS03555	KUD10_RS03590	877083	888543	+	KUD10_RS03565,KUD10_RS03570,KUD10_RS03575,KUD10_RS03580,KUD10_RS03585,KUD10_RS03590,KUD10_RS03595,KUD10_RS03600,KUD10_RS03605
LH	OG0000145	MHP7448_RS02910	KUD10_RS02960	716688	718603	+	KUD10_RS02955,KUD10_RS02960
LH	OG0000169	MHP7448_RS03080	KUD10_RS03115	762134	762796	+	KUD10_RS03115
LH	OG0000215	MHP7448_RS00965	KUD10_RS00955	204598	219944	-	KUD10_RS00925,KUD10_RS00930,KUD10_RS00935,KUD10_RS00940,KUD10_RS00945,KUD10_RS00950,KUD10_RS00955,KUD10_RS00960,KUD10_RS00965,KUD10_RS00970,KUD10_RS00975,KUD10_RS00980,KUD10_RS00985,KUD10_RS00990,KUD10_RS00995,KUD10_RS01000,KUD10_RS01005,KUD10_RS01010,KUD10_RS01015,KUD10_RS01020,KUD10_RS01025,KUD10_RS01030,KUD10_RS03740,KUD10_RS01040,KUD10_RS01045,KUD10_RS01050,KUD10_RS01055,KUD10_RS01060,KUD10_RS01065
LH	OG0000248	MHP7448_RS00160	KUD10_RS00160	38488	46180	-	KUD10_RS00160,KUD10_RS00165,KUD10_RS00170,KUD10_RS00175
LH	OG0000278	MHP7448_RS03465	KUD10_RS03500	859153	870750	-	KUD10_RS03470,KUD10_RS03475,KUD10_RS03480,KUD10_RS03485,KUD10_RS03490,KUD10_RS03495,KUD10_RS03500,KUD10_RS03505,KUD10_RS03510,KUD10_RS03515,KUD10_RS03520,KUD10_RS03525
LH	OG0000306	MHP7448_RS02825	KUD10_RS02880	686495	691768	-	KUD10_RS02865,KUD10_RS02870,KUD10_RS02875,KUD10_RS03715,KUD10_RS02880
LH	OG0000359	MHP7448_RS00780	KUD10_RS00770	177396	185145	+	KUD10_RS00770,KUD10_RS00775,KUD10_RS00780,KUD10_RS00785,KUD10_RS00790,KUD10_RS00795,KUD10_RS00800
LH	OG0000427	MHP7448_RS00895	KUD10_RS00885	190765	198722	-	KUD10_RS00840,KUD10_RS00845,KUD10_RS00850,KUD10_RS00855,KUD10_RS00860,KUD10_RS00865,KUD10_RS00870,KUD10_RS00875,KUD10_RS00880,KUD10_RS00885
LH	OG0000458	MHP7448_RS02535	KUD10_RS02595	611221	619840	-	KUD10_RS02595,KUD10_RS02600,KUD10_RS02605,KUD10_RS02610,KUD10_RS02615,KUD10_RS02620,KUD10_RS02625
LH	OG0000472	MHP7448_RS03360	KUD10_RS03390	831039	836025	+	KUD10_RS03385,KUD10_RS03390
LH	OG0000497	MHP7448_RS02840	KUD10_RS02895	698020	704381	-	KUD10_RS02890,KUD10_RS02895,KUD10_RS02900,KUD10_RS02905,KUD10_RS02910
LH	OG0000523	MHP7448_RS03395	KUD10_RS03430	848392	852410	-	KUD10_RS03430,KUD10_RS03435
LH	OG0000532	MHP7448_RS01645	KUD10_RS01685	375650	376402	+	KUD10_RS01685
LH	OG0000537	MHP7448_RS00735	KUD10_RS00720	169263	171044	-	KUD10_RS00720,KUD10_RS00725
LH	OG0000538	MHP7448_RS01125	KUD10_RS01120	230417	239974	+	KUD10_RS01095,KUD10_RS01100,KUD10_RS01105,KUD10_RS01110,KUD10_RS01115,KUD10_RS01120,KUD10_RS01125,KUD10_RS01130
LH	OG0000553	MHP7448_RS02710	KUD10_RS02770	648854	670784	-	KUD10_RS02755,KUD10_RS02760,KUD10_RS02765,KUD10_RS02770,KUD10_RS03710,KUD10_RS02785,KUD10_RS02790,KUD10_RS02795,KUD10_RS02800
LH	OG0000599	MHP7448_RS01760	KUD10_RS01805	397989	411094	+	KUD10_RS01765,KUD10_RS01770,KUD10_RS01775,KUD10_RS01780,KUD10_RS01785,KUD10_RS01790,KUD10_RS01795,KUD10_RS01800,KUD10_RS01805,KUD10_RS03695
154B	OG0000003	MHP7448_RS01785, MHP7448_RS00505	NB624_RS00505	114434	115685	+	NB624_RS00505,NB624_RS00510
154B	OG0000003	MHP7448_RS03870	NB624_RS02310	510617	524981	+	NB624_RS02275,NB624_RS02280,NB624_RS02285,NB624_RS02290,NB624_RS02295,NB624_RS02300,NB624_RS02305,NB624_RS02310,NB624_RS02315,NB624_RS02320,NB624_RS02325,NB624_RS02330,NB624_RS02335,NB624_RS02340,NB624_RS02345
154B	OG0000003	MHP7448_RS03870	NB624_RS01835	405549	408847	-	NB624_RS01825,NB624_RS01830,NB624_RS01835
154B	OG0000011	MHP7448_RS01970	NB624_RS01955	430546	433874	-	NB624_RS01950,NB624_RS01955
154B	OG0000011	MHP7448_RS01965	NB624_RS01950	430546	433874	-	NB624_RS01950,NB624_RS01955
154B	OG0000013	MHP7448_RS02430	NB624_RS02540	556960	577888	-	NB624_RS02490,NB624_RS02495,NB624_RS02500,NB624_RS02505,NB624_RS02510,NB624_RS02515,NB624_RS02520,NB624_RS02525,NB624_RS02530,NB624_RS02535,NB624_RS02540,NB624_RS02545,NB624_RS02550
154B	OG0000013	MHP7448_RS03945	NB624_RS00185	44650	47660	+	NB624_RS00180,NB624_RS00185
154B	OG0000055	MHP7448_RS00135	NB624_RS00130	30192	30671	+	NB624_RS00130
154B	OG0000072	MHP7448_RS03310	NB624_RS03435	821434	837265	-	NB624_RS03435,NB624_RS03440,NB624_RS03445,NB624_RS03450,NB624_RS03455,NB624_RS03460,NB624_RS03465,NB624_RS03470,NB624_RS03475
154B	OG0000078	MHP7448_RS01695	NB624_RS01680	367471	373398	+	NB624_RS01680
154B	OG0000100	MHP7448_RS03555	NB624_RS03670	877003	888459	+	NB624_RS03640,NB624_RS03645,NB624_RS03650,NB624_RS03655,NB624_RS03660,NB624_RS03665,NB624_RS03670,NB624_RS03675
154B	OG0000145	MHP7448_RS02910	NB624_RS03045	726804	728719	+	NB624_RS03040,NB624_RS03045
154B	OG0000169	MHP7448_RS03080	NB624_RS03205	769226	769888	+	NB624_RS03205
154B	OG0000215	MHP7448_RS00965	NB624_RS00715	145690	161033	+	NB624_RS00605,NB624_RS00610,NB624_RS00615,NB624_RS00620,NB624_RS00625,NB624_RS00630,NB624_RS00635,NB624_RS00640,NB624_RS00645,NB624_RS00650,NB624_RS00655,NB624_RS00660,NB624_RS00665,NB624_RS00670,NB624_RS00675,NB624_RS00680,NB624_RS00685,NB624_RS00690,NB624_RS00695,NB624_RS00700,NB624_RS00705,NB624_RS00710,NB624_RS00715,NB624_RS00720,NB624_RS00725,NB624_RS00730,NB624_RS00735,NB624_RS00740,NB624_RS00745
154B	OG0000248	MHP7448_RS00160	NB624_RS00160	36747	44439	-	NB624_RS00160,NB624_RS00165,NB624_RS00170,NB624_RS00175
154B	OG0000278	MHP7448_RS03465	NB624_RS03575	859080	870676	-	NB624_RS03545,NB624_RS03550,NB624_RS03555,NB624_RS03560,NB624_RS03565,NB624_RS03570,NB624_RS03575,NB624_RS03580,NB624_RS03585,NB624_RS03590,NB624_RS03595,NB624_RS03600
154B	OG0000306	MHP7448_RS02825	NB624_RS02965	696620	701886	-	NB624_RS02950,NB624_RS02955,NB624_RS02960,NB624_RS02965
154B	OG0000359	MHP7448_RS00780	NB624_RS00900	180486	188316	-	NB624_RS00870,NB624_RS00875,NB624_RS00880,NB624_RS00885,NB624_RS00890,NB624_RS00895,NB624_RS00900
154B	OG0000427	MHP7448_RS00895	NB624_RS00785	166906	174863	+	NB624_RS00785,NB624_RS00790,NB624_RS00795,NB624_RS00800,NB624_RS00805,NB624_RS00810,NB624_RS00815,NB624_RS00820,NB624_RS00825,NB624_RS00830
154B	OG0000458	MHP7448_RS02535	NB624_RS02670	619433	627579	-	NB624_RS02670,NB624_RS02675,NB624_RS02680,NB624_RS02685,NB624_RS02690,NB624_RS02695,NB624_RS02700
154B	OG0000472	MHP7448_RS03360	NB624_RS03485	837684	842665	+	NB624_RS03480,NB624_RS03485
154B	OG0000497	MHP7448_RS02840	NB624_RS02980	708138	714498	-	NB624_RS02975,NB624_RS02980,NB624_RS02985,NB624_RS02990,NB624_RS02995
154B	OG0000532	MHP7448_RS01645	NB624_RS01615	354948	355700	+	NB624_RS01615
154B	OG0000537	MHP7448_RS00735	NB624_RS00950	194615	196396	+	NB624_RS00945,NB624_RS00950
154B	OG0000553	MHP7448_RS02710	NB624_RS02855	656992	678988	-	NB624_RS02840,NB624_RS02845,NB624_RS02850,NB624_RS02855,NB624_RS02860,NB624_RS02865,NB624_RS02870,NB624_RS02875,NB624_RS02880
153B	OG0000003	MHP7448_RS01785, MHP7448_RS00505	NB625_RS00510	114428	115679	+	NB625_RS00510,NB625_RS00515
153B	OG0000003	MHP7448_RS03870	NB625_RS02310	510608	524975	+	NB625_RS02270,NB625_RS02275,NB625_RS02280,NB625_RS02285,NB625_RS02290,NB625_RS02295,NB625_RS02300,NB625_RS02305,NB625_RS02310,NB625_RS02315,NB625_RS02320,NB625_RS02325,NB625_RS02330,NB625_RS02335,NB625_RS02340,NB625_RS02345,NB625_RS02350,NB625_RS02355
153B	OG0000003	MHP7448_RS03870	NB625_RS01830	405525	408823	-	NB625_RS01820,NB625_RS01825,NB625_RS01830
153B	OG0000011	MHP7448_RS01970	NB625_RS01950	430528	433857	-	NB625_RS01945,NB625_RS01950
153B	OG0000013	MHP7448_RS02430	NB625_RS02545	557305	608508	-	NB625_RS02495,NB625_RS02500,NB625_RS02505,NB625_RS02510,NB625_RS02515,NB625_RS02520,NB625_RS02525,NB625_RS02530,NB625_RS02535,NB625_RS02540,NB625_RS02545,NB625_RS02550,NB625_RS02555,NB625_RS02560,NB625_RS02565,NB625_RS02570,NB625_RS02575,NB625_RS02580,NB625_RS02585,NB625_RS02590,NB625_RS02595
153B	OG0000013	MHP7448_RS03945	NB625_RS00190	44648	47658	+	NB625_RS00185,NB625_RS00190
153B	OG0000055	MHP7448_RS00135	NB625_RS00135	30190	30669	+	NB625_RS00135
153B	OG0000072	MHP7448_RS03310	NB625_RS03435	821413	837243	-	NB625_RS03435,NB625_RS03440,NB625_RS03445,NB625_RS03450,NB625_RS03455,NB625_RS03460,NB625_RS03465,NB625_RS03470,NB625_RS03475
153B	OG0000078	MHP7448_RS01695	NB625_RS01685	367437	373364	+	NB625_RS01685
153B	OG0000100	MHP7448_RS03555	NB625_RS03675	876976	888430	+	NB625_RS03645,NB625_RS03650,NB625_RS03655,NB625_RS03660,NB625_RS03665,NB625_RS03670,NB625_RS03675,NB625_RS03680
153B	OG0000145	MHP7448_RS02910	NB625_RS03040	726788	728703	+	NB625_RS03035,NB625_RS03040
153B	OG0000169	MHP7448_RS03080	NB625_RS03200	769213	769875	+	NB625_RS03200
153B	OG0000215	MHP7448_RS00965	NB625_RS00720	145664	161008	+	NB625_RS00610,NB625_RS00615,NB625_RS00620,NB625_RS00625,NB625_RS00630,NB625_RS00635,NB625_RS00640,NB625_RS00645,NB625_RS00650,NB625_RS00655,NB625_RS00660,NB625_RS00665,NB625_RS00670,NB625_RS00675,NB625_RS00680,NB625_RS00685,NB625_RS00690,NB625_RS00695,NB625_RS00700,NB625_RS00705,NB625_RS00710,NB625_RS00715,NB625_RS00720,NB625_RS00725,NB625_RS00730,NB625_RS00735,NB625_RS00740,NB625_RS00745,NB625_RS00750
153B	OG0000248	MHP7448_RS00160	NB625_RS00165	36745	44437	-	NB625_RS00165,NB625_RS00170,NB625_RS00175,NB625_RS00180
153B	OG0000278	MHP7448_RS03465	NB625_RS03580	859054	870649	-	NB625_RS03550,NB625_RS03555,NB625_RS03560,NB625_RS03565,NB625_RS03570,NB625_RS03575,NB625_RS03580,NB625_RS03585,NB625_RS03590,NB625_RS03595,NB625_RS03600,NB625_RS03605
153B	OG0000306	MHP7448_RS02825	NB625_RS02960	696605	701871	-	NB625_RS02945,NB625_RS02950,NB625_RS02955,NB625_RS02960
153B	OG0000359	MHP7448_RS00780	NB625_RS00905	180461	188283	-	NB625_RS00875,NB625_RS00880,NB625_RS00885,NB625_RS00890,NB625_RS00895,NB625_RS00900,NB625_RS00905
153B	OG0000427	MHP7448_RS00895	NB625_RS00790	166881	174838	+	NB625_RS00790,NB625_RS00795,NB625_RS00800,NB625_RS00805,NB625_RS00810,NB625_RS00815,NB625_RS00820,NB625_RS00825,NB625_RS00830,NB625_RS00835
153B	OG0000458	MHP7448_RS02535	NB625_RS02665	619422	628012	-	NB625_RS02665,NB625_RS02670,NB625_RS02675,NB625_RS02680,NB625_RS02685,NB625_RS02690,NB625_RS02695
153B	OG0000472	MHP7448_RS03360	NB625_RS03485	837661	842641	+	NB625_RS03480,NB625_RS03485
153B	OG0000532	MHP7448_RS01645	NB625_RS01625	354924	355676	+	NB625_RS01625
153B	OG0000553	MHP7448_RS02710	NB625_RS02850	656984	678974	-	NB625_RS02830,NB625_RS02835,NB625_RS02840,NB625_RS02845,NB625_RS02850,NB625_RS02855,NB625_RS02860,NB625_RS02865,NB625_RS02870,NB625_RS02875
153B	OG0000553	MHP7448_RS02710	NB625_RS02845	656984	678974	-	NB625_RS02830,NB625_RS02835,NB625_RS02840,NB625_RS02845,NB625_RS02850,NB625_RS02855,NB625_RS02860,NB625_RS02865,NB625_RS02870,NB625_RS02875
ES2L	OG0000003	MHP7448_RS01830, MHP7448_RS01785, MHP7448_RS00505	HZK19_RS01715	386061	388641	-	HZK19_RS01705,HZK19_RS01710,HZK19_RS01715
ES2L	OG0000003	MHP7448_RS03870	HZK19_RS03785	488062	494144	-	HZK19_RS02140,HZK19_RS02145,HZK19_RS02150,HZK19_RS02155,HZK19_RS02160,HZK19_RS03785
ES2L	OG0000003	MHP7448_RS03870	HZK19_RS02160	488062	494144	-	HZK19_RS02140,HZK19_RS02145,HZK19_RS02150,HZK19_RS02155,HZK19_RS02160,HZK19_RS03785
ES2L	OG0000003	MHP7448_RS03870	HZK19_RS01800	402348	407629	-	HZK19_RS01790,HZK19_RS03755,HZK19_RS01800
ES2L	OG0000011	MHP7448_RS01970	HZK19_RS03920	429531	432860	-	HZK19_RS01905,HZK19_RS01910,HZK19_RS03920
ES2L	OG0000013	MHP7448_RS02430	HZK19_RS02370	529022	580994	-	HZK19_RS02320,HZK19_RS03805,HZK19_RS03810,HZK19_RS02330,HZK19_RS02335,HZK19_RS02340,HZK19_RS02345,HZK19_RS02350,HZK19_RS02355,HZK19_RS02360,HZK19_RS02365,HZK19_RS02370,HZK19_RS03815,HZK19_RS03820,HZK19_RS02375,HZK19_RS02380,HZK19_RS02385,HZK19_RS02390,HZK19_RS02395,HZK19_RS02400,HZK19_RS02405,HZK19_RS02410,HZK19_RS02415
ES2L	OG0000013	MHP7448_RS03945	HZK19_RS03715	43835	46863	+	HZK19_RS00165,HZK19_RS03715
ES2L	OG0000055	MHP7448_RS00135	HZK19_RS00120	31488	35815	+	HZK19_RS00120,HZK19_RS00125,HZK19_RS00130,HZK19_RS00135,HZK19_RS00140
ES2L	OG0000072	MHP7448_RS03310	HZK19_RS03320	812681	828945	-	HZK19_RS03320,HZK19_RS03325,HZK19_RS03330,HZK19_RS03335,HZK19_RS03340,HZK19_RS03345,HZK19_RS03350,HZK19_RS03355,HZK19_RS03360
ES2L	OG0000100	MHP7448_RS03555	HZK19_RS03570	875373	886818	+	HZK19_RS03545,HZK19_RS03550,HZK19_RS03555,HZK19_RS03560,HZK19_RS03565,HZK19_RS03570,HZK19_RS03575,HZK19_RS03580
ES2L	OG0000145	MHP7448_RS02910	HZK19_RS02850	698302	700217	+	HZK19_RS02845,HZK19_RS02850
ES2L	OG0000169	MHP7448_RS03080	HZK19_RS02990	735871	736533	+	HZK19_RS02990
ES2L	OG0000215	MHP7448_RS00965	HZK19_RS00935	201181	216528	-	HZK19_RS00905,HZK19_RS00910,HZK19_RS00915,HZK19_RS00920,HZK19_RS00925,HZK19_RS00930,HZK19_RS00935,HZK19_RS00940,HZK19_RS00945,HZK19_RS00950,HZK19_RS00955,HZK19_RS00960,HZK19_RS00965,HZK19_RS00970,HZK19_RS00975,HZK19_RS00980,HZK19_RS00985,HZK19_RS00990,HZK19_RS00995,HZK19_RS01000,HZK19_RS01005,HZK19_RS01010,HZK19_RS03950,HZK19_RS01020,HZK19_RS01025,HZK19_RS01030,HZK19_RS01035,HZK19_RS01040,HZK19_RS01045
