LH	KUD10_RS02465	OG0000013	-	550325	602090	KUD10_RS02415,KUD10_RS02420,KUD10_RS02425,KUD10_RS02430,KUD10_RS02435,KUD10_RS02440,KUD10_RS02445,KUD10_RS02450,KUD10_RS02455,KUD10_RS02460,KUD10_RS02465,KUD10_RS02470,KUD10_RS02475,KUD10_RS02480,KUD10_RS02485,KUD10_RS02490,KUD10_RS02495,KUD10_RS02500,KUD10_RS02505,KUD10_RS02510,KUD10_RS02515,KUD10_RS02520,KUD10_RS02525,KUD10_RS02530
LH	KUD10_RS00135	OG0000055	+	34044	38353	KUD10_RS00135,KUD10_RS00140,KUD10_RS00145,KUD10_RS00150,KUD10_RS00155
LH	KUD10_RS03340	OG0000072	-	814330	830612	KUD10_RS03340,KUD10_RS03345,KUD10_RS03350,KUD10_RS03355,KUD10_RS03360,KUD10_RS03365,KUD10_RS03370,KUD10_RS03375,KUD10_RS03380
LH	KUD10_RS01740	OG0000078	+	387953	393880	KUD10_RS01740
LH	KUD10_RS03590	OG0000100	+	877083	888543	KUD10_RS03565,KUD10_RS03570,KUD10_RS03575,KUD10_RS03580,KUD10_RS03585,KUD10_RS03590,KUD10_RS03595,KUD10_RS03600,KUD10_RS03605
LH	KUD10_RS02960	OG0000145	+	716688	718603	KUD10_RS02955,KUD10_RS02960
LH	KUD10_RS03115	OG0000169	+	762134	762796	KUD10_RS03115
LH	KUD10_RS00955	OG0000215	-	204598	219944	KUD10_RS00925,KUD10_RS00930,KUD10_RS00935,KUD10_RS00940,KUD10_RS00945,KUD10_RS00950,KUD10_RS00955,KUD10_RS00960,KUD10_RS00965,KUD10_RS00970,KUD10_RS00975,KUD10_RS00980,KUD10_RS00985,KUD10_RS00990,KUD10_RS00995,KUD10_RS01000,KUD10_RS01005,KUD10_RS01010,KUD10_RS01015,KUD10_RS01020,KUD10_RS01025,KUD10_RS01030,KUD10_RS03740,KUD10_RS01040,KUD10_RS01045,KUD10_RS01050,KUD10_RS01055,KUD10_RS01060,KUD10_RS01065
LH	KUD10_RS00160	OG0000248	-	38488	46180	KUD10_RS00160,KUD10_RS00165,KUD10_RS00170,KUD10_RS00175
LH	KUD10_RS03500	OG0000278	-	859153	870750	KUD10_RS03470,KUD10_RS03475,KUD10_RS03480,KUD10_RS03485,KUD10_RS03490,KUD10_RS03495,KUD10_RS03500,KUD10_RS03505,KUD10_RS03510,KUD10_RS03515,KUD10_RS03520,KUD10_RS03525
LH	KUD10_RS02880	OG0000306	-	686495	691768	KUD10_RS02865,KUD10_RS02870,KUD10_RS02875,KUD10_RS03715,KUD10_RS02880
LH	KUD10_RS00770	OG0000359	+	177396	185145	KUD10_RS00770,KUD10_RS00775,KUD10_RS00780,KUD10_RS00785,KUD10_RS00790,KUD10_RS00795,KUD10_RS00800
LH	KUD10_RS00885	OG0000427	-	190765	198722	KUD10_RS00840,KUD10_RS00845,KUD10_RS00850,KUD10_RS00855,KUD10_RS00860,KUD10_RS00865,KUD10_RS00870,KUD10_RS00875,KUD10_RS00880,KUD10_RS00885
LH	KUD10_RS02595	OG0000458	-	611221	619840	KUD10_RS02595,KUD10_RS02600,KUD10_RS02605,KUD10_RS02610,KUD10_RS02615,KUD10_RS02620,KUD10_RS02625
LH	KUD10_RS03390	OG0000472	+	831039	836025	KUD10_RS03385,KUD10_RS03390
LH	KUD10_RS02895	OG0000497	-	698020	704381	KUD10_RS02890,KUD10_RS02895,KUD10_RS02900,KUD10_RS02905,KUD10_RS02910
LH	KUD10_RS03430	OG0000523	-	848392	852410	KUD10_RS03430,KUD10_RS03435
LH	KUD10_RS01685	OG0000532	+	375650	376402	KUD10_RS01685
LH	KUD10_RS00720	OG0000537	-	169263	171044	KUD10_RS00720,KUD10_RS00725
LH	KUD10_RS01120	OG0000538	+	230417	239974	KUD10_RS01095,KUD10_RS01100,KUD10_RS01105,KUD10_RS01110,KUD10_RS01115,KUD10_RS01120,KUD10_RS01125,KUD10_RS01130
LH	KUD10_RS02770	OG0000553	-	648854	670784	KUD10_RS02755,KUD10_RS02760,KUD10_RS02765,KUD10_RS02770,KUD10_RS03710,KUD10_RS02785,KUD10_RS02790,KUD10_RS02795,KUD10_RS02800
LH	KUD10_RS01805	OG0000599	+	397989	411094	KUD10_RS01765,KUD10_RS01770,KUD10_RS01775,KUD10_RS01780,KUD10_RS01785,KUD10_RS01790,KUD10_RS01795,KUD10_RS01800,KUD10_RS01805,KUD10_RS03695
154B	NB624_RS01755	OG0000003	-	387279	393275	NB624_RS01735,NB624_RS01740,NB624_RS01745,NB624_RS01750,NB624_RS01755
154B	NB624_RS00505	OG0000003	+	114434	115685	NB624_RS00505,NB624_RS00510
154B	NB624_RS01835	OG0000003	-	405549	408847	NB624_RS01825,NB624_RS01830,NB624_RS01835
154B	NB624_RS02310	OG0000003	+	510617	524981	NB624_RS02275,NB624_RS02280,NB624_RS02285,NB624_RS02290,NB624_RS02295,NB624_RS02300,NB624_RS02305,NB624_RS02310,NB624_RS02315,NB624_RS02320,NB624_RS02325,NB624_RS02330,NB624_RS02335,NB624_RS02340,NB624_RS02345
154B	NB624_RS01750	OG0000003	-	387279	393275	NB624_RS01735,NB624_RS01740,NB624_RS01745,NB624_RS01750,NB624_RS01755
154B	NB624_RS01955	OG0000011	-	430546	433874	NB624_RS01950,NB624_RS01955
154B	NB624_RS01950	OG0000011	-	430546	433874	NB624_RS01950,NB624_RS01955
154B	NB624_RS00185	OG0000013	+	44650	47660	NB624_RS00180,NB624_RS00185
154B	NB624_RS02540	OG0000013	-	556960	577888	NB624_RS02490,NB624_RS02495,NB624_RS02500,NB624_RS02505,NB624_RS02510,NB624_RS02515,NB624_RS02520,NB624_RS02525,NB624_RS02530,NB624_RS02535,NB624_RS02540,NB624_RS02545,NB624_RS02550
154B	NB624_RS00130	OG0000055	+	30192	30671	NB624_RS00130
154B	NB624_RS03435	OG0000072	-	821434	837265	NB624_RS03435,NB624_RS03440,NB624_RS03445,NB624_RS03450,NB624_RS03455,NB624_RS03460,NB624_RS03465,NB624_RS03470,NB624_RS03475
154B	NB624_RS01680	OG0000078	+	367471	373398	NB624_RS01680
154B	NB624_RS03670	OG0000100	+	877003	888459	NB624_RS03640,NB624_RS03645,NB624_RS03650,NB624_RS03655,NB624_RS03660,NB624_RS03665,NB624_RS03670,NB624_RS03675
154B	NB624_RS03045	OG0000145	+	726804	728719	NB624_RS03040,NB624_RS03045
154B	NB624_RS03205	OG0000169	+	769226	769888	NB624_RS03205
154B	NB624_RS00715	OG0000215	+	145690	161033	NB624_RS00605,NB624_RS00610,NB624_RS00615,NB624_RS00620,NB624_RS00625,NB624_RS00630,NB624_RS00635,NB624_RS00640,NB624_RS00645,NB624_RS00650,NB624_RS00655,NB624_RS00660,NB624_RS00665,NB624_RS00670,NB624_RS00675,NB624_RS00680,NB624_RS00685,NB624_RS00690,NB624_RS00695,NB624_RS00700,NB624_RS00705,NB624_RS00710,NB624_RS00715,NB624_RS00720,NB624_RS00725,NB624_RS00730,NB624_RS00735,NB624_RS00740,NB624_RS00745
154B	NB624_RS00160	OG0000248	-	36747	44439	NB624_RS00160,NB624_RS00165,NB624_RS00170,NB624_RS00175
154B	NB624_RS03575	OG0000278	-	859080	870676	NB624_RS03545,NB624_RS03550,NB624_RS03555,NB624_RS03560,NB624_RS03565,NB624_RS03570,NB624_RS03575,NB624_RS03580,NB624_RS03585,NB624_RS03590,NB624_RS03595,NB624_RS03600
154B	NB624_RS02965	OG0000306	-	696620	701886	NB624_RS02950,NB624_RS02955,NB624_RS02960,NB624_RS02965
154B	NB624_RS00900	OG0000359	-	180486	188316	NB624_RS00870,NB624_RS00875,NB624_RS00880,NB624_RS00885,NB624_RS00890,NB624_RS00895,NB624_RS00900
154B	NB624_RS00785	OG0000427	+	166906	174863	NB624_RS00785,NB624_RS00790,NB624_RS00795,NB624_RS00800,NB624_RS00805,NB624_RS00810,NB624_RS00815,NB624_RS00820,NB624_RS00825,NB624_RS00830
154B	NB624_RS02670	OG0000458	-	619433	627579	NB624_RS02670,NB624_RS02675,NB624_RS02680,NB624_RS02685,NB624_RS02690,NB624_RS02695,NB624_RS02700
154B	NB624_RS03485	OG0000472	+	837684	842665	NB624_RS03480,NB624_RS03485
154B	NB624_RS02980	OG0000497	-	708138	714498	NB624_RS02975,NB624_RS02980,NB624_RS02985,NB624_RS02990,NB624_RS02995
154B	NB624_RS01615	OG0000532	+	354948	355700	NB624_RS01615
154B	NB624_RS00950	OG0000537	+	194615	196396	NB624_RS00945,NB624_RS00950
154B	NB624_RS02855	OG0000553	-	656992	678988	NB624_RS02840,NB624_RS02845,NB624_RS02850,NB624_RS02855,NB624_RS02860,NB624_RS02865,NB624_RS02870,NB624_RS02875,NB624_RS02880
153B	NB625_RS00510	OG0000003	+	114428	115679	NB625_RS00510,NB625_RS00515
153B	NB625_RS01830	OG0000003	-	405525	408823	NB625_RS01820,NB625_RS01825,NB625_RS01830
153B	NB625_RS02310	OG0000003	+	510608	524975	NB625_RS02270,NB625_RS02275,NB625_RS02280,NB625_RS02285,NB625_RS02290,NB625_RS02295,NB625_RS02300,NB625_RS02305,NB625_RS02310,NB625_RS02315,NB625_RS02320,NB625_RS02325,NB625_RS02330,NB625_RS02335,NB625_RS02340,NB625_RS02345,NB625_RS02350,NB625_RS02355
153B	NB625_RS01750	OG0000003	-	387255	393250	NB625_RS01735,NB625_RS01740,NB625_RS01745,NB625_RS01750
153B	NB625_RS01950	OG0000011	-	430528	433857	NB625_RS01945,NB625_RS01950
153B	NB625_RS02545	OG0000013	-	557305	608508	NB625_RS02495,NB625_RS02500,NB625_RS02505,NB625_RS02510,NB625_RS02515,NB625_RS02520,NB625_RS02525,NB625_RS02530,NB625_RS02535,NB625_RS02540,NB625_RS02545,NB625_RS02550,NB625_RS02555,NB625_RS02560,NB625_RS02565,NB625_RS02570,NB625_RS02575,NB625_RS02580,NB625_RS02585,NB625_RS02590,NB625_RS02595
153B	NB625_RS00190	OG0000013	+	44648	47658	NB625_RS00185,NB625_RS00190
153B	NB625_RS00135	OG0000055	+	30190	30669	NB625_RS00135
153B	NB625_RS03435	OG0000072	-	821413	837243	NB625_RS03435,NB625_RS03440,NB625_RS03445,NB625_RS03450,NB625_RS03455,NB625_RS03460,NB625_RS03465,NB625_RS03470,NB625_RS03475
153B	NB625_RS01685	OG0000078	+	367437	373364	NB625_RS01685
153B	NB625_RS03675	OG0000100	+	876976	888430	NB625_RS03645,NB625_RS03650,NB625_RS03655,NB625_RS03660,NB625_RS03665,NB625_RS03670,NB625_RS03675,NB625_RS03680
153B	NB625_RS03040	OG0000145	+	726788	728703	NB625_RS03035,NB625_RS03040
153B	NB625_RS03200	OG0000169	+	769213	769875	NB625_RS03200
153B	NB625_RS00720	OG0000215	+	145664	161008	NB625_RS00610,NB625_RS00615,NB625_RS00620,NB625_RS00625,NB625_RS00630,NB625_RS00635,NB625_RS00640,NB625_RS00645,NB625_RS00650,NB625_RS00655,NB625_RS00660,NB625_RS00665,NB625_RS00670,NB625_RS00675,NB625_RS00680,NB625_RS00685,NB625_RS00690,NB625_RS00695,NB625_RS00700,NB625_RS00705,NB625_RS00710,NB625_RS00715,NB625_RS00720,NB625_RS00725,NB625_RS00730,NB625_RS00735,NB625_RS00740,NB625_RS00745,NB625_RS00750
153B	NB625_RS00165	OG0000248	-	36745	44437	NB625_RS00165,NB625_RS00170,NB625_RS00175,NB625_RS00180
153B	NB625_RS03580	OG0000278	-	859054	870649	NB625_RS03550,NB625_RS03555,NB625_RS03560,NB625_RS03565,NB625_RS03570,NB625_RS03575,NB625_RS03580,NB625_RS03585,NB625_RS03590,NB625_RS03595,NB625_RS03600,NB625_RS03605
153B	NB625_RS02960	OG0000306	-	696605	701871	NB625_RS02945,NB625_RS02950,NB625_RS02955,NB625_RS02960
153B	NB625_RS00905	OG0000359	-	180461	188283	NB625_RS00875,NB625_RS00880,NB625_RS00885,NB625_RS00890,NB625_RS00895,NB625_RS00900,NB625_RS00905
153B	NB625_RS00790	OG0000427	+	166881	174838	NB625_RS00790,NB625_RS00795,NB625_RS00800,NB625_RS00805,NB625_RS00810,NB625_RS00815,NB625_RS00820,NB625_RS00825,NB625_RS00830,NB625_RS00835
153B	NB625_RS02665	OG0000458	-	619422	628012	NB625_RS02665,NB625_RS02670,NB625_RS02675,NB625_RS02680,NB625_RS02685,NB625_RS02690,NB625_RS02695
153B	NB625_RS03485	OG0000472	+	837661	842641	NB625_RS03480,NB625_RS03485
153B	NB625_RS01625	OG0000532	+	354924	355676	NB625_RS01625
153B	NB625_RS02850	OG0000553	-	656984	678974	NB625_RS02830,NB625_RS02835,NB625_RS02840,NB625_RS02845,NB625_RS02850,NB625_RS02855,NB625_RS02860,NB625_RS02865,NB625_RS02870,NB625_RS02875
153B	NB625_RS02845	OG0000553	-	656984	678974	NB625_RS02830,NB625_RS02835,NB625_RS02840,NB625_RS02845,NB625_RS02850,NB625_RS02855,NB625_RS02860,NB625_RS02865,NB625_RS02870,NB625_RS02875
ES2L	HZK19_RS02160	OG0000003	-	488062	494144	HZK19_RS02140,HZK19_RS02145,HZK19_RS02150,HZK19_RS02155,HZK19_RS02160,HZK19_RS03785
ES2L	HZK19_RS03785	OG0000003	-	488062	494144	HZK19_RS02140,HZK19_RS02145,HZK19_RS02150,HZK19_RS02155,HZK19_RS02160,HZK19_RS03785
ES2L	HZK19_RS01715	OG0000003	-	386061	388641	HZK19_RS01705,HZK19_RS01710,HZK19_RS01715
ES2L	HZK19_RS01800	OG0000003	-	402348	407629	HZK19_RS01790,HZK19_RS03755,HZK19_RS01800
ES2L	HZK19_RS03920	OG0000011	-	429531	432860	HZK19_RS01905,HZK19_RS01910,HZK19_RS03920
ES2L	HZK19_RS01910	OG0000011	-	429531	432860	HZK19_RS01905,HZK19_RS01910,HZK19_RS03920
ES2L	HZK19_RS03715	OG0000013	+	43835	46863	HZK19_RS00165,HZK19_RS03715
ES2L	HZK19_RS02370	OG0000013	-	529022	580994	HZK19_RS02320,HZK19_RS03805,HZK19_RS03810,HZK19_RS02330,HZK19_RS02335,HZK19_RS02340,HZK19_RS02345,HZK19_RS02350,HZK19_RS02355,HZK19_RS02360,HZK19_RS02365,HZK19_RS02370,HZK19_RS03815,HZK19_RS03820,HZK19_RS02375,HZK19_RS02380,HZK19_RS02385,HZK19_RS02390,HZK19_RS02395,HZK19_RS02400,HZK19_RS02405,HZK19_RS02410,HZK19_RS02415
ES2L	HZK19_RS00120	OG0000055	+	31488	35815	HZK19_RS00120,HZK19_RS00125,HZK19_RS00130,HZK19_RS00135,HZK19_RS00140
ES2L	HZK19_RS03320	OG0000072	-	812681	828945	HZK19_RS03320,HZK19_RS03325,HZK19_RS03330,HZK19_RS03335,HZK19_RS03340,HZK19_RS03345,HZK19_RS03350,HZK19_RS03355,HZK19_RS03360
ES2L	HZK19_RS01645	OG0000078	+	364223	370150	HZK19_RS01645
ES2L	HZK19_RS03570	OG0000100	+	875373	886818	HZK19_RS03545,HZK19_RS03550,HZK19_RS03555,HZK19_RS03560,HZK19_RS03565,HZK19_RS03570,HZK19_RS03575,HZK19_RS03580
ES2L	HZK19_RS02850	OG0000145	+	698302	700217	HZK19_RS02845,HZK19_RS02850
ES2L	HZK19_RS02990	OG0000169	+	735871	736533	HZK19_RS02990
ES2L	HZK19_RS00935	OG0000215	-	201181	216528	HZK19_RS00905,HZK19_RS00910,HZK19_RS00915,HZK19_RS00920,HZK19_RS00925,HZK19_RS00930,HZK19_RS00935,HZK19_RS00940,HZK19_RS00945,HZK19_RS00950,HZK19_RS00955,HZK19_RS00960,HZK19_RS00965,HZK19_RS00970,HZK19_RS00975,HZK19_RS00980,HZK19_RS00985,HZK19_RS00990,HZK19_RS00995,HZK19_RS01000,HZK19_RS01005,HZK19_RS01010,HZK19_RS03950,HZK19_RS01020,HZK19_RS01025,HZK19_RS01030,HZK19_RS01035,HZK19_RS01040,HZK19_RS01045
ES2L	HZK19_RS00145	OG0000248	-	35932	43624	HZK19_RS00145,HZK19_RS00150,HZK19_RS00155,HZK19_RS00160
ES2L	HZK19_RS03480	OG0000278	-	857445	869040	HZK19_RS03450,HZK19_RS03455,HZK19_RS03460,HZK19_RS03465,HZK19_RS03470,HZK19_RS03475,HZK19_RS03480,HZK19_RS03485,HZK19_RS03490,HZK19_RS03495,HZK19_RS03500,HZK19_RS03505
ES2L	HZK19_RS02770	OG0000306	-	668092	673365	HZK19_RS02755,HZK19_RS02760,HZK19_RS02765,HZK19_RS03900,HZK19_RS02770
ES2L	HZK19_RS00750	OG0000359	+	173974	181729	HZK19_RS00750,HZK19_RS00755,HZK19_RS00760,HZK19_RS00765,HZK19_RS00770,HZK19_RS00775,HZK19_RS00780
ES2L	HZK19_RS00865	OG0000427	-	187349	195306	HZK19_RS00820,HZK19_RS00825,HZK19_RS00830,HZK19_RS00835,HZK19_RS00840,HZK19_RS00845,HZK19_RS00850,HZK19_RS00855,HZK19_RS00860,HZK19_RS00865
ES2L	HZK19_RS02480	OG0000458	-	590068	598673	HZK19_RS02480,HZK19_RS02485,HZK19_RS02490,HZK19_RS02495,HZK19_RS02500,HZK19_RS02505,HZK19_RS02510
ES2L	HZK19_RS03370	OG0000472	+	829348	834328	HZK19_RS03365,HZK19_RS03370
ES2L	HZK19_RS02785	OG0000497	-	679618	685992	HZK19_RS02780,HZK19_RS02785,HZK19_RS02790,HZK19_RS02795,HZK19_RS02800
ES2L	HZK19_RS03410	OG0000523	-	846672	850671	HZK19_RS03410,HZK19_RS03415
ES2L	HZK19_RS01590	OG0000532	+	351944	352696	HZK19_RS01590
ES2L	HZK19_RS00700	OG0000537	-	165850	167631	HZK19_RS00700,HZK19_RS00705
ES2L	HZK19_RS01100	OG0000538	+	225169	234727	HZK19_RS01075,HZK19_RS01080,HZK19_RS01085,HZK19_RS01090,HZK19_RS01095,HZK19_RS01100,HZK19_RS01105,HZK19_RS01110
ES2L	HZK19_RS02655	OG0000553	-	629574	652399	HZK19_RS02640,HZK19_RS02645,HZK19_RS02650,HZK19_RS02655,HZK19_RS02660,HZK19_RS03890,HZK19_RS03895,HZK19_RS02670,HZK19_RS02675,HZK19_RS02680,HZK19_RS02685
ES2L	HZK19_RS01780	OG0000608	+	399185	401735	HZK19_RS01780,HZK19_RS01785
116	ABJ972_RS01765	OG0000003	-	394045	398562	ABJ972_RS01760,ABJ972_RS01765,ABJ972_RS01770
116	ABJ972_RS01815	OG0000003	-	403656	408929	ABJ972_RS01795,ABJ972_RS01800,ABJ972_RS01805,ABJ972_RS01810,ABJ972_RS01815
116	ABJ972_RS02140	OG0000003	-	484715	493778	ABJ972_RS02115,ABJ972_RS02120,ABJ972_RS02125,ABJ972_RS02130,ABJ972_RS02135,ABJ972_RS02140
116	ABJ972_RS00485	OG0000003	-	108179	111676	ABJ972_RS00480,ABJ972_RS00485
116	ABJ972_RS01915	OG0000011	-	430633	433982	ABJ972_RS01910,ABJ972_RS01915
116	ABJ972_RS01910	OG0000011	-	430633	433982	ABJ972_RS01910,ABJ972_RS01915
116	ABJ972_RS02350	OG0000013	-	531011	582553	ABJ972_RS02300,ABJ972_RS02305,ABJ972_RS02310,ABJ972_RS02315,ABJ972_RS02320,ABJ972_RS02325,ABJ972_RS02330,ABJ972_RS02335,ABJ972_RS02340,ABJ972_RS02345,ABJ972_RS02350,ABJ972_RS02355,ABJ972_RS02360,ABJ972_RS02365,ABJ972_RS02370,ABJ972_RS02375,ABJ972_RS02380,ABJ972_RS02385,ABJ972_RS02390
116	ABJ972_RS00170	OG0000013	+	40791	43786	ABJ972_RS00165,ABJ972_RS00170
116	ABJ972_RS00120	OG0000055	+	28353	32771	ABJ972_RS00120,ABJ972_RS00125,ABJ972_RS00130,ABJ972_RS00135,ABJ972_RS00140
116	ABJ972_RS03185	OG0000072	-	795163	810238	ABJ972_RS03185,ABJ972_RS03190,ABJ972_RS03195,ABJ972_RS03200,ABJ972_RS03205,ABJ972_RS03210,ABJ972_RS03215,ABJ972_RS03220,ABJ972_RS03225
116	ABJ972_RS01655	OG0000078	+	362130	368057	ABJ972_RS01655
116	ABJ972_RS03425	OG0000100	+	851306	862852	ABJ972_RS03400,ABJ972_RS03405,ABJ972_RS03410,ABJ972_RS03415,ABJ972_RS03420,ABJ972_RS03425,ABJ972_RS03430,ABJ972_RS03435
116	ABJ972_RS02810	OG0000145	+	698043	699958	ABJ972_RS02805,ABJ972_RS02810
116	ABJ972_RS02955	OG0000169	+	739684	740346	ABJ972_RS02955
116	ABJ972_RS00705	OG0000215	+	143368	158735	ABJ972_RS00595,ABJ972_RS00600,ABJ972_RS00605,ABJ972_RS00610,ABJ972_RS00615,ABJ972_RS00620,ABJ972_RS00625,ABJ972_RS00630,ABJ972_RS00635,ABJ972_RS00640,ABJ972_RS00645,ABJ972_RS00650,ABJ972_RS00655,ABJ972_RS00660,ABJ972_RS00665,ABJ972_RS00670,ABJ972_RS00675,ABJ972_RS00680,ABJ972_RS00685,ABJ972_RS00690,ABJ972_RS00695,ABJ972_RS00700,ABJ972_RS00705,ABJ972_RS00710,ABJ972_RS00715,ABJ972_RS00720,ABJ972_RS00725,ABJ972_RS00730,ABJ972_RS00735
116	ABJ972_RS00145	OG0000248	-	32888	40580	ABJ972_RS00145,ABJ972_RS00150,ABJ972_RS00155,ABJ972_RS00160
116	ABJ972_RS03335	OG0000278	-	833379	844975	ABJ972_RS03305,ABJ972_RS03310,ABJ972_RS03315,ABJ972_RS03320,ABJ972_RS03325,ABJ972_RS03330,ABJ972_RS03335,ABJ972_RS03340,ABJ972_RS03345,ABJ972_RS03350,ABJ972_RS03355,ABJ972_RS03360
116	ABJ972_RS02730	OG0000306	-	671289	673112	ABJ972_RS02730
116	ABJ972_RS00890	OG0000359	-	178182	186033	ABJ972_RS00860,ABJ972_RS00865,ABJ972_RS00870,ABJ972_RS00875,ABJ972_RS00880,ABJ972_RS00885,ABJ972_RS00890
116	ABJ972_RS00775	OG0000427	+	164608	172563	ABJ972_RS00775,ABJ972_RS00780,ABJ972_RS00785,ABJ972_RS00790,ABJ972_RS00795,ABJ972_RS00800,ABJ972_RS00805,ABJ972_RS00810,ABJ972_RS00815,ABJ972_RS00820
116	ABJ972_RS02450	OG0000458	-	591658	600253	ABJ972_RS02450,ABJ972_RS02455,ABJ972_RS02460,ABJ972_RS02465,ABJ972_RS02470,ABJ972_RS02475,ABJ972_RS02480
116	ABJ972_RS03235	OG0000472	+	810665	815654	ABJ972_RS03230,ABJ972_RS03235
116	ABJ972_RS02745	OG0000497	-	679364	685735	ABJ972_RS02740,ABJ972_RS02745,ABJ972_RS02750,ABJ972_RS02755,ABJ972_RS02760
116	ABJ972_RS03265	OG0000523	-	822587	826600	ABJ972_RS03265,ABJ972_RS03270
116	ABJ972_RS01605	OG0000532	+	349593	350345	ABJ972_RS01605
116	ABJ972_RS00945	OG0000537	+	192269	194054	ABJ972_RS00935,ABJ972_RS00940,ABJ972_RS00945
116	ABJ972_RS01110	OG0000538	+	223366	232924	ABJ972_RS01085,ABJ972_RS01090,ABJ972_RS01095,ABJ972_RS01100,ABJ972_RS01105,ABJ972_RS01110,ABJ972_RS01115,ABJ972_RS01120
116	ABJ972_RS02620	OG0000553	-	629280	651258	ABJ972_RS02605,ABJ972_RS02610,ABJ972_RS02615,ABJ972_RS02620,ABJ972_RS02625,ABJ972_RS02630,ABJ972_RS02635,ABJ972_RS02640,ABJ972_RS02645
Ue273	VQY17_RS00940	OG0000003	+	198922	210103	VQY17_RS00905,VQY17_RS00910,VQY17_RS00915,VQY17_RS00920,VQY17_RS00925,VQY17_RS00930,VQY17_RS00935,VQY17_RS00940,VQY17_RS00945,VQY17_RS00950,VQY17_RS00955,VQY17_RS00960
Ue273	VQY17_RS01865	OG0000003	-	410922	415455	VQY17_RS01860,VQY17_RS01865,VQY17_RS01870
Ue273	VQY17_RS01910	OG0000003	-	422085	425386	VQY17_RS01900,VQY17_RS01905,VQY17_RS01910
Ue273	VQY17_RS00505	OG0000003	-	112572	116115	VQY17_RS00500,VQY17_RS00505
Ue273	VQY17_RS01815	OG0000003	-	399517	403733	VQY17_RS01805,VQY17_RS01810,VQY17_RS01815
Ue273	VQY17_RS02020	OG0000011	-	447146	450468	VQY17_RS02020,VQY17_RS02025
Ue273	VQY17_RS02025	OG0000011	-	447146	450468	VQY17_RS02020,VQY17_RS02025
Ue273	VQY17_RS00185	OG0000013	+	45068	48186	VQY17_RS00180,VQY17_RS00185
Ue273	VQY17_RS02405	OG0000013	-	528869	580421	VQY17_RS02355,VQY17_RS02360,VQY17_RS02365,VQY17_RS02370,VQY17_RS02375,VQY17_RS02380,VQY17_RS02385,VQY17_RS02390,VQY17_RS02395,VQY17_RS02400,VQY17_RS02405,VQY17_RS02410,VQY17_RS02415,VQY17_RS02420,VQY17_RS02425,VQY17_RS02430,VQY17_RS02435,VQY17_RS02440,VQY17_RS02445
Ue273	VQY17_RS00135	OG0000055	+	32630	37048	VQY17_RS00135,VQY17_RS00140,VQY17_RS00145,VQY17_RS00150,VQY17_RS00155
Ue273	VQY17_RS03265	OG0000072	-	798695	814531	VQY17_RS03265,VQY17_RS03270,VQY17_RS03275,VQY17_RS03280,VQY17_RS03285,VQY17_RS03290,VQY17_RS03295,VQY17_RS03300,VQY17_RS03305,VQY17_RS03310
Ue273	VQY17_RS01715	OG0000078	+	374106	382030	VQY17_RS01715,VQY17_RS01720,VQY17_RS01725
Ue273	VQY17_RS03525	OG0000100	+	857260	868706	VQY17_RS03500,VQY17_RS03505,VQY17_RS03510,VQY17_RS03515,VQY17_RS03520,VQY17_RS03525,VQY17_RS03530,VQY17_RS03535
Ue273	VQY17_RS02865	OG0000145	+	695005	696920	VQY17_RS02860,VQY17_RS02865
Ue273	VQY17_RS03035	OG0000169	+	743172	743834	VQY17_RS03035
Ue273	VQY17_RS00995	OG0000215	-	210191	225540	VQY17_RS00965,VQY17_RS00970,VQY17_RS00975,VQY17_RS00980,VQY17_RS00985,VQY17_RS00990,VQY17_RS00995,VQY17_RS01000,VQY17_RS01005,VQY17_RS01010,VQY17_RS01015,VQY17_RS01020,VQY17_RS01025,VQY17_RS01030,VQY17_RS01035,VQY17_RS01040,VQY17_RS01045,VQY17_RS01050,VQY17_RS01055,VQY17_RS01060,VQY17_RS01065,VQY17_RS01070,VQY17_RS01075,VQY17_RS01080,VQY17_RS01085,VQY17_RS01090,VQY17_RS01095,VQY17_RS01100,VQY17_RS01105
Ue273	VQY17_RS00160	OG0000248	-	37165	44857	VQY17_RS00160,VQY17_RS00165,VQY17_RS00170,VQY17_RS00175
Ue273	VQY17_RS03430	OG0000278	-	839333	850928	VQY17_RS03400,VQY17_RS03405,VQY17_RS03410,VQY17_RS03415,VQY17_RS03420,VQY17_RS03425,VQY17_RS03430,VQY17_RS03435,VQY17_RS03440,VQY17_RS03445,VQY17_RS03450,VQY17_RS03455,VQY17_RS03460
Ue273	VQY17_RS02785	OG0000306	-	664804	670078	VQY17_RS02765,VQY17_RS02770,VQY17_RS02775,VQY17_RS02780,VQY17_RS02785
Ue273	VQY17_RS00780	OG0000359	+	177456	185267	VQY17_RS00775,VQY17_RS00780,VQY17_RS00785,VQY17_RS00790,VQY17_RS00795,VQY17_RS00800,VQY17_RS00805,VQY17_RS00810
Ue273	VQY17_RS00900	OG0000427	-	190897	198844	VQY17_RS00850,VQY17_RS00855,VQY17_RS00860,VQY17_RS00865,VQY17_RS00870,VQY17_RS00875,VQY17_RS00880,VQY17_RS00885,VQY17_RS00890,VQY17_RS00895,VQY17_RS00900
Ue273	VQY17_RS02505	OG0000458	-	589603	598193	VQY17_RS02505,VQY17_RS02510,VQY17_RS02515,VQY17_RS02520,VQY17_RS02525,VQY17_RS02530,VQY17_RS02535
