Orthogroup	MHP_98_genes	MHP_MHP691_genes
OG0000546	GOM18_RS03120	DR087_RS04305
OG0000547	GOM18_RS01145	DR087_RS01470
OG0000548	GOM18_RS03615	DR087_RS03220
OG0000549	GOM18_RS04350	DR087_RS04650
OG0000550	GOM18_RS00425	DR087_RS00690
OG0000551	GOM18_RS01075	DR087_RS03385
OG0000552	GOM18_RS00945	DR087_RS00910
OG0000553	GOM18_RS04405	DR087_RS04565
OG0000554	GOM18_RS02530	DR087_RS01690
OG0000555	GOM18_RS03930	DR087_RS04580
OG0000556	GOM18_RS00060, GOM18_RS00075	DR087_RS04430
OG0000557	GOM18_RS03215	DR087_RS02850
OG0000558	GOM18_RS03185	DR087_RS02820
OG0000559	GOM18_RS03000	DR087_RS02085
OG0000560	GOM18_RS03405	DR087_RS01645
OG0000561	GOM18_RS02895	DR087_RS01990
OG0000562	GOM18_RS03400	DR087_RS01640
OG0000563	GOM18_RS03415	DR087_RS01655
OG0000564	GOM18_RS02875	DR087_RS03320
OG0000565	GOM18_RS03330	DR087_RS01590
OG0000566	GOM18_RS03355	DR087_RS01600
OG0000567	GOM18_RS03385	DR087_RS01625
OG0000568	GOM18_RS00115	DR087_RS02180
OG0000569	GOM18_RS03190	DR087_RS02825
OG0000570	GOM18_RS04520	DR087_RS04705
OG0000571	GOM18_RS03200	DR087_RS02835
OG0000572	GOM18_RS03220	DR087_RS02855
OG0000573	GOM18_RS03005	DR087_RS02080
OG0000574	GOM18_RS02845	DR087_RS03300
OG0000575	GOM18_RS03175	DR087_RS02810
OG0000576	GOM18_RS03050	DR087_RS02035
OG0000577	GOM18_RS02105	DR087_RS01270
OG0000578	GOM18_RS02125	DR087_RS01250
OG0000582	GOM18_RS04530	DR087_RS04715
OG0000583	GOM18_RS03015	DR087_RS02070
OG0000584	GOM18_RS00040	DR087_RS00315
OG0000585	GOM18_RS02355	DR087_RS00170
OG0000586	GOM18_RS03030	DR087_RS02055
OG0000587	GOM18_RS04190	DR087_RS04775
OG0000588	GOM18_RS03055	DR087_RS02030
OG0000590	GOM18_RS00030	DR087_RS00325
OG0000592	GOM18_RS03985	DR087_RS01280
OG0000593	GOM18_RS00490	DR087_RS00755
OG0000594	GOM18_RS03180	DR087_RS02815
OG0000595	GOM18_RS01055	DR087_RS03405
OG0000600	GOM18_RS00045	DR087_RS00310
OG0000601	GOM18_RS03410	DR087_RS01650
OG0000602	GOM18_RS02265	DR087_RS00080
OG0000603	GOM18_RS00050	DR087_RS00305
OG0000605	GOM18_RS00055	DR087_RS00300
OG0000607	GOM18_RS03165	DR087_RS02800
OG0000608	GOM18_RS03395	DR087_RS04600
OG0000609	GOM18_RS03365	DR087_RS01615
OG0000611	GOM18_RS00670	DR087_RS00520
OG0000613	GOM18_RS04180	DR087_RS04040
OG0000617	GOM18_RS03045	DR087_RS02040
