Orthogroup	MHP_98_genes	MHP_MHP699_genes
OG0000539	GOM18_RS01325	DR100_RS00635
OG0000540	GOM18_RS02085	DR100_RS01830
OG0000541	GOM18_RS02155	DR100_RS02495
OG0000542	GOM18_RS01460	DR100_RS00495
OG0000543	GOM18_RS00010	DR100_RS01640
OG0000544	GOM18_RS04525	DR100_RS04560
OG0000545	GOM18_RS03390	DR100_RS02100
OG0000546	GOM18_RS03120	DR100_RS04445
OG0000547	GOM18_RS01145	DR100_RS01680
OG0000548	GOM18_RS03615	DR100_RS03425
OG0000549	GOM18_RS04350	DR100_RS04865
OG0000550	GOM18_RS00425	DR100_RS01340
OG0000551	GOM18_RS01075	DR100_RS03160
OG0000552	GOM18_RS00945	DR100_RS01555
OG0000553	GOM18_RS04405	DR100_RS04780
OG0000554	GOM18_RS02530	DR100_RS02285
OG0000555	GOM18_RS03930	DR100_RS04155
OG0000556	GOM18_RS00060, GOM18_RS00075	DR100_RS04710
OG0000557	GOM18_RS03215	DR100_RS00185
OG0000558	GOM18_RS03185	DR100_RS00155
OG0000559	GOM18_RS03000	DR100_RS02180
OG0000560	GOM18_RS03405	DR100_RS02115
OG0000561	GOM18_RS02895	DR100_RS00025
OG0000562	GOM18_RS03400	DR100_RS02110
OG0000563	GOM18_RS03415	DR100_RS02125
OG0000564	GOM18_RS02875	DR100_RS03935
OG0000565	GOM18_RS03330	DR100_RS02050
OG0000566	GOM18_RS03355	DR100_RS02065
OG0000567	GOM18_RS03385	DR100_RS02095
OG0000568	GOM18_RS00115	DR100_RS00785
OG0000569	GOM18_RS03190	DR100_RS00160
OG0000570	GOM18_RS04520	DR100_RS04555
OG0000571	GOM18_RS03200	DR100_RS00170
OG0000572	GOM18_RS03220	DR100_RS00190
OG0000573	GOM18_RS03005	DR100_RS02185
OG0000574	GOM18_RS02845	DR100_RS00230
OG0000575	GOM18_RS03175	DR100_RS00145
OG0000576	GOM18_RS03050	DR100_RS02230
OG0000577	GOM18_RS02105	DR100_RS01810
OG0000578	GOM18_RS02125	DR100_RS02465
OG0000579	GOM18_RS03500	DR100_RS03380
OG0000581	GOM18_RS03495	DR100_RS03395
OG0000582	GOM18_RS04530	DR100_RS04565
OG0000583	GOM18_RS03015	DR100_RS02195
OG0000584	GOM18_RS00040	DR100_RS01610
OG0000585	GOM18_RS02355	DR100_RS03870
OG0000586	GOM18_RS03030	DR100_RS02210
OG0000587	GOM18_RS04190	DR100_RS04190
OG0000588	GOM18_RS03055	DR100_RS02235
OG0000590	GOM18_RS00030	DR100_RS01620
OG0000591	GOM18_RS04175	DR100_RS04185
OG0000593	GOM18_RS00490	DR100_RS01275
OG0000594	GOM18_RS03180	DR100_RS00150
OG0000595	GOM18_RS01055	DR100_RS03575
OG0000600	GOM18_RS00045	DR100_RS01605
OG0000601	GOM18_RS03410	DR100_RS02120
OG0000603	GOM18_RS00050	DR100_RS01600
OG0000604	GOM18_RS04135	DR100_RS04165
OG0000605	GOM18_RS00055	DR100_RS01595
OG0000607	GOM18_RS03165	DR100_RS00135
OG0000608	GOM18_RS03395	DR100_RS02105
OG0000616	GOM18_RS00065	DR100_RS01580
OG0000617	GOM18_RS03045	DR100_RS02225
OG0000625	GOM18_RS04590	DR100_RS04940
OG0000626	GOM18_RS00940	DR100_RS03875
