Orthogroup	MHP_98_genes	MHP_153B_genes
OG0000551	GOM18_RS01075	NB625_RS03140
OG0000552	GOM18_RS00945	NB625_RS03305
OG0000553	GOM18_RS04405	NB625_RS02850, NB625_RS02845
OG0000554	GOM18_RS02530	NB625_RS02535
OG0000555	GOM18_RS03930	NB625_RS03075
OG0000556	GOM18_RS00060	NB625_RS02115
OG0000556	GOM18_RS00075	NB625_RS02130
OG0000557	GOM18_RS03215	NB625_RS01265
OG0000558	GOM18_RS03185	NB625_RS01230
OG0000559	GOM18_RS03000	NB625_RS01705
OG0000560	GOM18_RS03405	NB625_RS01805
OG0000561	GOM18_RS02895	NB625_RS01115
OG0000562	GOM18_RS03400	NB625_RS01810
OG0000563	GOM18_RS03415	NB625_RS01800
OG0000564	GOM18_RS02875	NB625_RS01290
OG0000565	GOM18_RS03330	NB625_RS01875
OG0000566	GOM18_RS03355	NB625_RS01855
OG0000567	GOM18_RS03385	NB625_RS01820
OG0000568	GOM18_RS00115	NB625_RS01000
OG0000569	GOM18_RS03190	NB625_RS01235
OG0000570	GOM18_RS04520	NB625_RS01240
OG0000571	GOM18_RS03200	NB625_RS01245
OG0000572	GOM18_RS03220	NB625_RS01270
OG0000573	GOM18_RS03005	NB625_RS01700
OG0000574	GOM18_RS02845	NB625_RS01310
OG0000575	GOM18_RS03175	NB625_RS01220
OG0000576	GOM18_RS03050	NB625_RS01655
OG0000577	GOM18_RS02105	NB625_RS02815
OG0000578	GOM18_RS02125	NB625_RS02840
OG0000579	GOM18_RS03500	NB625_RS01785
OG0000581	GOM18_RS03495	NB625_RS01770
OG0000582	GOM18_RS04530	NB625_RS01260
OG0000583	GOM18_RS03015	NB625_RS01690
OG0000584	GOM18_RS00040	NB625_RS02095
OG0000585	GOM18_RS02355	NB625_RS02355
OG0000586	GOM18_RS03030	NB625_RS01675
OG0000587	GOM18_RS04190	NB625_RS01880
OG0000588	GOM18_RS03055	NB625_RS01645
OG0000590	GOM18_RS00030	NB625_RS02085
OG0000591	GOM18_RS04175	NB625_RS01895
OG0000592	GOM18_RS03985	NB625_RS02805
OG0000594	GOM18_RS03180	NB625_RS01225
OG0000595	GOM18_RS01055	NB625_RS03165
OG0000597	GOM18_RS01060	NB625_RS03160
OG0000600	GOM18_RS00045	NB625_RS02100
OG0000603	GOM18_RS00050	NB625_RS02105
OG0000605	GOM18_RS00055	NB625_RS02110
OG0000607	GOM18_RS03165	NB625_RS01210
OG0000609	GOM18_RS03365	NB625_RS01835
OG0000610	GOM18_RS03695	NB625_RS01010
OG0000611	GOM18_RS00670	NB625_RS00095
OG0000616	GOM18_RS00065	NB625_RS02120
OG0000617	GOM18_RS03045	NB625_RS01660
