Orthogroup	MHP_7422_genes	MHP_UFV02_genes
OG0000532	MHL_RS01715	FEF31_RS01290
OG0000533	MHL_RS03945, MHL_RS03940	FEF31_RS00260
OG0000534	MHL_RS00385	FEF31_RS00045
OG0000535	MHL_RS00050	FEF31_RS04655
OG0000536	MHL_RS03540	FEF31_RS03215
OG0000537	MHL_RS00815	FEF31_RS00380
OG0000538	MHL_RS01205	FEF31_RS00780
OG0000539	MHL_RS00215	FEF31_RS03485
OG0000540	MHL_RS02695	FEF31_RS02380
OG0000541	MHL_RS02765	FEF31_RS02460
OG0000542	MHL_RS00355	FEF31_RS00015
OG0000544	MHL_RS01335	FEF31_RS04410
OG0000545	MHL_RS01905	FEF31_RS01575, FEF31_RS01570
OG0000546	MHL_RS02835	FEF31_RS02530
OG0000547	MHL_RS02955	FEF31_RS02650
OG0000548	MHL_RS01675	FEF31_RS01255
OG0000549	MHL_RS03320	FEF31_RS04580
OG0000550	MHL_RS03460	FEF31_RS03135
OG0000553	MHL_RS02740	FEF31_RS04535
OG0000554	MHL_RS04060	FEF31_RS02125
OG0000556	MHL_RS00615	FEF31_RS04460
OG0000557	MHL_RS01345	FEF31_RS00920
OG0000558	MHL_RS01315	FEF31_RS00890
OG0000559	MHL_RS01775	FEF31_RS01360
OG0000560	MHL_RS01890	FEF31_RS01560
OG0000561	MHL_RS01190	FEF31_RS00765
OG0000562	MHL_RS01895	FEF31_RS01565
OG0000563	MHL_RS01880	FEF31_RS01550
OG0000564	MHL_RS01370	FEF31_RS00945
OG0000565	MHL_RS01945	FEF31_RS01620
OG0000566	MHL_RS01935	FEF31_RS01605
OG0000567	MHL_RS01910	FEF31_RS01580
OG0000568	MHL_RS00775	FEF31_RS00340
OG0000569	MHL_RS01320	FEF31_RS00895
OG0000570	MHL_RS01325	FEF31_RS04405
OG0000571	MHL_RS01330	FEF31_RS00905
OG0000572	MHL_RS01350	FEF31_RS00925
OG0000573	MHL_RS01770	FEF31_RS01355
OG0000574	MHL_RS01390	FEF31_RS00965
OG0000575	MHL_RS01305	FEF31_RS00880
OG0000576	MHL_RS03700	FEF31_RS01315
OG0000577	MHL_RS02715	FEF31_RS02400
OG0000578	MHL_RS02735	FEF31_RS02420
OG0000579	MHL_RS01850	FEF31_RS01540
OG0000580	MHL_RS02840	FEF31_RS02535
OG0000581	MHL_RS01845	FEF31_RS01530
OG0000582	MHL_RS03975	FEF31_RS04415
OG0000583	MHL_RS01765	FEF31_RS01345
OG0000584	MHL_RS00660	FEF31_RS01425
OG0000585	MHL_RS03810	FEF31_RS01950
OG0000586	MHL_RS01750	FEF31_RS01330
OG0000587	MHL_RS04145	FEF31_RS04780
OG0000589	MHL_RS03730	FEF31_RS01890
OG0000590	MHL_RS00670	FEF31_RS01410
OG0000591	MHL_RS04150	FEF31_RS04065
OG0000592	MHL_RS02705	FEF31_RS02390
OG0000593	MHL_RS03525	FEF31_RS03200
OG0000594	MHL_RS01310	FEF31_RS00885
OG0000595	MHL_RS03050	FEF31_RS02735
OG0000596	MHL_RS01805	FEF31_RS01490
OG0000597	MHL_RS03045	FEF31_RS02730
OG0000598	MHL_RS01810	FEF31_RS01495
OG0000599	MHL_RS01815	FEF31_RS01500
OG0000600	MHL_RS00655	FEF31_RS01430
OG0000601	MHL_RS01885	FEF31_RS01555
OG0000603	MHL_RS00640	FEF31_RS01440
OG0000604	MHL_RS04155	FEF31_RS04155
OG0000605	MHL_RS00635	FEF31_RS01445
OG0000606	MHL_RS01860	FEF31_RS01535
OG0000607	MHL_RS03830	FEF31_RS00870
OG0000610	MHL_RS04130	FEF31_RS03930
OG0000612	MHL_RS01830	FEF31_RS01505
OG0000613	MHL_RS04030	FEF31_RS01640
OG0000614	MHL_RS03735	FEF31_RS01905
OG0000628	MHL_RS00605	FEF31_RS01475
OG0000629	MHL_RS03820	FEF31_RS01400
OG0000630	MHL_RS00595	FEF31_RS01485
OG0000631	MHL_RS00600	FEF31_RS01480
