Orthogroup	MHP_7422_genes	MHP_154B_genes
OG0000580	MHL_RS02840	NB624_RS02955
OG0000581	MHL_RS01845	NB624_RS01775
OG0000582	MHL_RS03975	NB624_RS01250
OG0000583	MHL_RS01765	NB624_RS01685
OG0000584	MHL_RS00660	NB624_RS02100
OG0000585	MHL_RS03810	NB624_RS02345
OG0000586	MHL_RS01750	NB624_RS01670
OG0000587	MHL_RS04145	NB624_RS01885
OG0000589	MHL_RS03730	NB624_RS02255
OG0000591	MHL_RS04150	NB624_RS01900
OG0000592	MHL_RS02705	NB624_RS02820
OG0000594	MHL_RS01310	NB624_RS01215
OG0000595	MHL_RS03050	NB624_RS03165
OG0000597	MHL_RS03045	NB624_RS03160
OG0000600	MHL_RS00655	NB624_RS02105
OG0000602	MHL_RS02110	NB624_RS02045
OG0000605	MHL_RS00635	NB624_RS02115
OG0000606	MHL_RS01860	NB624_RS01780
OG0000609	MHL_RS03840	NB624_RS01840
OG0000610	MHL_RS04130	NB624_RS01005
OG0000611	MHL_RS03910	NB624_RS00095
OG0000614	MHL_RS03735	NB624_RS02270
