Orthogroup	MHP_154B_genes	MHP_4284_genes
OG0000520	NB624_RS00765	ABLE99_RS00765
OG0000521	NB624_RS00265	ABLE99_RS00265
OG0000522	NB624_RS00300	ABLE99_RS00300
OG0000524	NB624_RS02840	ABLE99_RS02565
OG0000525	NB624_RS03490	ABLE99_RS03210
OG0000526	NB624_RS01830	ABLE99_RS01755
OG0000527	NB624_RS01770	ABLE99_RS01700
OG0000528	NB624_RS02020	ABLE99_RS01930
OG0000529	NB624_RS02375	ABLE99_RS02075
OG0000532	NB624_RS01615	ABLE99_RS01580
OG0000534	NB624_RS00380	ABLE99_RS00380
OG0000536	NB624_RS03685	ABLE99_RS03405
OG0000537	NB624_RS00950	ABLE99_RS00950
OG0000539	NB624_RS00215	ABLE99_RS00215
OG0000540	NB624_RS02810, NB624_RS02805	ABLE99_RS02535
OG0000544	NB624_RS01240	ABLE99_RS01225
OG0000545	NB624_RS01820	ABLE99_RS01745
OG0000546	NB624_RS02950	ABLE99_RS02680
OG0000551	NB624_RS03140	ABLE99_RS02875
OG0000552	NB624_RS03305	ABLE99_RS03030
OG0000553	NB624_RS02855	ABLE99_RS02580
OG0000554	NB624_RS02535	ABLE99_RS02295
OG0000557	NB624_RS01255	ABLE99_RS01235
OG0000558	NB624_RS01220	ABLE99_RS01205
OG0000559	NB624_RS01700	ABLE99_RS01650
OG0000560	NB624_RS01810	ABLE99_RS01735
OG0000561	NB624_RS01110	ABLE99_RS01080
OG0000562	NB624_RS01815	ABLE99_RS01740
OG0000563	NB624_RS01805	ABLE99_RS01725
OG0000564	NB624_RS01280	ABLE99_RS01255
OG0000565	NB624_RS01880	ABLE99_RS01790
OG0000566	NB624_RS01860	ABLE99_RS01775
OG0000567	NB624_RS01825	ABLE99_RS01750
OG0000568	NB624_RS00995	ABLE99_RS00990
OG0000569	NB624_RS01225	ABLE99_RS01210
OG0000570	NB624_RS01230	ABLE99_RS01215
OG0000571	NB624_RS01235	ABLE99_RS01220
OG0000572	NB624_RS01260	ABLE99_RS01240
OG0000573	NB624_RS01695	ABLE99_RS01645
OG0000574	NB624_RS01300	ABLE99_RS01275
OG0000575	NB624_RS01210	ABLE99_RS01195
OG0000577	NB624_RS02830	ABLE99_RS02555
OG0000578	NB624_RS02850	ABLE99_RS02575
OG0000579	NB624_RS01790	ABLE99_RS01715
OG0000580	NB624_RS02955	ABLE99_RS02685
OG0000581	NB624_RS01775	ABLE99_RS01705
OG0000582	NB624_RS01250	ABLE99_RS01230
OG0000583	NB624_RS01685	ABLE99_RS01635
OG0000585	NB624_RS02345	ABLE99_RS02045
OG0000586	NB624_RS01670	ABLE99_RS01620
OG0000587	NB624_RS01885	ABLE99_RS01795
OG0000588	NB624_RS01650	ABLE99_RS01595
OG0000589	NB624_RS02255	ABLE99_RS02205
OG0000591	NB624_RS01900	ABLE99_RS01810
OG0000592	NB624_RS02820	ABLE99_RS02545
OG0000594	NB624_RS01215	ABLE99_RS01200
OG0000595	NB624_RS03165	ABLE99_RS02890
OG0000597	NB624_RS03160	ABLE99_RS02885
OG0000602	NB624_RS02045	ABLE99_RS01955
OG0000606	NB624_RS01780	ABLE99_RS01710
OG0000609	NB624_RS01840	ABLE99_RS01765
OG0000611	NB624_RS00095	ABLE99_RS00095
OG0000614	NB624_RS02270	ABLE99_RS02180
OG0000617	NB624_RS01655	ABLE99_RS01605
OG0000621	NB624_RS01895	ABLE99_RS01805
OG0000624	NB624_RS03310	ABLE99_RS03035
OG0000632	NB624_RS01735	ABLE99_RS01680
