Orthogroup	MHP_154B_genes	MHP_MHP691_genes
OG0000583	NB624_RS01685	DR087_RS02070
OG0000584	NB624_RS02100	DR087_RS00315
OG0000585	NB624_RS02345	DR087_RS00170
OG0000586	NB624_RS01670	DR087_RS02055
OG0000587	NB624_RS01885	DR087_RS04775
OG0000588	NB624_RS01650	DR087_RS02030
OG0000589	NB624_RS02255	DR087_RS03500
OG0000590	NB624_RS02090	DR087_RS00325
OG0000592	NB624_RS02820	DR087_RS01280
OG0000594	NB624_RS01215	DR087_RS02815
OG0000595	NB624_RS03165	DR087_RS03405
OG0000597	NB624_RS03160	DR087_RS03400
OG0000600	NB624_RS02105	DR087_RS00310
OG0000602	NB624_RS02045	DR087_RS00080
OG0000603	NB624_RS02110	DR087_RS00305
OG0000605	NB624_RS02115	DR087_RS00300
OG0000609	NB624_RS01840	DR087_RS01615
OG0000611	NB624_RS00095	DR087_RS00520
OG0000614	NB624_RS02270	DR087_RS03590
OG0000617	NB624_RS01655	DR087_RS02040
OG0000622	NB624_RS02320	DR087_RS04200
OG0000624	NB624_RS03310	DR087_RS00905
