Orthogroup	MHP_154B_genes	MHP_MHP679_genes
OG0000588	NB624_RS01650	DR086_RS01660
OG0000589	NB624_RS02255	DR086_RS03515
OG0000591	NB624_RS01900	DR086_RS04045
OG0000592	NB624_RS02820	DR086_RS00860
OG0000594	NB624_RS01215	DR086_RS02525
OG0000595	NB624_RS03165	DR086_RS02900
OG0000597	NB624_RS03160	DR086_RS02905
OG0000600	NB624_RS02105	DR086_RS00720
OG0000605	NB624_RS02115	DR086_RS00740, DR086_RS04115
OG0000606	NB624_RS01780	DR086_RS00645
OG0000610	NB624_RS01005	DR086_RS02475, DR086_RS03865, DR086_RS03640
OG0000614	NB624_RS02270	DR086_RS03580
OG0000617	NB624_RS01655	DR086_RS01650
