Orthogroup	MHP_154B_genes	MHP_168_genes
OG0000552	NB624_RS03305	MHP168_RS03125
OG0000553	NB624_RS02855	MHP168_RS02695
OG0000554	NB624_RS02535	MHP168_RS02390
OG0000555	NB624_RS03075	MHP168_RS02925
OG0000556	NB624_RS02120	MHP168_RS03550
OG0000556	NB624_RS02135	MHP168_RS01195
OG0000557	NB624_RS01255	MHP168_RS01340
OG0000558	NB624_RS01220	MHP168_RS01310
OG0000559	NB624_RS01700	MHP168_RS01725
OG0000560	NB624_RS01810	MHP168_RS01895
OG0000561	NB624_RS01110	MHP168_RS01090
OG0000562	NB624_RS01815	MHP168_RS01900
OG0000563	NB624_RS01805	MHP168_RS01885
OG0000564	NB624_RS01280	MHP168_RS03865
OG0000565	NB624_RS01880	MHP168_RS01945
OG0000566	NB624_RS01860	MHP168_RS01935
OG0000567	NB624_RS01825	MHP168_RS01910
OG0000568	NB624_RS00995	MHP168_RS00970
OG0000569	NB624_RS01225	MHP168_RS01315
OG0000570	NB624_RS01230	MHP168_RS01320
OG0000571	NB624_RS01235	MHP168_RS01325
OG0000572	NB624_RS01260	MHP168_RS01345
OG0000573	NB624_RS01695	MHP168_RS01730
OG0000574	NB624_RS01300	MHP168_RS01390
OG0000575	NB624_RS01210	MHP168_RS01300
OG0000577	NB624_RS02830	MHP168_RS02670
OG0000578	NB624_RS02850	MHP168_RS02690
OG0000579	NB624_RS01790	MHP168_RS01875
OG0000580	NB624_RS02955	MHP168_RS04025
OG0000581	NB624_RS01775	MHP168_RS01860
OG0000582	NB624_RS01250	MHP168_RS03935
OG0000583	NB624_RS01685	MHP168_RS01740
OG0000584	NB624_RS02100	MHP168_RS01240
OG0000585	NB624_RS02345	MHP168_RS02165
OG0000586	NB624_RS01670	MHP168_RS01750
OG0000587	NB624_RS01885	MHP168_RS04050
OG0000588	NB624_RS01650	MHP168_RS01770
OG0000590	NB624_RS02090	MHP168_RS03540
OG0000591	NB624_RS01900	MHP168_RS04055
OG0000592	NB624_RS02820	MHP168_RS02655
OG0000594	NB624_RS01215	MHP168_RS01305
OG0000600	NB624_RS02105	MHP168_RS01235
OG0000602	NB624_RS02045	MHP168_RS02255
OG0000605	NB624_RS02115	MHP168_RS01215
OG0000606	NB624_RS01780	MHP168_RS01865
OG0000609	NB624_RS01840	MHP168_RS03880
OG0000610	NB624_RS01005	MHP168_RS04040
OG0000616	NB624_RS02125	MHP168_RS03555
OG0000619	NB624_RS01785	MHP168_RS01870
