Orthogroup	MHP_154B_genes	MHP_MHP682_genes
OG0000579	NB624_RS01790	DR097_RS03415
OG0000580	NB624_RS02955	DR097_RS04150
OG0000581	NB624_RS01775	DR097_RS03400
OG0000582	NB624_RS01250	DR097_RS04510
OG0000583	NB624_RS01685	DR097_RS01870
OG0000584	NB624_RS02100	DR097_RS02035
OG0000585	NB624_RS02345	DR097_RS02705
OG0000586	NB624_RS01670	DR097_RS01885
OG0000587	NB624_RS01885	DR097_RS04895
OG0000589	NB624_RS02255	DR097_RS03505
OG0000590	NB624_RS02090	DR097_RS02025
OG0000591	NB624_RS01900	DR097_RS00880
OG0000592	NB624_RS02820	DR097_RS01550
OG0000594	NB624_RS01215	DR097_RS00390
OG0000600	NB624_RS02105	DR097_RS02040
OG0000603	NB624_RS02110	DR097_RS02045
OG0000605	NB624_RS02115	DR097_RS02050
OG0000606	NB624_RS01780	DR097_RS03405
OG0000610	NB624_RS01005	DR097_RS04060
OG0000611	NB624_RS00095	DR097_RS02465
OG0000614	NB624_RS02270	DR097_RS03455
OG0000616	NB624_RS02125	DR097_RS02065
OG0000617	NB624_RS01655	DR097_RS01900
OG0000619	NB624_RS01785	DR097_RS03410
OG0000621	NB624_RS01895	DR097_RS04020
OG0000622	NB624_RS02320	DR097_RS04420
OG0000624	NB624_RS03310	DR097_RS04940
OG0000632	NB624_RS01735	DR097_RS04945
