Orthogroup	MHP_154B_genes	MHP_1257_genes
OG0000492	NB624_RS01415	ABKJ22_RS01440
OG0000493	NB624_RS00575	ABKJ22_RS00580
OG0000494	NB624_RS01040	ABKJ22_RS01060
OG0000495	NB624_RS02995	ABKJ22_RS02780
OG0000496	NB624_RS02985	ABKJ22_RS02770
OG0000497	NB624_RS02980	ABKJ22_RS02765
OG0000498	NB624_RS02905	ABKJ22_RS02675
OG0000499	NB624_RS02865	ABKJ22_RS02640
OG0000500	NB624_RS01935	ABKJ22_RS01905
OG0000501	NB624_RS03225	ABKJ22_RS02970
OG0000502	NB624_RS01190	ABKJ22_RS01215
OG0000503	NB624_RS00915	ABKJ22_RS00940
OG0000504	NB624_RS00780	ABKJ22_RS00805
OG0000505	NB624_RS00745	ABKJ22_RS00755
OG0000506	NB624_RS00735	ABKJ22_RS00740
OG0000507	NB624_RS00700	ABKJ22_RS00705
OG0000508	NB624_RS00250	ABKJ22_RS00245
OG0000509	NB624_RS00285	ABKJ22_RS00280
OG0000510	NB624_RS00295	ABKJ22_RS00290
OG0000511	NB624_RS00430	ABKJ22_RS00435
OG0000512	NB624_RS02710	ABKJ22_RS02500
OG0000513	NB624_RS03570	ABKJ22_RS03310
OG0000514	NB624_RS03020	ABKJ22_RS02805
OG0000517	NB624_RS00065	ABKJ22_RS00065
OG0000519	NB624_RS00890	ABKJ22_RS00915
OG0000520	NB624_RS00765	ABKJ22_RS00790
OG0000521	NB624_RS00265	ABKJ22_RS00260
OG0000522	NB624_RS00300	ABKJ22_RS00295
OG0000524	NB624_RS02840	ABKJ22_RS02615
OG0000525	NB624_RS03490	ABKJ22_RS03210
OG0000526	NB624_RS01830	ABKJ22_RS01820
OG0000527	NB624_RS01770	ABKJ22_RS01745
OG0000528	NB624_RS02020	ABKJ22_RS01990
OG0000529	NB624_RS02375	ABKJ22_RS02170
OG0000532	NB624_RS01615	ABKJ22_RS01625
OG0000533	NB624_RS01085	ABKJ22_RS01100
OG0000534	NB624_RS00380	ABKJ22_RS00375
OG0000536	NB624_RS03685	ABKJ22_RS03430
OG0000537	NB624_RS00950	ABKJ22_RS00975
OG0000539	NB624_RS00215	ABKJ22_RS00210
OG0000540	NB624_RS02810, NB624_RS02805	ABKJ22_RS02585
OG0000544	NB624_RS01240	ABKJ22_RS01265
OG0000545	NB624_RS01820	ABKJ22_RS01810
OG0000546	NB624_RS02950	ABKJ22_RS02730, ABKJ22_RS02725
OG0000551	NB624_RS03140	ABKJ22_RS02925
OG0000552	NB624_RS03305	ABKJ22_RS03045
OG0000553	NB624_RS02855	ABKJ22_RS02630
OG0000554	NB624_RS02535	ABKJ22_RS02345
OG0000557	NB624_RS01255	ABKJ22_RS01275
OG0000558	NB624_RS01220	ABKJ22_RS01245
OG0000559	NB624_RS01700	ABKJ22_RS01695
OG0000560	NB624_RS01810	ABKJ22_RS01795
OG0000561	NB624_RS01110	ABKJ22_RS01125
OG0000562	NB624_RS01815	ABKJ22_RS01800
OG0000563	NB624_RS01805	ABKJ22_RS01785
OG0000564	NB624_RS01280	ABKJ22_RS01305
OG0000565	NB624_RS01880	ABKJ22_RS01850
OG0000566	NB624_RS01860	ABKJ22_RS01840
OG0000567	NB624_RS01825	ABKJ22_RS01815
OG0000568	NB624_RS00995	ABKJ22_RS01015
OG0000569	NB624_RS01225	ABKJ22_RS01250
OG0000570	NB624_RS01230	ABKJ22_RS01255
OG0000571	NB624_RS01235	ABKJ22_RS01260
OG0000572	NB624_RS01260	ABKJ22_RS01280
OG0000573	NB624_RS01695	ABKJ22_RS01690
OG0000574	NB624_RS01300	ABKJ22_RS01325
OG0000575	NB624_RS01210	ABKJ22_RS01235
OG0000577	NB624_RS02830	ABKJ22_RS02605
OG0000578	NB624_RS02850	ABKJ22_RS02625
OG0000579	NB624_RS01790	ABKJ22_RS01760
OG0000580	NB624_RS02955	ABKJ22_RS02735
OG0000581	NB624_RS01775	ABKJ22_RS01750
OG0000582	NB624_RS01250	ABKJ22_RS01270
OG0000583	NB624_RS01685	ABKJ22_RS01680
OG0000585	NB624_RS02345	ABKJ22_RS02200
OG0000586	NB624_RS01670	ABKJ22_RS01665
OG0000587	NB624_RS01885	ABKJ22_RS01855
OG0000588	NB624_RS01650	ABKJ22_RS01640
OG0000589	NB624_RS02255	ABKJ22_RS02245
OG0000591	NB624_RS01900	ABKJ22_RS01870
OG0000592	NB624_RS02820	ABKJ22_RS02595
OG0000594	NB624_RS01215	ABKJ22_RS01240
OG0000609	NB624_RS01840	ABKJ22_RS01830
OG0000610	NB624_RS01005	ABKJ22_RS01025
OG0000611	NB624_RS00095	ABKJ22_RS00090
OG0000622	NB624_RS02320	ABKJ22_RS00760
OG0000632	NB624_RS01735	ABKJ22_RS01725
