Orthogroup	MHP_MHP679_genes	MHP_MHP650_genes
OG0000576	DR086_RS01655	DR083_RS05080
OG0000577	DR086_RS00850	DR083_RS02190
OG0000578	DR086_RS00830	DR083_RS02170
OG0000579	DR086_RS00655	DR083_RS02240
OG0000580	DR086_RS01005	DR083_RS03955
OG0000581	DR086_RS00640	DR083_RS02225
OG0000582	DR086_RS04965	DR083_RS04800
OG0000583	DR086_RS01620	DR083_RS02080
OG0000584	DR086_RS00715	DR083_RS02920, DR083_RS03400
OG0000585	DR086_RS02120	DR083_RS04315
OG0000586	DR086_RS01635	DR083_RS02065
OG0000587	DR086_RS05080	DR083_RS05025
OG0000588	DR086_RS01660	DR083_RS02040
OG0000589	DR086_RS03515	DR083_RS03545
OG0000591	DR086_RS04045	DR083_RS04130
OG0000592	DR086_RS00860	DR083_RS02200
OG0000593	DR086_RS02450	DR083_RS00810
OG0000594	DR086_RS02525	DR083_RS02465
OG0000600	DR086_RS00720	DR083_RS03395
OG0000601	DR086_RS00665	DR083_RS02255
OG0000603	DR086_RS00735	DR083_RS03390
OG0000605	DR086_RS00740, DR086_RS04115	DR083_RS03385
OG0000606	DR086_RS00645	DR083_RS02230
OG0000607	DR086_RS02510	DR083_RS02480
OG0000608	DR086_RS04790	DR083_RS02270
OG0000610	DR086_RS02475, DR086_RS03865	DR083_RS04080
OG0000613	DR086_RS04040	DR083_RS04125
OG0000614	DR086_RS03580	DR083_RS03615
OG0000617	DR086_RS01650	DR083_RS05085
